"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Setup Time (From Sim), tIS, [ps]","Min Setup Time, tIS(min) = tIS - Initial Delay Delta, [ps]","Base Setup Time, tIS(base), [ps]","Setup Derate Time Delta, d(tIS), [ps]","Required Setup Time, tIS(req) = tIS(base) + d(tIS), [ps]","Setup Time Margin, tIS(margin) = tIS(min) - tIS(req), [ps]","Hold Time (From Sim), tIH, [ps]","Min Hold Time, tIH(min) = tIH - Initial Delay Delta, [ps]","Base Hold Time, tIH(base), [ps]","Hold Derate Time Delta, d(tIH), [ps]","Required Hold Time, tIH(req) = tIH(base) + d(tIH), [ps]","Hold Time Margin, tIH(margin) = tIH(min) - tIH(req), [ps]","Pulse Width, [ps]","Pulse Width Limit, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Stimulus Offset, [ns]","Comments"
"DDR_ACTn","Pass","Write rank(1,1)","U1.N6","U2.L3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","51.035"," 548.1"," 542.1"," 115.0","  74.5"," 189.5"," 352.6"," 647.9"," 641.9"," 140.0","  53.3"," 193.3"," 448.5","N/A","N/A","N/A","N/A","-0.625"
"DDR_ACTn","Pass","Write rank(1,1)","U1.N6","U2.L3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","44.785"," 549.6"," 543.6"," 115.0","  74.4"," 189.4"," 354.2"," 647.7"," 641.7"," 140.0","  53.3"," 193.3"," 448.4","N/A","N/A","N/A","N/A","-0.625"
"DDR_BA0","Pass","Write rank(1,1)","U1.M1","U2.N2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","19.785"," 489.5"," 483.5"," 115.0","  74.2"," 189.2"," 294.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_BA0","Pass","Write rank(1,1)","U1.M1","U2.N2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","74.785","N/A","N/A","N/A","N/A","N/A","N/A"," 709.0"," 703.0"," 140.0","  52.7"," 192.7"," 510.3","N/A","N/A","N/A","N/A","-0.625"
"DDR_BA1","Pass","Write rank(1,1)","U1.N1","U2.N8","DDR_CLK_P","U1.L1&L2","U2.K7&K8","47.285"," 487.1"," 481.1"," 115.0","  74.4"," 189.4"," 291.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_BA1","Pass","Write rank(1,1)","U1.N1","U2.N8","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 2.285","N/A","N/A","N/A","N/A","N/A","N/A"," 711.2"," 705.2"," 140.0","  53.1"," 193.1"," 512.1","N/A","N/A","N/A","N/A","-0.625"
"DDR_BG0","Pass","Write rank(1,1)","U1.T4","U2.M2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","77.285"," 522.4"," 516.4"," 115.0","  73.9"," 188.9"," 327.5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_BG0","Pass","Write rank(1,1)","U1.T4","U2.M2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","53.535"," 523.1"," 517.1"," 115.0","  74.1"," 189.1"," 328.0"," 673.9"," 667.9"," 140.0","  52.1"," 192.1"," 475.8","N/A","N/A","N/A","N/A","-0.625"
"DDR_CKE","Pass","Write rank(1,1)","U1.H2","U2.K2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","36.035"," 420.4"," 414.4"," 115.0","  44.8"," 159.8"," 254.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_CKE","Pass","Write rank(1,1)","U1.H2","U2.K2","DDR_CLK_P","U1.L1&L2","U2.K7&K8","41.035","N/A","N/A","N/A","N/A","N/A","N/A"," 729.4"," 723.4"," 140.0","  45.2"," 185.2"," 538.3","N/A","N/A","N/A","N/A","-0.625"
"DDR_CSn","Pass","Write rank(1,1)","U1.L6","U2.L7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","11.035"," 529.4"," 523.4"," 115.0","  74.0"," 189.0"," 334.4"," 670.9"," 664.9"," 140.0","  54.2"," 194.2"," 470.7","N/A","N/A","N/A","N/A","-0.625"
"DDR_CSn","Pass","Write rank(1,1)","U1.L6","U2.L7","DDR_CLK_P","U1.L1&L2","U2.K7&K8","44.785"," 537.3"," 531.3"," 115.0","  75.5"," 190.5"," 340.8"," 670.3"," 664.3"," 140.0","  54.2"," 194.2"," 470.1","N/A","N/A","N/A","N/A","-0.625"
"DDR_ODT","Pass","Write rank(1,1)","U1.H1","U2.K3","DDR_CLK_P","U1.L1&L2","U2.K7&K8"," 7.285"," 466.7"," 460.7"," 115.0","  74.6"," 189.6"," 271.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","-0.625"
"DDR_ODT","Pass","Write rank(1,1)","U1.H1","U2.K3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","58.535","N/A","N/A","N/A","N/A","N/A","N/A"," 724.1"," 718.1"," 140.0","  53.4"," 193.4"," 524.7","N/A","N/A","N/A","N/A","-0.625"
"DDR_PARITY","Pass","Write rank(1,1)","U1.T1","U2.T3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","56.035"," 498.2"," 492.2"," 115.0","  74.7"," 189.7"," 302.5"," 708.7"," 702.7"," 140.0","  54.2"," 194.2"," 508.5","N/A","N/A","N/A","N/A","-0.625"
"DDR_PARITY","Pass","Write rank(1,1)","U1.T1","U2.T3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","17.285","N/A","N/A","N/A","N/A","N/A","N/A"," 702.7"," 696.7"," 140.0","  53.3"," 193.3"," 503.4","N/A","N/A","N/A","N/A","-0.625"
