"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk Net Name","Associated Clk Driver Comp Ref Des & Pin Name","Associated Clk Receiver Comp Ref Des & Pin Name","Clk Launch Time (From Sim), [ns]","Clk Arrival Time (From Sim), [ns]","Clk Delay Time, [ps]","Strobe Launch Time (From Sim), [ns]","Strobe Arrival Time (From Sim), [ns]","Strobe Delay Time, [ps]","Launch Skew Time (min), [ps]","Launch Skew Time (typ), [ps]","Launch Skew Time (max), [ps]","tDQSS Skew Time (early), [ps]","tDQSS Skew Time (typ), [ps]","tDQSS Skew Time (late), [ps]","tDSS Setup Time (From Sim), [ps]","tDSH Hold Time (From Sim), [ps]","Negative tDQSS Limit, [ps]","Positive tDQSS Limit, [ps]","tDSS Limit, [ps]","tDSH Limit, [ps]","tDQSS (early) Time Margin = tDQSS(early) - tDQSS(negative limit), [ps]","tDQSS (late) Time Margin = tDQSS(positive limit) - tDQSS(late), [ps]","tDSS Time Margin = tDSS - tDSS(limit), [ps]","tDSH Time Margin = tDSH - tDSH(limit), [ps]","Stimulus Offset, [ps]","Comments"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","49.595","49.785"," 190.3","49.597","49.828"," 231.1","  -5.0","   2.0","   9.0","  35.9","  42.9","  49.9"," 574.5","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.4"," 287.6"," 349.5","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","50.844","51.035"," 190.7","50.846","51.078"," 231.7","  -5.1","   1.9","   8.9","  36.0","  43.0","  50.0"," 574.1","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.5"," 287.5"," 349.1","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","52.094","52.285"," 190.6","52.097","52.328"," 231.8","  -4.6","   2.4","   9.4","  36.6","  43.6","  50.6"," 574.2","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.1"," 286.9"," 349.2","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","53.345","53.535"," 190.4","53.347","53.578"," 231.2","  -4.6","   2.4","   9.4","  36.2","  43.2","  50.2"," 575.0","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.7"," 287.3"," 350.0","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","54.595","54.785"," 190.3","54.597","54.828"," 231.1","  -4.9","   2.1","   9.1","  36.0","  43.0","  50.0"," 574.6","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.5"," 287.5"," 349.6","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","55.844","56.035"," 190.5","55.846","56.078"," 231.6","  -5.3","   1.7","   8.7","  35.8","  42.8","  49.8"," 574.0","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.3"," 287.7"," 349.0","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","57.094","57.285"," 190.7","57.097","57.328"," 231.8","  -4.6","   2.4","   9.4","  36.5","  43.5","  50.5"," 574.4","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 374.0"," 287.0"," 349.4","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","58.345","58.535"," 190.4","58.347","58.578"," 231.3","  -4.6","   2.4","   9.4","  36.2","  43.2","  50.2"," 574.8","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.7"," 287.3"," 349.8","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","59.595","59.785"," 190.3","59.597","59.828"," 231.1","  -4.7","   2.3","   9.3","  36.0","  43.0","  50.0"," 574.7","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.5"," 287.5"," 349.7","N/A"," 0.000"
"DDR_LDQS_P","Pass","Write slot1","U1.E1&E2","U2.G3&F3","DDR_CLK_P","U1.L1&L2","U2.K7&K8","60.844","61.035"," 190.5","60.846","61.078"," 231.5","  -5.3","   1.7","   8.7","  35.7","  42.7","  49.7"," 574.0","N/A","-337.5"," 337.5"," 225.0"," 225.0"," 373.2"," 287.8"," 349.0","N/A"," 0.000"
