.HEADER
..NAMES
Time,V U2.K7&K8
2.50353e-08,0.9039
2.50586e-08,0.9352
2.50818e-08,0.9537
2.51051e-08,0.9551
2.51284e-08,0.9396
2.51516e-08,0.9103
2.51749e-08,0.8763
2.51982e-08,0.8484
2.52214e-08,0.8343
2.52447e-08,0.8375
2.52680e-08,0.8561
2.52912e-08,0.8792
2.53145e-08,0.8866
2.53378e-08,0.8571
2.53610e-08,0.7822
2.53843e-08,0.6931
2.54076e-08,0.5924
2.54308e-08,0.4716
2.54541e-08,0.3587
2.54774e-08,0.2862
2.55006e-08,0.2659
2.55239e-08,0.2716
2.55472e-08,0.2852
2.55704e-08,0.3070
2.55937e-08,0.3245
2.56170e-08,0.3210
2.56402e-08,0.2948
2.56635e-08,0.2597
2.56868e-08,0.2299
2.57100e-08,0.2131
2.57333e-08,0.2140
2.57566e-08,0.2334
2.57798e-08,0.2659
2.58031e-08,0.3024
2.58264e-08,0.3317
2.58496e-08,0.3433
2.58729e-08,0.3343
2.58962e-08,0.3120
2.59194e-08,0.2877
2.59427e-08,0.2746
2.59660e-08,0.2988
2.59892e-08,0.3766
2.60125e-08,0.4744
2.60358e-08,0.5776
2.60590e-08,0.6911
2.60823e-08,0.8036
2.61056e-08,0.8831
2.61288e-08,0.9075
2.61521e-08,0.8987
2.61754e-08,0.8829
2.61986e-08,0.8677
2.62219e-08,0.8558
2.62452e-08,0.8577
2.62684e-08,0.8803
2.62917e-08,0.9136
2.63150e-08,0.9423
2.63382e-08,0.9563
2.63615e-08,0.9526
2.63848e-08,0.9323
2.64080e-08,0.9003
2.64313e-08,0.8670
2.64546e-08,0.8423
2.64778e-08,0.8332
2.65011e-08,0.8415
2.65244e-08,0.8632
2.65476e-08,0.8839
2.65709e-08,0.8836
2.65942e-08,0.8406
2.66174e-08,0.7585
2.66407e-08,0.6682
2.66640e-08,0.5613
2.66872e-08,0.4391
2.67105e-08,0.3348
2.67338e-08,0.2774
2.67570e-08,0.2680
2.67803e-08,0.2762
2.68036e-08,0.2919
2.68269e-08,0.3142
2.68501e-08,0.3269
2.68734e-08,0.3161
2.68967e-08,0.2853
2.69199e-08,0.2503
2.69432e-08,0.2235
2.69665e-08,0.2112
2.69897e-08,0.2175
2.70130e-08,0.2413
2.70363e-08,0.2761
2.70595e-08,0.3119
2.70828e-08,0.3372
2.71061e-08,0.3429
2.71293e-08,0.3291
2.71526e-08,0.3050
2.71759e-08,0.2819
2.71991e-08,0.2755
2.72224e-08,0.3143
2.72457e-08,0.4012
2.72689e-08,0.5006
2.72922e-08,0.6059
2.73155e-08,0.7211
2.73387e-08,0.8288
2.73620e-08,0.8938
2.73853e-08,0.9063
2.74085e-08,0.8936
2.74318e-08,0.8780
2.74551e-08,0.8636
2.74783e-08,0.8541
2.75016e-08,0.8616
2.75249e-08,0.8887
2.75481e-08,0.9223
2.75714e-08,0.9477
2.75947e-08,0.9570
2.76179e-08,0.9487
2.76412e-08,0.9245
2.76645e-08,0.8911
2.76877e-08,0.8592
2.77110e-08,0.8382
2.77343e-08,0.8337
2.77575e-08,0.8463
2.77808e-08,0.8697
2.78041e-08,0.8863
2.78273e-08,0.8758
2.78506e-08,0.8182
2.78739e-08,0.7315
2.78971e-08,0.6393
2.79204e-08,0.5255
2.79437e-08,0.4044
2.79669e-08,0.3104
2.79902e-08,0.2695
2.80135e-08,0.2686
2.80367e-08,0.2789
2.80600e-08,0.2975
2.80833e-08,0.3193
2.81065e-08,0.3269
2.81298e-08,0.3093
2.81531e-08,0.2753
2.81763e-08,0.2417
2.81996e-08,0.2183
2.82229e-08,0.2109
2.82461e-08,0.2223
2.82694e-08,0.2501
2.82927e-08,0.2864
2.83159e-08,0.3205
2.83392e-08,0.3412
2.83625e-08,0.3411
2.83857e-08,0.3232
2.84090e-08,0.2982
2.84323e-08,0.2775
2.84555e-08,0.2806
2.84788e-08,0.3350
2.85021e-08,0.4294
2.85253e-08,0.5295
2.85486e-08,0.6374
2.85719e-08,0.7539
2.85951e-08,0.8539
2.86184e-08,0.9034
2.86417e-08,0.9050
2.86649e-08,0.8899
2.86882e-08,0.8749
2.87115e-08,0.8609
2.87347e-08,0.8542
2.87580e-08,0.8674
2.87813e-08,0.8980
2.88045e-08,0.9306
2.88278e-08,0.9520
2.88511e-08,0.9563
2.88743e-08,0.9434
2.88976e-08,0.9159
2.89209e-08,0.8818
2.89441e-08,0.8521
2.89674e-08,0.8352
2.89907e-08,0.8356
2.90139e-08,0.8521
2.90372e-08,0.8757
2.90605e-08,0.8869
2.90838e-08,0.8651
2.91070e-08,0.7963
2.91303e-08,0.7080
2.91536e-08,0.6106
2.91768e-08,0.4918
2.92001e-08,0.3751
2.92234e-08,0.2940
2.92466e-08,0.2662
2.92699e-08,0.2697
2.92932e-08,0.2824
2.93164e-08,0.3032
2.93397e-08,0.3230
2.93630e-08,0.3240
2.93862e-08,0.3008
2.94095e-08,0.2657
2.94328e-08,0.2342
2.94560e-08,0.2146
2.94793e-08,0.2122
2.95026e-08,0.2286
2.95258e-08,0.2595
2.95491e-08,0.2962
2.95724e-08,0.3276
2.95956e-08,0.3431
2.96189e-08,0.3375
2.96422e-08,0.3167
2.96654e-08,0.2917
2.96887e-08,0.2751
2.97120e-08,0.2904
2.97352e-08,0.3604
2.97585e-08,0.4589
2.97818e-08,0.5596
2.98050e-08,0.6710
2.98283e-08,0.7869
2.98516e-08,0.8757
2.98748e-08,0.9092
2.98981e-08,0.9025
2.99214e-08,0.8867
2.99446e-08,0.8719
2.99679e-08,0.8583
2.99912e-08,0.8557
3.00144e-08,0.8746
3.00377e-08,0.9074
3.00610e-08,0.9379
3.00842e-08,0.9548
3.01075e-08,0.9543
3.01308e-08,0.9371
3.01540e-08,0.9067
3.01773e-08,0.8728
3.02006e-08,0.8460
3.02238e-08,0.8336
3.02471e-08,0.8386
3.02704e-08,0.8585
3.02936e-08,0.8810
3.03169e-08,0.8857
3.03402e-08,0.8511
3.03634e-08,0.7733
3.03867e-08,0.6837
3.04100e-08,0.5806
3.04332e-08,0.4589
3.04565e-08,0.3488
3.04798e-08,0.2818
3.05030e-08,0.2657
3.05263e-08,0.2725
3.05496e-08,0.2871
3.05728e-08,0.3093
3.05961e-08,0.3252
3.06194e-08,0.3192
3.06426e-08,0.2913
3.06659e-08,0.2562
3.06892e-08,0.2275
3.07124e-08,0.2123
3.07357e-08,0.2152
3.07590e-08,0.2362
3.07822e-08,0.2696
3.08055e-08,0.3058
3.08288e-08,0.3337
3.08520e-08,0.3432
3.08753e-08,0.3324
3.08986e-08,0.3094
3.09218e-08,0.2855
3.09451e-08,0.2748
3.09684e-08,0.3045
3.09916e-08,0.3865
3.10149e-08,0.4847
3.10382e-08,0.5889
3.10614e-08,0.7032
3.10847e-08,0.8141
3.11080e-08,0.8882
3.11312e-08,0.9075
3.11545e-08,0.8972
3.11778e-08,0.8813
3.12010e-08,0.8663
3.12243e-08,0.8552
3.12476e-08,0.8592
3.12708e-08,0.8836
3.12941e-08,0.9170
3.13174e-08,0.9444
3.13406e-08,0.9566
3.13639e-08,0.9511
3.13872e-08,0.9292
3.14105e-08,0.8966
3.14337e-08,0.8638
3.14570e-08,0.8406
3.14803e-08,0.8332
3.15035e-08,0.8432
3.15268e-08,0.8657
3.15501e-08,0.8851
3.15733e-08,0.8815
3.15966e-08,0.8334
3.16199e-08,0.7492
3.16431e-08,0.6581
3.16664e-08,0.5487
3.16897e-08,0.4268
3.17129e-08,0.3260
3.17362e-08,0.2743
3.17595e-08,0.2682
3.17827e-08,0.2773
3.18060e-08,0.2939
3.18293e-08,0.3161
3.18525e-08,0.3268
3.18758e-08,0.3136
3.18991e-08,0.2816
3.19223e-08,0.2469
3.19456e-08,0.2214
3.19689e-08,0.2109
3.19921e-08,0.2191
3.20154e-08,0.2445
3.20387e-08,0.2799
3.20619e-08,0.3151
3.20852e-08,0.3387
3.21085e-08,0.3423
3.21317e-08,0.3269
3.21550e-08,0.3023
3.21783e-08,0.2801
3.22015e-08,0.2769
3.22248e-08,0.3214
3.22481e-08,0.4109
3.22713e-08,0.5107
3.22946e-08,0.6172
3.23179e-08,0.7327
3.23411e-08,0.8375
3.23644e-08,0.8969
3.23877e-08,0.9056
3.24109e-08,0.8919
3.24342e-08,0.8764
3.24575e-08,0.8621
3.24807e-08,0.8540
3.25040e-08,0.8637
3.25273e-08,0.8921
3.25505e-08,0.9253
3.25738e-08,0.9494
3.25971e-08,0.9569
3.26203e-08,0.9468
3.26436e-08,0.9212
3.26669e-08,0.8875
3.26901e-08,0.8564
3.27134e-08,0.8370
3.27367e-08,0.8343
3.27599e-08,0.8485
3.27832e-08,0.8721
3.28065e-08,0.8868
3.28297e-08,0.8722
3.28530e-08,0.8105
3.28763e-08,0.7235
3.28995e-08,0.6297
3.29228e-08,0.5136
3.29461e-08,0.3942
3.29693e-08,0.3052
3.29926e-08,0.2695
3.30159e-08,0.2700
3.30391e-08,0.2807
3.30624e-08,0.3002
3.30857e-08,0.3212
3.31089e-08,0.3260
3.31322e-08,0.3060
3.31555e-08,0.2715
3.31787e-08,0.2387
3.32020e-08,0.2168
3.32253e-08,0.2112
3.32485e-08,0.2246
3.32718e-08,0.2537
3.32951e-08,0.2902
3.33183e-08,0.3233
3.33416e-08,0.3419
3.33649e-08,0.3397
3.33881e-08,0.3206
3.34114e-08,0.2955
3.34347e-08,0.2762
3.34579e-08,0.2833
3.34812e-08,0.3434
3.35045e-08,0.4395
3.35277e-08,0.5400
3.35510e-08,0.6490
3.35743e-08,0.7654
3.35975e-08,0.8615
3.36208e-08,0.9051
3.36441e-08,0.9036
3.36673e-08,0.8881
3.36906e-08,0.8731
3.37139e-08,0.8594
3.37372e-08,0.8544
3.37604e-08,0.8698
3.37837e-08,0.9015
3.38070e-08,0.9334
3.38302e-08,0.9533
3.38535e-08,0.9558
3.38768e-08,0.9412
3.39000e-08,0.9125
3.39233e-08,0.8783
3.39466e-08,0.8496
3.39698e-08,0.8343
3.39931e-08,0.8365
3.40164e-08,0.8544
3.40396e-08,0.8777
3.40629e-08,0.8866
3.40862e-08,0.8599
3.41094e-08,0.7874
3.41327e-08,0.6986
3.41560e-08,0.5991
3.41792e-08,0.4788
3.42025e-08,0.3643
3.42258e-08,0.2886
3.42490e-08,0.2657
3.42723e-08,0.2706
3.42956e-08,0.2841
3.43188e-08,0.3058
3.43421e-08,0.3243
3.43654e-08,0.3225
3.43886e-08,0.2973
3.44119e-08,0.2621
3.44352e-08,0.2315
3.44584e-08,0.2134
3.44817e-08,0.2130
3.45050e-08,0.2312
3.45282e-08,0.2632
3.45515e-08,0.2999
3.45748e-08,0.3301
3.45980e-08,0.3434
3.46213e-08,0.3358
3.46446e-08,0.3140
3.46678e-08,0.2892
3.46911e-08,0.2745
3.47144e-08,0.2948
3.47376e-08,0.3698
3.47609e-08,0.4689
3.47842e-08,0.5703
3.48074e-08,0.6829
3.48307e-08,0.7978
3.48540e-08,0.8817
3.48772e-08,0.9095
3.49005e-08,0.9008
3.49238e-08,0.8849
3.49470e-08,0.8703
3.49703e-08,0.8572
3.49936e-08,0.8566
3.50168e-08,0.8776
3.50401e-08,0.9109
3.50634e-08,0.9404
3.50866e-08,0.9556
3.51099e-08,0.9532
3.51332e-08,0.9344
3.51564e-08,0.9031
3.51797e-08,0.8695
3.52030e-08,0.8439
3.52262e-08,0.8332
3.52495e-08,0.8400
3.52728e-08,0.8610
3.52960e-08,0.8826
3.53193e-08,0.8843
3.53426e-08,0.8445
3.53658e-08,0.7642
3.53891e-08,0.6741
3.54124e-08,0.5684
3.54356e-08,0.4464
3.54589e-08,0.3394
3.54822e-08,0.2781
3.55054e-08,0.2658
3.55287e-08,0.2735
3.55520e-08,0.2891
3.55752e-08,0.3115
3.55985e-08,0.3257
3.56218e-08,0.3171
3.56450e-08,0.2877
3.56683e-08,0.2528
3.56916e-08,0.2252
3.57148e-08,0.2116
3.57381e-08,0.2165
3.57614e-08,0.2392
3.57846e-08,0.2733
3.58079e-08,0.3092
3.58312e-08,0.3356
3.58544e-08,0.3429
3.58777e-08,0.3304
3.59010e-08,0.3068
3.59242e-08,0.2835
3.59475e-08,0.2755
3.59708e-08,0.3109
3.59940e-08,0.3966
3.60173e-08,0.4952
3.60406e-08,0.6003
3.60638e-08,0.7153
3.60871e-08,0.8242
3.61104e-08,0.8927
3.61337e-08,0.9073
3.61569e-08,0.8956
3.61802e-08,0.8798
3.62035e-08,0.8650
3.62267e-08,0.8548
3.62500e-08,0.8608
3.62733e-08,0.8869
3.62965e-08,0.9203
3.63198e-08,0.9464
3.63431e-08,0.9567
3.63663e-08,0.9494
3.63896e-08,0.9261
3.64129e-08,0.8930
3.64361e-08,0.8608
3.64594e-08,0.8390
3.64827e-08,0.8335
3.65059e-08,0.8451
3.65292e-08,0.8682
3.65525e-08,0.8861
3.65757e-08,0.8789
3.65990e-08,0.8256
3.66223e-08,0.7398
3.66455e-08,0.6478
3.66688e-08,0.5360
3.66921e-08,0.4146
3.67153e-08,0.3178
3.67386e-08,0.2717
3.67619e-08,0.2685
3.67851e-08,0.2783
3.68084e-08,0.2959
3.68317e-08,0.3178
3.68549e-08,0.3265
3.68782e-08,0.3108
3.69015e-08,0.2778
3.69247e-08,0.2437
3.69480e-08,0.2195
3.69713e-08,0.2108
3.69945e-08,0.2210
3.70178e-08,0.2478
3.70411e-08,0.2836
3.70643e-08,0.3182
3.70876e-08,0.3400
3.71109e-08,0.3414
3.71341e-08,0.3246
3.71574e-08,0.2997
3.71807e-08,0.2784
3.72039e-08,0.2788
3.72272e-08,0.3290
3.72505e-08,0.4207
3.72737e-08,0.5209
3.72970e-08,0.6287
3.73203e-08,0.7442
3.73435e-08,0.8457
3.73668e-08,0.8994
3.73901e-08,0.9047
3.74133e-08,0.8903
3.74366e-08,0.8748
3.74599e-08,0.8608
3.74831e-08,0.8541
3.75064e-08,0.8660
3.75297e-08,0.8955
3.75529e-08,0.9283
3.75762e-08,0.9509
3.75995e-08,0.9565
3.76227e-08,0.9446
3.76460e-08,0.9179
3.76693e-08,0.8840
3.76925e-08,0.8538
3.77158e-08,0.8359
3.77391e-08,0.8351
3.77623e-08,0.8507
3.77856e-08,0.8743
3.78089e-08,0.8870
3.78321e-08,0.8682
3.78554e-08,0.8024
3.78787e-08,0.7151
3.79019e-08,0.6193
3.79252e-08,0.5015
3.79485e-08,0.3840
3.79717e-08,0.2999
3.79950e-08,0.2692
3.80183e-08,0.2711
3.80415e-08,0.2825
3.80648e-08,0.3028
3.80881e-08,0.3228
3.81113e-08,0.3248
3.81346e-08,0.3026
3.81579e-08,0.2678
3.81811e-08,0.2359
3.82044e-08,0.2153
3.82277e-08,0.2117
3.82509e-08,0.2270
3.82742e-08,0.2573
3.82975e-08,0.2939
3.83207e-08,0.3260
3.83440e-08,0.3426
3.83673e-08,0.3382
3.83905e-08,0.3180
3.84138e-08,0.2929
3.84371e-08,0.2750
3.84603e-08,0.2869
3.84836e-08,0.3534
3.85069e-08,0.4509
3.85302e-08,0.5514
3.85534e-08,0.6620
3.85767e-08,0.7784
3.86000e-08,0.8701
3.86232e-08,0.9071
3.86465e-08,0.9022
3.86698e-08,0.8865
3.86930e-08,0.8716
3.87163e-08,0.8579
3.87396e-08,0.8544
3.87628e-08,0.8724
3.87861e-08,0.9051
3.88094e-08,0.9363
3.88326e-08,0.9545
3.88559e-08,0.9552
3.88792e-08,0.9389
3.89024e-08,0.9090
3.89257e-08,0.8748
3.89490e-08,0.8470
3.89722e-08,0.8334
3.89955e-08,0.8373
3.90188e-08,0.8566
3.90420e-08,0.8795
3.90653e-08,0.8858
3.90886e-08,0.8542
3.91118e-08,0.7784
3.91351e-08,0.6893
3.91584e-08,0.5874
3.91816e-08,0.4660
3.92049e-08,0.3542
3.92282e-08,0.2840
3.92514e-08,0.2656
3.92747e-08,0.2717
3.92980e-08,0.2861
3.93212e-08,0.3082
3.93445e-08,0.3252
3.93678e-08,0.3208
3.93910e-08,0.2938
3.94143e-08,0.2585
3.94376e-08,0.2289
3.94608e-08,0.2125
3.94841e-08,0.2141
3.95074e-08,0.2341
3.95306e-08,0.2670
3.95539e-08,0.3035
3.95772e-08,0.3324
3.96004e-08,0.3434
3.96237e-08,0.3338
3.96470e-08,0.3112
3.96702e-08,0.2868
3.96935e-08,0.2742
3.97168e-08,0.3000
3.97400e-08,0.3793
3.97633e-08,0.4786
3.97866e-08,0.5810
3.98098e-08,0.6945
3.98331e-08,0.8079
3.98564e-08,0.8864
3.98796e-08,0.9091
3.99029e-08,0.8988
3.99262e-08,0.8831
3.99494e-08,0.8685
3.99727e-08,0.8562
3.99960e-08,0.8579
4.00192e-08,0.8808
4.00425e-08,0.9144
4.00658e-08,0.9428
4.00890e-08,0.9561
4.01123e-08,0.9520
4.01356e-08,0.9315
4.01588e-08,0.8995
4.01821e-08,0.8662
4.02054e-08,0.8419
4.02286e-08,0.8331
4.02519e-08,0.8417
4.02752e-08,0.8636
4.02984e-08,0.8840
4.03217e-08,0.8825
4.03450e-08,0.8374
4.03682e-08,0.7550
4.03915e-08,0.6642
4.04148e-08,0.5560
4.04380e-08,0.4339
4.04613e-08,0.3303
4.04846e-08,0.2747
4.05078e-08,0.2659
4.05311e-08,0.2746
4.05544e-08,0.2911
4.05776e-08,0.3136
4.06009e-08,0.3260
4.06242e-08,0.3149
4.06474e-08,0.2842
4.06707e-08,0.2495
4.06940e-08,0.2230
4.07173e-08,0.2111
4.07405e-08,0.2179
4.07638e-08,0.2421
4.07871e-08,0.2769
4.08103e-08,0.3124
4.08336e-08,0.3373
4.08569e-08,0.3425
4.08801e-08,0.3284
4.09034e-08,0.3043
4.09267e-08,0.2816
4.09499e-08,0.2766
4.09732e-08,0.3179
4.09965e-08,0.4067
4.10197e-08,0.5055
4.10430e-08,0.6117
4.10663e-08,0.7272
4.10895e-08,0.8338
4.11128e-08,0.8966
4.11361e-08,0.9069
4.11593e-08,0.8941
4.11826e-08,0.8785
4.12059e-08,0.8638
4.12291e-08,0.8546
4.12524e-08,0.8627
4.12757e-08,0.8902
4.12989e-08,0.9234
4.13222e-08,0.9481
4.13455e-08,0.9566
4.13687e-08,0.9476
4.13920e-08,0.9229
4.14153e-08,0.8894
4.14385e-08,0.8580
4.14618e-08,0.8377
4.14851e-08,0.8340
4.15083e-08,0.8472
4.15316e-08,0.8707
4.15549e-08,0.8868
4.15781e-08,0.8758
4.16014e-08,0.8174
4.16247e-08,0.7304
4.16479e-08,0.6371
4.16712e-08,0.5232
4.16945e-08,0.4028
4.17177e-08,0.3102
4.17410e-08,0.2696
4.17643e-08,0.2689
4.17875e-08,0.2794
4.18108e-08,0.2980
4.18341e-08,0.3194
4.18573e-08,0.3258
4.18806e-08,0.3079
4.19039e-08,0.2740
4.19271e-08,0.2406
4.19504e-08,0.2178
4.19737e-08,0.2109
4.19969e-08,0.2230
4.20202e-08,0.2512
4.20435e-08,0.2874
4.20667e-08,0.3211
4.20900e-08,0.3411
4.21133e-08,0.3403
4.21365e-08,0.3222
4.21598e-08,0.2972
4.21831e-08,0.2770
4.22063e-08,0.2814
4.22296e-08,0.3375
4.22529e-08,0.4311
4.22761e-08,0.5318
4.22994e-08,0.6408
4.23227e-08,0.7562
4.23459e-08,0.8542
4.23692e-08,0.9020
4.23925e-08,0.9038
4.24157e-08,0.8889
4.24390e-08,0.8733
4.24623e-08,0.8596
4.24855e-08,0.8544
4.25088e-08,0.8684
4.25321e-08,0.8990
4.25553e-08,0.9312
4.25786e-08,0.9522
4.26019e-08,0.9560
4.26251e-08,0.9424
4.26484e-08,0.9144
4.26717e-08,0.8804
4.26949e-08,0.8512
4.27182e-08,0.8350
4.27415e-08,0.8360
4.27647e-08,0.8530
4.27880e-08,0.8764
4.28113e-08,0.8869
4.28345e-08,0.8635
4.28578e-08,0.7937
4.28811e-08,0.7058
4.29043e-08,0.6081
4.29276e-08,0.4886
4.29509e-08,0.3731
4.29742e-08,0.2942
4.29974e-08,0.2685
4.30207e-08,0.2720
4.30440e-08,0.2842
4.30672e-08,0.3052
4.30905e-08,0.3241
4.31138e-08,0.3235
4.31370e-08,0.2992
4.31603e-08,0.2640
4.31836e-08,0.2330
4.32068e-08,0.2140
4.32301e-08,0.2124
4.32534e-08,0.2295
4.32766e-08,0.2610
4.32999e-08,0.2977
4.33232e-08,0.3287
4.33464e-08,0.3431
4.33697e-08,0.3366
4.33930e-08,0.3153
4.34162e-08,0.2904
4.34395e-08,0.2742
4.34628e-08,0.2910
4.34860e-08,0.3626
4.35093e-08,0.4608
4.35326e-08,0.5620
4.35558e-08,0.6738
4.35791e-08,0.7894
4.36024e-08,0.8762
4.36256e-08,0.9076
4.36489e-08,0.9004
4.36722e-08,0.8846
4.36954e-08,0.8698
4.37187e-08,0.8566
4.37420e-08,0.8552
4.37652e-08,0.8753
4.37885e-08,0.9086
4.38118e-08,0.9390
4.38350e-08,0.9554
4.38583e-08,0.9543
4.38816e-08,0.9363
4.39048e-08,0.9054
4.39281e-08,0.8713
4.39514e-08,0.8448
4.39746e-08,0.8329
4.39979e-08,0.8387
4.40212e-08,0.8591
4.40444e-08,0.8813
4.40677e-08,0.8847
4.40910e-08,0.8480
4.41142e-08,0.7692
4.41375e-08,0.6796
4.41608e-08,0.5754
4.41840e-08,0.4533
4.42073e-08,0.3444
4.42306e-08,0.2799
4.42538e-08,0.2657
4.42771e-08,0.2729
4.43004e-08,0.2882
4.43236e-08,0.3105
4.43469e-08,0.3260
4.43702e-08,0.3189
4.43934e-08,0.2902
4.44167e-08,0.2549
4.44400e-08,0.2264
4.44632e-08,0.2117
4.44865e-08,0.2153
4.45098e-08,0.2369
4.45330e-08,0.2707
4.45563e-08,0.3070
4.45796e-08,0.3345
4.46028e-08,0.3433
4.46261e-08,0.3319
4.46494e-08,0.3085
4.46726e-08,0.2846
4.46959e-08,0.2744
4.47192e-08,0.3058
4.47424e-08,0.3892
4.47657e-08,0.4887
4.47890e-08,0.5920
4.48122e-08,0.7064
4.48355e-08,0.8181
4.48588e-08,0.8911
4.48820e-08,0.9089
4.49053e-08,0.8971
4.49286e-08,0.8815
4.49518e-08,0.8670
4.49751e-08,0.8554
4.49984e-08,0.8592
4.50216e-08,0.8840
4.50449e-08,0.9178
4.50682e-08,0.9449
4.50914e-08,0.9564
4.51147e-08,0.9505
4.51380e-08,0.9286
4.51612e-08,0.8959
4.51845e-08,0.8631
4.52078e-08,0.8402
4.52310e-08,0.8331
4.52543e-08,0.8434
4.52776e-08,0.8660
4.53008e-08,0.8848
4.53241e-08,0.8798
4.53474e-08,0.8297
4.53707e-08,0.7454
4.53939e-08,0.6537
4.54172e-08,0.5431
4.54405e-08,0.4215
4.54637e-08,0.3217
4.54870e-08,0.2718
4.55103e-08,0.2662
4.55335e-08,0.2757
4.55568e-08,0.2933
4.55801e-08,0.3156
4.56033e-08,0.3260
4.56266e-08,0.3124
4.56499e-08,0.2805
4.56731e-08,0.2462
4.56964e-08,0.2209
4.57197e-08,0.2109
4.57429e-08,0.2196
4.57662e-08,0.2453
4.57895e-08,0.2806
4.58127e-08,0.3156
4.58360e-08,0.3388
4.58593e-08,0.3419
4.58825e-08,0.3263
4.59058e-08,0.3017
4.59291e-08,0.2799
4.59523e-08,0.2782
4.59756e-08,0.3254
4.59989e-08,0.4169
4.60221e-08,0.5159
4.60454e-08,0.6232
4.60687e-08,0.7391
4.60919e-08,0.8430
4.61152e-08,0.8999
4.61385e-08,0.9062
4.61617e-08,0.8926
4.61850e-08,0.8771
4.62083e-08,0.8626
4.62315e-08,0.8544
4.62548e-08,0.8647
4.62781e-08,0.8935
4.63013e-08,0.9264
4.63246e-08,0.9496
4.63479e-08,0.9563
4.63711e-08,0.9456
4.63944e-08,0.9197
4.64177e-08,0.8859
4.64409e-08,0.8552
4.64642e-08,0.8365
4.64875e-08,0.8347
4.65107e-08,0.8493
4.65340e-08,0.8730
4.65573e-08,0.8872
4.65805e-08,0.8720
4.66038e-08,0.8090
4.66271e-08,0.7209
4.66503e-08,0.6262
4.66736e-08,0.5103
4.66969e-08,0.3912
4.67201e-08,0.3030
4.67434e-08,0.2679
4.67667e-08,0.2694
4.67899e-08,0.2807
4.68132e-08,0.3000
4.68365e-08,0.3208
4.68597e-08,0.3250
4.68830e-08,0.3048
4.69063e-08,0.2703
4.69295e-08,0.2376
4.69528e-08,0.2162
4.69761e-08,0.2113
4.69993e-08,0.2252
4.70226e-08,0.2546
4.70459e-08,0.2911
4.70691e-08,0.3239
4.70924e-08,0.3419
4.71157e-08,0.3391
4.71389e-08,0.3197
4.71622e-08,0.2947
4.71855e-08,0.2760
4.72087e-08,0.2849
4.72320e-08,0.3469
4.72553e-08,0.4423
4.72785e-08,0.5435
4.73018e-08,0.6537
4.73251e-08,0.7689
4.73483e-08,0.8629
4.73716e-08,0.9046
4.73949e-08,0.9030
4.74181e-08,0.8875
4.74414e-08,0.8719
4.74647e-08,0.8585
4.74879e-08,0.8547
4.75112e-08,0.8710
4.75345e-08,0.9025
4.75577e-08,0.9341
4.75810e-08,0.9535
4.76043e-08,0.9554
4.76275e-08,0.9401
4.76508e-08,0.9109
4.76741e-08,0.8769
4.76973e-08,0.8486
4.77206e-08,0.8341
4.77439e-08,0.8369
4.77672e-08,0.8553
4.77904e-08,0.8784
4.78137e-08,0.8865
4.78370e-08,0.8584
4.78602e-08,0.7849
4.78835e-08,0.6965
4.79068e-08,0.5967
4.79300e-08,0.4759
4.79533e-08,0.3628
4.79766e-08,0.2891
4.79998e-08,0.2681
4.80231e-08,0.2730
4.80464e-08,0.2859
4.80696e-08,0.3075
4.80929e-08,0.3251
4.81162e-08,0.3219
4.81394e-08,0.2957
4.81627e-08,0.2603
4.81860e-08,0.2303
4.82092e-08,0.2129
4.82325e-08,0.2133
4.82558e-08,0.2323
4.82790e-08,0.2647
4.83023e-08,0.3014
4.83256e-08,0.3311
4.83488e-08,0.3433
4.83721e-08,0.3347
4.83954e-08,0.3125
4.84186e-08,0.2879
4.84419e-08,0.2737
4.84652e-08,0.2958
4.84884e-08,0.3720
4.85117e-08,0.4708
4.85350e-08,0.5729
4.85582e-08,0.6858
4.85815e-08,0.8000
4.86048e-08,0.8815
4.86280e-08,0.9077
4.86513e-08,0.8986
4.86746e-08,0.8828
4.86978e-08,0.8680
4.87211e-08,0.8554
4.87444e-08,0.8562
4.87676e-08,0.8784
4.87909e-08,0.9121
4.88142e-08,0.9414
4.88374e-08,0.9561
4.88607e-08,0.9532
4.88840e-08,0.9335
4.89072e-08,0.9017
4.89305e-08,0.8680
4.89538e-08,0.8427
4.89770e-08,0.8326
4.90003e-08,0.8402
4.90236e-08,0.8617
4.90468e-08,0.8828
4.90701e-08,0.8832
4.90934e-08,0.8412
4.91166e-08,0.7598
4.91399e-08,0.6697
4.91632e-08,0.5631
4.91864e-08,0.4407
4.92097e-08,0.3349
4.92330e-08,0.2763
4.92562e-08,0.2659
4.92795e-08,0.2742
4.93028e-08,0.2903
4.93260e-08,0.3127
4.93493e-08,0.3265
4.93726e-08,0.3169
4.93958e-08,0.2865
4.94191e-08,0.2514
4.94424e-08,0.2240
4.94656e-08,0.2111
4.94889e-08,0.2167
4.95122e-08,0.2399
4.95354e-08,0.2745
4.95587e-08,0.3104
4.95820e-08,0.3363
4.96052e-08,0.3429
4.96285e-08,0.3298
4.96518e-08,0.3058
4.96750e-08,0.2825
4.96983e-08,0.2751
4.97216e-08,0.3122
4.97448e-08,0.3991
4.97681e-08,0.4989
4.97914e-08,0.6032
4.98146e-08,0.7184
4.98379e-08,0.8279
4.98612e-08,0.8952
4.98844e-08,0.9084
4.99077e-08,0.8953
4.99310e-08,0.8798
4.99542e-08,0.8654
4.99775e-08,0.8548
5.00008e-08,0.8608
5.00240e-08,0.8873
