.HEADER
..NAMES
Time,V U1.H6
.DATA
7.0601e-09,-0.2693
7.0698e-09,-0.2769
7.0794e-09,-0.2834
7.0891e-09,-0.2884
7.0987e-09,-0.2917
7.1084e-09,-0.2932
7.1180e-09,-0.2928
7.1277e-09,-0.2908
7.1373e-09,-0.2872
7.1469e-09,-0.2823
7.1566e-09,-0.2761
7.1662e-09,-0.2689
7.1759e-09,-0.2606
7.1855e-09,-0.2515
7.1952e-09,-0.2418
7.2048e-09,-0.2314
7.2145e-09,-0.2199
7.2241e-09,-0.2068
7.2338e-09,-0.1918
7.2434e-09,-0.1743
7.2530e-09,-0.1536
7.2627e-09,-0.1287
7.2723e-09,-0.0987
7.2820e-09,-0.0626
7.2916e-09,-0.0200
7.3013e-09,0.0289
7.3109e-09,0.0838
7.3206e-09,0.1441
7.3302e-09,0.2088
7.3398e-09,0.2768
7.3495e-09,0.3466
7.3591e-09,0.4164
7.3688e-09,0.4849
7.3784e-09,0.5507
7.3881e-09,0.6125
7.3977e-09,0.6697
7.4074e-09,0.7219
7.4170e-09,0.7688
7.4266e-09,0.8106
7.4363e-09,0.8474
7.4459e-09,0.8796
7.4556e-09,0.9077
7.4652e-09,0.9322
7.4749e-09,0.9538
7.4845e-09,0.9732
7.4942e-09,0.9909
7.5038e-09,1.0073
7.5135e-09,1.0227
7.5231e-09,1.0373
7.5327e-09,1.0514
7.5424e-09,1.0651
7.5520e-09,1.0784
7.5617e-09,1.0911
7.5713e-09,1.1032
7.5810e-09,1.1145
7.5906e-09,1.1249
7.6003e-09,1.1344
7.6099e-09,1.1433
7.6196e-09,1.1515
7.6292e-09,1.1593
7.6388e-09,1.1666
7.6485e-09,1.1736
7.6581e-09,1.1802
7.6678e-09,1.1863
7.6774e-09,1.1920
7.6871e-09,1.1968
7.6967e-09,1.2005
7.7064e-09,1.2030
7.7160e-09,1.2041
7.7256e-09,1.2036
7.7353e-09,1.2017
7.7449e-09,1.1983
7.7546e-09,1.1935
7.7642e-09,1.1876
7.7739e-09,1.1806
7.7835e-09,1.1728
7.7932e-09,1.1643
7.8028e-09,1.1553
7.8125e-09,1.1457
7.8221e-09,1.1358
7.8317e-09,1.1256
7.8414e-09,1.1148
7.8510e-09,1.1028
7.8607e-09,1.0887
7.8703e-09,1.0721
7.8800e-09,1.0520
7.8896e-09,1.0269
7.8993e-09,0.9961
7.9089e-09,0.9588
7.9185e-09,0.9141
7.9282e-09,0.8617
7.9378e-09,0.8019
7.9475e-09,0.7353
7.9571e-09,0.6628
7.9668e-09,0.5857
7.9764e-09,0.5058
7.9861e-09,0.4246
7.9957e-09,0.3438
8.0054e-09,0.2649
8.0150e-09,0.1894
8.0246e-09,0.1184
8.0343e-09,0.0529
8.0439e-09,-0.0060
8.0536e-09,-0.0580
8.0632e-09,-0.1031
8.0729e-09,-0.1413
8.0825e-09,-0.1726
8.0922e-09,-0.1968
8.1018e-09,-0.2145
8.1114e-09,-0.2265
8.1211e-09,-0.2339
8.1307e-09,-0.2378
8.1404e-09,-0.2391
8.1500e-09,-0.2388
8.1597e-09,-0.2373
8.1693e-09,-0.2353
8.1790e-09,-0.2332
8.1886e-09,-0.2314
8.1983e-09,-0.2301
8.2079e-09,-0.2293
8.2175e-09,-0.2293
8.2272e-09,-0.2300
8.2368e-09,-0.2316
8.2465e-09,-0.2340
8.2561e-09,-0.2374
8.2658e-09,-0.2417
8.2754e-09,-0.2469
8.2851e-09,-0.2526
8.2947e-09,-0.2584
8.3043e-09,-0.2639
8.3140e-09,-0.2687
8.3236e-09,-0.2725
8.3333e-09,-0.2752
8.3429e-09,-0.2764
8.3526e-09,-0.2761
8.3622e-09,-0.2744
8.3719e-09,-0.2713
8.3815e-09,-0.2669
8.3911e-09,-0.2616
8.4008e-09,-0.2554
8.4104e-09,-0.2486
8.4201e-09,-0.2412
8.4297e-09,-0.2333
8.4394e-09,-0.2249
8.4490e-09,-0.2162
8.4587e-09,-0.2069
8.4683e-09,-0.1974
8.4780e-09,-0.1875
8.4876e-09,-0.1771
8.4972e-09,-0.1664
8.5069e-09,-0.1553
8.5165e-09,-0.1438
8.5262e-09,-0.1317
8.5358e-09,-0.1191
8.5455e-09,-0.1060
8.5551e-09,-0.0925
8.5648e-09,-0.0787
8.5744e-09,-0.0649
8.5840e-09,-0.0514
8.5937e-09,-0.0383
8.6033e-09,-0.0259
8.6130e-09,-0.0146
8.6226e-09,-0.0045
8.6323e-09,0.0043
8.6419e-09,0.0117
8.6516e-09,0.0178
8.6612e-09,0.0227
8.6709e-09,0.0267
8.6805e-09,0.0299
8.6901e-09,0.0325
8.6998e-09,0.0346
8.7094e-09,0.0363
8.7191e-09,0.0377
8.7287e-09,0.0388
8.7384e-09,0.0397
8.7480e-09,0.0406
8.7577e-09,0.0413
8.7673e-09,0.0420
8.7769e-09,0.0428
8.7866e-09,0.0436
8.7962e-09,0.0445
8.8059e-09,0.0457
8.8155e-09,0.0471
8.8252e-09,0.0486
8.8348e-09,0.0504
8.8445e-09,0.0522
8.8541e-09,0.0541
8.8638e-09,0.0560
8.8734e-09,0.0580
8.8830e-09,0.0601
8.8927e-09,0.0622
8.9023e-09,0.0642
8.9120e-09,0.0662
8.9216e-09,0.0680
8.9313e-09,0.0696
8.9409e-09,0.0708
8.9506e-09,0.0716
8.9602e-09,0.0718
8.9698e-09,0.0714
8.9795e-09,0.0704
8.9891e-09,0.0688
8.9988e-09,0.0667
9.0084e-09,0.0643
9.0181e-09,0.0616
9.0277e-09,0.0587
9.0374e-09,0.0558
9.0470e-09,0.0530
9.0567e-09,0.0501
9.0663e-09,0.0473
9.0759e-09,0.0444
9.0856e-09,0.0415
9.0952e-09,0.0385
9.1049e-09,0.0355
9.1145e-09,0.0324
9.1242e-09,0.0292
9.1338e-09,0.0261
9.1435e-09,0.0231
9.1531e-09,0.0201
9.1627e-09,0.0173
9.1724e-09,0.0145
9.1820e-09,0.0119
9.1917e-09,0.0095
9.2013e-09,0.0073
9.2110e-09,0.0052
9.2206e-09,0.0033
9.2303e-09,0.0016
9.2399e-09,0.0002
9.2496e-09,-0.0010
9.2592e-09,-0.0020
9.2688e-09,-0.0027
