"Net Name","Pass/Fail","Operation","Driver Comp Ref Des & Pin Name","Receiver Comp Ref Des & Pin Name","Associated Clk/Strobe Net Name","Associated Clk/Strobe Driver Comp Ref Des & Pin Name","Associated Clk/Strobe Receiver Comp Ref Des & Pin Name","Clk/Strobe Crossing Threshold Time, [ns]","Average Center Voltage, Vcent(pin_mid), [mV]","Upper Eye Mask, Vcent(pin_mid) + VdIVW_Total/2, [mV]","Lower Eye Mask, Vcent(pin_mid) - VdIVW_Total/2, [mV]","Half Eye-Mask Width, TdIVW/2, [ps]","Output Delay Uncertainty, [ps]","Measured Setup Time, [ps]","Setup Time Margin, [ps]","Setup Time Margin with Output Delay Uncertainty, [ps]","Measured Hold Time, [ps]","Hold Time Margin, [ps]","Hold Time Margin with Output Delay Uncertainty, [ps]","Min Voltage Above/Below Eye-Mask, [mV]","Peak Voltage Above/Below Vcent(pin_mid), [mV]","VIHL_AC/2 Limit, [mV]","Peak Voltage Above/Below Vcent(pin_mid) Margin, [mV]","Vcent(pin_mid) to Vcent(pin_mid) Pulse Width, [ps]","Pulse Width Limit, tdIPW, [ps]","Pulse Width Margin, [ps]","Pulse Width Margin with Output Delay Uncertainty, [ps]","Min Slew Rate, [V/ns]","Min Slew Rate Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate Margin, [V/ns]","Max Slew Rate, [V/ns]","Max Slew Rate Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate Margin, [V/ns]","Min Slew Rate (2), [V/ns]","Min Slew Rate (2) Limit, SRIN_VdIVW_min, [V/ns]","Min Slew Rate (2) Margin, [V/ns]","Max Slew Rate (2), [V/ns]","Max Slew Rate (2) Limit, SRIN_VdIVW_max, [V/ns]","Max Slew Rate (2) Margin, [V/ns]","Eye Mask Shape"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.536"," 691.7"," 756.7"," 626.7","    42","   6.0"," 168.5"," 126.9"," 120.9","N/A","N/A","N/A","582.125"," 813.5","  80.0"," 733.5","N/A","N/A","N/A","N/A"," 4.327"," 1.000"," 3.327"," 4.327"," 9.000"," 4.673"," 4.835"," 0.865"," 3.970"," 4.835"," 9.000"," 4.165","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","27.952"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","574.478"," 824.2","  80.0"," 744.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","28.369"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 295.1"," 253.5"," 247.5","594.680"," 690.2","  80.0"," 610.2","N/A","N/A","N/A","N/A"," 5.473"," 1.000"," 4.473"," 5.473"," 9.000"," 3.527","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","28.785"," 691.7"," 756.7"," 626.7","    42","   6.0","  97.8","  56.1","  50.1","N/A","N/A","N/A","271.842"," 599.7","  80.0"," 519.7","N/A","N/A","N/A","N/A"," 5.473"," 1.000"," 4.473"," 5.473"," 9.000"," 3.527"," 5.554"," 1.095"," 4.459"," 5.554"," 9.000"," 3.446","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","29.202"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 217.3"," 175.7"," 169.7","364.718"," 621.2","  80.0"," 541.2","N/A","N/A","N/A","N/A"," 4.219"," 1.000"," 3.219"," 4.219"," 9.000"," 4.781","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","29.618"," 691.7"," 756.7"," 626.7","    42","   6.0"," 168.5"," 126.9"," 120.9"," 287.8"," 246.2"," 240.2","579.725"," 801.3","  80.0"," 721.3"," 482.0","   242"," 240.4"," 228.4"," 4.219"," 1.000"," 3.219"," 6.038"," 9.000"," 2.962"," 4.766"," 0.844"," 3.922"," 4.766"," 9.000"," 4.234","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","30.035"," 691.7"," 756.7"," 626.7","    42","   6.0"," 106.9","  65.3","  59.3","N/A","N/A","N/A","359.694"," 724.6","  80.0"," 644.6","N/A","N/A","N/A","N/A"," 6.038"," 1.000"," 5.038"," 6.038"," 9.000"," 2.962"," 6.217"," 1.208"," 5.009"," 6.217"," 9.000"," 2.783","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","30.451"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 210.1"," 168.4"," 162.4","343.648"," 678.6","  80.0"," 598.6","N/A","N/A","N/A","N/A"," 4.037"," 1.000"," 3.037"," 4.037"," 9.000"," 4.963","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","30.868"," 691.7"," 756.7"," 626.7","    42","   6.0"," 174.0"," 132.4"," 126.4"," 286.7"," 245.1"," 239.1","556.477"," 776.5","  80.0"," 696.5"," 487.3","   242"," 245.7"," 233.7"," 4.037"," 1.000"," 3.037"," 6.000"," 9.000"," 3.000"," 4.485"," 0.807"," 3.678"," 4.485"," 9.000"," 4.515","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","31.284"," 691.7"," 756.7"," 626.7","    42","   6.0"," 108.2","  66.6","  60.6","N/A","N/A","N/A","364.219"," 712.2","  80.0"," 632.2","N/A","N/A","N/A","N/A"," 6.000"," 1.000"," 5.000"," 6.000"," 9.000"," 3.000"," 6.166"," 1.200"," 4.966"," 6.166"," 9.000"," 2.834","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","31.701"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 211.2"," 169.5"," 163.5","343.314"," 674.2","  80.0"," 594.2","N/A","N/A","N/A","N/A"," 4.019"," 1.000"," 3.019"," 4.019"," 9.000"," 4.981","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.117"," 691.7"," 756.7"," 626.7","    42","   6.0"," 173.1"," 131.5"," 125.5"," 286.7"," 245.0"," 239.0","558.930"," 779.4","  80.0"," 699.4"," 486.4","   242"," 244.8"," 232.8"," 4.019"," 1.000"," 3.019"," 5.980"," 9.000"," 3.020"," 4.502"," 0.804"," 3.698"," 4.502"," 9.000"," 4.498","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.534"," 691.7"," 756.7"," 626.7","    42","   6.0"," 107.9","  66.2","  60.2","N/A","N/A","N/A","362.794"," 713.9","  80.0"," 633.9","N/A","N/A","N/A","N/A"," 5.980"," 1.000"," 4.980"," 5.980"," 9.000"," 3.020"," 6.159"," 1.196"," 4.963"," 6.159"," 9.000"," 2.841","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","32.950"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","344.004"," 675.0","  80.0"," 595.0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","33.367"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 240.7"," 199.0"," 193.0","420.718"," 521.8","  80.0"," 441.8","N/A","N/A","N/A","N/A"," 5.272"," 1.000"," 4.272"," 5.272"," 9.000"," 3.728","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","33.783"," 691.7"," 756.7"," 626.7","    42","   6.0"," 151.3"," 109.7"," 103.7"," 295.2"," 253.5"," 247.5","557.526"," 825.0","  80.0"," 745.0"," 468.6","   242"," 227.0"," 215.0"," 5.272"," 1.000"," 4.272"," 6.624"," 9.000"," 2.376"," 5.433"," 1.054"," 4.379"," 5.433"," 9.000"," 3.567","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","34.199"," 691.7"," 756.7"," 626.7","    42","   6.0"," 101.5","  59.9","  53.9","N/A","N/A","N/A","359.415"," 738.9","  80.0"," 658.9","N/A","N/A","N/A","N/A"," 6.624"," 1.000"," 5.624"," 6.624"," 9.000"," 2.376"," 6.853"," 1.325"," 5.528"," 6.853"," 9.000"," 2.147","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","34.616"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 208.8"," 167.2"," 161.2","345.598"," 687.3","  80.0"," 607.3","N/A","N/A","N/A","N/A"," 3.964"," 1.000"," 2.964"," 3.964"," 9.000"," 5.036","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","35.032"," 691.7"," 756.7"," 626.7","    42","   6.0"," 174.7"," 133.0"," 127.0","N/A","N/A","N/A","553.772"," 801.0","  80.0"," 721.0","N/A","N/A","N/A","N/A"," 3.964"," 1.000"," 2.964"," 3.964"," 9.000"," 5.036"," 4.443"," 0.793"," 3.650"," 4.443"," 9.000"," 4.557","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","35.449"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","579.927"," 807.7","  80.0"," 727.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","35.865"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","595.793"," 723.1","  80.0"," 643.1","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","36.282"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 290.7"," 249.0"," 243.0","624.444"," 724.3","  80.0"," 644.3","N/A","N/A","N/A","N/A"," 5.093"," 1.000"," 4.093"," 5.093"," 9.000"," 3.907","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","36.698"," 691.7"," 756.7"," 626.7","    42","   6.0"," 100.1","  58.5","  52.5"," 254.8"," 213.2"," 207.2","264.474"," 535.4","  80.0"," 455.4"," 380.5","   242"," 138.9"," 126.9"," 5.093"," 1.000"," 4.093"," 5.166"," 9.000"," 3.834"," 5.115"," 1.019"," 4.097"," 5.115"," 9.000"," 3.885","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.115"," 691.7"," 756.7"," 626.7","    42","   6.0"," 136.7","  95.0","  89.0"," 299.3"," 257.7"," 251.7","524.375"," 919.9","  80.0"," 839.9"," 458.2","   242"," 216.6"," 204.6"," 5.166"," 1.000"," 4.166"," 6.734"," 9.000"," 2.266"," 5.393"," 1.033"," 4.360"," 5.393"," 9.000"," 3.607","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.531"," 691.7"," 756.7"," 626.7","    42","   6.0","  97.7","  56.0","  50.0","N/A","N/A","N/A","333.307"," 754.5","  80.0"," 674.5","N/A","N/A","N/A","N/A"," 6.734"," 1.000"," 5.734"," 6.734"," 9.000"," 2.266"," 6.832"," 1.347"," 5.485"," 6.832"," 9.000"," 2.168","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","37.948"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 208.5"," 166.8"," 160.8","330.698"," 720.9","  80.0"," 640.9","N/A","N/A","N/A","N/A"," 4.015"," 1.000"," 3.015"," 4.015"," 9.000"," 4.985","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","38.364"," 691.7"," 756.7"," 626.7","    42","   6.0"," 175.5"," 133.8"," 127.8","N/A","N/A","N/A","564.011"," 797.9","  80.0"," 717.9","N/A","N/A","N/A","N/A"," 4.015"," 1.000"," 3.015"," 4.015"," 9.000"," 4.985"," 4.522"," 0.803"," 3.719"," 4.522"," 9.000"," 4.478","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","38.781"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 291.0"," 249.3"," 243.3","575.320"," 809.9","  80.0"," 729.9","N/A","N/A","N/A","N/A"," 4.865"," 1.000"," 3.865"," 4.865"," 9.000"," 4.135","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","39.197"," 691.7"," 756.7"," 626.7","    42","   6.0","  98.6","  57.0","  51.0"," 246.0"," 204.4"," 198.4","259.685"," 522.3","  80.0"," 442.3"," 371.4","   242"," 129.8"," 117.8"," 4.848"," 1.000"," 3.848"," 4.865"," 9.000"," 4.135"," 4.950"," 0.973"," 3.977"," 4.950"," 9.000"," 4.050","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","39.614"," 691.7"," 756.7"," 626.7","    42","   6.0"," 143.8"," 102.2","  96.2"," 297.8"," 256.2"," 250.2","521.471"," 916.8","  80.0"," 836.8"," 464.7","   242"," 223.1"," 211.1"," 4.848"," 1.000"," 3.848"," 6.791"," 9.000"," 2.209"," 4.949"," 0.970"," 3.979"," 4.949"," 9.000"," 4.051","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","40.030"," 691.7"," 756.7"," 626.7","    42","   6.0","  99.3","  57.7","  51.7"," 272.9"," 231.3"," 225.3","345.767"," 715.6","  80.0"," 635.6"," 392.5","   242"," 150.9"," 138.9"," 6.155"," 1.000"," 5.155"," 6.791"," 9.000"," 2.209"," 6.914"," 1.358"," 5.556"," 6.914"," 9.000"," 2.086","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","40.447"," 691.7"," 756.7"," 626.7","    42","   6.0"," 122.6","  81.0","  75.0"," 303.5"," 261.8"," 255.8","518.978"," 963.2","  80.0"," 883.2"," 445.4","   242"," 203.9"," 191.9"," 6.155"," 1.000"," 5.155"," 7.265"," 9.000"," 1.735"," 6.490"," 1.231"," 5.258"," 6.490"," 9.000"," 2.510","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","40.863"," 691.7"," 756.7"," 626.7","    42","   6.0","  95.0","  53.3","  47.3","N/A","N/A","N/A","335.773"," 776.5","  80.0"," 696.5","N/A","N/A","N/A","N/A"," 7.265"," 1.000"," 6.265"," 7.265"," 9.000"," 1.735"," 7.288"," 1.453"," 5.835"," 7.288"," 9.000"," 1.712","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","41.280"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","329.255"," 733.0","  80.0"," 653.0","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","41.696"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","410.998"," 564.2","  80.0"," 484.2","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.113"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 229.3"," 187.6"," 181.6","444.516"," 561.8","  80.0"," 481.8","N/A","N/A","N/A","N/A"," 5.177"," 1.000"," 4.177"," 5.177"," 9.000"," 3.823","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.529"," 691.7"," 756.7"," 626.7","    42","   6.0"," 162.0"," 120.3"," 114.3","N/A","N/A","N/A","558.082"," 850.1","  80.0"," 770.1","N/A","N/A","N/A","N/A"," 5.177"," 1.000"," 4.177"," 5.177"," 9.000"," 3.823"," 5.480"," 1.035"," 4.445"," 5.480"," 9.000"," 3.520","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","42.946"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","565.591"," 855.8","  80.0"," 775.8","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","43.362"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 294.2"," 252.5"," 246.5","582.121"," 696.6","  80.0"," 616.6","N/A","N/A","N/A","N/A"," 5.476"," 1.000"," 4.476"," 5.476"," 9.000"," 3.524","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","43.779"," 691.7"," 756.7"," 626.7","    42","   6.0","  98.7","  57.1","  51.1","N/A","N/A","N/A","280.420"," 604.4","  80.0"," 524.4","N/A","N/A","N/A","N/A"," 5.476"," 1.000"," 4.476"," 5.476"," 9.000"," 3.524"," 5.468"," 1.095"," 4.373"," 5.468"," 9.000"," 3.532","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","44.195"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","362.844"," 624.9","  80.0"," 544.9","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","44.612"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","411.954"," 552.6","  80.0"," 472.6","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","45.028"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 231.2"," 189.5"," 183.5","436.244"," 552.6","  80.0"," 472.6","N/A","N/A","N/A","N/A"," 5.198"," 1.000"," 4.198"," 5.198"," 9.000"," 3.802","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","45.445"," 691.7"," 756.7"," 626.7","    42","   6.0"," 160.4"," 118.8"," 112.8","N/A","N/A","N/A","569.995"," 850.8","  80.0"," 770.8","N/A","N/A","N/A","N/A"," 5.198"," 1.000"," 4.198"," 5.198"," 9.000"," 3.802"," 5.503"," 1.040"," 4.463"," 5.503"," 9.000"," 3.497","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","45.861"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A","N/A","N/A","N/A","565.581"," 861.3","  80.0"," 781.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","46.278"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 294.1"," 252.5"," 246.5","581.751"," 697.7","  80.0"," 617.7","N/A","N/A","N/A","N/A"," 5.517"," 1.000"," 4.517"," 5.517"," 9.000"," 3.483","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","46.694"," 691.7"," 756.7"," 626.7","    42","   6.0","  98.6","  57.0","  51.0"," 257.1"," 215.4"," 209.4","273.373"," 546.2","  80.0"," 466.2"," 380.4","   242"," 138.8"," 126.8"," 5.117"," 1.000"," 4.117"," 5.517"," 9.000"," 3.483"," 5.506"," 1.103"," 4.403"," 5.506"," 9.000"," 3.494","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","47.111"," 691.7"," 756.7"," 626.7","    42","   6.0"," 134.2","  92.5","  86.5"," 299.9"," 258.3"," 252.3","525.025"," 927.8","  80.0"," 847.8"," 456.2","   242"," 214.7"," 202.7"," 5.117"," 1.000"," 4.117"," 6.767"," 9.000"," 2.233"," 5.364"," 1.023"," 4.341"," 5.364"," 9.000"," 3.636","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","47.527"," 691.7"," 756.7"," 626.7","    42","   6.0","  97.2","  55.6","  49.6"," 273.4"," 231.8"," 225.8","329.221"," 725.1","  80.0"," 645.1"," 390.8","   242"," 149.2"," 137.2"," 6.253"," 1.000"," 5.253"," 6.767"," 9.000"," 2.233"," 6.830"," 1.353"," 5.476"," 6.830"," 9.000"," 2.170","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","47.944"," 691.7"," 756.7"," 626.7","    42","   6.0"," 122.4","  80.8","  74.8"," 304.5"," 262.8"," 256.8","530.203"," 959.5","  80.0"," 879.5"," 446.0","   242"," 204.4"," 192.4"," 6.253"," 1.000"," 5.253"," 7.306"," 9.000"," 1.694"," 6.582"," 1.251"," 5.331"," 6.582"," 9.000"," 2.418","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","48.360"," 691.7"," 756.7"," 626.7","    42","   6.0","  94.1","  52.4","  46.4"," 275.4"," 233.8"," 227.8","330.953"," 750.1","  80.0"," 670.1"," 388.9","   242"," 147.4"," 135.4"," 6.293"," 1.000"," 5.293"," 7.306"," 9.000"," 1.694"," 7.311"," 1.461"," 5.849"," 7.311"," 9.000"," 1.689","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","48.777"," 691.7"," 756.7"," 626.7","    42","   6.0"," 120.6","  78.9","  72.9","N/A","N/A","N/A","523.142"," 991.4","  80.0"," 911.4","N/A","N/A","N/A","N/A"," 6.293"," 1.000"," 5.293"," 6.293"," 9.000"," 2.707"," 6.666"," 1.259"," 5.407"," 6.666"," 9.000"," 2.334","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","49.193"," 691.7"," 756.7"," 626.7","    42","   6.0","N/A","N/A","N/A"," 284.7"," 243.1"," 237.1","587.784"," 963.4","  80.0"," 883.4","N/A","N/A","N/A","N/A"," 4.174"," 1.000"," 3.174"," 4.174"," 9.000"," 4.826","N/A","N/A","N/A","N/A","N/A","N/A","Eye-Rectangle"
"DDR_DQ2","Pass","Write rank(1,1)","U1.E3","U2.H3","DDR_LDQS_P","U1.E1&E2","U2.G3&F3","49.610"," 691.7"," 756.7"," 626.7","    42","   6.0"," 100.8","  59.1","  53.1","N/A","N/A","N/A","226.171"," 528.2","  80.0"," 448.2","N/A","N/A","N/A","N/A"," 4.174"," 1.000"," 3.174"," 4.174"," 9.000"," 4.826"," 4.012"," 0.835"," 3.178"," 4.012"," 9.000"," 4.988","Eye-Rectangle"
