.HEADER
..NAMES
Time,V U1.E1&E2
2.50353e-08,0.5717
2.50586e-08,0.5818
2.50818e-08,0.5903
2.51051e-08,0.5988
2.51284e-08,0.6025
2.51516e-08,0.5973
2.51749e-08,0.6006
2.51982e-08,0.6826
2.52214e-08,0.8594
2.52447e-08,0.9937
2.52680e-08,1.0725
2.52912e-08,1.1287
2.53145e-08,1.1573
2.53378e-08,1.1708
2.53610e-08,1.1658
2.53843e-08,1.1519
2.54076e-08,1.1460
2.54308e-08,1.1510
2.54541e-08,1.1616
2.54774e-08,1.1715
2.55006e-08,1.1772
2.55239e-08,1.1806
2.55472e-08,1.1849
2.55704e-08,1.1865
2.55937e-08,1.1803
2.56170e-08,1.1659
2.56402e-08,1.1477
2.56635e-08,1.1334
2.56868e-08,1.1264
2.57100e-08,1.1227
2.57333e-08,1.1207
2.57566e-08,1.1228
2.57798e-08,1.1131
2.58031e-08,1.0822
2.58264e-08,0.9783
2.58496e-08,0.8396
2.58729e-08,0.7479
2.58962e-08,0.6870
2.59194e-08,0.6445
2.59427e-08,0.6149
2.59660e-08,0.6007
2.59892e-08,0.6002
2.60125e-08,0.6005
2.60358e-08,0.5900
2.60590e-08,0.5733
2.60823e-08,0.5555
2.61056e-08,0.5416
2.61288e-08,0.5329
2.61521e-08,0.5258
2.61754e-08,0.5179
2.61986e-08,0.5173
2.62219e-08,0.5270
2.62452e-08,0.5432
2.62684e-08,0.5608
2.62917e-08,0.5746
2.63150e-08,0.5839
2.63382e-08,0.5928
2.63615e-08,0.6006
2.63848e-08,0.6020
2.64080e-08,0.5961
2.64313e-08,0.6090
2.64546e-08,0.7307
2.64778e-08,0.9060
2.65011e-08,1.0194
2.65244e-08,1.0969
2.65476e-08,1.1379
2.65709e-08,1.1655
2.65942e-08,1.1728
2.66174e-08,1.1627
2.66407e-08,1.1493
2.66640e-08,1.1465
2.66872e-08,1.1536
2.67105e-08,1.1646
2.67338e-08,1.1733
2.67570e-08,1.1778
2.67803e-08,1.1815
2.68036e-08,1.1858
2.68269e-08,1.1856
2.68501e-08,1.1769
2.68734e-08,1.1608
2.68967e-08,1.1430
2.69199e-08,1.1308
2.69432e-08,1.1253
2.69665e-08,1.1219
2.69897e-08,1.1207
2.70130e-08,1.1242
2.70363e-08,1.1058
2.70595e-08,1.0694
2.70828e-08,0.9397
2.71061e-08,0.8170
2.71293e-08,0.7278
2.71526e-08,0.6721
2.71759e-08,0.6325
2.71991e-08,0.6079
2.72224e-08,0.5975
2.72457e-08,0.5995
2.72689e-08,0.5976
2.72922e-08,0.5858
2.73155e-08,0.5688
2.73387e-08,0.5517
2.73620e-08,0.5389
2.73853e-08,0.5311
2.74085e-08,0.5236
2.74318e-08,0.5169
2.74551e-08,0.5190
2.74783e-08,0.5307
2.75016e-08,0.5476
2.75249e-08,0.5649
2.75481e-08,0.5775
2.75714e-08,0.5864
2.75947e-08,0.5953
2.76179e-08,0.6018
2.76412e-08,0.6010
2.76645e-08,0.5971
2.76877e-08,0.6276
2.77110e-08,0.7841
2.77343e-08,0.9420
2.77575e-08,1.0372
2.77808e-08,1.1085
2.78041e-08,1.1481
2.78273e-08,1.1683
2.78506e-08,1.1707
2.78739e-08,1.1578
2.78971e-08,1.1475
2.79204e-08,1.1484
2.79437e-08,1.1567
2.79669e-08,1.1674
2.79902e-08,1.1749
2.80135e-08,1.1786
2.80367e-08,1.1828
2.80600e-08,1.1866
2.80833e-08,1.1838
2.81065e-08,1.1727
2.81298e-08,1.1556
2.81531e-08,1.1389
2.81763e-08,1.1292
2.81996e-08,1.1245
2.82229e-08,1.1213
2.82461e-08,1.1212
2.82694e-08,1.1233
2.82927e-08,1.0990
2.83159e-08,1.0424
2.83392e-08,0.9056
2.83625e-08,0.7880
2.83857e-08,0.7086
2.84090e-08,0.6598
2.84323e-08,0.6245
2.84555e-08,0.6031
2.84788e-08,0.5966
2.85021e-08,0.5993
2.85253e-08,0.5952
2.85486e-08,0.5817
2.85719e-08,0.5638
2.85951e-08,0.5473
2.86184e-08,0.5362
2.86417e-08,0.5291
2.86649e-08,0.5215
2.86882e-08,0.5164
2.87115e-08,0.5212
2.87347e-08,0.5347
2.87580e-08,0.5525
2.87813e-08,0.5690
2.88045e-08,0.5803
2.88278e-08,0.5888
2.88511e-08,0.5974
2.88743e-08,0.6024
2.88976e-08,0.5992
2.89209e-08,0.5998
2.89441e-08,0.6551
2.89674e-08,0.8297
2.89907e-08,0.9653
2.90139e-08,1.0588
2.90372e-08,1.1204
2.90605e-08,1.1526
2.90838e-08,1.1695
2.91070e-08,1.1673
2.91303e-08,1.1541
2.91536e-08,1.1471
2.91768e-08,1.1501
2.92001e-08,1.1595
2.92234e-08,1.1698
2.92466e-08,1.1763
2.92699e-08,1.1798
2.92932e-08,1.1842
2.93164e-08,1.1865
2.93397e-08,1.1815
2.93630e-08,1.1687
2.93862e-08,1.1511
2.94095e-08,1.1359
2.94328e-08,1.1277
2.94560e-08,1.1235
2.94793e-08,1.1210
2.95026e-08,1.1224
2.95258e-08,1.1180
2.95491e-08,1.0882
2.95724e-08,1.0058
2.95956e-08,0.8653
2.96189e-08,0.7616
2.96422e-08,0.6960
2.96654e-08,0.6511
2.96887e-08,0.6194
2.97120e-08,0.6016
2.97352e-08,0.5991
2.97585e-08,0.6011
2.97818e-08,0.5926
2.98050e-08,0.5763
2.98283e-08,0.5579
2.98516e-08,0.5428
2.98748e-08,0.5336
2.98981e-08,0.5270
2.99214e-08,0.5190
2.99446e-08,0.5163
2.99679e-08,0.5244
2.99912e-08,0.5401
3.00144e-08,0.5581
3.00377e-08,0.5730
3.00610e-08,0.5827
3.00842e-08,0.5913
3.01075e-08,0.5995
3.01308e-08,0.6024
3.01540e-08,0.5962
3.01773e-08,0.6041
3.02006e-08,0.6995
3.02238e-08,0.8786
3.02471e-08,1.0019
3.02704e-08,1.0842
3.02936e-08,1.1318
3.03169e-08,1.1592
3.03402e-08,1.1709
3.03634e-08,1.1644
3.03867e-08,1.1508
3.04100e-08,1.1462
3.04332e-08,1.1520
3.04565e-08,1.1628
3.04798e-08,1.1723
3.05030e-08,1.1776
3.05263e-08,1.1810
3.05496e-08,1.1853
3.05728e-08,1.1862
3.05961e-08,1.1791
3.06194e-08,1.1641
3.06426e-08,1.1460
3.06659e-08,1.1325
3.06892e-08,1.1261
3.07124e-08,1.1225
3.07357e-08,1.1208
3.07590e-08,1.1234
3.07822e-08,1.1104
3.08055e-08,1.0754
3.08288e-08,0.9594
3.08520e-08,0.8281
3.08753e-08,0.7415
3.08986e-08,0.6823
3.09218e-08,0.6414
3.09451e-08,0.6132
3.09684e-08,0.6000
3.09916e-08,0.6006
3.10149e-08,0.6000
3.10382e-08,0.5884
3.10614e-08,0.5714
3.10847e-08,0.5538
3.11080e-08,0.5404
3.11312e-08,0.5322
3.11545e-08,0.5250
3.11778e-08,0.5174
3.12010e-08,0.5178
3.12243e-08,0.5285
3.12476e-08,0.5450
3.12708e-08,0.5625
3.12941e-08,0.5757
3.13174e-08,0.5848
3.13406e-08,0.5938
3.13639e-08,0.6011
3.13872e-08,0.6017
3.14105e-08,0.5962
3.14337e-08,0.6169
3.14570e-08,0.7510
3.14803e-08,0.9188
3.15035e-08,1.0280
3.15268e-08,1.1024
3.15501e-08,1.1451
3.15733e-08,1.1669
3.15966e-08,1.1724
3.16199e-08,1.1612
3.16431e-08,1.1486
3.16664e-08,1.1469
3.16897e-08,1.1546
3.17129e-08,1.1656
3.17362e-08,1.1740
3.17595e-08,1.1783
3.17827e-08,1.1820
3.18060e-08,1.1861
3.18293e-08,1.1852
3.18525e-08,1.1757
3.18758e-08,1.1590
3.18991e-08,1.1415
3.19223e-08,1.1301
3.19456e-08,1.1249
3.19689e-08,1.1216
3.19921e-08,1.1208
3.20154e-08,1.1240
3.20387e-08,1.1028
3.20619e-08,1.0612
3.20852e-08,0.9250
3.21085e-08,0.8020
3.21317e-08,0.7214
3.21550e-08,0.6668
3.21783e-08,0.6294
3.22015e-08,0.6065
3.22248e-08,0.5976
3.22481e-08,0.6000
3.22713e-08,0.5969
3.22946e-08,0.5843
3.23179e-08,0.5670
3.23411e-08,0.5502
3.23644e-08,0.5381
3.23877e-08,0.5305
3.24109e-08,0.5228
3.24342e-08,0.5166
3.24575e-08,0.5199
3.24807e-08,0.5323
3.25040e-08,0.5495
3.25273e-08,0.5665
3.25505e-08,0.5785
3.25738e-08,0.5873
3.25971e-08,0.5962
3.26203e-08,0.6021
3.26436e-08,0.6004
3.26669e-08,0.5972
3.26901e-08,0.6395
3.27134e-08,0.8032
3.27367e-08,0.9542
3.27599e-08,1.0526
3.27832e-08,1.1133
3.28065e-08,1.1509
3.28297e-08,1.1700
3.28530e-08,1.1701
3.28763e-08,1.1563
3.28995e-08,1.1470
3.29228e-08,1.1489
3.29461e-08,1.1578
3.29693e-08,1.1684
3.29926e-08,1.1754
3.30159e-08,1.1790
3.30391e-08,1.1833
3.30624e-08,1.1867
3.30857e-08,1.1831
3.31089e-08,1.1712
3.31322e-08,1.1537
3.31555e-08,1.1375
3.31787e-08,1.1285
3.32020e-08,1.1241
3.32253e-08,1.1211
3.32485e-08,1.1215
3.32718e-08,1.1234
3.32951e-08,1.0967
3.33183e-08,1.0327
3.33416e-08,0.8916
3.33649e-08,0.7722
3.33881e-08,0.7027
3.34114e-08,0.6554
3.34347e-08,0.6213
3.34579e-08,0.6014
3.34812e-08,0.5966
3.35045e-08,0.5993
3.35277e-08,0.5942
3.35510e-08,0.5800
3.35743e-08,0.5621
3.35975e-08,0.5460
3.36208e-08,0.5355
3.36441e-08,0.5285
3.36673e-08,0.5208
3.36906e-08,0.5165
3.37139e-08,0.5223
3.37372e-08,0.5364
3.37604e-08,0.5543
3.37837e-08,0.5704
3.38070e-08,0.5812
3.38302e-08,0.5898
3.38535e-08,0.5982
3.38768e-08,0.6025
3.39000e-08,0.5984
3.39233e-08,0.6016
3.39466e-08,0.6696
3.39698e-08,0.8463
3.39931e-08,0.9756
3.40164e-08,1.0661
3.40396e-08,1.1274
3.40629e-08,1.1554
3.40862e-08,1.1700
3.41094e-08,1.1660
3.41327e-08,1.1528
3.41560e-08,1.1470
3.41792e-08,1.1509
3.42025e-08,1.1607
3.42258e-08,1.1707
3.42490e-08,1.1767
3.42723e-08,1.1802
3.42956e-08,1.1847
3.43188e-08,1.1864
3.43421e-08,1.1805
3.43654e-08,1.1669
3.43886e-08,1.1492
3.44119e-08,1.1347
3.44352e-08,1.1272
3.44584e-08,1.1232
3.44817e-08,1.1209
3.45050e-08,1.1229
3.45282e-08,1.1155
3.45515e-08,1.0839
3.45748e-08,0.9915
3.45980e-08,0.8538
3.46213e-08,0.7541
3.46446e-08,0.6898
3.46678e-08,0.6471
3.46911e-08,0.6165
3.47144e-08,0.6004
3.47376e-08,0.5992
3.47609e-08,0.6006
3.47842e-08,0.5912
3.48074e-08,0.5745
3.48307e-08,0.5563
3.48540e-08,0.5417
3.48772e-08,0.5330
3.49005e-08,0.5263
3.49238e-08,0.5184
3.49470e-08,0.5167
3.49703e-08,0.5258
3.49936e-08,0.5418
3.50168e-08,0.5598
3.50401e-08,0.5742
3.50634e-08,0.5836
3.50866e-08,0.5922
3.51099e-08,0.6001
3.51332e-08,0.6023
3.51564e-08,0.5962
3.51797e-08,0.6058
3.52030e-08,0.7178
3.52262e-08,0.8909
3.52495e-08,1.0141
3.52728e-08,1.0897
3.52960e-08,1.1352
3.53193e-08,1.1615
3.53426e-08,1.1711
3.53658e-08,1.1628
3.53891e-08,1.1498
3.54124e-08,1.1465
3.54356e-08,1.1530
3.54589e-08,1.1639
3.54822e-08,1.1730
3.55054e-08,1.1779
3.55287e-08,1.1814
3.55520e-08,1.1857
3.55752e-08,1.1859
3.55985e-08,1.1778
3.56218e-08,1.1623
3.56450e-08,1.1444
3.56683e-08,1.1316
3.56916e-08,1.1257
3.57148e-08,1.1222
3.57381e-08,1.1208
3.57614e-08,1.1241
3.57846e-08,1.1076
3.58079e-08,1.0672
3.58312e-08,0.9447
3.58544e-08,0.8169
3.58777e-08,0.7344
3.59010e-08,0.6770
3.59242e-08,0.6379
3.59475e-08,0.6114
3.59708e-08,0.5996
3.59940e-08,0.6010
3.60173e-08,0.5993
3.60406e-08,0.5868
3.60638e-08,0.5695
3.60871e-08,0.5522
3.61104e-08,0.5394
3.61337e-08,0.5315
3.61569e-08,0.5241
3.61802e-08,0.5169
3.62035e-08,0.5185
3.62267e-08,0.5300
3.62500e-08,0.5469
3.62733e-08,0.5642
3.62965e-08,0.5768
3.63198e-08,0.5857
3.63431e-08,0.5947
3.63663e-08,0.6016
3.63896e-08,0.6013
3.64129e-08,0.5963
3.64361e-08,0.6234
3.64594e-08,0.7706
3.64827e-08,0.9319
3.65059e-08,1.0353
3.65292e-08,1.1080
3.65525e-08,1.1467
3.65757e-08,1.1675
3.65990e-08,1.1715
3.66223e-08,1.1595
3.66455e-08,1.1479
3.66688e-08,1.1474
3.66921e-08,1.1557
3.67153e-08,1.1667
3.67386e-08,1.1747
3.67619e-08,1.1787
3.67851e-08,1.1825
3.68084e-08,1.1864
3.68317e-08,1.1846
3.68549e-08,1.1743
3.68782e-08,1.1572
3.69015e-08,1.1400
3.69247e-08,1.1294
3.69480e-08,1.1245
3.69713e-08,1.1214
3.69945e-08,1.1210
3.70178e-08,1.1230
3.70411e-08,1.0998
3.70643e-08,1.0482
3.70876e-08,0.9104
3.71109e-08,0.7927
3.71341e-08,0.7146
3.71574e-08,0.6629
3.71807e-08,0.6269
3.72039e-08,0.6052
3.72272e-08,0.5978
3.72505e-08,0.6003
3.72737e-08,0.5961
3.72970e-08,0.5827
3.73203e-08,0.5652
3.73435e-08,0.5487
3.73668e-08,0.5372
3.73901e-08,0.5299
3.74133e-08,0.5220
3.74366e-08,0.5165
3.74599e-08,0.5208
3.74831e-08,0.5339
3.75064e-08,0.5514
3.75297e-08,0.5680
3.75529e-08,0.5794
3.75762e-08,0.5882
3.75995e-08,0.5971
3.76227e-08,0.6024
3.76460e-08,0.5997
3.76693e-08,0.5985
3.76925e-08,0.6524
3.77158e-08,0.8237
3.77391e-08,0.9683
3.77623e-08,1.0610
3.77856e-08,1.1183
3.78089e-08,1.1540
3.78321e-08,1.1713
3.78554e-08,1.1692
3.78787e-08,1.1548
3.79019e-08,1.1465
3.79252e-08,1.1494
3.79485e-08,1.1589
3.79717e-08,1.1693
3.79950e-08,1.1759
3.80183e-08,1.1794
3.80415e-08,1.1839
3.80648e-08,1.1868
3.80881e-08,1.1823
3.81113e-08,1.1696
3.81346e-08,1.1517
3.81579e-08,1.1361
3.81811e-08,1.1278
3.82044e-08,1.1236
3.82277e-08,1.1209
3.82509e-08,1.1218
3.82742e-08,1.1209
3.82975e-08,1.0922
3.83207e-08,1.0175
3.83440e-08,0.8789
3.83673e-08,0.7640
3.83905e-08,0.6970
3.84138e-08,0.6489
3.84371e-08,0.6183
3.84603e-08,0.6001
3.84836e-08,0.5970
3.85069e-08,0.5994
3.85302e-08,0.5930
3.85534e-08,0.5781
3.85767e-08,0.5600
3.86000e-08,0.5443
3.86232e-08,0.5345
3.86465e-08,0.5277
3.86698e-08,0.5198
3.86930e-08,0.5165
3.87163e-08,0.5235
3.87396e-08,0.5384
3.87628e-08,0.5563
3.87861e-08,0.5719
3.88094e-08,0.5822
3.88326e-08,0.5908
3.88559e-08,0.5990
3.88792e-08,0.6025
3.89024e-08,0.5973
3.89257e-08,0.6034
3.89490e-08,0.6870
3.89722e-08,0.8663
3.89955e-08,0.9860
3.90188e-08,1.0732
3.90420e-08,1.1308
3.90653e-08,1.1574
3.90886e-08,1.1705
3.91118e-08,1.1649
3.91351e-08,1.1517
3.91584e-08,1.1470
3.91816e-08,1.1519
3.92049e-08,1.1620
3.92282e-08,1.1716
3.92514e-08,1.1770
3.92747e-08,1.1806
3.92980e-08,1.1851
3.93212e-08,1.1861
3.93445e-08,1.1794
3.93678e-08,1.1651
3.93910e-08,1.1473
3.94143e-08,1.1335
3.94376e-08,1.1268
3.94608e-08,1.1229
3.94841e-08,1.1210
3.95074e-08,1.1234
3.95306e-08,1.1128
3.95539e-08,1.0808
3.95772e-08,0.9767
3.96004e-08,0.8402
3.96237e-08,0.7430
3.96470e-08,0.6847
3.96702e-08,0.6430
3.96935e-08,0.6133
3.97168e-08,0.5994
3.97400e-08,0.5992
3.97633e-08,0.5999
3.97866e-08,0.5897
3.98098e-08,0.5729
3.98331e-08,0.5548
3.98564e-08,0.5408
3.98796e-08,0.5324
3.99029e-08,0.5255
3.99262e-08,0.5179
3.99494e-08,0.5173
3.99727e-08,0.5271
3.99960e-08,0.5436
4.00192e-08,0.5614
4.00425e-08,0.5752
4.00658e-08,0.5845
4.00890e-08,0.5931
4.01123e-08,0.6007
4.01356e-08,0.6020
4.01588e-08,0.5964
4.01821e-08,0.6141
4.02054e-08,0.7369
4.02286e-08,0.9026
4.02519e-08,1.0212
4.02752e-08,1.0938
4.02984e-08,1.1387
4.03217e-08,1.1633
4.03450e-08,1.1708
4.03682e-08,1.1612
4.03915e-08,1.1489
4.04148e-08,1.1469
4.04380e-08,1.1540
4.04613e-08,1.1649
4.04846e-08,1.1737
4.05078e-08,1.1782
4.05311e-08,1.1819
4.05544e-08,1.1860
4.05776e-08,1.1854
4.06009e-08,1.1765
4.06242e-08,1.1605
4.06474e-08,1.1428
4.06707e-08,1.1309
4.06940e-08,1.1253
4.07173e-08,1.1220
4.07405e-08,1.1210
4.07638e-08,1.1248
4.07871e-08,1.1046
4.08103e-08,1.0639
4.08336e-08,0.9302
4.08569e-08,0.8059
4.08801e-08,0.7273
4.09034e-08,0.6716
4.09267e-08,0.6346
4.09499e-08,0.6096
4.09732e-08,0.5993
4.09965e-08,0.6014
4.10197e-08,0.5984
4.10430e-08,0.5852
4.10663e-08,0.5676
4.10895e-08,0.5505
4.11128e-08,0.5383
4.11361e-08,0.5308
4.11593e-08,0.5232
4.11826e-08,0.5164
4.12059e-08,0.5192
4.12291e-08,0.5316
4.12524e-08,0.5488
4.12757e-08,0.5659
4.12989e-08,0.5779
4.13222e-08,0.5867
4.13455e-08,0.5957
4.13687e-08,0.6020
4.13920e-08,0.6007
4.14153e-08,0.5965
4.14385e-08,0.6307
4.14618e-08,0.7881
4.14851e-08,0.9422
4.15083e-08,1.0430
4.15316e-08,1.1121
4.15549e-08,1.1484
4.15781e-08,1.1686
4.16014e-08,1.1706
4.16247e-08,1.1580
4.16479e-08,1.1473
4.16712e-08,1.1480
4.16945e-08,1.1568
4.17177e-08,1.1677
4.17410e-08,1.1754
4.17643e-08,1.1791
4.17875e-08,1.1830
4.18108e-08,1.1865
4.18341e-08,1.1839
4.18573e-08,1.1728
4.18806e-08,1.1554
4.19039e-08,1.1386
4.19271e-08,1.1288
4.19504e-08,1.1242
4.19737e-08,1.1213
4.19969e-08,1.1213
4.20202e-08,1.1216
4.20435e-08,1.0972
4.20667e-08,1.0352
4.20900e-08,0.8957
4.21133e-08,0.7835
4.21365e-08,0.7093
4.21598e-08,0.6592
4.21831e-08,0.6244
4.22063e-08,0.6041
4.22296e-08,0.5981
4.22529e-08,0.6006
4.22761e-08,0.5953
4.22994e-08,0.5809
4.23227e-08,0.5632
4.23459e-08,0.5472
4.23692e-08,0.5363
4.23925e-08,0.5292
4.24157e-08,0.5211
4.24390e-08,0.5164
4.24623e-08,0.5218
4.24855e-08,0.5357
4.25088e-08,0.5534
4.25321e-08,0.5695
4.25553e-08,0.5804
4.25786e-08,0.5891
4.26019e-08,0.5979
4.26251e-08,0.6025
4.26484e-08,0.5989
4.26717e-08,0.5997
4.26949e-08,0.6675
4.27182e-08,0.8402
4.27415e-08,0.9805
4.27647e-08,1.0679
4.27880e-08,1.1231
4.28113e-08,1.1568
4.28345e-08,1.1719
4.28578e-08,1.1681
4.28811e-08,1.1534
4.29043e-08,1.1462
4.29276e-08,1.1501
4.29509e-08,1.1602
4.29742e-08,1.1703
4.29974e-08,1.1764
4.30207e-08,1.1798
4.30440e-08,1.1844
4.30672e-08,1.1867
4.30905e-08,1.1815
4.31138e-08,1.1679
4.31370e-08,1.1498
4.31603e-08,1.1348
4.31836e-08,1.1272
4.32068e-08,1.1232
4.32301e-08,1.1207
4.32534e-08,1.1221
4.32766e-08,1.1183
4.32999e-08,1.0882
4.33232e-08,1.0037
4.33464e-08,0.8659
4.33697e-08,0.7563
4.33930e-08,0.6906
4.34162e-08,0.6452
4.34395e-08,0.6155
4.34628e-08,0.5991
4.34860e-08,0.5974
4.35093e-08,0.5993
4.35326e-08,0.5918
4.35558e-08,0.5763
4.35791e-08,0.5582
4.36024e-08,0.5431
4.36256e-08,0.5338
4.36489e-08,0.5270
4.36722e-08,0.5192
4.36954e-08,0.5168
4.37187e-08,0.5248
4.37420e-08,0.5402
4.37652e-08,0.5582
4.37885e-08,0.5732
4.38118e-08,0.5831
4.38350e-08,0.5917
4.38583e-08,0.5997
4.38816e-08,0.6025
4.39048e-08,0.5970
4.39281e-08,0.6070
4.39514e-08,0.7045
4.39746e-08,0.8813
4.39979e-08,0.9964
4.40212e-08,1.0838
4.40444e-08,1.1341
4.40677e-08,1.1601
4.40910e-08,1.1710
4.41142e-08,1.1637
4.41375e-08,1.1506
4.41608e-08,1.1471
4.41840e-08,1.1528
4.42073e-08,1.1632
4.42306e-08,1.1723
4.42538e-08,1.1773
4.42771e-08,1.1810
4.43004e-08,1.1855
4.43236e-08,1.1858
4.43469e-08,1.1782
4.43702e-08,1.1633
4.43934e-08,1.1456
4.44167e-08,1.1325
4.44400e-08,1.1263
4.44632e-08,1.1226
4.44865e-08,1.1210
4.45098e-08,1.1240
4.45330e-08,1.1102
4.45563e-08,1.0728
4.45796e-08,0.9598
4.46028e-08,0.8303
4.46261e-08,0.7361
4.46494e-08,0.6796
4.46726e-08,0.6391
4.46959e-08,0.6113
4.47192e-08,0.5984
4.47424e-08,0.5993
4.47657e-08,0.5992
4.47890e-08,0.5882
4.48122e-08,0.5711
4.48355e-08,0.5532
4.48588e-08,0.5398
4.48820e-08,0.5317
4.49053e-08,0.5247
4.49286e-08,0.5174
4.49518e-08,0.5179
4.49751e-08,0.5286
4.49984e-08,0.5453
4.50216e-08,0.5630
4.50449e-08,0.5763
4.50682e-08,0.5854
4.50914e-08,0.5940
4.51147e-08,0.6012
4.51380e-08,0.6017
4.51612e-08,0.5965
4.51845e-08,0.6221
4.52078e-08,0.7573
4.52310e-08,0.9165
4.52543e-08,1.0280
4.52776e-08,1.0982
4.53008e-08,1.1420
4.53241e-08,1.1644
4.53474e-08,1.1704
4.53707e-08,1.1598
4.53939e-08,1.1484
4.54172e-08,1.1475
4.54405e-08,1.1551
4.54637e-08,1.1660
4.54870e-08,1.1744
4.55103e-08,1.1786
4.55335e-08,1.1824
4.55568e-08,1.1863
4.55801e-08,1.1848
4.56033e-08,1.1751
4.56266e-08,1.1586
4.56499e-08,1.1413
4.56731e-08,1.1302
4.56964e-08,1.1250
4.57197e-08,1.1218
4.57429e-08,1.1212
4.57662e-08,1.1246
4.57895e-08,1.1016
4.58127e-08,1.0542
4.58360e-08,0.9161
4.58593e-08,0.7967
4.58825e-08,0.7201
4.59058e-08,0.6672
4.59291e-08,0.6311
4.59523e-08,0.6078
4.59756e-08,0.5991
4.59989e-08,0.6016
4.60221e-08,0.5974
4.60454e-08,0.5835
4.60687e-08,0.5657
4.60919e-08,0.5489
4.61152e-08,0.5373
4.61385e-08,0.5301
4.61617e-08,0.5223
4.61850e-08,0.5162
4.62083e-08,0.5201
4.62315e-08,0.5332
4.62548e-08,0.5507
4.62781e-08,0.5675
4.63013e-08,0.5790
4.63246e-08,0.5876
4.63479e-08,0.5965
4.63711e-08,0.6023
4.63944e-08,0.6001
4.64177e-08,0.5965
4.64409e-08,0.6427
4.64642e-08,0.8059
4.64875e-08,0.9524
4.65107e-08,1.0519
4.65340e-08,1.1162
4.65573e-08,1.1503
4.65805e-08,1.1696
4.66038e-08,1.1697
4.66271e-08,1.1565
4.66503e-08,1.1469
4.66736e-08,1.1486
4.66969e-08,1.1579
4.67201e-08,1.1687
4.67434e-08,1.1759
4.67667e-08,1.1795
4.67899e-08,1.1835
4.68132e-08,1.1866
4.68365e-08,1.1832
4.68597e-08,1.1712
4.68830e-08,1.1536
4.69063e-08,1.1373
4.69295e-08,1.1282
4.69528e-08,1.1238
4.69761e-08,1.1212
4.69993e-08,1.1217
4.70226e-08,1.1213
4.70459e-08,1.0948
4.70691e-08,1.0229
4.70924e-08,0.8809
4.71157e-08,0.7698
4.71389e-08,0.7042
4.71622e-08,0.6554
4.71855e-08,0.6221
4.72087e-08,0.6029
4.72320e-08,0.5987
4.72553e-08,0.6009
4.72785e-08,0.5942
4.73018e-08,0.5790
4.73251e-08,0.5612
4.73483e-08,0.5456
4.73716e-08,0.5354
4.73949e-08,0.5283
4.74181e-08,0.5203
4.74414e-08,0.5164
4.74647e-08,0.5230
4.74879e-08,0.5375
4.75112e-08,0.5553
4.75345e-08,0.5709
4.75577e-08,0.5813
4.75810e-08,0.5901
4.76043e-08,0.5987
4.76275e-08,0.6026
4.76508e-08,0.5979
4.76741e-08,0.6012
4.76973e-08,0.6798
4.77206e-08,0.8566
4.77439e-08,0.9923
4.77672e-08,1.0751
4.77904e-08,1.1304
4.78137e-08,1.1598
4.78370e-08,1.1726
4.78602e-08,1.1670
4.78835e-08,1.1522
4.79068e-08,1.1461
4.79300e-08,1.1509
4.79533e-08,1.1614
4.79766e-08,1.1712
4.79998e-08,1.1768
4.80231e-08,1.1802
4.80464e-08,1.1848
4.80696e-08,1.1866
4.80929e-08,1.1805
4.81162e-08,1.1662
4.81394e-08,1.1479
4.81627e-08,1.1336
4.81860e-08,1.1267
4.82092e-08,1.1229
4.82325e-08,1.1206
4.82558e-08,1.1225
4.82790e-08,1.1154
4.83023e-08,1.0839
4.83256e-08,0.9878
4.83488e-08,0.8530
4.83721e-08,0.7493
4.83954e-08,0.6863
4.84186e-08,0.6418
4.84419e-08,0.6130
4.84652e-08,0.5983
4.84884e-08,0.5979
4.85117e-08,0.5991
4.85350e-08,0.5904
4.85582e-08,0.5745
4.85815e-08,0.5565
4.86048e-08,0.5420
4.86280e-08,0.5331
4.86513e-08,0.5262
4.86746e-08,0.5185
4.86978e-08,0.5172
4.87211e-08,0.5262
4.87444e-08,0.5421
4.87676e-08,0.5600
4.87909e-08,0.5743
4.88142e-08,0.5839
4.88374e-08,0.5926
4.88607e-08,0.6004
4.88840e-08,0.6023
4.89072e-08,0.5967
4.89305e-08,0.6109
4.89538e-08,0.7240
4.89770e-08,0.8963
4.90003e-08,1.0117
4.90236e-08,1.0893
4.90468e-08,1.1373
4.90701e-08,1.1628
4.90934e-08,1.1714
4.91166e-08,1.1622
4.91399e-08,1.1497
4.91632e-08,1.1473
4.91864e-08,1.1537
4.92097e-08,1.1643
4.92330e-08,1.1730
4.92562e-08,1.1776
4.92795e-08,1.1814
4.93028e-08,1.1859
4.93260e-08,1.1855
4.93493e-08,1.1770
4.93726e-08,1.1614
4.93958e-08,1.1439
4.94191e-08,1.1316
4.94424e-08,1.1259
4.94656e-08,1.1223
4.94889e-08,1.1210
4.95122e-08,1.1247
4.95354e-08,1.1074
4.95587e-08,1.0710
4.95820e-08,0.9459
4.96052e-08,0.8207
4.96285e-08,0.7292
4.96518e-08,0.6745
4.96750e-08,0.6352
4.96983e-08,0.6092
4.97216e-08,0.5979
4.97448e-08,0.5995
4.97681e-08,0.5983
4.97914e-08,0.5866
4.98146e-08,0.5693
4.98379e-08,0.5517
4.98612e-08,0.5388
4.98844e-08,0.5310
4.99077e-08,0.5239
4.99310e-08,0.5170
4.99542e-08,0.5186
4.99775e-08,0.5300
5.00008e-08,0.5471
5.00240e-08,0.5646
