.HEADER
..NAMES
Time,V U1.V6
2.47561e-08,0.0303
2.47794e-08,0.0473
2.48026e-08,0.0570
2.48259e-08,0.0595
2.48492e-08,0.0600
2.48724e-08,0.0805
2.48957e-08,0.1687
2.49190e-08,0.3176
2.49422e-08,0.4582
2.49655e-08,0.5455
2.49888e-08,0.6086
2.50120e-08,0.6455
2.50353e-08,0.6623
2.50586e-08,0.6698
2.50818e-08,0.6736
2.51051e-08,0.6763
2.51284e-08,0.6778
2.51516e-08,0.6786
2.51749e-08,0.6773
2.51982e-08,0.6735
2.52214e-08,0.6655
2.52447e-08,0.6535
2.52680e-08,0.6400
2.52912e-08,0.6282
2.53145e-08,0.6206
2.53378e-08,0.6172
2.53610e-08,0.6191
2.53843e-08,0.6309
2.54076e-08,0.6562
2.54308e-08,0.6976
2.54541e-08,0.7542
2.54774e-08,0.7939
2.55006e-08,0.8033
2.55239e-08,0.7123
2.55472e-08,0.6236
2.55704e-08,0.5695
2.55937e-08,0.5403
2.56170e-08,0.5301
2.56402e-08,0.5304
2.56635e-08,0.5349
2.56868e-08,0.5391
2.57100e-08,0.5433
2.57333e-08,0.5482
2.57566e-08,0.5538
2.57798e-08,0.5595
2.58031e-08,0.5640
2.58264e-08,0.5674
2.58496e-08,0.5708
2.58729e-08,0.5734
2.58962e-08,0.5746
2.59194e-08,0.5714
2.59427e-08,0.5623
2.59660e-08,0.5475
2.59892e-08,0.5222
2.60125e-08,0.4824
2.60358e-08,0.4285
2.60590e-08,0.3620
2.60823e-08,0.2879
2.61056e-08,0.2129
2.61288e-08,0.1434
2.61521e-08,0.0853
2.61754e-08,0.0408
2.61986e-08,0.0087
2.62219e-08,-0.0140
2.62452e-08,-0.0311
2.62684e-08,-0.0441
2.62917e-08,-0.0542
2.63150e-08,-0.0623
2.63382e-08,-0.0695
2.63615e-08,-0.0757
2.63848e-08,-0.0803
2.64080e-08,-0.0831
2.64313e-08,-0.0845
2.64546e-08,-0.0841
2.64778e-08,-0.0813
2.65011e-08,-0.0752
2.65244e-08,-0.0647
2.65476e-08,-0.0493
2.65709e-08,-0.0294
2.65942e-08,-0.0061
2.66174e-08,0.0177
2.66407e-08,0.0383
2.66640e-08,0.0525
2.66872e-08,0.0591
2.67105e-08,0.0593
2.67338e-08,0.0552
2.67570e-08,0.0490
2.67803e-08,0.0426
2.68036e-08,0.0374
2.68269e-08,0.0341
2.68501e-08,0.0323
2.68734e-08,0.0313
2.68967e-08,0.0307
2.69199e-08,0.0299
2.69432e-08,0.0288
2.69665e-08,0.0271
2.69897e-08,0.0248
2.70130e-08,0.0217
2.70363e-08,0.0177
2.70595e-08,0.0123
2.70828e-08,0.0050
2.71061e-08,-0.0039
2.71293e-08,-0.0132
2.71526e-08,-0.0210
2.71759e-08,-0.0257
2.71991e-08,-0.0265
2.72224e-08,-0.0236
2.72457e-08,-0.0181
2.72689e-08,-0.0117
2.72922e-08,-0.0060
2.73155e-08,-0.0020
2.73387e-08,0.0000
2.73620e-08,0.0004
2.73853e-08,-0.0002
2.74085e-08,-0.0012
2.74318e-08,-0.0022
2.74551e-08,-0.0025
2.74783e-08,-0.0022
2.75016e-08,-0.0013
2.75249e-08,-0.0002
2.75481e-08,0.0009
2.75714e-08,0.0025
2.75947e-08,0.0047
2.76179e-08,0.0076
2.76412e-08,0.0109
2.76645e-08,0.0139
2.76877e-08,0.0156
2.77110e-08,0.0155
2.77343e-08,0.0134
2.77575e-08,0.0098
2.77808e-08,0.0056
2.78041e-08,0.0020
2.78273e-08,-0.0004
2.78506e-08,-0.0013
2.78739e-08,-0.0009
2.78971e-08,0.0004
2.79204e-08,0.0020
2.79437e-08,0.0033
2.79669e-08,0.0041
2.79902e-08,0.0041
2.80135e-08,0.0036
2.80367e-08,0.0030
2.80600e-08,0.0023
2.80833e-08,0.0017
2.81065e-08,0.0011
2.81298e-08,0.0003
2.81531e-08,-0.0008
2.81763e-08,-0.0020
2.81996e-08,-0.0029
2.82229e-08,-0.0029
2.82461e-08,-0.0019
2.82694e-08,-0.0000
2.82927e-08,0.0022
2.83159e-08,0.0043
2.83392e-08,0.0056
2.83625e-08,0.0060
2.83857e-08,0.0055
2.84090e-08,0.0044
2.84323e-08,0.0030
2.84555e-08,0.0018
2.84788e-08,0.0010
2.85021e-08,0.0009
2.85253e-08,0.0013
2.85486e-08,0.0019
2.85719e-08,0.0025
2.85951e-08,0.0029
2.86184e-08,0.0031
2.86417e-08,0.0033
2.86649e-08,0.0035
2.86882e-08,0.0039
2.87115e-08,0.0043
2.87347e-08,0.0044
2.87580e-08,0.0041
2.87813e-08,0.0033
2.88045e-08,0.0022
2.88278e-08,0.0010
2.88511e-08,0.0003
2.88743e-08,0.0000
2.88976e-08,0.0003
2.89209e-08,0.0011
2.89441e-08,0.0021
2.89674e-08,0.0030
2.89907e-08,0.0035
2.90139e-08,0.0037
2.90372e-08,0.0034
2.90605e-08,0.0029
2.90838e-08,0.0023
2.91070e-08,0.0019
2.91303e-08,0.0018
2.91536e-08,0.0018
2.91768e-08,0.0019
2.92001e-08,0.0019
2.92234e-08,0.0041
2.92466e-08,0.0272
2.92699e-08,0.0998
2.92932e-08,0.2589
2.93164e-08,0.3899
2.93397e-08,0.4907
2.93630e-08,0.5579
2.93862e-08,0.5995
2.94095e-08,0.6233
2.94328e-08,0.6339
2.94560e-08,0.6408
2.94793e-08,0.6461
2.95026e-08,0.6510
2.95258e-08,0.6562
2.95491e-08,0.6606
2.95724e-08,0.6644
2.95956e-08,0.6663
2.96189e-08,0.6655
2.96422e-08,0.6624
2.96654e-08,0.6584
2.96887e-08,0.6545
2.97120e-08,0.6506
2.97352e-08,0.6476
2.97585e-08,0.6516
2.97818e-08,0.6678
2.98050e-08,0.6997
2.98283e-08,0.7500
2.98516e-08,0.8151
2.98748e-08,0.8879
2.98981e-08,0.9614
2.99214e-08,1.0277
2.99446e-08,1.0827
2.99679e-08,1.1251
2.99912e-08,1.1564
3.00144e-08,1.1791
3.00377e-08,1.1948
3.00610e-08,1.2055
3.00842e-08,1.2140
3.01075e-08,1.2221
3.01308e-08,1.2303
3.01540e-08,1.2377
3.01773e-08,1.2440
3.02006e-08,1.2493
3.02238e-08,1.2537
3.02471e-08,1.2574
3.02704e-08,1.2593
3.02936e-08,1.2575
3.03169e-08,1.2500
3.03402e-08,1.2358
3.03634e-08,1.2153
3.03867e-08,1.1915
3.04100e-08,1.1685
3.04332e-08,1.1506
3.04565e-08,1.1399
3.04798e-08,1.1364
3.05030e-08,1.1388
3.05263e-08,1.1454
3.05496e-08,1.1542
3.05728e-08,1.1629
3.05961e-08,1.1700
3.06194e-08,1.1748
3.06426e-08,1.1773
3.06659e-08,1.1783
3.06892e-08,1.1788
3.07124e-08,1.1793
3.07357e-08,1.1801
3.07590e-08,1.1811
3.07822e-08,1.1821
3.08055e-08,1.1836
3.08288e-08,1.1866
3.08520e-08,1.1922
3.08753e-08,1.2006
3.08986e-08,1.2108
3.09218e-08,1.2204
3.09451e-08,1.2275
3.09684e-08,1.2307
3.09916e-08,1.2295
3.10149e-08,1.2249
3.10382e-08,1.2181
3.10614e-08,1.2107
3.10847e-08,1.2002
3.11080e-08,1.1550
3.11312e-08,1.0645
3.11545e-08,0.8946
3.11778e-08,0.7508
3.12010e-08,0.6609
3.12243e-08,0.6039
3.12476e-08,0.5681
3.12708e-08,0.5486
3.12941e-08,0.5377
3.13174e-08,0.5299
3.13406e-08,0.5231
3.13639e-08,0.5154
3.13872e-08,0.5072
3.14105e-08,0.4992
3.14337e-08,0.4924
3.14570e-08,0.4886
3.14803e-08,0.4893
3.15035e-08,0.4941
3.15268e-08,0.5018
3.15501e-08,0.5099
3.15733e-08,0.5175
3.15966e-08,0.5232
3.16199e-08,0.5201
3.16431e-08,0.5012
3.16664e-08,0.4633
3.16897e-08,0.4063
3.17129e-08,0.3357
3.17362e-08,0.2601
3.17595e-08,0.1876
3.17827e-08,0.1251
3.18060e-08,0.0755
3.18293e-08,0.0384
3.18525e-08,0.0117
3.18758e-08,-0.0072
3.18991e-08,-0.0200
3.19223e-08,-0.0285
3.19456e-08,-0.0351
3.19689e-08,-0.0422
3.19921e-08,-0.0502
3.20154e-08,-0.0583
3.20387e-08,-0.0660
3.20619e-08,-0.0733
3.20852e-08,-0.0799
3.21085e-08,-0.0851
3.21317e-08,-0.0874
3.21550e-08,-0.0842
3.21783e-08,-0.0735
3.22015e-08,-0.0547
3.22248e-08,-0.0295
3.22481e-08,-0.0018
3.22713e-08,0.0235
3.22946e-08,0.0421
3.23179e-08,0.0525
3.23411e-08,0.0558
3.23644e-08,0.0696
3.23877e-08,0.1178
3.24109e-08,0.2609
3.24342e-08,0.4049
3.24575e-08,0.5070
3.24807e-08,0.5758
3.25040e-08,0.6239
3.25273e-08,0.6501
3.25505e-08,0.6630
3.25738e-08,0.6712
3.25971e-08,0.6775
3.26203e-08,0.6831
3.26436e-08,0.6885
3.26669e-08,0.6917
3.26901e-08,0.6911
3.27134e-08,0.6852
3.27367e-08,0.6728
3.27599e-08,0.6559
3.27832e-08,0.6388
3.28065e-08,0.6254
3.28297e-08,0.6172
3.28530e-08,0.6140
3.28763e-08,0.6204
3.28995e-08,0.6405
3.29228e-08,0.6767
3.29461e-08,0.7307
3.29693e-08,0.7993
3.29926e-08,0.8750
3.30159e-08,0.9507
3.30391e-08,1.0187
3.30624e-08,1.0747
3.30857e-08,1.1181
3.31089e-08,1.1503
3.31322e-08,1.1738
3.31555e-08,1.1903
3.31787e-08,1.2019
3.32020e-08,1.2115
3.32253e-08,1.2221
3.32485e-08,1.2344
3.32718e-08,1.2471
3.32951e-08,1.2579
3.33183e-08,1.2658
3.33416e-08,1.2702
3.33649e-08,1.2711
3.33881e-08,1.2687
3.34114e-08,1.2625
3.34347e-08,1.2512
3.34579e-08,1.2345
3.34812e-08,1.2127
3.35045e-08,1.1884
3.35277e-08,1.1657
3.35510e-08,1.1484
3.35743e-08,1.1385
3.35975e-08,1.1087
3.36208e-08,1.0545
3.36441e-08,0.9106
3.36673e-08,0.7609
3.36906e-08,0.6574
3.37139e-08,0.5920
3.37372e-08,0.5521
3.37604e-08,0.5268
3.37837e-08,0.5124
3.38070e-08,0.5020
3.38302e-08,0.4946
3.38535e-08,0.4895
3.38768e-08,0.4863
3.39000e-08,0.4853
3.39233e-08,0.4863
3.39466e-08,0.4897
3.39698e-08,0.4975
3.39931e-08,0.5093
3.40164e-08,0.5235
3.40396e-08,0.5364
3.40629e-08,0.5456
3.40862e-08,0.5507
3.41094e-08,0.5477
3.41327e-08,0.5295
3.41560e-08,0.4932
3.41792e-08,0.4383
3.42025e-08,0.3680
3.42258e-08,0.2958
3.42490e-08,0.2556
3.42723e-08,0.3093
3.42956e-08,0.4250
3.43188e-08,0.5090
3.43421e-08,0.5648
3.43654e-08,0.5917
3.43886e-08,0.6030
3.44119e-08,0.6015
3.44352e-08,0.5953
3.44584e-08,0.5881
3.44817e-08,0.5805
3.45050e-08,0.5729
3.45282e-08,0.5664
3.45515e-08,0.5605
3.45748e-08,0.5557
3.45980e-08,0.5508
3.46213e-08,0.5467
3.46446e-08,0.5464
3.46678e-08,0.5536
3.46911e-08,0.5696
3.47144e-08,0.5931
3.47376e-08,0.6239
3.47609e-08,0.6638
3.47842e-08,0.7125
3.48074e-08,0.7699
3.48307e-08,0.8337
3.48540e-08,0.8719
3.48772e-08,0.8666
3.49005e-08,0.7635
3.49238e-08,0.6703
3.49470e-08,0.6128
3.49703e-08,0.5786
3.49936e-08,0.5649
3.50168e-08,0.5620
3.50401e-08,0.5629
3.50634e-08,0.5635
3.50866e-08,0.5638
3.51099e-08,0.5638
3.51332e-08,0.5632
3.51564e-08,0.5617
3.51797e-08,0.5586
3.52030e-08,0.5539
3.52262e-08,0.5489
3.52495e-08,0.5438
3.52728e-08,0.5387
3.52960e-08,0.5318
3.53193e-08,0.5224
3.53426e-08,0.5102
3.53658e-08,0.4894
3.53891e-08,0.4553
3.54124e-08,0.4075
3.54356e-08,0.3467
3.54589e-08,0.2775
3.54822e-08,0.2163
3.55054e-08,0.1974
3.55287e-08,0.2752
3.55520e-08,0.3949
3.55752e-08,0.4708
3.55985e-08,0.5265
3.56218e-08,0.5559
3.56450e-08,0.5667
3.56683e-08,0.5699
3.56916e-08,0.5680
3.57148e-08,0.5666
3.57381e-08,0.5663
3.57614e-08,0.5681
3.57846e-08,0.5709
3.58079e-08,0.5732
3.58312e-08,0.5750
3.58544e-08,0.5752
3.58777e-08,0.5753
3.59010e-08,0.5789
3.59242e-08,0.5886
3.59475e-08,0.6049
3.59708e-08,0.6264
3.59940e-08,0.6535
3.60173e-08,0.6888
3.60406e-08,0.7328
3.60638e-08,0.7870
3.60871e-08,0.8510
3.61104e-08,0.9199
3.61337e-08,0.9886
3.61569e-08,1.0507
3.61802e-08,1.1024
3.62035e-08,1.1425
3.62267e-08,1.1719
3.62500e-08,1.1927
3.62733e-08,1.2069
3.62965e-08,1.2160
3.63198e-08,1.2224
3.63431e-08,1.2284
3.63663e-08,1.2349
3.63896e-08,1.2410
3.64129e-08,1.2451
3.64361e-08,1.2464
3.64594e-08,1.2447
3.64827e-08,1.2404
3.65059e-08,1.2348
3.65292e-08,1.2281
3.65525e-08,1.2196
3.65757e-08,1.2084
3.65990e-08,1.1939
3.66223e-08,1.1771
3.66455e-08,1.1605
3.66688e-08,1.1471
3.66921e-08,1.1391
3.67153e-08,1.1368
3.67386e-08,1.1393
3.67619e-08,1.1455
3.67851e-08,1.1537
3.68084e-08,1.1624
3.68317e-08,1.1700
3.68549e-08,1.1756
3.68782e-08,1.1787
3.69015e-08,1.1800
3.69247e-08,1.1805
3.69480e-08,1.1816
3.69713e-08,1.1839
3.69945e-08,1.1875
3.70178e-08,1.1917
3.70411e-08,1.1955
3.70643e-08,1.1989
3.70876e-08,1.2027
3.71109e-08,1.2075
3.71341e-08,1.2133
3.71574e-08,1.2191
3.71807e-08,1.2235
3.72039e-08,1.2255
3.72272e-08,1.2246
3.72505e-08,1.2212
3.72737e-08,1.2160
3.72970e-08,1.2101
3.73203e-08,1.2046
3.73435e-08,1.1813
3.73668e-08,1.1292
3.73901e-08,1.0019
3.74133e-08,0.8399
3.74366e-08,0.7108
3.74599e-08,0.6357
3.74831e-08,0.5866
3.75064e-08,0.5573
3.75297e-08,0.5411
3.75529e-08,0.5303
3.75762e-08,0.5224
3.75995e-08,0.5153
3.76227e-08,0.5083
3.76460e-08,0.5017
3.76693e-08,0.4963
3.76925e-08,0.4926
3.77158e-08,0.4924
3.77391e-08,0.4957
3.77623e-08,0.5019
3.77856e-08,0.5091
3.78089e-08,0.5156
3.78321e-08,0.5214
3.78554e-08,0.5236
3.78787e-08,0.5144
3.79019e-08,0.4884
3.79252e-08,0.4432
3.79485e-08,0.3803
3.79717e-08,0.3071
3.79950e-08,0.2320
3.80183e-08,0.1630
3.80415e-08,0.1057
3.80648e-08,0.0615
3.80881e-08,0.0291
3.81113e-08,0.0056
3.81346e-08,-0.0113
3.81579e-08,-0.0230
3.81811e-08,-0.0315
3.82044e-08,-0.0392
3.82277e-08,-0.0474
3.82509e-08,-0.0560
3.82742e-08,-0.0638
3.82975e-08,-0.0707
3.83207e-08,-0.0767
3.83440e-08,-0.0819
3.83673e-08,-0.0855
3.83905e-08,-0.0857
3.84138e-08,-0.0799
3.84371e-08,-0.0664
3.84603e-08,-0.0452
3.84836e-08,-0.0188
3.85069e-08,0.0083
3.85302e-08,0.0312
3.85534e-08,0.0466
3.85767e-08,0.0540
3.86000e-08,0.0548
3.86232e-08,0.0511
3.86465e-08,0.0449
3.86698e-08,0.0381
3.86930e-08,0.0322
3.87163e-08,0.0284
3.87396e-08,0.0267
3.87628e-08,0.0268
3.87861e-08,0.0276
3.88094e-08,0.0285
3.88326e-08,0.0289
3.88559e-08,0.0291
3.88792e-08,0.0289
3.89024e-08,0.0283
3.89257e-08,0.0262
3.89490e-08,0.0213
3.89722e-08,0.0128
3.89955e-08,0.0015
3.90188e-08,-0.0104
3.90420e-08,-0.0202
3.90653e-08,-0.0259
3.90886e-08,-0.0270
3.91118e-08,-0.0240
3.91351e-08,-0.0182
3.91584e-08,-0.0115
3.91816e-08,-0.0054
3.92049e-08,-0.0008
3.92282e-08,0.0067
3.92514e-08,0.0373
3.92747e-08,0.1285
3.92980e-08,0.2880
3.93212e-08,0.4051
3.93445e-08,0.4974
3.93678e-08,0.5617
3.93910e-08,0.5969
3.94143e-08,0.6172
3.94376e-08,0.6281
3.94608e-08,0.6365
3.94841e-08,0.6454
3.95074e-08,0.6556
3.95306e-08,0.6664
3.95539e-08,0.6755
3.95772e-08,0.6820
3.96004e-08,0.6833
3.96237e-08,0.6793
3.96470e-08,0.6715
3.96702e-08,0.6624
3.96935e-08,0.6540
3.97168e-08,0.6468
3.97400e-08,0.6431
3.97633e-08,0.6491
3.97866e-08,0.6696
3.98098e-08,0.7074
3.98331e-08,0.7581
3.98564e-08,0.7939
3.98796e-08,0.7792
3.99029e-08,0.6821
3.99262e-08,0.6009
3.99494e-08,0.5529
3.99727e-08,0.5282
3.99960e-08,0.5210
4.00192e-08,0.5216
4.00425e-08,0.5246
4.00658e-08,0.5267
4.00890e-08,0.5290
4.01123e-08,0.5323
4.01356e-08,0.5372
4.01588e-08,0.5432
4.01821e-08,0.5494
4.02054e-08,0.5560
4.02286e-08,0.5637
4.02519e-08,0.5711
4.02752e-08,0.5764
4.02984e-08,0.5756
4.03217e-08,0.5678
4.03450e-08,0.5525
4.03682e-08,0.5247
4.03915e-08,0.4813
4.04148e-08,0.4233
4.04380e-08,0.3530
4.04613e-08,0.2765
4.04846e-08,0.2006
4.05078e-08,0.1321
4.05311e-08,0.0764
4.05544e-08,0.0350
4.05776e-08,0.0060
4.06009e-08,-0.0145
4.06242e-08,-0.0300
4.06474e-08,-0.0422
4.06707e-08,-0.0520
4.06940e-08,-0.0607
4.07173e-08,-0.0691
4.07405e-08,-0.0770
4.07638e-08,-0.0833
4.07871e-08,-0.0874
4.08103e-08,-0.0896
4.08336e-08,-0.0892
4.08569e-08,-0.0854
4.08801e-08,-0.0777
4.09034e-08,-0.0651
4.09267e-08,-0.0476
4.09499e-08,-0.0258
4.09732e-08,-0.0012
4.09965e-08,0.0230
4.10197e-08,0.0428
4.10430e-08,0.0555
4.10663e-08,0.0602
4.10895e-08,0.0587
4.11128e-08,0.0534
4.11361e-08,0.0465
4.11593e-08,0.0400
4.11826e-08,0.0352
4.12059e-08,0.0325
4.12291e-08,0.0316
4.12524e-08,0.0316
4.12757e-08,0.0318
4.12989e-08,0.0318
4.13222e-08,0.0311
4.13455e-08,0.0293
4.13687e-08,0.0264
4.13920e-08,0.0225
4.14153e-08,0.0175
4.14385e-08,0.0111
4.14618e-08,0.0029
4.14851e-08,-0.0066
4.15083e-08,-0.0160
4.15316e-08,-0.0233
4.15549e-08,-0.0271
4.15781e-08,-0.0267
4.16014e-08,-0.0228
4.16247e-08,-0.0166
4.16479e-08,-0.0099
4.16712e-08,-0.0043
4.16945e-08,-0.0008
4.17177e-08,0.0014
4.17410e-08,0.0175
4.17643e-08,0.0697
4.17875e-08,0.2115
4.18108e-08,0.3529
4.18341e-08,0.4649
4.18573e-08,0.5393
4.18806e-08,0.5860
4.19039e-08,0.6142
4.19271e-08,0.6292
4.19504e-08,0.6390
4.19737e-08,0.6482
4.19969e-08,0.6572
4.20202e-08,0.6666
4.20435e-08,0.6746
4.20667e-08,0.6799
4.20900e-08,0.6815
4.21133e-08,0.6783
4.21365e-08,0.6711
4.21598e-08,0.6622
4.21831e-08,0.6543
4.22063e-08,0.6479
4.22296e-08,0.6434
4.22529e-08,0.6457
4.22761e-08,0.6599
4.22994e-08,0.6897
4.23227e-08,0.7375
4.23459e-08,0.8007
4.23692e-08,0.8729
4.23925e-08,0.9465
4.24157e-08,1.0142
4.24390e-08,1.0709
4.24623e-08,1.1150
4.24855e-08,1.1474
4.25088e-08,1.1706
4.25321e-08,1.1866
4.25553e-08,1.1975
4.25786e-08,1.2062
4.26019e-08,1.2152
4.26251e-08,1.2254
4.26484e-08,1.2357
4.26717e-08,1.2448
4.26949e-08,1.2521
4.27182e-08,1.2577
4.27415e-08,1.2613
4.27647e-08,1.2627
4.27880e-08,1.2604
4.28113e-08,1.2528
4.28345e-08,1.2388
4.28578e-08,1.2188
4.28811e-08,1.1952
4.29043e-08,1.1720
4.29276e-08,1.1533
4.29509e-08,1.1417
4.29742e-08,1.1076
4.29974e-08,1.0527
4.30207e-08,0.8989
4.30440e-08,0.7524
4.30672e-08,0.6526
4.30905e-08,0.5884
4.31138e-08,0.5494
4.31370e-08,0.5274
4.31603e-08,0.5145
4.31836e-08,0.5054
4.32068e-08,0.4984
4.32301e-08,0.4929
4.32534e-08,0.4885
4.32766e-08,0.4857
4.32999e-08,0.4847
4.33232e-08,0.4865
4.33464e-08,0.4934
4.33697e-08,0.5048
4.33930e-08,0.5192
4.34162e-08,0.5328
4.34395e-08,0.5433
4.34628e-08,0.5497
4.34860e-08,0.5472
4.35093e-08,0.5287
4.35326e-08,0.4914
4.35558e-08,0.4348
4.35791e-08,0.3632
4.36024e-08,0.2854
4.36256e-08,0.2093
4.36489e-08,0.1427
4.36722e-08,0.0897
4.36954e-08,0.0503
4.37187e-08,0.0218
4.37420e-08,0.0009
4.37652e-08,-0.0146
4.37885e-08,-0.0259
4.38118e-08,-0.0350
4.38350e-08,-0.0440
4.38583e-08,-0.0541
4.38816e-08,-0.0644
4.39048e-08,-0.0740
4.39281e-08,-0.0825
4.39514e-08,-0.0893
4.39746e-08,-0.0937
4.39979e-08,-0.0946
4.40212e-08,-0.0901
4.40444e-08,-0.0786
4.40677e-08,-0.0598
4.40910e-08,-0.0346
4.41142e-08,-0.0063
4.41375e-08,0.0202
4.41608e-08,0.0405
4.41840e-08,0.0523
4.42073e-08,0.0561
4.42306e-08,0.0541
4.42538e-08,0.0487
4.42771e-08,0.0420
4.43004e-08,0.0357
4.43236e-08,0.0310
4.43469e-08,0.0285
4.43702e-08,0.0280
4.43934e-08,0.0290
4.44167e-08,0.0306
4.44400e-08,0.0321
4.44632e-08,0.0329
4.44865e-08,0.0328
4.45098e-08,0.0317
4.45330e-08,0.0292
4.45563e-08,0.0247
4.45796e-08,0.0172
4.46028e-08,0.0067
4.46261e-08,-0.0055
4.46494e-08,-0.0168
4.46726e-08,-0.0248
4.46959e-08,-0.0282
4.47192e-08,-0.0269
4.47424e-08,-0.0220
4.47657e-08,-0.0153
4.47890e-08,-0.0085
4.48122e-08,-0.0031
4.48355e-08,0.0003
4.48588e-08,0.0109
4.48820e-08,0.0495
4.49053e-08,0.1686
4.49286e-08,0.3186
4.49518e-08,0.4405
4.49751e-08,0.5182
4.49984e-08,0.5712
4.50216e-08,0.6037
4.50449e-08,0.6204
4.50682e-08,0.6305
4.50914e-08,0.6397
4.51147e-08,0.6496
4.51380e-08,0.6606
4.51612e-08,0.6711
4.51845e-08,0.6791
4.52078e-08,0.6836
4.52310e-08,0.6827
4.52543e-08,0.6767
4.52776e-08,0.6677
4.53008e-08,0.6586
4.53241e-08,0.6508
4.53474e-08,0.6444
4.53707e-08,0.6433
4.53939e-08,0.6529
4.54172e-08,0.6778
4.54405e-08,0.7208
4.54637e-08,0.7686
4.54870e-08,0.8025
4.55103e-08,0.7667
4.55335e-08,0.6697
4.55568e-08,0.5908
4.55801e-08,0.5461
4.56033e-08,0.5250
4.56266e-08,0.5194
4.56499e-08,0.5214
4.56731e-08,0.5244
4.56964e-08,0.5268
4.57197e-08,0.5298
4.57429e-08,0.5340
4.57662e-08,0.5396
4.57895e-08,0.5459
4.58127e-08,0.5520
4.58360e-08,0.5585
4.58593e-08,0.5657
4.58825e-08,0.5724
4.59058e-08,0.5763
4.59291e-08,0.5737
4.59523e-08,0.5641
4.59756e-08,0.5463
4.59989e-08,0.5149
4.60221e-08,0.4682
4.60454e-08,0.4074
4.60687e-08,0.3355
4.60919e-08,0.2590
4.61152e-08,0.1845
4.61385e-08,0.1188
4.61617e-08,0.0664
4.61850e-08,0.0279
4.62083e-08,0.0009
4.62315e-08,-0.0185
4.62548e-08,-0.0335
4.62781e-08,-0.0453
4.63013e-08,-0.0549
4.63246e-08,-0.0633
4.63479e-08,-0.0714
4.63711e-08,-0.0787
4.63944e-08,-0.0843
4.64177e-08,-0.0878
4.64409e-08,-0.0893
4.64642e-08,-0.0881
4.64875e-08,-0.0836
4.65107e-08,-0.0749
4.65340e-08,-0.0612
4.65573e-08,-0.0428
4.65805e-08,-0.0204
4.66038e-08,0.0042
4.66271e-08,0.0276
4.66503e-08,0.0460
4.66736e-08,0.0568
4.66969e-08,0.0600
4.67201e-08,0.0589
4.67434e-08,0.0738
4.67667e-08,0.1369
4.67899e-08,0.2911
4.68132e-08,0.4245
4.68365e-08,0.5305
4.68597e-08,0.5996
4.68830e-08,0.6380
4.69063e-08,0.6609
4.69295e-08,0.6704
4.69528e-08,0.6754
4.69761e-08,0.6785
4.69993e-08,0.6800
4.70226e-08,0.6807
4.70459e-08,0.6792
4.70691e-08,0.6751
4.70924e-08,0.6671
4.71157e-08,0.6551
4.71389e-08,0.6411
4.71622e-08,0.6286
4.71855e-08,0.6204
4.72087e-08,0.6168
4.72320e-08,0.6177
4.72553e-08,0.6278
4.72785e-08,0.6504
4.73018e-08,0.6884
4.73251e-08,0.7433
4.73483e-08,0.8118
4.73716e-08,0.8869
4.73949e-08,0.9615
4.74181e-08,1.0283
4.74414e-08,1.0832
4.74647e-08,1.1256
4.74879e-08,1.1572
4.75112e-08,1.1805
4.75345e-08,1.1971
4.75577e-08,1.2092
4.75810e-08,1.2193
4.76043e-08,1.2298
4.76275e-08,1.2410
4.76508e-08,1.2514
4.76741e-08,1.2594
4.76973e-08,1.2645
4.77206e-08,1.2666
4.77439e-08,1.2660
4.77672e-08,1.2631
4.77904e-08,1.2568
4.78137e-08,1.2460
4.78370e-08,1.2300
4.78602e-08,1.2091
4.78835e-08,1.1857
4.79068e-08,1.1639
4.79300e-08,1.1473
4.79533e-08,1.1369
4.79766e-08,1.1009
4.79998e-08,1.0401
4.80231e-08,0.8797
4.80464e-08,0.7367
4.80696e-08,0.6420
4.80929e-08,0.5797
4.81162e-08,0.5427
4.81394e-08,0.5218
4.81627e-08,0.5093
4.81860e-08,0.5008
4.82092e-08,0.4950
4.82325e-08,0.4911
4.82558e-08,0.4886
4.82790e-08,0.4879
4.83023e-08,0.4885
4.83256e-08,0.4916
4.83488e-08,0.4991
4.83721e-08,0.5105
4.83954e-08,0.5241
4.84186e-08,0.5364
4.84419e-08,0.5454
4.84652e-08,0.5502
4.84884e-08,0.5457
4.85117e-08,0.5249
4.85350e-08,0.4856
4.85582e-08,0.4275
4.85815e-08,0.3553
4.86048e-08,0.2778
4.86280e-08,0.2027
4.86513e-08,0.1376
4.86746e-08,0.0860
4.86978e-08,0.0477
4.87211e-08,0.0198
4.87444e-08,-0.0011
4.87676e-08,-0.0167
4.87909e-08,-0.0284
4.88142e-08,-0.0380
4.88374e-08,-0.0473
4.88607e-08,-0.0573
4.88840e-08,-0.0671
4.89072e-08,-0.0759
4.89305e-08,-0.0836
4.89538e-08,-0.0896
4.89770e-08,-0.0932
4.90003e-08,-0.0934
4.90236e-08,-0.0882
4.90468e-08,-0.0761
4.90701e-08,-0.0569
4.90934e-08,-0.0315
4.91166e-08,-0.0035
4.91399e-08,0.0223
4.91632e-08,0.0417
4.91864e-08,0.0525
4.92097e-08,0.0557
4.92330e-08,0.0625
4.92562e-08,0.0990
4.92795e-08,0.2143
4.93028e-08,0.3698
4.93260e-08,0.4804
4.93493e-08,0.5642
4.93726e-08,0.6164
4.93958e-08,0.6471
4.94191e-08,0.6645
4.94424e-08,0.6734
