.HEADER
..NAMES
Time,V U1.Y1
.DATA
4.93726e-08,0.4746
4.93958e-08,0.4533
4.94191e-08,0.4466
4.94424e-08,0.4484
4.94656e-08,0.4566
4.94889e-08,0.4688
4.95122e-08,0.4824
4.95354e-08,0.4943
4.95587e-08,0.5018
4.95820e-08,0.5058
4.96052e-08,0.5072
4.96285e-08,0.5062
4.96518e-08,0.5043
4.96750e-08,0.5029
4.96983e-08,0.5039
4.97216e-08,0.5082
4.97448e-08,0.5138
4.97681e-08,0.5138
4.97914e-08,0.5007
4.98146e-08,0.4716
4.98379e-08,0.4272
4.98612e-08,0.3850
4.98844e-08,0.3945
4.99077e-08,0.5047
4.99310e-08,0.6025
4.99542e-08,0.6653
4.99775e-08,0.6933
5.00008e-08,0.6970
5.00240e-08,0.6881
5.00473e-08,0.6703
5.00706e-08,0.6517
5.00939e-08,0.6334
5.01171e-08,0.6158
5.01404e-08,0.6006
5.01637e-08,0.5884
5.01869e-08,0.5784
5.02102e-08,0.5680
5.02335e-08,0.5543
5.02567e-08,0.5388
5.02800e-08,0.5243
5.03033e-08,0.5131
5.03265e-08,0.5076
5.03498e-08,0.5104
5.03731e-08,0.5241
5.03963e-08,0.5522
5.04196e-08,0.5989
5.04429e-08,0.6631
5.04661e-08,0.7249
5.04894e-08,0.7702
5.05127e-08,0.7384
5.05359e-08,0.6497
5.05592e-08,0.5782
5.05825e-08,0.5336
5.06057e-08,0.5083
5.06290e-08,0.5021
5.06523e-08,0.5037
5.06755e-08,0.5068
5.06988e-08,0.5118
5.07221e-08,0.5189
5.07453e-08,0.5292
5.07686e-08,0.5420
5.07919e-08,0.5568
5.08151e-08,0.5723
5.08384e-08,0.5888
5.08617e-08,0.6042
5.08849e-08,0.6156
5.09082e-08,0.6209
5.09315e-08,0.6182
5.09547e-08,0.6078
5.09780e-08,0.5895
5.10013e-08,0.5621
5.10245e-08,0.5224
5.10478e-08,0.4696
5.10711e-08,0.4070
5.10943e-08,0.3388
5.11176e-08,0.2914
5.11409e-08,0.3186
5.11641e-08,0.4238
5.11874e-08,0.5228
5.12107e-08,0.5861
5.12339e-08,0.6306
5.12572e-08,0.6500
5.12805e-08,0.6541
5.13037e-08,0.6488
5.13270e-08,0.6367
5.13503e-08,0.6198
5.13735e-08,0.5983
5.13968e-08,0.5758
5.14201e-08,0.5544
5.14433e-08,0.5357
5.14666e-08,0.5195
5.14899e-08,0.5059
5.15131e-08,0.4977
5.15364e-08,0.4971
5.15597e-08,0.5048
5.15829e-08,0.5209
5.16062e-08,0.5445
5.16295e-08,0.5755
5.16527e-08,0.6149
5.16760e-08,0.6653
5.16993e-08,0.7254
5.17225e-08,0.7926
5.17458e-08,0.8645
5.17691e-08,0.9363
5.17923e-08,1.0019
5.18156e-08,1.0578
5.18389e-08,1.1045
5.18621e-08,1.1435
5.18854e-08,1.1753
5.19087e-08,1.2004
5.19319e-08,1.2195
5.19552e-08,1.2342
5.19785e-08,1.2461
5.20017e-08,1.2557
5.20250e-08,1.2628
5.20483e-08,1.2676
5.20715e-08,1.2700
5.20948e-08,1.2699
5.21181e-08,1.2681
5.21413e-08,1.2655
5.21646e-08,1.2623
5.21879e-08,1.2578
5.22111e-08,1.2508
5.22344e-08,1.2398
5.22577e-08,1.2246
5.22809e-08,1.2068
5.23042e-08,1.1894
5.23275e-08,1.1745
5.23507e-08,1.1630
5.23740e-08,1.1556
5.23973e-08,1.1522
5.24205e-08,1.1523
5.24438e-08,1.1549
5.24671e-08,1.1588
5.24904e-08,1.1632
5.25136e-08,1.1673
5.25369e-08,1.1706
5.25602e-08,1.1728
5.25834e-08,1.1744
5.26067e-08,1.1763
5.26300e-08,1.1786
5.26532e-08,1.1806
5.26765e-08,1.1820
5.26998e-08,1.1826
5.27230e-08,1.1831
5.27463e-08,1.1845
5.27696e-08,1.1880
5.27928e-08,1.1935
5.28161e-08,1.2006
5.28394e-08,1.2083
5.28626e-08,1.2151
5.28859e-08,1.2201
5.29092e-08,1.2228
5.29324e-08,1.2230
5.29557e-08,1.2181
5.29790e-08,1.1786
5.30022e-08,1.1010
5.30255e-08,0.9281
5.30488e-08,0.7752
5.30720e-08,0.6660
5.30953e-08,0.5854
5.31186e-08,0.5345
5.31418e-08,0.5056
5.31651e-08,0.4894
5.31884e-08,0.4829
5.32116e-08,0.4834
5.32349e-08,0.4888
5.32582e-08,0.4970
5.32814e-08,0.5057
5.33047e-08,0.5126
5.33280e-08,0.5180
5.33512e-08,0.5225
5.33745e-08,0.5241
5.33978e-08,0.5228
5.34210e-08,0.5190
5.34443e-08,0.5144
5.34676e-08,0.5110
5.34908e-08,0.5087
5.35141e-08,0.5028
5.35374e-08,0.4862
5.35606e-08,0.4561
5.35839e-08,0.4132
5.36072e-08,0.3687
5.36304e-08,0.3656
5.36537e-08,0.4635
5.36770e-08,0.5816
5.37002e-08,0.6438
5.37235e-08,0.6843
5.37468e-08,0.6981
5.37700e-08,0.6917
5.37933e-08,0.6789
5.38166e-08,0.6615
5.38398e-08,0.6426
5.38631e-08,0.6229
5.38864e-08,0.6037
5.39096e-08,0.5873
5.39329e-08,0.5738
5.39562e-08,0.5627
5.39794e-08,0.5501
5.40027e-08,0.5370
5.40260e-08,0.5256
5.40492e-08,0.5176
5.40725e-08,0.5147
5.40958e-08,0.5190
5.41190e-08,0.5322
5.41423e-08,0.5571
5.41656e-08,0.5985
5.41888e-08,0.6570
5.42121e-08,0.7185
5.42354e-08,0.7648
5.42586e-08,0.7448
5.42819e-08,0.6565
5.43052e-08,0.5777
5.43284e-08,0.5309
5.43517e-08,0.5028
5.43750e-08,0.4944
5.43982e-08,0.4979
5.44215e-08,0.5041
5.44448e-08,0.5116
5.44680e-08,0.5208
5.44913e-08,0.5318
5.45146e-08,0.5443
5.45378e-08,0.5577
5.45611e-08,0.5712
5.45844e-08,0.5851
5.46076e-08,0.5985
5.46309e-08,0.6088
5.46542e-08,0.6144
5.46775e-08,0.6134
5.47007e-08,0.6054
5.47240e-08,0.5905
5.47473e-08,0.5671
5.47705e-08,0.5315
5.47938e-08,0.4821
5.48171e-08,0.4218
5.48403e-08,0.3540
5.48636e-08,0.3007
5.48869e-08,0.3057
5.49101e-08,0.4162
5.49334e-08,0.5127
5.49567e-08,0.5846
5.49799e-08,0.6242
5.50032e-08,0.6468
5.50265e-08,0.6515
5.50497e-08,0.6464
5.50730e-08,0.6356
5.50963e-08,0.6201
5.51195e-08,0.6006
5.51428e-08,0.5798
5.51661e-08,0.5597
5.51893e-08,0.5414
5.52126e-08,0.5251
5.52359e-08,0.5104
5.52591e-08,0.5000
5.52824e-08,0.4969
5.53057e-08,0.5019
5.53289e-08,0.5156
5.53522e-08,0.5372
5.53755e-08,0.5666
5.53987e-08,0.6043
5.54220e-08,0.6534
5.54453e-08,0.7131
5.54685e-08,0.7807
5.54918e-08,0.8536
5.55151e-08,0.9274
5.55383e-08,0.9956
5.55616e-08,1.0539
5.55849e-08,1.1020
5.56081e-08,1.1416
5.56314e-08,1.1735
5.56547e-08,1.1983
5.56779e-08,1.2167
5.57012e-08,1.2308
5.57245e-08,1.2423
5.57477e-08,1.2521
5.57710e-08,1.2599
5.57943e-08,1.2658
5.58175e-08,1.2695
5.58408e-08,1.2705
5.58641e-08,1.2696
5.58873e-08,1.2675
5.59106e-08,1.2647
5.59339e-08,1.2604
5.59571e-08,1.2537
5.59804e-08,1.2429
5.60037e-08,1.2275
5.60269e-08,1.2091
5.60502e-08,1.1906
5.60735e-08,1.1745
5.60967e-08,1.1368
5.61200e-08,1.0715
5.61433e-08,0.9211
5.61665e-08,0.7584
5.61898e-08,0.6401
5.62131e-08,0.5566
5.62363e-08,0.5020
5.62596e-08,0.4720
5.62829e-08,0.4580
5.63061e-08,0.4524
5.63294e-08,0.4530
5.63527e-08,0.4582
5.63759e-08,0.4668
5.63992e-08,0.4764
5.64225e-08,0.4853
5.64457e-08,0.4927
5.64690e-08,0.5006
5.64923e-08,0.5080
5.65155e-08,0.5146
5.65388e-08,0.5201
5.65621e-08,0.5251
5.65853e-08,0.5301
5.66086e-08,0.5344
5.66319e-08,0.5340
5.66551e-08,0.5214
5.66784e-08,0.4928
5.67017e-08,0.4489
5.67249e-08,0.3958
5.67482e-08,0.3680
5.67715e-08,0.4319
5.67947e-08,0.5509
5.68180e-08,0.6273
5.68413e-08,0.6729
5.68645e-08,0.6946
5.68878e-08,0.6950
5.69111e-08,0.6840
5.69344e-08,0.6694
5.69576e-08,0.6525
5.69809e-08,0.6348
5.70042e-08,0.6158
5.70274e-08,0.5979
5.70507e-08,0.5815
5.70740e-08,0.5665
5.70972e-08,0.5499
5.71205e-08,0.5323
5.71438e-08,0.5167
5.71670e-08,0.5054
5.71903e-08,0.5003
5.72136e-08,0.5036
5.72368e-08,0.5166
5.72601e-08,0.5414
5.72834e-08,0.5819
5.73066e-08,0.6397
5.73299e-08,0.7109
5.73532e-08,0.7914
5.73764e-08,0.8767
5.73997e-08,0.9590
5.74230e-08,1.0310
5.74462e-08,1.0897
5.74695e-08,1.1362
5.74928e-08,1.1721
5.75160e-08,1.1983
5.75393e-08,1.2159
5.75626e-08,1.2272
5.75858e-08,1.2352
5.76091e-08,1.2423
5.76324e-08,1.2491
5.76556e-08,1.2561
5.76789e-08,1.2636
5.77022e-08,1.2708
5.77254e-08,1.2768
5.77487e-08,1.2814
5.77720e-08,1.2839
5.77952e-08,1.2831
5.78185e-08,1.2777
5.78418e-08,1.2664
5.78650e-08,1.2485
5.78883e-08,1.2251
5.79116e-08,1.1998
5.79348e-08,1.1766
5.79581e-08,1.1577
5.79814e-08,1.1446
5.80046e-08,1.1379
5.80279e-08,1.1374
5.80512e-08,1.1419
5.80744e-08,1.1494
5.80977e-08,1.1584
5.81210e-08,1.1674
5.81442e-08,1.1751
5.81675e-08,1.1801
5.81908e-08,1.1822
5.82140e-08,1.1822
5.82373e-08,1.1810
5.82606e-08,1.1789
5.82838e-08,1.1761
5.83071e-08,1.1732
5.83304e-08,1.1710
5.83536e-08,1.1710
5.83769e-08,1.1743
5.84002e-08,1.1814
5.84234e-08,1.1916
5.84467e-08,1.2036
5.84700e-08,1.2153
5.84932e-08,1.2249
5.85165e-08,1.2311
5.85398e-08,1.2332
5.85630e-08,1.2316
5.85863e-08,1.2196
5.86096e-08,1.1692
5.86328e-08,1.0687
5.86561e-08,0.8901
5.86794e-08,0.7386
5.87026e-08,0.6348
5.87259e-08,0.5611
5.87492e-08,0.5169
5.87724e-08,0.4940
5.87957e-08,0.4843
5.88190e-08,0.4833
5.88422e-08,0.4884
5.88655e-08,0.4969
5.88888e-08,0.5064
5.89120e-08,0.5146
5.89353e-08,0.5195
5.89586e-08,0.5222
5.89818e-08,0.5230
5.90051e-08,0.5211
5.90284e-08,0.5169
5.90516e-08,0.5115
5.90749e-08,0.5067
5.90982e-08,0.5044
5.91214e-08,0.5033
5.91447e-08,0.4977
5.91680e-08,0.4807
5.91912e-08,0.4498
5.92145e-08,0.4056
5.92378e-08,0.3671
5.92610e-08,0.3850
5.92843e-08,0.4969
5.93076e-08,0.5962
5.93309e-08,0.6530
5.93541e-08,0.6854
5.93774e-08,0.6933
5.94007e-08,0.6829
5.94239e-08,0.6673
5.94472e-08,0.6501
5.94705e-08,0.6324
5.94937e-08,0.6145
5.95170e-08,0.5983
5.95403e-08,0.5850
5.95635e-08,0.5743
5.95868e-08,0.5642
5.96101e-08,0.5520
5.96333e-08,0.5390
5.96566e-08,0.5275
5.96799e-08,0.5190
5.97031e-08,0.5158
5.97264e-08,0.5199
5.97497e-08,0.5340
5.97729e-08,0.5614
5.97962e-08,0.6065
5.98195e-08,0.6685
5.98427e-08,0.7434
5.98660e-08,0.8274
5.98893e-08,0.9138
5.99125e-08,0.9940
5.99358e-08,1.0617
5.99591e-08,1.1163
5.99823e-08,1.1589
6.00056e-08,1.1907
6.00289e-08,1.2124
6.00521e-08,1.2257
6.00754e-08,1.2333
6.00987e-08,1.2383
6.01219e-08,1.2425
6.01452e-08,1.2469
6.01685e-08,1.2525
6.01917e-08,1.2594
6.02150e-08,1.2667
6.02383e-08,1.2738
6.02615e-08,1.2800
6.02848e-08,1.2838
6.03081e-08,1.2836
6.03313e-08,1.2777
6.03546e-08,1.2645
6.03779e-08,1.2438
6.04011e-08,1.2182
6.04244e-08,1.1921
6.04477e-08,1.1689
6.04709e-08,1.1508
6.04942e-08,1.1391
6.05175e-08,1.1343
6.05407e-08,1.1356
6.05640e-08,1.1416
6.05873e-08,1.1504
6.06105e-08,1.1606
6.06338e-08,1.1706
6.06571e-08,1.1788
6.06803e-08,1.1840
6.07036e-08,1.1863
6.07269e-08,1.1862
6.07501e-08,1.1844
6.07734e-08,1.1811
6.07967e-08,1.1767
6.08199e-08,1.1722
6.08432e-08,1.1691
6.08665e-08,1.1691
6.08897e-08,1.1733
6.09130e-08,1.1819
6.09363e-08,1.1936
6.09595e-08,1.2066
6.09828e-08,1.2189
6.10061e-08,1.2283
6.10293e-08,1.2336
6.10526e-08,1.2348
6.10759e-08,1.2321
6.10991e-08,1.1968
6.11224e-08,1.1329
6.11457e-08,0.9649
6.11689e-08,0.7999
6.11922e-08,0.6789
6.12155e-08,0.5904
6.12387e-08,0.5316
6.12620e-08,0.4999
6.12853e-08,0.4846
6.13085e-08,0.4801
6.13318e-08,0.4836
6.13551e-08,0.4921
6.13783e-08,0.5028
6.14016e-08,0.5131
6.14249e-08,0.5203
6.14481e-08,0.5241
6.14714e-08,0.5259
6.14947e-08,0.5246
6.15179e-08,0.5204
6.15412e-08,0.5142
6.15645e-08,0.5078
6.15877e-08,0.5036
6.16110e-08,0.5018
6.16343e-08,0.4989
6.16576e-08,0.4873
6.16808e-08,0.4628
6.17041e-08,0.4251
6.17273e-08,0.3808
6.17506e-08,0.3644
6.17739e-08,0.4474
6.17972e-08,0.5671
6.18204e-08,0.6399
6.18437e-08,0.6819
6.18670e-08,0.6992
6.18902e-08,0.6923
6.19135e-08,0.6767
6.19368e-08,0.6586
6.19600e-08,0.6392
6.19833e-08,0.6206
6.20066e-08,0.6028
6.20298e-08,0.5881
6.20531e-08,0.5768
6.20764e-08,0.5678
6.20996e-08,0.5572
6.21229e-08,0.5449
6.21462e-08,0.5330
6.21694e-08,0.5234
6.21927e-08,0.5179
6.22160e-08,0.5186
6.22392e-08,0.5277
6.22625e-08,0.5480
6.22858e-08,0.5845
6.23090e-08,0.6392
6.23323e-08,0.7089
6.23556e-08,0.7897
6.23788e-08,0.8767
6.24021e-08,0.9613
6.24254e-08,1.0355
6.24486e-08,1.0963
6.24719e-08,1.1444
6.24952e-08,1.1811
6.25184e-08,1.2072
6.25417e-08,1.2235
6.25650e-08,1.2326
6.25882e-08,1.2378
6.26115e-08,1.2415
6.26348e-08,1.2451
6.26580e-08,1.2496
6.26813e-08,1.2556
6.27046e-08,1.2626
6.27278e-08,1.2698
6.27511e-08,1.2766
6.27744e-08,1.2820
6.27976e-08,1.2843
6.28209e-08,1.2815
6.28442e-08,1.2720
6.28674e-08,1.2545
6.28907e-08,1.2305
6.29140e-08,1.2038
6.29372e-08,1.1786
6.29605e-08,1.1577
6.29838e-08,1.1427
6.30070e-08,1.1345
6.30303e-08,1.1330
6.30536e-08,1.1371
6.30768e-08,1.1451
6.31001e-08,1.1551
6.31234e-08,1.1658
6.31466e-08,1.1754
6.31699e-08,1.1823
6.31932e-08,1.1861
6.32164e-08,1.1872
6.32397e-08,1.1862
6.32630e-08,1.1835
6.32862e-08,1.1793
6.33095e-08,1.1745
6.33328e-08,1.1703
6.33560e-08,1.1684
6.33793e-08,1.1704
6.34026e-08,1.1770
6.34258e-08,1.1875
6.34491e-08,1.2003
6.34724e-08,1.2134
6.34956e-08,1.2245
6.35189e-08,1.2320
6.35422e-08,1.2352
6.35654e-08,1.2344
6.35887e-08,1.2300
6.36120e-08,1.2230
6.36352e-08,1.2146
6.36585e-08,1.2063
6.36818e-08,1.1996
6.37050e-08,1.1951
6.37283e-08,1.1929
6.37516e-08,1.1928
6.37748e-08,1.1944
6.37981e-08,1.1975
6.38214e-08,1.2017
6.38446e-08,1.2064
6.38679e-08,1.2110
6.38912e-08,1.2143
6.39144e-08,1.2154
6.39377e-08,1.2136
6.39610e-08,1.2090
6.39843e-08,1.2023
6.40075e-08,1.1951
6.40308e-08,1.1886
6.40540e-08,1.1838
6.40773e-08,1.1815
6.41006e-08,1.1819
6.41239e-08,1.1849
6.41471e-08,1.1898
6.41704e-08,1.1956
6.41936e-08,1.2012
6.42169e-08,1.1892
6.42402e-08,1.1448
6.42635e-08,1.0224
6.42867e-08,0.8532
6.43100e-08,0.7202
6.43333e-08,0.6249
6.43565e-08,0.5561
6.43798e-08,0.5130
6.44031e-08,0.4881
6.44263e-08,0.4746
6.44496e-08,0.4704
6.44729e-08,0.4731
6.44961e-08,0.4812
6.45194e-08,0.4924
6.45427e-08,0.5047
6.45659e-08,0.5160
6.45892e-08,0.5270
6.46125e-08,0.5356
6.46357e-08,0.5397
6.46590e-08,0.5387
6.46823e-08,0.5336
6.47055e-08,0.5266
6.47288e-08,0.5194
6.47521e-08,0.5110
6.47753e-08,0.4958
6.47986e-08,0.4689
6.48219e-08,0.4301
6.48451e-08,0.3803
6.48684e-08,0.3214
6.48917e-08,0.2586
6.49149e-08,0.1983
6.49382e-08,0.1447
6.49615e-08,0.0982
6.49847e-08,0.0586
6.50080e-08,0.0261
6.50313e-08,0.0005
6.50545e-08,-0.0194
6.50778e-08,-0.0358
6.51011e-08,-0.0502
6.51243e-08,-0.0623
6.51476e-08,-0.0713
6.51709e-08,-0.0773
6.51941e-08,-0.0806
6.52174e-08,-0.0823
6.52407e-08,-0.0841
6.52639e-08,-0.0872
6.52872e-08,-0.0910
6.53105e-08,-0.0940
6.53337e-08,-0.0935
6.53570e-08,-0.0871
6.53803e-08,-0.0738
6.54035e-08,-0.0556
6.54268e-08,-0.0354
6.54501e-08,-0.0154
6.54733e-08,0.0024
6.54966e-08,0.0166
6.55199e-08,0.0262
6.55431e-08,0.0311
6.55664e-08,0.0327
6.55897e-08,0.0322
6.56129e-08,0.0308
6.56362e-08,0.0294
6.56595e-08,0.0285
6.56827e-08,0.0280
6.57060e-08,0.0271
6.57293e-08,0.0254
6.57525e-08,0.0235
6.57758e-08,0.0226
6.57991e-08,0.0236
6.58223e-08,0.0264
6.58456e-08,0.0298
6.58689e-08,0.0320
6.58921e-08,0.0316
6.59154e-08,0.0278
6.59387e-08,0.0210
6.59619e-08,0.0119
6.59852e-08,0.0021
6.60085e-08,-0.0067
6.60317e-08,-0.0134
6.60550e-08,-0.0174
6.60783e-08,-0.0184
6.61015e-08,-0.0130
6.61248e-08,0.0169
6.61481e-08,0.1149
6.61713e-08,0.2645
6.61946e-08,0.4098
6.62179e-08,0.5083
6.62411e-08,0.5879
6.62644e-08,0.6394
6.62877e-08,0.6672
6.63110e-08,0.6821
6.63342e-08,0.6867
6.63575e-08,0.6844
6.63807e-08,0.6762
6.64040e-08,0.6656
6.64273e-08,0.6553
6.64506e-08,0.6476
6.64738e-08,0.6415
6.64971e-08,0.6376
6.65204e-08,0.6373
6.65436e-08,0.6405
6.65669e-08,0.6458
6.65902e-08,0.6515
6.66134e-08,0.6560
6.66367e-08,0.6594
6.66600e-08,0.6666
6.66832e-08,0.6842
6.67065e-08,0.7115
6.67298e-08,0.7245
6.67530e-08,0.7039
6.67763e-08,0.6039
6.67996e-08,0.5146
6.68228e-08,0.4602
6.68461e-08,0.4283
6.68694e-08,0.4238
6.68926e-08,0.4348
6.69159e-08,0.4525
6.69392e-08,0.4720
6.69624e-08,0.4916
6.69857e-08,0.5109
6.70090e-08,0.5287
6.70322e-08,0.5436
6.70555e-08,0.5544
6.70788e-08,0.5627
6.71020e-08,0.5703
6.71253e-08,0.5770
6.71486e-08,0.5838
6.71718e-08,0.5899
6.71951e-08,0.5946
6.72184e-08,0.5966
6.72416e-08,0.5924
6.72649e-08,0.5756
6.72882e-08,0.5407
6.73114e-08,0.4884
6.73347e-08,0.4224
6.73580e-08,0.3575
6.73812e-08,0.3371
6.74045e-08,0.4202
6.74278e-08,0.5225
6.74510e-08,0.5807
6.74743e-08,0.6217
6.74976e-08,0.6388
6.75208e-08,0.6398
6.75441e-08,0.6352
6.75674e-08,0.6259
6.75906e-08,0.6150
6.76139e-08,0.6023
6.76372e-08,0.5886
6.76604e-08,0.5746
6.76837e-08,0.5601
6.77070e-08,0.5448
6.77302e-08,0.5269
6.77535e-08,0.5094
6.77768e-08,0.4963
6.78000e-08,0.4904
6.78233e-08,0.4937
6.78466e-08,0.5078
6.78698e-08,0.5329
6.78931e-08,0.5698
6.79164e-08,0.6210
6.79396e-08,0.6854
6.79629e-08,0.7588
6.79862e-08,0.8378
6.80094e-08,0.9177
6.80327e-08,0.9918
6.80560e-08,1.0545
6.80792e-08,1.1051
6.81025e-08,1.1449
6.81258e-08,1.1752
6.81490e-08,1.1969
6.81723e-08,1.2116
6.81956e-08,1.2218
6.82188e-08,1.2307
6.82421e-08,1.2398
6.82654e-08,1.2492
6.82886e-08,1.2588
6.83119e-08,1.2677
6.83352e-08,1.2745
6.83584e-08,1.2784
6.83817e-08,1.2796
6.84050e-08,1.2779
6.84282e-08,1.2727
6.84515e-08,1.2636
6.84748e-08,1.2497
6.84980e-08,1.2309
6.85213e-08,1.2090
6.85446e-08,1.1873
6.85679e-08,1.1686
6.85911e-08,1.1391
6.86144e-08,1.0827
6.86376e-08,0.9626
6.86609e-08,0.7946
6.86842e-08,0.6630
6.87075e-08,0.5739
6.87307e-08,0.5148
6.87540e-08,0.4836
6.87773e-08,0.4683
6.88005e-08,0.4605
6.88238e-08,0.4582
6.88471e-08,0.4594
6.88703e-08,0.4637
6.88936e-08,0.4698
6.89169e-08,0.4765
6.89401e-08,0.4830
6.89634e-08,0.4911
6.89867e-08,0.5004
6.90099e-08,0.5098
6.90332e-08,0.5186
6.90565e-08,0.5264
6.90797e-08,0.5335
6.91030e-08,0.5395
6.91263e-08,0.5414
6.91495e-08,0.5324
6.91728e-08,0.5071
6.91961e-08,0.4652
6.92193e-08,0.4098
6.92426e-08,0.3683
6.92659e-08,0.4023
6.92891e-08,0.5091
6.93124e-08,0.5999
6.93357e-08,0.6514
6.93589e-08,0.6825
6.93822e-08,0.6894
6.94055e-08,0.6841
6.94287e-08,0.6735
6.94520e-08,0.6601
6.94753e-08,0.6446
6.94985e-08,0.6263
6.95218e-08,0.6077
6.95451e-08,0.5895
6.95683e-08,0.5722
6.95916e-08,0.5541
6.96149e-08,0.5351
6.96381e-08,0.5177
6.96614e-08,0.5045
6.96847e-08,0.4974
6.97079e-08,0.4986
6.97312e-08,0.5097
6.97545e-08,0.5327
6.97777e-08,0.5703
6.98010e-08,0.6251
6.98243e-08,0.6942
6.98475e-08,0.7729
6.98708e-08,0.8571
6.98941e-08,0.9399
6.99173e-08,1.0137
6.99406e-08,1.0742
6.99639e-08,1.1221
6.99871e-08,1.1593
7.00104e-08,1.1872
7.00337e-08,1.2070
7.00569e-08,1.2205
7.00802e-08,1.2306
7.01035e-08,1.2393
7.01267e-08,1.2476
7.01500e-08,1.2557
7.01733e-08,1.2637
7.01965e-08,1.2714
7.02198e-08,1.2776
7.02431e-08,1.2821
7.02663e-08,1.2845
7.02896e-08,1.2838
7.03129e-08,1.2788
7.03361e-08,1.2683
7.03594e-08,1.2516
7.03827e-08,1.2292
7.04059e-08,1.2042
7.04292e-08,1.1806
7.04525e-08,1.1613
7.04757e-08,1.1162
7.04990e-08,1.0505
7.05223e-08,0.8856
7.05455e-08,0.7270
7.05688e-08,0.6171
7.05921e-08,0.5424
7.06153e-08,0.4942
7.06386e-08,0.4720
7.06619e-08,0.4619
7.06851e-08,0.4579
7.07084e-08,0.4584
7.07317e-08,0.4621
7.07550e-08,0.4676
7.07782e-08,0.4736
7.08015e-08,0.4788
7.08247e-08,0.4840
7.08480e-08,0.4913
7.08713e-08,0.4998
7.08946e-08,0.5091
7.09178e-08,0.5182
7.09411e-08,0.5271
7.09643e-08,0.5357
7.09876e-08,0.5422
7.10109e-08,0.5416
7.10342e-08,0.5267
7.10574e-08,0.4942
7.10807e-08,0.4456
7.11040e-08,0.3833
7.11272e-08,0.3117
7.11505e-08,0.2388
7.11738e-08,0.1722
7.11970e-08,0.1156
7.12203e-08,0.0690
7.12436e-08,0.0322
7.12668e-08,0.0050
7.12901e-08,-0.0137
7.13134e-08,-0.0262
7.13366e-08,-0.0356
7.13599e-08,-0.0434
7.13832e-08,-0.0502
7.14064e-08,-0.0567
7.14297e-08,-0.0635
7.14530e-08,-0.0711
7.14762e-08,-0.0796
7.14995e-08,-0.0892
7.15228e-08,-0.0992
7.15460e-08,-0.1076
7.15693e-08,-0.1119
7.15926e-08,-0.1090
7.16158e-08,-0.0969
7.16391e-08,-0.0765
7.16624e-08,-0.0512
7.16856e-08,-0.0248
7.17089e-08,-0.0003
7.17322e-08,0.0198
7.17554e-08,0.0337
7.17787e-08,0.0409
7.18020e-08,0.0424
7.18252e-08,0.0398
7.18485e-08,0.0348
7.18718e-08,0.0287
7.18950e-08,0.0231
7.19183e-08,0.0190
7.19416e-08,0.0168
7.19648e-08,0.0161
7.19881e-08,0.0167
7.20114e-08,0.0191
7.20346e-08,0.0236
7.20579e-08,0.0299
7.20812e-08,0.0366
7.21044e-08,0.0419
7.21277e-08,0.0435
7.21510e-08,0.0404
7.21742e-08,0.0325
7.21975e-08,0.0207
7.22208e-08,0.0071
7.22440e-08,-0.0060
7.22673e-08,-0.0166
7.22906e-08,-0.0234
7.23138e-08,-0.0261
7.23371e-08,-0.0249
7.23604e-08,-0.0206
7.23836e-08,-0.0144
7.24069e-08,-0.0080
7.24302e-08,-0.0025
7.24534e-08,0.0014
7.24767e-08,0.0039
7.25000e-08,0.0050
7.25232e-08,0.0048
7.25465e-08,0.0032
7.25698e-08,0.0002
7.25930e-08,-0.0042
7.26163e-08,-0.0093
7.26396e-08,-0.0140
7.26628e-08,-0.0170
7.26861e-08,-0.0173
7.27094e-08,-0.0144
7.27326e-08,-0.0089
7.27559e-08,-0.0017
7.27792e-08,0.0059
7.28024e-08,0.0124
7.28257e-08,0.0170
7.28490e-08,0.0188
7.28722e-08,0.0177
7.28955e-08,0.0144
7.29188e-08,0.0098
7.29420e-08,0.0049
7.29653e-08,0.0007
7.29886e-08,0.0114
7.30118e-08,0.0553
7.30351e-08,0.1935
7.30584e-08,0.3424
7.30816e-08,0.4663
7.31049e-08,0.5549
7.31282e-08,0.6228
7.31514e-08,0.6638
7.31747e-08,0.6873
7.31980e-08,0.6997
7.32213e-08,0.7033
7.32445e-08,0.6996
7.32678e-08,0.6906
7.32910e-08,0.6783
7.33143e-08,0.6649
7.33376e-08,0.6520
7.33609e-08,0.6396
7.33841e-08,0.6300
7.34074e-08,0.6255
7.34307e-08,0.6262
7.34539e-08,0.6309
7.34772e-08,0.6376
7.35005e-08,0.6453
7.35237e-08,0.6545
7.35470e-08,0.6714
7.35703e-08,0.6997
7.35935e-08,0.7214
7.36168e-08,0.7324
7.36401e-08,0.6608
7.36633e-08,0.5556
7.36866e-08,0.4819
7.37099e-08,0.4384
7.37331e-08,0.4180
7.37564e-08,0.4216
7.37797e-08,0.4362
7.38029e-08,0.4549
7.38262e-08,0.4754
7.38495e-08,0.4967
7.38727e-08,0.5185
7.38960e-08,0.5387
7.39193e-08,0.5554
7.39425e-08,0.5677
7.39658e-08,0.5776
7.39891e-08,0.5849
7.40123e-08,0.5902
7.40356e-08,0.5939
7.40589e-08,0.5958
7.40821e-08,0.5956
7.41054e-08,0.5921
7.41287e-08,0.5805
7.41519e-08,0.5542
7.41752e-08,0.5104
7.41985e-08,0.4516
7.42217e-08,0.3812
7.42450e-08,0.3032
