.HEADER
..NAMES
Time,V U2.B7&A7
2.40813e-08,0.6622
2.41046e-08,0.6144
2.41279e-08,0.4948
2.41511e-08,0.2693
2.41744e-08,0.0307
2.41977e-08,-0.1397
2.42209e-08,-0.2605
2.42442e-08,-0.3595
2.42675e-08,-0.4447
2.42907e-08,-0.5068
2.43140e-08,-0.5480
2.43373e-08,-0.5887
2.43605e-08,-0.6168
2.43838e-08,-0.6231
2.44071e-08,-0.6269
2.44303e-08,-0.6476
2.44536e-08,-0.6776
2.44769e-08,-0.6970
2.45002e-08,-0.7015
2.45234e-08,-0.6968
2.45467e-08,-0.6971
2.45700e-08,-0.7102
2.45932e-08,-0.7255
2.46165e-08,-0.7287
2.46398e-08,-0.7156
2.46630e-08,-0.6952
2.46863e-08,-0.6778
2.47096e-08,-0.6559
2.47328e-08,-0.6033
2.47561e-08,-0.4656
2.47794e-08,-0.2226
2.48026e-08,0.0112
2.48259e-08,0.1654
2.48492e-08,0.2787
2.48724e-08,0.3798
2.48957e-08,0.4642
2.49190e-08,0.5158
2.49422e-08,0.5495
2.49655e-08,0.5915
2.49888e-08,0.6199
2.50120e-08,0.6227
2.50353e-08,0.6246
2.50586e-08,0.6487
2.50818e-08,0.6820
2.51051e-08,0.7002
2.51284e-08,0.7007
2.51516e-08,0.6942
2.51749e-08,0.6974
2.51982e-08,0.7139
2.52214e-08,0.7275
2.52447e-08,0.7254
2.52680e-08,0.7094
2.52912e-08,0.6917
2.53145e-08,0.6780
2.53378e-08,0.6538
2.53610e-08,0.5930
2.53843e-08,0.4428
2.54076e-08,0.1988
2.54308e-08,-0.0301
2.54541e-08,-0.1822
2.54774e-08,-0.2918
2.55006e-08,-0.3859
2.55239e-08,-0.4680
2.55472e-08,-0.5226
2.55704e-08,-0.5606
2.55937e-08,-0.5985
2.56170e-08,-0.6210
2.56402e-08,-0.6244
2.56635e-08,-0.6306
2.56868e-08,-0.6555
2.57100e-08,-0.6850
2.57333e-08,-0.7009
2.57566e-08,-0.7012
2.57798e-08,-0.6953
2.58031e-08,-0.6989
2.58264e-08,-0.7150
2.58496e-08,-0.7290
2.58729e-08,-0.7274
2.58962e-08,-0.7100
2.59194e-08,-0.6893
2.59427e-08,-0.6726
2.59660e-08,-0.6459
2.59892e-08,-0.5766
2.60125e-08,-0.4061
2.60358e-08,-0.1555
2.60590e-08,0.0546
2.60823e-08,0.1941
2.61056e-08,0.3062
2.61288e-08,0.4033
2.61521e-08,0.4794
2.61754e-08,0.5233
2.61986e-08,0.5604
2.62219e-08,0.6020
2.62452e-08,0.6220
2.62684e-08,0.6218
2.62917e-08,0.6294
2.63150e-08,0.6583
2.63382e-08,0.6882
2.63615e-08,0.7013
2.63848e-08,0.6990
2.64080e-08,0.6937
2.64313e-08,0.7011
2.64546e-08,0.7182
2.64778e-08,0.7281
2.65011e-08,0.7217
2.65244e-08,0.7044
2.65476e-08,0.6881
2.65709e-08,0.6734
2.65942e-08,0.6417
2.66174e-08,0.5626
2.66407e-08,0.3796
2.66640e-08,0.1271
2.66872e-08,-0.0794
2.67105e-08,-0.2138
2.67338e-08,-0.3178
2.67570e-08,-0.4110
2.67803e-08,-0.4868
2.68036e-08,-0.5330
2.68269e-08,-0.5706
2.68501e-08,-0.6069
2.68734e-08,-0.6232
2.68967e-08,-0.6243
2.69199e-08,-0.6353
2.69432e-08,-0.6644
2.69665e-08,-0.6912
2.69897e-08,-0.7019
2.70130e-08,-0.6991
2.70363e-08,-0.6948
2.70595e-08,-0.7030
2.70828e-08,-0.7202
2.71061e-08,-0.7304
2.71293e-08,-0.7234
2.71526e-08,-0.7037
2.71759e-08,-0.6845
2.71991e-08,-0.6678
2.72224e-08,-0.6338
2.72457e-08,-0.5444
2.72689e-08,-0.3441
2.72922e-08,-0.0934
2.73155e-08,0.0996
2.73387e-08,0.2288
2.73620e-08,0.3350
2.73853e-08,0.4272
2.74085e-08,0.4949
2.74318e-08,0.5341
2.74551e-08,0.5731
2.74783e-08,0.6105
2.75016e-08,0.6236
2.75249e-08,0.6226
2.75481e-08,0.6356
2.75714e-08,0.6673
2.75947e-08,0.6939
2.76179e-08,0.7024
2.76412e-08,0.6975
2.76645e-08,0.6941
2.76877e-08,0.7050
2.77110e-08,0.7220
2.77343e-08,0.7283
2.77575e-08,0.7182
2.77808e-08,0.6999
2.78041e-08,0.6844
2.78273e-08,0.6669
2.78506e-08,0.6257
2.78739e-08,0.5219
2.78971e-08,0.3078
2.79204e-08,0.0604
2.79437e-08,-0.1186
2.79669e-08,-0.2418
2.79902e-08,-0.3445
2.80135e-08,-0.4335
2.80367e-08,-0.5002
2.80600e-08,-0.5410
2.80833e-08,-0.5816
2.81065e-08,-0.6141
2.81298e-08,-0.6230
2.81531e-08,-0.6247
2.81763e-08,-0.6426
2.81996e-08,-0.6735
2.82229e-08,-0.6953
2.82461e-08,-0.7014
2.82694e-08,-0.6971
2.82927e-08,-0.6958
2.83159e-08,-0.7080
2.83392e-08,-0.7243
2.83625e-08,-0.7296
2.83857e-08,-0.7181
2.84090e-08,-0.6979
2.84323e-08,-0.6804
2.84555e-08,-0.6615
2.84788e-08,-0.6175
2.85021e-08,-0.5020
2.85253e-08,-0.2763
2.85486e-08,-0.0305
2.85719e-08,0.1428
2.85951e-08,0.2612
2.86184e-08,0.3618
2.86417e-08,0.4500
2.86649e-08,0.5095
2.86882e-08,0.5450
2.87115e-08,0.5845
2.87347e-08,0.6168
2.87580e-08,0.6242
2.87813e-08,0.6240
2.88045e-08,0.6427
2.88278e-08,0.6761
2.88511e-08,0.6987
2.88743e-08,0.7023
2.88976e-08,0.6956
2.89209e-08,0.6954
2.89441e-08,0.7097
2.89674e-08,0.7255
2.89907e-08,0.7275
2.90139e-08,0.7137
2.90372e-08,0.6951
2.90605e-08,0.6803
2.90838e-08,0.6590
2.91070e-08,0.6064
2.91303e-08,0.4752
2.91536e-08,0.2419
2.91768e-08,0.0088
2.92001e-08,-0.1538
2.92234e-08,-0.2717
2.92466e-08,-0.3692
2.92699e-08,-0.4527
2.92932e-08,-0.5115
2.93164e-08,-0.5520
2.93397e-08,-0.5926
2.93630e-08,-0.6183
2.93862e-08,-0.6230
2.94095e-08,-0.6280
2.94328e-08,-0.6507
2.94560e-08,-0.6804
2.94793e-08,-0.6981
2.95026e-08,-0.7012
2.95258e-08,-0.6963
2.95491e-08,-0.6979
2.95724e-08,-0.7121
2.95956e-08,-0.7266
2.96189e-08,-0.7280
2.96422e-08,-0.7135
2.96654e-08,-0.6932
2.96887e-08,-0.6760
2.97120e-08,-0.6525
2.97352e-08,-0.5945
2.97585e-08,-0.4447
2.97818e-08,-0.1957
2.98050e-08,0.0316
2.98283e-08,0.1791
2.98516e-08,0.2901
2.98748e-08,0.3899
2.98981e-08,0.4718
2.99214e-08,0.5198
2.99446e-08,0.5536
2.99679e-08,0.5957
2.99912e-08,0.6213
3.00144e-08,0.6225
3.00377e-08,0.6259
3.00610e-08,0.6522
3.00842e-08,0.6849
3.01075e-08,0.7012
3.01308e-08,0.7001
3.01540e-08,0.6938
3.01773e-08,0.6986
3.02006e-08,0.7157
3.02238e-08,0.7282
3.02471e-08,0.7243
3.02704e-08,0.7074
3.02936e-08,0.6902
3.03169e-08,0.6763
3.03402e-08,0.6498
3.03634e-08,0.5827
3.03867e-08,0.4204
3.04100e-08,0.1728
3.04332e-08,-0.0481
3.04565e-08,-0.1938
3.04798e-08,-0.3017
3.05030e-08,-0.3949
3.05263e-08,-0.4746
3.05496e-08,-0.5263
3.05728e-08,-0.5645
3.05961e-08,-0.6019
3.06194e-08,-0.6219
3.06426e-08,-0.6243
3.06659e-08,-0.6324
3.06892e-08,-0.6589
3.07124e-08,-0.6873
3.07357e-08,-0.7013
3.07590e-08,-0.7006
3.07822e-08,-0.6951
3.08055e-08,-0.7002
3.08288e-08,-0.7168
3.08520e-08,-0.7295
3.08753e-08,-0.7261
3.08986e-08,-0.7079
3.09218e-08,-0.6875
3.09451e-08,-0.6708
3.09684e-08,-0.6415
3.09916e-08,-0.5647
3.10149e-08,-0.3817
3.10382e-08,-0.1296
3.10614e-08,0.0720
3.10847e-08,0.2062
3.11080e-08,0.3167
3.11312e-08,0.4126
3.11545e-08,0.4855
3.11778e-08,0.5268
3.12010e-08,0.5647
3.12243e-08,0.6055
3.12476e-08,0.6225
3.12708e-08,0.6216
3.12941e-08,0.6315
3.13174e-08,0.6619
3.13406e-08,0.6905
3.13639e-08,0.7015
3.13872e-08,0.6981
3.14105e-08,0.6937
3.14337e-08,0.7028
3.14570e-08,0.7200
3.14803e-08,0.7282
3.15035e-08,0.7202
3.15268e-08,0.7024
3.15501e-08,0.6867
3.15733e-08,0.6714
3.15966e-08,0.6366
3.16199e-08,0.5495
3.16431e-08,0.3555
3.16664e-08,0.1030
3.16897e-08,-0.0961
3.17129e-08,-0.2259
3.17362e-08,-0.3281
3.17595e-08,-0.4199
3.17827e-08,-0.4929
3.18060e-08,-0.5371
3.18293e-08,-0.5749
3.18525e-08,-0.6097
3.18758e-08,-0.6237
3.18991e-08,-0.6247
3.19223e-08,-0.6377
3.19456e-08,-0.6675
3.19689e-08,-0.6931
3.19921e-08,-0.7023
3.20154e-08,-0.6985
3.20387e-08,-0.6949
3.20619e-08,-0.7044
3.20852e-08,-0.7218
3.21085e-08,-0.7306
3.21317e-08,-0.7219
3.21550e-08,-0.7016
3.21783e-08,-0.6828
3.22015e-08,-0.6655
3.22248e-08,-0.6280
3.22481e-08,-0.5292
3.22713e-08,-0.3184
3.22946e-08,-0.0705
3.23179e-08,0.1139
3.23411e-08,0.2399
3.23644e-08,0.3449
3.23877e-08,0.4354
3.24109e-08,0.4996
3.24342e-08,0.5375
3.24575e-08,0.5775
3.24807e-08,0.6131
3.25040e-08,0.6236
3.25273e-08,0.6230
3.25505e-08,0.6384
3.25738e-08,0.6705
3.25971e-08,0.6954
3.26203e-08,0.7023
3.26436e-08,0.6968
3.26669e-08,0.6946
3.26901e-08,0.7068
3.27134e-08,0.7232
3.27367e-08,0.7279
3.27599e-08,0.7164
3.27832e-08,0.6981
3.28065e-08,0.6830
3.28297e-08,0.6642
3.28530e-08,0.6190
3.28763e-08,0.5050
3.28995e-08,0.2813
3.29228e-08,0.0375
3.29461e-08,-0.1336
3.29693e-08,-0.2533
3.29926e-08,-0.3543
3.30159e-08,-0.4419
3.30391e-08,-0.5055
3.30624e-08,-0.5449
3.30857e-08,-0.5857
3.31089e-08,-0.6160
3.31322e-08,-0.6231
3.31555e-08,-0.6255
3.31787e-08,-0.6454
3.32020e-08,-0.6765
3.32253e-08,-0.6967
3.32485e-08,-0.7014
3.32718e-08,-0.6965
3.32951e-08,-0.6964
3.33183e-08,-0.7098
3.33416e-08,-0.7257
3.33649e-08,-0.7293
3.33881e-08,-0.7162
3.34114e-08,-0.6957
3.34347e-08,-0.6787
3.34579e-08,-0.6587
3.34812e-08,-0.6103
3.35045e-08,-0.4836
3.35277e-08,-0.2505
3.35510e-08,-0.0095
3.35743e-08,0.1563
3.35975e-08,0.2720
3.36208e-08,0.3714
3.36441e-08,0.4575
3.36673e-08,0.5136
3.36906e-08,0.5489
3.37139e-08,0.5887
3.37372e-08,0.6187
3.37604e-08,0.6241
3.37837e-08,0.6249
3.38070e-08,0.6459
3.38302e-08,0.6791
3.38535e-08,0.6999
3.38768e-08,0.7019
3.39000e-08,0.6950
3.39233e-08,0.6962
3.39466e-08,0.7115
3.39698e-08,0.7264
3.39931e-08,0.7267
3.40164e-08,0.7118
3.40396e-08,0.6934
3.40629e-08,0.6787
3.40862e-08,0.6555
3.41094e-08,0.5975
3.41327e-08,0.4541
3.41560e-08,0.2146
3.41792e-08,-0.0121
3.42025e-08,-0.1673
3.42258e-08,-0.2825
3.42490e-08,-0.3787
3.42723e-08,-0.4604
3.42956e-08,-0.5160
3.43188e-08,-0.5560
3.43421e-08,-0.5964
3.43654e-08,-0.6195
3.43886e-08,-0.6229
3.44119e-08,-0.6294
3.44352e-08,-0.6540
3.44584e-08,-0.6830
3.44817e-08,-0.6990
3.45050e-08,-0.7007
3.45282e-08,-0.6958
3.45515e-08,-0.6990
3.45748e-08,-0.7140
3.45980e-08,-0.7276
3.46213e-08,-0.7271
3.46446e-08,-0.7113
3.46678e-08,-0.6912
3.46911e-08,-0.6743
3.47144e-08,-0.6488
3.47376e-08,-0.5848
3.47609e-08,-0.4229
3.47842e-08,-0.1704
3.48074e-08,0.0496
3.48307e-08,0.1914
3.48540e-08,0.3006
3.48772e-08,0.3992
3.49005e-08,0.4784
3.49238e-08,0.5235
3.49470e-08,0.5579
3.49703e-08,0.5995
3.49936e-08,0.6224
3.50168e-08,0.6224
3.50401e-08,0.6275
3.50634e-08,0.6557
3.50866e-08,0.6875
3.51099e-08,0.7018
3.51332e-08,0.6995
3.51564e-08,0.6936
3.51797e-08,0.7000
3.52030e-08,0.7174
3.52262e-08,0.7286
3.52495e-08,0.7231
3.52728e-08,0.7056
3.52960e-08,0.6888
3.53193e-08,0.6746
3.53426e-08,0.6453
3.53658e-08,0.5712
3.53891e-08,0.3968
3.54124e-08,0.1473
3.54356e-08,-0.0653
3.54589e-08,-0.2053
3.54822e-08,-0.3116
3.55054e-08,-0.4038
3.55287e-08,-0.4808
3.55520e-08,-0.5299
3.55752e-08,-0.5685
3.55985e-08,-0.6050
3.56218e-08,-0.6224
3.56450e-08,-0.6243
3.56683e-08,-0.6344
3.56916e-08,-0.6622
3.57148e-08,-0.6894
3.57381e-08,-0.7017
3.57614e-08,-0.6999
3.57846e-08,-0.6951
3.58079e-08,-0.7017
3.58312e-08,-0.7185
3.58544e-08,-0.7299
3.58777e-08,-0.7247
3.59010e-08,-0.7057
3.59242e-08,-0.6858
3.59475e-08,-0.6689
3.59708e-08,-0.6366
3.59940e-08,-0.5515
3.60173e-08,-0.3564
3.60406e-08,-0.1041
3.60638e-08,0.0892
3.60871e-08,0.2187
3.61104e-08,0.3277
3.61337e-08,0.4220
3.61569e-08,0.4916
3.61802e-08,0.5305
3.62035e-08,0.5692
3.62267e-08,0.6087
3.62500e-08,0.6230
3.62733e-08,0.6217
3.62965e-08,0.6338
3.63198e-08,0.6655
3.63431e-08,0.6927
3.63663e-08,0.7017
3.63896e-08,0.6974
3.64129e-08,0.6939
3.64361e-08,0.7045
3.64594e-08,0.7216
3.64827e-08,0.7282
3.65059e-08,0.7186
3.65292e-08,0.7005
3.65525e-08,0.6853
3.65757e-08,0.6691
3.65990e-08,0.6309
3.66223e-08,0.5353
3.66455e-08,0.3310
3.66688e-08,0.0798
3.66921e-08,-0.1114
3.67153e-08,-0.2373
3.67386e-08,-0.3378
3.67619e-08,-0.4282
3.67851e-08,-0.4984
3.68084e-08,-0.5409
3.68317e-08,-0.5790
3.68549e-08,-0.6122
3.68782e-08,-0.6241
3.69015e-08,-0.6253
3.69247e-08,-0.6402
3.69480e-08,-0.6706
3.69713e-08,-0.6948
3.69945e-08,-0.7024
3.70178e-08,-0.6980
3.70411e-08,-0.6952
3.70643e-08,-0.7060
3.70876e-08,-0.7232
3.71109e-08,-0.7305
3.71341e-08,-0.7202
3.71574e-08,-0.6996
3.71807e-08,-0.6812
3.72039e-08,-0.6630
3.72272e-08,-0.6217
3.72505e-08,-0.5128
3.72737e-08,-0.2925
3.72970e-08,-0.0484
3.73203e-08,0.1276
3.73435e-08,0.2508
3.73668e-08,0.3544
3.73901e-08,0.4430
3.74133e-08,0.5039
3.74366e-08,0.5409
3.74599e-08,0.5817
3.74831e-08,0.6152
3.75064e-08,0.6235
3.75297e-08,0.6235
3.75529e-08,0.6413
3.75762e-08,0.6737
3.75995e-08,0.6968
3.76227e-08,0.7020
3.76460e-08,0.6961
3.76693e-08,0.6952
3.76925e-08,0.7086
3.77158e-08,0.7244
3.77391e-08,0.7273
3.77623e-08,0.7146
3.77856e-08,0.6964
3.78089e-08,0.6816
3.78321e-08,0.6613
3.78554e-08,0.6117
3.78787e-08,0.4867
3.79019e-08,0.2544
3.79252e-08,0.0151
3.79485e-08,-0.1488
3.79717e-08,-0.2651
3.79950e-08,-0.3643
3.80183e-08,-0.4504
3.80415e-08,-0.5108
3.80648e-08,-0.5492
3.80881e-08,-0.5897
3.81113e-08,-0.6178
3.81346e-08,-0.6232
3.81579e-08,-0.6266
3.81811e-08,-0.6484
3.82044e-08,-0.6794
3.82277e-08,-0.6981
3.82509e-08,-0.7013
3.82742e-08,-0.6960
3.82975e-08,-0.6971
3.83207e-08,-0.7116
3.83440e-08,-0.7269
3.83673e-08,-0.7288
3.83905e-08,-0.7142
3.84138e-08,-0.6937
3.84371e-08,-0.6770
3.84603e-08,-0.6556
3.84836e-08,-0.6020
3.85069e-08,-0.4624
3.85302e-08,-0.2202
3.85534e-08,0.0147
3.85767e-08,0.1714
3.86000e-08,0.2843
3.86232e-08,0.3826
3.86465e-08,0.4660
3.86698e-08,0.5179
3.86930e-08,0.5528
3.87163e-08,0.5933
3.87396e-08,0.6206
3.87628e-08,0.6236
3.87861e-08,0.6257
3.88094e-08,0.6496
3.88326e-08,0.6827
3.88559e-08,0.7011
3.88792e-08,0.7013
3.89024e-08,0.6943
3.89257e-08,0.6974
3.89490e-08,0.7136
3.89722e-08,0.7275
3.89955e-08,0.7257
3.90188e-08,0.7097
3.90420e-08,0.6916
3.90653e-08,0.6770
3.90886e-08,0.6513
3.91118e-08,0.5874
3.91351e-08,0.4319
3.91584e-08,0.1875
3.91816e-08,-0.0320
3.92049e-08,-0.1805
3.92282e-08,-0.2930
3.92514e-08,-0.3878
3.92747e-08,-0.4676
3.92980e-08,-0.5204
3.93212e-08,-0.5602
3.93445e-08,-0.5999
3.93678e-08,-0.6205
3.93910e-08,-0.6229
3.94143e-08,-0.6310
3.94376e-08,-0.6573
3.94608e-08,-0.6855
3.94841e-08,-0.6998
3.95074e-08,-0.7002
3.95306e-08,-0.6955
3.95539e-08,-0.7001
3.95772e-08,-0.7159
3.96004e-08,-0.7284
3.96237e-08,-0.7260
3.96470e-08,-0.7090
3.96702e-08,-0.6892
3.96935e-08,-0.6724
3.97168e-08,-0.6448
3.97400e-08,-0.5741
3.97633e-08,-0.4004
3.97866e-08,-0.1465
3.98098e-08,0.0658
3.98331e-08,0.2028
3.98564e-08,0.3108
3.98796e-08,0.4081
3.99029e-08,0.4842
3.99262e-08,0.5268
3.99494e-08,0.5623
3.99727e-08,0.6031
3.99960e-08,0.6231
4.00192e-08,0.6223
4.00425e-08,0.6296
4.00658e-08,0.6592
4.00890e-08,0.6898
4.01123e-08,0.7022
4.01356e-08,0.6988
4.01588e-08,0.6935
4.01821e-08,0.7014
4.02054e-08,0.7190
4.02286e-08,0.7288
4.02519e-08,0.7217
4.02752e-08,0.7038
4.02984e-08,0.6874
4.03217e-08,0.6727
4.03450e-08,0.6404
4.03682e-08,0.5588
4.03915e-08,0.3728
4.04148e-08,0.1227
4.04380e-08,-0.0813
4.04613e-08,-0.2163
4.04846e-08,-0.3213
4.05078e-08,-0.4123
4.05311e-08,-0.4866
4.05544e-08,-0.5334
4.05776e-08,-0.5725
4.06009e-08,-0.6079
4.06242e-08,-0.6228
4.06474e-08,-0.6244
4.06707e-08,-0.6366
4.06940e-08,-0.6654
4.07173e-08,-0.6913
4.07405e-08,-0.7018
4.07638e-08,-0.6992
4.07871e-08,-0.6951
4.08103e-08,-0.7033
4.08336e-08,-0.7202
4.08569e-08,-0.7301
4.08801e-08,-0.7231
4.09034e-08,-0.7035
4.09267e-08,-0.6842
4.09499e-08,-0.6667
4.09732e-08,-0.6311
4.09965e-08,-0.5370
4.10197e-08,-0.3303
4.10430e-08,-0.0793
4.10663e-08,0.1057
4.10895e-08,0.2312
4.11128e-08,0.3386
4.11361e-08,0.4312
4.11593e-08,0.4972
4.11826e-08,0.5342
4.12059e-08,0.5739
4.12291e-08,0.6116
4.12524e-08,0.6232
4.12757e-08,0.6219
4.12989e-08,0.6364
4.13222e-08,0.6690
4.13455e-08,0.6946
4.13687e-08,0.7018
4.13920e-08,0.6966
4.14153e-08,0.6942
4.14385e-08,0.7063
4.14618e-08,0.7231
4.14851e-08,0.7280
4.15083e-08,0.7168
4.15316e-08,0.6986
4.15549e-08,0.6839
4.15781e-08,0.6666
4.16014e-08,0.6248
4.16247e-08,0.5198
4.16479e-08,0.3060
4.16712e-08,0.0571
4.16945e-08,-0.1263
4.17177e-08,-0.2485
4.17410e-08,-0.3474
4.17643e-08,-0.4364
4.17875e-08,-0.5036
4.18108e-08,-0.5448
4.18341e-08,-0.5830
4.18573e-08,-0.6144
4.18806e-08,-0.6243
4.19039e-08,-0.6260
4.19271e-08,-0.6430
4.19504e-08,-0.6736
4.19737e-08,-0.6963
4.19969e-08,-0.7024
4.20202e-08,-0.6974
4.20435e-08,-0.6956
4.20667e-08,-0.7076
4.20900e-08,-0.7245
4.21133e-08,-0.7303
4.21365e-08,-0.7184
4.21598e-08,-0.6975
4.21831e-08,-0.6796
4.22063e-08,-0.6603
4.22296e-08,-0.6146
4.22529e-08,-0.4943
4.22761e-08,-0.2652
4.22994e-08,-0.0262
4.23227e-08,0.1416
4.23459e-08,0.2622
4.23692e-08,0.3643
4.23925e-08,0.4508
4.24157e-08,0.5082
4.24390e-08,0.5445
4.24623e-08,0.5860
4.24855e-08,0.6171
4.25088e-08,0.6232
4.25321e-08,0.6242
4.25553e-08,0.6444
4.25786e-08,0.6768
4.26019e-08,0.6981
4.26251e-08,0.7016
4.26484e-08,0.6954
4.26717e-08,0.6960
4.26949e-08,0.7106
4.27182e-08,0.7255
4.27415e-08,0.7266
4.27647e-08,0.7126
4.27880e-08,0.6946
4.28113e-08,0.6801
4.28345e-08,0.6581
4.28578e-08,0.6036
4.28811e-08,0.4671
4.29043e-08,0.2274
4.29276e-08,-0.0066
4.29509e-08,-0.1633
4.29742e-08,-0.2762
4.29974e-08,-0.3740
4.30207e-08,-0.4586
4.30440e-08,-0.5158
4.30672e-08,-0.5534
4.30905e-08,-0.5936
4.31138e-08,-0.6193
4.31370e-08,-0.6234
4.31603e-08,-0.6278
4.31836e-08,-0.6515
4.32068e-08,-0.6821
4.32301e-08,-0.6992
4.32534e-08,-0.7010
4.32766e-08,-0.6955
4.32999e-08,-0.6980
4.33232e-08,-0.7134
4.33464e-08,-0.7281
4.33697e-08,-0.7281
4.33930e-08,-0.7121
4.34162e-08,-0.6916
4.34395e-08,-0.6753
4.34628e-08,-0.6522
4.34860e-08,-0.5929
4.35093e-08,-0.4408
4.35326e-08,-0.1936
4.35558e-08,0.0341
4.35791e-08,0.1836
4.36024e-08,0.2946
4.36256e-08,0.3920
4.36489e-08,0.4728
4.36722e-08,0.5214
4.36954e-08,0.5567
4.37187e-08,0.5973
4.37420e-08,0.6218
4.37652e-08,0.6232
4.37885e-08,0.6271
4.38118e-08,0.6531
4.38350e-08,0.6855
4.38583e-08,0.7018
4.38816e-08,0.7006
4.39048e-08,0.6939
4.39281e-08,0.6986
4.39514e-08,0.7155
4.39746e-08,0.7281
4.39979e-08,0.7245
4.40212e-08,0.7077
4.40444e-08,0.6900
4.40677e-08,0.6753
4.40910e-08,0.6471
4.41142e-08,0.5766
4.41375e-08,0.4088
4.41608e-08,0.1610
4.41840e-08,-0.0506
4.42073e-08,-0.1929
4.42306e-08,-0.3032
4.42538e-08,-0.3970
4.42771e-08,-0.4746
4.43004e-08,-0.5245
4.43236e-08,-0.5644
4.43469e-08,-0.6032
4.43702e-08,-0.6212
4.43934e-08,-0.6230
4.44167e-08,-0.6329
4.44400e-08,-0.6606
4.44632e-08,-0.6878
4.44865e-08,-0.7003
4.45098e-08,-0.6997
4.45330e-08,-0.6952
4.45563e-08,-0.7015
4.45796e-08,-0.7177
4.46028e-08,-0.7290
4.46261e-08,-0.7247
4.46494e-08,-0.7068
4.46726e-08,-0.6873
4.46959e-08,-0.6706
4.47192e-08,-0.6404
4.47424e-08,-0.5623
4.47657e-08,-0.3767
4.47890e-08,-0.1219
4.48122e-08,0.0828
4.48355e-08,0.2151
4.48588e-08,0.3216
4.48820e-08,0.4173
4.49053e-08,0.4902
4.49286e-08,0.5305
4.49518e-08,0.5669
4.49751e-08,0.6065
4.49984e-08,0.6237
4.50216e-08,0.6223
4.50449e-08,0.6317
4.50682e-08,0.6627
4.50914e-08,0.6920
4.51147e-08,0.7025
4.51380e-08,0.6981
4.51612e-08,0.6936
4.51845e-08,0.7030
4.52078e-08,0.7205
4.52310e-08,0.7289
4.52543e-08,0.7203
4.52776e-08,0.7020
4.53008e-08,0.6860
4.53241e-08,0.6703
4.53474e-08,0.6345
4.53707e-08,0.5447
4.53939e-08,0.3479
4.54172e-08,0.0986
4.54405e-08,-0.0968
4.54637e-08,-0.2275
4.54870e-08,-0.3309
4.55103e-08,-0.4207
4.55335e-08,-0.4921
4.55568e-08,-0.5370
4.55801e-08,-0.5765
4.56033e-08,-0.6106
4.56266e-08,-0.6231
4.56499e-08,-0.6248
4.56731e-08,-0.6391
4.56964e-08,-0.6686
4.57197e-08,-0.6930
4.57429e-08,-0.7019
4.57662e-08,-0.6986
4.57895e-08,-0.6954
4.58127e-08,-0.7049
4.58360e-08,-0.7217
4.58593e-08,-0.7300
4.58825e-08,-0.7214
4.59058e-08,-0.7014
4.59291e-08,-0.6826
4.59523e-08,-0.6644
4.59756e-08,-0.6252
4.59989e-08,-0.5214
4.60221e-08,-0.3038
4.60454e-08,-0.0554
4.60687e-08,0.1213
4.60919e-08,0.2433
4.61152e-08,0.3491
4.61385e-08,0.4399
4.61617e-08,0.5023
4.61850e-08,0.5378
4.62083e-08,0.5784
4.62315e-08,0.6142
4.62548e-08,0.6232
4.62781e-08,0.6223
4.63013e-08,0.6392
4.63246e-08,0.6724
4.63479e-08,0.6963
4.63711e-08,0.7017
4.63944e-08,0.6959
4.64177e-08,0.6948
4.64409e-08,0.7082
4.64642e-08,0.7244
4.64875e-08,0.7277
4.65107e-08,0.7151
4.65340e-08,0.6968
4.65573e-08,0.6825
4.65805e-08,0.6639
4.66038e-08,0.6180
4.66271e-08,0.5031
4.66503e-08,0.2808
4.66736e-08,0.0352
4.66969e-08,-0.1405
4.67201e-08,-0.2592
4.67434e-08,-0.3567
4.67667e-08,-0.4442
4.67899e-08,-0.5085
4.68132e-08,-0.5486
4.68365e-08,-0.5869
4.68597e-08,-0.6164
4.68830e-08,-0.6245
4.69063e-08,-0.6268
4.69295e-08,-0.6458
4.69528e-08,-0.6765
4.69761e-08,-0.6977
4.69993e-08,-0.7023
4.70226e-08,-0.6968
4.70459e-08,-0.6962
4.70691e-08,-0.7093
4.70924e-08,-0.7258
4.71157e-08,-0.7298
4.71389e-08,-0.7166
4.71622e-08,-0.6955
4.71855e-08,-0.6779
4.72087e-08,-0.6571
4.72320e-08,-0.6062
4.72553e-08,-0.4740
4.72785e-08,-0.2374
4.73018e-08,-0.0043
4.73251e-08,0.1557
4.73483e-08,0.2738
4.73716e-08,0.3744
4.73949e-08,0.4586
4.74181e-08,0.5124
4.74414e-08,0.5483
4.74647e-08,0.5902
4.74879e-08,0.6187
4.75112e-08,0.6229
4.75345e-08,0.6252
4.75577e-08,0.6476
4.75810e-08,0.6799
4.76043e-08,0.6992
4.76275e-08,0.7011
4.76508e-08,0.6949
4.76741e-08,0.6971
4.76973e-08,0.7125
4.77206e-08,0.7264
4.77439e-08,0.7256
4.77672e-08,0.7106
4.77904e-08,0.6929
4.78137e-08,0.6786
4.78370e-08,0.6545
4.78602e-08,0.5948
4.78835e-08,0.4465
4.79068e-08,0.2008
4.79300e-08,-0.0273
4.79533e-08,-0.1772
4.79766e-08,-0.2873
4.79998e-08,-0.3838
4.80231e-08,-0.4666
4.80464e-08,-0.5206
4.80696e-08,-0.5577
4.80929e-08,-0.5973
4.81162e-08,-0.6206
4.81394e-08,-0.6235
