.HEADER
..NAMES
Time,V U1.W2
.DATA
2.03317e-08,-0.2794
2.03413e-08,-0.2787
2.03509e-08,-0.2758
2.03606e-08,-0.2706
2.03702e-08,-0.2633
2.03799e-08,-0.2540
2.03895e-08,-0.2431
2.03992e-08,-0.2308
2.04088e-08,-0.2173
2.04185e-08,-0.2030
2.04281e-08,-0.1880
2.04378e-08,-0.1726
2.04474e-08,-0.1568
2.04570e-08,-0.1405
2.04667e-08,-0.1238
2.04763e-08,-0.1068
2.04860e-08,-0.0894
2.04956e-08,-0.0721
2.05053e-08,-0.0551
2.05149e-08,-0.0387
2.05246e-08,-0.0234
2.05342e-08,-0.0097
2.05438e-08,0.0021
2.05535e-08,0.0117
2.05631e-08,0.0191
2.05728e-08,0.0245
2.05824e-08,0.0284
2.05921e-08,0.0313
2.06017e-08,0.0337
2.06114e-08,0.0359
2.06210e-08,0.0381
2.06307e-08,0.0402
2.06403e-08,0.0422
2.06499e-08,0.0440
2.06596e-08,0.0458
2.06692e-08,0.0474
2.06789e-08,0.0490
2.06885e-08,0.0507
2.06982e-08,0.0525
2.07078e-08,0.0544
2.07175e-08,0.0562
2.07271e-08,0.0577
2.07367e-08,0.0587
2.07464e-08,0.0591
2.07560e-08,0.0587
2.07657e-08,0.0578
2.07753e-08,0.0567
2.07850e-08,0.0558
2.07946e-08,0.0554
2.08043e-08,0.0556
2.08139e-08,0.0563
2.08236e-08,0.0575
2.08332e-08,0.0590
2.08428e-08,0.0607
2.08525e-08,0.0625
2.08621e-08,0.0644
2.08718e-08,0.0663
2.08814e-08,0.0680
2.08911e-08,0.0695
2.09007e-08,0.0708
2.09104e-08,0.0721
2.09200e-08,0.0733
2.09296e-08,0.0747
2.09393e-08,0.0760
2.09489e-08,0.0773
2.09586e-08,0.0783
2.09682e-08,0.0788
2.09779e-08,0.0786
2.09875e-08,0.0775
2.09972e-08,0.0756
2.10068e-08,0.0728
2.10165e-08,0.0693
2.10261e-08,0.0652
2.10357e-08,0.0607
2.10454e-08,0.0560
2.10550e-08,0.0511
2.10647e-08,0.0460
2.10743e-08,0.0408
2.10840e-08,0.0356
2.10936e-08,0.0304
2.11033e-08,0.0255
2.11129e-08,0.0211
2.11226e-08,0.0173
2.11322e-08,0.0142
2.11418e-08,0.0117
2.11515e-08,0.0097
2.11611e-08,0.0079
2.11708e-08,0.0064
2.11804e-08,0.0048
2.11901e-08,0.0031
2.11997e-08,0.0013
2.12094e-08,-0.0006
2.12190e-08,-0.0024
2.12286e-08,-0.0040
2.12383e-08,-0.0054
2.12479e-08,-0.0065
2.12576e-08,-0.0073
2.12672e-08,-0.0079
2.12769e-08,-0.0084
2.12865e-08,-0.0088
2.12962e-08,-0.0092
2.13058e-08,-0.0096
2.13155e-08,-0.0100
2.13251e-08,-0.0105
2.13347e-08,-0.0110
2.13444e-08,-0.0115
2.13540e-08,-0.0121
2.13637e-08,-0.0126
2.13733e-08,-0.0129
2.13830e-08,-0.0131
2.13926e-08,-0.0131
2.14023e-08,-0.0132
2.14119e-08,-0.0133
2.14215e-08,-0.0135
2.14312e-08,-0.0138
2.14408e-08,-0.0142
2.14505e-08,-0.0147
2.14601e-08,-0.0152
2.14698e-08,-0.0156
2.14794e-08,-0.0161
2.14891e-08,-0.0167
2.14987e-08,-0.0175
2.15084e-08,-0.0183
2.15180e-08,-0.0193
2.15276e-08,-0.0204
2.15373e-08,-0.0213
2.15469e-08,-0.0221
2.15566e-08,-0.0226
2.15662e-08,-0.0227
2.15759e-08,-0.0224
2.15855e-08,-0.0217
2.15952e-08,-0.0208
2.16048e-08,-0.0197
2.16144e-08,-0.0185
2.16241e-08,-0.0173
2.16337e-08,-0.0162
2.16434e-08,-0.0151
2.16530e-08,-0.0140
2.16627e-08,-0.0129
2.16723e-08,-0.0118
2.16820e-08,-0.0107
2.16916e-08,-0.0096
2.17013e-08,-0.0084
2.17109e-08,-0.0073
2.17205e-08,-0.0061
2.17302e-08,-0.0051
2.17398e-08,-0.0041
2.17495e-08,-0.0033
2.17591e-08,-0.0025
2.17688e-08,-0.0018
2.17784e-08,-0.0011
2.17881e-08,-0.0006
2.17977e-08,-0.0001
2.18073e-08,0.0004
2.18170e-08,0.0008
2.18266e-08,0.0012
2.18363e-08,0.0016
2.18459e-08,0.0019
2.18556e-08,0.0022
2.18652e-08,0.0024
2.18749e-08,0.0027
2.18845e-08,0.0030
2.18942e-08,0.0034
2.19038e-08,0.0038
2.19134e-08,0.0043
2.19231e-08,0.0047
2.19327e-08,0.0051
2.19424e-08,0.0053
2.19520e-08,0.0054
2.19617e-08,0.0053
2.19713e-08,0.0052
2.19810e-08,0.0050
2.19906e-08,0.0049
2.20002e-08,0.0048
2.20099e-08,0.0049
2.20195e-08,0.0051
2.20292e-08,0.0053
2.20388e-08,0.0057
2.20485e-08,0.0060
2.20581e-08,0.0064
2.20678e-08,0.0067
2.20774e-08,0.0070
2.20871e-08,0.0073
2.20967e-08,0.0076
2.21063e-08,0.0079
2.21160e-08,0.0081
2.21256e-08,0.0083
2.21353e-08,0.0085
2.21449e-08,0.0086
2.21546e-08,0.0087
2.21642e-08,0.0087
2.21739e-08,0.0087
2.21835e-08,0.0086
2.21931e-08,0.0084
2.22028e-08,0.0083
2.22124e-08,0.0081
2.22221e-08,0.0078
2.22317e-08,0.0075
2.22414e-08,0.0071
2.22510e-08,0.0076
2.22607e-08,0.0100
2.22703e-08,0.0154
2.22800e-08,0.0243
2.22896e-08,0.0377
2.22992e-08,0.0563
2.23089e-08,0.0811
2.23185e-08,0.1128
2.23282e-08,0.1519
2.23378e-08,0.1979
2.23475e-08,0.2496
2.23571e-08,0.3056
2.23668e-08,0.3645
2.23764e-08,0.4253
2.23860e-08,0.4869
2.23957e-08,0.5485
2.24053e-08,0.6091
2.24150e-08,0.6680
2.24246e-08,0.7242
2.24343e-08,0.7771
2.24439e-08,0.8262
2.24536e-08,0.8714
2.24632e-08,0.9126
2.24729e-08,0.9499
2.24825e-08,0.9835
2.24921e-08,1.0135
2.25018e-08,1.0403
2.25114e-08,1.0639
2.25211e-08,1.0846
2.25307e-08,1.1027
2.25404e-08,1.1184
2.25500e-08,1.1319
2.25597e-08,1.1435
2.25693e-08,1.1535
2.25789e-08,1.1621
2.25886e-08,1.1697
2.25982e-08,1.1765
2.26079e-08,1.1829
2.26175e-08,1.1891
2.26272e-08,1.1951
2.26368e-08,1.2011
2.26465e-08,1.2071
2.26561e-08,1.2129
2.26658e-08,1.2183
2.26754e-08,1.2229
2.26850e-08,1.2266
2.26947e-08,1.2292
2.27043e-08,1.2309
2.27140e-08,1.2319
2.27236e-08,1.2325
2.27333e-08,1.2330
2.27429e-08,1.2336
2.27526e-08,1.2345
2.27622e-08,1.2358
2.27718e-08,1.2377
2.27815e-08,1.2402
2.27911e-08,1.2429
2.28008e-08,1.2454
2.28104e-08,1.2474
2.28201e-08,1.2484
2.28297e-08,1.2485
2.28394e-08,1.2475
2.28490e-08,1.2453
2.28587e-08,1.2414
2.28683e-08,1.2340
2.28779e-08,1.2210
2.28876e-08,1.2001
2.28972e-08,1.1699
2.29069e-08,1.1294
2.29165e-08,1.0789
2.29262e-08,1.0197
2.29358e-08,0.9535
2.29455e-08,0.8813
2.29551e-08,0.8045
2.29647e-08,0.7242
2.29744e-08,0.6413
2.29840e-08,0.5570
2.29937e-08,0.4725
2.30033e-08,0.3895
2.30130e-08,0.3090
2.30226e-08,0.2320
2.30323e-08,0.1594
2.30419e-08,0.0918
2.30516e-08,0.0300
2.30612e-08,-0.0252
2.30708e-08,-0.0734
2.30805e-08,-0.1143
2.30901e-08,-0.1485
2.30998e-08,-0.1768
2.31094e-08,-0.1999
2.31191e-08,-0.2181
2.31287e-08,-0.2321
2.31384e-08,-0.2421
2.31480e-08,-0.2487
2.31576e-08,-0.2528
2.31673e-08,-0.2547
2.31769e-08,-0.2553
2.31866e-08,-0.2551
2.31962e-08,-0.2546
2.32059e-08,-0.2545
2.32155e-08,-0.2550
2.32252e-08,-0.2564
2.32348e-08,-0.2586
2.32444e-08,-0.2612
2.32541e-08,-0.2640
2.32637e-08,-0.2664
2.32734e-08,-0.2680
2.32830e-08,-0.2684
2.32927e-08,-0.2677
2.33023e-08,-0.2659
2.33120e-08,-0.2636
2.33216e-08,-0.2615
2.33313e-08,-0.2603
2.33409e-08,-0.2604
2.33505e-08,-0.2617
2.33602e-08,-0.2640
2.33698e-08,-0.2668
2.33795e-08,-0.2695
2.33891e-08,-0.2718
2.33988e-08,-0.2737
2.34084e-08,-0.2753
2.34181e-08,-0.2766
2.34277e-08,-0.2776
2.34373e-08,-0.2781
2.34470e-08,-0.2777
2.34566e-08,-0.2760
2.34663e-08,-0.2728
2.34759e-08,-0.2677
2.34856e-08,-0.2598
2.34952e-08,-0.2480
2.35049e-08,-0.2311
2.35145e-08,-0.2085
2.35242e-08,-0.1795
2.35338e-08,-0.1436
2.35434e-08,-0.1006
2.35531e-08,-0.0505
2.35627e-08,0.0067
2.35724e-08,0.0703
2.35820e-08,0.1395
2.35917e-08,0.2130
2.36013e-08,0.2892
2.36110e-08,0.3665
2.36206e-08,0.4431
2.36302e-08,0.5177
2.36399e-08,0.5890
2.36495e-08,0.6560
2.36592e-08,0.7180
2.36688e-08,0.7744
2.36785e-08,0.8251
2.36881e-08,0.8702
2.36978e-08,0.9103
2.37074e-08,0.9459
2.37171e-08,0.9776
2.37267e-08,1.0059
2.37363e-08,1.0312
2.37460e-08,1.0536
2.37556e-08,1.0732
2.37653e-08,1.0901
2.37749e-08,1.1045
2.37846e-08,1.1166
2.37942e-08,1.1268
2.38039e-08,1.1354
2.38135e-08,1.1431
2.38231e-08,1.1502
2.38328e-08,1.1571
2.38424e-08,1.1639
2.38521e-08,1.1703
2.38617e-08,1.1764
2.38714e-08,1.1821
2.38810e-08,1.1873
2.38907e-08,1.1920
2.39003e-08,1.1964
2.39100e-08,1.2003
2.39196e-08,1.2038
2.39292e-08,1.2066
2.39389e-08,1.2090
2.39485e-08,1.2111
2.39582e-08,1.2131
2.39678e-08,1.2150
2.39775e-08,1.2168
2.39871e-08,1.2186
2.39968e-08,1.2201
2.40064e-08,1.2214
2.40160e-08,1.2225
2.40257e-08,1.2235
2.40353e-08,1.2240
2.40450e-08,1.2238
2.40546e-08,1.2223
2.40643e-08,1.2193
2.40739e-08,1.2145
2.40836e-08,1.2079
2.40932e-08,1.1995
2.41029e-08,1.1895
2.41125e-08,1.1773
2.41221e-08,1.1614
2.41318e-08,1.1401
2.41414e-08,1.1119
2.41511e-08,1.0755
2.41607e-08,1.0302
2.41704e-08,0.9766
2.41800e-08,0.9156
2.41897e-08,0.8486
2.41993e-08,0.7765
2.42089e-08,0.7005
2.42186e-08,0.6217
2.42282e-08,0.5411
2.42379e-08,0.4599
2.42475e-08,0.3796
2.42572e-08,0.3014
2.42668e-08,0.2264
2.42765e-08,0.1555
2.42861e-08,0.0895
2.42958e-08,0.0289
2.43054e-08,-0.0258
2.43150e-08,-0.0741
2.43247e-08,-0.1157
2.43343e-08,-0.1507
2.43440e-08,-0.1796
2.43536e-08,-0.2032
2.43633e-08,-0.2220
2.43729e-08,-0.2363
2.43826e-08,-0.2466
2.43922e-08,-0.2534
2.44018e-08,-0.2574
2.44115e-08,-0.2591
2.44211e-08,-0.2592
2.44308e-08,-0.2583
2.44404e-08,-0.2570
2.44501e-08,-0.2556
2.44597e-08,-0.2547
2.44694e-08,-0.2545
2.44790e-08,-0.2551
2.44887e-08,-0.2566
2.44983e-08,-0.2587
2.45079e-08,-0.2612
2.45176e-08,-0.2636
2.45272e-08,-0.2654
2.45369e-08,-0.2665
2.45465e-08,-0.2665
2.45562e-08,-0.2657
2.45658e-08,-0.2643
2.45755e-08,-0.2629
2.45851e-08,-0.2621
2.45947e-08,-0.2621
2.46044e-08,-0.2629
2.46140e-08,-0.2643
2.46237e-08,-0.2658
2.46333e-08,-0.2672
2.46430e-08,-0.2683
2.46526e-08,-0.2692
2.46623e-08,-0.2699
2.46719e-08,-0.2704
2.46816e-08,-0.2706
2.46912e-08,-0.2703
2.47008e-08,-0.2690
2.47105e-08,-0.2664
2.47201e-08,-0.2624
2.47298e-08,-0.2568
2.47394e-08,-0.2498
2.47491e-08,-0.2414
2.47587e-08,-0.2316
2.47684e-08,-0.2205
2.47780e-08,-0.2081
2.47876e-08,-0.1947
2.47973e-08,-0.1805
2.48069e-08,-0.1659
2.48166e-08,-0.1509
2.48262e-08,-0.1357
2.48359e-08,-0.1201
2.48455e-08,-0.1043
2.48552e-08,-0.0883
2.48648e-08,-0.0723
2.48745e-08,-0.0566
2.48841e-08,-0.0417
2.48937e-08,-0.0279
2.49034e-08,-0.0154
2.49130e-08,-0.0044
2.49227e-08,0.0049
2.49323e-08,0.0126
2.49420e-08,0.0189
2.49516e-08,0.0239
2.49613e-08,0.0280
2.49709e-08,0.0315
2.49805e-08,0.0346
2.49902e-08,0.0373
2.49998e-08,0.0398
2.50095e-08,0.0421
2.50191e-08,0.0441
2.50288e-08,0.0458
2.50384e-08,0.0473
2.50481e-08,0.0486
2.50577e-08,0.0498
2.50674e-08,0.0512
2.50770e-08,0.0526
2.50866e-08,0.0541
2.50963e-08,0.0555
2.51059e-08,0.0566
2.51156e-08,0.0574
2.51252e-08,0.0577
2.51349e-08,0.0578
2.51445e-08,0.0577
2.51542e-08,0.0577
2.51638e-08,0.0579
2.51735e-08,0.0585
2.51831e-08,0.0592
2.51927e-08,0.0603
2.52024e-08,0.0615
2.52120e-08,0.0629
2.52217e-08,0.0645
2.52313e-08,0.0661
2.52410e-08,0.0677
2.52506e-08,0.0692
2.52603e-08,0.0705
2.52699e-08,0.0716
2.52795e-08,0.0726
2.52892e-08,0.0735
2.52988e-08,0.0745
2.53085e-08,0.0755
2.53181e-08,0.0762
2.53278e-08,0.0766
2.53374e-08,0.0765
2.53471e-08,0.0755
2.53567e-08,0.0737
2.53664e-08,0.0709
2.53760e-08,0.0680
2.53856e-08,0.0663
2.53953e-08,0.0668
2.54049e-08,0.0706
2.54146e-08,0.0785
2.54242e-08,0.0914
2.54339e-08,0.1105
2.54435e-08,0.1365
2.54532e-08,0.1701
2.54628e-08,0.2109
2.54724e-08,0.2580
2.54821e-08,0.3100
2.54917e-08,0.3656
2.55014e-08,0.4239
2.55110e-08,0.4838
2.55207e-08,0.5444
2.55303e-08,0.6046
2.55400e-08,0.6634
2.55496e-08,0.7197
2.55593e-08,0.7727
2.55689e-08,0.8220
2.55785e-08,0.8672
2.55882e-08,0.9085
2.55978e-08,0.9460
2.56075e-08,0.9800
2.56171e-08,1.0106
2.56268e-08,1.0380
2.56364e-08,1.0623
2.56461e-08,1.0837
2.56557e-08,1.1024
2.56653e-08,1.1186
2.56750e-08,1.1326
2.56846e-08,1.1445
2.56943e-08,1.1546
2.57039e-08,1.1632
2.57136e-08,1.1707
2.57232e-08,1.1775
2.57329e-08,1.1838
2.57425e-08,1.1900
2.57522e-08,1.1962
2.57618e-08,1.2025
2.57714e-08,1.2088
2.57811e-08,1.2148
2.57907e-08,1.2203
2.58004e-08,1.2249
2.58100e-08,1.2286
2.58197e-08,1.2311
2.58293e-08,1.2327
2.58390e-08,1.2336
2.58486e-08,1.2342
2.58582e-08,1.2346
2.58679e-08,1.2351
2.58775e-08,1.2359
2.58872e-08,1.2371
2.58968e-08,1.2389
2.59065e-08,1.2414
2.59161e-08,1.2444
2.59258e-08,1.2476
2.59354e-08,1.2505
2.59451e-08,1.2528
2.59547e-08,1.2543
2.59643e-08,1.2549
2.59740e-08,1.2543
2.59836e-08,1.2524
2.59933e-08,1.2491
2.60029e-08,1.2442
2.60126e-08,1.2378
2.60222e-08,1.2303
2.60319e-08,1.2221
2.60415e-08,1.2137
2.60511e-08,1.2054
2.60608e-08,1.1975
2.60704e-08,1.1901
2.60801e-08,1.1835
2.60897e-08,1.1774
2.60994e-08,1.1721
2.61090e-08,1.1676
2.61187e-08,1.1637
2.61283e-08,1.1604
2.61380e-08,1.1578
2.61476e-08,1.1557
2.61572e-08,1.1542
2.61669e-08,1.1534
2.61765e-08,1.1533
2.61862e-08,1.1540
2.61958e-08,1.1555
2.62055e-08,1.1578
2.62151e-08,1.1606
2.62248e-08,1.1637
2.62344e-08,1.1670
2.62440e-08,1.1702
2.62537e-08,1.1732
2.62633e-08,1.1757
2.62730e-08,1.1777
2.62826e-08,1.1793
2.62923e-08,1.1805
2.63019e-08,1.1813
2.63116e-08,1.1819
2.63212e-08,1.1823
2.63309e-08,1.1825
2.63405e-08,1.1828
2.63501e-08,1.1832
2.63598e-08,1.1839
2.63694e-08,1.1849
2.63791e-08,1.1862
2.63887e-08,1.1876
2.63984e-08,1.1890
2.64080e-08,1.1904
2.64177e-08,1.1916
2.64273e-08,1.1926
2.64369e-08,1.1932
2.64466e-08,1.1934
2.64562e-08,1.1931
2.64659e-08,1.1924
2.64755e-08,1.1916
2.64852e-08,1.1907
2.64948e-08,1.1901
2.65045e-08,1.1897
2.65141e-08,1.1896
2.65238e-08,1.1898
2.65334e-08,1.1904
2.65430e-08,1.1911
2.65527e-08,1.1921
2.65623e-08,1.1932
2.65720e-08,1.1944
2.65816e-08,1.1956
2.65913e-08,1.1968
2.66009e-08,1.1980
2.66106e-08,1.1991
2.66202e-08,1.2002
2.66298e-08,1.2013
2.66395e-08,1.2025
2.66491e-08,1.2038
2.66588e-08,1.2051
2.66684e-08,1.2063
2.66781e-08,1.2075
2.66877e-08,1.2085
2.66974e-08,1.2094
2.67070e-08,1.2100
2.67167e-08,1.2104
2.67263e-08,1.2105
2.67359e-08,1.2103
2.67456e-08,1.2099
2.67552e-08,1.2092
2.67649e-08,1.2082
2.67745e-08,1.2072
2.67842e-08,1.2060
2.67938e-08,1.2049
2.68035e-08,1.2040
2.68131e-08,1.2033
2.68227e-08,1.2029
2.68324e-08,1.2027
2.68420e-08,1.2027
2.68517e-08,1.2028
2.68613e-08,1.2030
2.68710e-08,1.2031
2.68806e-08,1.2032
2.68903e-08,1.2032
2.68999e-08,1.2031
2.69096e-08,1.2028
2.69192e-08,1.2024
2.69288e-08,1.2020
2.69385e-08,1.2016
2.69481e-08,1.2013
2.69578e-08,1.2011
2.69674e-08,1.2010
2.69771e-08,1.2011
2.69867e-08,1.2011
2.69964e-08,1.2013
2.70060e-08,1.2015
2.70156e-08,1.2017
2.70253e-08,1.2020
2.70349e-08,1.2021
2.70446e-08,1.2022
2.70542e-08,1.2023
2.70639e-08,1.2022
2.70735e-08,1.2021
2.70832e-08,1.2020
2.70928e-08,1.2019
2.71025e-08,1.2019
2.71121e-08,1.2018
2.71217e-08,1.2017
2.71314e-08,1.2017
2.71410e-08,1.2017
2.71507e-08,1.2017
2.71603e-08,1.2017
2.71700e-08,1.2017
2.71796e-08,1.2016
2.71893e-08,1.2015
2.71989e-08,1.2012
2.72085e-08,1.2008
2.72182e-08,1.2004
2.72278e-08,1.1999
2.72375e-08,1.1994
2.72471e-08,1.1991
2.72568e-08,1.1988
2.72664e-08,1.1987
2.72761e-08,1.1988
2.72857e-08,1.1990
2.72953e-08,1.1992
2.73050e-08,1.1995
2.73146e-08,1.1998
2.73243e-08,1.2002
2.73339e-08,1.2004
2.73436e-08,1.2007
2.73532e-08,1.2008
2.73629e-08,1.2009
2.73725e-08,1.2009
2.73822e-08,1.2009
2.73918e-08,1.2008
2.74014e-08,1.2008
2.74111e-08,1.2008
2.74207e-08,1.2008
2.74304e-08,1.2009
2.74400e-08,1.2009
2.74497e-08,1.2010
2.74593e-08,1.2011
2.74690e-08,1.2012
2.74786e-08,1.2013
2.74882e-08,1.2014
2.74979e-08,1.2015
2.75075e-08,1.2014
2.75172e-08,1.2014
2.75268e-08,1.2013
2.75365e-08,1.2012
2.75461e-08,1.2011
2.75558e-08,1.2010
2.75654e-08,1.2009
2.75751e-08,1.2009
2.75847e-08,1.2009
2.75943e-08,1.2009
2.76040e-08,1.2010
2.76136e-08,1.2012
2.76233e-08,1.2013
2.76329e-08,1.2013
2.76426e-08,1.2013
2.76522e-08,1.2013
2.76619e-08,1.2012
2.76715e-08,1.2011
2.76811e-08,1.2010
2.76908e-08,1.2008
2.77004e-08,1.2008
2.77101e-08,1.2007
2.77197e-08,1.2007
2.77294e-08,1.2008
2.77390e-08,1.2009
2.77487e-08,1.2010
2.77583e-08,1.2011
2.77680e-08,1.2013
2.77776e-08,1.2014
2.77872e-08,1.2015
2.77969e-08,1.2016
2.78065e-08,1.2016
2.78162e-08,1.2016
2.78258e-08,1.2016
2.78355e-08,1.2015
2.78451e-08,1.2014
2.78548e-08,1.2013
2.78644e-08,1.2007
2.78740e-08,1.1983
2.78837e-08,1.1922
2.78933e-08,1.1794
2.79030e-08,1.1572
2.79126e-08,1.1232
2.79223e-08,1.0771
2.79319e-08,1.0194
2.79416e-08,0.9519
2.79512e-08,0.8765
2.79609e-08,0.7954
2.79705e-08,0.7101
2.79801e-08,0.6220
2.79898e-08,0.5321
2.79994e-08,0.4420
2.80091e-08,0.3532
2.80187e-08,0.2674
2.80284e-08,0.1858
2.80380e-08,0.1100
2.80477e-08,0.0407
2.80573e-08,-0.0213
2.80669e-08,-0.0755
2.80766e-08,-0.1218
2.80862e-08,-0.1606
2.80959e-08,-0.1926
2.81055e-08,-0.2182
2.81152e-08,-0.2378
2.81248e-08,-0.2520
2.81345e-08,-0.2612
2.81441e-08,-0.2662
2.81538e-08,-0.2680
2.81634e-08,-0.2673
2.81730e-08,-0.2650
2.81827e-08,-0.2618
2.81923e-08,-0.2580
2.82020e-08,-0.2544
2.82116e-08,-0.2516
2.82213e-08,-0.2500
2.82309e-08,-0.2502
2.82406e-08,-0.2520
2.82502e-08,-0.2554
2.82598e-08,-0.2595
2.82695e-08,-0.2637
2.82791e-08,-0.2670
2.82888e-08,-0.2688
2.82984e-08,-0.2688
2.83081e-08,-0.2670
2.83177e-08,-0.2640
2.83274e-08,-0.2604
2.83370e-08,-0.2572
2.83467e-08,-0.2550
2.83563e-08,-0.2544
2.83659e-08,-0.2553
2.83756e-08,-0.2574
2.83852e-08,-0.2602
2.83949e-08,-0.2630
2.84045e-08,-0.2657
2.84142e-08,-0.2683
2.84238e-08,-0.2709
2.84335e-08,-0.2735
2.84431e-08,-0.2759
2.84527e-08,-0.2775
2.84624e-08,-0.2776
2.84720e-08,-0.2757
2.84817e-08,-0.2716
2.84913e-08,-0.2653
2.85010e-08,-0.2569
2.85106e-08,-0.2467
2.85203e-08,-0.2351
2.85299e-08,-0.2222
2.85396e-08,-0.2083
2.85492e-08,-0.1936
2.85588e-08,-0.1784
2.85685e-08,-0.1628
2.85781e-08,-0.1467
2.85878e-08,-0.1302
2.85974e-08,-0.1133
2.86071e-08,-0.0960
2.86167e-08,-0.0785
2.86264e-08,-0.0612
2.86360e-08,-0.0444
2.86456e-08,-0.0284
2.86553e-08,-0.0137
2.86649e-08,-0.0009
2.86746e-08,0.0097
2.86842e-08,0.0181
2.86939e-08,0.0242
2.87035e-08,0.0285
2.87132e-08,0.0315
2.87228e-08,0.0338
2.87325e-08,0.0358
2.87421e-08,0.0378
2.87517e-08,0.0398
2.87614e-08,0.0417
2.87710e-08,0.0436
2.87807e-08,0.0454
2.87903e-08,0.0470
2.88000e-08,0.0485
2.88096e-08,0.0502
2.88193e-08,0.0519
2.88289e-08,0.0537
2.88385e-08,0.0556
2.88482e-08,0.0573
2.88578e-08,0.0586
2.88675e-08,0.0593
2.88771e-08,0.0593
2.88868e-08,0.0586
2.88964e-08,0.0576
2.89061e-08,0.0566
2.89157e-08,0.0559
2.89254e-08,0.0558
2.89350e-08,0.0562
2.89446e-08,0.0572
2.89543e-08,0.0586
2.89639e-08,0.0602
2.89736e-08,0.0620
2.89832e-08,0.0638
2.89929e-08,0.0657
2.90025e-08,0.0674
2.90122e-08,0.0689
2.90218e-08,0.0702
2.90314e-08,0.0713
2.90411e-08,0.0725
2.90507e-08,0.0737
2.90604e-08,0.0750
2.90700e-08,0.0763
2.90797e-08,0.0775
2.90893e-08,0.0783
2.90990e-08,0.0785
2.91086e-08,0.0779
2.91183e-08,0.0764
2.91279e-08,0.0740
2.91375e-08,0.0707
2.91472e-08,0.0668
2.91568e-08,0.0625
2.91665e-08,0.0578
2.91761e-08,0.0529
2.91858e-08,0.0478
2.91954e-08,0.0427
2.92051e-08,0.0374
2.92147e-08,0.0322
2.92243e-08,0.0271
2.92340e-08,0.0225
2.92436e-08,0.0184
2.92533e-08,0.0149
2.92629e-08,0.0121
2.92726e-08,0.0099
2.92822e-08,0.0081
2.92919e-08,0.0066
2.93015e-08,0.0051
2.93112e-08,0.0035
2.93208e-08,0.0018
2.93304e-08,-0.0001
2.93401e-08,-0.0019
2.93497e-08,-0.0036
2.93594e-08,-0.0051
2.93690e-08,-0.0063
2.93787e-08,-0.0072
2.93883e-08,-0.0079
2.93980e-08,-0.0083
2.94076e-08,-0.0087
2.94173e-08,-0.0091
2.94269e-08,-0.0094
2.94365e-08,-0.0098
2.94462e-08,-0.0103
2.94558e-08,-0.0108
2.94655e-08,-0.0114
2.94751e-08,-0.0120
2.94848e-08,-0.0125
2.94944e-08,-0.0130
2.95041e-08,-0.0132
2.95137e-08,-0.0133
2.95233e-08,-0.0134
2.95330e-08,-0.0134
2.95426e-08,-0.0135
2.95523e-08,-0.0137
2.95619e-08,-0.0141
2.95716e-08,-0.0145
2.95812e-08,-0.0149
2.95909e-08,-0.0154
2.96005e-08,-0.0159
2.96102e-08,-0.0164
2.96198e-08,-0.0171
2.96294e-08,-0.0178
2.96391e-08,-0.0188
2.96487e-08,-0.0198
2.96584e-08,-0.0208
2.96680e-08,-0.0217
2.96777e-08,-0.0224
2.96873e-08,-0.0226
2.96970e-08,-0.0225
2.97066e-08,-0.0220
2.97162e-08,-0.0211
2.97259e-08,-0.0202
2.97355e-08,-0.0191
2.97452e-08,-0.0176
2.97548e-08,-0.0148
2.97645e-08,-0.0095
2.97741e-08,-0.0009
2.97838e-08,0.0117
2.97934e-08,0.0292
2.98031e-08,0.0523
2.98127e-08,0.0819
2.98223e-08,0.1188
2.98320e-08,0.1627
2.98416e-08,0.2129
2.98513e-08,0.2681
2.98609e-08,0.3267
2.98706e-08,0.3876
2.98802e-08,0.4498
2.98899e-08,0.5123
2.98995e-08,0.5743
2.99091e-08,0.6348
2.99188e-08,0.6931
2.99284e-08,0.7483
2.99381e-08,0.7998
2.99477e-08,0.8474
2.99574e-08,0.8909
2.99670e-08,0.9304
2.99767e-08,0.9659
2.99863e-08,0.9978
2.99959e-08,1.0262
3.00056e-08,1.0515
3.00152e-08,1.0737
3.00249e-08,1.0932
3.00345e-08,1.1103
3.00442e-08,1.1251
3.00538e-08,1.1378
3.00635e-08,1.1486
3.00731e-08,1.1578
3.00828e-08,1.1657
3.00924e-08,1.1726
3.01020e-08,1.1790
3.01117e-08,1.1850
3.01213e-08,1.1910
3.01310e-08,1.1971
3.01406e-08,1.2033
3.01503e-08,1.2094
3.01599e-08,1.2153
3.01696e-08,1.2205
3.01792e-08,1.2248
3.01889e-08,1.2280
3.01985e-08,1.2302
3.02081e-08,1.2316
3.02178e-08,1.2324
3.02274e-08,1.2328
3.02371e-08,1.2333
3.02467e-08,1.2339
3.02564e-08,1.2347
3.02660e-08,1.2360
3.02757e-08,1.2379
3.02853e-08,1.2401
3.02949e-08,1.2423
3.03046e-08,1.2442
3.03142e-08,1.2452
3.03239e-08,1.2454
3.03335e-08,1.2445
3.03432e-08,1.2427
3.03528e-08,1.2395
3.03625e-08,1.2341
3.03721e-08,1.2245
3.03817e-08,1.2083
3.03914e-08,1.1838
3.04010e-08,1.1494
3.04107e-08,1.1047
3.04203e-08,1.0506
3.04300e-08,0.9885
3.04396e-08,0.9199
3.04493e-08,0.8459
