.HEADER
..NAMES
Time,V U2.D7
2.45932e-08,0.7775
2.46165e-08,0.8959
2.46398e-08,1.0071
2.46630e-08,1.1010
2.46863e-08,1.1628
2.47096e-08,1.2040
2.47328e-08,1.2373
2.47561e-08,1.2604
2.47794e-08,1.2775
2.48026e-08,1.2911
2.48259e-08,1.2926
2.48492e-08,1.2796
2.48724e-08,1.2704
2.48957e-08,1.2810
2.49190e-08,1.3006
2.49422e-08,1.3070
2.49655e-08,1.2873
2.49888e-08,1.2539
2.50120e-08,1.2312
2.50353e-08,1.2185
2.50586e-08,1.1973
2.50818e-08,1.1681
2.51051e-08,1.1386
2.51284e-08,1.1081
2.51516e-08,1.0843
2.51749e-08,1.0757
2.51982e-08,1.0754
2.52214e-08,1.0778
2.52447e-08,1.0859
2.52680e-08,1.0969
2.52912e-08,1.1064
2.53145e-08,1.1208
2.53378e-08,1.1461
2.53610e-08,1.1713
2.53843e-08,1.1820
2.54076e-08,1.1787
2.54308e-08,1.1727
2.54541e-08,1.1738
2.54774e-08,1.1822
2.55006e-08,1.1897
2.55239e-08,1.1912
2.55472e-08,1.1918
2.55704e-08,1.1970
2.55937e-08,1.2078
2.56170e-08,1.2225
2.56402e-08,1.2356
2.56635e-08,1.2422
2.56868e-08,1.2441
2.57100e-08,1.2440
2.57333e-08,1.2411
2.57566e-08,1.2374
2.57798e-08,1.2356
2.58031e-08,1.2313
2.58264e-08,1.2194
2.58496e-08,1.2033
2.58729e-08,1.1916
2.58962e-08,1.1879
2.59194e-08,1.1897
2.59427e-08,1.1922
2.59660e-08,1.1919
2.59892e-08,1.1909
2.60125e-08,1.1937
2.60358e-08,1.2001
2.60590e-08,1.2055
2.60823e-08,1.2062
2.61056e-08,1.2021
2.61288e-08,1.1958
2.61521e-08,1.1907
2.61754e-08,1.1877
2.61986e-08,1.1866
2.62219e-08,1.1872
2.62452e-08,1.1878
2.62684e-08,1.1870
2.62917e-08,1.1864
2.63150e-08,1.1895
2.63382e-08,1.1965
2.63615e-08,1.2041
2.63848e-08,1.2089
2.64080e-08,1.2103
2.64313e-08,1.2100
2.64546e-08,1.2107
2.64778e-08,1.2126
2.65011e-08,1.2123
2.65244e-08,1.2083
2.65476e-08,1.2023
2.65709e-08,1.1974
2.65942e-08,1.1956
2.66174e-08,1.1965
2.66407e-08,1.1988
2.66640e-08,1.2012
2.66872e-08,1.2029
2.67105e-08,1.2038
2.67338e-08,1.2046
2.67570e-08,1.2062
2.67803e-08,1.2082
2.68036e-08,1.2086
2.68269e-08,1.2066
2.68501e-08,1.2030
2.68734e-08,1.1997
2.68967e-08,1.1983
2.69199e-08,1.1982
2.69432e-08,1.1976
2.69665e-08,1.1955
2.69897e-08,1.1937
2.70130e-08,1.1938
2.70363e-08,1.1963
2.70595e-08,1.1999
2.70828e-08,1.2029
2.71061e-08,1.2046
2.71293e-08,1.2050
2.71526e-08,1.2047
2.71759e-08,1.2043
2.71991e-08,1.2037
2.72224e-08,1.2029
2.72457e-08,1.2013
2.72689e-08,1.1991
2.72922e-08,1.1973
2.73155e-08,1.1970
2.73387e-08,1.1982
2.73620e-08,1.2001
2.73853e-08,1.2013
2.74085e-08,1.2014
2.74318e-08,1.2015
2.74551e-08,1.2024
2.74783e-08,1.2041
2.75016e-08,1.2053
2.75249e-08,1.2054
2.75481e-08,1.2042
2.75714e-08,1.2026
2.75947e-08,1.2012
2.76179e-08,1.2003
2.76412e-08,1.1996
2.76645e-08,1.1990
2.76877e-08,1.1984
2.77110e-08,1.1982
2.77343e-08,1.1987
2.77575e-08,1.2001
2.77808e-08,1.2019
2.78041e-08,1.2033
2.78273e-08,1.2036
2.78506e-08,1.2030
2.78739e-08,1.2024
2.78971e-08,1.2021
2.79204e-08,1.2021
2.79437e-08,1.2018
2.79669e-08,1.2009
2.79902e-08,1.1998
2.80135e-08,1.1991
2.80367e-08,1.1991
2.80600e-08,1.1996
2.80833e-08,1.2001
2.81065e-08,1.2005
2.81298e-08,1.2008
2.81531e-08,1.2013
2.81763e-08,1.2020
2.81996e-08,1.2029
2.82229e-08,1.2034
2.82461e-08,1.2032
2.82694e-08,1.2024
2.82927e-08,1.2013
2.83159e-08,1.2005
2.83392e-08,1.2001
2.83625e-08,1.2001
2.83857e-08,1.2001
2.84090e-08,1.2000
2.84323e-08,1.2000
2.84555e-08,1.2004
2.84788e-08,1.2011
2.85021e-08,1.2018
2.85253e-08,1.2021
2.85486e-08,1.2021
2.85719e-08,1.2019
2.85951e-08,1.2017
2.86184e-08,1.2017
2.86417e-08,1.2017
2.86649e-08,1.2015
2.86882e-08,1.2009
2.87115e-08,1.2003
2.87347e-08,1.1999
2.87580e-08,1.1998
2.87813e-08,1.2002
2.88045e-08,1.2006
2.88278e-08,1.2009
2.88511e-08,1.2012
2.88743e-08,1.2014
2.88976e-08,1.2018
2.89209e-08,1.2021
2.89441e-08,1.2021
2.89674e-08,1.2018
2.89907e-08,1.2013
2.90139e-08,1.2008
2.90372e-08,1.2006
2.90605e-08,1.2006
2.90838e-08,1.2006
2.91070e-08,1.2006
2.91303e-08,1.2005
2.91536e-08,1.2005
2.91768e-08,1.2007
2.92001e-08,1.2010
2.92234e-08,1.2013
2.92466e-08,1.2015
2.92699e-08,1.2016
2.92932e-08,1.2015
2.93164e-08,1.2015
2.93397e-08,1.2014
2.93630e-08,1.2013
2.93862e-08,1.2011
2.94095e-08,1.2007
2.94328e-08,1.2004
2.94560e-08,1.2003
2.94793e-08,1.2004
2.95026e-08,1.2007
2.95258e-08,1.2010
2.95491e-08,1.2011
2.95724e-08,1.2012
2.95956e-08,1.2012
2.96189e-08,1.2013
2.96422e-08,1.2014
2.96654e-08,1.2014
2.96887e-08,1.2012
2.97120e-08,1.2011
2.97352e-08,1.2009
2.97585e-08,1.2008
2.97818e-08,1.2008
2.98050e-08,1.2008
2.98283e-08,1.2007
2.98516e-08,1.2006
2.98748e-08,1.2006
2.98981e-08,1.2008
2.99214e-08,1.2010
2.99446e-08,1.2012
2.99679e-08,1.2013
2.99912e-08,1.2013
3.00144e-08,1.2012
3.00377e-08,1.2012
3.00610e-08,1.2011
3.00842e-08,1.2010
3.01075e-08,1.2009
3.01308e-08,1.2007
3.01540e-08,1.2007
3.01773e-08,1.2007
3.02006e-08,1.2008
3.02238e-08,1.2009
3.02471e-08,1.2010
3.02704e-08,1.2010
3.02936e-08,1.2010
3.03169e-08,1.2010
3.03402e-08,1.2011
3.03634e-08,1.2012
3.03867e-08,1.2012
3.04100e-08,1.2011
3.04332e-08,1.2010
3.04565e-08,1.2009
3.04798e-08,1.2008
3.05030e-08,1.2008
3.05263e-08,1.2007
3.05496e-08,1.2007
3.05728e-08,1.2007
3.05961e-08,1.2008
3.06194e-08,1.2009
3.06426e-08,1.2002
3.06659e-08,1.1885
3.06892e-08,1.1525
3.07124e-08,1.0731
3.07357e-08,0.9623
3.07590e-08,0.8641
3.07822e-08,0.7816
3.08055e-08,0.6647
3.08288e-08,0.5229
3.08520e-08,0.3906
3.08753e-08,0.2665
3.08986e-08,0.1576
3.09218e-08,0.0718
3.09451e-08,0.0025
3.09684e-08,-0.0589
3.09916e-08,-0.1016
3.10149e-08,-0.1216
3.10382e-08,-0.1320
3.10614e-08,-0.1378
3.10847e-08,-0.1381
3.11080e-08,-0.1388
3.11312e-08,-0.1508
3.11545e-08,-0.1725
3.11778e-08,-0.1882
3.12010e-08,-0.1858
3.12243e-08,-0.1670
3.12476e-08,-0.1484
3.12708e-08,-0.1358
3.12941e-08,-0.1121
3.13174e-08,-0.0566
3.13406e-08,0.0541
3.13639e-08,0.2096
3.13872e-08,0.3435
3.14105e-08,0.4416
3.14337e-08,0.5662
3.14570e-08,0.7226
3.14803e-08,0.8653
3.15035e-08,0.9886
3.15268e-08,1.0919
3.15501e-08,1.1624
3.15733e-08,1.2072
3.15966e-08,1.2434
3.16199e-08,1.2699
3.16431e-08,1.2832
3.16664e-08,1.2912
3.16897e-08,1.2951
3.17129e-08,1.2886
3.17362e-08,1.2800
3.17595e-08,1.2875
3.17827e-08,1.3103
3.18060e-08,1.3273
3.18293e-08,1.3180
3.18525e-08,1.2835
3.18758e-08,1.2500
3.18991e-08,1.2324
3.19223e-08,1.2132
3.19456e-08,1.1802
3.19689e-08,1.1416
3.19921e-08,1.1037
3.20154e-08,1.0732
3.20387e-08,1.0600
3.20619e-08,1.0599
3.20852e-08,1.0618
3.21085e-08,1.0675
3.21317e-08,1.0809
3.21550e-08,1.0968
3.21783e-08,1.1143
3.22015e-08,1.1391
3.22248e-08,1.1672
3.22481e-08,1.1836
3.22713e-08,1.1825
3.22946e-08,1.1730
3.23179e-08,1.1679
3.23411e-08,1.1729
3.23644e-08,1.1815
3.23877e-08,1.1848
3.24109e-08,1.1844
3.24342e-08,1.1886
3.24575e-08,1.2012
3.24807e-08,1.2198
3.25040e-08,1.2377
3.25273e-08,1.2445
3.25505e-08,1.2266
3.25738e-08,1.1761
3.25971e-08,1.0765
3.26203e-08,0.9616
3.26436e-08,0.8681
3.26669e-08,0.7684
3.26901e-08,0.6248
3.27134e-08,0.4656
3.27367e-08,0.3217
3.27599e-08,0.1942
3.27832e-08,0.0948
3.28065e-08,0.0226
3.28297e-08,-0.0416
3.28530e-08,-0.0951
3.28763e-08,-0.1246
3.28995e-08,-0.1307
3.29228e-08,-0.1302
3.29461e-08,-0.1311
3.29693e-08,-0.1337
3.29926e-08,-0.1463
3.30159e-08,-0.1704
3.30391e-08,-0.1959
3.30624e-08,-0.2075
3.30857e-08,-0.1976
3.31089e-08,-0.1766
3.31322e-08,-0.1605
3.31555e-08,-0.1453
3.31787e-08,-0.1148
3.32020e-08,-0.0698
3.32253e-08,-0.0200
3.32485e-08,0.0271
3.32718e-08,0.0616
3.32951e-08,0.0826
3.33183e-08,0.1018
3.33416e-08,0.1212
3.33649e-08,0.1296
3.33881e-08,0.1231
3.34114e-08,0.1075
3.34347e-08,0.0858
3.34579e-08,0.0609
3.34812e-08,0.0417
3.35045e-08,0.0350
3.35277e-08,0.0380
3.35510e-08,0.0435
3.35743e-08,0.0460
3.35975e-08,0.0458
3.36208e-08,0.0475
3.36441e-08,0.0520
3.36673e-08,0.0525
3.36906e-08,0.0429
3.37139e-08,0.0240
3.37372e-08,0.0021
3.37604e-08,-0.0150
3.37837e-08,-0.0244
3.38070e-08,-0.0255
3.38302e-08,-0.0038
3.38535e-08,0.0707
3.38768e-08,0.1768
3.39000e-08,0.2666
3.39233e-08,0.3563
3.39466e-08,0.4906
3.39698e-08,0.6415
3.39931e-08,0.7802
3.40164e-08,0.9098
3.40396e-08,1.0183
3.40629e-08,1.1003
3.40862e-08,1.1675
3.41094e-08,1.2229
3.41327e-08,1.2520
3.41560e-08,1.2579
3.41792e-08,1.2605
3.42025e-08,1.2653
3.42258e-08,1.2690
3.42490e-08,1.2750
3.42723e-08,1.2915
3.42956e-08,1.3170
3.43188e-08,1.3373
3.43421e-08,1.3384
3.43654e-08,1.3232
3.43886e-08,1.3093
3.44119e-08,1.2900
3.44352e-08,1.2380
3.44584e-08,1.1298
3.44817e-08,0.9762
3.45050e-08,0.8285
3.45282e-08,0.7113
3.45515e-08,0.5791
3.45748e-08,0.4222
3.45980e-08,0.2715
3.46213e-08,0.1403
3.46446e-08,0.0376
3.46678e-08,-0.0336
3.46911e-08,-0.0820
3.47144e-08,-0.1186
3.47376e-08,-0.1391
3.47609e-08,-0.1463
3.47842e-08,-0.1538
3.48074e-08,-0.1634
3.48307e-08,-0.1673
3.48540e-08,-0.1664
3.48772e-08,-0.1761
3.49005e-08,-0.2006
3.49238e-08,-0.2212
3.49470e-08,-0.2174
3.49703e-08,-0.1859
3.49936e-08,-0.1464
3.50168e-08,-0.1158
3.50401e-08,-0.0861
3.50634e-08,-0.0453
3.50866e-08,0.0039
3.51099e-08,0.0529
3.51332e-08,0.0924
3.51564e-08,0.1153
3.51797e-08,0.1263
3.52030e-08,0.1325
3.52262e-08,0.1305
3.52495e-08,0.1185
3.52728e-08,0.1031
3.52960e-08,0.0876
3.53193e-08,0.0679
3.53426e-08,0.0455
3.53658e-08,0.0314
3.53891e-08,0.0328
3.54124e-08,0.0449
3.54356e-08,0.0557
3.54589e-08,0.0569
3.54822e-08,0.0507
3.55054e-08,0.0453
3.55287e-08,0.0422
3.55520e-08,0.0348
3.55752e-08,0.0186
3.55985e-08,-0.0041
3.56218e-08,-0.0259
3.56450e-08,-0.0408
3.56683e-08,-0.0490
3.56916e-08,-0.0542
3.57148e-08,-0.0563
3.57381e-08,-0.0538
3.57614e-08,-0.0486
3.57846e-08,-0.0416
3.58079e-08,-0.0301
3.58312e-08,-0.0136
3.58544e-08,0.0027
3.58777e-08,0.0123
3.59010e-08,0.0132
3.59242e-08,0.0087
3.59475e-08,0.0042
3.59708e-08,0.0018
3.59940e-08,-0.0015
3.60173e-08,-0.0082
3.60406e-08,-0.0149
3.60638e-08,-0.0162
3.60871e-08,-0.0103
3.61104e-08,-0.0004
3.61337e-08,0.0091
3.61569e-08,0.0162
3.61802e-08,0.0211
3.62035e-08,0.0244
3.62267e-08,0.0259
3.62500e-08,0.0263
3.62733e-08,0.0257
3.62965e-08,0.0227
3.63198e-08,0.0160
3.63431e-08,0.0067
3.63663e-08,-0.0020
3.63896e-08,-0.0074
3.64129e-08,-0.0092
3.64361e-08,-0.0096
3.64594e-08,-0.0102
3.64827e-08,-0.0097
3.65059e-08,-0.0055
3.65292e-08,0.0018
3.65525e-08,0.0089
3.65757e-08,0.0124
3.65990e-08,0.0118
3.66223e-08,0.0087
3.66455e-08,0.0047
3.66688e-08,0.0009
3.66921e-08,-0.0025
3.67153e-08,-0.0055
3.67386e-08,-0.0079
3.67619e-08,-0.0097
3.67851e-08,-0.0104
3.68084e-08,-0.0090
3.68317e-08,-0.0054
3.68549e-08,-0.0008
3.68782e-08,0.0030
3.69015e-08,0.0053
3.69247e-08,0.0105
3.69480e-08,0.0318
3.69713e-08,0.0927
3.69945e-08,0.1931
3.70178e-08,0.2864
3.70411e-08,0.3591
3.70643e-08,0.4564
3.70876e-08,0.5826
3.71109e-08,0.7096
3.71341e-08,0.8314
3.71574e-08,0.9451
3.71807e-08,1.0381
3.72039e-08,1.1124
3.72272e-08,1.1798
3.72505e-08,1.2307
3.72737e-08,1.2589
3.72970e-08,1.2730
3.73203e-08,1.2796
3.73435e-08,1.2784
3.73668e-08,1.2732
3.73901e-08,1.2773
3.74133e-08,1.2943
3.74366e-08,1.3123
3.74599e-08,1.3159
3.74831e-08,1.3011
3.75064e-08,1.2840
3.75297e-08,1.2749
3.75529e-08,1.2630
3.75762e-08,1.2398
3.75995e-08,1.2097
3.76227e-08,1.1763
3.76460e-08,1.1450
3.76693e-08,1.1241
3.76925e-08,1.1099
3.77158e-08,1.0944
3.77391e-08,1.0821
3.77623e-08,1.0798
3.77856e-08,1.0852
3.78089e-08,1.0961
3.78321e-08,1.1159
3.78554e-08,1.1417
3.78787e-08,1.1628
3.79019e-08,1.1728
3.79252e-08,1.1743
3.79485e-08,1.1743
3.79717e-08,1.1773
3.79950e-08,1.1811
3.80183e-08,1.1809
3.80415e-08,1.1779
3.80648e-08,1.1783
3.80881e-08,1.1856
3.81113e-08,1.1990
3.81346e-08,1.2131
3.81579e-08,1.2163
3.81811e-08,1.1950
3.82044e-08,1.1368
3.82277e-08,1.0352
3.82509e-08,0.9332
3.82742e-08,0.8531
3.82975e-08,0.7473
3.83207e-08,0.6020
3.83440e-08,0.4538
3.83673e-08,0.3138
3.83905e-08,0.1860
3.84138e-08,0.0853
3.84371e-08,0.0092
3.84603e-08,-0.0591
3.84836e-08,-0.1101
3.85069e-08,-0.1338
3.85302e-08,-0.1389
3.85534e-08,-0.1373
3.85767e-08,-0.1336
3.86000e-08,-0.1321
3.86232e-08,-0.1437
3.86465e-08,-0.1680
3.86698e-08,-0.1903
3.86930e-08,-0.1968
3.87163e-08,-0.1840
3.87396e-08,-0.1661
3.87628e-08,-0.1549
3.87861e-08,-0.1383
3.88094e-08,-0.0949
3.88326e-08,-0.0019
3.88559e-08,0.1520
3.88792e-08,0.3065
3.89024e-08,0.4153
3.89257e-08,0.5278
3.89490e-08,0.6843
3.89722e-08,0.8395
3.89955e-08,0.9703
3.90188e-08,1.0804
3.90420e-08,1.1557
3.90653e-08,1.1993
3.90886e-08,1.2316
3.91118e-08,1.2595
3.91351e-08,1.2760
3.91584e-08,1.2841
3.91816e-08,1.2907
3.92049e-08,1.2893
3.92282e-08,1.2816
3.92514e-08,1.2853
3.92747e-08,1.3072
3.92980e-08,1.3306
3.93212e-08,1.3311
3.93445e-08,1.3007
3.93678e-08,1.2609
3.93910e-08,1.2372
3.94143e-08,1.2204
3.94376e-08,1.1896
3.94608e-08,1.1487
3.94841e-08,1.1068
3.95074e-08,1.0703
3.95306e-08,1.0515
3.95539e-08,1.0517
3.95772e-08,1.0572
3.96004e-08,1.0638
3.96237e-08,1.0775
3.96470e-08,1.0958
3.96702e-08,1.1139
3.96935e-08,1.1366
3.97168e-08,1.1646
3.97400e-08,1.1845
3.97633e-08,1.1859
3.97866e-08,1.1749
3.98098e-08,1.1656
3.98331e-08,1.1673
3.98564e-08,1.1767
3.98796e-08,1.1830
3.99029e-08,1.1831
3.99262e-08,1.1853
3.99494e-08,1.1960
3.99727e-08,1.2151
3.99960e-08,1.2363
4.00192e-08,1.2506
4.00425e-08,1.2550
4.00658e-08,1.2549
4.00890e-08,1.2538
4.01123e-08,1.2498
4.01356e-08,1.2438
4.01588e-08,1.2368
4.01821e-08,1.2252
4.02054e-08,1.2072
4.02286e-08,1.1896
4.02519e-08,1.1805
4.02752e-08,1.1810
4.02984e-08,1.1867
4.03217e-08,1.1912
4.03450e-08,1.1923
4.03682e-08,1.1937
4.03915e-08,1.1999
4.04148e-08,1.2084
4.04380e-08,1.2128
4.04613e-08,1.2094
4.04846e-08,1.2003
4.05078e-08,1.1911
4.05311e-08,1.1855
4.05544e-08,1.1828
4.05776e-08,1.1815
4.06009e-08,1.1812
4.06242e-08,1.1812
4.06474e-08,1.1814
4.06707e-08,1.1843
4.06940e-08,1.1918
4.07173e-08,1.2021
4.07405e-08,1.2107
4.07638e-08,1.2150
4.07871e-08,1.2152
4.08103e-08,1.2140
4.08336e-08,1.2142
4.08569e-08,1.2144
4.08801e-08,1.2111
4.09034e-08,1.2037
4.09267e-08,1.1959
4.09499e-08,1.1916
4.09732e-08,1.1920
4.09965e-08,1.1953
4.10197e-08,1.1991
4.10430e-08,1.2020
4.10663e-08,1.2041
4.10895e-08,1.2061
4.11128e-08,1.2083
4.11361e-08,1.2106
4.11593e-08,1.2117
4.11826e-08,1.2102
4.12059e-08,1.2060
4.12291e-08,1.2009
4.12524e-08,1.1971
4.12757e-08,1.1956
4.12989e-08,1.1951
4.13222e-08,1.1939
4.13455e-08,1.1917
4.13687e-08,1.1910
4.13920e-08,1.1934
4.14153e-08,1.1982
4.14385e-08,1.2031
4.14618e-08,1.2062
4.14851e-08,1.2071
4.15083e-08,1.2066
4.15316e-08,1.2058
4.15549e-08,1.2049
4.15781e-08,1.2035
4.16014e-08,1.2014
4.16247e-08,1.1986
4.16479e-08,1.1960
4.16712e-08,1.1948
4.16945e-08,1.1955
4.17177e-08,1.1978
4.17410e-08,1.2001
4.17643e-08,1.2015
4.17875e-08,1.2020
4.18108e-08,1.2028
4.18341e-08,1.2046
4.18573e-08,1.2065
4.18806e-08,1.2072
4.19039e-08,1.2060
4.19271e-08,1.2036
4.19504e-08,1.2012
4.19737e-08,1.1996
4.19969e-08,1.1986
4.20202e-08,1.1979
4.20435e-08,1.1972
4.20667e-08,1.1969
4.20900e-08,1.1975
4.21133e-08,1.1991
4.21365e-08,1.2014
4.21598e-08,1.2035
4.21831e-08,1.2046
4.22063e-08,1.2044
4.22296e-08,1.2035
4.22529e-08,1.2026
4.22761e-08,1.2022
4.22994e-08,1.2019
4.23227e-08,1.2009
4.23459e-08,1.1994
4.23692e-08,1.1981
4.23925e-08,1.1977
4.24157e-08,1.1983
4.24390e-08,1.1992
4.24623e-08,1.2001
4.24855e-08,1.2007
4.25088e-08,1.2013
4.25321e-08,1.2022
4.25553e-08,1.2032
4.25786e-08,1.2040
4.26019e-08,1.2040
4.26251e-08,1.2031
4.26484e-08,1.2017
4.26717e-08,1.2003
4.26949e-08,1.1995
4.27182e-08,1.1993
4.27415e-08,1.1994
4.27647e-08,1.1993
4.27880e-08,1.1994
4.28113e-08,1.1997
4.28345e-08,1.2006
4.28578e-08,1.2017
4.28811e-08,1.2024
4.29043e-08,1.2026
4.29276e-08,1.2024
4.29509e-08,1.2021
4.29742e-08,1.2019
4.29974e-08,1.2018
4.30207e-08,1.2014
4.30440e-08,1.2008
4.30672e-08,1.2000
4.30905e-08,1.1993
4.31138e-08,1.1991
4.31370e-08,1.1994
4.31603e-08,1.2001
4.31836e-08,1.2007
4.32068e-08,1.2011
4.32301e-08,1.2015
4.32534e-08,1.2018
4.32766e-08,1.2022
4.32999e-08,1.2024
4.33232e-08,1.2021
4.33464e-08,1.2015
4.33697e-08,1.2008
4.33930e-08,1.2003
4.34162e-08,1.2002
4.34395e-08,1.2002
4.34628e-08,1.2002
4.34860e-08,1.2002
4.35093e-08,1.2002
4.35326e-08,1.2003
4.35558e-08,1.2007
4.35791e-08,1.2012
4.36024e-08,1.2016
4.36256e-08,1.2018
4.36489e-08,1.2017
4.36722e-08,1.2016
4.36954e-08,1.2014
4.37187e-08,1.2013
4.37420e-08,1.2010
4.37652e-08,1.2006
4.37885e-08,1.2001
4.38118e-08,1.1999
4.38350e-08,1.2000
4.38583e-08,1.2003
4.38816e-08,1.2007
4.39048e-08,1.2010
4.39281e-08,1.2011
4.39514e-08,1.2012
4.39746e-08,1.2013
4.39979e-08,1.2014
4.40212e-08,1.2014
4.40444e-08,1.2013
4.40677e-08,1.2011
4.40910e-08,1.2008
4.41142e-08,1.2006
4.41375e-08,1.2005
4.41608e-08,1.2005
4.41840e-08,1.2004
4.42073e-08,1.2004
4.42306e-08,1.2004
4.42538e-08,1.2005
4.42771e-08,1.2008
4.43004e-08,1.2012
4.43236e-08,1.2014
4.43469e-08,1.2014
4.43702e-08,1.2013
4.43934e-08,1.2011
4.44167e-08,1.2010
4.44400e-08,1.2009
4.44632e-08,1.2007
4.44865e-08,1.2006
4.45098e-08,1.2004
4.45330e-08,1.2004
4.45563e-08,1.2005
4.45796e-08,1.2007
4.46028e-08,1.2008
4.46261e-08,1.2009
4.46494e-08,1.2009
4.46726e-08,1.2009
4.46959e-08,1.2010
4.47192e-08,1.2011
4.47424e-08,1.2011
4.47657e-08,1.2011
4.47890e-08,1.2009
4.48122e-08,1.2007
4.48355e-08,1.2006
4.48588e-08,1.2006
4.48820e-08,1.2005
4.49053e-08,1.2005
4.49286e-08,1.2006
4.49518e-08,1.2006
4.49751e-08,1.2007
4.49984e-08,1.2009
4.50216e-08,1.2010
4.50449e-08,1.2011
4.50682e-08,1.2010
4.50914e-08,1.2009
4.51147e-08,1.2009
4.51380e-08,1.2008
4.51612e-08,1.2008
4.51845e-08,1.2007
4.52078e-08,1.2007
4.52310e-08,1.2006
4.52543e-08,1.2006
4.52776e-08,1.2006
4.53008e-08,1.2007
4.53241e-08,1.2007
4.53474e-08,1.2008
4.53707e-08,1.2008
4.53939e-08,1.2009
4.54172e-08,1.2009
4.54405e-08,1.2010
4.54637e-08,1.2009
4.54870e-08,1.2009
4.55103e-08,1.2008
4.55335e-08,1.2007
4.55568e-08,1.2006
4.55801e-08,1.2006
4.56033e-08,1.2006
4.56266e-08,1.2006
4.56499e-08,1.1984
4.56731e-08,1.1803
4.56964e-08,1.1339
4.57197e-08,1.0409
4.57429e-08,0.9302
4.57662e-08,0.8389
4.57895e-08,0.7497
4.58127e-08,0.6225
4.58360e-08,0.4806
4.58593e-08,0.3516
4.58825e-08,0.2304
4.59058e-08,0.1277
4.59291e-08,0.0487
4.59523e-08,-0.0188
4.59756e-08,-0.0750
4.59989e-08,-0.1107
4.60221e-08,-0.1263
4.60454e-08,-0.1348
4.60687e-08,-0.1391
4.60919e-08,-0.1379
4.61152e-08,-0.1413
4.61385e-08,-0.1568
4.61617e-08,-0.1784
4.61850e-08,-0.1898
4.62083e-08,-0.1815
4.62315e-08,-0.1612
4.62548e-08,-0.1445
4.62781e-08,-0.1308
4.63013e-08,-0.0997
4.63246e-08,-0.0300
4.63479e-08,0.0987
4.63711e-08,0.2540
4.63944e-08,0.3747
4.64177e-08,0.4752
4.64409e-08,0.6120
4.64642e-08,0.7679
4.64875e-08,0.9044
4.65107e-08,1.0227
4.65340e-08,1.1166
4.65573e-08,1.1778
4.65805e-08,1.2190
4.66038e-08,1.2523
4.66271e-08,1.2747
4.66503e-08,1.2855
4.66736e-08,1.2926
4.66969e-08,1.2938
4.67201e-08,1.2851
4.67434e-08,1.2801
4.67667e-08,1.2930
4.67899e-08,1.3167
4.68132e-08,1.3275
4.68365e-08,1.3093
4.68597e-08,1.2722
4.68830e-08,1.2431
4.69063e-08,1.2221
4.69295e-08,1.1761
4.69528e-08,1.0805
4.69761e-08,0.9357
4.69993e-08,0.7915
4.70226e-08,0.6837
4.70459e-08,0.5737
4.70691e-08,0.4381
4.70924e-08,0.3039
4.71157e-08,0.1846
4.71389e-08,0.0818
4.71622e-08,0.0030
4.71855e-08,-0.0507
4.72087e-08,-0.0897
4.72320e-08,-0.1144
4.72553e-08,-0.1304
4.72785e-08,-0.1480
4.73018e-08,-0.1648
4.73251e-08,-0.1691
4.73483e-08,-0.1601
4.73716e-08,-0.1589
4.73949e-08,-0.1768
4.74181e-08,-0.1973
4.74414e-08,-0.1970
4.74647e-08,-0.1681
4.74879e-08,-0.1284
4.75112e-08,-0.0988
4.75345e-08,-0.0746
4.75577e-08,-0.0336
4.75810e-08,0.0470
4.76043e-08,0.1818
4.76275e-08,0.3259
4.76508e-08,0.4277
4.76741e-08,0.5239
4.76973e-08,0.6557
4.77206e-08,0.7875
4.77439e-08,0.9012
4.77672e-08,1.0100
4.77904e-08,1.0997
4.78137e-08,1.1585
4.78370e-08,1.1997
4.78602e-08,1.2342
4.78835e-08,1.2596
4.79068e-08,1.2799
4.79300e-08,1.2954
4.79533e-08,1.2958
4.79766e-08,1.2812
4.79998e-08,1.2724
4.80231e-08,1.2839
4.80464e-08,1.3028
4.80696e-08,1.3060
4.80929e-08,1.2822
4.81162e-08,1.2468
4.81394e-08,1.2242
4.81627e-08,1.2108
4.81860e-08,1.1891
4.82092e-08,1.1614
4.82325e-08,1.1336
4.82558e-08,1.1050
4.82790e-08,1.0846
4.83023e-08,1.0790
4.83256e-08,1.0803
4.83488e-08,1.0835
4.83721e-08,1.0913
4.83954e-08,1.0999
4.84186e-08,1.1067
4.84419e-08,1.1203
4.84652e-08,1.1454
4.84884e-08,1.1696
4.85117e-08,1.1790
4.85350e-08,1.1751
4.85582e-08,1.1698
4.85815e-08,1.1725
4.86048e-08,1.1825
4.86280e-08,1.1907
4.86513e-08,1.1927
4.86746e-08,1.1939
4.86978e-08,1.1996
4.87211e-08,1.2107
4.87444e-08,1.2253
4.87676e-08,1.2372
4.87909e-08,1.2422
4.88142e-08,1.2425
4.88374e-08,1.2406
4.88607e-08,1.2366
4.88840e-08,1.2331
4.89072e-08,1.2324
4.89305e-08,1.2289
4.89538e-08,1.2174
4.89770e-08,1.2023
4.90003e-08,1.1919
4.90236e-08,1.1894
4.90468e-08,1.1917
4.90701e-08,1.1937
4.90934e-08,1.1925
4.91166e-08,1.1908
4.91399e-08,1.1932
4.91632e-08,1.1993
4.91864e-08,1.2042
4.92097e-08,1.2044
4.92330e-08,1.1997
4.92562e-08,1.1934
4.92795e-08,1.1885
4.93028e-08,1.1861
4.93260e-08,1.1860
