.HEADER
..NAMES
Time,V U2.J3
2.46630e-08,-0.0339
2.46863e-08,-0.0418
2.47096e-08,-0.0455
2.47328e-08,-0.0569
2.47561e-08,-0.0685
2.47794e-08,-0.0796
2.48026e-08,-0.0983
2.48259e-08,-0.1166
2.48492e-08,-0.1222
2.48724e-08,-0.1192
2.48957e-08,-0.1125
2.49190e-08,-0.0953
2.49422e-08,-0.0692
2.49655e-08,-0.0432
2.49888e-08,-0.0159
2.50120e-08,0.0149
2.50353e-08,0.0417
2.50586e-08,0.0607
2.50818e-08,0.0768
2.51051e-08,0.0854
2.51284e-08,0.0828
2.51516e-08,0.0812
2.51749e-08,0.0991
2.51982e-08,0.1439
2.52214e-08,0.2050
2.52447e-08,0.2925
2.52680e-08,0.4016
2.52912e-08,0.5094
2.53145e-08,0.6275
2.53378e-08,0.7507
2.53610e-08,0.8624
2.53843e-08,0.9613
2.54076e-08,1.0483
2.54308e-08,1.1154
2.54541e-08,1.1513
2.54774e-08,1.1688
2.55006e-08,1.1819
2.55239e-08,1.1869
2.55472e-08,1.1924
2.55704e-08,1.2075
2.55937e-08,1.2229
2.56170e-08,1.2325
2.56402e-08,1.2465
2.56635e-08,1.2631
2.56868e-08,1.2708
2.57100e-08,1.2746
2.57333e-08,1.2770
2.57566e-08,1.2679
2.57798e-08,1.2435
2.58031e-08,1.2134
2.58264e-08,1.1811
2.58496e-08,1.1461
2.58729e-08,1.1190
2.58962e-08,1.1041
2.59194e-08,1.0935
2.59427e-08,1.0869
2.59660e-08,1.0910
2.59892e-08,1.1019
2.60125e-08,1.1141
2.60358e-08,1.1316
2.60590e-08,1.1525
2.60823e-08,1.1677
2.61056e-08,1.1760
2.61288e-08,1.1798
2.61521e-08,1.1778
2.61754e-08,1.1713
2.61986e-08,1.1683
2.62219e-08,1.1700
2.62452e-08,1.1718
2.62684e-08,1.1754
2.62917e-08,1.1832
2.63150e-08,1.1924
2.63382e-08,1.2022
2.63615e-08,1.2127
2.63848e-08,1.2146
2.64080e-08,1.1934
2.64313e-08,1.1368
2.64546e-08,1.0541
2.64778e-08,0.9479
2.65011e-08,0.8173
2.65244e-08,0.6867
2.65476e-08,0.5555
2.65709e-08,0.4203
2.65942e-08,0.2965
2.66174e-08,0.1877
2.66407e-08,0.0939
2.66640e-08,0.0199
2.66872e-08,-0.0261
2.67105e-08,-0.0497
2.67338e-08,-0.0681
2.67570e-08,-0.0815
2.67803e-08,-0.0936
2.68036e-08,-0.1135
2.68269e-08,-0.1351
2.68501e-08,-0.1490
2.68734e-08,-0.1601
2.68967e-08,-0.1715
2.69199e-08,-0.1737
2.69432e-08,-0.1680
2.69665e-08,-0.1589
2.69897e-08,-0.1394
2.70130e-08,-0.1049
2.70363e-08,-0.0630
2.70595e-08,-0.0209
2.70828e-08,0.0215
2.71061e-08,0.0564
2.71293e-08,0.0775
2.71526e-08,0.0914
2.71759e-08,0.1015
2.71991e-08,0.1038
2.72224e-08,0.1024
2.72457e-08,0.1090
2.72689e-08,0.1391
2.72922e-08,0.1853
2.73155e-08,0.2530
2.73387e-08,0.3495
2.73620e-08,0.4571
2.73853e-08,0.5719
2.74085e-08,0.6934
2.74318e-08,0.8107
2.74551e-08,0.9089
2.74783e-08,0.9937
2.75016e-08,1.0670
2.75249e-08,1.1143
2.75481e-08,1.1400
2.75714e-08,1.1561
2.75947e-08,1.1654
2.76179e-08,1.1681
2.76412e-08,1.1764
2.76645e-08,1.1943
2.76877e-08,1.2097
2.77110e-08,1.2269
2.77343e-08,1.2502
2.77575e-08,1.2672
2.77808e-08,1.2733
2.78041e-08,1.2759
2.78273e-08,1.2725
2.78506e-08,1.2553
2.78739e-08,1.2292
2.78971e-08,1.2011
2.79204e-08,1.1686
2.79437e-08,1.1358
2.79669e-08,1.1135
2.79902e-08,1.1005
2.80135e-08,1.0914
2.80367e-08,1.0863
2.80600e-08,1.0815
2.80833e-08,1.0501
2.81065e-08,0.9934
2.81298e-08,0.9216
2.81531e-08,0.8268
2.81763e-08,0.7154
2.81996e-08,0.5977
2.82229e-08,0.4752
2.82461e-08,0.3457
2.82694e-08,0.2267
2.82927e-08,0.1271
2.83159e-08,0.0415
2.83392e-08,-0.0199
2.83625e-08,-0.0525
2.83857e-08,-0.0672
2.84090e-08,-0.0774
2.84323e-08,-0.0817
2.84555e-08,-0.0836
2.84788e-08,-0.0927
2.85021e-08,-0.1008
2.85253e-08,-0.1051
2.85486e-08,-0.1147
2.85719e-08,-0.1275
2.85951e-08,-0.1334
2.86184e-08,-0.1340
2.86417e-08,-0.1308
2.86649e-08,-0.1150
2.86882e-08,-0.0852
2.87115e-08,-0.0505
2.87347e-08,-0.0145
2.87580e-08,0.0227
2.87813e-08,0.0532
2.88045e-08,0.0738
2.88278e-08,0.0913
2.88511e-08,0.1036
2.88743e-08,0.1045
2.88976e-08,0.0974
2.89209e-08,0.0864
2.89441e-08,0.0701
2.89674e-08,0.0517
2.89907e-08,0.0390
2.90139e-08,0.0327
2.90372e-08,0.0301
2.90605e-08,0.0323
2.90838e-08,0.0373
2.91070e-08,0.0392
2.91303e-08,0.0381
2.91536e-08,0.0374
2.91768e-08,0.0348
2.92001e-08,0.0277
2.92234e-08,0.0181
2.92466e-08,0.0064
2.92699e-08,-0.0084
2.92932e-08,-0.0231
2.93164e-08,-0.0336
2.93397e-08,-0.0400
2.93630e-08,-0.0421
2.93862e-08,-0.0388
2.94095e-08,-0.0324
2.94328e-08,-0.0260
2.94560e-08,-0.0194
2.94793e-08,-0.0116
2.95026e-08,-0.0041
2.95258e-08,0.0019
2.95491e-08,0.0061
2.95724e-08,0.0072
2.95956e-08,0.0045
2.96189e-08,-0.0000
2.96422e-08,-0.0043
2.96654e-08,-0.0076
2.96887e-08,-0.0085
2.97120e-08,-0.0046
2.97352e-08,0.0085
2.97585e-08,0.0430
2.97818e-08,0.1043
2.98050e-08,0.1834
2.98283e-08,0.2833
2.98516e-08,0.3991
2.98748e-08,0.5134
2.98981e-08,0.6309
2.99214e-08,0.7484
2.99446e-08,0.8530
2.99679e-08,0.9470
2.99912e-08,1.0297
3.00144e-08,1.0960
3.00377e-08,1.1404
3.00610e-08,1.1699
3.00842e-08,1.1949
3.01075e-08,1.2105
3.01308e-08,1.2183
3.01540e-08,1.2139
3.01773e-08,1.1788
3.02006e-08,1.1143
3.02238e-08,1.0294
3.02471e-08,0.9200
3.02704e-08,0.7960
3.02936e-08,0.6650
3.03169e-08,0.5260
3.03402e-08,0.3876
3.03634e-08,0.2523
3.03867e-08,0.1264
3.04100e-08,0.0182
3.04332e-08,-0.0663
3.04565e-08,-0.1220
3.04798e-08,-0.1593
3.05030e-08,-0.1847
3.05263e-08,-0.2009
3.05496e-08,-0.2137
3.05728e-08,-0.2228
3.05961e-08,-0.2255
3.06194e-08,-0.2230
3.06426e-08,-0.2185
3.06659e-08,-0.2097
3.06892e-08,-0.1979
3.07124e-08,-0.1857
3.07357e-08,-0.1683
3.07590e-08,-0.1412
3.07822e-08,-0.1047
3.08055e-08,-0.0630
3.08288e-08,-0.0192
3.08520e-08,0.0215
3.08753e-08,0.0540
3.08986e-08,0.0808
3.09218e-08,0.1032
3.09451e-08,0.1182
3.09684e-08,0.1256
3.09916e-08,0.1274
3.10149e-08,0.1218
3.10382e-08,0.1082
3.10614e-08,0.0924
3.10847e-08,0.0786
3.11080e-08,0.0682
3.11312e-08,0.0623
3.11545e-08,0.0601
3.11778e-08,0.0572
3.12010e-08,0.0510
3.12243e-08,0.0441
3.12476e-08,0.0370
3.12708e-08,0.0285
3.12941e-08,0.0195
3.13174e-08,0.0105
3.13406e-08,-0.0008
3.13639e-08,-0.0145
3.13872e-08,-0.0278
3.14105e-08,-0.0389
3.14337e-08,-0.0465
3.14570e-08,-0.0484
3.14803e-08,-0.0454
3.15035e-08,-0.0408
3.15268e-08,-0.0359
3.15501e-08,-0.0301
3.15733e-08,-0.0235
3.15966e-08,-0.0168
3.16199e-08,-0.0098
3.16431e-08,-0.0035
3.16664e-08,0.0001
3.16897e-08,0.0007
3.17129e-08,-0.0006
3.17362e-08,-0.0030
3.17595e-08,-0.0046
3.17827e-08,-0.0032
3.18060e-08,0.0049
3.18293e-08,0.0257
3.18525e-08,0.0751
3.18758e-08,0.1440
3.18991e-08,0.2316
3.19223e-08,0.3407
3.19456e-08,0.4544
3.19689e-08,0.5723
3.19921e-08,0.6913
3.20154e-08,0.8058
3.20387e-08,0.9064
3.20619e-08,0.9936
3.20852e-08,1.0700
3.21085e-08,1.1234
3.21317e-08,1.1579
3.21550e-08,1.1841
3.21783e-08,1.2039
3.22015e-08,1.2183
3.22248e-08,1.2347
3.22481e-08,1.2545
3.22713e-08,1.2674
3.22946e-08,1.2772
3.23179e-08,1.2884
3.23411e-08,1.2922
3.23644e-08,1.2870
3.23877e-08,1.2787
3.24109e-08,1.2650
3.24342e-08,1.2400
3.24575e-08,1.2096
3.24807e-08,1.1799
3.25040e-08,1.1494
3.25273e-08,1.1223
3.25505e-08,1.1061
3.25738e-08,1.0975
3.25971e-08,1.0911
3.26203e-08,1.0920
3.26436e-08,1.1002
3.26669e-08,1.1095
3.26901e-08,1.1205
3.27134e-08,1.1352
3.27367e-08,1.1486
3.27599e-08,1.1566
3.27832e-08,1.1621
3.28065e-08,1.1651
3.28297e-08,1.1638
3.28530e-08,1.1630
3.28763e-08,1.1668
3.28995e-08,1.1723
3.29228e-08,1.1783
3.29461e-08,1.1875
3.29693e-08,1.1987
3.29926e-08,1.2088
3.30159e-08,1.2192
3.30391e-08,1.2300
3.30624e-08,1.2377
3.30857e-08,1.2413
3.31089e-08,1.2419
3.31322e-08,1.2387
3.31555e-08,1.2313
3.31787e-08,1.2234
3.32020e-08,1.2169
3.32253e-08,1.2107
3.32485e-08,1.2052
3.32718e-08,1.2016
3.32951e-08,1.1991
3.33183e-08,1.1973
3.33416e-08,1.1977
3.33649e-08,1.1999
3.33881e-08,1.2022
3.34114e-08,1.2040
3.34347e-08,1.2043
3.34579e-08,1.1941
3.34812e-08,1.1684
3.35045e-08,1.1100
3.35277e-08,1.0293
3.35510e-08,0.9331
3.35743e-08,0.8145
3.35975e-08,0.6946
3.36208e-08,0.5727
3.36441e-08,0.4486
3.36673e-08,0.3310
3.36906e-08,0.2267
3.37139e-08,0.1374
3.37372e-08,0.0609
3.37604e-08,0.0079
3.37837e-08,-0.0245
3.38070e-08,-0.0505
3.38302e-08,-0.0721
3.38535e-08,-0.0891
3.38768e-08,-0.1051
3.39000e-08,-0.1078
3.39233e-08,-0.0641
3.39466e-08,0.0082
3.39698e-08,0.1000
3.39931e-08,0.2261
3.40164e-08,0.3630
3.40396e-08,0.5031
3.40629e-08,0.6558
3.40862e-08,0.8142
3.41094e-08,0.9609
3.41327e-08,1.0933
3.41560e-08,1.2098
3.41792e-08,1.2908
3.42025e-08,1.3330
3.42258e-08,1.3587
3.42490e-08,1.3771
3.42723e-08,1.3800
3.42956e-08,1.3758
3.43188e-08,1.3571
3.43421e-08,1.2988
3.43654e-08,1.2106
3.43886e-08,1.1090
3.44119e-08,0.9847
3.44352e-08,0.8490
3.44584e-08,0.7144
3.44817e-08,0.5721
3.45050e-08,0.4222
3.45282e-08,0.2715
3.45515e-08,0.1317
3.45748e-08,0.0084
3.45980e-08,-0.0895
3.46213e-08,-0.1526
3.46446e-08,-0.1978
3.46678e-08,-0.2340
3.46911e-08,-0.2560
3.47144e-08,-0.2694
3.47376e-08,-0.2777
3.47609e-08,-0.2732
3.47842e-08,-0.2561
3.48074e-08,-0.2379
3.48307e-08,-0.2198
3.48540e-08,-0.2005
3.48772e-08,-0.1835
3.49005e-08,-0.1647
3.49238e-08,-0.1342
3.49470e-08,-0.0918
3.49703e-08,-0.0481
3.49936e-08,-0.0059
3.50168e-08,0.0331
3.50401e-08,0.0633
3.50634e-08,0.0873
3.50866e-08,0.1106
3.51099e-08,0.1303
3.51332e-08,0.1420
3.51564e-08,0.1470
3.51797e-08,0.1434
3.52030e-08,0.1291
3.52262e-08,0.1106
3.52495e-08,0.0953
3.52728e-08,0.0842
3.52960e-08,0.0756
3.53193e-08,0.0690
3.53426e-08,0.0608
3.53658e-08,0.0487
3.53891e-08,0.0366
3.54124e-08,0.0274
3.54356e-08,0.0196
3.54589e-08,0.0125
3.54822e-08,0.0058
3.55054e-08,-0.0039
3.55287e-08,-0.0177
3.55520e-08,-0.0319
3.55752e-08,-0.0427
3.55985e-08,-0.0488
3.56218e-08,-0.0495
3.56450e-08,-0.0462
3.56683e-08,-0.0424
3.56916e-08,-0.0397
3.57148e-08,-0.0361
3.57381e-08,-0.0305
3.57614e-08,-0.0233
3.57846e-08,-0.0145
3.58079e-08,-0.0058
3.58312e-08,-0.0001
3.58544e-08,0.0017
3.58777e-08,0.0008
3.59010e-08,-0.0006
3.59242e-08,-0.0008
3.59475e-08,0.0016
3.59708e-08,0.0056
3.59940e-08,0.0089
3.60173e-08,0.0106
3.60406e-08,0.0113
3.60638e-08,0.0122
3.60871e-08,0.0139
3.61104e-08,0.0169
3.61337e-08,0.0199
3.61569e-08,0.0211
3.61802e-08,0.0197
3.62035e-08,0.0158
3.62267e-08,0.0107
3.62500e-08,0.0062
3.62733e-08,0.0036
3.62965e-08,0.0025
3.63198e-08,0.0016
3.63431e-08,0.0001
3.63663e-08,-0.0019
3.63896e-08,-0.0036
3.64129e-08,-0.0040
3.64361e-08,-0.0027
3.64594e-08,-0.0005
3.64827e-08,0.0014
3.65059e-08,0.0020
3.65292e-08,0.0010
3.65525e-08,-0.0012
3.65757e-08,-0.0031
3.65990e-08,-0.0039
3.66223e-08,-0.0035
3.66455e-08,-0.0027
3.66688e-08,-0.0022
3.66921e-08,-0.0025
3.67153e-08,-0.0029
3.67386e-08,-0.0026
3.67619e-08,-0.0012
3.67851e-08,0.0018
3.68084e-08,0.0102
3.68317e-08,0.0333
3.68549e-08,0.0835
3.68782e-08,0.1524
3.69015e-08,0.2408
3.69247e-08,0.3509
3.69480e-08,0.4637
3.69713e-08,0.5818
3.69945e-08,0.7029
3.70178e-08,0.8167
3.70411e-08,0.9192
3.70643e-08,1.0093
3.70876e-08,1.0866
3.71109e-08,1.1405
3.71341e-08,1.1745
3.71574e-08,1.2011
3.71807e-08,1.2185
3.72039e-08,1.2252
3.72272e-08,1.2232
3.72505e-08,1.1935
3.72737e-08,1.1331
3.72970e-08,1.0531
3.73203e-08,0.9486
3.73435e-08,0.8297
3.73668e-08,0.7014
3.73901e-08,0.5663
3.74133e-08,0.4305
3.74366e-08,0.2952
3.74599e-08,0.1677
3.74831e-08,0.0533
3.75064e-08,-0.0396
3.75297e-08,-0.1046
3.75529e-08,-0.1490
3.75762e-08,-0.1795
3.75995e-08,-0.2006
3.76227e-08,-0.2156
3.76460e-08,-0.2266
3.76693e-08,-0.2309
3.76925e-08,-0.2284
3.77158e-08,-0.2235
3.77391e-08,-0.2142
3.77623e-08,-0.2013
3.77856e-08,-0.1879
3.78089e-08,-0.1715
3.78321e-08,-0.1468
3.78554e-08,-0.1125
3.78787e-08,-0.0727
3.79019e-08,-0.0300
3.79252e-08,0.0107
3.79485e-08,0.0441
3.79717e-08,0.0711
3.79950e-08,0.0945
3.80183e-08,0.1121
3.80415e-08,0.1220
3.80648e-08,0.1264
3.80881e-08,0.1243
3.81113e-08,0.1138
3.81346e-08,0.0991
3.81579e-08,0.0850
3.81811e-08,0.0737
3.82044e-08,0.0661
3.82277e-08,0.0625
3.82509e-08,0.0594
3.82742e-08,0.0531
3.82975e-08,0.0454
3.83207e-08,0.0379
3.83440e-08,0.0296
3.83673e-08,0.0205
3.83905e-08,0.0118
3.84138e-08,0.0017
3.84371e-08,-0.0109
3.84603e-08,-0.0239
3.84836e-08,-0.0352
3.85069e-08,-0.0435
3.85302e-08,-0.0468
3.85534e-08,-0.0450
3.85767e-08,-0.0409
3.86000e-08,-0.0368
3.86232e-08,-0.0319
3.86465e-08,-0.0261
3.86698e-08,-0.0198
3.86930e-08,-0.0131
3.87163e-08,-0.0063
3.87396e-08,-0.0015
3.87628e-08,0.0002
3.87861e-08,-0.0002
3.88094e-08,-0.0019
3.88326e-08,-0.0036
3.88559e-08,-0.0031
3.88792e-08,-0.0001
3.89024e-08,0.0038
3.89257e-08,0.0072
3.89490e-08,0.0101
3.89722e-08,0.0125
3.89955e-08,0.0145
3.90188e-08,0.0168
3.90420e-08,0.0189
3.90653e-08,0.0197
3.90886e-08,0.0188
3.91118e-08,0.0160
3.91351e-08,0.0118
3.91584e-08,0.0072
3.91816e-08,0.0036
3.92049e-08,0.0016
3.92282e-08,0.0005
3.92514e-08,-0.0003
3.92747e-08,-0.0010
3.92980e-08,0.0014
3.93212e-08,0.0142
3.93445e-08,0.0546
3.93678e-08,0.1185
3.93910e-08,0.2020
3.94143e-08,0.3060
3.94376e-08,0.4182
3.94608e-08,0.5332
3.94841e-08,0.6499
3.95074e-08,0.7678
3.95306e-08,0.8751
3.95539e-08,0.9707
3.95772e-08,1.0565
3.96004e-08,1.1197
3.96237e-08,1.1604
3.96470e-08,1.1886
3.96702e-08,1.2108
3.96935e-08,1.2273
3.97168e-08,1.2435
3.97400e-08,1.2632
3.97633e-08,1.2762
3.97866e-08,1.2830
3.98098e-08,1.2907
3.98331e-08,1.2945
3.98564e-08,1.2906
3.98796e-08,1.2839
3.99029e-08,1.2739
3.99262e-08,1.2527
3.99494e-08,1.2225
3.99727e-08,1.1909
3.99960e-08,1.1592
4.00192e-08,1.1301
4.00425e-08,1.1111
4.00658e-08,1.1012
4.00890e-08,1.0933
4.01123e-08,1.0852
4.01356e-08,1.0747
4.01588e-08,1.0408
4.01821e-08,0.9814
4.02054e-08,0.9094
4.02286e-08,0.8177
4.02519e-08,0.7086
4.02752e-08,0.5947
4.02984e-08,0.4757
4.03217e-08,0.3510
4.03450e-08,0.2378
4.03682e-08,0.1433
4.03915e-08,0.0627
4.04148e-08,0.0031
4.04380e-08,-0.0310
4.04613e-08,-0.0489
4.04846e-08,-0.0631
4.05078e-08,-0.0711
4.05311e-08,-0.0749
4.05544e-08,-0.0772
4.05776e-08,-0.0501
4.06009e-08,0.0142
4.06242e-08,0.0919
4.06474e-08,0.1943
4.06707e-08,0.3211
4.06940e-08,0.4494
4.07173e-08,0.5888
4.07405e-08,0.7399
4.07638e-08,0.8873
4.07871e-08,1.0229
4.08103e-08,1.1452
4.08336e-08,1.2454
4.08569e-08,1.3072
4.08801e-08,1.3419
4.09034e-08,1.3693
4.09267e-08,1.3820
4.09499e-08,1.3842
4.09732e-08,1.3881
4.09965e-08,1.3845
4.10197e-08,1.3681
4.10430e-08,1.3543
4.10663e-08,1.3454
4.10895e-08,1.3307
4.11128e-08,1.3159
4.11361e-08,1.3047
4.11593e-08,1.2840
4.11826e-08,1.2481
4.12059e-08,1.2084
4.12291e-08,1.1696
4.12524e-08,1.1288
4.12757e-08,1.0962
4.12989e-08,1.0759
4.13222e-08,1.0573
4.13455e-08,1.0415
4.13687e-08,1.0380
4.13920e-08,1.0439
4.14153e-08,1.0539
4.14385e-08,1.0737
4.14618e-08,1.1009
4.14851e-08,1.1237
4.15083e-08,1.1401
4.15316e-08,1.1535
4.15549e-08,1.1617
4.15781e-08,1.1655
4.16014e-08,1.1730
4.16247e-08,1.1832
4.16479e-08,1.1894
4.16712e-08,1.1942
4.16945e-08,1.2014
4.17177e-08,1.2085
4.17410e-08,1.2160
4.17643e-08,1.2281
4.17875e-08,1.2419
4.18108e-08,1.2519
4.18341e-08,1.2577
4.18573e-08,1.2592
4.18806e-08,1.2543
4.19039e-08,1.2457
4.19271e-08,1.2384
4.19504e-08,1.2313
4.19737e-08,1.2220
4.19969e-08,1.2124
4.20202e-08,1.2035
4.20435e-08,1.1949
4.20667e-08,1.1892
4.20900e-08,1.1884
4.21133e-08,1.1909
4.21365e-08,1.1942
4.21598e-08,1.1975
4.21831e-08,1.1989
4.22063e-08,1.1970
4.22296e-08,1.1939
4.22529e-08,1.1920
4.22761e-08,1.1907
4.22994e-08,1.1893
4.23227e-08,1.1878
4.23459e-08,1.1860
4.23692e-08,1.1839
4.23925e-08,1.1834
4.24157e-08,1.1857
4.24390e-08,1.1902
4.24623e-08,1.1959
4.24855e-08,1.2019
4.25088e-08,1.2065
4.25321e-08,1.2088
4.25553e-08,1.2096
4.25786e-08,1.2102
4.26019e-08,1.2107
4.26251e-08,1.2107
4.26484e-08,1.2098
4.26717e-08,1.2076
4.26949e-08,1.2045
4.27182e-08,1.2018
4.27415e-08,1.2005
4.27647e-08,1.2010
4.27880e-08,1.2028
4.28113e-08,1.2051
4.28345e-08,1.2069
4.28578e-08,1.2074
4.28811e-08,1.2068
4.29043e-08,1.2060
4.29276e-08,1.2054
4.29509e-08,1.2049
4.29742e-08,1.2041
4.29974e-08,1.2025
4.30207e-08,1.1979
4.30440e-08,1.1841
4.30672e-08,1.1522
4.30905e-08,1.0899
4.31138e-08,1.0088
4.31370e-08,0.9112
4.31603e-08,0.7929
4.31836e-08,0.6741
4.32068e-08,0.5521
4.32301e-08,0.4255
4.32534e-08,0.3091
4.32766e-08,0.2059
4.32999e-08,0.1152
4.33232e-08,0.0410
4.33464e-08,-0.0095
4.33697e-08,-0.0409
4.33930e-08,-0.0671
4.34162e-08,-0.0864
4.34395e-08,-0.1004
4.34628e-08,-0.1132
4.34860e-08,-0.1031
4.35093e-08,-0.0464
4.35326e-08,0.0297
4.35558e-08,0.1303
4.35791e-08,0.2632
4.36024e-08,0.3974
4.36256e-08,0.5401
4.36489e-08,0.6939
4.36722e-08,0.8478
4.36954e-08,0.9899
4.37187e-08,1.1177
4.37420e-08,1.2283
4.37652e-08,1.2995
4.37885e-08,1.3375
4.38118e-08,1.3653
4.38350e-08,1.3812
4.38583e-08,1.3822
4.38816e-08,1.3781
4.39048e-08,1.3491
4.39281e-08,1.2786
4.39514e-08,1.1856
4.39746e-08,1.0746
4.39979e-08,0.9438
4.40212e-08,0.8056
4.40444e-08,0.6685
4.40677e-08,0.5242
4.40910e-08,0.3719
4.41142e-08,0.2260
4.41375e-08,0.0916
4.41608e-08,-0.0249
4.41840e-08,-0.1108
4.42073e-08,-0.1660
4.42306e-08,-0.2073
4.42538e-08,-0.2402
4.42771e-08,-0.2583
4.43004e-08,-0.2636
4.43236e-08,-0.2351
4.43469e-08,-0.1564
4.43702e-08,-0.0510
4.43934e-08,0.0818
4.44167e-08,0.2338
4.44400e-08,0.3802
4.44632e-08,0.5322
4.44865e-08,0.6900
4.45098e-08,0.8449
4.45330e-08,0.9940
4.45563e-08,1.1295
4.45796e-08,1.2397
4.46028e-08,1.3119
4.46261e-08,1.3554
4.46494e-08,1.3899
4.46726e-08,1.4129
4.46959e-08,1.4252
4.47192e-08,1.4312
4.47424e-08,1.3996
4.47657e-08,1.3233
4.47890e-08,1.2236
4.48122e-08,1.0967
4.48355e-08,0.9525
4.48588e-08,0.8069
4.48820e-08,0.6599
4.49053e-08,0.5052
4.49286e-08,0.3444
4.49518e-08,0.1934
4.49751e-08,0.0559
4.49984e-08,-0.0586
4.50216e-08,-0.1347
4.50449e-08,-0.1821
4.50682e-08,-0.2186
4.50914e-08,-0.2463
4.51147e-08,-0.2639
4.51380e-08,-0.2798
4.51612e-08,-0.2891
4.51845e-08,-0.2807
4.52078e-08,-0.2642
4.52310e-08,-0.2481
4.52543e-08,-0.2299
4.52776e-08,-0.2107
4.53008e-08,-0.1928
4.53241e-08,-0.1667
4.53474e-08,-0.1236
4.53707e-08,-0.0723
4.53939e-08,-0.0227
4.54172e-08,0.0238
4.54405e-08,0.0620
4.54637e-08,0.0878
4.54870e-08,0.1091
4.55103e-08,0.1302
4.55335e-08,0.1455
4.55568e-08,0.1574
4.55801e-08,0.1761
4.56033e-08,0.2081
4.56266e-08,0.2501
4.56499e-08,0.3099
4.56731e-08,0.3968
4.56964e-08,0.4931
4.57197e-08,0.5958
4.57429e-08,0.7051
4.57662e-08,0.8040
4.57895e-08,0.8888
4.58127e-08,0.9651
4.58360e-08,1.0320
4.58593e-08,1.0797
4.58825e-08,1.1106
4.59058e-08,1.1346
4.59291e-08,1.1474
4.59523e-08,1.1523
4.59756e-08,1.1625
4.59989e-08,1.1785
4.60221e-08,1.1940
4.60454e-08,1.2132
4.60687e-08,1.2357
4.60919e-08,1.2492
4.61152e-08,1.2539
4.61385e-08,1.2568
4.61617e-08,1.2542
4.61850e-08,1.2415
4.62083e-08,1.2239
4.62315e-08,1.2036
4.62548e-08,1.1769
4.62781e-08,1.1496
4.63013e-08,1.1302
4.63246e-08,1.1169
4.63479e-08,1.1078
4.63711e-08,1.1005
4.63944e-08,1.0858
4.64177e-08,1.0380
4.64409e-08,0.9690
4.64642e-08,0.8867
4.64875e-08,0.7788
4.65107e-08,0.6666
4.65340e-08,0.5504
4.65573e-08,0.4264
4.65805e-08,0.3037
4.66038e-08,0.1920
4.66271e-08,0.0966
4.66503e-08,0.0168
4.66736e-08,-0.0356
4.66969e-08,-0.0603
4.67201e-08,-0.0754
4.67434e-08,-0.0853
4.67667e-08,-0.0901
4.67899e-08,-0.0976
4.68132e-08,-0.1089
4.68365e-08,-0.1138
4.68597e-08,-0.1168
4.68830e-08,-0.1256
4.69063e-08,-0.1322
4.69295e-08,-0.1329
4.69528e-08,-0.1318
4.69761e-08,-0.1242
4.69993e-08,-0.1016
4.70226e-08,-0.0685
4.70459e-08,-0.0336
4.70691e-08,0.0032
4.70924e-08,0.0373
4.71157e-08,0.0609
4.71389e-08,0.0780
4.71622e-08,0.0938
4.71855e-08,0.1025
4.72087e-08,0.1034
4.72320e-08,0.1082
4.72553e-08,0.1317
4.72785e-08,0.1723
4.73018e-08,0.2323
4.73251e-08,0.3203
4.73483e-08,0.4248
4.73716e-08,0.5364
4.73949e-08,0.6560
4.74181e-08,0.7759
4.74414e-08,0.8804
4.74647e-08,0.9716
4.74879e-08,1.0535
4.75112e-08,1.1127
4.75345e-08,1.1466
4.75577e-08,1.1669
4.75810e-08,1.1784
4.76043e-08,1.1787
4.76275e-08,1.1737
4.76508e-08,1.1560
4.76741e-08,1.1104
4.76973e-08,1.0433
4.77206e-08,0.9595
4.77439e-08,0.8567
4.77672e-08,0.7401
4.77904e-08,0.6182
4.78137e-08,0.4908
4.78370e-08,0.3613
4.78602e-08,0.2358
4.78835e-08,0.1169
4.79068e-08,0.0130
4.79300e-08,-0.0689
4.79533e-08,-0.1255
4.79766e-08,-0.1643
4.79998e-08,-0.1920
4.80231e-08,-0.2082
4.80464e-08,-0.2185
4.80696e-08,-0.2237
4.80929e-08,-0.2210
4.81162e-08,-0.2141
4.81394e-08,-0.2050
4.81627e-08,-0.1923
4.81860e-08,-0.1779
4.82092e-08,-0.1644
4.82325e-08,-0.1475
4.82558e-08,-0.1224
4.82790e-08,-0.0899
4.83023e-08,-0.0534
4.83256e-08,-0.0153
4.83488e-08,0.0202
4.83721e-08,0.0492
4.83954e-08,0.0743
4.84186e-08,0.0960
4.84419e-08,0.1110
4.84652e-08,0.1232
4.84884e-08,0.1409
4.85117e-08,0.1752
4.85350e-08,0.2227
4.85582e-08,0.2842
4.85815e-08,0.3680
4.86048e-08,0.4618
4.86280e-08,0.5625
4.86513e-08,0.6717
4.86746e-08,0.7783
4.86978e-08,0.8733
4.87211e-08,0.9583
4.87444e-08,1.0336
4.87676e-08,1.0879
4.87909e-08,1.1219
4.88142e-08,1.1472
4.88374e-08,1.1640
4.88607e-08,1.1680
4.88840e-08,1.1644
4.89072e-08,1.1379
4.89305e-08,1.0823
4.89538e-08,1.0087
4.89770e-08,0.9146
4.90003e-08,0.8068
4.90236e-08,0.6883
4.90468e-08,0.5641
4.90701e-08,0.4385
4.90934e-08,0.3121
4.91166e-08,0.1929
4.91399e-08,0.0837
