.HEADER
..NAMES
Time,V U2.B7&A7
2.50353e-08,0.8003
2.50586e-08,0.7371
2.50818e-08,0.6810
2.51051e-08,0.6392
2.51284e-08,0.6117
2.51516e-08,0.5887
2.51749e-08,0.5680
2.51982e-08,0.5551
2.52214e-08,0.5466
2.52447e-08,0.5361
2.52680e-08,0.5246
2.52912e-08,0.5162
2.53145e-08,0.5133
2.53378e-08,0.5237
2.53610e-08,0.5624
2.53843e-08,0.6522
2.54076e-08,0.7703
2.54308e-08,0.8677
2.54541e-08,0.9435
2.54774e-08,1.0133
2.55006e-08,1.0751
2.55239e-08,1.1266
2.55472e-08,1.1612
2.55704e-08,1.1812
2.55937e-08,1.1927
2.56170e-08,1.1976
2.56402e-08,1.1989
2.56635e-08,1.2010
2.56868e-08,1.2023
2.57100e-08,1.2034
2.57333e-08,1.2046
2.57566e-08,1.1892
2.57798e-08,1.1367
2.58031e-08,1.0369
2.58264e-08,0.9301
2.58496e-08,0.8508
2.58729e-08,0.7877
2.58962e-08,0.7252
2.59194e-08,0.6714
2.59427e-08,0.6328
2.59660e-08,0.6071
2.59892e-08,0.5841
2.60125e-08,0.5648
2.60358e-08,0.5533
2.60590e-08,0.5447
2.60823e-08,0.5337
2.61056e-08,0.5227
2.61288e-08,0.5150
2.61521e-08,0.5140
2.61754e-08,0.5283
2.61986e-08,0.5757
2.62219e-08,0.6749
2.62452e-08,0.7918
2.62684e-08,0.8837
2.62917e-08,0.9577
2.63150e-08,1.0262
2.63382e-08,1.0861
2.63615e-08,1.1349
2.63848e-08,1.1661
2.64080e-08,1.1840
2.64313e-08,1.1942
2.64546e-08,1.1979
2.64778e-08,1.1992
2.65011e-08,1.2014
2.65244e-08,1.2024
2.65476e-08,1.2039
2.65709e-08,1.2036
2.65942e-08,1.1825
2.66174e-08,1.1203
2.66407e-08,1.0148
2.66640e-08,0.9121
2.66872e-08,0.8379
2.67105e-08,0.7750
2.67338e-08,0.7136
2.67570e-08,0.6624
2.67803e-08,0.6269
2.68036e-08,0.6024
2.68269e-08,0.5797
2.68501e-08,0.5619
2.68734e-08,0.5516
2.68967e-08,0.5427
2.69199e-08,0.5314
2.69432e-08,0.5208
2.69665e-08,0.5140
2.69897e-08,0.5152
2.70130e-08,0.5341
2.70363e-08,0.5912
2.70595e-08,0.6983
2.70828e-08,0.8121
2.71061e-08,0.8988
2.71293e-08,0.9715
2.71526e-08,1.0386
2.71759e-08,1.0967
2.71991e-08,1.1422
2.72224e-08,1.1703
2.72457e-08,1.1865
2.72689e-08,1.1954
2.72922e-08,1.1981
2.73155e-08,1.1996
2.73387e-08,1.2017
2.73620e-08,1.2025
2.73853e-08,1.2044
2.74085e-08,1.2018
2.74318e-08,1.1741
2.74551e-08,1.1019
2.74783e-08,0.9930
2.75016e-08,0.8952
2.75249e-08,0.8254
2.75481e-08,0.7623
2.75714e-08,0.7023
2.75947e-08,0.6540
2.76179e-08,0.6215
2.76412e-08,0.5977
2.76645e-08,0.5754
2.76877e-08,0.5593
2.77110e-08,0.5498
2.77343e-08,0.5406
2.77575e-08,0.5290
2.77808e-08,0.5191
2.78041e-08,0.5134
2.78273e-08,0.5172
2.78506e-08,0.5414
2.78739e-08,0.6088
2.78971e-08,0.7220
2.79204e-08,0.8313
2.79437e-08,0.9135
2.79669e-08,0.9851
2.79902e-08,1.0506
2.80135e-08,1.1068
2.80367e-08,1.1489
2.80600e-08,1.1741
2.80833e-08,1.1887
2.81065e-08,1.1963
2.81298e-08,1.1983
2.81531e-08,1.2000
2.81763e-08,1.2020
2.81996e-08,1.2027
2.82229e-08,1.2049
2.82461e-08,1.1990
2.82694e-08,1.1641
2.82927e-08,1.0820
2.83159e-08,0.9717
2.83392e-08,0.8796
2.83625e-08,0.8129
2.83857e-08,0.7497
2.84090e-08,0.6915
2.84323e-08,0.6463
2.84555e-08,0.6163
2.84788e-08,0.5930
2.85021e-08,0.5714
2.85253e-08,0.5570
2.85486e-08,0.5481
2.85719e-08,0.5383
2.85951e-08,0.5268
2.86184e-08,0.5176
2.86417e-08,0.5131
2.86649e-08,0.5197
2.86882e-08,0.5500
2.87115e-08,0.6283
2.87347e-08,0.7453
2.87580e-08,0.8493
2.87813e-08,0.9278
2.88045e-08,0.9985
2.88278e-08,1.0622
2.88511e-08,1.1165
2.88743e-08,1.1550
2.88976e-08,1.1776
2.89209e-08,1.1906
2.89441e-08,1.1970
2.89674e-08,1.1986
2.89907e-08,1.2004
2.90139e-08,1.2021
2.90372e-08,1.2030
2.90605e-08,1.2050
2.90838e-08,1.1950
2.91070e-08,1.1520
2.91303e-08,1.0607
2.91536e-08,0.9513
2.91768e-08,0.8650
2.92001e-08,0.8004
2.92234e-08,0.7374
2.92466e-08,0.6812
2.92699e-08,0.6392
2.92932e-08,0.6115
2.93164e-08,0.5884
2.93397e-08,0.5678
2.93630e-08,0.5550
2.93862e-08,0.5464
2.94095e-08,0.5360
2.94328e-08,0.5247
2.94560e-08,0.5162
2.94793e-08,0.5132
2.95026e-08,0.5232
2.95258e-08,0.5609
2.95491e-08,0.6497
2.95724e-08,0.7681
2.95956e-08,0.8663
2.96189e-08,0.9420
2.96422e-08,1.0117
2.96654e-08,1.0736
2.96887e-08,1.1255
2.97120e-08,1.1605
2.97352e-08,1.1806
2.97585e-08,1.1924
2.97818e-08,1.1975
2.98050e-08,1.1988
2.98283e-08,1.2009
2.98516e-08,1.2022
2.98748e-08,1.2034
2.98981e-08,1.2048
2.99214e-08,1.1898
2.99446e-08,1.1379
2.99679e-08,1.0388
2.99912e-08,0.9318
3.00144e-08,0.8514
3.00377e-08,0.7878
3.00610e-08,0.7254
3.00842e-08,0.6715
3.01075e-08,0.6327
3.01308e-08,0.6068
3.01540e-08,0.5838
3.01773e-08,0.5645
3.02006e-08,0.5531
3.02238e-08,0.5445
3.02471e-08,0.5337
3.02704e-08,0.5227
3.02936e-08,0.5150
3.03169e-08,0.5139
3.03402e-08,0.5277
3.03634e-08,0.5741
3.03867e-08,0.6729
3.04100e-08,0.7905
3.04332e-08,0.8828
3.04565e-08,0.9564
3.04798e-08,1.0249
3.05030e-08,1.0851
3.05263e-08,1.1341
3.05496e-08,1.1656
3.05728e-08,1.1835
3.05961e-08,1.1940
3.06194e-08,1.1979
3.06426e-08,1.1992
3.06659e-08,1.2013
3.06892e-08,1.2023
3.07124e-08,1.2039
3.07357e-08,1.2039
3.07590e-08,1.1831
3.07822e-08,1.1215
3.08055e-08,1.0166
3.08288e-08,0.9135
3.08520e-08,0.8384
3.08753e-08,0.7751
3.08986e-08,0.7137
3.09218e-08,0.6625
3.09451e-08,0.6269
3.09684e-08,0.6022
3.09916e-08,0.5794
3.10149e-08,0.5616
3.10382e-08,0.5514
3.10614e-08,0.5426
3.10847e-08,0.5313
3.11080e-08,0.5208
3.11312e-08,0.5140
3.11545e-08,0.5151
3.11778e-08,0.5334
3.12010e-08,0.5897
3.12243e-08,0.6970
3.12476e-08,0.8119
3.12708e-08,0.8986
3.12941e-08,0.9707
3.13174e-08,1.0378
3.13406e-08,1.0963
3.13639e-08,1.1421
3.13872e-08,1.1702
3.14105e-08,1.1861
3.14337e-08,1.1953
3.14570e-08,1.1982
3.14803e-08,1.1995
3.15035e-08,1.2016
3.15268e-08,1.2024
3.15501e-08,1.2045
3.15733e-08,1.2021
3.15966e-08,1.1748
3.16199e-08,1.1032
3.16431e-08,0.9947
3.16664e-08,0.8965
3.16897e-08,0.8258
3.17129e-08,0.7625
3.17362e-08,0.7024
3.17595e-08,0.6541
3.17827e-08,0.6215
3.18060e-08,0.5975
3.18293e-08,0.5751
3.18525e-08,0.5591
3.18758e-08,0.5498
3.18991e-08,0.5405
3.19223e-08,0.5289
3.19456e-08,0.5190
3.19689e-08,0.5134
3.19921e-08,0.5170
3.20154e-08,0.5405
3.20387e-08,0.6076
3.20619e-08,0.7214
3.20852e-08,0.8320
3.21085e-08,0.9138
3.21317e-08,0.9847
3.21550e-08,1.0502
3.21783e-08,1.1069
3.22015e-08,1.1491
3.22248e-08,1.1741
3.22481e-08,1.1884
3.22713e-08,1.1963
3.22946e-08,1.1985
3.23179e-08,1.1999
3.23411e-08,1.2018
3.23644e-08,1.2026
3.23877e-08,1.2050
3.24109e-08,1.1994
3.24342e-08,1.1647
3.24575e-08,1.0832
3.24807e-08,0.9733
3.25040e-08,0.8807
3.25273e-08,0.8133
3.25505e-08,0.7500
3.25738e-08,0.6916
3.25971e-08,0.6464
3.26203e-08,0.6165
3.26436e-08,0.5929
3.26669e-08,0.5712
3.26901e-08,0.5568
3.27134e-08,0.5481
3.27367e-08,0.5382
3.27599e-08,0.5266
3.27832e-08,0.5175
3.28065e-08,0.5131
3.28297e-08,0.5196
3.28530e-08,0.5494
3.28763e-08,0.6277
3.28995e-08,0.7457
3.29228e-08,0.8508
3.29461e-08,0.9285
3.29693e-08,0.9984
3.29926e-08,1.0623
3.30159e-08,1.1170
3.30391e-08,1.1555
3.30624e-08,1.1776
3.30857e-08,1.1904
3.31089e-08,1.1971
3.31322e-08,1.1987
3.31555e-08,1.2002
3.31787e-08,1.2019
3.32020e-08,1.2030
3.32253e-08,1.2052
3.32485e-08,1.1955
3.32718e-08,1.1527
3.32951e-08,1.0620
3.33183e-08,0.9528
3.33416e-08,0.8660
3.33649e-08,0.8008
3.33881e-08,0.7377
3.34114e-08,0.6814
3.34347e-08,0.6395
3.34579e-08,0.6117
3.34812e-08,0.5882
3.35045e-08,0.5676
3.35277e-08,0.5549
3.35510e-08,0.5464
3.35743e-08,0.5359
3.35975e-08,0.5244
3.36208e-08,0.5161
3.36441e-08,0.5133
3.36673e-08,0.5230
3.36906e-08,0.5604
3.37139e-08,0.6497
3.37372e-08,0.7694
3.37604e-08,0.8684
3.37837e-08,0.9430
3.38070e-08,1.0119
3.38302e-08,1.0742
3.38535e-08,1.1264
3.38768e-08,1.1612
3.39000e-08,1.1807
3.39233e-08,1.1923
3.39466e-08,1.1976
3.39698e-08,1.1989
3.39931e-08,1.2006
3.40164e-08,1.2021
3.40396e-08,1.2035
3.40629e-08,1.2052
3.40862e-08,1.1906
3.41094e-08,1.1388
3.41327e-08,1.0403
3.41560e-08,0.9335
3.41792e-08,0.8524
3.42025e-08,0.7884
3.42258e-08,0.7258
3.42490e-08,0.6718
3.42723e-08,0.6331
3.42956e-08,0.6071
3.43188e-08,0.5837
3.43421e-08,0.5644
3.43654e-08,0.5531
3.43886e-08,0.5445
3.44119e-08,0.5335
3.44352e-08,0.5224
3.44584e-08,0.5149
3.44817e-08,0.5138
3.45050e-08,0.5274
3.45282e-08,0.5736
3.45515e-08,0.6731
3.45748e-08,0.7922
3.45980e-08,0.8848
3.46213e-08,0.9573
3.46446e-08,1.0251
3.46678e-08,1.0858
3.46911e-08,1.1350
3.47144e-08,1.1662
3.47376e-08,1.1835
3.47609e-08,1.1938
3.47842e-08,1.1980
3.48074e-08,1.1991
3.48307e-08,1.2010
3.48540e-08,1.2022
3.48772e-08,1.2040
3.49005e-08,1.2044
3.49238e-08,1.1840
3.49470e-08,1.1226
3.49703e-08,1.0182
3.49936e-08,0.9151
3.50168e-08,0.8393
3.50401e-08,0.7758
3.50634e-08,0.7141
3.50866e-08,0.6628
3.51099e-08,0.6273
3.51332e-08,0.6024
3.51564e-08,0.5792
3.51797e-08,0.5615
3.52030e-08,0.5514
3.52262e-08,0.5425
3.52495e-08,0.5311
3.52728e-08,0.5205
3.52960e-08,0.5139
3.53193e-08,0.5150
3.53426e-08,0.5330
3.53658e-08,0.5893
3.53891e-08,0.6974
3.54124e-08,0.8138
3.54356e-08,0.9004
3.54589e-08,0.9714
3.54822e-08,1.0379
3.55054e-08,1.0970
3.55287e-08,1.1429
3.55520e-08,1.1705
3.55752e-08,1.1860
3.55985e-08,1.1952
3.56218e-08,1.1983
3.56450e-08,1.1994
3.56683e-08,1.2013
3.56916e-08,1.2023
3.57148e-08,1.2047
3.57381e-08,1.2028
3.57614e-08,1.1757
3.57846e-08,1.1043
3.58079e-08,0.9963
3.58312e-08,0.8979
3.58544e-08,0.8265
3.58777e-08,0.7632
3.59010e-08,0.7028
3.59242e-08,0.6544
3.59475e-08,0.6219
3.59708e-08,0.5976
3.59940e-08,0.5750
3.60173e-08,0.5590
3.60406e-08,0.5497
3.60638e-08,0.5404
3.60871e-08,0.5287
3.61104e-08,0.5188
3.61337e-08,0.5133
3.61569e-08,0.5169
3.61802e-08,0.5400
3.62035e-08,0.6073
3.62267e-08,0.7221
3.62500e-08,0.8340
3.62733e-08,0.9154
3.62965e-08,0.9852
3.63198e-08,1.0505
3.63431e-08,1.1076
3.63663e-08,1.1499
3.63896e-08,1.1743
3.64129e-08,1.1882
3.64361e-08,1.1962
3.64594e-08,1.1985
3.64827e-08,1.1997
3.65059e-08,1.2016
3.65292e-08,1.2026
3.65525e-08,1.2052
3.65757e-08,1.2001
3.65990e-08,1.1657
3.66223e-08,1.0845
3.66455e-08,0.9749
3.66688e-08,0.8818
3.66921e-08,0.8138
3.67153e-08,0.7506
3.67386e-08,0.6919
3.67619e-08,0.6466
3.67851e-08,0.6168
3.68084e-08,0.5928
3.68317e-08,0.5711
3.68549e-08,0.5567
3.68782e-08,0.5480
3.69015e-08,0.5381
3.69247e-08,0.5264
3.69480e-08,0.5173
3.69713e-08,0.5130
3.69945e-08,0.5194
3.70178e-08,0.5489
3.70411e-08,0.6274
3.70643e-08,0.7465
3.70876e-08,0.8526
3.71109e-08,0.9298
3.71341e-08,0.9987
3.71574e-08,1.0626
3.71807e-08,1.1176
3.72039e-08,1.1561
3.72272e-08,1.1777
3.72505e-08,1.1903
3.72737e-08,1.1970
3.72970e-08,1.1986
3.73203e-08,1.2001
3.73435e-08,1.2017
3.73668e-08,1.2030
3.73901e-08,1.2055
3.74133e-08,1.1963
3.74366e-08,1.1537
3.74599e-08,1.0634
3.74831e-08,0.9543
3.75064e-08,0.8668
3.75297e-08,0.8013
3.75529e-08,0.7382
3.75762e-08,0.6816
3.75995e-08,0.6396
3.76227e-08,0.6118
3.76460e-08,0.5881
3.76693e-08,0.5674
3.76925e-08,0.5547
3.77158e-08,0.5463
3.77391e-08,0.5358
3.77623e-08,0.5242
3.77856e-08,0.5159
3.78089e-08,0.5132
3.78321e-08,0.5227
3.78554e-08,0.5598
3.78787e-08,0.6494
3.79019e-08,0.7703
3.79252e-08,0.8700
3.79485e-08,0.9439
3.79717e-08,1.0119
3.79950e-08,1.0745
3.80183e-08,1.1270
3.80415e-08,1.1616
3.80648e-08,1.1806
3.80881e-08,1.1921
3.81113e-08,1.1976
3.81346e-08,1.1988
3.81579e-08,1.2005
3.81811e-08,1.2019
3.82044e-08,1.2035
3.82277e-08,1.2054
3.82509e-08,1.1911
3.82742e-08,1.1397
3.82975e-08,1.0416
3.83207e-08,0.9346
3.83440e-08,0.8527
3.83673e-08,0.7887
3.83905e-08,0.7261
3.84138e-08,0.6719
3.84371e-08,0.6331
3.84603e-08,0.6071
3.84836e-08,0.5835
3.85069e-08,0.5642
3.85302e-08,0.5530
3.85534e-08,0.5444
3.85767e-08,0.5334
3.86000e-08,0.5222
3.86232e-08,0.5148
3.86465e-08,0.5138
3.86698e-08,0.5271
3.86930e-08,0.5729
3.87163e-08,0.6728
3.87396e-08,0.7932
3.87628e-08,0.8862
3.87861e-08,0.9578
3.88094e-08,1.0250
3.88326e-08,1.0861
3.88559e-08,1.1356
3.88792e-08,1.1665
3.89024e-08,1.1834
3.89257e-08,1.1938
3.89490e-08,1.1981
3.89722e-08,1.1990
3.89955e-08,1.2008
3.90188e-08,1.2021
3.90420e-08,1.2041
3.90653e-08,1.2046
3.90886e-08,1.1845
3.91118e-08,1.1235
3.91351e-08,1.0196
3.91584e-08,0.9159
3.91816e-08,0.8394
3.92049e-08,0.7760
3.92282e-08,0.7144
3.92514e-08,0.6629
3.92747e-08,0.6273
3.92980e-08,0.6023
3.93212e-08,0.5791
3.93445e-08,0.5614
3.93678e-08,0.5513
3.93910e-08,0.5425
3.94143e-08,0.5310
3.94376e-08,0.5204
3.94608e-08,0.5139
3.94841e-08,0.5150
3.95074e-08,0.5326
3.95306e-08,0.5885
3.95539e-08,0.6971
3.95772e-08,0.8148
3.96004e-08,0.9016
3.96237e-08,0.9716
3.96470e-08,1.0379
3.96702e-08,1.0974
3.96935e-08,1.1434
3.97168e-08,1.1708
3.97400e-08,1.1859
3.97633e-08,1.1952
3.97866e-08,1.1984
3.98098e-08,1.1993
3.98331e-08,1.2012
3.98564e-08,1.2023
3.98796e-08,1.2048
3.99029e-08,1.2030
3.99262e-08,1.1763
3.99494e-08,1.1054
3.99727e-08,0.9976
3.99960e-08,0.8984
4.00192e-08,0.8264
4.00425e-08,0.7634
4.00658e-08,0.7031
4.00890e-08,0.6546
4.01123e-08,0.6219
4.01356e-08,0.5976
4.01588e-08,0.5750
4.01821e-08,0.5589
4.02054e-08,0.5497
4.02286e-08,0.5404
4.02519e-08,0.5287
4.02752e-08,0.5187
4.02984e-08,0.5133
4.03217e-08,0.5168
4.03450e-08,0.5395
4.03682e-08,0.6065
4.03915e-08,0.7219
4.04148e-08,0.8350
4.04380e-08,0.9163
4.04613e-08,0.9853
4.04846e-08,1.0506
4.05078e-08,1.1082
4.05311e-08,1.1505
4.05544e-08,1.1746
4.05776e-08,1.1883
4.06009e-08,1.1964
4.06242e-08,1.1986
4.06474e-08,1.1996
4.06707e-08,1.2014
4.06940e-08,1.2026
4.07173e-08,1.2053
4.07405e-08,1.2003
4.07638e-08,1.1662
4.07871e-08,1.0857
4.08103e-08,0.9762
4.08336e-08,0.8823
4.08569e-08,0.8140
4.08801e-08,0.7510
4.09034e-08,0.6924
4.09267e-08,0.6470
4.09499e-08,0.6170
4.09732e-08,0.5929
4.09965e-08,0.5712
4.10197e-08,0.5569
4.10430e-08,0.5481
4.10663e-08,0.5382
4.10895e-08,0.5264
4.11128e-08,0.5173
4.11361e-08,0.5131
4.11593e-08,0.5193
4.11826e-08,0.5482
4.12059e-08,0.6265
4.12291e-08,0.7461
4.12524e-08,0.8532
4.12757e-08,0.9302
4.12989e-08,0.9987
4.13222e-08,1.0628
4.13455e-08,1.1181
4.13687e-08,1.1566
4.13920e-08,1.1779
4.14153e-08,1.1904
4.14385e-08,1.1972
4.14618e-08,1.1988
4.14851e-08,1.2000
4.15083e-08,1.2016
4.15316e-08,1.2030
4.15549e-08,1.2056
4.15781e-08,1.1965
4.16014e-08,1.1544
4.16247e-08,1.0651
4.16479e-08,0.9558
4.16712e-08,0.8675
4.16945e-08,0.8017
4.17177e-08,0.7389
4.17410e-08,0.6823
4.17643e-08,0.6400
4.17875e-08,0.6121
4.18108e-08,0.5884
4.18341e-08,0.5677
4.18573e-08,0.5549
4.18806e-08,0.5464
4.19039e-08,0.5360
4.19271e-08,0.5244
4.19504e-08,0.5160
4.19737e-08,0.5132
4.19969e-08,0.5226
4.20202e-08,0.5590
4.20435e-08,0.6472
4.20667e-08,0.7677
4.20900e-08,0.8684
4.21133e-08,0.9429
4.21365e-08,1.0108
4.21598e-08,1.0737
4.21831e-08,1.1263
4.22063e-08,1.1614
4.22296e-08,1.1806
4.22529e-08,1.1921
4.22761e-08,1.1977
4.22994e-08,1.1989
4.23227e-08,1.2005
4.23459e-08,1.2019
4.23692e-08,1.2035
4.23925e-08,1.2053
4.24157e-08,1.1912
4.24390e-08,1.1407
4.24623e-08,1.0438
4.24855e-08,0.9360
4.25088e-08,0.8533
4.25321e-08,0.7894
4.25553e-08,0.7271
4.25786e-08,0.6728
4.26019e-08,0.6335
4.26251e-08,0.6072
4.26484e-08,0.5840
4.26717e-08,0.5646
4.26949e-08,0.5531
4.27182e-08,0.5446
4.27415e-08,0.5337
4.27647e-08,0.5225
4.27880e-08,0.5149
4.28113e-08,0.5138
4.28345e-08,0.5268
4.28578e-08,0.5720
4.28811e-08,0.6703
4.29043e-08,0.7904
4.29276e-08,0.8843
4.29509e-08,0.9565
4.29742e-08,1.0237
4.29974e-08,1.0852
4.30207e-08,1.1348
4.30440e-08,1.1661
4.30672e-08,1.1834
4.30905e-08,1.1938
4.31138e-08,1.1982
4.31370e-08,1.1991
4.31603e-08,1.2009
4.31836e-08,1.2022
4.32068e-08,1.2041
4.32301e-08,1.2045
4.32534e-08,1.1846
4.32766e-08,1.1247
4.32999e-08,1.0216
4.33232e-08,0.9172
4.33464e-08,0.8400
4.33697e-08,0.7771
4.33930e-08,0.7155
4.34162e-08,0.6638
4.34395e-08,0.6278
4.34628e-08,0.6027
4.34860e-08,0.5798
4.35093e-08,0.5618
4.35326e-08,0.5515
4.35558e-08,0.5427
4.35791e-08,0.5314
4.36024e-08,0.5207
4.36256e-08,0.5141
4.36489e-08,0.5150
4.36722e-08,0.5322
4.36954e-08,0.5874
4.37187e-08,0.6945
4.37420e-08,0.8122
4.37652e-08,0.8997
4.37885e-08,0.9703
4.38118e-08,1.0367
4.38350e-08,1.0965
4.38583e-08,1.1427
4.38816e-08,1.1705
4.39048e-08,1.1860
4.39281e-08,1.1952
4.39514e-08,1.1985
4.39746e-08,1.1994
4.39979e-08,1.2012
4.40212e-08,1.2024
4.40444e-08,1.2047
4.40677e-08,1.2028
4.40910e-08,1.1764
4.41142e-08,1.1067
4.41375e-08,0.9992
4.41608e-08,0.8996
4.41840e-08,0.8273
4.42073e-08,0.7647
4.42306e-08,0.7042
4.42538e-08,0.6555
4.42771e-08,0.6225
4.43004e-08,0.5981
4.43236e-08,0.5757
4.43469e-08,0.5593
4.43702e-08,0.5500
4.43934e-08,0.5407
4.44167e-08,0.5290
4.44400e-08,0.5190
4.44632e-08,0.5134
4.44865e-08,0.5167
4.45098e-08,0.5391
4.45330e-08,0.6052
4.45563e-08,0.7191
4.45796e-08,0.8324
4.46028e-08,0.9145
4.46261e-08,0.9840
4.46494e-08,1.0496
4.46726e-08,1.1073
4.46959e-08,1.1499
4.47192e-08,1.1743
4.47424e-08,1.1884
4.47657e-08,1.1964
4.47890e-08,1.1988
4.48122e-08,1.1997
4.48355e-08,1.2015
4.48588e-08,1.2026
4.48820e-08,1.2052
4.49053e-08,1.2002
4.49286e-08,1.1665
4.49518e-08,1.0870
4.49751e-08,0.9773
4.49984e-08,0.8832
4.50216e-08,0.8149
4.50449e-08,0.7522
4.50682e-08,0.6934
4.50914e-08,0.6478
4.51147e-08,0.6175
4.51380e-08,0.5936
4.51612e-08,0.5719
4.51845e-08,0.5572
4.52078e-08,0.5484
4.52310e-08,0.5386
4.52543e-08,0.5268
4.52776e-08,0.5175
4.53008e-08,0.5131
4.53241e-08,0.5192
4.53474e-08,0.5478
4.53707e-08,0.6251
4.53939e-08,0.7438
4.54172e-08,0.8512
4.54405e-08,0.9288
4.54637e-08,0.9976
4.54870e-08,1.0622
4.55103e-08,1.1175
4.55335e-08,1.1562
4.55568e-08,1.1778
4.55801e-08,1.1906
4.56033e-08,1.1973
4.56266e-08,1.1990
4.56499e-08,1.2001
4.56731e-08,1.2017
4.56964e-08,1.2030
4.57197e-08,1.2054
4.57429e-08,1.1964
4.57662e-08,1.1547
4.57895e-08,1.0658
4.58127e-08,0.9563
4.58360e-08,0.8681
4.58593e-08,0.8026
4.58825e-08,0.7399
4.59058e-08,0.6832
4.59291e-08,0.6408
4.59523e-08,0.6127
4.59756e-08,0.5891
4.59989e-08,0.5683
4.60221e-08,0.5553
4.60454e-08,0.5468
4.60687e-08,0.5363
4.60919e-08,0.5246
4.61152e-08,0.5162
4.61385e-08,0.5132
4.61617e-08,0.5224
4.61850e-08,0.5586
4.62083e-08,0.6470
4.62315e-08,0.7678
4.62548e-08,0.8685
4.62781e-08,0.9429
4.63013e-08,1.0109
4.63246e-08,1.0743
4.63479e-08,1.1269
4.63711e-08,1.1618
4.63944e-08,1.1809
4.64177e-08,1.1925
4.64409e-08,1.1980
4.64642e-08,1.1991
4.64875e-08,1.2005
4.65107e-08,1.2019
4.65340e-08,1.2035
4.65573e-08,1.2053
4.65805e-08,1.1912
4.66038e-08,1.1407
4.66271e-08,1.0438
4.66503e-08,0.9362
4.66736e-08,0.8541
4.66969e-08,0.7904
4.67201e-08,0.7278
4.67434e-08,0.6736
4.67667e-08,0.6344
4.67899e-08,0.6081
4.68132e-08,0.5847
4.68365e-08,0.5651
4.68597e-08,0.5536
4.68830e-08,0.5451
4.69063e-08,0.5339
4.69295e-08,0.5226
4.69528e-08,0.5150
4.69761e-08,0.5139
4.69993e-08,0.5266
4.70226e-08,0.5716
4.70459e-08,0.6703
4.70691e-08,0.7909
4.70924e-08,0.8847
4.71157e-08,0.9568
4.71389e-08,1.0242
4.71622e-08,1.0861
4.71855e-08,1.1356
4.72087e-08,1.1667
4.72320e-08,1.1837
4.72553e-08,1.1941
4.72785e-08,1.1985
4.73018e-08,1.1993
4.73251e-08,1.2009
4.73483e-08,1.2021
4.73716e-08,1.2041
4.73949e-08,1.2045
4.74181e-08,1.1847
4.74414e-08,1.1247
4.74647e-08,1.0214
4.74879e-08,0.9174
4.75112e-08,0.8409
4.75345e-08,0.7781
4.75577e-08,0.7161
4.75810e-08,0.6646
4.76043e-08,0.6286
4.76275e-08,0.6036
4.76508e-08,0.5804
4.76741e-08,0.5622
4.76973e-08,0.5520
4.77206e-08,0.5432
4.77439e-08,0.5315
4.77672e-08,0.5207
4.77904e-08,0.5141
4.78137e-08,0.5150
4.78370e-08,0.5321
4.78602e-08,0.5871
4.78835e-08,0.6946
4.79068e-08,0.8127
4.79300e-08,0.9001
4.79533e-08,0.9706
4.79766e-08,1.0373
4.79998e-08,1.0974
4.80231e-08,1.1435
4.80464e-08,1.1710
4.80696e-08,1.1864
4.80929e-08,1.1955
4.81162e-08,1.1988
4.81394e-08,1.1996
4.81627e-08,1.2012
4.81860e-08,1.2023
4.82092e-08,1.2046
4.82325e-08,1.2029
4.82558e-08,1.1765
4.82790e-08,1.1067
4.83023e-08,0.9990
4.83256e-08,0.8999
4.83488e-08,0.8283
4.83721e-08,0.7656
4.83954e-08,0.7049
4.84186e-08,0.6562
4.84419e-08,0.6234
4.84652e-08,0.5990
4.84884e-08,0.5763
4.85117e-08,0.5598
4.85350e-08,0.5505
4.85582e-08,0.5412
4.85815e-08,0.5292
4.86048e-08,0.5190
4.86280e-08,0.5135
4.86513e-08,0.5167
4.86746e-08,0.5389
4.86978e-08,0.6049
4.87211e-08,0.7193
4.87444e-08,0.8330
4.87676e-08,0.9149
4.87909e-08,0.9843
4.88142e-08,1.0503
4.88374e-08,1.1082
4.88607e-08,1.1507
4.88840e-08,1.1748
4.89072e-08,1.1888
4.89305e-08,1.1967
4.89538e-08,1.1991
4.89770e-08,1.1999
4.90003e-08,1.2015
4.90236e-08,1.2026
4.90468e-08,1.2051
4.90701e-08,1.2002
4.90934e-08,1.1666
4.91166e-08,1.0869
4.91399e-08,0.9771
4.91632e-08,0.8838
4.91864e-08,0.8160
4.92097e-08,0.7532
4.92330e-08,0.6941
4.92562e-08,0.6486
4.92795e-08,0.6184
4.93028e-08,0.5945
4.93260e-08,0.5724
4.93493e-08,0.5576
4.93726e-08,0.5490
4.93958e-08,0.5390
4.94191e-08,0.5268
4.94424e-08,0.5175
4.94656e-08,0.5132
4.94889e-08,0.5192
4.95122e-08,0.5476
4.95354e-08,0.6249
4.95587e-08,0.7441
4.95820e-08,0.8517
4.96052e-08,0.9291
4.96285e-08,0.9978
4.96518e-08,1.0628
4.96750e-08,1.1183
4.96983e-08,1.1569
4.97216e-08,1.1782
4.97448e-08,1.1909
4.97681e-08,1.1976
4.97914e-08,1.1992
4.98146e-08,1.2002
4.98379e-08,1.2017
4.98612e-08,1.2029
4.98844e-08,1.2054
4.99077e-08,1.1964
4.99310e-08,1.1547
4.99542e-08,1.0657
4.99775e-08,0.9561
5.00008e-08,0.8688
5.00240e-08,0.8038
