.HEADER
..NAMES
Time,V U2.H3
.DATA
1.30063e-08,1.1646
1.30295e-08,1.1793
1.30528e-08,1.1844
1.30761e-08,1.1804
1.30993e-08,1.1444
1.31226e-08,1.0828
1.31459e-08,1.0007
1.31691e-08,0.9018
1.31924e-08,0.8001
1.32157e-08,0.6887
1.32389e-08,0.5720
1.32622e-08,0.4500
1.32855e-08,0.3246
1.33087e-08,0.2055
1.33320e-08,0.1021
1.33553e-08,0.0158
1.33785e-08,-0.0541
1.34018e-08,-0.1073
1.34251e-08,-0.1464
1.34483e-08,-0.1767
1.34716e-08,-0.2020
1.34949e-08,-0.2112
1.35181e-08,-0.1750
1.35414e-08,-0.0990
1.35647e-08,0.0069
1.35879e-08,0.1314
1.36112e-08,0.2555
1.36345e-08,0.3886
1.36577e-08,0.5312
1.36810e-08,0.6821
1.37043e-08,0.8396
1.37275e-08,0.9833
1.37508e-08,1.1014
1.37741e-08,1.1948
1.37973e-08,1.2658
1.38206e-08,1.3164
1.38439e-08,1.3513
1.38671e-08,1.3800
1.38904e-08,1.4072
1.39137e-08,1.4272
1.39369e-08,1.4334
1.39602e-08,1.4266
1.39835e-08,1.4129
1.40067e-08,1.3994
1.40300e-08,1.3884
1.40533e-08,1.3788
1.40765e-08,1.3609
1.40998e-08,1.3274
1.41231e-08,1.2815
1.41463e-08,1.2339
1.41696e-08,1.1922
1.41929e-08,1.1551
1.42161e-08,1.1224
1.42394e-08,1.0943
1.42627e-08,1.0704
1.42859e-08,1.0490
1.43092e-08,1.0248
1.43325e-08,0.9971
1.43557e-08,0.9475
1.43790e-08,0.8860
1.44023e-08,0.8111
1.44255e-08,0.7239
1.44488e-08,0.6274
1.44721e-08,0.5160
1.44953e-08,0.4022
1.45186e-08,0.2935
1.45419e-08,0.1959
1.45651e-08,0.1112
1.45884e-08,0.0435
1.46117e-08,-0.0088
1.46349e-08,-0.0448
1.46582e-08,-0.0654
1.46815e-08,-0.0739
1.47047e-08,-0.0769
1.47280e-08,-0.0807
1.47513e-08,-0.0852
1.47745e-08,-0.0895
1.47978e-08,-0.0935
1.48211e-08,-0.1008
1.48443e-08,-0.1099
1.48676e-08,-0.1165
1.48909e-08,-0.1178
1.49141e-08,-0.1127
1.49374e-08,-0.1016
1.49607e-08,-0.0847
1.49839e-08,-0.0637
1.50072e-08,-0.0388
1.50305e-08,-0.0098
1.50537e-08,0.0203
1.50770e-08,0.0469
1.51003e-08,0.0668
1.51236e-08,0.0804
1.51468e-08,0.0909
1.51701e-08,0.1026
1.51934e-08,0.1297
1.52166e-08,0.1786
1.52399e-08,0.2422
1.52632e-08,0.3260
1.52864e-08,0.4172
1.53097e-08,0.5181
1.53330e-08,0.6292
1.53562e-08,0.7407
1.53795e-08,0.8545
1.54028e-08,0.9588
1.54260e-08,1.0463
1.54493e-08,1.1128
1.54726e-08,1.1596
1.54958e-08,1.1890
1.55191e-08,1.2059
1.55424e-08,1.2157
1.55656e-08,1.2232
1.55889e-08,1.2296
1.56122e-08,1.2336
1.56354e-08,1.2364
1.56587e-08,1.2404
1.56820e-08,1.2483
1.57052e-08,1.2580
1.57285e-08,1.2679
1.57518e-08,1.2734
1.57750e-08,1.2702
1.57983e-08,1.2570
1.58216e-08,1.2363
1.58448e-08,1.2127
1.58681e-08,1.1875
1.58914e-08,1.1622
1.59146e-08,1.1386
1.59379e-08,1.1179
1.59612e-08,1.1014
1.59844e-08,1.0905
1.60077e-08,1.0878
1.60310e-08,1.0943
1.60542e-08,1.1079
1.60775e-08,1.1249
1.61008e-08,1.1420
1.61240e-08,1.1561
1.61473e-08,1.1657
1.61706e-08,1.1719
1.61938e-08,1.1767
1.62171e-08,1.1805
1.62404e-08,1.1821
1.62636e-08,1.1812
1.62869e-08,1.1790
1.63102e-08,1.1777
1.63334e-08,1.1786
1.63567e-08,1.1833
1.63800e-08,1.1918
1.64032e-08,1.2027
1.64265e-08,1.2136
1.64498e-08,1.2228
1.64730e-08,1.2299
1.64963e-08,1.2345
1.65196e-08,1.2367
1.65428e-08,1.2368
1.65661e-08,1.2347
1.65894e-08,1.2296
1.66126e-08,1.2212
1.66359e-08,1.2112
1.66592e-08,1.2020
1.66824e-08,1.1955
1.67057e-08,1.1921
1.67290e-08,1.1916
1.67522e-08,1.1929
1.67755e-08,1.1946
1.67988e-08,1.1910
1.68220e-08,1.1773
1.68453e-08,1.1359
1.68686e-08,1.0668
1.68918e-08,0.9768
1.69151e-08,0.8701
1.69384e-08,0.7572
1.69616e-08,0.6369
1.69849e-08,0.5097
1.70082e-08,0.3828
1.70314e-08,0.2619
1.70547e-08,0.1554
1.70780e-08,0.0707
1.71012e-08,0.0073
1.71245e-08,-0.0374
1.71478e-08,-0.0666
1.71710e-08,-0.0840
1.71943e-08,-0.0967
1.72176e-08,-0.1088
1.72408e-08,-0.1128
1.72641e-08,-0.0815
1.72874e-08,-0.0155
1.73106e-08,0.0754
1.73339e-08,0.1840
1.73572e-08,0.2933
1.73804e-08,0.4137
1.74037e-08,0.5494
1.74270e-08,0.6958
1.74502e-08,0.8509
1.74735e-08,0.9952
1.74968e-08,1.1158
1.75201e-08,1.2120
1.75433e-08,1.2856
1.75666e-08,1.3375
1.75899e-08,1.3706
1.76131e-08,1.3930
1.76364e-08,1.4047
1.76597e-08,1.3990
1.76829e-08,1.3489
1.77062e-08,1.2651
1.77295e-08,1.1570
1.77527e-08,1.0348
1.77760e-08,0.9148
