.HEADER
..NAMES
Time,V U2.D7
.DATA
4.90468e-08,-0.1762
4.90701e-08,-0.1618
4.90934e-08,-0.1349
4.91166e-08,-0.0973
4.91399e-08,-0.0582
4.91632e-08,-0.0193
4.91864e-08,0.0160
4.92097e-08,0.0470
4.92330e-08,0.0808
4.92562e-08,0.1139
4.92795e-08,0.1339
4.93028e-08,0.1440
4.93260e-08,0.1623
4.93493e-08,0.2059
4.93726e-08,0.2745
4.93958e-08,0.3392
4.94191e-08,0.3972
4.94424e-08,0.4848
4.94656e-08,0.5987
4.94889e-08,0.7059
4.95122e-08,0.8082
4.95354e-08,0.9113
4.95587e-08,1.0012
4.95820e-08,1.0742
4.96052e-08,1.1350
4.96285e-08,1.1772
4.96518e-08,1.1989
4.96750e-08,1.2127
4.96983e-08,1.2193
4.97216e-08,1.2005
4.97448e-08,1.1392
4.97681e-08,1.0405
4.97914e-08,0.9478
4.98146e-08,0.8778
4.98379e-08,0.7823
4.98612e-08,0.6486
4.98844e-08,0.5167
4.99077e-08,0.3934
4.99310e-08,0.2694
4.99542e-08,0.1551
4.99775e-08,0.0575
5.00008e-08,-0.0339
5.00240e-08,-0.1124
5.00473e-08,-0.1643
5.00706e-08,-0.1991
5.00939e-08,-0.2260
5.01171e-08,-0.2380
5.01404e-08,-0.2340
5.01637e-08,-0.2323
5.01869e-08,-0.2418
5.02102e-08,-0.2477
5.02335e-08,-0.2357
5.02567e-08,-0.2075
5.02800e-08,-0.1788
5.03033e-08,-0.1595
5.03265e-08,-0.1391
5.03498e-08,-0.1079
5.03731e-08,-0.0717
5.03963e-08,-0.0358
5.04196e-08,-0.0019
5.04429e-08,0.0258
5.04661e-08,0.0496
5.04894e-08,0.0766
5.05127e-08,0.1016
5.05359e-08,0.1158
5.05592e-08,0.1226
5.05825e-08,0.1262
5.06057e-08,0.1205
5.06290e-08,0.1038
5.06523e-08,0.0871
5.06755e-08,0.0788
5.06988e-08,0.0748
5.07221e-08,0.0686
5.07453e-08,0.0586
5.07686e-08,0.0478
5.07919e-08,0.0409
5.08151e-08,0.0379
5.08384e-08,0.0329
5.08617e-08,0.0225
5.08849e-08,0.0089
5.09082e-08,-0.0034
5.09315e-08,-0.0111
5.09547e-08,-0.0161
5.09780e-08,-0.0228
5.10013e-08,-0.0306
5.10245e-08,-0.0365
5.10478e-08,-0.0413
5.10711e-08,-0.0459
5.10943e-08,-0.0463
5.11176e-08,-0.0401
5.11409e-08,-0.0307
5.11641e-08,-0.0227
5.11874e-08,-0.0167
5.12107e-08,-0.0113
5.12339e-08,-0.0055
5.12572e-08,0.0005
5.12805e-08,0.0039
5.13037e-08,0.0024
5.13270e-08,-0.0012
5.13503e-08,-0.0022
5.13735e-08,0.0005
5.13968e-08,0.0045
5.14201e-08,0.0074
5.14433e-08,0.0088
5.14666e-08,0.0101
5.14899e-08,0.0116
5.15131e-08,0.0129
5.15364e-08,0.0145
5.15597e-08,0.0169
5.15829e-08,0.0187
5.16062e-08,0.0184
5.16295e-08,0.0163
5.16527e-08,0.0136
5.16760e-08,0.0111
5.16993e-08,0.0086
5.17225e-08,0.0050
5.17458e-08,-0.0002
5.17691e-08,-0.0048
5.17923e-08,-0.0060
5.18156e-08,-0.0039
5.18389e-08,-0.0010
5.18621e-08,0.0008
5.18854e-08,0.0013
5.19087e-08,0.0014
5.19319e-08,0.0014
5.19552e-08,0.0013
5.19785e-08,0.0009
5.20017e-08,0.0002
5.20250e-08,-0.0006
5.20483e-08,-0.0016
5.20715e-08,-0.0025
5.20948e-08,-0.0028
5.21181e-08,-0.0023
5.21413e-08,-0.0018
5.21646e-08,-0.0017
5.21879e-08,-0.0020
5.22111e-08,-0.0017
5.22344e-08,0.0004
5.22577e-08,0.0037
5.22809e-08,0.0064
5.23042e-08,0.0073
5.23275e-08,0.0068
5.23507e-08,0.0059
5.23740e-08,0.0049
5.23973e-08,0.0038
5.24205e-08,0.0026
5.24438e-08,0.0014
5.24671e-08,0.0006
5.24904e-08,0.0006
5.25136e-08,0.0012
5.25369e-08,0.0021
5.25602e-08,0.0031
5.25834e-08,0.0037
5.26067e-08,0.0036
5.26300e-08,0.0031
5.26532e-08,0.0029
5.26765e-08,0.0033
5.26998e-08,0.0041
5.27230e-08,0.0042
5.27463e-08,0.0033
5.27696e-08,0.0020
5.27928e-08,0.0009
5.28161e-08,0.0003
5.28394e-08,-0.0001
5.28626e-08,-0.0003
5.28859e-08,-0.0004
5.29092e-08,0.0001
5.29324e-08,0.0011
5.29557e-08,0.0024
5.29790e-08,0.0034
5.30022e-08,0.0039
5.30255e-08,0.0038
5.30488e-08,0.0031
5.30720e-08,0.0023
5.30953e-08,0.0018
5.31186e-08,0.0017
5.31418e-08,0.0018
5.31651e-08,0.0018
5.31884e-08,0.0015
5.32116e-08,0.0012
5.32349e-08,0.0013
5.32582e-08,0.0016
5.32814e-08,0.0020
5.33047e-08,0.0022
5.33280e-08,0.0023
5.33512e-08,0.0027
5.33745e-08,0.0032
5.33978e-08,0.0037
5.34210e-08,0.0038
5.34443e-08,0.0036
5.34676e-08,0.0070
5.34908e-08,0.0280
5.35141e-08,0.0891
5.35374e-08,0.1888
5.35606e-08,0.2821
5.35839e-08,0.3603
5.36072e-08,0.4642
5.36304e-08,0.5955
5.36537e-08,0.7222
5.36770e-08,0.8432
5.37002e-08,0.9559
5.37235e-08,1.0453
5.37468e-08,1.1171
5.37700e-08,1.1810
5.37933e-08,1.2281
5.38166e-08,1.2533
5.38398e-08,1.2664
5.38631e-08,1.2742
5.38864e-08,1.2744
5.39096e-08,1.2717
5.39329e-08,1.2784
5.39562e-08,1.2967
5.39794e-08,1.3154
5.40027e-08,1.3194
5.40260e-08,1.3064
5.40492e-08,1.2907
5.40725e-08,1.2809
5.40958e-08,1.2661
5.41190e-08,1.2396
5.41423e-08,1.2073
5.41656e-08,1.1724
5.41888e-08,1.1402
5.42121e-08,1.1190
5.42354e-08,1.1048
5.42586e-08,1.0904
5.42819e-08,1.0807
5.43052e-08,1.0815
5.43284e-08,1.0891
5.43517e-08,1.1013
5.43750e-08,1.1213
5.43982e-08,1.1462
5.44215e-08,1.1656
5.44448e-08,1.1742
5.44680e-08,1.1750
5.44913e-08,1.1742
5.45146e-08,1.1761
5.45378e-08,1.1785
5.45611e-08,1.1776
5.45844e-08,1.1750
5.46076e-08,1.1765
5.46309e-08,1.1850
5.46542e-08,1.1993
5.46775e-08,1.2144
5.47007e-08,1.2247
5.47240e-08,1.2310
5.47473e-08,1.2373
5.47705e-08,1.2428
5.47938e-08,1.2453
5.48171e-08,1.2458
5.48403e-08,1.2440
5.48636e-08,1.2367
5.48869e-08,1.2242
5.49101e-08,1.2107
5.49334e-08,1.2002
5.49567e-08,1.1938
5.49799e-08,1.1904
5.50032e-08,1.1884
5.50265e-08,1.1873
5.50497e-08,1.1898
5.50730e-08,1.1968
5.50963e-08,1.2049
5.51195e-08,1.2095
5.51428e-08,1.2087
5.51661e-08,1.2043
5.51893e-08,1.1995
5.52126e-08,1.1958
5.52359e-08,1.1925
5.52591e-08,1.1893
5.52824e-08,1.1868
5.53057e-08,1.1847
5.53289e-08,1.1833
5.53522e-08,1.1841
5.53755e-08,1.1878
