.HEADER
..NAMES
Time,V U2.E7
.DATA
4.98612e-08,1.1981
4.98844e-08,1.1980
4.99077e-08,1.1987
4.99310e-08,1.1992
4.99542e-08,1.1993
4.99775e-08,1.1995
5.00008e-08,1.1996
5.00240e-08,1.1992
5.00473e-08,1.1986
5.00706e-08,1.1980
5.00939e-08,1.1981
5.01171e-08,1.1990
5.01404e-08,1.1997
5.01637e-08,1.1997
5.01869e-08,1.1992
5.02102e-08,1.1984
5.02335e-08,1.1985
5.02567e-08,1.1989
5.02800e-08,1.1994
5.03033e-08,1.1995
5.03265e-08,1.1993
5.03498e-08,1.1991
5.03731e-08,1.1991
5.03963e-08,1.1991
5.04196e-08,1.1989
5.04429e-08,1.1989
5.04661e-08,1.1990
5.04894e-08,1.1994
5.05127e-08,1.1967
5.05359e-08,1.1829
5.05592e-08,1.1468
5.05825e-08,1.0737
5.06057e-08,0.9844
5.06290e-08,0.8818
5.06523e-08,0.7891
5.06755e-08,0.7305
5.06988e-08,0.6872
5.07221e-08,0.6635
5.07453e-08,0.6486
5.07686e-08,0.6262
5.07919e-08,0.6030
5.08151e-08,0.5816
5.08384e-08,0.5588
5.08617e-08,0.5446
5.08849e-08,0.5399
5.09082e-08,0.5333
5.09315e-08,0.5277
5.09547e-08,0.5240
5.09780e-08,0.5405
5.10013e-08,0.6071
5.10245e-08,0.6998
5.10478e-08,0.8276
5.10711e-08,0.9506
5.10943e-08,1.0314
5.11176e-08,1.0953
5.11409e-08,1.1224
5.11641e-08,1.1341
5.11874e-08,1.1524
5.12107e-08,1.1641
5.12339e-08,1.1769
5.12572e-08,1.1954
5.12805e-08,1.2028
5.13037e-08,1.2010
5.13270e-08,1.2013
5.13503e-08,1.1977
5.13735e-08,1.2040
5.13968e-08,1.2202
5.14201e-08,1.2295
5.14433e-08,1.2348
5.14666e-08,1.2278
5.14899e-08,1.2134
5.15131e-08,1.2038
5.15364e-08,1.1952
5.15597e-08,1.1920
5.15829e-08,1.1914
5.16062e-08,1.1902
5.16295e-08,1.1905
5.16527e-08,1.1906
5.16760e-08,1.1894
5.16993e-08,1.1899
5.17225e-08,1.1931
5.17458e-08,1.1968
5.17691e-08,1.1966
5.17923e-08,1.1809
5.18156e-08,1.1296
5.18389e-08,1.0466
5.18621e-08,0.9492
5.18854e-08,0.8448
5.19087e-08,0.7652
5.19319e-08,0.7144
5.19552e-08,0.6773
5.19785e-08,0.6581
5.20017e-08,0.6402
5.20250e-08,0.6167
5.20483e-08,0.5947
5.20715e-08,0.5733
5.20948e-08,0.5534
5.21181e-08,0.5444
5.21413e-08,0.5404
5.21646e-08,0.5335
5.21879e-08,0.5261
5.22111e-08,0.5227
5.22344e-08,0.5544
5.22577e-08,0.6303
5.22809e-08,0.7347
5.23042e-08,0.8690
5.23275e-08,0.9773
5.23507e-08,1.0513
5.23740e-08,1.1064
5.23973e-08,1.1248
5.24205e-08,1.1396
5.24438e-08,1.1571
5.24671e-08,1.1676
5.24904e-08,1.1827
5.25136e-08,1.1994
5.25369e-08,1.2021
5.25602e-08,1.2001
5.25834e-08,1.1993
5.26067e-08,1.1972
5.26300e-08,1.2089
5.26532e-08,1.2242
5.26765e-08,1.2317
5.26998e-08,1.2340
5.27230e-08,1.2228
5.27463e-08,1.2100
5.27696e-08,1.2014
5.27928e-08,1.1940
5.28161e-08,1.1920
5.28394e-08,1.1909
5.28626e-08,1.1898
5.28859e-08,1.1904
5.29092e-08,1.1901
5.29324e-08,1.1889
5.29557e-08,1.1905
5.29790e-08,1.1941
5.30022e-08,1.1987
5.30255e-08,1.2038
5.30488e-08,1.2030
5.30720e-08,1.1991
5.30953e-08,1.1953
5.31186e-08,1.1925
5.31418e-08,1.1946
5.31651e-08,1.1971
5.31884e-08,1.1982
5.32116e-08,1.1988
5.32349e-08,1.1978
5.32582e-08,1.1972
5.32814e-08,1.1974
5.33047e-08,1.1976
5.33280e-08,1.1984
5.33512e-08,1.2003
5.33745e-08,1.2015
5.33978e-08,1.2018
5.34210e-08,1.1997
5.34443e-08,1.1869
5.34676e-08,1.1606
5.34908e-08,1.0978
5.35141e-08,1.0135
5.35374e-08,0.9157
5.35606e-08,0.8142
5.35839e-08,0.7448
5.36072e-08,0.6976
5.36304e-08,0.6677
5.36537e-08,0.6532
5.36770e-08,0.6337
5.37002e-08,0.6100
5.37235e-08,0.5888
5.37468e-08,0.5660
5.37700e-08,0.5477
5.37933e-08,0.5405
5.38166e-08,0.5345
5.38398e-08,0.5286
5.38631e-08,0.5220
5.38864e-08,0.5079
5.39096e-08,0.4964
5.39329e-08,0.4908
5.39562e-08,0.4900
5.39794e-08,0.4958
5.40027e-08,0.5002
5.40260e-08,0.5031
5.40492e-08,0.5063
5.40725e-08,0.5099
5.40958e-08,0.5161
5.41190e-08,0.5228
5.41423e-08,0.5273
5.41656e-08,0.5292
5.41888e-08,0.5282
5.42121e-08,0.5241
5.42354e-08,0.5202
5.42586e-08,0.5175
5.42819e-08,0.5170
5.43052e-08,0.5202
5.43284e-08,0.5233
5.43517e-08,0.5247
5.43750e-08,0.5239
5.43982e-08,0.5208
5.44215e-08,0.5190
5.44448e-08,0.5189
5.44680e-08,0.5195
5.44913e-08,0.5201
5.45146e-08,0.5192
5.45378e-08,0.5170
5.45611e-08,0.5149
5.45844e-08,0.5131
5.46076e-08,0.5120
5.46309e-08,0.5123
5.46542e-08,0.5129
5.46775e-08,0.5140
5.47007e-08,0.5151
5.47240e-08,0.5149
5.47473e-08,0.5145
5.47705e-08,0.5142
5.47938e-08,0.5144
5.48171e-08,0.5153
5.48403e-08,0.5155
5.48636e-08,0.5150
5.48869e-08,0.5141
5.49101e-08,0.5133
5.49334e-08,0.5134
5.49567e-08,0.5141
5.49799e-08,0.5148
5.50032e-08,0.5152
5.50265e-08,0.5153
5.50497e-08,0.5152
5.50730e-08,0.5150
5.50963e-08,0.5148
5.51195e-08,0.5146
5.51428e-08,0.5147
5.51661e-08,0.5149
5.51893e-08,0.5151
5.52126e-08,0.5148
5.52359e-08,0.5142
5.52591e-08,0.5138
5.52824e-08,0.5138
5.53057e-08,0.5142
5.53289e-08,0.5146
5.53522e-08,0.5147
5.53755e-08,0.5146
