.HEADER
..NAMES
Time,V U2.K2
2.45700e-08,1.1294
2.45932e-08,1.1114
2.46165e-08,1.1070
2.46398e-08,1.1149
2.46630e-08,1.1304
2.46863e-08,1.1481
2.47096e-08,1.1641
2.47328e-08,1.1753
2.47561e-08,1.1792
2.47794e-08,1.1758
2.48026e-08,1.1672
2.48259e-08,1.1560
2.48492e-08,1.1443
2.48724e-08,1.1348
2.48957e-08,1.1314
2.49190e-08,1.1369
2.49422e-08,1.1509
2.49655e-08,1.1711
2.49888e-08,1.1939
2.50120e-08,1.2144
2.50353e-08,1.2269
2.50586e-08,1.2283
2.50818e-08,1.2197
2.51051e-08,1.2052
2.51284e-08,1.1895
2.51516e-08,1.1773
2.51749e-08,1.1723
2.51982e-08,1.1759
2.52214e-08,1.1869
2.52447e-08,1.2022
2.52680e-08,1.2181
2.52912e-08,1.2312
2.53145e-08,1.2380
2.53378e-08,1.2306
2.53610e-08,1.2035
2.53843e-08,1.1417
2.54076e-08,1.0572
2.54308e-08,0.9619
2.54541e-08,0.8553
2.54774e-08,0.7509
2.55006e-08,0.6583
2.55239e-08,0.5907
2.55472e-08,0.5440
2.55704e-08,0.5026
2.55937e-08,0.4639
2.56170e-08,0.4234
2.56402e-08,0.3680
2.56635e-08,0.2911
2.56868e-08,0.1980
2.57100e-08,0.1034
2.57333e-08,0.0167
2.57566e-08,-0.0579
2.57798e-08,-0.1120
2.58031e-08,-0.1417
2.58264e-08,-0.1505
2.58496e-08,-0.1457
2.58729e-08,-0.1315
2.58962e-08,-0.1098
2.59194e-08,-0.0871
2.59427e-08,-0.0718
2.59660e-08,-0.0685
2.59892e-08,-0.0771
2.60125e-08,-0.0956
2.60358e-08,-0.1193
2.60590e-08,-0.1399
2.60823e-08,-0.1485
2.61056e-08,-0.1399
2.61288e-08,-0.1139
2.61521e-08,-0.0748
2.61754e-08,-0.0281
2.61986e-08,0.0244
2.62219e-08,0.0895
2.62452e-08,0.1640
2.62684e-08,0.2360
2.62917e-08,0.3079
2.63150e-08,0.3839
2.63382e-08,0.4603
2.63615e-08,0.5290
2.63848e-08,0.5883
2.64080e-08,0.6490
2.64313e-08,0.7132
2.64546e-08,0.7742
2.64778e-08,0.8358
2.65011e-08,0.9056
2.65244e-08,0.9822
2.65476e-08,1.0543
2.65709e-08,1.1136
2.65942e-08,1.1605
2.66174e-08,1.1941
2.66407e-08,1.2118
2.66640e-08,1.2182
2.66872e-08,1.2224
2.67105e-08,1.2284
2.67338e-08,1.2331
2.67570e-08,1.2340
2.67803e-08,1.2327
2.68036e-08,1.2309
2.68269e-08,1.2278
2.68501e-08,1.2240
2.68734e-08,1.2213
2.68967e-08,1.2198
2.69199e-08,1.2168
2.69432e-08,1.2101
2.69665e-08,1.1995
2.69897e-08,1.1861
2.70130e-08,1.1717
2.70363e-08,1.1587
2.70595e-08,1.1489
2.70828e-08,1.1432
2.71061e-08,1.1424
2.71293e-08,1.1458
2.71526e-08,1.1505
2.71759e-08,1.1533
2.71991e-08,1.1526
2.72224e-08,1.1491
2.72457e-08,1.1442
2.72689e-08,1.1399
2.72922e-08,1.1394
2.73155e-08,1.1442
2.73387e-08,1.1528
2.73620e-08,1.1623
2.73853e-08,1.1708
2.74085e-08,1.1784
2.74318e-08,1.1845
2.74551e-08,1.1892
2.74783e-08,1.1933
2.75016e-08,1.1974
2.75249e-08,1.2003
2.75481e-08,1.2003
2.75714e-08,1.1978
2.75947e-08,1.1945
2.76179e-08,1.1921
2.76412e-08,1.1918
2.76645e-08,1.1945
2.76877e-08,1.2003
2.77110e-08,1.2082
2.77343e-08,1.2157
2.77575e-08,1.2210
2.77808e-08,1.2229
2.78041e-08,1.2208
2.78273e-08,1.2112
2.78506e-08,1.1897
2.78739e-08,1.1457
2.78971e-08,1.0772
2.79204e-08,0.9984
2.79437e-08,0.9099
2.79669e-08,0.8139
2.79902e-08,0.7202
2.80135e-08,0.6396
2.80367e-08,0.5773
2.80600e-08,0.5225
2.80833e-08,0.4689
2.81065e-08,0.4201
2.81298e-08,0.3671
2.81531e-08,0.3005
2.81763e-08,0.2198
2.81996e-08,0.1347
2.82229e-08,0.0559
2.82461e-08,-0.0145
2.82694e-08,-0.0719
2.82927e-08,-0.1105
2.83159e-08,-0.1308
2.83392e-08,-0.1384
2.83625e-08,-0.1374
2.83857e-08,-0.1279
2.84090e-08,-0.1120
2.84323e-08,-0.0966
2.84555e-08,-0.0873
2.84788e-08,-0.0859
2.85021e-08,-0.0922
2.85253e-08,-0.1046
2.85486e-08,-0.1188
2.85719e-08,-0.1278
2.85951e-08,-0.1260
2.86184e-08,-0.1112
2.86417e-08,-0.0850
2.86649e-08,-0.0508
2.86882e-08,-0.0095
2.87115e-08,0.0439
2.87347e-08,0.1147
2.87580e-08,0.1921
2.87813e-08,0.2695
2.88045e-08,0.3521
2.88278e-08,0.4362
2.88511e-08,0.5140
2.88743e-08,0.5783
2.88976e-08,0.6351
2.89209e-08,0.6939
2.89441e-08,0.7501
2.89674e-08,0.8036
2.89907e-08,0.8640
2.90139e-08,0.9356
2.90372e-08,1.0113
2.90605e-08,1.0796
2.90838e-08,1.1372
2.91070e-08,1.1837
2.91303e-08,1.2143
2.91536e-08,1.2287
2.91768e-08,1.2339
2.92001e-08,1.2367
2.92234e-08,1.2373
2.92466e-08,1.2329
2.92699e-08,1.2257
2.92932e-08,1.2197
2.93164e-08,1.2159
2.93397e-08,1.2142
2.93630e-08,1.2156
2.93862e-08,1.2199
2.94095e-08,1.2238
2.94328e-08,1.2231
2.94560e-08,1.2159
2.94793e-08,1.2025
2.95026e-08,1.1849
2.95258e-08,1.1662
2.95491e-08,1.1497
2.95724e-08,1.1378
2.95956e-08,1.1322
2.96189e-08,1.1336
2.96422e-08,1.1401
2.96654e-08,1.1479
2.96887e-08,1.1535
2.97120e-08,1.1558
2.97352e-08,1.1548
2.97585e-08,1.1514
2.97818e-08,1.1478
2.98050e-08,1.1471
2.98283e-08,1.1498
2.98516e-08,1.1544
2.98748e-08,1.1596
2.98981e-08,1.1657
2.99214e-08,1.1731
2.99446e-08,1.1811
2.99679e-08,1.1895
2.99912e-08,1.1981
3.00144e-08,1.2052
3.00377e-08,1.2085
3.00610e-08,1.2068
3.00842e-08,1.2016
3.01075e-08,1.1954
3.01308e-08,1.1904
3.01540e-08,1.1885
3.01773e-08,1.1908
3.02006e-08,1.1974
3.02238e-08,1.2063
3.02471e-08,1.2151
3.02704e-08,1.2219
3.02936e-08,1.2249
3.03169e-08,1.2220
3.03402e-08,1.2068
3.03634e-08,1.1742
3.03867e-08,1.1115
3.04100e-08,1.0329
3.04332e-08,0.9456
3.04565e-08,0.8478
3.04798e-08,0.7510
3.05030e-08,0.6630
3.05263e-08,0.5955
3.05496e-08,0.5421
3.05728e-08,0.4909
3.05961e-08,0.4434
3.06194e-08,0.3953
3.06426e-08,0.3353
3.06659e-08,0.2586
3.06892e-08,0.1714
3.07124e-08,0.0866
3.07357e-08,0.0099
3.07590e-08,-0.0555
3.07822e-08,-0.1029
3.08055e-08,-0.1298
3.08288e-08,-0.1401
3.08520e-08,-0.1401
3.08753e-08,-0.1316
3.08986e-08,-0.1155
3.09218e-08,-0.0977
3.09451e-08,-0.0853
3.09684e-08,-0.0818
3.09916e-08,-0.0870
3.10149e-08,-0.0997
3.10382e-08,-0.1163
3.10614e-08,-0.1298
3.10847e-08,-0.1334
3.11080e-08,-0.1231
3.11312e-08,-0.0993
3.11545e-08,-0.0658
3.11778e-08,-0.0283
3.12010e-08,0.0067
3.12243e-08,0.0341
3.12476e-08,0.0503
3.12708e-08,0.0538
3.12941e-08,0.0472
3.13174e-08,0.0360
3.13406e-08,0.0256
3.13639e-08,0.0192
3.13872e-08,0.0186
3.14105e-08,0.0244
3.14337e-08,0.0348
3.14570e-08,0.0464
3.14803e-08,0.0571
3.15035e-08,0.0656
3.15268e-08,0.0704
3.15501e-08,0.0692
3.15733e-08,0.0609
3.15966e-08,0.0466
3.16199e-08,0.0287
3.16431e-08,0.0103
3.16664e-08,-0.0045
3.16897e-08,-0.0117
3.17129e-08,-0.0098
3.17362e-08,-0.0006
3.17595e-08,0.0117
3.17827e-08,0.0230
3.18060e-08,0.0298
3.18293e-08,0.0293
3.18525e-08,0.0210
3.18758e-08,0.0070
3.18991e-08,-0.0094
3.19223e-08,-0.0246
3.19456e-08,-0.0353
3.19689e-08,-0.0395
3.19921e-08,-0.0367
3.20154e-08,-0.0283
3.20387e-08,-0.0165
3.20619e-08,-0.0041
3.20852e-08,0.0066
3.21085e-08,0.0137
3.21317e-08,0.0163
3.21550e-08,0.0141
3.21783e-08,0.0074
3.22015e-08,-0.0025
3.22248e-08,-0.0132
3.22481e-08,-0.0220
3.22713e-08,-0.0265
3.22946e-08,-0.0248
3.23179e-08,-0.0168
3.23411e-08,-0.0046
3.23644e-08,0.0086
3.23877e-08,0.0193
3.24109e-08,0.0251
3.24342e-08,0.0250
3.24575e-08,0.0195
3.24807e-08,0.0105
3.25040e-08,0.0008
3.25273e-08,-0.0072
3.25505e-08,-0.0117
3.25738e-08,-0.0121
3.25971e-08,-0.0085
3.26203e-08,-0.0021
3.26436e-08,0.0054
3.26669e-08,0.0121
3.26901e-08,0.0167
3.27134e-08,0.0182
3.27367e-08,0.0164
3.27599e-08,0.0117
3.27832e-08,0.0050
3.28065e-08,-0.0023
3.28297e-08,-0.0082
3.28530e-08,-0.0066
3.28763e-08,0.0132
3.28995e-08,0.0631
3.29228e-08,0.1338
3.29461e-08,0.2174
3.29693e-08,0.3137
3.29926e-08,0.4114
3.30159e-08,0.4985
3.30391e-08,0.5642
3.30624e-08,0.6140
3.30857e-08,0.6600
3.31089e-08,0.7019
3.31322e-08,0.7436
3.31555e-08,0.7970
3.31787e-08,0.8667
3.32020e-08,0.9476
3.32253e-08,1.0287
3.32485e-08,1.1049
3.32718e-08,1.1731
3.32951e-08,1.2252
3.33183e-08,1.2573
3.33416e-08,1.2721
3.33649e-08,1.2740
3.33881e-08,1.2646
3.34114e-08,1.2451
3.34347e-08,1.2226
3.34579e-08,1.2053
3.34812e-08,1.1982
3.35045e-08,1.2025
3.35277e-08,1.2178
3.35510e-08,1.2403
3.35743e-08,1.2617
3.35975e-08,1.2737
3.36208e-08,1.2710
3.36441e-08,1.2522
3.36673e-08,1.2147
3.36906e-08,1.1590
3.37139e-08,1.0759
3.37372e-08,0.9797
3.37604e-08,0.8833
3.37837e-08,0.7867
3.38070e-08,0.6980
3.38302e-08,0.6205
3.38535e-08,0.5628
3.38768e-08,0.5184
3.39000e-08,0.4726
3.39233e-08,0.4229
3.39466e-08,0.3693
3.39698e-08,0.3046
3.39931e-08,0.2244
3.40164e-08,0.1339
3.40396e-08,0.0468
3.40629e-08,-0.0277
3.40862e-08,-0.0862
3.41094e-08,-0.1237
3.41327e-08,-0.1383
3.41560e-08,-0.1350
3.41792e-08,-0.1233
3.42025e-08,-0.1098
3.42258e-08,-0.0967
3.42490e-08,-0.0869
3.42723e-08,-0.0844
3.42956e-08,-0.0900
3.43188e-08,-0.1009
3.43421e-08,-0.1135
3.43654e-08,-0.1242
3.43886e-08,-0.1285
3.44119e-08,-0.1217
3.44352e-08,-0.1022
3.44584e-08,-0.0721
3.44817e-08,-0.0366
3.45050e-08,-0.0021
3.45282e-08,0.0258
3.45515e-08,0.0437
3.45748e-08,0.0503
3.45980e-08,0.0460
3.46213e-08,0.0344
3.46446e-08,0.0215
3.46678e-08,0.0129
3.46911e-08,0.0115
3.47144e-08,0.0180
3.47376e-08,0.0315
3.47609e-08,0.0486
3.47842e-08,0.0641
3.48074e-08,0.0740
3.48307e-08,0.0768
3.48540e-08,0.0725
3.48772e-08,0.0617
3.49005e-08,0.0457
3.49238e-08,0.0275
3.49470e-08,0.0104
3.49703e-08,-0.0031
3.49936e-08,-0.0108
3.50168e-08,-0.0109
3.50401e-08,-0.0033
3.50634e-08,0.0091
3.50866e-08,0.0219
3.51099e-08,0.0309
3.51332e-08,0.0332
3.51564e-08,0.0276
3.51797e-08,0.0147
3.52030e-08,-0.0026
3.52262e-08,-0.0202
3.52495e-08,-0.0340
3.52728e-08,-0.0414
3.52960e-08,-0.0409
3.53193e-08,-0.0329
3.53426e-08,-0.0172
3.53658e-08,0.0101
3.53891e-08,0.0591
3.54124e-08,0.1270
3.54356e-08,0.2005
3.54589e-08,0.2827
3.54822e-08,0.3695
3.55054e-08,0.4514
3.55287e-08,0.5196
3.55520e-08,0.5724
3.55752e-08,0.6236
3.55985e-08,0.6758
3.56218e-08,0.7271
3.56450e-08,0.7868
3.56683e-08,0.8604
3.56916e-08,0.9444
3.57148e-08,1.0271
3.57381e-08,1.1000
3.57614e-08,1.1624
3.57846e-08,1.2096
3.58079e-08,1.2382
3.58312e-08,1.2518
3.58544e-08,1.2568
3.58777e-08,1.2561
3.59010e-08,1.2487
3.59242e-08,1.2371
3.59475e-08,1.2270
3.59708e-08,1.2220
3.59940e-08,1.2228
3.60173e-08,1.2295
3.60406e-08,1.2410
3.60638e-08,1.2529
3.60871e-08,1.2591
3.61104e-08,1.2553
3.61337e-08,1.2403
3.61569e-08,1.2126
3.61802e-08,1.1706
3.62035e-08,1.1071
3.62267e-08,1.0228
3.62500e-08,0.9329
3.62733e-08,0.8412
3.62965e-08,0.7492
3.63198e-08,0.6633
3.63431e-08,0.5905
3.63663e-08,0.5336
3.63896e-08,0.4815
3.64129e-08,0.4265
3.64361e-08,0.3731
3.64594e-08,0.3162
3.64827e-08,0.2488
3.65059e-08,0.1699
3.65292e-08,0.0883
3.65525e-08,0.0148
3.65757e-08,-0.0477
3.65990e-08,-0.0955
3.66223e-08,-0.1240
3.66455e-08,-0.1341
3.66688e-08,-0.1322
3.66921e-08,-0.1251
3.67153e-08,-0.1149
3.67386e-08,-0.1030
3.67619e-08,-0.0938
3.67851e-08,-0.0907
3.68084e-08,-0.0936
3.68317e-08,-0.1003
3.68549e-08,-0.1086
3.68782e-08,-0.1150
3.69015e-08,-0.1148
3.69247e-08,-0.1046
3.69480e-08,-0.0839
3.69713e-08,-0.0558
3.69945e-08,-0.0250
3.70178e-08,0.0037
3.70411e-08,0.0264
3.70643e-08,0.0411
3.70876e-08,0.0466
3.71109e-08,0.0433
3.71341e-08,0.0351
3.71574e-08,0.0268
3.71807e-08,0.0220
3.72039e-08,0.0223
3.72272e-08,0.0283
3.72505e-08,0.0391
3.72737e-08,0.0512
3.72970e-08,0.0609
3.73203e-08,0.0662
3.73435e-08,0.0668
3.73668e-08,0.0624
3.73901e-08,0.0529
3.74133e-08,0.0396
3.74366e-08,0.0249
3.74599e-08,0.0110
3.74831e-08,-0.0002
3.75064e-08,-0.0063
3.75297e-08,-0.0056
3.75529e-08,0.0011
3.75762e-08,0.0107
3.75995e-08,0.0194
3.76227e-08,0.0246
3.76460e-08,0.0242
3.76693e-08,0.0176
3.76925e-08,0.0060
3.77158e-08,-0.0080
3.77391e-08,-0.0211
3.77623e-08,-0.0308
3.77856e-08,-0.0350
3.78089e-08,-0.0332
3.78321e-08,-0.0259
3.78554e-08,-0.0153
3.78787e-08,-0.0041
3.79019e-08,0.0053
3.79252e-08,0.0110
3.79485e-08,0.0122
3.79717e-08,0.0095
3.79950e-08,0.0036
3.80183e-08,-0.0039
3.80415e-08,-0.0112
3.80648e-08,-0.0169
3.80881e-08,-0.0193
3.81113e-08,-0.0177
3.81346e-08,-0.0119
3.81579e-08,-0.0028
3.81811e-08,0.0072
3.82044e-08,0.0156
3.82277e-08,0.0204
3.82509e-08,0.0206
3.82742e-08,0.0164
3.82975e-08,0.0092
3.83207e-08,0.0013
3.83440e-08,-0.0052
3.83673e-08,-0.0088
3.83905e-08,-0.0089
3.84138e-08,-0.0055
3.84371e-08,0.0001
3.84603e-08,0.0067
3.84836e-08,0.0123
3.85069e-08,0.0158
3.85302e-08,0.0163
3.85534e-08,0.0139
3.85767e-08,0.0090
3.86000e-08,0.0030
3.86232e-08,-0.0028
3.86465e-08,-0.0074
3.86698e-08,-0.0097
3.86930e-08,-0.0094
3.87163e-08,-0.0064
3.87396e-08,-0.0013
3.87628e-08,0.0046
3.87861e-08,0.0100
3.88094e-08,0.0132
3.88326e-08,0.0134
3.88559e-08,0.0104
3.88792e-08,0.0050
3.89024e-08,-0.0014
3.89257e-08,-0.0070
3.89490e-08,-0.0105
3.89722e-08,-0.0110
3.89955e-08,-0.0087
3.90188e-08,-0.0043
3.90420e-08,0.0011
3.90653e-08,0.0062
3.90886e-08,0.0099
3.91118e-08,0.0114
3.91351e-08,0.0106
3.91584e-08,0.0077
3.91816e-08,0.0036
3.92049e-08,-0.0009
3.92282e-08,-0.0047
3.92514e-08,-0.0070
3.92747e-08,-0.0073
3.92980e-08,-0.0055
3.93212e-08,-0.0021
3.93445e-08,0.0022
3.93678e-08,0.0063
3.93910e-08,0.0094
3.94143e-08,0.0106
3.94376e-08,0.0096
3.94608e-08,0.0067
3.94841e-08,0.0026
3.95074e-08,0.0012
3.95306e-08,0.0101
3.95539e-08,0.0442
3.95772e-08,0.1038
3.96004e-08,0.1757
3.96237e-08,0.2635
3.96470e-08,0.3603
3.96702e-08,0.4539
3.96935e-08,0.5331
3.97168e-08,0.5930
3.97400e-08,0.6464
3.97633e-08,0.6951
3.97866e-08,0.7371
3.98098e-08,0.7838
3.98331e-08,0.8434
3.98564e-08,0.9163
3.98796e-08,0.9933
3.99029e-08,1.0673
3.99262e-08,1.1377
3.99494e-08,1.1973
3.99727e-08,1.2395
3.99960e-08,1.2641
4.00192e-08,1.2749
4.00425e-08,1.2739
4.00658e-08,1.2606
4.00890e-08,1.2393
4.01123e-08,1.2186
4.01356e-08,1.2050
4.01588e-08,1.2013
4.01821e-08,1.2085
4.02054e-08,1.2254
4.02286e-08,1.2462
4.02519e-08,1.2626
4.02752e-08,1.2680
4.02984e-08,1.2594
4.03217e-08,1.2340
4.03450e-08,1.1902
4.03682e-08,1.1212
4.03915e-08,1.0284
4.04148e-08,0.9290
4.04380e-08,0.8295
4.04613e-08,0.7330
4.04846e-08,0.6469
4.05078e-08,0.5786
4.05311e-08,0.5298
4.05544e-08,0.4878
4.05776e-08,0.4414
4.06009e-08,0.3928
4.06242e-08,0.3363
4.06474e-08,0.2648
4.06707e-08,0.1781
4.06940e-08,0.0871
4.07173e-08,0.0052
4.07405e-08,-0.0627
4.07638e-08,-0.1122
4.07871e-08,-0.1386
4.08103e-08,-0.1432
4.08336e-08,-0.1341
4.08569e-08,-0.1198
4.08801e-08,-0.1042
4.09034e-08,-0.0896
4.09267e-08,-0.0808
4.09499e-08,-0.0811
4.09732e-08,-0.0897
4.09965e-08,-0.1029
4.10197e-08,-0.1172
4.10430e-08,-0.1276
4.10663e-08,-0.1286
4.10895e-08,-0.1162
4.11128e-08,-0.0906
4.11361e-08,-0.0559
4.11593e-08,-0.0179
4.11826e-08,0.0212
4.12059e-08,0.0659
4.12291e-08,0.1259
4.12524e-08,0.1898
4.12757e-08,0.2551
4.12989e-08,0.3294
4.13222e-08,0.4090
4.13455e-08,0.4887
4.13687e-08,0.5583
4.13920e-08,0.6240
4.14153e-08,0.6931
4.14385e-08,0.7576
4.14618e-08,0.8155
4.14851e-08,0.8751
4.15083e-08,0.9403
4.15316e-08,1.0064
4.15549e-08,1.0645
4.15781e-08,1.1140
4.16014e-08,1.1570
4.16247e-08,1.1888
4.16479e-08,1.2091
4.16712e-08,1.2230
4.16945e-08,1.2354
4.17177e-08,1.2445
4.17410e-08,1.2461
4.17643e-08,1.2413
4.17875e-08,1.2336
4.18108e-08,1.2250
4.18341e-08,1.2166
4.18573e-08,1.2112
4.18806e-08,1.2105
4.19039e-08,1.2121
4.19271e-08,1.2127
4.19504e-08,1.2097
4.19737e-08,1.2020
4.19969e-08,1.1839
4.20202e-08,1.1515
4.20435e-08,1.0902
4.20667e-08,1.0090
4.20900e-08,0.9184
4.21133e-08,0.8196
4.21365e-08,0.7210
4.21598e-08,0.6289
4.21831e-08,0.5556
4.22063e-08,0.4988
4.22296e-08,0.4466
4.22529e-08,0.3965
4.22761e-08,0.3498
4.22994e-08,0.2987
4.23227e-08,0.2352
4.23459e-08,0.1602
4.23692e-08,0.0831
4.23925e-08,0.0115
4.24157e-08,-0.0524
4.24390e-08,-0.1025
4.24623e-08,-0.1334
4.24855e-08,-0.1456
4.25088e-08,-0.1448
4.25321e-08,-0.1355
4.25553e-08,-0.1192
4.25786e-08,-0.0999
4.26019e-08,-0.0843
4.26251e-08,-0.0771
4.26484e-08,-0.0788
4.26717e-08,-0.0878
4.26949e-08,-0.1012
4.27182e-08,-0.1136
4.27415e-08,-0.1183
4.27647e-08,-0.1108
4.27880e-08,-0.0904
4.28113e-08,-0.0607
4.28345e-08,-0.0268
4.28578e-08,0.0056
4.28811e-08,0.0323
4.29043e-08,0.0500
4.29276e-08,0.0567
4.29509e-08,0.0533
4.29742e-08,0.0436
4.29974e-08,0.0324
4.30207e-08,0.0233
4.30440e-08,0.0188
4.30672e-08,0.0208
4.30905e-08,0.0292
4.31138e-08,0.0409
4.31370e-08,0.0526
4.31603e-08,0.0623
4.31836e-08,0.0681
4.32068e-08,0.0680
4.32301e-08,0.0607
4.32534e-08,0.0473
4.32766e-08,0.0302
4.32999e-08,0.0123
4.33232e-08,-0.0031
4.33464e-08,-0.0122
4.33697e-08,-0.0128
4.33930e-08,-0.0058
4.34162e-08,0.0053
4.34395e-08,0.0165
4.34628e-08,0.0243
4.34860e-08,0.0263
4.35093e-08,0.0213
4.35326e-08,0.0104
4.35558e-08,-0.0037
4.35791e-08,-0.0180
4.36024e-08,-0.0295
4.36256e-08,-0.0361
4.36489e-08,-0.0363
4.36722e-08,-0.0305
4.36954e-08,-0.0202
4.37187e-08,-0.0078
4.37420e-08,0.0039
4.37652e-08,0.0125
4.37885e-08,0.0166
4.38118e-08,0.0155
4.38350e-08,0.0098
4.38583e-08,0.0008
4.38816e-08,-0.0093
4.39048e-08,-0.0180
4.39281e-08,-0.0230
4.39514e-08,-0.0227
4.39746e-08,-0.0167
4.39979e-08,-0.0063
4.40212e-08,0.0057
4.40444e-08,0.0163
4.40677e-08,0.0230
4.40910e-08,0.0245
4.41142e-08,0.0207
4.41375e-08,0.0132
4.41608e-08,0.0042
4.41840e-08,-0.0040
4.42073e-08,-0.0096
4.42306e-08,-0.0115
4.42538e-08,-0.0095
4.42771e-08,-0.0043
4.43004e-08,0.0028
4.43236e-08,0.0100
4.43469e-08,0.0156
4.43702e-08,0.0183
4.43934e-08,0.0176
4.44167e-08,0.0135
4.44400e-08,0.0070
4.44632e-08,-0.0004
4.44865e-08,-0.0068
4.45098e-08,-0.0074
4.45330e-08,0.0066
4.45563e-08,0.0505
4.45796e-08,0.1176
4.46028e-08,0.1971
4.46261e-08,0.2911
4.46494e-08,0.3895
4.46726e-08,0.4810
4.46959e-08,0.5521
4.47192e-08,0.6047
4.47424e-08,0.6524
4.47657e-08,0.6958
4.47890e-08,0.7361
4.48122e-08,0.7857
4.48355e-08,0.8512
4.48588e-08,0.9302
4.48820e-08,1.0113
4.49053e-08,1.0883
4.49286e-08,1.1593
4.49518e-08,1.2159
4.49751e-08,1.2527
4.49984e-08,1.2710
4.50216e-08,1.2757
4.50449e-08,1.2689
4.50682e-08,1.2510
4.50914e-08,1.2282
4.51147e-08,1.2093
4.51380e-08,1.1997
4.51612e-08,1.2012
4.51845e-08,1.2139
4.52078e-08,1.2349
4.52310e-08,1.2571
4.52543e-08,1.2716
4.52776e-08,1.2727
4.53008e-08,1.2581
4.53241e-08,1.2253
4.53474e-08,1.1748
4.53707e-08,1.0982
4.53939e-08,1.0032
4.54172e-08,0.9057
4.54405e-08,0.8089
4.54637e-08,0.7178
4.54870e-08,0.6369
4.55103e-08,0.5744
4.55335e-08,0.5283
4.55568e-08,0.4844
4.55801e-08,0.4353
4.56033e-08,0.3831
4.56266e-08,0.3216
4.56499e-08,0.2451
4.56731e-08,0.1559
4.56964e-08,0.0664
4.57197e-08,-0.0113
4.57429e-08,-0.0738
4.57662e-08,-0.1166
4.57895e-08,-0.1366
4.58127e-08,-0.1367
4.58360e-08,-0.1262
4.58593e-08,-0.1128
4.58825e-08,-0.0994
4.59058e-08,-0.0882
4.59291e-08,-0.0835
4.59523e-08,-0.0871
4.59756e-08,-0.0972
4.59989e-08,-0.1100
4.60221e-08,-0.1218
4.60454e-08,-0.1283
4.60687e-08,-0.1246
4.60919e-08,-0.1080
4.61152e-08,-0.0799
4.61385e-08,-0.0448
4.61617e-08,-0.0084
4.61850e-08,0.0290
4.62083e-08,0.0739
4.62315e-08,0.1347
4.62548e-08,0.1974
4.62781e-08,0.2645
4.63013e-08,0.3415
4.63246e-08,0.4230
4.63479e-08,0.5039
4.63711e-08,0.5732
4.63944e-08,0.6404
4.64177e-08,0.7099
4.64409e-08,0.7720
4.64642e-08,0.8282
4.64875e-08,0.8868
4.65107e-08,0.9511
4.65340e-08,1.0153
4.65573e-08,1.0709
4.65805e-08,1.1198
4.66038e-08,1.1623
4.66271e-08,1.1936
4.66503e-08,1.2139
4.66736e-08,1.2284
4.66969e-08,1.2410
4.67201e-08,1.2485
4.67434e-08,1.2475
4.67667e-08,1.2403
4.67899e-08,1.2309
4.68132e-08,1.2209
4.68365e-08,1.2123
4.68597e-08,1.2079
4.68830e-08,1.2086
4.69063e-08,1.2115
4.69295e-08,1.2129
4.69528e-08,1.2104
4.69761e-08,1.2033
4.69993e-08,1.1922
4.70226e-08,1.1788
4.70459e-08,1.1650
4.70691e-08,1.1524
4.70924e-08,1.1428
4.71157e-08,1.1379
4.71389e-08,1.1372
4.71622e-08,1.1387
4.71855e-08,1.1410
4.72087e-08,1.1440
4.72320e-08,1.1470
4.72553e-08,1.1498
4.72785e-08,1.1532
4.73018e-08,1.1581
4.73251e-08,1.1637
4.73483e-08,1.1676
4.73716e-08,1.1695
4.73949e-08,1.1705
4.74181e-08,1.1721
4.74414e-08,1.1748
4.74647e-08,1.1796
4.74879e-08,1.1870
4.75112e-08,1.1954
4.75345e-08,1.2019
4.75577e-08,1.2049
4.75810e-08,1.2050
4.76043e-08,1.2033
4.76275e-08,1.2009
4.76508e-08,1.1991
4.76741e-08,1.1992
4.76973e-08,1.2015
4.77206e-08,1.2050
4.77439e-08,1.2089
4.77672e-08,1.2123
4.77904e-08,1.2145
4.78137e-08,1.2149
4.78370e-08,1.2135
4.78602e-08,1.2109
4.78835e-08,1.2078
4.79068e-08,1.2046
4.79300e-08,1.2015
4.79533e-08,1.1984
4.79766e-08,1.1955
4.79998e-08,1.1930
4.80231e-08,1.1917
4.80464e-08,1.1922
4.80696e-08,1.1946
4.80929e-08,1.1983
4.81162e-08,1.2020
4.81394e-08,1.2041
4.81627e-08,1.2037
4.81860e-08,1.2008
4.82092e-08,1.1967
4.82325e-08,1.1925
4.82558e-08,1.1895
4.82790e-08,1.1883
4.83023e-08,1.1890
4.83256e-08,1.1909
4.83488e-08,1.1933
4.83721e-08,1.1954
4.83954e-08,1.1972
4.84186e-08,1.1983
4.84419e-08,1.1988
4.84652e-08,1.1989
4.84884e-08,1.1986
4.85117e-08,1.1982
4.85350e-08,1.1975
4.85582e-08,1.1967
4.85815e-08,1.1960
4.86048e-08,1.1956
4.86280e-08,1.1957
4.86513e-08,1.1966
4.86746e-08,1.1983
4.86978e-08,1.2003
4.87211e-08,1.2020
4.87444e-08,1.2026
4.87676e-08,1.2017
4.87909e-08,1.1997
4.88142e-08,1.1973
4.88374e-08,1.1954
4.88607e-08,1.1946
4.88840e-08,1.1951
4.89072e-08,1.1967
4.89305e-08,1.1987
4.89538e-08,1.2003
4.89770e-08,1.2012
4.90003e-08,1.2013
4.90236e-08,1.2008
4.90468e-08,1.1998
4.90701e-08,1.1987
4.90934e-08,1.1976
