.HEADER
..NAMES
Time,V U2.G3&F3
2.50353e-08,0.8732
2.50586e-08,0.8061
2.50818e-08,0.7522
2.51051e-08,0.7001
2.51284e-08,0.6446
2.51516e-08,0.5941
2.51749e-08,0.5579
2.51982e-08,0.5401
2.52214e-08,0.5346
2.52447e-08,0.5308
2.52680e-08,0.5229
2.52912e-08,0.5137
2.53145e-08,0.5098
2.53378e-08,0.5155
2.53610e-08,0.5360
2.53843e-08,0.5862
2.54076e-08,0.6710
2.54308e-08,0.7757
2.54541e-08,0.8741
2.54774e-08,0.9502
2.55006e-08,1.0096
2.55239e-08,1.0655
2.55472e-08,1.1233
2.55704e-08,1.1738
2.55937e-08,1.2056
2.56170e-08,1.2149
2.56402e-08,1.2095
2.56635e-08,1.2029
2.56868e-08,1.2028
2.57100e-08,1.2066
2.57333e-08,1.2071
2.57566e-08,1.1974
2.57798e-08,1.1707
2.58031e-08,1.1157
2.58264e-08,1.0341
2.58496e-08,0.9414
2.58729e-08,0.8584
2.58962e-08,0.7946
2.59194e-08,0.7421
2.59427e-08,0.6893
2.59660e-08,0.6339
2.59892e-08,0.5855
2.60125e-08,0.5529
2.60358e-08,0.5383
2.60590e-08,0.5339
2.60823e-08,0.5295
2.61056e-08,0.5210
2.61288e-08,0.5124
2.61521e-08,0.5101
2.61754e-08,0.5180
2.61986e-08,0.5431
2.62219e-08,0.6004
2.62452e-08,0.6907
2.62684e-08,0.7963
2.62917e-08,0.8909
2.63150e-08,0.9629
2.63382e-08,1.0205
2.63615e-08,1.0769
2.63848e-08,1.1342
2.64080e-08,1.1818
2.64313e-08,1.2091
2.64546e-08,1.2146
2.64778e-08,1.2080
2.65011e-08,1.2023
2.65244e-08,1.2034
2.65476e-08,1.2072
2.65709e-08,1.2062
2.65942e-08,1.1938
2.66174e-08,1.1623
2.66407e-08,1.1015
2.66640e-08,1.0161
2.66872e-08,0.9237
2.67105e-08,0.8445
2.67338e-08,0.7836
2.67570e-08,0.7319
2.67803e-08,0.6782
2.68036e-08,0.6234
2.68269e-08,0.5776
2.68501e-08,0.5486
2.68734e-08,0.5368
2.68967e-08,0.5332
2.69199e-08,0.5281
2.69432e-08,0.5191
2.69665e-08,0.5112
2.69897e-08,0.5107
2.70130e-08,0.5211
2.70363e-08,0.5514
2.70595e-08,0.6158
2.70828e-08,0.7110
2.71061e-08,0.8163
2.71293e-08,0.9066
2.71526e-08,0.9748
2.71759e-08,1.0312
2.71991e-08,1.0882
2.72224e-08,1.1446
2.72457e-08,1.1889
2.72689e-08,1.2117
2.72922e-08,1.2137
2.73155e-08,1.2064
2.73387e-08,1.2020
2.73620e-08,1.2041
2.73853e-08,1.2076
2.74085e-08,1.2048
2.74318e-08,1.1896
2.74551e-08,1.1527
2.74783e-08,1.0863
2.75016e-08,0.9978
2.75249e-08,0.9065
2.75481e-08,0.8312
2.75714e-08,0.7729
2.75947e-08,0.7216
2.76179e-08,0.6671
2.76412e-08,0.6133
2.76645e-08,0.5703
2.76877e-08,0.5449
2.77110e-08,0.5357
2.77343e-08,0.5324
2.77575e-08,0.5265
2.77808e-08,0.5172
2.78041e-08,0.5104
2.78273e-08,0.5118
2.78506e-08,0.5249
2.78739e-08,0.5612
2.78971e-08,0.6325
2.79204e-08,0.7318
2.79437e-08,0.8358
2.79669e-08,0.9215
2.79902e-08,0.9863
2.80135e-08,1.0420
2.80367e-08,1.0995
2.80600e-08,1.1545
2.80833e-08,1.1951
2.81065e-08,1.2134
2.81298e-08,1.2125
2.81531e-08,1.2050
2.81763e-08,1.2019
2.81996e-08,1.2049
2.82229e-08,1.2078
2.82461e-08,1.2030
2.82694e-08,1.1845
2.82927e-08,1.1419
2.83159e-08,1.0702
2.83392e-08,0.9793
2.83625e-08,0.8899
2.83857e-08,0.8185
2.84090e-08,0.7625
2.84323e-08,0.7110
2.84555e-08,0.6560
2.84788e-08,0.6035
2.85021e-08,0.5636
2.85253e-08,0.5419
2.85486e-08,0.5348
2.85719e-08,0.5315
2.85951e-08,0.5247
2.86184e-08,0.5154
2.86417e-08,0.5099
2.86649e-08,0.5132
2.86882e-08,0.5295
2.87115e-08,0.5722
2.87347e-08,0.6501
2.87580e-08,0.7526
2.87813e-08,0.8544
2.88045e-08,0.9355
2.88278e-08,0.9974
2.88511e-08,1.0529
2.88743e-08,1.1107
2.88976e-08,1.1639
2.89209e-08,1.2005
2.89441e-08,1.2144
2.89674e-08,1.2111
2.89907e-08,1.2038
2.90139e-08,1.2021
2.90372e-08,1.2057
2.90605e-08,1.2077
2.90838e-08,1.2006
2.91070e-08,1.1785
2.91303e-08,1.1300
2.91536e-08,1.0533
2.91768e-08,0.9610
2.92001e-08,0.8742
2.92234e-08,0.8064
2.92466e-08,0.7523
2.92699e-08,0.7004
2.92932e-08,0.6450
2.93164e-08,0.5943
2.93397e-08,0.5577
2.93630e-08,0.5395
2.93862e-08,0.5340
2.94095e-08,0.5304
2.94328e-08,0.5229
2.94560e-08,0.5137
2.94793e-08,0.5097
2.95026e-08,0.5151
2.95258e-08,0.5353
2.95491e-08,0.5848
2.95724e-08,0.6690
2.95956e-08,0.7736
2.96189e-08,0.8723
2.96422e-08,0.9489
2.96654e-08,1.0084
2.96887e-08,1.0641
2.97120e-08,1.1219
2.97352e-08,1.1727
2.97585e-08,1.2050
2.97818e-08,1.2147
2.98050e-08,1.2095
2.98283e-08,1.2028
2.98516e-08,1.2026
2.98748e-08,1.2065
2.98981e-08,1.2072
2.99214e-08,1.1977
2.99446e-08,1.1713
2.99679e-08,1.1169
2.99912e-08,1.0357
3.00144e-08,0.9428
3.00377e-08,0.8592
3.00610e-08,0.7948
3.00842e-08,0.7421
3.01075e-08,0.6895
3.01308e-08,0.6342
3.01540e-08,0.5857
3.01773e-08,0.5526
3.02006e-08,0.5377
3.02238e-08,0.5334
3.02471e-08,0.5293
3.02704e-08,0.5210
3.02936e-08,0.5123
3.03169e-08,0.5099
3.03402e-08,0.5176
3.03634e-08,0.5422
3.03867e-08,0.5991
3.04100e-08,0.6892
3.04332e-08,0.7948
3.04565e-08,0.8897
3.04798e-08,0.9619
3.05030e-08,1.0195
3.05263e-08,1.0757
3.05496e-08,1.1331
3.05728e-08,1.1811
3.05961e-08,1.2088
3.06194e-08,1.2145
3.06426e-08,1.2079
3.06659e-08,1.2022
3.06892e-08,1.2032
3.07124e-08,1.2071
3.07357e-08,1.2063
3.07590e-08,1.1942
3.07822e-08,1.1630
3.08055e-08,1.1028
3.08288e-08,1.0176
3.08520e-08,0.9249
3.08753e-08,0.8450
3.08986e-08,0.7837
3.09218e-08,0.7320
3.09451e-08,0.6786
3.09684e-08,0.6238
3.09916e-08,0.5776
3.10149e-08,0.5483
3.10382e-08,0.5363
3.10614e-08,0.5328
3.10847e-08,0.5279
3.11080e-08,0.5191
3.11312e-08,0.5112
3.11545e-08,0.5105
3.11778e-08,0.5206
3.12010e-08,0.5506
3.12243e-08,0.6148
3.12476e-08,0.7101
3.12708e-08,0.8156
3.12941e-08,0.9062
3.13174e-08,0.9743
3.13406e-08,1.0307
3.13639e-08,1.0876
3.13872e-08,1.1441
3.14105e-08,1.1887
3.14337e-08,1.2117
3.14570e-08,1.2138
3.14803e-08,1.2064
3.15035e-08,1.2019
3.15268e-08,1.2040
3.15501e-08,1.2076
3.15733e-08,1.2049
3.15966e-08,1.1899
3.16199e-08,1.1534
3.16431e-08,1.0876
3.16664e-08,0.9992
3.16897e-08,0.9075
3.17129e-08,0.8316
3.17362e-08,0.7730
3.17595e-08,0.7218
3.17827e-08,0.6675
3.18060e-08,0.6136
3.18293e-08,0.5703
3.18525e-08,0.5447
3.18758e-08,0.5352
3.18991e-08,0.5321
3.19223e-08,0.5264
3.19456e-08,0.5172
3.19689e-08,0.5103
3.19921e-08,0.5115
3.20154e-08,0.5244
3.20387e-08,0.5604
3.20619e-08,0.6318
3.20852e-08,0.7314
3.21085e-08,0.8358
3.21317e-08,0.9216
3.21550e-08,0.9862
3.21783e-08,1.0418
3.22015e-08,1.0993
3.22248e-08,1.1545
3.22481e-08,1.1953
3.22713e-08,1.2136
3.22946e-08,1.2126
3.23179e-08,1.2049
3.23411e-08,1.2018
3.23644e-08,1.2048
3.23877e-08,1.2078
3.24109e-08,1.2031
3.24342e-08,1.1848
3.24575e-08,1.1427
3.24807e-08,1.0715
3.25040e-08,0.9807
3.25273e-08,0.8909
3.25505e-08,0.8188
3.25738e-08,0.7627
3.25971e-08,0.7114
3.26203e-08,0.6565
3.26436e-08,0.6039
3.26669e-08,0.5637
3.26901e-08,0.5417
3.27134e-08,0.5345
3.27367e-08,0.5313
3.27599e-08,0.5247
3.27832e-08,0.5153
3.28065e-08,0.5097
3.28297e-08,0.5129
3.28530e-08,0.5291
3.28763e-08,0.5718
3.28995e-08,0.6501
3.29228e-08,0.7530
3.29461e-08,0.8551
3.29693e-08,0.9361
3.29926e-08,0.9977
3.30159e-08,1.0531
3.30391e-08,1.1109
3.30624e-08,1.1643
3.30857e-08,1.2009
3.31089e-08,1.2147
3.31322e-08,1.2112
3.31555e-08,1.2036
3.31787e-08,1.2019
3.32020e-08,1.2056
3.32253e-08,1.2077
3.32485e-08,1.2007
3.32718e-08,1.1788
3.32951e-08,1.1308
3.33183e-08,1.0546
3.33416e-08,0.9622
3.33649e-08,0.8749
3.33881e-08,0.8067
3.34114e-08,0.7525
3.34347e-08,0.7009
3.34579e-08,0.6456
3.34812e-08,0.5947
3.35045e-08,0.5578
3.35277e-08,0.5394
3.35510e-08,0.5338
3.35743e-08,0.5304
3.35975e-08,0.5229
3.36208e-08,0.5137
3.36441e-08,0.5095
3.36673e-08,0.5148
3.36906e-08,0.5349
3.37139e-08,0.5847
3.37372e-08,0.6694
3.37604e-08,0.7746
3.37837e-08,0.8736
3.38070e-08,0.9498
3.38302e-08,1.0090
3.38535e-08,1.0646
3.38768e-08,1.1225
3.39000e-08,1.1735
3.39233e-08,1.2056
3.39466e-08,1.2151
3.39698e-08,1.2095
3.39931e-08,1.2027
3.40164e-08,1.2024
3.40396e-08,1.2064
3.40629e-08,1.2073
3.40862e-08,1.1980
3.41094e-08,1.1719
3.41327e-08,1.1181
3.41560e-08,1.0372
3.41792e-08,0.9441
3.42025e-08,0.8600
3.42258e-08,0.7952
3.42490e-08,0.7427
3.42723e-08,0.6902
3.42956e-08,0.6349
3.43188e-08,0.5861
3.43421e-08,0.5527
3.43654e-08,0.5376
3.43886e-08,0.5333
3.44119e-08,0.5293
3.44352e-08,0.5210
3.44584e-08,0.5122
3.44817e-08,0.5096
3.45050e-08,0.5171
3.45282e-08,0.5419
3.45515e-08,0.5990
3.45748e-08,0.6897
3.45980e-08,0.7959
3.46213e-08,0.8910
3.46446e-08,0.9628
3.46678e-08,1.0201
3.46911e-08,1.0763
3.47144e-08,1.1338
3.47376e-08,1.1819
3.47609e-08,1.2094
3.47842e-08,1.2148
3.48074e-08,1.2079
3.48307e-08,1.2019
3.48540e-08,1.2030
3.48772e-08,1.2070
3.49005e-08,1.2064
3.49238e-08,1.1944
3.49470e-08,1.1637
3.49703e-08,1.1040
3.49936e-08,1.0191
3.50168e-08,0.9261
3.50401e-08,0.8457
3.50634e-08,0.7842
3.50866e-08,0.7326
3.51099e-08,0.6793
3.51332e-08,0.6244
3.51564e-08,0.5780
3.51797e-08,0.5483
3.52030e-08,0.5362
3.52262e-08,0.5327
3.52495e-08,0.5280
3.52728e-08,0.5190
3.52960e-08,0.5110
3.53193e-08,0.5101
3.53426e-08,0.5202
3.53658e-08,0.5503
3.53891e-08,0.6148
3.54124e-08,0.7107
3.54356e-08,0.8168
3.54589e-08,0.9073
3.54822e-08,0.9752
3.55054e-08,1.0312
3.55287e-08,1.0880
3.55520e-08,1.1448
3.55752e-08,1.1894
3.55985e-08,1.2122
3.56218e-08,1.2140
3.56450e-08,1.2062
3.56683e-08,1.2016
3.56916e-08,1.2038
3.57148e-08,1.2075
3.57381e-08,1.2051
3.57614e-08,1.1902
3.57846e-08,1.1542
3.58079e-08,1.0889
3.58312e-08,1.0007
3.58544e-08,0.9086
3.58777e-08,0.8321
3.59010e-08,0.7735
3.59242e-08,0.7224
3.59475e-08,0.6683
3.59708e-08,0.6142
3.59940e-08,0.5705
3.60173e-08,0.5446
3.60406e-08,0.5351
3.60638e-08,0.5321
3.60871e-08,0.5264
3.61104e-08,0.5171
3.61337e-08,0.5100
3.61569e-08,0.5111
3.61802e-08,0.5240
3.62035e-08,0.5601
3.62267e-08,0.6319
3.62500e-08,0.7322
3.62733e-08,0.8370
3.62965e-08,0.9227
3.63198e-08,0.9870
3.63431e-08,1.0423
3.63663e-08,1.0998
3.63896e-08,1.1552
3.64129e-08,1.1960
3.64361e-08,1.2140
3.64594e-08,1.2127
3.64827e-08,1.2047
3.65059e-08,1.2015
3.65292e-08,1.2046
3.65525e-08,1.2078
3.65757e-08,1.2032
3.65990e-08,1.1852
3.66223e-08,1.1436
3.66455e-08,1.0729
3.66688e-08,0.9820
3.66921e-08,0.8917
3.67153e-08,0.8192
3.67386e-08,0.7631
3.67619e-08,0.7120
3.67851e-08,0.6572
3.68084e-08,0.6044
3.68317e-08,0.5638
3.68549e-08,0.5416
3.68782e-08,0.5343
3.69015e-08,0.5313
3.69247e-08,0.5247
3.69480e-08,0.5153
3.69713e-08,0.5094
3.69945e-08,0.5125
3.70178e-08,0.5287
3.70411e-08,0.5715
3.70643e-08,0.6502
3.70876e-08,0.7537
3.71109e-08,0.8562
3.71341e-08,0.9370
3.71574e-08,0.9983
3.71807e-08,1.0535
3.72039e-08,1.1114
3.72272e-08,1.1649
3.72505e-08,1.2015
3.72737e-08,1.2151
3.72970e-08,1.2112
3.73203e-08,1.2034
3.73435e-08,1.2017
3.73668e-08,1.2055
3.73901e-08,1.2077
3.74133e-08,1.2009
3.74366e-08,1.1793
3.74599e-08,1.1318
3.74831e-08,1.0560
3.75064e-08,0.9634
3.75297e-08,0.8756
3.75529e-08,0.8070
3.75762e-08,0.7529
3.75995e-08,0.7014
3.76227e-08,0.6462
3.76460e-08,0.5950
3.76693e-08,0.5578
3.76925e-08,0.5392
3.77158e-08,0.5337
3.77391e-08,0.5304
3.77623e-08,0.5229
3.77856e-08,0.5136
3.78089e-08,0.5092
3.78321e-08,0.5143
3.78554e-08,0.5345
3.78787e-08,0.5843
3.79019e-08,0.6695
3.79252e-08,0.7752
3.79485e-08,0.8745
3.79717e-08,0.9506
3.79950e-08,1.0094
3.80183e-08,1.0649
3.80415e-08,1.1228
3.80648e-08,1.1740
3.80881e-08,1.2062
3.81113e-08,1.2154
3.81346e-08,1.2095
3.81579e-08,1.2024
3.81811e-08,1.2022
3.82044e-08,1.2063
3.82277e-08,1.2073
3.82509e-08,1.1981
3.82742e-08,1.1723
3.82975e-08,1.1190
3.83207e-08,1.0384
3.83440e-08,0.9450
3.83673e-08,0.8603
3.83905e-08,0.7953
3.84138e-08,0.7429
3.84371e-08,0.6907
3.84603e-08,0.6354
3.84836e-08,0.5862
3.85069e-08,0.5525
3.85302e-08,0.5373
3.85534e-08,0.5332
3.85767e-08,0.5293
3.86000e-08,0.5210
3.86232e-08,0.5121
3.86465e-08,0.5093
3.86698e-08,0.5168
3.86930e-08,0.5415
3.87163e-08,0.5987
3.87396e-08,0.6898
3.87628e-08,0.7965
3.87861e-08,0.8917
3.88094e-08,0.9634
3.88326e-08,1.0204
3.88559e-08,1.0765
3.88792e-08,1.1341
3.89024e-08,1.1824
3.89257e-08,1.2098
3.89490e-08,1.2150
3.89722e-08,1.2078
3.89955e-08,1.2017
3.90188e-08,1.2028
3.90420e-08,1.2070
3.90653e-08,1.2064
3.90886e-08,1.1946
3.91118e-08,1.1641
3.91351e-08,1.1050
3.91584e-08,1.0202
3.91816e-08,0.9268
3.92049e-08,0.8459
3.92282e-08,0.7842
3.92514e-08,0.7329
3.92747e-08,0.6798
3.92980e-08,0.6248
3.93212e-08,0.5781
3.93445e-08,0.5481
3.93678e-08,0.5360
3.93910e-08,0.5327
3.94143e-08,0.5281
3.94376e-08,0.5191
3.94608e-08,0.5109
3.94841e-08,0.5099
3.95074e-08,0.5198
3.95306e-08,0.5499
3.95539e-08,0.6144
3.95772e-08,0.7108
3.96004e-08,0.8172
3.96237e-08,0.9080
3.96470e-08,0.9757
3.96702e-08,1.0314
3.96935e-08,1.0882
3.97168e-08,1.1451
3.97400e-08,1.1899
3.97633e-08,1.2126
3.97866e-08,1.2142
3.98098e-08,1.2062
3.98331e-08,1.2014
3.98564e-08,1.2036
3.98796e-08,1.2075
3.99029e-08,1.2051
3.99262e-08,1.1904
3.99494e-08,1.1548
3.99727e-08,1.0899
3.99960e-08,1.0017
4.00192e-08,0.9092
4.00425e-08,0.8322
4.00658e-08,0.7735
4.00890e-08,0.7227
4.01123e-08,0.6688
4.01356e-08,0.6146
4.01588e-08,0.5706
4.01821e-08,0.5444
4.02054e-08,0.5350
4.02286e-08,0.5321
4.02519e-08,0.5266
4.02752e-08,0.5172
4.02984e-08,0.5099
4.03217e-08,0.5108
4.03450e-08,0.5237
4.03682e-08,0.5598
4.03915e-08,0.6315
4.04148e-08,0.7321
4.04380e-08,0.8374
4.04613e-08,0.9233
4.04846e-08,0.9875
4.05078e-08,1.0426
4.05311e-08,1.1000
4.05544e-08,1.1556
4.05776e-08,1.1965
4.06009e-08,1.2146
4.06242e-08,1.2130
4.06474e-08,1.2047
4.06707e-08,1.2014
4.06940e-08,1.2045
4.07173e-08,1.2078
4.07405e-08,1.2033
4.07638e-08,1.1854
4.07871e-08,1.1442
4.08103e-08,1.0739
4.08336e-08,0.9830
4.08569e-08,0.8923
4.08801e-08,0.8194
4.09034e-08,0.7633
4.09267e-08,0.7126
4.09499e-08,0.6579
4.09732e-08,0.6049
4.09965e-08,0.5640
4.10197e-08,0.5416
4.10430e-08,0.5343
4.10663e-08,0.5315
4.10895e-08,0.5250
4.11128e-08,0.5154
4.11361e-08,0.5093
4.11593e-08,0.5123
4.11826e-08,0.5284
4.12059e-08,0.5710
4.12291e-08,0.6496
4.12524e-08,0.7534
4.12757e-08,0.8562
4.12989e-08,0.9374
4.13222e-08,0.9986
4.13455e-08,1.0537
4.13687e-08,1.1115
4.13920e-08,1.1652
4.14153e-08,1.2020
4.14385e-08,1.2155
4.14618e-08,1.2115
4.14851e-08,1.2035
4.15083e-08,1.2016
4.15316e-08,1.2054
4.15549e-08,1.2077
4.15781e-08,1.2010
4.16014e-08,1.1795
4.16247e-08,1.1326
4.16479e-08,1.0572
4.16712e-08,0.9647
4.16945e-08,0.8764
4.17177e-08,0.8074
4.17410e-08,0.7534
4.17643e-08,0.7022
4.17875e-08,0.6470
4.18108e-08,0.5956
4.18341e-08,0.5580
4.18573e-08,0.5392
4.18806e-08,0.5337
4.19039e-08,0.5306
4.19271e-08,0.5232
4.19504e-08,0.5137
4.19737e-08,0.5091
4.19969e-08,0.5142
4.20202e-08,0.5342
4.20435e-08,0.5833
4.20667e-08,0.6677
4.20900e-08,0.7730
4.21133e-08,0.8727
4.21365e-08,0.9495
4.21598e-08,1.0087
4.21831e-08,1.0641
4.22063e-08,1.1219
4.22296e-08,1.1733
4.22529e-08,1.2058
4.22761e-08,1.2155
4.22994e-08,1.2099
4.23227e-08,1.2027
4.23459e-08,1.2022
4.23692e-08,1.2062
4.23925e-08,1.2073
4.24157e-08,1.1982
4.24390e-08,1.1727
4.24623e-08,1.1199
4.24855e-08,1.0397
4.25088e-08,0.9464
4.25321e-08,0.8614
4.25553e-08,0.7960
4.25786e-08,0.7435
4.26019e-08,0.6915
4.26251e-08,0.6363
4.26484e-08,0.5869
4.26717e-08,0.5529
4.26949e-08,0.5374
4.27182e-08,0.5332
4.27415e-08,0.5294
4.27647e-08,0.5213
4.27880e-08,0.5123
4.28113e-08,0.5094
4.28345e-08,0.5167
4.28578e-08,0.5411
4.28811e-08,0.5974
4.29043e-08,0.6877
4.29276e-08,0.7940
4.29509e-08,0.8898
4.29742e-08,0.9622
4.29974e-08,1.0195
4.30207e-08,1.0755
4.30440e-08,1.1330
4.30672e-08,1.1815
4.30905e-08,1.2095
4.31138e-08,1.2152
4.31370e-08,1.2082
4.31603e-08,1.2020
4.31836e-08,1.2028
4.32068e-08,1.2069
4.32301e-08,1.2065
4.32534e-08,1.1948
4.32766e-08,1.1646
4.32999e-08,1.1059
4.33232e-08,1.0216
4.33464e-08,0.9282
4.33697e-08,0.8470
4.33930e-08,0.7851
4.34162e-08,0.7336
4.34395e-08,0.6808
4.34628e-08,0.6258
4.34860e-08,0.5788
4.35093e-08,0.5486
4.35326e-08,0.5361
4.35558e-08,0.5328
4.35791e-08,0.5283
4.36024e-08,0.5194
4.36256e-08,0.5111
4.36489e-08,0.5099
4.36722e-08,0.5197
4.36954e-08,0.5494
4.37187e-08,0.6130
4.37420e-08,0.7085
4.37652e-08,0.8149
4.37885e-08,0.9062
4.38118e-08,0.9745
4.38350e-08,1.0305
4.38583e-08,1.0872
4.38816e-08,1.1440
4.39048e-08,1.1891
4.39281e-08,1.2124
4.39514e-08,1.2144
4.39746e-08,1.2066
4.39979e-08,1.2016
4.40212e-08,1.2037
4.40444e-08,1.2075
4.40677e-08,1.2052
4.40910e-08,1.1906
4.41142e-08,1.1553
4.41375e-08,1.0908
4.41608e-08,1.0029
4.41840e-08,0.9105
4.42073e-08,0.8334
4.42306e-08,0.7745
4.42538e-08,0.7236
4.42771e-08,0.6698
4.43004e-08,0.6155
4.43236e-08,0.5714
4.43469e-08,0.5450
4.43702e-08,0.5353
4.43934e-08,0.5323
4.44167e-08,0.5268
4.44400e-08,0.5175
4.44632e-08,0.5102
4.44865e-08,0.5109
4.45098e-08,0.5235
4.45330e-08,0.5591
4.45563e-08,0.6299
4.45796e-08,0.7299
4.46028e-08,0.8350
4.46261e-08,0.9215
4.46494e-08,0.9863
4.46726e-08,1.0417
4.46959e-08,1.0990
4.47192e-08,1.1546
4.47424e-08,1.1958
4.47657e-08,1.2144
4.47890e-08,1.2133
4.48122e-08,1.2051
4.48355e-08,1.2016
4.48588e-08,1.2046
4.48820e-08,1.2078
4.49053e-08,1.2034
4.49286e-08,1.1856
4.49518e-08,1.1447
4.49751e-08,1.0746
4.49984e-08,0.9841
4.50216e-08,0.8934
4.50449e-08,0.8205
4.50682e-08,0.7642
4.50914e-08,0.7134
4.51147e-08,0.6588
4.51380e-08,0.6057
4.51612e-08,0.5647
4.51845e-08,0.5421
4.52078e-08,0.5346
4.52310e-08,0.5317
4.52543e-08,0.5252
4.52776e-08,0.5157
4.53008e-08,0.5096
4.53241e-08,0.5123
4.53474e-08,0.5282
4.53707e-08,0.5703
4.53939e-08,0.6482
4.54172e-08,0.7514
4.54405e-08,0.8544
4.54637e-08,0.9360
4.54870e-08,0.9978
4.55103e-08,1.0530
4.55335e-08,1.1107
4.55568e-08,1.1645
4.55801e-08,1.2015
4.56033e-08,1.2155
4.56266e-08,1.2118
4.56499e-08,1.2039
4.56731e-08,1.2019
4.56964e-08,1.2055
4.57197e-08,1.2077
4.57429e-08,1.2011
4.57662e-08,1.1797
4.57895e-08,1.1329
4.58127e-08,1.0576
4.58360e-08,0.9653
4.58593e-08,0.8772
4.58825e-08,0.8083
4.59058e-08,0.7542
4.59291e-08,0.7029
4.59523e-08,0.6477
4.59756e-08,0.5964
4.59989e-08,0.5588
4.60221e-08,0.5398
4.60454e-08,0.5342
4.60687e-08,0.5309
4.60919e-08,0.5235
4.61152e-08,0.5140
4.61385e-08,0.5093
4.61617e-08,0.5142
4.61850e-08,0.5340
4.62083e-08,0.5830
4.62315e-08,0.6675
4.62548e-08,0.7730
4.62781e-08,0.8728
4.63013e-08,0.9496
4.63246e-08,1.0088
4.63479e-08,1.0644
4.63711e-08,1.1223
4.63944e-08,1.1737
4.64177e-08,1.2062
4.64409e-08,1.2159
4.64642e-08,1.2102
4.64875e-08,1.2029
4.65107e-08,1.2023
4.65340e-08,1.2063
4.65573e-08,1.2073
4.65805e-08,1.1982
4.66038e-08,1.1727
4.66271e-08,1.1200
4.66503e-08,1.0399
4.66736e-08,0.9467
4.66969e-08,0.8619
4.67201e-08,0.7967
4.67434e-08,0.7443
4.67667e-08,0.6923
4.67899e-08,0.6369
4.68132e-08,0.5876
4.68365e-08,0.5536
4.68597e-08,0.5381
4.68830e-08,0.5338
4.69063e-08,0.5299
4.69295e-08,0.5216
4.69528e-08,0.5125
4.69761e-08,0.5095
4.69993e-08,0.5167
4.70226e-08,0.5409
4.70459e-08,0.5972
4.70691e-08,0.6877
4.70924e-08,0.7943
4.71157e-08,0.8901
4.71389e-08,0.9626
4.71622e-08,1.0199
4.71855e-08,1.0760
4.72087e-08,1.1337
4.72320e-08,1.1821
4.72553e-08,1.2100
4.72785e-08,1.2156
4.73018e-08,1.2085
4.73251e-08,1.2022
4.73483e-08,1.2030
4.73716e-08,1.2070
4.73949e-08,1.2065
4.74181e-08,1.1947
4.74414e-08,1.1645
4.74647e-08,1.1059
4.74879e-08,1.0216
4.75112e-08,0.9285
4.75345e-08,0.8475
4.75577e-08,0.7858
4.75810e-08,0.7344
4.76043e-08,0.6815
4.76275e-08,0.6264
4.76508e-08,0.5795
4.76741e-08,0.5493
4.76973e-08,0.5369
4.77206e-08,0.5334
4.77439e-08,0.5287
4.77672e-08,0.5197
4.77904e-08,0.5113
4.78137e-08,0.5100
4.78370e-08,0.5197
4.78602e-08,0.5492
4.78835e-08,0.6128
4.79068e-08,0.7086
4.79300e-08,0.8152
4.79533e-08,0.9065
4.79766e-08,0.9748
4.79998e-08,1.0309
4.80231e-08,1.0878
4.80464e-08,1.1448
4.80696e-08,1.1897
4.80929e-08,1.2129
4.81162e-08,1.2148
4.81394e-08,1.2069
4.81627e-08,1.2019
4.81860e-08,1.2039
4.82092e-08,1.2076
4.82325e-08,1.2052
4.82558e-08,1.1905
4.82790e-08,1.1552
4.83023e-08,1.0907
4.83256e-08,1.0030
4.83488e-08,0.9108
4.83721e-08,0.8340
4.83954e-08,0.7753
4.84186e-08,0.7244
4.84419e-08,0.6705
4.84652e-08,0.6162
4.84884e-08,0.5721
4.85117e-08,0.5457
4.85350e-08,0.5360
4.85582e-08,0.5329
4.85815e-08,0.5273
4.86048e-08,0.5177
4.86280e-08,0.5103
4.86513e-08,0.5110
4.86746e-08,0.5235
4.86978e-08,0.5589
4.87211e-08,0.6298
4.87444e-08,0.7300
4.87676e-08,0.8354
4.87909e-08,0.9219
4.88142e-08,0.9867
4.88374e-08,1.0421
4.88607e-08,1.0997
4.88840e-08,1.1553
4.89072e-08,1.1964
4.89305e-08,1.2148
4.89538e-08,1.2136
4.89770e-08,1.2054
4.90003e-08,1.2018
4.90236e-08,1.2048
4.90468e-08,1.2078
4.90701e-08,1.2033
4.90934e-08,1.1855
4.91166e-08,1.1446
4.91399e-08,1.0746
4.91632e-08,0.9842
4.91864e-08,0.8939
4.92097e-08,0.8212
4.92330e-08,0.7651
4.92562e-08,0.7142
4.92795e-08,0.6595
4.93028e-08,0.6064
4.93260e-08,0.5655
4.93493e-08,0.5429
4.93726e-08,0.5354
4.93958e-08,0.5323
4.94191e-08,0.5256
4.94424e-08,0.5159
4.94656e-08,0.5097
4.94889e-08,0.5124
4.95122e-08,0.5282
4.95354e-08,0.5701
4.95587e-08,0.6481
4.95820e-08,0.7516
4.96052e-08,0.8547
4.96285e-08,0.9362
4.96518e-08,0.9980
4.96750e-08,1.0534
4.96983e-08,1.1114
4.97216e-08,1.1652
4.97448e-08,1.2021
4.97681e-08,1.2159
4.97914e-08,1.2121
4.98146e-08,1.2041
4.98379e-08,1.2021
4.98612e-08,1.2056
4.98844e-08,1.2078
4.99077e-08,1.2010
4.99310e-08,1.1796
4.99542e-08,1.1328
4.99775e-08,1.0576
5.00008e-08,0.9655
5.00240e-08,0.8777
