.HEADER
..NAMES
Time,V U2.B7&A7
.DATA
4.79766e-08,-0.3505
4.79998e-08,-0.4573
4.80231e-08,-0.5302
4.80464e-08,-0.5760
4.80696e-08,-0.6148
4.80929e-08,-0.6389
4.81162e-08,-0.6459
4.81394e-08,-0.6523
4.81627e-08,-0.6688
4.81860e-08,-0.6861
4.82092e-08,-0.6942
4.82325e-08,-0.6873
4.82558e-08,-0.6411
4.82790e-08,-0.5075
4.83023e-08,-0.2777
4.83256e-08,-0.0561
4.83488e-08,0.1017
4.83721e-08,0.2377
4.83954e-08,0.3685
4.84186e-08,0.4742
4.84419e-08,0.5372
4.84652e-08,0.5762
4.84884e-08,0.6157
4.85117e-08,0.6410
4.85350e-08,0.6452
4.85582e-08,0.6485
4.85815e-08,0.6663
4.86048e-08,0.6871
4.86280e-08,0.6960
4.86513e-08,0.6839
4.86746e-08,0.6300
4.86978e-08,0.4885
4.87211e-08,0.2579
4.87444e-08,0.0397
4.87676e-08,-0.1172
4.87909e-08,-0.2506
4.88142e-08,-0.3738
4.88374e-08,-0.4749
4.88607e-08,-0.5406
4.88840e-08,-0.5841
4.89072e-08,-0.6213
4.89305e-08,-0.6412
4.89538e-08,-0.6466
4.89770e-08,-0.6548
4.90003e-08,-0.6727
4.90236e-08,-0.6885
4.90468e-08,-0.6945
4.90701e-08,-0.6823
4.90934e-08,-0.6235
4.91166e-08,-0.4669
4.91399e-08,-0.2291
4.91632e-08,-0.0200
4.91864e-08,0.1290
4.92097e-08,0.2645
4.92330e-08,0.3924
4.92562e-08,0.4904
4.92795e-08,0.5456
4.93028e-08,0.5839
4.93260e-08,0.6226
4.93493e-08,0.6431
4.93726e-08,0.6450
4.93958e-08,0.6508
4.94191e-08,0.6709
4.94424e-08,0.6901
4.94656e-08,0.6958
4.94889e-08,0.6773
4.95122e-08,0.6106
4.95354e-08,0.4469
4.95587e-08,0.2099
4.95820e-08,0.0043
4.96052e-08,-0.1443
4.96285e-08,-0.2761
4.96518e-08,-0.3963
4.96750e-08,-0.4910
4.96983e-08,-0.5501
4.97216e-08,-0.5921
4.97448e-08,-0.6269
4.97681e-08,-0.6429
4.97914e-08,-0.6474
4.98146e-08,-0.6577
4.98379e-08,-0.6765
4.98612e-08,-0.6905
4.98844e-08,-0.6941
4.99077e-08,-0.6756
4.99310e-08,-0.6017
4.99542e-08,-0.4226
4.99775e-08,-0.1819
5.00008e-08,0.0130
5.00240e-08,0.1557
5.00473e-08,0.2910
5.00706e-08,0.4151
5.00939e-08,0.5045
5.01171e-08,0.5532
5.01404e-08,0.5919
5.01637e-08,0.6287
5.01869e-08,0.6443
5.02102e-08,0.6451
5.02335e-08,0.6539
5.02567e-08,0.6754
5.02800e-08,0.6925
5.03033e-08,0.6945
5.03265e-08,0.6690
5.03498e-08,0.5872
5.03731e-08,0.4022
5.03963e-08,0.1636
5.04196e-08,-0.0283
5.04429e-08,-0.1708
5.04661e-08,-0.3010
5.04894e-08,-0.4176
5.05127e-08,-0.5054
5.05359e-08,-0.5588
5.05592e-08,-0.5999
5.05825e-08,-0.6317
5.06057e-08,-0.6440
5.06290e-08,-0.6485
5.06523e-08,-0.6611
5.06755e-08,-0.6800
5.06988e-08,-0.6921
5.07221e-08,-0.6929
5.07453e-08,-0.6667
5.07686e-08,-0.5754
5.07919e-08,-0.3755
5.08151e-08,-0.1372
5.08384e-08,0.0435
5.08617e-08,0.1822
5.08849e-08,0.3171
5.09082e-08,0.4362
5.09315e-08,0.5167
5.09547e-08,0.5604
5.09780e-08,0.5999
5.10013e-08,0.6338
5.10245e-08,0.6448
5.10478e-08,0.6455
5.10711e-08,0.6575
5.10943e-08,0.6797
5.11176e-08,0.6943
5.11409e-08,0.6922
5.11641e-08,0.6587
5.11874e-08,0.5591
5.12107e-08,0.3550
5.12339e-08,0.1196
5.12572e-08,-0.0587
5.12805e-08,-0.1970
5.13037e-08,-0.3255
5.13270e-08,-0.4376
5.13503e-08,-0.5181
5.13735e-08,-0.5670
5.13968e-08,-0.6073
5.14201e-08,-0.6355
5.14433e-08,-0.6448
5.14666e-08,-0.6500
5.14899e-08,-0.6649
5.15131e-08,-0.6833
5.15364e-08,-0.6932
5.15597e-08,-0.6907
5.15829e-08,-0.6555
5.16062e-08,-0.5441
5.16295e-08,-0.3268
5.16527e-08,-0.0952
5.16760e-08,0.0723
5.16993e-08,0.2089
5.17225e-08,0.3427
5.17458e-08,0.4557
5.17691e-08,0.5272
5.17923e-08,0.5677
5.18156e-08,0.6077
5.18389e-08,0.6378
5.18621e-08,0.6449
5.18854e-08,0.6465
5.19087e-08,0.6617
5.19319e-08,0.6837
5.19552e-08,0.6954
5.19785e-08,0.6887
5.20017e-08,0.6459
5.20250e-08,0.5262
5.20483e-08,0.3065
5.20715e-08,0.0785
5.20948e-08,-0.0875
5.21181e-08,-0.2230
5.21413e-08,-0.3495
5.21646e-08,-0.4565
5.21879e-08,-0.5295
5.22111e-08,-0.5751
5.22344e-08,-0.6144
5.22577e-08,-0.6386
5.22809e-08,-0.6454
5.23042e-08,-0.6520
5.23275e-08,-0.6688
5.23507e-08,-0.6861
5.23740e-08,-0.6940
5.23973e-08,-0.6872
5.24205e-08,-0.6413
5.24438e-08,-0.5079
5.24671e-08,-0.2775
5.24904e-08,-0.0565
5.25136e-08,0.0999
5.25369e-08,0.2359
5.25602e-08,0.3675
5.25834e-08,0.4735
5.26067e-08,0.5364
5.26300e-08,0.5752
5.26532e-08,0.6153
5.26765e-08,0.6408
5.26998e-08,0.6447
5.27230e-08,0.6482
5.27463e-08,0.6662
5.27696e-08,0.6871
5.27928e-08,0.6959
5.28161e-08,0.6838
5.28394e-08,0.6301
5.28626e-08,0.4888
5.28859e-08,0.2574
5.29092e-08,0.0401
5.29324e-08,-0.1155
5.29557e-08,-0.2491
5.29790e-08,-0.3729
5.30022e-08,-0.4740
5.30255e-08,-0.5398
5.30488e-08,-0.5832
5.30720e-08,-0.6209
5.30953e-08,-0.6408
5.31186e-08,-0.6460
5.31418e-08,-0.6545
5.31651e-08,-0.6727
5.31884e-08,-0.6885
5.32116e-08,-0.6943
5.32349e-08,-0.6822
5.32582e-08,-0.6236
5.32814e-08,-0.4672
5.33047e-08,-0.2282
5.33280e-08,-0.0202
5.33512e-08,0.1274
5.33745e-08,0.2632
5.33978e-08,0.3917
5.34210e-08,0.4898
5.34443e-08,0.5448
5.34676e-08,0.5830
5.34908e-08,0.6223
5.35141e-08,0.6428
5.35374e-08,0.6446
5.35606e-08,0.6505
5.35839e-08,0.6708
5.36072e-08,0.6901
5.36304e-08,0.6957
5.36537e-08,0.6773
5.36770e-08,0.6107
5.37002e-08,0.4471
5.37235e-08,0.2088
5.37468e-08,0.0044
5.37700e-08,-0.1431
5.37933e-08,-0.2751
5.38166e-08,-0.3956
5.38398e-08,-0.4903
5.38631e-08,-0.5493
5.38864e-08,-0.5914
5.39096e-08,-0.6267
5.39329e-08,-0.6424
5.39562e-08,-0.6468
5.39794e-08,-0.6575
5.40027e-08,-0.6765
5.40260e-08,-0.6905
5.40492e-08,-0.6939
5.40725e-08,-0.6755
5.40958e-08,-0.6019
5.41190e-08,-0.4225
5.41423e-08,-0.1803
5.41656e-08,0.0132
5.41888e-08,0.1546
5.42121e-08,0.2904
5.42354e-08,0.4147
5.42586e-08,0.5042
5.42819e-08,0.5525
5.43052e-08,0.5910
5.43284e-08,0.6285
5.43517e-08,0.6440
5.43750e-08,0.6446
5.43982e-08,0.6535
5.44215e-08,0.6754
5.44448e-08,0.6926
5.44680e-08,0.6945
5.44913e-08,0.6690
5.45146e-08,0.5872
5.45378e-08,0.4018
5.45611e-08,0.1618
5.45844e-08,-0.0286
5.46076e-08,-0.1702
5.46309e-08,-0.3007
5.46542e-08,-0.4172
5.46775e-08,-0.5051
5.47007e-08,-0.5582
5.47240e-08,-0.5994
5.47473e-08,-0.6315
5.47705e-08,-0.6435
5.47938e-08,-0.6479
5.48171e-08,-0.6609
5.48403e-08,-0.6801
5.48636e-08,-0.6920
5.48869e-08,-0.6928
5.49101e-08,-0.6668
5.49334e-08,-0.5756
5.49567e-08,-0.3748
5.49799e-08,-0.1352
5.50032e-08,0.0439
5.50265e-08,0.1816
5.50497e-08,0.3171
5.50730e-08,0.4362
5.50963e-08,0.5166
5.51195e-08,0.5597
5.51428e-08,0.5992
5.51661e-08,0.6337
5.51893e-08,0.6444
5.52126e-08,0.6450
5.52359e-08,0.6572
5.52591e-08,0.6798
5.52824e-08,0.6943
5.53057e-08,0.6922
5.53289e-08,0.6587
5.53522e-08,0.5592
5.53755e-08,0.3543
