.HEADER
..NAMES
Time,V U2.R7
2.46398e-08,0.5695
2.46630e-08,0.4245
2.46863e-08,0.2838
2.47096e-08,0.1620
2.47328e-08,0.0615
2.47561e-08,-0.0080
2.47794e-08,-0.0462
2.48026e-08,-0.0597
2.48259e-08,-0.0600
2.48492e-08,-0.0587
2.48724e-08,-0.0655
2.48957e-08,-0.0865
2.49190e-08,-0.1172
2.49422e-08,-0.1439
2.49655e-08,-0.1596
2.49888e-08,-0.1674
2.50120e-08,-0.1742
2.50353e-08,-0.1800
2.50586e-08,-0.1707
2.50818e-08,-0.1326
2.51051e-08,-0.0766
2.51284e-08,-0.0185
2.51516e-08,0.0354
2.51749e-08,0.0807
2.51982e-08,0.1109
2.52214e-08,0.1255
2.52447e-08,0.1280
2.52680e-08,0.1212
2.52912e-08,0.1080
2.53145e-08,0.0895
2.53378e-08,0.0674
2.53610e-08,0.0452
2.53843e-08,0.0306
2.54076e-08,0.0309
2.54308e-08,0.0440
2.54541e-08,0.0596
2.54774e-08,0.0677
2.55006e-08,0.0658
2.55239e-08,0.0585
2.55472e-08,0.0496
2.55704e-08,0.0368
2.55937e-08,0.0180
2.56170e-08,-0.0045
2.56402e-08,-0.0276
2.56635e-08,-0.0489
2.56868e-08,-0.0646
2.57100e-08,-0.0702
2.57333e-08,-0.0643
2.57566e-08,-0.0496
2.57798e-08,-0.0320
2.58031e-08,-0.0170
2.58264e-08,-0.0068
2.58496e-08,0.0004
2.58729e-08,0.0069
2.58962e-08,0.0113
2.59194e-08,0.0100
2.59427e-08,0.0020
2.59660e-08,-0.0090
2.59892e-08,-0.0174
2.60125e-08,-0.0196
2.60358e-08,-0.0157
2.60590e-08,-0.0073
2.60823e-08,0.0036
2.61056e-08,0.0145
2.61288e-08,0.0229
2.61521e-08,0.0283
2.61754e-08,0.0322
2.61986e-08,0.0415
2.62219e-08,0.0725
2.62452e-08,0.1502
2.62684e-08,0.2635
2.62917e-08,0.3736
2.63150e-08,0.4821
2.63382e-08,0.6146
2.63615e-08,0.7616
2.63848e-08,0.8978
2.64080e-08,1.0163
2.64313e-08,1.1123
2.64546e-08,1.1817
2.64778e-08,1.2259
2.65011e-08,1.2502
2.65244e-08,1.2637
2.65476e-08,1.2736
2.65709e-08,1.2852
2.65942e-08,1.2984
2.66174e-08,1.3070
2.66407e-08,1.3079
2.66640e-08,1.3053
2.66872e-08,1.3060
2.67105e-08,1.3107
2.67338e-08,1.3065
2.67570e-08,1.2794
2.67803e-08,1.2369
2.68036e-08,1.1949
2.68269e-08,1.1562
2.68501e-08,1.1193
2.68734e-08,1.0885
2.68967e-08,1.0678
2.69199e-08,1.0567
2.69432e-08,1.0543
2.69665e-08,1.0605
2.69897e-08,1.0756
2.70130e-08,1.0981
2.70363e-08,1.1240
2.70595e-08,1.1465
2.70828e-08,1.1587
2.71061e-08,1.1604
2.71293e-08,1.1588
2.71526e-08,1.1608
2.71759e-08,1.1675
2.71991e-08,1.1744
2.72224e-08,1.1786
2.72457e-08,1.1844
2.72689e-08,1.1963
2.72922e-08,1.2125
2.73155e-08,1.2294
2.73387e-08,1.2455
2.73620e-08,1.2586
2.73853e-08,1.2652
2.74085e-08,1.2634
2.74318e-08,1.2546
2.74551e-08,1.2428
2.74783e-08,1.2313
2.75016e-08,1.2211
2.75249e-08,1.2109
2.75481e-08,1.1998
2.75714e-08,1.1899
2.75947e-08,1.1855
2.76179e-08,1.1883
2.76412e-08,1.1951
2.76645e-08,1.2012
2.76877e-08,1.2036
2.77110e-08,1.2028
2.77343e-08,1.2001
2.77575e-08,1.1956
2.77808e-08,1.1901
2.78041e-08,1.1853
2.78273e-08,1.1816
2.78506e-08,1.1785
2.78739e-08,1.1760
2.78971e-08,1.1757
2.79204e-08,1.1792
2.79437e-08,1.1870
2.79669e-08,1.1969
2.79902e-08,1.2055
2.80135e-08,1.2105
2.80367e-08,1.2125
2.80600e-08,1.2131
2.80833e-08,1.2134
2.81065e-08,1.2126
2.81298e-08,1.2099
2.81531e-08,1.2057
2.81763e-08,1.2015
2.81996e-08,1.1985
2.82229e-08,1.1975
2.82461e-08,1.1991
2.82694e-08,1.2028
2.82927e-08,1.2073
2.83159e-08,1.2105
2.83392e-08,1.2113
2.83625e-08,1.2104
2.83857e-08,1.2088
2.84090e-08,1.2073
2.84323e-08,1.2054
2.84555e-08,1.2021
2.84788e-08,1.1977
2.85021e-08,1.1937
2.85253e-08,1.1916
2.85486e-08,1.1919
2.85719e-08,1.1939
2.85951e-08,1.1966
2.86184e-08,1.1994
2.86417e-08,1.2016
2.86649e-08,1.2031
2.86882e-08,1.2040
2.87115e-08,1.2044
2.87347e-08,1.2046
2.87580e-08,1.2040
2.87813e-08,1.2021
2.88045e-08,1.1994
2.88278e-08,1.1970
2.88511e-08,1.1963
2.88743e-08,1.1973
2.88976e-08,1.1995
2.89209e-08,1.2016
2.89441e-08,1.2032
2.89674e-08,1.2044
2.89907e-08,1.2054
2.90139e-08,1.2061
2.90372e-08,1.2064
2.90605e-08,1.2059
2.90838e-08,1.2045
2.91070e-08,1.2026
2.91303e-08,1.2005
2.91536e-08,1.1989
2.91768e-08,1.1984
2.92001e-08,1.1989
2.92234e-08,1.1999
2.92466e-08,1.2008
2.92699e-08,1.2014
2.92932e-08,1.2020
2.93164e-08,1.2029
2.93397e-08,1.2037
2.93630e-08,1.2042
2.93862e-08,1.2037
2.94095e-08,1.2025
2.94328e-08,1.2009
2.94560e-08,1.1996
2.94793e-08,1.1989
2.95026e-08,1.1989
2.95258e-08,1.1994
2.95491e-08,1.2002
2.95724e-08,1.2009
2.95956e-08,1.2015
2.96189e-08,1.2022
2.96422e-08,1.2030
2.96654e-08,1.2036
2.96887e-08,1.2039
2.97120e-08,1.2034
2.97352e-08,1.2024
2.97585e-08,1.2013
2.97818e-08,1.2006
2.98050e-08,1.2004
2.98283e-08,1.2005
2.98516e-08,1.2006
2.98748e-08,1.2008
2.98981e-08,1.2011
2.99214e-08,1.2015
2.99446e-08,1.2021
2.99679e-08,1.2027
2.99912e-08,1.2032
3.00144e-08,1.2032
3.00377e-08,1.2027
3.00610e-08,1.2019
3.00842e-08,1.2011
3.01075e-08,1.2007
3.01308e-08,1.2006
3.01540e-08,1.2006
3.01773e-08,1.2007
3.02006e-08,1.2007
3.02238e-08,1.2010
3.02471e-08,1.2014
3.02704e-08,1.2020
3.02936e-08,1.2024
3.03169e-08,1.2026
3.03402e-08,1.2025
3.03634e-08,1.2021
3.03867e-08,1.2016
3.04100e-08,1.2013
3.04332e-08,1.2011
3.04565e-08,1.2010
3.04798e-08,1.2010
3.05030e-08,1.2009
3.05263e-08,1.2009
3.05496e-08,1.2011
3.05728e-08,1.2015
3.05961e-08,1.2020
3.06194e-08,1.2023
3.06426e-08,1.2024
3.06659e-08,1.2022
3.06892e-08,1.2019
3.07124e-08,1.2016
3.07357e-08,1.2014
3.07590e-08,1.2013
3.07822e-08,1.2012
3.08055e-08,1.2011
3.08288e-08,1.2010
3.08520e-08,1.2011
3.08753e-08,1.2013
3.08986e-08,1.2016
3.09218e-08,1.2019
3.09451e-08,1.2021
3.09684e-08,1.2020
3.09916e-08,1.2019
3.10149e-08,1.2017
3.10382e-08,1.2016
3.10614e-08,1.2015
3.10847e-08,1.2014
3.11080e-08,1.2013
3.11312e-08,1.2012
3.11545e-08,1.2011
3.11778e-08,1.2012
3.12010e-08,1.2014
3.12243e-08,1.2016
3.12476e-08,1.2018
3.12708e-08,1.2019
3.12941e-08,1.2019
3.13174e-08,1.2018
3.13406e-08,1.2017
3.13639e-08,1.2016
3.13872e-08,1.2015
3.14105e-08,1.2014
3.14337e-08,1.2013
3.14570e-08,1.2013
3.14803e-08,1.2013
3.15035e-08,1.2014
3.15268e-08,1.2015
3.15501e-08,1.2017
3.15733e-08,1.2018
3.15966e-08,1.2018
3.16199e-08,1.2017
3.16431e-08,1.2017
3.16664e-08,1.2017
3.16897e-08,1.2016
3.17129e-08,1.2016
3.17362e-08,1.2015
3.17595e-08,1.2014
3.17827e-08,1.2013
3.18060e-08,1.2013
3.18293e-08,1.2014
3.18525e-08,1.2016
3.18758e-08,1.2017
3.18991e-08,1.2017
3.19223e-08,1.2017
3.19456e-08,1.2017
3.19689e-08,1.2017
3.19921e-08,1.2017
3.20154e-08,1.2016
3.20387e-08,1.2016
3.20619e-08,1.2015
3.20852e-08,1.2014
3.21085e-08,1.2014
3.21317e-08,1.2015
3.21550e-08,1.2015
3.21783e-08,1.2016
3.22015e-08,1.2016
3.22248e-08,1.2016
3.22481e-08,1.2016
3.22713e-08,1.2016
3.22946e-08,1.2017
3.23179e-08,1.2017
3.23411e-08,1.2016
3.23644e-08,1.2016
3.23877e-08,1.2015
3.24109e-08,1.2015
3.24342e-08,1.2015
3.24575e-08,1.2015
3.24807e-08,1.2015
3.25040e-08,1.2016
3.25273e-08,1.2016
3.25505e-08,1.2016
3.25738e-08,1.2016
3.25971e-08,1.2016
3.26203e-08,1.2016
3.26436e-08,1.2016
3.26669e-08,1.2016
3.26901e-08,1.2015
3.27134e-08,1.2015
3.27367e-08,1.2015
3.27599e-08,1.2015
3.27832e-08,1.2015
3.28065e-08,1.2016
3.28297e-08,1.2016
3.28530e-08,1.2016
3.28763e-08,1.2016
3.28995e-08,1.2016
3.29228e-08,1.2016
3.29461e-08,1.2016
3.29693e-08,1.2016
3.29926e-08,1.2016
3.30159e-08,1.2015
3.30391e-08,1.2015
3.30624e-08,1.2015
3.30857e-08,1.2015
3.31089e-08,1.2015
3.31322e-08,1.2015
3.31555e-08,1.2016
3.31787e-08,1.2016
3.32020e-08,1.2016
3.32253e-08,1.2016
3.32485e-08,1.2016
3.32718e-08,1.2016
3.32951e-08,1.2016
3.33183e-08,1.2015
3.33416e-08,1.2015
3.33649e-08,1.2015
3.33881e-08,1.2015
3.34114e-08,1.2015
3.34347e-08,1.2015
3.34579e-08,1.2015
3.34812e-08,1.2015
3.35045e-08,1.2015
3.35277e-08,1.2016
3.35510e-08,1.2016
3.35743e-08,1.2016
3.35975e-08,1.2016
3.36208e-08,1.2016
3.36441e-08,1.2014
3.36673e-08,1.1969
3.36906e-08,1.1722
3.37139e-08,1.1097
3.37372e-08,0.9889
3.37604e-08,0.8486
3.37837e-08,0.7186
3.38070e-08,0.5885
3.38302e-08,0.4364
3.38535e-08,0.2875
3.38768e-08,0.1580
3.39000e-08,0.0529
3.39233e-08,-0.0239
3.39466e-08,-0.0734
3.39698e-08,-0.0999
3.39931e-08,-0.1137
3.40164e-08,-0.1244
3.40396e-08,-0.1394
3.40629e-08,-0.1600
3.40862e-08,-0.1805
3.41094e-08,-0.1909
3.41327e-08,-0.1904
3.41560e-08,-0.1860
3.41792e-08,-0.1837
3.42025e-08,-0.1792
3.42258e-08,-0.1569
3.42490e-08,-0.1096
3.42723e-08,-0.0529
3.42956e-08,-0.0008
3.43188e-08,0.0454
3.43421e-08,0.0852
3.43654e-08,0.1137
3.43886e-08,0.1300
3.44119e-08,0.1365
3.44352e-08,0.1351
3.44584e-08,0.1265
3.44817e-08,0.1104
3.45050e-08,0.0893
3.45282e-08,0.0683
3.45515e-08,0.0552
3.45748e-08,0.0548
3.45980e-08,0.0623
3.46213e-08,0.0676
3.46446e-08,0.0647
3.46678e-08,0.0554
3.46911e-08,0.0454
3.47144e-08,0.0363
3.47376e-08,0.0235
3.47609e-08,0.0050
3.47842e-08,-0.0158
3.48074e-08,-0.0357
3.48307e-08,-0.0530
3.48540e-08,-0.0647
3.48772e-08,-0.0674
3.49005e-08,-0.0609
3.49238e-08,-0.0487
3.49470e-08,-0.0359
3.49703e-08,-0.0255
3.49936e-08,-0.0173
3.50168e-08,-0.0091
3.50401e-08,-0.0001
3.50634e-08,0.0061
3.50866e-08,0.0060
3.51099e-08,-0.0002
3.51332e-08,-0.0077
3.51564e-08,-0.0117
3.51797e-08,-0.0103
3.52030e-08,-0.0052
3.52262e-08,0.0021
3.52495e-08,0.0104
3.52728e-08,0.0182
3.52960e-08,0.0237
3.53193e-08,0.0273
3.53426e-08,0.0310
3.53658e-08,0.0429
3.53891e-08,0.0797
3.54124e-08,0.1648
3.54356e-08,0.2798
3.54589e-08,0.3880
3.54822e-08,0.5014
3.55054e-08,0.6392
3.55287e-08,0.7842
3.55520e-08,0.9146
3.55752e-08,1.0282
3.55985e-08,1.1183
3.56218e-08,1.1830
3.56450e-08,1.2241
3.56683e-08,1.2467
3.56916e-08,1.2604
3.57148e-08,1.2712
3.57381e-08,1.2846
3.57614e-08,1.2991
3.57846e-08,1.3081
3.58079e-08,1.3098
3.58312e-08,1.3084
3.58544e-08,1.3097
3.58777e-08,1.3128
3.59010e-08,1.3042
3.59242e-08,1.2728
3.59475e-08,1.2299
3.59708e-08,1.1889
3.59940e-08,1.1500
3.60173e-08,1.1132
3.60406e-08,1.0841
3.60638e-08,1.0658
3.60871e-08,1.0571
3.61104e-08,1.0572
3.61337e-08,1.0653
3.61569e-08,1.0815
3.61802e-08,1.1039
3.62035e-08,1.1285
3.62267e-08,1.1485
3.62500e-08,1.1581
3.62733e-08,1.1586
3.62965e-08,1.1572
3.63198e-08,1.1598
3.63431e-08,1.1666
3.63663e-08,1.1732
3.63896e-08,1.1780
3.64129e-08,1.1857
3.64361e-08,1.1994
3.64594e-08,1.2160
3.64827e-08,1.2326
3.65059e-08,1.2480
3.65292e-08,1.2599
3.65525e-08,1.2650
3.65757e-08,1.2617
3.65990e-08,1.2522
3.66223e-08,1.2400
3.66455e-08,1.2285
3.66688e-08,1.2183
3.66921e-08,1.2083
3.67153e-08,1.1979
3.67386e-08,1.1895
3.67619e-08,1.1868
3.67851e-08,1.1905
3.68084e-08,1.1972
3.68317e-08,1.2023
3.68549e-08,1.2038
3.68782e-08,1.2026
3.69015e-08,1.1993
3.69247e-08,1.1943
3.69480e-08,1.1885
3.69713e-08,1.1837
3.69945e-08,1.1779
3.70178e-08,1.1562
3.70411e-08,1.1026
3.70643e-08,0.9944
3.70876e-08,0.8594
3.71109e-08,0.7343
3.71341e-08,0.6173
3.71574e-08,0.4775
3.71807e-08,0.3300
3.72039e-08,0.1969
3.72272e-08,0.0866
3.72505e-08,0.0030
3.72737e-08,-0.0537
3.72970e-08,-0.0882
3.73203e-08,-0.1081
3.73435e-08,-0.1229
3.73668e-08,-0.1390
3.73901e-08,-0.1589
3.74133e-08,-0.1784
3.74366e-08,-0.1875
3.74599e-08,-0.1846
3.74831e-08,-0.1776
3.75064e-08,-0.1745
3.75297e-08,-0.1727
3.75529e-08,-0.1575
3.75762e-08,-0.1170
3.75995e-08,-0.0631
3.76227e-08,-0.0128
3.76460e-08,0.0302
3.76693e-08,0.0681
3.76925e-08,0.0978
3.77158e-08,0.1174
3.77391e-08,0.1281
3.77623e-08,0.1312
3.77856e-08,0.1271
3.78089e-08,0.1148
3.78321e-08,0.0958
3.78554e-08,0.0749
3.78787e-08,0.0598
3.79019e-08,0.0566
3.79252e-08,0.0622
3.79485e-08,0.0667
3.79717e-08,0.0631
3.79950e-08,0.0527
3.80183e-08,0.0421
3.80415e-08,0.0343
3.80648e-08,0.0249
3.80881e-08,0.0097
3.81113e-08,-0.0094
3.81346e-08,-0.0285
3.81579e-08,-0.0457
3.81811e-08,-0.0582
3.82044e-08,-0.0630
3.82277e-08,-0.0591
3.82509e-08,-0.0491
3.82742e-08,-0.0380
3.82975e-08,-0.0290
3.83207e-08,-0.0219
3.83440e-08,-0.0142
3.83673e-08,-0.0047
3.83905e-08,0.0036
3.84138e-08,0.0059
3.84371e-08,0.0014
3.84603e-08,-0.0057
3.84836e-08,-0.0099
3.85069e-08,-0.0089
3.85302e-08,-0.0042
3.85534e-08,0.0021
3.85767e-08,0.0091
3.86000e-08,0.0156
3.86232e-08,0.0205
3.86465e-08,0.0238
3.86698e-08,0.0272
3.86930e-08,0.0369
3.87163e-08,0.0672
3.87396e-08,0.1430
3.87628e-08,0.2574
3.87861e-08,0.3672
3.88094e-08,0.4781
3.88326e-08,0.6120
3.88559e-08,0.7586
3.88792e-08,0.8912
3.89024e-08,1.0078
3.89257e-08,1.1019
3.89490e-08,1.1710
3.89722e-08,1.2164
3.89955e-08,1.2419
3.90188e-08,1.2571
3.90420e-08,1.2681
3.90653e-08,1.2812
3.90886e-08,1.2965
3.91118e-08,1.3076
3.91351e-08,1.3110
3.91584e-08,1.3100
3.91816e-08,1.3103
3.92049e-08,1.3133
3.92282e-08,1.3076
3.92514e-08,1.2796
3.92747e-08,1.2371
3.92980e-08,1.1954
3.93212e-08,1.1564
3.93445e-08,1.1189
3.93678e-08,1.0880
3.93910e-08,1.0679
3.94143e-08,1.0579
3.94376e-08,1.0568
3.94608e-08,1.0637
3.94841e-08,1.0779
3.95074e-08,1.0892
3.95306e-08,1.0773
3.95539e-08,1.0147
3.95772e-08,0.8928
3.96004e-08,0.7558
3.96237e-08,0.6282
3.96470e-08,0.4937
3.96702e-08,0.3475
3.96935e-08,0.2121
3.97168e-08,0.0971
3.97400e-08,0.0099
3.97633e-08,-0.0429
3.97866e-08,-0.0668
3.98098e-08,-0.0710
3.98331e-08,-0.0682
3.98564e-08,-0.0686
3.98796e-08,-0.0808
3.99029e-08,-0.1056
3.99262e-08,-0.1329
3.99494e-08,-0.1515
3.99727e-08,-0.1606
3.99960e-08,-0.1671
4.00192e-08,-0.1749
4.00425e-08,-0.1763
4.00658e-08,-0.1535
4.00890e-08,-0.1042
4.01123e-08,-0.0450
4.01356e-08,0.0110
4.01588e-08,0.0601
4.01821e-08,0.0979
4.02054e-08,0.1207
4.02286e-08,0.1301
4.02519e-08,0.1288
4.02752e-08,0.1192
4.02984e-08,0.1028
4.03217e-08,0.0810
4.03450e-08,0.0585
4.03682e-08,0.0516
4.03915e-08,0.0891
4.04148e-08,0.1972
4.04380e-08,0.3342
4.04613e-08,0.4579
4.04846e-08,0.5781
4.05078e-08,0.7121
4.05311e-08,0.8412
4.05544e-08,0.9538
4.05776e-08,1.0446
4.06009e-08,1.1059
4.06242e-08,1.1407
4.06474e-08,1.1546
4.06707e-08,1.1588
4.06940e-08,1.1670
4.07173e-08,1.1878
4.07405e-08,1.2242
4.07638e-08,1.2664
4.07871e-08,1.2989
4.08103e-08,1.3161
4.08336e-08,1.3234
4.08569e-08,1.3308
4.08801e-08,1.3371
4.09034e-08,1.3237
4.09267e-08,1.2802
4.09499e-08,1.2229
4.09732e-08,1.1689
4.09965e-08,1.1234
4.10197e-08,1.0901
4.10430e-08,1.0729
4.10663e-08,1.0700
4.10895e-08,1.0766
4.11128e-08,1.0885
4.11361e-08,1.1034
4.11593e-08,1.1200
4.11826e-08,1.1231
4.12059e-08,1.0926
4.12291e-08,0.9949
4.12524e-08,0.8489
4.12757e-08,0.6977
4.12989e-08,0.5567
4.13222e-08,0.4071
4.13455e-08,0.2640
4.13687e-08,0.1419
4.13920e-08,0.0442
4.14153e-08,-0.0229
4.14385e-08,-0.0574
4.14618e-08,-0.0664
4.14851e-08,-0.0616
4.15083e-08,-0.0561
4.15316e-08,-0.0615
4.15549e-08,-0.0838
4.15781e-08,-0.1195
4.16014e-08,-0.1532
4.16247e-08,-0.1740
4.16479e-08,-0.1825
4.16712e-08,-0.1858
4.16945e-08,-0.1866
4.17177e-08,-0.1745
4.17410e-08,-0.1351
4.17643e-08,-0.0751
4.17875e-08,-0.0113
4.18108e-08,0.0471
4.18341e-08,0.0948
4.18573e-08,0.1250
4.18806e-08,0.1369
4.19039e-08,0.1346
4.19271e-08,0.1232
4.19504e-08,0.1065
4.19737e-08,0.0863
4.19969e-08,0.0642
4.20202e-08,0.0473
4.20435e-08,0.0560
4.20667e-08,0.1234
4.20900e-08,0.2543
4.21133e-08,0.3901
4.21365e-08,0.5120
4.21598e-08,0.6377
4.21831e-08,0.7704
4.22063e-08,0.8877
4.22296e-08,0.9874
4.22529e-08,1.0630
4.22761e-08,1.1117
4.22994e-08,1.1379
4.23227e-08,1.1475
4.23459e-08,1.1540
4.23692e-08,1.1687
4.23925e-08,1.1991
4.24157e-08,1.2431
4.24390e-08,1.2863
4.24623e-08,1.3149
4.24855e-08,1.3271
4.25088e-08,1.3315
4.25321e-08,1.3364
4.25553e-08,1.3343
4.25786e-08,1.3064
4.26019e-08,1.2540
4.26251e-08,1.1969
4.26484e-08,1.1463
4.26717e-08,1.1057
4.26949e-08,1.0798
4.27182e-08,1.0711
4.27415e-08,1.0752
4.27647e-08,1.0865
4.27880e-08,1.1004
4.28113e-08,1.1158
4.28345e-08,1.1340
4.28578e-08,1.1537
4.28811e-08,1.1696
4.29043e-08,1.1730
4.29276e-08,1.1612
4.29509e-08,1.1429
4.29742e-08,1.1309
4.29974e-08,1.1323
4.30207e-08,1.1437
4.30440e-08,1.1575
4.30672e-08,1.1724
4.30905e-08,1.1914
4.31138e-08,1.2132
4.31370e-08,1.2343
4.31603e-08,1.2527
4.31836e-08,1.2662
4.32068e-08,1.2710
4.32301e-08,1.2643
4.32534e-08,1.2477
4.32766e-08,1.2273
4.32999e-08,1.2104
4.33232e-08,1.2009
4.33464e-08,1.1973
4.33697e-08,1.1950
4.33930e-08,1.1924
4.34162e-08,1.1925
4.34395e-08,1.1984
4.34628e-08,1.2087
4.34860e-08,1.2178
4.35093e-08,1.2209
4.35326e-08,1.2168
4.35558e-08,1.2076
4.35791e-08,1.1957
4.36024e-08,1.1837
4.36256e-08,1.1751
4.36489e-08,1.1713
4.36722e-08,1.1711
4.36954e-08,1.1724
4.37187e-08,1.1750
4.37420e-08,1.1806
4.37652e-08,1.1905
4.37885e-08,1.2030
4.38118e-08,1.2139
4.38350e-08,1.2190
4.38583e-08,1.2176
4.38816e-08,1.2126
4.39048e-08,1.2073
4.39281e-08,1.2030
4.39514e-08,1.1997
4.39746e-08,1.1967
4.39979e-08,1.1945
4.40212e-08,1.1938
4.40444e-08,1.1951
4.40677e-08,1.1989
4.40910e-08,1.2053
4.41142e-08,1.2124
4.41375e-08,1.2175
4.41608e-08,1.2182
4.41840e-08,1.2147
4.42073e-08,1.2093
4.42306e-08,1.2043
4.42538e-08,1.2006
4.42771e-08,1.1974
4.43004e-08,1.1937
4.43236e-08,1.1904
4.43469e-08,1.1889
4.43702e-08,1.1905
4.43934e-08,1.1946
4.44167e-08,1.1998
4.44400e-08,1.2044
4.44632e-08,1.2072
4.44865e-08,1.2076
4.45098e-08,1.2060
4.45330e-08,1.2037
4.45563e-08,1.2017
4.45796e-08,1.2002
4.46028e-08,1.1983
4.46261e-08,1.1959
4.46494e-08,1.1937
4.46726e-08,1.1933
4.46959e-08,1.1954
4.47192e-08,1.1993
4.47424e-08,1.2035
4.47657e-08,1.2064
4.47890e-08,1.2076
4.48122e-08,1.2075
4.48355e-08,1.2067
4.48588e-08,1.2055
4.48820e-08,1.2040
4.49053e-08,1.2023
4.49286e-08,1.2001
4.49518e-08,1.1978
4.49751e-08,1.1962
4.49984e-08,1.1961
4.50216e-08,1.1977
4.50449e-08,1.2004
4.50682e-08,1.2028
4.50914e-08,1.2041
4.51147e-08,1.2044
4.51380e-08,1.2041
4.51612e-08,1.2039
4.51845e-08,1.2036
4.52078e-08,1.2027
4.52310e-08,1.2011
4.52543e-08,1.1991
4.52776e-08,1.1975
4.53008e-08,1.1967
4.53241e-08,1.1950
4.53474e-08,1.1775
4.53707e-08,1.1286
4.53939e-08,1.0224
4.54172e-08,0.8826
4.54405e-08,0.7483
4.54637e-08,0.6218
4.54870e-08,0.4748
4.55103e-08,0.3223
4.55335e-08,0.1863
4.55568e-08,0.0738
4.55801e-08,-0.0112
4.56033e-08,-0.0676
4.56266e-08,-0.0988
4.56499e-08,-0.1135
4.56731e-08,-0.1231
4.56964e-08,-0.1356
4.57197e-08,-0.1543
4.57429e-08,-0.1755
4.57662e-08,-0.1886
4.57895e-08,-0.1900
4.58127e-08,-0.1855
4.58360e-08,-0.1827
4.58593e-08,-0.1803
4.58825e-08,-0.1652
4.59058e-08,-0.1244
4.59291e-08,-0.0685
4.59523e-08,-0.0142
4.59756e-08,0.0337
4.59989e-08,0.0759
4.60221e-08,0.1079
4.60454e-08,0.1273
4.60687e-08,0.1362
4.60919e-08,0.1369
4.61152e-08,0.1304
4.61385e-08,0.1160
4.61617e-08,0.0953
4.61850e-08,0.0728
4.62083e-08,0.0564
4.62315e-08,0.0523
4.62548e-08,0.0586
4.62781e-08,0.0656
4.63013e-08,0.0653
4.63246e-08,0.0573
4.63479e-08,0.0471
4.63711e-08,0.0381
4.63944e-08,0.0271
4.64177e-08,0.0103
4.64409e-08,-0.0101
4.64642e-08,-0.0305
4.64875e-08,-0.0489
4.65107e-08,-0.0628
4.65340e-08,-0.0684
4.65573e-08,-0.0642
4.65805e-08,-0.0529
4.66038e-08,-0.0396
4.66271e-08,-0.0283
4.66503e-08,-0.0197
4.66736e-08,-0.0116
4.66969e-08,-0.0024
4.67201e-08,0.0052
4.67434e-08,0.0072
4.67667e-08,0.0023
4.67899e-08,-0.0056
4.68132e-08,-0.0111
4.68365e-08,-0.0114
4.68597e-08,-0.0072
4.68830e-08,-0.0004
4.69063e-08,0.0078
4.69295e-08,0.0159
4.69528e-08,0.0221
4.69761e-08,0.0261
4.69993e-08,0.0290
4.70226e-08,0.0311
4.70459e-08,0.0308
4.70691e-08,0.0263
4.70924e-08,0.0173
4.71157e-08,0.0067
4.71389e-08,-0.0018
4.71622e-08,-0.0058
4.71855e-08,-0.0064
4.72087e-08,-0.0058
4.72320e-08,-0.0052
4.72553e-08,-0.0040
4.72785e-08,-0.0015
4.73018e-08,0.0021
4.73251e-08,0.0054
4.73483e-08,0.0071
4.73716e-08,0.0065
4.73949e-08,0.0031
4.74181e-08,-0.0024
4.74414e-08,-0.0080
4.74647e-08,-0.0113
4.74879e-08,-0.0115
4.75112e-08,-0.0095
4.75345e-08,-0.0070
4.75577e-08,-0.0049
4.75810e-08,-0.0025
4.76043e-08,0.0009
4.76275e-08,0.0054
4.76508e-08,0.0093
4.76741e-08,0.0111
4.76973e-08,0.0103
4.77206e-08,0.0078
4.77439e-08,0.0047
4.77672e-08,0.0020
4.77904e-08,0.0003
4.78137e-08,-0.0005
4.78370e-08,0.0006
4.78602e-08,0.0111
4.78835e-08,0.0500
4.79068e-08,0.1469
4.79300e-08,0.2780
4.79533e-08,0.4006
4.79766e-08,0.5227
4.79998e-08,0.6648
4.80231e-08,0.8084
4.80464e-08,0.9353
4.80696e-08,1.0442
4.80929e-08,1.1288
4.81162e-08,1.1877
4.81394e-08,1.2225
4.81627e-08,1.2402
4.81860e-08,1.2520
4.82092e-08,1.2648
4.82325e-08,1.2843
4.82558e-08,1.3071
4.82790e-08,1.3230
4.83023e-08,1.3273
4.83256e-08,1.3238
4.83488e-08,1.3206
4.83721e-08,1.3196
4.83954e-08,1.3071
4.84186e-08,1.2704
4.84419e-08,1.2215
4.84652e-08,1.1749
4.84884e-08,1.1325
4.85117e-08,1.0955
4.85350e-08,1.0698
4.85582e-08,1.0573
4.85815e-08,1.0550
4.86048e-08,1.0601
4.86280e-08,1.0709
4.86513e-08,1.0865
4.86746e-08,1.0942
4.86978e-08,1.0751
4.87211e-08,0.9987
4.87444e-08,0.8683
4.87676e-08,0.7295
4.87909e-08,0.6000
4.88142e-08,0.4606
4.88374e-08,0.3166
4.88607e-08,0.1888
4.88840e-08,0.0825
4.89072e-08,0.0050
4.89305e-08,-0.0400
4.89538e-08,-0.0591
4.89770e-08,-0.0615
4.90003e-08,-0.0595
4.90236e-08,-0.0631
4.90468e-08,-0.0801
4.90701e-08,-0.1095
4.90934e-08,-0.1391
4.91166e-08,-0.1585
4.91399e-08,-0.1678
4.91632e-08,-0.1738
4.91864e-08,-0.1792
4.92097e-08,-0.1752
4.92330e-08,-0.1451
4.92562e-08,-0.0917
4.92795e-08,-0.0322
