.HEADER
..NAMES
Time,V U2.H8
.DATA
7.4920e-09,0.0643
7.5152e-09,0.0286
7.5385e-09,0.0062
7.5618e-09,-0.0130
7.5850e-09,-0.0345
7.6083e-09,-0.0600
7.6316e-09,-0.0883
7.6548e-09,-0.1136
7.6781e-09,-0.1318
7.7014e-09,-0.1415
7.7246e-09,-0.1407
7.7479e-09,-0.1288
7.7712e-09,-0.1060
7.7944e-09,-0.0755
7.8177e-09,-0.0399
7.8410e-09,-0.0006
7.8642e-09,0.0365
7.8875e-09,0.0665
7.9108e-09,0.0860
7.9340e-09,0.0934
7.9573e-09,0.0922
7.9806e-09,0.0867
8.0038e-09,0.0801
8.0271e-09,0.0740
8.0504e-09,0.0687
8.0736e-09,0.0647
8.0969e-09,0.0619
8.1202e-09,0.0595
8.1435e-09,0.0581
8.1667e-09,0.0579
8.1900e-09,0.0575
8.2133e-09,0.0548
8.2365e-09,0.0477
8.2598e-09,0.0352
8.2831e-09,0.0190
8.3063e-09,0.0020
8.3296e-09,-0.0131
8.3529e-09,-0.0254
8.3761e-09,-0.0338
8.3994e-09,-0.0380
8.4227e-09,-0.0384
8.4459e-09,-0.0352
8.4692e-09,-0.0255
8.4925e-09,-0.0015
8.5157e-09,0.0499
8.5390e-09,0.1262
8.5623e-09,0.2216
8.5855e-09,0.3352
8.6088e-09,0.4501
8.6321e-09,0.5668
8.6553e-09,0.6862
8.6786e-09,0.7978
8.7019e-09,0.9035
8.7251e-09,0.9983
8.7484e-09,1.0770
8.7717e-09,1.1372
8.7949e-09,1.1777
8.8182e-09,1.2055
8.8415e-09,1.2276
8.8647e-09,1.2438
8.8880e-09,1.2523
8.9113e-09,1.2304
8.9345e-09,1.1731
8.9578e-09,1.0853
8.9811e-09,0.9619
9.0043e-09,0.8241
9.0276e-09,0.6782
9.0509e-09,0.5248
9.0741e-09,0.3777
9.0974e-09,0.2350
9.1207e-09,0.1032
9.1439e-09,-0.0084
9.1672e-09,-0.0942
9.1905e-09,-0.1486
9.2137e-09,-0.1781
9.2370e-09,-0.1947
9.2603e-09,-0.2063
9.2835e-09,-0.2182
9.3068e-09,-0.2216
9.3301e-09,-0.1891
9.3533e-09,-0.1144
9.3766e-09,-0.0037
9.3999e-09,0.1469
9.4231e-09,0.3092
9.4464e-09,0.4742
9.4697e-09,0.6475
9.4929e-09,0.8127
9.5162e-09,0.9748
9.5395e-09,1.1248
9.5627e-09,1.2493
9.5860e-09,1.3403
9.6093e-09,1.3904
9.6325e-09,1.4099
9.6558e-09,1.4142
9.6791e-09,1.4130
9.7023e-09,1.4100
9.7256e-09,1.3976
9.7489e-09,1.3490
9.7721e-09,1.2652
9.7954e-09,1.1491
9.8187e-09,1.0007
9.8419e-09,0.8450
9.8652e-09,0.6831
9.8885e-09,0.5178
9.9117e-09,0.3535
9.9350e-09,0.1880
9.9583e-09,0.0349
9.9815e-09,-0.0943
1.00048e-08,-0.1876
1.00281e-08,-0.2402
1.00513e-08,-0.2634
1.00746e-08,-0.2700
1.00979e-08,-0.2713
1.01211e-08,-0.2729
1.01444e-08,-0.2719
1.01677e-08,-0.2633
1.01909e-08,-0.2445
1.02142e-08,-0.2173
1.02375e-08,-0.1874
1.02607e-08,-0.1566
1.02840e-08,-0.1251
1.03073e-08,-0.0893
1.03305e-08,-0.0429
1.03538e-08,0.0127
1.03771e-08,0.0703
1.04003e-08,0.1210
1.04236e-08,0.1563
1.04469e-08,0.1751
1.04702e-08,0.1810
1.04934e-08,0.1796
1.05167e-08,0.1752
1.05400e-08,0.1673
1.05632e-08,0.1544
1.05865e-08,0.1352
1.06098e-08,0.1107
1.06330e-08,0.0862
1.06563e-08,0.0673
1.06796e-08,0.0564
1.07028e-08,0.0512
1.07261e-08,0.0458
1.07494e-08,0.0357
1.07726e-08,0.0192
1.07959e-08,-0.0009
1.08192e-08,-0.0202
1.08424e-08,-0.0356
1.08657e-08,-0.0467
1.08890e-08,-0.0546
