.HEADER
..NAMES
Time,V U2.N2
.DATA
2.45700e-08,0.9775
2.45932e-08,0.8990
2.46165e-08,0.8042
2.46398e-08,0.6982
2.46630e-08,0.5748
2.46863e-08,0.4402
2.47096e-08,0.3053
2.47328e-08,0.1786
2.47561e-08,0.0673
2.47794e-08,-0.0207
2.48026e-08,-0.0820
2.48259e-08,-0.1216
2.48492e-08,-0.1432
2.48724e-08,-0.1482
2.48957e-08,-0.1432
2.49190e-08,-0.1378
2.49422e-08,-0.1341
2.49655e-08,-0.1270
2.49888e-08,-0.1178
2.50120e-08,-0.1137
2.50353e-08,-0.1183
2.50586e-08,-0.1289
2.50818e-08,-0.1407
2.51051e-08,-0.1471
2.51284e-08,-0.1412
2.51516e-08,-0.1205
2.51749e-08,-0.0894
2.51982e-08,-0.0527
2.52214e-08,-0.0126
2.52447e-08,0.0282
2.52680e-08,0.0639
2.52912e-08,0.0910
2.53145e-08,0.1103
2.53378e-08,0.1223
2.53610e-08,0.1282
2.53843e-08,0.1343
2.54076e-08,0.1592
2.54308e-08,0.2103
2.54541e-08,0.2843
2.54774e-08,0.3752
2.55006e-08,0.4848
2.55239e-08,0.6082
2.55472e-08,0.7339
2.55704e-08,0.8574
2.55937e-08,0.9749
2.56170e-08,1.0784
2.56402e-08,1.1588
2.56635e-08,1.2148
2.56868e-08,1.2506
2.57100e-08,1.2654
2.57333e-08,1.2625
2.57566e-08,1.2529
2.57798e-08,1.2463
2.58031e-08,1.2427
2.58264e-08,1.2402
2.58496e-08,1.2418
2.58729e-08,1.2496
2.58962e-08,1.2605
2.59194e-08,1.2723
2.59427e-08,1.2836
2.59660e-08,1.2901
2.59892e-08,1.2851
2.60125e-08,1.2675
2.60358e-08,1.2412
2.60590e-08,1.2087
2.60823e-08,1.1722
2.61056e-08,1.1368
2.61288e-08,1.1086
2.61521e-08,1.0890
2.61754e-08,1.0720
2.61986e-08,1.0506
2.62219e-08,1.0077
2.62452e-08,0.9387
2.62684e-08,0.8497
2.62917e-08,0.7543
2.63150e-08,0.6475
2.63382e-08,0.5272
2.63615e-08,0.3996
2.63848e-08,0.2710
2.64080e-08,0.1506
2.64313e-08,0.0450
2.64546e-08,-0.0367
2.64778e-08,-0.0938
2.65011e-08,-0.1319
2.65244e-08,-0.1522
2.65476e-08,-0.1579
2.65709e-08,-0.1569
2.65942e-08,-0.1566
2.66174e-08,-0.1539
2.66407e-08,-0.1448
2.66640e-08,-0.1331
2.66872e-08,-0.1261
2.67105e-08,-0.1259
2.67338e-08,-0.1306
2.67570e-08,-0.1361
2.67803e-08,-0.1357
2.68036e-08,-0.1232
2.68269e-08,-0.0988
2.68501e-08,-0.0681
2.68734e-08,-0.0341
2.68967e-08,0.0021
2.69199e-08,0.0372
2.69432e-08,0.0670
2.69665e-08,0.0904
2.69897e-08,0.1083
2.70130e-08,0.1196
2.70363e-08,0.1219
2.70595e-08,0.1142
2.70828e-08,0.0983
2.71061e-08,0.0783
2.71293e-08,0.0592
2.71526e-08,0.0450
2.71759e-08,0.0360
2.71991e-08,0.0296
2.72224e-08,0.0237
2.72457e-08,0.0196
2.72689e-08,0.0188
2.72922e-08,0.0209
2.73155e-08,0.0242
2.73387e-08,0.0265
2.73620e-08,0.0260
2.73853e-08,0.0206
2.74085e-08,0.0096
2.74318e-08,-0.0054
2.74551e-08,-0.0214
2.74783e-08,-0.0348
2.75016e-08,-0.0432
2.75249e-08,-0.0463
2.75481e-08,-0.0456
2.75714e-08,-0.0431
2.75947e-08,-0.0393
2.76179e-08,-0.0328
2.76412e-08,-0.0232
2.76645e-08,-0.0121
2.76877e-08,-0.0017
2.77110e-08,0.0060
2.77343e-08,0.0103
2.77575e-08,0.0111
2.77808e-08,0.0092
2.78041e-08,0.0061
2.78273e-08,0.0028
2.78506e-08,0.0013
2.78739e-08,0.0084
2.78971e-08,0.0395
2.79204e-08,0.1063
2.79437e-08,0.2014
2.79669e-08,0.3142
2.79902e-08,0.4406
2.80135e-08,0.5794
2.80367e-08,0.7195
2.80600e-08,0.8523
2.80833e-08,0.9728
2.81065e-08,1.0748
2.81298e-08,1.1515
2.81531e-08,1.2031
2.81763e-08,1.2370
2.81996e-08,1.2559
2.82229e-08,1.2615
2.82461e-08,1.2627
2.82694e-08,1.2689
2.82927e-08,1.2795
2.83159e-08,1.2877
2.83392e-08,1.2934
2.83625e-08,1.2999
2.83857e-08,1.3072
2.84090e-08,1.3131
2.84323e-08,1.3161
2.84555e-08,1.3125
2.84788e-08,1.2965
2.85021e-08,1.2671
2.85253e-08,1.2300
2.85486e-08,1.1900
2.85719e-08,1.1493
2.85951e-08,1.1123
2.86184e-08,1.0853
2.86417e-08,1.0705
2.86649e-08,1.0637
2.86882e-08,1.0548
2.87115e-08,1.0327
2.87347e-08,0.9786
2.87580e-08,0.9002
2.87813e-08,0.8049
2.88045e-08,0.6987
2.88278e-08,0.5756
2.88511e-08,0.4411
2.88743e-08,0.3062
2.88976e-08,0.1794
2.89209e-08,0.0681
2.89441e-08,-0.0202
2.89674e-08,-0.0817
2.89907e-08,-0.1212
2.90139e-08,-0.1428
2.90372e-08,-0.1481
2.90605e-08,-0.1434
2.90838e-08,-0.1381
2.91070e-08,-0.1346
2.91303e-08,-0.1277
2.91536e-08,-0.1186
2.91768e-08,-0.1142
2.92001e-08,-0.1182
2.92234e-08,-0.1285
2.92466e-08,-0.1401
2.92699e-08,-0.1466
2.92932e-08,-0.1409
2.93164e-08,-0.1205
2.93397e-08,-0.0894
2.93630e-08,-0.0526
2.93862e-08,-0.0124
2.94095e-08,0.0284
2.94328e-08,0.0641
2.94560e-08,0.0912
2.94793e-08,0.1104
2.95026e-08,0.1223
2.95258e-08,0.1282
2.95491e-08,0.1341
2.95724e-08,0.1568
2.95956e-08,0.2068
2.96189e-08,0.2789
2.96422e-08,0.3693
2.96654e-08,0.4777
2.96887e-08,0.6008
2.97120e-08,0.7266
2.97352e-08,0.8502
2.97585e-08,0.9679
2.97818e-08,1.0724
2.98050e-08,1.1541
2.98283e-08,1.2115
2.98516e-08,1.2485
2.98748e-08,1.2646
2.98981e-08,1.2627
2.99214e-08,1.2532
2.99446e-08,1.2462
2.99679e-08,1.2426
2.99912e-08,1.2402
3.00144e-08,1.2419
3.00377e-08,1.2496
3.00610e-08,1.2607
3.00842e-08,1.2726
3.01075e-08,1.2839
3.01308e-08,1.2906
3.01540e-08,1.2863
3.01773e-08,1.2693
3.02006e-08,1.2433
3.02238e-08,1.2111
3.02471e-08,1.1746
3.02704e-08,1.1390
3.02936e-08,1.1103
3.03169e-08,1.0902
3.03402e-08,1.0729
3.03634e-08,1.0513
3.03867e-08,1.0086
3.04100e-08,0.9399
3.04332e-08,0.8506
3.04565e-08,0.7547
3.04798e-08,0.6477
3.05030e-08,0.5279
3.05263e-08,0.4004
3.05496e-08,0.2720
3.05728e-08,0.1514
3.05961e-08,0.0455
3.06194e-08,-0.0367
3.06426e-08,-0.0942
3.06659e-08,-0.1323
3.06892e-08,-0.1527
3.07124e-08,-0.1585
3.07357e-08,-0.1573
3.07590e-08,-0.1568
3.07822e-08,-0.1542
3.08055e-08,-0.1454
3.08288e-08,-0.1338
3.08520e-08,-0.1264
3.08753e-08,-0.1257
3.08986e-08,-0.1301
3.09218e-08,-0.1355
3.09451e-08,-0.1352
3.09684e-08,-0.1230
3.09916e-08,-0.0988
3.10149e-08,-0.0679
3.10382e-08,-0.0339
3.10614e-08,0.0023
3.10847e-08,0.0373
3.11080e-08,0.0672
3.11312e-08,0.0905
3.11545e-08,0.1083
3.11778e-08,0.1204
3.12010e-08,0.1288
3.12243e-08,0.1422
3.12476e-08,0.1784
3.12708e-08,0.2379
3.12941e-08,0.3179
3.13174e-08,0.4140
3.13406e-08,0.5290
3.13639e-08,0.6527
3.13872e-08,0.7753
3.14105e-08,0.8939
3.14337e-08,1.0035
3.14570e-08,1.0967
3.14803e-08,1.1668
3.15035e-08,1.2163
3.15268e-08,1.2475
3.15501e-08,1.2589
3.15733e-08,1.2564
3.15966e-08,1.2508
3.16199e-08,1.2484
3.16431e-08,1.2467
3.16664e-08,1.2459
3.16897e-08,1.2496
3.17129e-08,1.2580
3.17362e-08,1.2675
3.17595e-08,1.2771
3.17827e-08,1.2852
3.18060e-08,1.2869
3.18293e-08,1.2770
3.18525e-08,1.2565
3.18758e-08,1.2289
3.18991e-08,1.1958
3.19223e-08,1.1599
3.19456e-08,1.1276
3.19689e-08,1.1037
3.19921e-08,1.0872
3.20154e-08,1.0700
3.20387e-08,1.0439
3.20619e-08,0.9889
3.20852e-08,0.9107
3.21085e-08,0.8146
3.21317e-08,0.7131
3.21550e-08,0.5986
3.21783e-08,0.4734
3.22015e-08,0.3448
3.22248e-08,0.2191
3.22481e-08,0.1044
3.22713e-08,0.0084
3.22946e-08,-0.0625
3.23179e-08,-0.1106
3.23411e-08,-0.1407
3.23644e-08,-0.1541
3.23877e-08,-0.1560
3.24109e-08,-0.1549
3.24342e-08,-0.1550
3.24575e-08,-0.1510
3.24807e-08,-0.1411
3.25040e-08,-0.1311
3.25273e-08,-0.1268
3.25505e-08,-0.1289
3.25738e-08,-0.1345
3.25971e-08,-0.1386
3.26203e-08,-0.1339
3.26436e-08,-0.1159
3.26669e-08,-0.0874
3.26901e-08,-0.0536
3.27134e-08,-0.0174
3.27367e-08,0.0195
3.27599e-08,0.0529
3.27832e-08,0.0793
3.28065e-08,0.0993
3.28297e-08,0.1138
3.28530e-08,0.1212
3.28763e-08,0.1192
3.28995e-08,0.1079
3.29228e-08,0.0900
3.29461e-08,0.0698
3.29693e-08,0.0524
3.29926e-08,0.0405
3.30159e-08,0.0332
3.30391e-08,0.0277
3.30624e-08,0.0228
3.30857e-08,0.0201
3.31089e-08,0.0205
3.31322e-08,0.0232
3.31555e-08,0.0262
3.31787e-08,0.0274
3.32020e-08,0.0248
3.32253e-08,0.0168
3.32485e-08,0.0035
3.32718e-08,-0.0128
3.32951e-08,-0.0284
3.33183e-08,-0.0401
3.33416e-08,-0.0460
3.33649e-08,-0.0467
3.33881e-08,-0.0443
3.34114e-08,-0.0408
3.34347e-08,-0.0358
3.34579e-08,-0.0283
3.34812e-08,-0.0182
3.35045e-08,-0.0075
3.35277e-08,0.0019
3.35510e-08,0.0083
3.35743e-08,0.0111
3.35975e-08,0.0107
3.36208e-08,0.0080
3.36441e-08,0.0045
3.36673e-08,0.0012
3.36906e-08,0.0020
3.37139e-08,0.0160
3.37372e-08,0.0607
3.37604e-08,0.1397
3.37837e-08,0.2421
3.38070e-08,0.3597
3.38302e-08,0.4914
3.38535e-08,0.6319
3.38768e-08,0.7696
3.39000e-08,0.8981
3.39233e-08,1.0122
3.39466e-08,1.1049
3.39698e-08,1.1713
3.39931e-08,1.2157
3.40164e-08,1.2445
3.40396e-08,1.2584
3.40629e-08,1.2617
3.40862e-08,1.2646
3.41094e-08,1.2735
3.41327e-08,1.2835
3.41560e-08,1.2902
3.41792e-08,1.2959
3.42025e-08,1.3031
3.42258e-08,1.3101
3.42490e-08,1.3152
3.42723e-08,1.3163
3.42956e-08,1.3083
3.43188e-08,1.2867
3.43421e-08,1.2536
3.43654e-08,1.2152
3.43886e-08,1.1748
3.44119e-08,1.1350
3.44352e-08,1.1013
3.44584e-08,1.0791
3.44817e-08,1.0685
3.45050e-08,1.0665
3.45282e-08,1.0721
3.45515e-08,1.0851
3.45748e-08,1.1037
3.45980e-08,1.1250
3.46213e-08,1.1462
3.46446e-08,1.1637
3.46678e-08,1.1742
3.46911e-08,1.1782
3.47144e-08,1.1788
3.47376e-08,1.1785
3.47609e-08,1.1773
3.47842e-08,1.1753
3.48074e-08,1.1742
3.48307e-08,1.1754
3.48540e-08,1.1794
3.48772e-08,1.1868
3.49005e-08,1.1982
3.49238e-08,1.2132
3.49470e-08,1.2297
3.49703e-08,1.2447
3.49936e-08,1.2551
3.50168e-08,1.2587
3.50401e-08,1.2550
3.50634e-08,1.2463
3.50866e-08,1.2356
3.51099e-08,1.2246
3.51332e-08,1.2135
3.51564e-08,1.2029
3.51797e-08,1.1941
3.52030e-08,1.1882
3.52262e-08,1.1856
3.52495e-08,1.1861
3.52728e-08,1.1894
3.52960e-08,1.1944
3.53193e-08,1.1992
3.53426e-08,1.1969
3.53658e-08,1.1787
3.53891e-08,1.1238
3.54124e-08,1.0342
3.54356e-08,0.9173
3.54589e-08,0.7911
3.54822e-08,0.6520
3.55054e-08,0.5054
3.55287e-08,0.3607
3.55520e-08,0.2252
3.55752e-08,0.1072
3.55985e-08,0.0133
3.56218e-08,-0.0510
3.56450e-08,-0.0902
3.56683e-08,-0.1135
3.56916e-08,-0.1239
3.57148e-08,-0.1264
3.57381e-08,-0.1304
3.57614e-08,-0.1417
3.57846e-08,-0.1542
3.58079e-08,-0.1616
3.58312e-08,-0.1659
3.58544e-08,-0.1714
3.58777e-08,-0.1778
3.59010e-08,-0.1830
3.59242e-08,-0.1831
3.59475e-08,-0.1721
3.59708e-08,-0.1450
3.59940e-08,-0.1044
3.60173e-08,-0.0581
3.60406e-08,-0.0107
3.60638e-08,0.0351
3.60871e-08,0.0744
3.61104e-08,0.1024
3.61337e-08,0.1187
3.61569e-08,0.1261
3.61802e-08,0.1265
3.62035e-08,0.1251
3.62267e-08,0.1354
3.62500e-08,0.1756
3.62733e-08,0.2413
3.62965e-08,0.3297
3.63198e-08,0.4364
3.63431e-08,0.5630
3.63663e-08,0.6947
3.63896e-08,0.8225
3.64129e-08,0.9426
3.64361e-08,1.0488
3.64594e-08,1.1333
3.64827e-08,1.1917
3.65059e-08,1.2293
3.65292e-08,1.2479
3.65525e-08,1.2479
3.65757e-08,1.2378
3.65990e-08,1.2292
3.66223e-08,1.2262
3.66455e-08,1.2257
3.66688e-08,1.2293
3.66921e-08,1.2401
3.67153e-08,1.2562
3.67386e-08,1.2730
3.67619e-08,1.2882
3.67851e-08,1.2986
3.68084e-08,1.2980
3.68317e-08,1.2828
3.68549e-08,1.2562
3.68782e-08,1.2223
3.69015e-08,1.1834
3.69247e-08,1.1440
3.69480e-08,1.1111
3.69713e-08,1.0889
3.69945e-08,1.0748
3.70178e-08,1.0597
3.70411e-08,1.0339
3.70643e-08,0.9786
3.70876e-08,0.9002
3.71109e-08,0.8058
3.71341e-08,0.7034
3.71574e-08,0.5868
3.71807e-08,0.4585
3.72039e-08,0.3271
3.72272e-08,0.1997
3.72505e-08,0.0839
3.72737e-08,-0.0115
3.72970e-08,-0.0811
3.73203e-08,-0.1274
3.73435e-08,-0.1544
3.73668e-08,-0.1638
3.73901e-08,-0.1615
3.74133e-08,-0.1569
3.74366e-08,-0.1528
3.74599e-08,-0.1448
3.74831e-08,-0.1328
3.75064e-08,-0.1233
3.75297e-08,-0.1212
3.75529e-08,-0.1259
3.75762e-08,-0.1338
3.75995e-08,-0.1389
3.76227e-08,-0.1340
3.76460e-08,-0.1155
3.76693e-08,-0.0867
3.76925e-08,-0.0526
3.77158e-08,-0.0155
3.77391e-08,0.0223
3.77623e-08,0.0564
3.77856e-08,0.0837
3.78089e-08,0.1046
3.78321e-08,0.1197
3.78554e-08,0.1296
3.78787e-08,0.1386
3.79019e-08,0.1633
3.79252e-08,0.2126
3.79485e-08,0.2826
3.79717e-08,0.3699
3.79950e-08,0.4761
3.80183e-08,0.5970
3.80415e-08,0.7208
3.80648e-08,0.8426
3.80881e-08,0.9582
3.81113e-08,1.0613
3.81346e-08,1.1424
3.81579e-08,1.2010
3.81811e-08,1.2406
3.82044e-08,1.2599
3.82277e-08,1.2614
3.82509e-08,1.2548
3.82742e-08,1.2499
3.82975e-08,1.2470
3.83207e-08,1.2444
3.83440e-08,1.2454
3.83673e-08,1.2520
3.83905e-08,1.2613
3.84138e-08,1.2713
3.84371e-08,1.2809
3.84603e-08,1.2867
3.84836e-08,1.2824
3.85069e-08,1.2668
3.85302e-08,1.2429
3.85534e-08,1.2125
3.85767e-08,1.1774
3.86000e-08,1.1425
3.86232e-08,1.1141
3.86465e-08,1.0940
3.86698e-08,1.0772
3.86930e-08,1.0559
3.87163e-08,1.0144
3.87396e-08,0.9457
3.87628e-08,0.8547
3.87861e-08,0.7564
3.88094e-08,0.6475
3.88326e-08,0.5271
3.88559e-08,0.3990
3.88792e-08,0.2710
3.89024e-08,0.1512
3.89257e-08,0.0458
3.89490e-08,-0.0362
3.89722e-08,-0.0934
3.89955e-08,-0.1308
3.90188e-08,-0.1510
3.90420e-08,-0.1570
3.90653e-08,-0.1561
3.90886e-08,-0.1559
3.91118e-08,-0.1545
3.91351e-08,-0.1471
3.91584e-08,-0.1359
3.91816e-08,-0.1283
3.92049e-08,-0.1272
3.92282e-08,-0.1313
3.92514e-08,-0.1364
3.92747e-08,-0.1362
3.92980e-08,-0.1243
3.93212e-08,-0.0999
3.93445e-08,-0.0680
3.93678e-08,-0.0329
3.93910e-08,0.0039
3.94143e-08,0.0393
3.94376e-08,0.0690
3.94608e-08,0.0916
3.94841e-08,0.1084
3.95074e-08,0.1191
3.95306e-08,0.1213
3.95539e-08,0.1139
3.95772e-08,0.0984
3.96004e-08,0.0786
3.96237e-08,0.0595
3.96470e-08,0.0451
3.96702e-08,0.0362
3.96935e-08,0.0303
3.97168e-08,0.0251
3.97400e-08,0.0210
3.97633e-08,0.0198
3.97866e-08,0.0215
3.98098e-08,0.0244
3.98331e-08,0.0266
3.98564e-08,0.0259
3.98796e-08,0.0207
3.99029e-08,0.0098
3.99262e-08,-0.0054
3.99494e-08,-0.0218
3.99727e-08,-0.0355
3.99960e-08,-0.0441
4.00192e-08,-0.0469
4.00425e-08,-0.0456
4.00658e-08,-0.0424
4.00890e-08,-0.0381
4.01123e-08,-0.0318
4.01356e-08,-0.0227
4.01588e-08,-0.0120
4.01821e-08,-0.0019
4.02054e-08,0.0059
4.02286e-08,0.0102
4.02519e-08,0.0111
4.02752e-08,0.0092
4.02984e-08,0.0060
4.03217e-08,0.0026
4.03450e-08,0.0010
4.03682e-08,0.0079
4.03915e-08,0.0379
4.04148e-08,0.1048
4.04380e-08,0.1985
4.04613e-08,0.3109
4.04846e-08,0.4360
4.05078e-08,0.5752
4.05311e-08,0.7151
4.05544e-08,0.8482
4.05776e-08,0.9693
4.06009e-08,1.0717
4.06242e-08,1.1489
4.06474e-08,1.2008
4.06707e-08,1.2355
4.06940e-08,1.2553
4.07173e-08,1.2615
4.07405e-08,1.2630
4.07638e-08,1.2696
4.07871e-08,1.2802
4.08103e-08,1.2880
4.08336e-08,1.2934
4.08569e-08,1.2999
4.08801e-08,1.3073
4.09034e-08,1.3133
4.09267e-08,1.3165
4.09499e-08,1.3131
4.09732e-08,1.2973
4.09965e-08,1.2680
4.10197e-08,1.2311
4.10430e-08,1.1914
4.10663e-08,1.1508
4.10895e-08,1.1136
4.11128e-08,1.0864
4.11361e-08,1.0713
4.11593e-08,1.0645
4.11826e-08,1.0558
4.12059e-08,1.0352
4.12291e-08,0.9831
4.12524e-08,0.9055
4.12757e-08,0.8091
4.12989e-08,0.7025
4.13222e-08,0.5798
4.13455e-08,0.4448
4.13687e-08,0.3095
4.13920e-08,0.1823
4.14153e-08,0.0703
4.14385e-08,-0.0192
4.14618e-08,-0.0820
4.14851e-08,-0.1217
4.15083e-08,-0.1434
4.15316e-08,-0.1490
4.15549e-08,-0.1441
4.15781e-08,-0.1379
4.16014e-08,-0.1339
4.16247e-08,-0.1277
4.16479e-08,-0.1191
4.16712e-08,-0.1143
4.16945e-08,-0.1179
4.17177e-08,-0.1282
4.17410e-08,-0.1398
4.17643e-08,-0.1465
4.17875e-08,-0.1417
4.18108e-08,-0.1221
4.18341e-08,-0.0909
4.18573e-08,-0.0537
4.18806e-08,-0.0132
4.19039e-08,0.0277
4.19271e-08,0.0640
4.19504e-08,0.0917
4.19737e-08,0.1108
4.19969e-08,0.1226
4.20202e-08,0.1287
4.20435e-08,0.1339
4.20667e-08,0.1568
4.20900e-08,0.2059
4.21133e-08,0.2774
4.21365e-08,0.3661
4.21598e-08,0.4745
4.21831e-08,0.5974
4.22063e-08,0.7234
4.22296e-08,0.8475
4.22529e-08,0.9656
4.22761e-08,1.0709
4.22994e-08,1.1529
4.23227e-08,1.2109
4.23459e-08,1.2488
4.23692e-08,1.2652
4.23925e-08,1.2635
4.24157e-08,1.2539
4.24390e-08,1.2471
4.24623e-08,1.2429
4.24855e-08,1.2399
4.25088e-08,1.2413
4.25321e-08,1.2492
4.25553e-08,1.2604
4.25786e-08,1.2724
4.26019e-08,1.2840
4.26251e-08,1.2909
4.26484e-08,1.2867
4.26717e-08,1.2700
4.26949e-08,1.2445
4.27182e-08,1.2125
4.27415e-08,1.1760
4.27647e-08,1.1402
4.27880e-08,1.1112
4.28113e-08,1.0909
4.28345e-08,1.0781
4.28578e-08,1.0734
4.28811e-08,1.0782
4.29043e-08,1.0916
4.29276e-08,1.1115
4.29509e-08,1.1354
4.29742e-08,1.1597
4.29974e-08,1.1797
4.30207e-08,1.1924
4.30440e-08,1.1982
4.30672e-08,1.1990
4.30905e-08,1.1957
4.31138e-08,1.1894
4.31370e-08,1.1829
4.31603e-08,1.1782
4.31836e-08,1.1763
4.32068e-08,1.1778
4.32301e-08,1.1837
4.32534e-08,1.1944
4.32766e-08,1.2085
4.32999e-08,1.2237
4.33232e-08,1.2376
4.33464e-08,1.2474
4.33697e-08,1.2514
4.33930e-08,1.2497
4.34162e-08,1.2441
4.34395e-08,1.2358
4.34628e-08,1.2253
4.34860e-08,1.2134
4.35093e-08,1.2015
4.35326e-08,1.1913
4.35558e-08,1.1836
4.35791e-08,1.1796
4.36024e-08,1.1800
4.36256e-08,1.1844
4.36489e-08,1.1912
4.36722e-08,1.1985
4.36954e-08,1.2049
4.37187e-08,1.2089
4.37420e-08,1.2101
4.37652e-08,1.2089
4.37885e-08,1.2060
4.38118e-08,1.2015
4.38350e-08,1.1957
4.38583e-08,1.1894
4.38816e-08,1.1841
4.39048e-08,1.1808
4.39281e-08,1.1803
4.39514e-08,1.1828
4.39746e-08,1.1878
4.39979e-08,1.1940
4.40212e-08,1.2003
4.40444e-08,1.2060
4.40677e-08,1.2105
4.40910e-08,1.2135
4.41142e-08,1.2148
4.41375e-08,1.2146
4.41608e-08,1.2128
4.41840e-08,1.2092
4.42073e-08,1.2045
4.42306e-08,1.1995
4.42538e-08,1.1955
4.42771e-08,1.1933
4.43004e-08,1.1932
4.43236e-08,1.1949
4.43469e-08,1.1977
4.43702e-08,1.2008
4.43934e-08,1.2039
4.44167e-08,1.2066
4.44400e-08,1.2085
4.44632e-08,1.2093
4.44865e-08,1.2082
4.45098e-08,1.1978
4.45330e-08,1.1703
4.45563e-08,1.1051
4.45796e-08,1.0091
4.46028e-08,0.8898
4.46261e-08,0.7643
4.46494e-08,0.6285
4.46726e-08,0.4879
4.46959e-08,0.3508
4.47192e-08,0.2222
4.47424e-08,0.1090
4.47657e-08,0.0178
4.47890e-08,-0.0464
4.48122e-08,-0.0882
4.48355e-08,-0.1151
4.48588e-08,-0.1291
4.48820e-08,-0.1355
4.49053e-08,-0.1436
4.49286e-08,-0.1573
4.49518e-08,-0.1696
4.49751e-08,-0.1753
4.49984e-08,-0.1770
4.50216e-08,-0.1788
4.50449e-08,-0.1807
4.50682e-08,-0.1811
4.50914e-08,-0.1768
4.51147e-08,-0.1619
4.51380e-08,-0.1324
4.51612e-08,-0.0917
4.51845e-08,-0.0471
4.52078e-08,-0.0027
4.52310e-08,0.0391
4.52543e-08,0.0739
4.52776e-08,0.0977
4.53008e-08,0.1119
4.53241e-08,0.1191
4.53474e-08,0.1195
4.53707e-08,0.1122
4.53939e-08,0.0982
4.54172e-08,0.0804
4.54405e-08,0.0626
4.54637e-08,0.0492
4.54870e-08,0.0430
4.55103e-08,0.0427
4.55335e-08,0.0438
4.55568e-08,0.0435
4.55801e-08,0.0424
4.56033e-08,0.0413
4.56266e-08,0.0397
4.56499e-08,0.0366
4.56731e-08,0.0312
4.56964e-08,0.0226
4.57197e-08,0.0097
4.57429e-08,-0.0070
4.57662e-08,-0.0252
4.57895e-08,-0.0413
4.58127e-08,-0.0521
4.58360e-08,-0.0556
4.58593e-08,-0.0524
4.58825e-08,-0.0452
4.59058e-08,-0.0372
4.59291e-08,-0.0291
4.59523e-08,-0.0204
4.59756e-08,-0.0110
4.59989e-08,-0.0024
4.60221e-08,0.0038
4.60454e-08,0.0068
4.60687e-08,0.0064
4.60919e-08,0.0032
4.61152e-08,-0.0010
4.61385e-08,-0.0047
4.61617e-08,-0.0069
4.61850e-08,-0.0072
4.62083e-08,-0.0057
4.62315e-08,-0.0030
4.62548e-08,0.0001
4.62781e-08,0.0037
4.63013e-08,0.0087
4.63246e-08,0.0151
4.63479e-08,0.0215
4.63711e-08,0.0256
4.63944e-08,0.0260
4.64177e-08,0.0224
4.64409e-08,0.0162
4.64642e-08,0.0092
4.64875e-08,0.0031
4.65107e-08,-0.0013
4.65340e-08,-0.0041
4.65573e-08,-0.0057
4.65805e-08,-0.0064
4.66038e-08,-0.0063
4.66271e-08,-0.0056
4.66503e-08,-0.0038
4.66736e-08,-0.0009
4.66969e-08,0.0025
4.67201e-08,0.0052
4.67434e-08,0.0064
4.67667e-08,0.0056
4.67899e-08,0.0037
4.68132e-08,0.0013
4.68365e-08,-0.0010
4.68597e-08,-0.0030
4.68830e-08,-0.0049
4.69063e-08,-0.0068
4.69295e-08,-0.0081
4.69528e-08,-0.0080
4.69761e-08,-0.0064
4.69993e-08,-0.0030
4.70226e-08,0.0054
4.70459e-08,0.0273
4.70691e-08,0.0813
4.70924e-08,0.1642
4.71157e-08,0.2676
4.71389e-08,0.3801
4.71622e-08,0.5067
4.71855e-08,0.6400
4.72087e-08,0.7718
4.72320e-08,0.8978
4.72553e-08,1.0109
4.72785e-08,1.1044
4.73018e-08,1.1720
4.73251e-08,1.2191
4.73483e-08,1.2513
4.73716e-08,1.2679
4.73949e-08,1.2747
4.74181e-08,1.2815
4.74414e-08,1.2929
4.74647e-08,1.3021
4.74879e-08,1.3056
4.75112e-08,1.3067
4.75345e-08,1.3083
4.75577e-08,1.3097
4.75810e-08,1.3103
4.76043e-08,1.3083
4.76275e-08,1.2982
4.76508e-08,1.2755
4.76741e-08,1.2436
4.76973e-08,1.2084
4.77206e-08,1.1719
4.77439e-08,1.1362
4.77672e-08,1.1062
4.77904e-08,1.0862
4.78137e-08,1.0751
4.78370e-08,1.0648
4.78602e-08,1.0477
4.78835e-08,1.0047
4.79068e-08,0.9349
4.79300e-08,0.8422
4.79533e-08,0.7413
4.79766e-08,0.6252
4.79998e-08,0.4953
4.80231e-08,0.3605
4.80464e-08,0.2304
4.80696e-08,0.1145
4.80929e-08,0.0178
4.81162e-08,-0.0529
4.81394e-08,-0.0995
4.81627e-08,-0.1283
4.81860e-08,-0.1413
4.82092e-08,-0.1421
4.82325e-08,-0.1382
4.82558e-08,-0.1366
4.82790e-08,-0.1340
4.83023e-08,-0.1272
4.83256e-08,-0.1202
4.83488e-08,-0.1199
4.83721e-08,-0.1267
4.83954e-08,-0.1367
4.84186e-08,-0.1442
4.84419e-08,-0.1429
4.84652e-08,-0.1278
4.84884e-08,-0.1001
4.85117e-08,-0.0654
4.85350e-08,-0.0270
4.85582e-08,0.0131
4.85815e-08,0.0510
4.86048e-08,0.0813
4.86280e-08,0.1026
4.86513e-08,0.1163
4.86746e-08,0.1233
4.86978e-08,0.1270
4.87211e-08,0.1392
4.87444e-08,0.1793
4.87676e-08,0.2430
4.87909e-08,0.3282
4.88142e-08,0.4294
4.88374e-08,0.5491
4.88607e-08,0.6753
4.88840e-08,0.8000
4.89072e-08,0.9205
4.89305e-08,1.0311
4.89538e-08,1.1225
4.89770e-08,1.1890
4.90003e-08,1.2340
4.90236e-08,1.2589
4.90468e-08,1.2637
