.HEADER
..NAMES
Time,V U2.D3
2.45932e-08,1.2487
2.46165e-08,1.2085
2.46398e-08,1.1579
2.46630e-08,1.1175
2.46863e-08,1.0960
2.47096e-08,1.0830
2.47328e-08,1.0700
2.47561e-08,1.0616
2.47794e-08,1.0642
2.48026e-08,1.0754
2.48259e-08,1.0886
2.48492e-08,1.1023
2.48724e-08,1.1169
2.48957e-08,1.1266
2.49190e-08,1.1275
2.49422e-08,1.1260
2.49655e-08,1.1288
2.49888e-08,1.1348
2.50120e-08,1.1435
2.50353e-08,1.1564
2.50586e-08,1.1690
2.50818e-08,1.1769
2.51051e-08,1.1849
2.51284e-08,1.1994
2.51516e-08,1.2174
2.51749e-08,1.2319
2.51982e-08,1.2418
2.52214e-08,1.2499
2.52447e-08,1.2558
2.52680e-08,1.2567
2.52912e-08,1.2528
2.53145e-08,1.2475
2.53378e-08,1.2409
2.53610e-08,1.2304
2.53843e-08,1.2171
2.54076e-08,1.2069
2.54308e-08,1.2037
2.54541e-08,1.2052
2.54774e-08,1.2082
2.55006e-08,1.2112
2.55239e-08,1.2122
2.55472e-08,1.2052
2.55704e-08,1.1775
2.55937e-08,1.1156
2.56170e-08,1.0105
2.56402e-08,0.9001
2.56635e-08,0.8114
2.56868e-08,0.7075
2.57100e-08,0.5707
2.57333e-08,0.4349
2.57566e-08,0.3161
2.57798e-08,0.2016
2.58031e-08,0.0940
2.58264e-08,0.0112
2.58496e-08,-0.0386
2.58729e-08,-0.0673
2.58962e-08,-0.0907
2.59194e-08,-0.1122
2.59427e-08,-0.1251
2.59660e-08,-0.1284
2.59892e-08,-0.1226
2.60125e-08,-0.0806
2.60358e-08,0.0187
2.60590e-08,0.1138
2.60823e-08,0.1723
2.61056e-08,0.2675
2.61288e-08,0.4235
2.61521e-08,0.5802
2.61754e-08,0.7214
2.61986e-08,0.8731
2.62219e-08,1.0265
2.62452e-08,1.1462
2.62684e-08,1.2263
2.62917e-08,1.2906
2.63150e-08,1.3530
2.63382e-08,1.4010
2.63615e-08,1.4192
2.63848e-08,1.4067
2.64080e-08,1.3724
2.64313e-08,1.3044
2.64546e-08,1.2017
2.64778e-08,1.1082
2.65011e-08,1.0305
2.65244e-08,0.9136
2.65476e-08,0.7649
2.65709e-08,0.6306
2.65942e-08,0.5058
2.66174e-08,0.3668
2.66407e-08,0.2323
2.66640e-08,0.1261
2.66872e-08,0.0372
2.67105e-08,-0.0543
2.67338e-08,-0.1415
2.67570e-08,-0.2038
2.67803e-08,-0.2384
2.68036e-08,-0.2601
2.68269e-08,-0.2794
2.68501e-08,-0.2942
2.68734e-08,-0.3016
2.68967e-08,-0.3061
2.69199e-08,-0.3056
2.69432e-08,-0.2892
2.69665e-08,-0.2605
2.69897e-08,-0.2358
2.70130e-08,-0.2134
2.70363e-08,-0.1834
2.70595e-08,-0.1509
2.70828e-08,-0.1204
2.71061e-08,-0.0835
2.71293e-08,-0.0394
2.71526e-08,-0.0012
2.71759e-08,0.0249
2.71991e-08,0.0473
2.72224e-08,0.0737
2.72457e-08,0.1064
2.72689e-08,0.1524
2.72922e-08,0.2318
2.73155e-08,0.3226
2.73387e-08,0.3916
2.73620e-08,0.4629
2.73853e-08,0.5680
2.74085e-08,0.6829
2.74318e-08,0.7887
2.74551e-08,0.8897
2.74783e-08,0.9870
2.75016e-08,1.0684
2.75249e-08,1.1237
2.75481e-08,1.1594
2.75714e-08,1.1902
2.75947e-08,1.2181
2.76179e-08,1.2317
2.76412e-08,1.2213
2.76645e-08,1.1862
2.76877e-08,1.1129
2.77110e-08,1.0184
2.77343e-08,0.9429
2.77575e-08,0.8724
2.77808e-08,0.7632
2.78041e-08,0.6317
2.78273e-08,0.5081
2.78506e-08,0.3872
2.78739e-08,0.2602
2.78971e-08,0.1434
2.79204e-08,0.0546
2.79437e-08,-0.0129
2.79669e-08,-0.0773
2.79902e-08,-0.1407
2.80135e-08,-0.1876
2.80367e-08,-0.2098
2.80600e-08,-0.2147
2.80833e-08,-0.1957
2.81065e-08,-0.1137
2.81298e-08,0.0099
2.81531e-08,0.0985
2.81763e-08,0.1774
2.81996e-08,0.3184
2.82229e-08,0.4885
2.82461e-08,0.6347
2.82694e-08,0.7727
2.82927e-08,0.9201
2.83159e-08,1.0515
2.83392e-08,1.1451
2.83625e-08,1.2135
2.83857e-08,1.2788
2.84090e-08,1.3397
2.84323e-08,1.3803
2.84555e-08,1.3939
2.84788e-08,1.3860
2.85021e-08,1.3561
2.85253e-08,1.2849
2.85486e-08,1.1958
2.85719e-08,1.1242
2.85951e-08,1.0329
2.86184e-08,0.8881
2.86417e-08,0.7333
2.86649e-08,0.5966
2.86882e-08,0.4525
2.87115e-08,0.2989
2.87347e-08,0.1674
2.87580e-08,0.0682
2.87813e-08,-0.0203
2.88045e-08,-0.1071
2.88278e-08,-0.1765
2.88511e-08,-0.2165
2.88743e-08,-0.2363
2.88976e-08,-0.2467
2.89209e-08,-0.2231
2.89441e-08,-0.1235
2.89674e-08,0.0010
2.89907e-08,0.0782
2.90139e-08,0.1647
2.90372e-08,0.3188
2.90605e-08,0.4830
2.90838e-08,0.6194
2.91070e-08,0.7599
2.91303e-08,0.9145
2.91536e-08,1.0477
2.91768e-08,1.1422
2.92001e-08,1.2172
2.92234e-08,1.2896
2.92466e-08,1.3524
2.92699e-08,1.3936
2.92932e-08,1.4107
2.93164e-08,1.4057
2.93397e-08,1.3692
2.93630e-08,1.2892
2.93862e-08,1.2013
2.94095e-08,1.1298
2.94328e-08,1.0243
2.94560e-08,0.8694
2.94793e-08,0.7169
2.95026e-08,0.5802
2.95258e-08,0.4290
2.95491e-08,0.2744
2.95724e-08,0.1521
2.95956e-08,0.0614
2.96189e-08,-0.0246
2.96422e-08,-0.1099
2.96654e-08,-0.1752
2.96887e-08,-0.2126
2.97120e-08,-0.2351
2.97352e-08,-0.2564
2.97585e-08,-0.2768
2.97818e-08,-0.2918
2.98050e-08,-0.3033
2.98283e-08,-0.3124
2.98516e-08,-0.3088
2.98748e-08,-0.2894
2.98981e-08,-0.2678
2.99214e-08,-0.2477
2.99446e-08,-0.2195
2.99679e-08,-0.1856
2.99912e-08,-0.1526
3.00144e-08,-0.1125
3.00377e-08,-0.0599
3.00610e-08,-0.0090
3.00842e-08,0.0271
3.01075e-08,0.0533
3.01308e-08,0.0793
3.01540e-08,0.1078
3.01773e-08,0.1430
3.02006e-08,0.2065
3.02238e-08,0.2954
3.02471e-08,0.3707
3.02704e-08,0.4346
3.02936e-08,0.5282
3.03169e-08,0.6431
3.03402e-08,0.7542
3.03634e-08,0.8594
3.03867e-08,0.9634
3.04100e-08,1.0555
3.04332e-08,1.1221
3.04565e-08,1.1640
3.04798e-08,1.1958
3.05030e-08,1.2242
3.05263e-08,1.2408
3.05496e-08,1.2403
3.05728e-08,1.2324
3.05961e-08,1.2298
3.06194e-08,1.2357
3.06426e-08,1.2484
3.06659e-08,1.2677
3.06892e-08,1.2862
3.07124e-08,1.2927
3.07357e-08,1.2907
3.07590e-08,1.2893
3.07822e-08,1.2846
3.08055e-08,1.2716
3.08288e-08,1.2545
3.08520e-08,1.2345
3.08753e-08,1.2059
3.08986e-08,1.1701
3.09218e-08,1.1388
3.09451e-08,1.1201
3.09684e-08,1.1026
3.09916e-08,1.0653
3.10149e-08,0.9908
3.10382e-08,0.8893
3.10614e-08,0.8063
3.10847e-08,0.7435
3.11080e-08,0.6507
3.11312e-08,0.5308
3.11545e-08,0.4145
3.11778e-08,0.2995
3.12010e-08,0.1769
3.12243e-08,0.0657
3.12476e-08,-0.0138
3.12708e-08,-0.0620
3.12941e-08,-0.0955
3.13174e-08,-0.1264
3.13406e-08,-0.1516
3.13639e-08,-0.1611
3.13872e-08,-0.1550
3.14105e-08,-0.1470
3.14337e-08,-0.1485
3.14570e-08,-0.1596
3.14803e-08,-0.1743
3.15035e-08,-0.1847
3.15268e-08,-0.1831
3.15501e-08,-0.1725
3.15733e-08,-0.1610
3.15966e-08,-0.1459
3.16199e-08,-0.1253
3.16431e-08,-0.1067
3.16664e-08,-0.0878
3.16897e-08,-0.0552
3.17129e-08,-0.0085
3.17362e-08,0.0358
3.17595e-08,0.0651
3.17827e-08,0.0812
3.18060e-08,0.0913
3.18293e-08,0.0969
3.18525e-08,0.0950
3.18758e-08,0.0849
3.18991e-08,0.0706
3.19223e-08,0.0562
3.19456e-08,0.0430
3.19689e-08,0.0341
3.19921e-08,0.0339
3.20154e-08,0.0414
3.20387e-08,0.0499
3.20619e-08,0.0542
3.20852e-08,0.0530
3.21085e-08,0.0480
3.21317e-08,0.0439
3.21550e-08,0.0431
3.21783e-08,0.0412
3.22015e-08,0.0323
3.22248e-08,0.0191
3.22481e-08,0.0172
3.22713e-08,0.0523
3.22946e-08,0.1375
3.23179e-08,0.2294
3.23411e-08,0.3047
3.23644e-08,0.4025
3.23877e-08,0.5345
3.24109e-08,0.6656
3.24342e-08,0.7878
3.24575e-08,0.9149
3.24807e-08,1.0366
3.25040e-08,1.1274
3.25273e-08,1.1792
3.25505e-08,1.2079
3.25738e-08,1.2317
3.25971e-08,1.2540
3.26203e-08,1.2675
3.26436e-08,1.2706
3.26669e-08,1.2727
3.26901e-08,1.2822
3.27134e-08,1.3003
3.27367e-08,1.3255
3.27599e-08,1.3520
3.27832e-08,1.3670
3.28065e-08,1.3667
3.28297e-08,1.3591
3.28530e-08,1.3438
3.28763e-08,1.3168
3.28995e-08,1.2864
3.29228e-08,1.2589
3.29461e-08,1.2252
3.29693e-08,1.1791
3.29926e-08,1.1324
3.30159e-08,1.1012
3.30391e-08,1.0851
3.30624e-08,1.0635
3.30857e-08,1.0175
3.31089e-08,0.9335
3.31322e-08,0.8434
3.31555e-08,0.7784
3.31787e-08,0.7043
3.32020e-08,0.5903
3.32253e-08,0.4666
3.32485e-08,0.3491
3.32718e-08,0.2248
3.32951e-08,0.0992
3.33183e-08,-0.0020
3.33416e-08,-0.0649
3.33649e-08,-0.0991
3.33881e-08,-0.1238
3.34114e-08,-0.1467
3.34347e-08,-0.1593
3.34579e-08,-0.1537
3.34812e-08,-0.1315
3.35045e-08,-0.0783
3.35277e-08,0.0323
3.35510e-08,0.1510
3.35743e-08,0.2216
3.35975e-08,0.3020
3.36208e-08,0.4415
3.36441e-08,0.5878
3.36673e-08,0.7149
3.36906e-08,0.8477
3.37139e-08,0.9862
3.37372e-08,1.0987
3.37604e-08,1.1782
3.37837e-08,1.2465
3.38070e-08,1.3183
3.38302e-08,1.3816
3.38535e-08,1.4168
3.38768e-08,1.4188
3.39000e-08,1.3948
3.39233e-08,1.3396
3.39466e-08,1.2464
3.39698e-08,1.1484
3.39931e-08,1.0649
3.40164e-08,0.9491
3.40396e-08,0.7918
3.40629e-08,0.6397
3.40862e-08,0.5049
3.41094e-08,0.3634
3.41327e-08,0.2258
3.41560e-08,0.1174
3.41792e-08,0.0328
3.42025e-08,-0.0489
3.42258e-08,-0.1262
3.42490e-08,-0.1818
3.42723e-08,-0.2121
3.42956e-08,-0.2307
3.43188e-08,-0.2403
3.43421e-08,-0.2023
3.43654e-08,-0.0907
3.43886e-08,0.0175
3.44119e-08,0.0847
3.44352e-08,0.1946
3.44584e-08,0.3669
3.44817e-08,0.5281
3.45050e-08,0.6681
3.45282e-08,0.8204
3.45515e-08,0.9776
3.45748e-08,1.1028
3.45980e-08,1.1901
3.46213e-08,1.2608
3.46446e-08,1.3260
3.46678e-08,1.3766
3.46911e-08,1.4047
3.47144e-08,1.4160
3.47376e-08,1.4232
3.47609e-08,1.4316
3.47842e-08,1.4404
3.48074e-08,1.4525
3.48307e-08,1.4625
3.48540e-08,1.4517
3.48772e-08,1.4230
3.49005e-08,1.3997
3.49238e-08,1.3782
3.49470e-08,1.3405
3.49703e-08,1.2974
3.49936e-08,1.2641
3.50168e-08,1.2280
3.50401e-08,1.1768
3.50634e-08,1.1255
3.50866e-08,1.0932
3.51099e-08,1.0777
3.51332e-08,1.0662
3.51564e-08,1.0568
3.51797e-08,1.0572
3.52030e-08,1.0694
3.52262e-08,1.0863
3.52495e-08,1.1020
3.52728e-08,1.1171
3.52960e-08,1.1299
3.53193e-08,1.1342
3.53426e-08,1.1312
3.53658e-08,1.1297
3.53891e-08,1.1322
3.54124e-08,1.1370
3.54356e-08,1.1460
3.54589e-08,1.1585
3.54822e-08,1.1683
3.55054e-08,1.1758
3.55287e-08,1.1875
3.55520e-08,1.1950
3.55752e-08,1.1771
3.55985e-08,1.1106
3.56218e-08,1.0091
3.56450e-08,0.9210
3.56683e-08,0.8411
3.56916e-08,0.7206
3.57148e-08,0.5768
3.57381e-08,0.4458
3.57614e-08,0.3211
3.57846e-08,0.1916
3.58079e-08,0.0773
3.58312e-08,0.0007
3.58544e-08,-0.0415
3.58777e-08,-0.0700
3.59010e-08,-0.0965
3.59242e-08,-0.1170
3.59475e-08,-0.1268
3.59708e-08,-0.1281
3.59940e-08,-0.1127
3.60173e-08,-0.0452
3.60406e-08,0.0633
3.60638e-08,0.1376
3.60871e-08,0.1951
3.61104e-08,0.3132
3.61337e-08,0.4688
3.61569e-08,0.6097
3.61802e-08,0.7503
3.62035e-08,0.9062
3.62267e-08,1.0484
3.62500e-08,1.1518
3.62733e-08,1.2287
3.62965e-08,1.3018
3.63198e-08,1.3694
3.63431e-08,1.4132
3.63663e-08,1.4237
3.63896e-08,1.4050
3.64129e-08,1.3600
3.64361e-08,1.2744
3.64594e-08,1.1698
3.64827e-08,1.0850
3.65059e-08,0.9942
3.65292e-08,0.8574
3.65525e-08,0.7079
3.65757e-08,0.5790
3.65990e-08,0.4489
3.66223e-08,0.3097
3.66455e-08,0.1887
3.66688e-08,0.0955
3.66921e-08,0.0090
3.67153e-08,-0.0805
3.67386e-08,-0.1567
3.67619e-08,-0.2059
3.67851e-08,-0.2350
3.68084e-08,-0.2539
3.68317e-08,-0.2412
3.68549e-08,-0.1519
3.68782e-08,-0.0265
3.69015e-08,0.0545
3.69247e-08,0.1405
3.69480e-08,0.2999
3.69713e-08,0.4750
3.69945e-08,0.6212
3.70178e-08,0.7665
3.70411e-08,0.9246
3.70643e-08,1.0612
3.70876e-08,1.1559
3.71109e-08,1.2254
3.71341e-08,1.2894
3.71574e-08,1.3447
3.71807e-08,1.3806
3.72039e-08,1.3982
3.72272e-08,1.4090
3.72505e-08,1.4214
3.72737e-08,1.4350
3.72970e-08,1.4512
3.73203e-08,1.4691
3.73435e-08,1.4709
3.73668e-08,1.4466
3.73901e-08,1.4176
3.74133e-08,1.3953
3.74366e-08,1.3610
3.74599e-08,1.3136
3.74831e-08,1.2732
3.75064e-08,1.2380
3.75297e-08,1.1904
3.75529e-08,1.1357
3.75762e-08,1.0961
3.75995e-08,1.0780
3.76227e-08,1.0648
3.76460e-08,1.0345
3.76693e-08,0.9781
3.76925e-08,0.8892
3.77158e-08,0.8005
3.77391e-08,0.7364
3.77623e-08,0.6584
3.77856e-08,0.5419
3.78089e-08,0.4173
3.78321e-08,0.2986
3.78554e-08,0.1804
3.78787e-08,0.0706
3.79019e-08,-0.0122
3.79252e-08,-0.0595
3.79485e-08,-0.0826
3.79717e-08,-0.1028
3.79950e-08,-0.1251
3.80183e-08,-0.1346
3.80415e-08,-0.1234
3.80648e-08,-0.0991
3.80881e-08,-0.0485
3.81113e-08,0.0556
3.81346e-08,0.1629
3.81579e-08,0.2282
3.81811e-08,0.3130
3.82044e-08,0.4556
3.82277e-08,0.6011
3.82509e-08,0.7297
3.82742e-08,0.8639
3.82975e-08,1.0007
3.83207e-08,1.1130
3.83440e-08,1.1958
3.83673e-08,1.2667
3.83905e-08,1.3356
3.84138e-08,1.3905
3.84371e-08,1.4157
3.84603e-08,1.4142
3.84836e-08,1.4060
3.85069e-08,1.4029
3.85302e-08,1.4017
3.85534e-08,1.4024
3.85767e-08,1.4047
3.86000e-08,1.3940
3.86232e-08,1.3665
3.86465e-08,1.3425
3.86698e-08,1.3280
3.86930e-08,1.3076
3.87163e-08,1.2812
3.87396e-08,1.2578
3.87628e-08,1.2297
3.87861e-08,1.1884
3.88094e-08,1.1456
3.88326e-08,1.1174
3.88559e-08,1.1024
3.88792e-08,1.0889
3.89024e-08,1.0734
3.89257e-08,1.0638
3.89490e-08,1.0672
3.89722e-08,1.0807
3.89955e-08,1.0980
3.90188e-08,1.1174
3.90420e-08,1.1362
3.90653e-08,1.1469
3.90886e-08,1.1485
3.91118e-08,1.1499
3.91351e-08,1.1560
3.91584e-08,1.1634
3.91816e-08,1.1701
3.92049e-08,1.1761
3.92282e-08,1.1790
3.92514e-08,1.1801
3.92747e-08,1.1855
3.92980e-08,1.1889
3.93212e-08,1.1706
3.93445e-08,1.1068
3.93678e-08,1.0038
3.93910e-08,0.9122
3.94143e-08,0.8365
3.94376e-08,0.7261
3.94608e-08,0.5892
3.94841e-08,0.4626
3.95074e-08,0.3414
3.95306e-08,0.2123
3.95539e-08,0.0936
3.95772e-08,0.0101
3.96004e-08,-0.0378
3.96237e-08,-0.0704
3.96470e-08,-0.1012
3.96702e-08,-0.1261
3.96935e-08,-0.1385
3.97168e-08,-0.1399
3.97400e-08,-0.1251
3.97633e-08,-0.0612
3.97866e-08,0.0500
3.98098e-08,0.1327
3.98331e-08,0.1904
3.98564e-08,0.3034
3.98796e-08,0.4599
3.99029e-08,0.6036
3.99262e-08,0.7430
3.99494e-08,0.8965
3.99727e-08,1.0382
3.99960e-08,1.1414
4.00192e-08,1.2165
4.00425e-08,1.2875
4.00658e-08,1.3556
4.00890e-08,1.4030
4.01123e-08,1.4198
4.01356e-08,1.4168
4.01588e-08,1.4112
4.01821e-08,1.4085
4.02054e-08,1.4085
4.02286e-08,1.4142
4.02519e-08,1.4172
4.02752e-08,1.4010
4.02984e-08,1.3745
4.03217e-08,1.3574
4.03450e-08,1.3423
4.03682e-08,1.3172
4.03915e-08,1.2911
4.04148e-08,1.2661
4.04380e-08,1.2272
4.04613e-08,1.1742
4.04846e-08,1.1283
4.05078e-08,1.1023
4.05311e-08,1.0880
4.05544e-08,1.0740
4.05776e-08,1.0617
4.06009e-08,1.0592
4.06242e-08,1.0681
4.06474e-08,1.0834
4.06707e-08,1.1019
4.06940e-08,1.1231
4.07173e-08,1.1406
4.07405e-08,1.1470
4.07638e-08,1.1464
4.07871e-08,1.1484
4.08103e-08,1.1539
4.08336e-08,1.1600
4.08569e-08,1.1663
4.08801e-08,1.1709
4.09034e-08,1.1714
4.09267e-08,1.1728
4.09499e-08,1.1806
4.09732e-08,1.1809
4.09965e-08,1.1515
4.10197e-08,1.0714
4.10430e-08,0.9707
4.10663e-08,0.8910
4.10895e-08,0.8047
4.11128e-08,0.6764
4.11361e-08,0.5398
4.11593e-08,0.4168
4.11826e-08,0.2913
4.12059e-08,0.1616
4.12291e-08,0.0540
4.12524e-08,-0.0142
4.12757e-08,-0.0534
4.12989e-08,-0.0841
4.13222e-08,-0.1126
4.13455e-08,-0.1319
4.13687e-08,-0.1390
4.13920e-08,-0.1357
4.14153e-08,-0.1057
4.14385e-08,-0.0162
4.14618e-08,0.0921
4.14851e-08,0.1570
4.15083e-08,0.2280
4.15316e-08,0.3637
4.15549e-08,0.5155
4.15781e-08,0.6520
4.16014e-08,0.7969
4.16247e-08,0.9509
4.16479e-08,1.0795
4.16712e-08,1.1703
4.16945e-08,1.2433
4.17177e-08,1.3157
4.17410e-08,1.3788
4.17643e-08,1.4147
4.17875e-08,1.4220
4.18108e-08,1.4161
4.18341e-08,1.4110
4.18573e-08,1.4082
4.18806e-08,1.4098
4.19039e-08,1.4162
4.19271e-08,1.4125
4.19504e-08,1.3892
4.19737e-08,1.3646
4.19969e-08,1.3500
4.20202e-08,1.3311
4.20435e-08,1.3048
4.20667e-08,1.2817
4.20900e-08,1.2545
4.21133e-08,1.2097
4.21365e-08,1.1574
4.21598e-08,1.1190
4.21831e-08,1.0985
4.22063e-08,1.0841
4.22296e-08,1.0690
4.22529e-08,1.0588
4.22761e-08,1.0603
4.22994e-08,1.0718
4.23227e-08,1.0882
4.23459e-08,1.1084
4.23692e-08,1.1299
4.23925e-08,1.1440
4.24157e-08,1.1469
4.24390e-08,1.1468
4.24623e-08,1.1507
4.24855e-08,1.1569
4.25088e-08,1.1635
4.25321e-08,1.1700
4.25553e-08,1.1730
4.25786e-08,1.1725
4.26019e-08,1.1761
4.26251e-08,1.1894
4.26484e-08,1.2078
4.26717e-08,1.2241
4.26949e-08,1.2367
4.27182e-08,1.2467
4.27415e-08,1.2537
4.27647e-08,1.2562
4.27880e-08,1.2555
4.28113e-08,1.2528
4.28345e-08,1.2463
4.28578e-08,1.2332
4.28811e-08,1.2165
4.29043e-08,1.2037
4.29276e-08,1.1984
4.29509e-08,1.1979
4.29742e-08,1.1991
4.29974e-08,1.2006
4.30207e-08,1.2008
4.30440e-08,1.1927
4.30672e-08,1.1639
4.30905e-08,1.0973
4.31138e-08,0.9914
4.31370e-08,0.8909
4.31603e-08,0.8074
4.31836e-08,0.6931
4.32068e-08,0.5500
4.32301e-08,0.4179
4.32534e-08,0.2999
4.32766e-08,0.1824
4.32999e-08,0.0752
4.33232e-08,-0.0028
4.33464e-08,-0.0488
4.33697e-08,-0.0767
4.33930e-08,-0.1001
4.34162e-08,-0.1187
4.34395e-08,-0.1268
4.34628e-08,-0.1280
4.34860e-08,-0.1349
4.35093e-08,-0.1538
4.35326e-08,-0.1799
4.35558e-08,-0.2059
4.35791e-08,-0.2250
4.36024e-08,-0.2285
4.36256e-08,-0.2181
4.36489e-08,-0.2023
4.36722e-08,-0.1784
4.36954e-08,-0.1436
4.37187e-08,-0.1081
4.37420e-08,-0.0755
4.37652e-08,-0.0367
4.37885e-08,0.0100
4.38118e-08,0.0515
4.38350e-08,0.0771
4.38583e-08,0.0887
4.38816e-08,0.0936
4.39048e-08,0.0930
4.39281e-08,0.0840
4.39514e-08,0.0674
4.39746e-08,0.0501
4.39979e-08,0.0382
4.40212e-08,0.0320
4.40444e-08,0.0317
4.40677e-08,0.0395
4.40910e-08,0.0536
4.41142e-08,0.0675
4.41375e-08,0.0760
4.41608e-08,0.0771
4.41840e-08,0.0712
4.42073e-08,0.0617
4.42306e-08,0.0516
4.42538e-08,0.0394
4.42771e-08,0.0221
4.43004e-08,0.0035
4.43236e-08,-0.0015
4.43469e-08,0.0328
4.43702e-08,0.1179
4.43934e-08,0.2142
4.44167e-08,0.2952
4.44400e-08,0.3952
4.44632e-08,0.5297
4.44865e-08,0.6667
4.45098e-08,0.7919
4.45330e-08,0.9172
4.45563e-08,1.0360
4.45796e-08,1.1244
4.46028e-08,1.1735
4.46261e-08,1.1986
4.46494e-08,1.2188
4.46726e-08,1.2385
4.46959e-08,1.2497
4.47192e-08,1.2417
4.47424e-08,1.2088
4.47657e-08,1.1402
4.47890e-08,1.0567
4.48122e-08,0.9952
4.48355e-08,0.9337
4.48588e-08,0.8293
4.48820e-08,0.6998
4.49053e-08,0.5731
4.49286e-08,0.4395
4.49518e-08,0.2950
4.49751e-08,0.1639
4.49984e-08,0.0650
4.50216e-08,-0.0143
4.50449e-08,-0.0938
4.50682e-08,-0.1695
4.50914e-08,-0.2213
4.51147e-08,-0.2419
4.51380e-08,-0.2402
4.51612e-08,-0.2086
4.51845e-08,-0.1123
4.52078e-08,0.0168
4.52310e-08,0.1064
4.52543e-08,0.1912
4.52776e-08,0.3360
4.53008e-08,0.4982
4.53241e-08,0.6371
4.53474e-08,0.7703
4.53707e-08,0.9090
4.53939e-08,1.0296
4.54172e-08,1.1185
4.54405e-08,1.1907
4.54637e-08,1.2632
4.54870e-08,1.3301
4.55103e-08,1.3755
4.55335e-08,1.3977
4.55568e-08,1.4113
4.55801e-08,1.4278
4.56033e-08,1.4452
4.56266e-08,1.4609
4.56499e-08,1.4739
4.56731e-08,1.4696
4.56964e-08,1.4381
4.57197e-08,1.3993
4.57429e-08,1.3693
4.57662e-08,1.3357
4.57895e-08,1.2936
4.58127e-08,1.2566
4.58360e-08,1.2243
4.58593e-08,1.1843
4.58825e-08,1.1411
4.59058e-08,1.1120
4.59291e-08,1.1009
4.59523e-08,1.0913
4.59756e-08,1.0604
4.59989e-08,0.9980
4.60221e-08,0.9003
4.60454e-08,0.8048
4.60687e-08,0.7362
4.60919e-08,0.6542
4.61152e-08,0.5350
4.61385e-08,0.4089
4.61617e-08,0.2899
4.61850e-08,0.1730
4.62083e-08,0.0679
4.62315e-08,-0.0080
4.62548e-08,-0.0496
4.62781e-08,-0.0704
4.63013e-08,-0.0900
4.63246e-08,-0.1119
4.63479e-08,-0.1225
4.63711e-08,-0.1149
4.63944e-08,-0.0957
4.64177e-08,-0.0520
4.64409e-08,0.0441
4.64642e-08,0.1449
4.64875e-08,0.2091
4.65107e-08,0.2954
4.65340e-08,0.4399
4.65573e-08,0.5900
4.65805e-08,0.7244
4.66038e-08,0.8630
4.66271e-08,1.0023
4.66503e-08,1.1174
4.66736e-08,1.2030
4.66969e-08,1.2749
4.67201e-08,1.3416
4.67434e-08,1.3928
4.67667e-08,1.4146
4.67899e-08,1.4106
4.68132e-08,1.4002
4.68365e-08,1.3953
4.68597e-08,1.3937
4.68830e-08,1.3952
4.69063e-08,1.3990
4.69295e-08,1.3912
4.69528e-08,1.3682
4.69761e-08,1.3488
4.69993e-08,1.3378
4.70226e-08,1.3192
4.70459e-08,1.2924
4.70691e-08,1.2664
4.70924e-08,1.2349
4.71157e-08,1.1906
4.71389e-08,1.1451
4.71622e-08,1.1139
4.71855e-08,1.0959
4.72087e-08,1.0731
4.72320e-08,1.0281
4.72553e-08,0.9519
4.72785e-08,0.8517
4.73018e-08,0.7696
4.73251e-08,0.7117
4.73483e-08,0.6283
4.73716e-08,0.5154
4.73949e-08,0.4022
4.74181e-08,0.2917
4.74414e-08,0.1785
4.74647e-08,0.0775
4.74879e-08,0.0043
4.75112e-08,-0.0409
4.75345e-08,-0.0731
4.75577e-08,-0.1062
4.75810e-08,-0.1350
4.76043e-08,-0.1451
4.76275e-08,-0.1366
4.76508e-08,-0.1278
4.76741e-08,-0.1316
4.76973e-08,-0.1453
4.77206e-08,-0.1610
4.77439e-08,-0.1716
4.77672e-08,-0.1699
4.77904e-08,-0.1580
4.78137e-08,-0.1454
4.78370e-08,-0.1323
4.78602e-08,-0.1162
4.78835e-08,-0.1007
4.79068e-08,-0.0828
4.79300e-08,-0.0516
4.79533e-08,-0.0079
4.79766e-08,0.0328
4.79998e-08,0.0585
4.80231e-08,0.0712
4.80464e-08,0.0794
4.80696e-08,0.0862
4.80929e-08,0.0872
4.81162e-08,0.0792
4.81394e-08,0.0654
4.81627e-08,0.0511
4.81860e-08,0.0386
4.82092e-08,0.0305
4.82325e-08,0.0313
4.82558e-08,0.0399
4.82790e-08,0.0485
4.83023e-08,0.0514
4.83256e-08,0.0485
4.83488e-08,0.0431
4.83721e-08,0.0399
4.83954e-08,0.0401
4.84186e-08,0.0388
4.84419e-08,0.0303
4.84652e-08,0.0150
4.84884e-08,-0.0021
4.85117e-08,-0.0174
4.85350e-08,-0.0293
4.85582e-08,-0.0373
4.85815e-08,-0.0407
4.86048e-08,-0.0401
4.86280e-08,-0.0369
4.86513e-08,-0.0313
4.86746e-08,-0.0219
4.86978e-08,-0.0088
4.87211e-08,0.0031
4.87444e-08,0.0082
4.87676e-08,0.0059
4.87909e-08,0.0000
4.88142e-08,-0.0057
4.88374e-08,-0.0093
4.88607e-08,-0.0108
4.88840e-08,-0.0091
4.89072e-08,0.0059
4.89305e-08,0.0575
4.89538e-08,0.1541
4.89770e-08,0.2553
4.90003e-08,0.3386
4.90236e-08,0.4416
4.90468e-08,0.5748
4.90701e-08,0.7032
4.90934e-08,0.8165
4.91166e-08,0.9299
4.91399e-08,1.0389
4.91632e-08,1.1218
4.91864e-08,1.1706
