.HEADER
..NAMES
Time,V U2.L8
.DATA
2.45234e-08,0.0856
2.45467e-08,0.0683
2.45700e-08,0.0571
2.45932e-08,0.0554
2.46165e-08,0.0601
2.46398e-08,0.0621
2.46630e-08,0.0555
2.46863e-08,0.0423
2.47096e-08,0.0290
2.47328e-08,0.0186
2.47561e-08,0.0083
2.47794e-08,-0.0058
2.48026e-08,-0.0238
2.48259e-08,-0.0427
2.48492e-08,-0.0576
2.48724e-08,-0.0648
2.48957e-08,-0.0638
2.49190e-08,-0.0567
2.49422e-08,-0.0464
2.49655e-08,-0.0351
2.49888e-08,-0.0252
2.50120e-08,-0.0177
2.50353e-08,-0.0114
2.50586e-08,-0.0047
2.50818e-08,0.0013
2.51051e-08,0.0035
2.51284e-08,0.0003
2.51516e-08,-0.0054
2.51749e-08,-0.0088
2.51982e-08,-0.0068
2.52214e-08,-0.0002
2.52447e-08,0.0077
2.52680e-08,0.0142
2.52912e-08,0.0185
2.53145e-08,0.0214
2.53378e-08,0.0243
2.53610e-08,0.0315
2.53843e-08,0.0565
2.54076e-08,0.1242
2.54308e-08,0.2352
2.54541e-08,0.3550
2.54774e-08,0.4673
2.55006e-08,0.5896
2.55239e-08,0.7279
2.55472e-08,0.8656
2.55704e-08,0.9898
2.55937e-08,1.0914
2.56170e-08,1.1637
2.56402e-08,1.2091
2.56635e-08,1.2371
2.56868e-08,1.2560
2.57100e-08,1.2698
2.57333e-08,1.2819
2.57566e-08,1.2957
2.57798e-08,1.3096
2.58031e-08,1.3171
2.58264e-08,1.3150
2.58496e-08,1.3090
2.58729e-08,1.3066
2.58962e-08,1.3035
2.59194e-08,1.2857
2.59427e-08,1.2478
2.59660e-08,1.2004
2.59892e-08,1.1558
2.60125e-08,1.1189
2.60358e-08,1.0910
2.60590e-08,1.0714
2.60823e-08,1.0587
2.61056e-08,1.0536
2.61288e-08,1.0584
2.61521e-08,1.0722
2.61754e-08,1.0843
2.61986e-08,1.0763
2.62219e-08,1.0237
2.62452e-08,0.9141
2.62684e-08,0.7824
2.62917e-08,0.6530
2.63150e-08,0.5198
2.63382e-08,0.3762
2.63615e-08,0.2419
2.63848e-08,0.1256
2.64080e-08,0.0321
2.64313e-08,-0.0314
2.64546e-08,-0.0637
2.64778e-08,-0.0734
2.65011e-08,-0.0732
2.65244e-08,-0.0737
2.65476e-08,-0.0824
2.65709e-08,-0.1027
2.65942e-08,-0.1292
2.66174e-08,-0.1513
2.66407e-08,-0.1625
2.66640e-08,-0.1664
2.66872e-08,-0.1694
2.67105e-08,-0.1694
2.67338e-08,-0.1540
2.67570e-08,-0.1152
2.67803e-08,-0.0607
2.68036e-08,-0.0034
2.68269e-08,0.0485
2.68501e-08,0.0891
2.68734e-08,0.1148
2.68967e-08,0.1270
2.69199e-08,0.1288
2.69432e-08,0.1216
2.69665e-08,0.1072
2.69897e-08,0.0883
2.70130e-08,0.0676
2.70363e-08,0.0482
2.70595e-08,0.0347
2.70828e-08,0.0327
2.71061e-08,0.0420
2.71293e-08,0.0548
2.71526e-08,0.0616
2.71759e-08,0.0588
2.71991e-08,0.0494
2.72224e-08,0.0377
2.72457e-08,0.0244
2.72689e-08,0.0080
2.72922e-08,-0.0119
2.73155e-08,-0.0334
2.73387e-08,-0.0529
2.73620e-08,-0.0660
2.73853e-08,-0.0697
2.74085e-08,-0.0639
2.74318e-08,-0.0511
2.74551e-08,-0.0348
2.74783e-08,-0.0194
2.75016e-08,-0.0081
2.75249e-08,-0.0013
2.75481e-08,0.0031
2.75714e-08,0.0061
2.75947e-08,0.0064
2.76179e-08,0.0020
2.76412e-08,-0.0061
2.76645e-08,-0.0137
2.76877e-08,-0.0165
2.77110e-08,-0.0130
2.77343e-08,-0.0047
2.77575e-08,0.0054
2.77808e-08,0.0146
2.78041e-08,0.0216
2.78273e-08,0.0265
2.78506e-08,0.0314
2.78739e-08,0.0459
2.78971e-08,0.0908
2.79204e-08,0.1840
2.79437e-08,0.3026
2.79669e-08,0.4161
2.79902e-08,0.5300
2.80135e-08,0.6617
2.80367e-08,0.8019
2.80600e-08,0.9344
2.80833e-08,1.0496
2.81065e-08,1.1382
2.81298e-08,1.1971
2.81531e-08,1.2328
2.81763e-08,1.2549
2.81996e-08,1.2696
2.82229e-08,1.2807
2.82461e-08,1.2922
2.82694e-08,1.3050
2.82927e-08,1.3143
2.83159e-08,1.3145
2.83392e-08,1.3081
2.83625e-08,1.3036
2.83857e-08,1.3030
2.84090e-08,1.2948
2.84323e-08,1.2670
2.84555e-08,1.2234
2.84788e-08,1.1772
2.85021e-08,1.1366
2.85253e-08,1.1042
2.85486e-08,1.0805
2.85719e-08,1.0641
2.85951e-08,1.0544
2.86184e-08,1.0535
2.86417e-08,1.0627
2.86649e-08,1.0800
2.86882e-08,1.1015
2.87115e-08,1.1243
2.87347e-08,1.1449
2.87580e-08,1.1582
2.87813e-08,1.1617
2.88045e-08,1.1596
2.88278e-08,1.1601
2.88511e-08,1.1673
2.88743e-08,1.1782
2.88976e-08,1.1878
2.89209e-08,1.1954
2.89441e-08,1.2048
2.89674e-08,1.2182
2.89907e-08,1.2349
2.90139e-08,1.2510
2.90372e-08,1.2620
2.90605e-08,1.2653
2.90838e-08,1.2616
2.91070e-08,1.2529
2.91303e-08,1.2412
2.91536e-08,1.2286
2.91768e-08,1.2173
2.92001e-08,1.2082
2.92234e-08,1.2004
2.92466e-08,1.1930
2.92699e-08,1.1878
2.92932e-08,1.1874
2.93164e-08,1.1923
2.93397e-08,1.1989
2.93630e-08,1.2025
2.93862e-08,1.2011
2.94095e-08,1.1962
2.94328e-08,1.1906
2.94560e-08,1.1861
2.94793e-08,1.1830
2.95026e-08,1.1806
2.95258e-08,1.1785
2.95491e-08,1.1775
2.95724e-08,1.1786
2.95956e-08,1.1823
2.96189e-08,1.1885
2.96422e-08,1.1966
2.96654e-08,1.2050
2.96887e-08,1.2114
2.97120e-08,1.2141
2.97352e-08,1.2135
2.97585e-08,1.2117
2.97818e-08,1.2103
2.98050e-08,1.2089
2.98283e-08,1.2068
2.98516e-08,1.2036
2.98748e-08,1.2004
2.98981e-08,1.1989
2.99214e-08,1.2002
2.99446e-08,1.2035
2.99679e-08,1.2071
2.99912e-08,1.2097
3.00144e-08,1.2105
3.00377e-08,1.2096
3.00610e-08,1.2075
3.00842e-08,1.2049
3.01075e-08,1.2024
3.01308e-08,1.2002
3.01540e-08,1.1978
3.01773e-08,1.1950
3.02006e-08,1.1926
3.02238e-08,1.1916
3.02471e-08,1.1929
3.02704e-08,1.1958
3.02936e-08,1.1991
3.03169e-08,1.2011
3.03402e-08,1.1947
3.03634e-08,1.1655
3.03867e-08,1.0925
3.04100e-08,0.9664
3.04332e-08,0.8247
3.04565e-08,0.6922
3.04798e-08,0.5579
3.05030e-08,0.4082
3.05263e-08,0.2618
3.05496e-08,0.1332
3.05728e-08,0.0311
3.05961e-08,-0.0393
3.06194e-08,-0.0809
3.06426e-08,-0.1040
3.06659e-08,-0.1190
3.06892e-08,-0.1318
3.07124e-08,-0.1459
3.07357e-08,-0.1642
3.07590e-08,-0.1836
3.07822e-08,-0.1961
3.08055e-08,-0.1965
3.08288e-08,-0.1895
3.08520e-08,-0.1827
3.08753e-08,-0.1742
3.08986e-08,-0.1510
3.09218e-08,-0.1054
3.09451e-08,-0.0469
3.09684e-08,0.0093
3.09916e-08,0.0562
3.10149e-08,0.0921
3.10382e-08,0.1172
3.10614e-08,0.1330
3.10847e-08,0.1400
3.11080e-08,0.1370
3.11312e-08,0.1248
3.11545e-08,0.1072
3.11778e-08,0.0882
3.12010e-08,0.0703
3.12243e-08,0.0573
3.12476e-08,0.0533
3.12708e-08,0.0579
3.12941e-08,0.0642
3.13174e-08,0.0636
3.13406e-08,0.0540
3.13639e-08,0.0403
3.13872e-08,0.0275
3.14105e-08,0.0150
3.14337e-08,-0.0006
3.14570e-08,-0.0201
3.14803e-08,-0.0409
3.15035e-08,-0.0583
3.15268e-08,-0.0684
3.15501e-08,-0.0695
3.15733e-08,-0.0634
3.15966e-08,-0.0526
3.16199e-08,-0.0395
3.16431e-08,-0.0268
3.16664e-08,-0.0166
3.16897e-08,-0.0094
3.17129e-08,-0.0036
3.17362e-08,0.0013
3.17595e-08,0.0034
3.17827e-08,0.0008
3.18060e-08,-0.0053
3.18293e-08,-0.0106
3.18525e-08,-0.0108
3.18758e-08,-0.0053
3.18991e-08,0.0033
3.19223e-08,0.0117
3.19456e-08,0.0182
3.19689e-08,0.0230
3.19921e-08,0.0265
3.20154e-08,0.0289
3.20387e-08,0.0292
3.20619e-08,0.0269
3.20852e-08,0.0217
3.21085e-08,0.0142
3.21317e-08,0.0053
3.21550e-08,-0.0030
3.21783e-08,-0.0082
3.22015e-08,-0.0093
3.22248e-08,-0.0075
3.22481e-08,-0.0051
3.22713e-08,-0.0034
3.22946e-08,-0.0020
3.23179e-08,-0.0000
3.23411e-08,0.0024
3.23644e-08,0.0040
3.23877e-08,0.0031
3.24109e-08,-0.0004
3.24342e-08,-0.0052
3.24575e-08,-0.0094
3.24807e-08,-0.0118
3.25040e-08,-0.0120
3.25273e-08,-0.0103
3.25505e-08,-0.0075
3.25738e-08,-0.0042
3.25971e-08,-0.0013
3.26203e-08,0.0013
3.26436e-08,0.0041
3.26669e-08,0.0069
3.26901e-08,0.0091
3.27134e-08,0.0093
3.27367e-08,0.0073
3.27599e-08,0.0040
3.27832e-08,0.0009
3.28065e-08,-0.0009
3.28297e-08,-0.0012
3.28530e-08,0.0026
3.28763e-08,0.0225
3.28995e-08,0.0823
3.29228e-08,0.1939
3.29461e-08,0.3239
3.29693e-08,0.4479
3.29926e-08,0.5752
3.30159e-08,0.7162
3.30391e-08,0.8543
3.30624e-08,0.9778
3.30857e-08,1.0802
3.31089e-08,1.1554
3.31322e-08,1.2033
3.31555e-08,1.2318
3.31787e-08,1.2496
3.32020e-08,1.2628
3.32253e-08,1.2759
3.32485e-08,1.2935
3.32718e-08,1.3137
3.32951e-08,1.3282
3.33183e-08,1.3303
3.33416e-08,1.3236
3.33649e-08,1.3170
3.33881e-08,1.3105
3.34114e-08,1.2923
3.34347e-08,1.2544
3.34579e-08,1.2048
3.34812e-08,1.1562
3.35045e-08,1.1150
3.35277e-08,1.0838
3.35510e-08,1.0638
3.35743e-08,1.0535
3.35975e-08,1.0517
3.36208e-08,1.0588
3.36441e-08,1.0736
3.36673e-08,1.0927
3.36906e-08,1.1131
3.37139e-08,1.1332
3.37372e-08,1.1498
3.37604e-08,1.1582
3.37837e-08,1.1572
3.38070e-08,1.1527
3.38302e-08,1.1534
3.38535e-08,1.1623
3.38768e-08,1.1753
3.39000e-08,1.1879
3.39233e-08,1.1999
3.39466e-08,1.2136
3.39698e-08,1.2297
3.39931e-08,1.2465
3.40164e-08,1.2605
3.40396e-08,1.2680
3.40629e-08,1.2676
3.40862e-08,1.2605
3.41094e-08,1.2486
3.41327e-08,1.2342
3.41560e-08,1.2202
3.41792e-08,1.2093
3.42025e-08,1.2022
3.42258e-08,1.1970
3.42490e-08,1.1926
3.42723e-08,1.1903
3.42956e-08,1.1922
3.43188e-08,1.1978
3.43421e-08,1.2033
3.43654e-08,1.2047
3.43886e-08,1.2011
3.44119e-08,1.1943
3.44352e-08,1.1871
3.44584e-08,1.1815
3.44817e-08,1.1779
3.45050e-08,1.1758
3.45282e-08,1.1753
3.45515e-08,1.1767
3.45748e-08,1.1802
3.45980e-08,1.1857
3.46213e-08,1.1930
3.46446e-08,1.2014
3.46678e-08,1.2094
3.46911e-08,1.2145
3.47144e-08,1.2155
3.47376e-08,1.2133
3.47609e-08,1.2102
3.47842e-08,1.2077
3.48074e-08,1.2058
3.48307e-08,1.2036
3.48540e-08,1.2013
3.48772e-08,1.1996
3.49005e-08,1.1999
3.49238e-08,1.2024
3.49470e-08,1.2063
3.49703e-08,1.2098
3.49936e-08,1.2119
3.50168e-08,1.2119
3.50401e-08,1.2100
3.50634e-08,1.2067
3.50866e-08,1.2031
3.51099e-08,1.2000
3.51332e-08,1.1976
3.51564e-08,1.1955
3.51797e-08,1.1934
3.52030e-08,1.1919
3.52262e-08,1.1921
3.52495e-08,1.1943
3.52728e-08,1.1977
3.52960e-08,1.2010
3.53193e-08,1.2024
3.53426e-08,1.1930
3.53658e-08,1.1575
3.53891e-08,1.0733
3.54124e-08,0.9411
3.54356e-08,0.7985
3.54589e-08,0.6667
3.54822e-08,0.5296
3.55054e-08,0.3799
3.55287e-08,0.2359
3.55520e-08,0.1119
3.55752e-08,0.0154
3.55985e-08,-0.0490
3.56218e-08,-0.0862
3.56450e-08,-0.1068
3.56683e-08,-0.1210
3.56916e-08,-0.1339
3.57148e-08,-0.1492
3.57381e-08,-0.1685
3.57614e-08,-0.1876
3.57846e-08,-0.1982
3.58079e-08,-0.1965
3.58312e-08,-0.1888
3.58544e-08,-0.1817
3.58777e-08,-0.1713
3.59010e-08,-0.1441
3.59242e-08,-0.0950
3.59475e-08,-0.0355
3.59708e-08,0.0196
3.59940e-08,0.0646
3.60173e-08,0.0982
3.60406e-08,0.1211
3.60638e-08,0.1349
3.60871e-08,0.1399
3.61104e-08,0.1351
3.61337e-08,0.1217
3.61569e-08,0.1037
3.61802e-08,0.0867
3.62035e-08,0.0825
3.62267e-08,0.1129
3.62500e-08,0.2020
3.62733e-08,0.3255
3.62965e-08,0.4467
3.63198e-08,0.5606
3.63431e-08,0.6812
3.63663e-08,0.8018
3.63896e-08,0.9141
3.64129e-08,1.0112
3.64361e-08,1.0821
3.64594e-08,1.1234
3.64827e-08,1.1439
3.65059e-08,1.1561
3.65292e-08,1.1705
3.65525e-08,1.1916
3.65757e-08,1.2217
3.65990e-08,1.2577
3.66223e-08,1.2906
3.66455e-08,1.3110
3.66688e-08,1.3180
3.66921e-08,1.3200
3.67153e-08,1.3217
3.67386e-08,1.3144
3.67619e-08,1.2857
3.67851e-08,1.2378
3.68084e-08,1.1847
3.68317e-08,1.1382
3.68549e-08,1.1052
3.68782e-08,1.0875
3.69015e-08,1.0812
3.69247e-08,1.0815
3.69480e-08,1.0875
3.69713e-08,1.0995
3.69945e-08,1.1160
3.70178e-08,1.1338
3.70411e-08,1.1505
3.70643e-08,1.1629
3.70876e-08,1.1665
3.71109e-08,1.1594
3.71341e-08,1.1469
3.71574e-08,1.1389
3.71807e-08,1.1420
3.72039e-08,1.1545
3.72272e-08,1.1698
3.72505e-08,1.1842
3.72737e-08,1.1988
3.72970e-08,1.2155
3.73203e-08,1.2341
3.73435e-08,1.2517
3.73668e-08,1.2631
3.73901e-08,1.2648
3.74133e-08,1.2573
3.74366e-08,1.2438
3.74599e-08,1.2283
3.74831e-08,1.2143
3.75064e-08,1.2046
3.75297e-08,1.1997
3.75529e-08,1.1976
3.75762e-08,1.1960
3.75995e-08,1.1953
3.76227e-08,1.1977
3.76460e-08,1.2041
3.76693e-08,1.2115
3.76925e-08,1.2149
3.77158e-08,1.2117
3.77391e-08,1.2028
3.77623e-08,1.1921
3.77856e-08,1.1832
3.78089e-08,1.1777
3.78321e-08,1.1752
3.78554e-08,1.1746
3.78787e-08,1.1756
3.79019e-08,1.1787
3.79252e-08,1.1842
3.79485e-08,1.1918
3.79717e-08,1.2009
3.79950e-08,1.2095
3.80183e-08,1.2151
3.80415e-08,1.2158
3.80648e-08,1.2123
3.80881e-08,1.2073
3.81113e-08,1.2033
3.81346e-08,1.2011
3.81579e-08,1.1998
3.81811e-08,1.1984
3.82044e-08,1.1972
3.82277e-08,1.1975
3.82509e-08,1.2003
3.82742e-08,1.2052
3.82975e-08,1.2104
3.83207e-08,1.2139
3.83440e-08,1.2145
3.83673e-08,1.2124
3.83905e-08,1.2083
3.84138e-08,1.2037
3.84371e-08,1.1999
3.84603e-08,1.1972
3.84836e-08,1.1952
3.85069e-08,1.1933
3.85302e-08,1.1919
3.85534e-08,1.1919
3.85767e-08,1.1941
3.86000e-08,1.1981
3.86232e-08,1.2023
3.86465e-08,1.2050
3.86698e-08,1.2055
3.86930e-08,1.2044
3.87163e-08,1.2028
3.87396e-08,1.2013
3.87628e-08,1.2000
3.87861e-08,1.1987
3.88094e-08,1.1973
3.88326e-08,1.1961
3.88559e-08,1.1957
3.88792e-08,1.1966
3.89024e-08,1.1989
3.89257e-08,1.2021
3.89490e-08,1.2049
3.89722e-08,1.2065
3.89955e-08,1.2065
3.90188e-08,1.2055
3.90420e-08,1.2042
3.90653e-08,1.2031
3.90886e-08,1.2021
3.91118e-08,1.2008
3.91351e-08,1.1993
3.91584e-08,1.1979
3.91816e-08,1.1973
3.92049e-08,1.1980
3.92282e-08,1.1996
3.92514e-08,1.2014
3.92747e-08,1.2028
3.92980e-08,1.2035
3.93212e-08,1.2034
3.93445e-08,1.2029
3.93678e-08,1.2023
3.93910e-08,1.2016
3.94143e-08,1.2009
3.94376e-08,1.1999
3.94608e-08,1.1987
3.94841e-08,1.1978
3.95074e-08,1.1977
3.95306e-08,1.1985
3.95539e-08,1.2000
3.95772e-08,1.2014
3.96004e-08,1.2023
3.96237e-08,1.2026
3.96470e-08,1.2026
3.96702e-08,1.2025
3.96935e-08,1.2023
3.97168e-08,1.2020
3.97400e-08,1.2014
3.97633e-08,1.2006
3.97866e-08,1.1997
3.98098e-08,1.1992
3.98331e-08,1.1992
3.98564e-08,1.1998
3.98796e-08,1.2007
3.99029e-08,1.2015
3.99262e-08,1.2019
3.99494e-08,1.2021
3.99727e-08,1.2021
3.99960e-08,1.2021
4.00192e-08,1.2020
4.00425e-08,1.2017
4.00658e-08,1.2011
4.00890e-08,1.2003
4.01123e-08,1.1997
4.01356e-08,1.1994
4.01588e-08,1.1996
4.01821e-08,1.2001
4.02054e-08,1.2007
4.02286e-08,1.2011
4.02519e-08,1.2013
4.02752e-08,1.2015
4.02984e-08,1.2015
4.03217e-08,1.2016
4.03450e-08,1.2016
4.03682e-08,1.2014
4.03915e-08,1.2010
4.04148e-08,1.2004
4.04380e-08,1.2000
4.04613e-08,1.1999
4.04846e-08,1.2001
4.05078e-08,1.2004
4.05311e-08,1.2008
4.05544e-08,1.2010
4.05776e-08,1.2012
4.06009e-08,1.2013
4.06242e-08,1.2014
4.06474e-08,1.2015
4.06707e-08,1.2015
4.06940e-08,1.2012
4.07173e-08,1.2009
4.07405e-08,1.2005
4.07638e-08,1.2002
4.07871e-08,1.2002
4.08103e-08,1.2004
4.08336e-08,1.2006
4.08569e-08,1.2008
4.08801e-08,1.2009
4.09034e-08,1.2010
4.09267e-08,1.2011
4.09499e-08,1.2012
4.09732e-08,1.2013
4.09965e-08,1.2012
4.10197e-08,1.2010
4.10430e-08,1.2008
4.10663e-08,1.2005
4.10895e-08,1.2004
4.11128e-08,1.2004
4.11361e-08,1.2005
4.11593e-08,1.2006
4.11826e-08,1.2007
4.12059e-08,1.2008
4.12291e-08,1.2009
4.12524e-08,1.2010
4.12757e-08,1.2011
4.12989e-08,1.2012
4.13222e-08,1.2011
4.13455e-08,1.2009
4.13687e-08,1.2007
4.13920e-08,1.2006
4.14153e-08,1.2005
4.14385e-08,1.2006
4.14618e-08,1.2006
4.14851e-08,1.2007
4.15083e-08,1.2007
4.15316e-08,1.2007
4.15549e-08,1.2008
4.15781e-08,1.2009
4.16014e-08,1.2010
4.16247e-08,1.2010
4.16479e-08,1.2009
4.16712e-08,1.2008
4.16945e-08,1.2007
4.17177e-08,1.2006
4.17410e-08,1.2006
4.17643e-08,1.2006
4.17875e-08,1.2006
4.18108e-08,1.2006
4.18341e-08,1.2007
4.18573e-08,1.2007
4.18806e-08,1.2008
4.19039e-08,1.2009
4.19271e-08,1.2009
4.19504e-08,1.2009
4.19737e-08,1.2007
4.19969e-08,1.1963
4.20202e-08,1.1732
4.20435e-08,1.1138
4.20667e-08,0.9988
4.20900e-08,0.8571
4.21133e-08,0.7201
4.21365e-08,0.5902
4.21598e-08,0.4455
4.21831e-08,0.2974
4.22063e-08,0.1627
4.22296e-08,0.0525
4.22529e-08,-0.0279
4.22761e-08,-0.0778
4.22994e-08,-0.1053
4.23227e-08,-0.1213
4.23459e-08,-0.1336
4.23692e-08,-0.1466
4.23925e-08,-0.1634
4.24157e-08,-0.1826
4.24390e-08,-0.1966
4.24623e-08,-0.1985
4.24855e-08,-0.1907
4.25088e-08,-0.1819
4.25321e-08,-0.1742
4.25553e-08,-0.1568
4.25786e-08,-0.1179
4.26019e-08,-0.0619
4.26251e-08,-0.0041
4.26484e-08,0.0453
4.26717e-08,0.0839
4.26949e-08,0.1113
4.27182e-08,0.1292
4.27415e-08,0.1385
4.27647e-08,0.1387
4.27880e-08,0.1296
4.28113e-08,0.1138
4.28345e-08,0.0956
4.28578e-08,0.0835
4.28811e-08,0.0943
4.29043e-08,0.1579
4.29276e-08,0.2729
4.29509e-08,0.3966
4.29742e-08,0.5115
4.29974e-08,0.6292
4.30207e-08,0.7523
4.30440e-08,0.8685
4.30672e-08,0.9736
4.30905e-08,1.0570
4.31138e-08,1.1109
4.31370e-08,1.1389
4.31603e-08,1.1530
4.31836e-08,1.1651
4.32068e-08,1.1821
4.32301e-08,1.2076
4.32534e-08,1.2414
4.32766e-08,1.2767
4.32999e-08,1.3030
4.33232e-08,1.3146
4.33464e-08,1.3176
4.33697e-08,1.3201
4.33930e-08,1.3190
4.34162e-08,1.3004
4.34395e-08,1.2594
4.34628e-08,1.2070
4.34860e-08,1.1567
4.35093e-08,1.1171
4.35326e-08,1.0927
4.35558e-08,1.0820
4.35791e-08,1.0796
4.36024e-08,1.0831
4.36256e-08,1.0927
4.36489e-08,1.1077
4.36722e-08,1.1253
4.36954e-08,1.1430
4.37187e-08,1.1581
4.37420e-08,1.1664
4.37652e-08,1.1639
4.37885e-08,1.1526
4.38118e-08,1.1414
4.38350e-08,1.1395
4.38583e-08,1.1486
4.38816e-08,1.1631
4.39048e-08,1.1777
4.39281e-08,1.1918
4.39514e-08,1.2074
4.39746e-08,1.2254
4.39979e-08,1.2440
4.40212e-08,1.2588
4.40444e-08,1.2650
4.40677e-08,1.2613
4.40910e-08,1.2500
4.41142e-08,1.2349
4.41375e-08,1.2197
4.41608e-08,1.2078
4.41840e-08,1.2009
4.42073e-08,1.1979
4.42306e-08,1.1961
4.42538e-08,1.1947
4.42771e-08,1.1954
4.43004e-08,1.2003
4.43236e-08,1.2079
4.43469e-08,1.2137
4.43702e-08,1.2135
4.43934e-08,1.2068
4.44167e-08,1.1965
4.44400e-08,1.1865
4.44632e-08,1.1795
4.44865e-08,1.1758
4.45098e-08,1.1744
4.45330e-08,1.1746
4.45563e-08,1.1767
4.45796e-08,1.1811
4.46028e-08,1.1878
4.46261e-08,1.1964
4.46494e-08,1.2056
4.46726e-08,1.2129
4.46959e-08,1.2159
4.47192e-08,1.2140
4.47424e-08,1.2092
4.47657e-08,1.2046
4.47890e-08,1.2017
4.48122e-08,1.2001
4.48355e-08,1.1988
4.48588e-08,1.1973
4.48820e-08,1.1967
4.49053e-08,1.1983
4.49286e-08,1.2025
4.49518e-08,1.2078
4.49751e-08,1.2123
4.49984e-08,1.2143
4.50216e-08,1.2133
4.50449e-08,1.2099
4.50682e-08,1.2054
4.50914e-08,1.2012
4.51147e-08,1.1980
4.51380e-08,1.1958
4.51612e-08,1.1938
4.51845e-08,1.1921
4.52078e-08,1.1913
4.52310e-08,1.1925
4.52543e-08,1.1959
4.52776e-08,1.2002
4.53008e-08,1.2037
4.53241e-08,1.2026
4.53474e-08,1.1841
4.53707e-08,1.1329
4.53939e-08,1.0267
4.54172e-08,0.8859
4.54405e-08,0.7454
4.54637e-08,0.6154
4.54870e-08,0.4726
4.55103e-08,0.3230
4.55335e-08,0.1848
4.55568e-08,0.0708
4.55801e-08,-0.0131
4.56033e-08,-0.0656
4.56266e-08,-0.0948
4.56499e-08,-0.1118
4.56731e-08,-0.1255
4.56964e-08,-0.1395
4.57197e-08,-0.1568
4.57429e-08,-0.1770
4.57662e-08,-0.1940
4.57895e-08,-0.2000
4.58127e-08,-0.1951
4.58360e-08,-0.1870
4.58593e-08,-0.1795
4.58825e-08,-0.1641
4.59058e-08,-0.1280
4.59291e-08,-0.0727
4.59523e-08,-0.0131
4.59756e-08,0.0384
4.59989e-08,0.0787
4.60221e-08,0.1077
4.60454e-08,0.1268
4.60687e-08,0.1373
4.60919e-08,0.1386
4.61152e-08,0.1302
4.61385e-08,0.1144
4.61617e-08,0.0955
4.61850e-08,0.0770
4.62083e-08,0.0617
4.62315e-08,0.0538
4.62548e-08,0.0554
4.62781e-08,0.0623
4.63013e-08,0.0657
4.63246e-08,0.0596
4.63479e-08,0.0464
4.63711e-08,0.0323
4.63944e-08,0.0197
4.64177e-08,0.0058
4.64409e-08,-0.0121
4.64642e-08,-0.0328
4.64875e-08,-0.0524
4.65107e-08,-0.0659
4.65340e-08,-0.0706
4.65573e-08,-0.0670
4.65805e-08,-0.0576
4.66038e-08,-0.0451
4.66271e-08,-0.0320
4.66503e-08,-0.0206
4.66736e-08,-0.0124
4.66969e-08,-0.0064
4.67201e-08,-0.0012
4.67434e-08,0.0024
4.67667e-08,0.0019
4.67899e-08,-0.0031
4.68132e-08,-0.0094
4.68365e-08,-0.0121
4.68597e-08,-0.0087
4.68830e-08,-0.0008
4.69063e-08,0.0083
4.69295e-08,0.0159
4.69528e-08,0.0213
4.69761e-08,0.0251
4.69993e-08,0.0285
4.70226e-08,0.0366
4.70459e-08,0.0631
4.70691e-08,0.1346
4.70924e-08,0.2476
4.71157e-08,0.3641
4.71389e-08,0.4755
4.71622e-08,0.6007
4.71855e-08,0.7409
4.72087e-08,0.8775
4.72320e-08,1.0008
4.72553e-08,1.1005
4.72785e-08,1.1707
4.73018e-08,1.2149
4.73251e-08,1.2421
4.73483e-08,1.2601
4.73716e-08,1.2725
4.73949e-08,1.2832
4.74181e-08,1.2962
4.74414e-08,1.3090
4.74647e-08,1.3152
4.74879e-08,1.3122
4.75112e-08,1.3069
4.75345e-08,1.3055
4.75577e-08,1.3024
4.75810e-08,1.2829
4.76043e-08,1.2439
4.76275e-08,1.1972
4.76508e-08,1.1536
4.76741e-08,1.1170
4.76973e-08,1.0893
4.77206e-08,1.0696
4.77439e-08,1.0569
4.77672e-08,1.0523
4.77904e-08,1.0581
4.78137e-08,1.0731
4.78370e-08,1.0933
4.78602e-08,1.1153
4.78835e-08,1.1367
4.79068e-08,1.1533
4.79300e-08,1.1606
4.79533e-08,1.1598
4.79766e-08,1.1580
4.79998e-08,1.1620
4.80231e-08,1.1717
4.80464e-08,1.1820
4.80696e-08,1.1903
4.80929e-08,1.1990
4.81162e-08,1.2114
4.81394e-08,1.2276
4.81627e-08,1.2447
4.81860e-08,1.2583
4.82092e-08,1.2648
4.82325e-08,1.2637
4.82558e-08,1.2568
4.82790e-08,1.2462
4.83023e-08,1.2336
4.83256e-08,1.2212
4.83488e-08,1.2109
4.83721e-08,1.2027
4.83954e-08,1.1954
4.84186e-08,1.1894
4.84419e-08,1.1871
4.84652e-08,1.1902
4.84884e-08,1.1966
4.85117e-08,1.2017
4.85350e-08,1.2024
4.85582e-08,1.1986
4.85815e-08,1.1929
4.86048e-08,1.1877
4.86280e-08,1.1839
4.86513e-08,1.1809
4.86746e-08,1.1784
4.86978e-08,1.1768
4.87211e-08,1.1771
4.87444e-08,1.1800
4.87676e-08,1.1854
4.87909e-08,1.1929
4.88142e-08,1.2014
4.88374e-08,1.2089
4.88607e-08,1.2132
4.88840e-08,1.2138
4.89072e-08,1.2123
4.89305e-08,1.2105
4.89538e-08,1.2090
4.89770e-08,1.2072
4.90003e-08,1.2043
4.90236e-08,1.2010
4.90468e-08,1.1988
4.90701e-08,1.1991
4.90934e-08,1.2018
4.91166e-08,1.2055
4.91399e-08,1.2087
4.91632e-08,1.2102
4.91864e-08,1.2100
