.HEADER
..NAMES
Time,V U2.L2
.DATA
2.45002e-08,1.2015
2.45234e-08,1.2019
2.45467e-08,1.2023
2.45700e-08,1.2027
2.45932e-08,1.2028
2.46165e-08,1.2026
2.46398e-08,1.2022
2.46630e-08,1.2017
2.46863e-08,1.2014
2.47096e-08,1.2012
2.47328e-08,1.2012
2.47561e-08,1.2011
2.47794e-08,1.2011
2.48026e-08,1.2011
2.48259e-08,1.2012
2.48492e-08,1.2014
2.48724e-08,1.2018
2.48957e-08,1.2022
2.49190e-08,1.2024
2.49422e-08,1.2024
2.49655e-08,1.2022
2.49888e-08,1.2020
2.50120e-08,1.2017
2.50353e-08,1.2014
2.50586e-08,1.2011
2.50818e-08,1.2009
2.51051e-08,1.2008
2.51284e-08,1.2009
2.51516e-08,1.2013
2.51749e-08,1.2017
2.51982e-08,1.2020
2.52214e-08,1.2021
2.52447e-08,1.2021
2.52680e-08,1.2019
2.52912e-08,1.2018
2.53145e-08,1.2015
2.53378e-08,1.1960
2.53610e-08,1.1705
2.53843e-08,1.1065
2.54076e-08,0.9883
2.54308e-08,0.8545
2.54541e-08,0.7285
2.54774e-08,0.5903
2.55006e-08,0.4268
2.55239e-08,0.2672
2.55472e-08,0.1296
2.55704e-08,0.0235
2.55937e-08,-0.0457
2.56170e-08,-0.0859
2.56402e-08,-0.1096
2.56635e-08,-0.1265
2.56868e-08,-0.1362
2.57100e-08,-0.1399
2.57333e-08,-0.1454
2.57566e-08,-0.1549
2.57798e-08,-0.1614
2.58031e-08,-0.1650
2.58264e-08,-0.1703
2.58496e-08,-0.1770
2.58729e-08,-0.1758
2.58962e-08,-0.1534
2.59194e-08,-0.1105
2.59427e-08,-0.0639
2.59660e-08,-0.0218
2.59892e-08,0.0193
2.60125e-08,0.0617
2.60358e-08,0.1030
2.60590e-08,0.1372
2.60823e-08,0.1546
2.61056e-08,0.1508
2.61288e-08,0.1319
2.61521e-08,0.1082
2.61754e-08,0.0861
2.61986e-08,0.0722
2.62219e-08,0.0856
2.62452e-08,0.1532
2.62684e-08,0.2630
2.62917e-08,0.3752
2.63150e-08,0.4913
2.63382e-08,0.6335
2.63615e-08,0.7898
2.63848e-08,0.9304
2.64080e-08,1.0410
2.64313e-08,1.1136
2.64546e-08,1.1525
2.64778e-08,1.1728
2.65011e-08,1.1873
2.65244e-08,1.1976
2.65476e-08,1.2004
2.65709e-08,1.2027
2.65942e-08,1.2157
2.66174e-08,1.2380
2.66407e-08,1.2623
2.66640e-08,1.2861
2.66872e-08,1.3102
2.67105e-08,1.3300
2.67338e-08,1.3318
2.67570e-08,1.3069
2.67803e-08,1.2661
2.68036e-08,1.2244
2.68269e-08,1.1838
2.68501e-08,1.1421
2.68734e-08,1.1006
2.68967e-08,1.0650
2.69199e-08,1.0449
2.69432e-08,1.0482
2.69665e-08,1.0718
2.69897e-08,1.1027
2.70130e-08,1.1307
2.70363e-08,1.1548
2.70595e-08,1.1757
2.70828e-08,1.1894
2.71061e-08,1.1926
2.71293e-08,1.1880
2.71526e-08,1.1797
2.71759e-08,1.1696
2.71991e-08,1.1590
2.72224e-08,1.1515
2.72457e-08,1.1534
2.72689e-08,1.1675
2.72922e-08,1.1895
2.73155e-08,1.2125
2.73387e-08,1.2315
2.73620e-08,1.2458
2.73853e-08,1.2576
2.74085e-08,1.2672
2.74318e-08,1.2695
2.74551e-08,1.2601
2.74783e-08,1.2407
2.75016e-08,1.2186
2.75249e-08,1.1995
2.75481e-08,1.1853
2.75714e-08,1.1764
2.75947e-08,1.1734
2.76179e-08,1.1766
2.76412e-08,1.1843
2.76645e-08,1.1944
2.76877e-08,1.2048
2.77110e-08,1.2140
2.77343e-08,1.2200
2.77575e-08,1.2203
2.77808e-08,1.2137
2.78041e-08,1.2018
2.78273e-08,1.1871
2.78506e-08,1.1623
2.78739e-08,1.1130
2.78971e-08,1.0143
2.79204e-08,0.8815
2.79437e-08,0.7556
2.79669e-08,0.6336
2.79902e-08,0.4914
2.80135e-08,0.3385
2.80367e-08,0.2012
2.80600e-08,0.0862
2.80833e-08,0.0036
2.81065e-08,-0.0499
2.81298e-08,-0.0841
2.81531e-08,-0.1107
2.81763e-08,-0.1311
2.81996e-08,-0.1439
2.82229e-08,-0.1530
2.82461e-08,-0.1647
2.82694e-08,-0.1727
2.82927e-08,-0.1728
2.83159e-08,-0.1694
2.83392e-08,-0.1680
2.83625e-08,-0.1659
2.83857e-08,-0.1512
2.84090e-08,-0.1158
2.84323e-08,-0.0708
2.84555e-08,-0.0298
2.84788e-08,0.0062
2.85021e-08,0.0416
2.85253e-08,0.0775
2.85486e-08,0.1111
2.85719e-08,0.1348
2.85951e-08,0.1408
2.86184e-08,0.1303
2.86417e-08,0.1119
2.86649e-08,0.0932
2.86882e-08,0.0755
2.87115e-08,0.0593
2.87347e-08,0.0487
2.87580e-08,0.0449
2.87813e-08,0.0434
2.88045e-08,0.0412
2.88278e-08,0.0392
2.88511e-08,0.0391
2.88743e-08,0.0390
2.88976e-08,0.0331
2.89209e-08,0.0183
2.89441e-08,-0.0015
2.89674e-08,-0.0198
2.89907e-08,-0.0325
2.90139e-08,-0.0403
2.90372e-08,-0.0469
2.90605e-08,-0.0538
2.90838e-08,-0.0576
2.91070e-08,-0.0539
2.91303e-08,-0.0428
2.91536e-08,-0.0287
2.91768e-08,-0.0150
2.92001e-08,-0.0031
2.92234e-08,0.0058
2.92466e-08,0.0101
2.92699e-08,0.0101
2.92932e-08,0.0075
2.93164e-08,0.0042
2.93397e-08,0.0005
2.93630e-08,-0.0035
2.93862e-08,-0.0070
2.94095e-08,-0.0072
2.94328e-08,-0.0021
2.94560e-08,0.0073
2.94793e-08,0.0169
2.95026e-08,0.0230
2.95258e-08,0.0299
2.95491e-08,0.0550
2.95724e-08,0.1233
2.95956e-08,0.2349
2.96189e-08,0.3499
2.96422e-08,0.4613
2.96654e-08,0.5921
2.96887e-08,0.7416
2.97120e-08,0.8846
2.97352e-08,1.0099
2.97585e-08,1.1086
2.97818e-08,1.1754
2.98050e-08,1.2174
2.98283e-08,1.2450
2.98516e-08,1.2642
2.98748e-08,1.2747
2.98981e-08,1.2806
2.99214e-08,1.2880
2.99446e-08,1.2940
2.99679e-08,1.2935
2.99912e-08,1.2907
3.00144e-08,1.2928
3.00377e-08,1.2995
3.00610e-08,1.2985
3.00842e-08,1.2777
3.01075e-08,1.2424
3.01308e-08,1.2075
3.01540e-08,1.1763
3.01773e-08,1.1452
3.02006e-08,1.1128
3.02238e-08,1.0809
3.02471e-08,1.0555
3.02704e-08,1.0457
3.02936e-08,1.0540
3.03169e-08,1.0738
3.03402e-08,1.0898
3.03634e-08,1.0835
3.03867e-08,1.0335
3.04100e-08,0.9275
3.04332e-08,0.8045
3.04565e-08,0.6834
3.04798e-08,0.5463
3.05030e-08,0.3852
3.05263e-08,0.2287
3.05496e-08,0.0920
3.05728e-08,-0.0075
3.05961e-08,-0.0630
3.06194e-08,-0.0843
3.06426e-08,-0.0907
3.06659e-08,-0.0944
3.06892e-08,-0.0959
3.07124e-08,-0.0941
3.07357e-08,-0.0946
3.07590e-08,-0.0995
3.07822e-08,-0.1076
3.08055e-08,-0.1213
3.08288e-08,-0.1419
3.08520e-08,-0.1640
3.08753e-08,-0.1748
3.08986e-08,-0.1605
3.09218e-08,-0.1228
3.09451e-08,-0.0780
3.09684e-08,-0.0340
3.09916e-08,0.0110
3.10149e-08,0.0580
3.10382e-08,0.1045
3.10614e-08,0.1429
3.10847e-08,0.1607
3.11080e-08,0.1528
3.11312e-08,0.1259
3.11545e-08,0.0934
3.11778e-08,0.0644
3.12010e-08,0.0410
3.12243e-08,0.0249
3.12476e-08,0.0175
3.12708e-08,0.0163
3.12941e-08,0.0192
3.13174e-08,0.0264
3.13406e-08,0.0378
3.13639e-08,0.0500
3.13872e-08,0.0558
3.14105e-08,0.0489
3.14337e-08,0.0304
3.14570e-08,0.0072
3.14803e-08,-0.0140
3.15035e-08,-0.0306
3.15268e-08,-0.0447
3.15501e-08,-0.0585
3.15733e-08,-0.0696
3.15966e-08,-0.0717
3.16199e-08,-0.0611
3.16431e-08,-0.0409
3.16664e-08,-0.0180
3.16897e-08,0.0023
3.17129e-08,0.0167
3.17362e-08,0.0240
3.17595e-08,0.0246
3.17827e-08,0.0206
3.18060e-08,0.0136
3.18293e-08,0.0044
3.18525e-08,-0.0060
3.18758e-08,-0.0158
3.18991e-08,-0.0211
3.19223e-08,-0.0188
3.19456e-08,-0.0088
3.19689e-08,0.0049
3.19921e-08,0.0169
3.20154e-08,0.0265
3.20387e-08,0.0450
3.20619e-08,0.0954
3.20852e-08,0.1943
3.21085e-08,0.3115
3.21317e-08,0.4193
3.21550e-08,0.5360
3.21783e-08,0.6752
3.22015e-08,0.8182
3.22248e-08,0.9486
3.22481e-08,1.0601
3.22713e-08,1.1417
3.22946e-08,1.1962
3.23179e-08,1.2323
3.23411e-08,1.2590
3.23644e-08,1.2770
3.23877e-08,1.2868
3.24109e-08,1.2944
3.24342e-08,1.3009
3.24575e-08,1.3002
3.24807e-08,1.2939
3.25040e-08,1.2901
3.25273e-08,1.2931
3.25505e-08,1.2957
3.25738e-08,1.2831
3.25971e-08,1.2523
3.26203e-08,1.2172
3.26436e-08,1.1867
3.26669e-08,1.1582
3.26901e-08,1.1292
3.27134e-08,1.0991
3.27367e-08,1.0712
3.27599e-08,1.0538
3.27832e-08,1.0534
3.28065e-08,1.0676
3.28297e-08,1.0884
3.28530e-08,1.1104
3.28763e-08,1.1324
3.28995e-08,1.1513
3.29228e-08,1.1634
3.29461e-08,1.1705
3.29693e-08,1.1769
3.29926e-08,1.1832
3.30159e-08,1.1863
3.30391e-08,1.1847
3.30624e-08,1.1826
3.30857e-08,1.1867
3.31089e-08,1.1987
3.31322e-08,1.2141
3.31555e-08,1.2274
3.31787e-08,1.2358
3.32020e-08,1.2410
3.32253e-08,1.2467
3.32485e-08,1.2528
3.32718e-08,1.2550
3.32951e-08,1.2497
3.33183e-08,1.2381
3.33416e-08,1.2236
3.33649e-08,1.2091
3.33881e-08,1.1963
3.34114e-08,1.1876
3.34347e-08,1.1841
3.34579e-08,1.1845
3.34812e-08,1.1867
3.35045e-08,1.1895
3.35277e-08,1.1935
3.35510e-08,1.1990
3.35743e-08,1.2041
3.35975e-08,1.2057
3.36208e-08,1.2019
3.36441e-08,1.1945
3.36673e-08,1.1875
3.36906e-08,1.1842
3.37139e-08,1.1841
3.37372e-08,1.1846
3.37604e-08,1.1850
3.37837e-08,1.1862
3.38070e-08,1.1900
3.38302e-08,1.1961
3.38535e-08,1.2031
3.38768e-08,1.2098
3.39000e-08,1.2148
3.39233e-08,1.2171
3.39466e-08,1.2168
3.39698e-08,1.2143
3.39931e-08,1.2110
3.40164e-08,1.2076
3.40396e-08,1.2040
3.40629e-08,1.2001
3.40862e-08,1.1964
3.41094e-08,1.1947
3.41327e-08,1.1964
3.41560e-08,1.2011
3.41792e-08,1.2061
3.42025e-08,1.2092
3.42258e-08,1.2098
3.42490e-08,1.2089
3.42723e-08,1.2076
3.42956e-08,1.2060
3.43188e-08,1.2036
3.43421e-08,1.2004
3.43654e-08,1.1971
3.43886e-08,1.1944
3.44119e-08,1.1931
3.44352e-08,1.1934
3.44584e-08,1.1950
3.44817e-08,1.1971
3.45050e-08,1.1921
3.45282e-08,1.1639
3.45515e-08,1.0928
3.45748e-08,0.9712
3.45980e-08,0.8388
3.46213e-08,0.7113
3.46446e-08,0.5679
3.46678e-08,0.4002
3.46911e-08,0.2397
3.47144e-08,0.1031
3.47376e-08,0.0021
3.47609e-08,-0.0616
3.47842e-08,-0.0964
3.48074e-08,-0.1165
3.48307e-08,-0.1294
3.48540e-08,-0.1354
3.48772e-08,-0.1366
3.49005e-08,-0.1414
3.49238e-08,-0.1504
3.49470e-08,-0.1574
3.49703e-08,-0.1629
3.49936e-08,-0.1709
3.50168e-08,-0.1789
3.50401e-08,-0.1761
3.50634e-08,-0.1504
3.50866e-08,-0.1060
3.51099e-08,-0.0594
3.51332e-08,-0.0170
3.51564e-08,0.0250
3.51797e-08,0.0689
3.52030e-08,0.1113
3.52262e-08,0.1448
3.52495e-08,0.1594
3.52728e-08,0.1524
3.52960e-08,0.1312
3.53193e-08,0.1060
3.53426e-08,0.0831
3.53658e-08,0.0710
3.53891e-08,0.0899
3.54124e-08,0.1650
3.54356e-08,0.2766
3.54589e-08,0.3873
3.54822e-08,0.5086
3.55054e-08,0.6566
3.55287e-08,0.8126
3.55520e-08,0.9489
3.55752e-08,1.0551
3.55985e-08,1.1212
3.56218e-08,1.1563
3.56450e-08,1.1748
3.56683e-08,1.1886
3.56916e-08,1.1974
3.57148e-08,1.1989
3.57381e-08,1.2021
3.57614e-08,1.2173
3.57846e-08,1.2404
3.58079e-08,1.2653
3.58312e-08,1.2901
3.58544e-08,1.3147
3.58777e-08,1.3330
3.59010e-08,1.3312
3.59242e-08,1.3031
3.59475e-08,1.2621
3.59708e-08,1.2205
3.59940e-08,1.1787
3.60173e-08,1.1358
3.60406e-08,1.0940
3.60638e-08,1.0596
3.60871e-08,1.0428
3.61104e-08,1.0501
3.61337e-08,1.0758
3.61569e-08,1.1056
3.61802e-08,1.1186
3.62035e-08,1.0990
3.62267e-08,1.0244
3.62500e-08,0.9042
3.62733e-08,0.7745
3.62965e-08,0.6389
3.63198e-08,0.4777
3.63431e-08,0.3021
3.63663e-08,0.1431
3.63896e-08,0.0153
3.64129e-08,-0.0653
3.64361e-08,-0.1007
3.64594e-08,-0.1065
3.64827e-08,-0.1026
3.65059e-08,-0.0967
3.65292e-08,-0.0890
3.65525e-08,-0.0811
3.65757e-08,-0.0812
3.65990e-08,-0.0898
3.66223e-08,-0.1067
3.66455e-08,-0.1319
3.66688e-08,-0.1611
3.66921e-08,-0.1838
3.67153e-08,-0.1860
3.67386e-08,-0.1592
3.67619e-08,-0.1137
3.67851e-08,-0.0644
3.68084e-08,-0.0145
3.68317e-08,0.0379
3.68549e-08,0.0908
3.68782e-08,0.1382
3.69015e-08,0.1695
3.69247e-08,0.1743
3.69480e-08,0.1531
3.69713e-08,0.1174
3.69945e-08,0.0809
3.70178e-08,0.0498
3.70411e-08,0.0257
3.70643e-08,0.0107
3.70876e-08,0.0054
3.71109e-08,0.0079
3.71341e-08,0.0168
3.71574e-08,0.0313
3.71807e-08,0.0484
3.72039e-08,0.0616
3.72272e-08,0.0630
3.72505e-08,0.0494
3.72737e-08,0.0257
3.72970e-08,-0.0003
3.73203e-08,-0.0233
3.73435e-08,-0.0422
3.73668e-08,-0.0589
3.73901e-08,-0.0733
3.74133e-08,-0.0805
3.74366e-08,-0.0749
3.74599e-08,-0.0564
3.74831e-08,-0.0310
3.75064e-08,-0.0061
3.75297e-08,0.0137
3.75529e-08,0.0261
3.75762e-08,0.0308
3.75995e-08,0.0288
3.76227e-08,0.0221
3.76460e-08,0.0117
3.76693e-08,-0.0010
3.76925e-08,-0.0141
3.77158e-08,-0.0240
3.77391e-08,-0.0265
3.77623e-08,-0.0198
3.77856e-08,-0.0062
3.78089e-08,0.0093
3.78321e-08,0.0217
3.78554e-08,0.0293
3.78787e-08,0.0338
3.79019e-08,0.0363
3.79252e-08,0.0357
3.79485e-08,0.0299
3.79717e-08,0.0185
3.79950e-08,0.0041
3.80183e-08,-0.0093
3.80415e-08,-0.0188
3.80648e-08,-0.0231
3.80881e-08,-0.0224
3.81113e-08,-0.0182
3.81346e-08,-0.0118
3.81579e-08,-0.0041
3.81811e-08,0.0041
3.82044e-08,0.0121
3.82277e-08,0.0180
3.82509e-08,0.0197
3.82742e-08,0.0158
3.82975e-08,0.0072
3.83207e-08,-0.0028
3.83440e-08,-0.0108
3.83673e-08,-0.0151
3.83905e-08,-0.0162
3.84138e-08,-0.0154
3.84371e-08,-0.0129
3.84603e-08,-0.0083
3.84836e-08,-0.0015
3.85069e-08,0.0063
3.85302e-08,0.0130
3.85534e-08,0.0169
3.85767e-08,0.0172
3.86000e-08,0.0147
3.86232e-08,0.0104
3.86465e-08,0.0057
3.86698e-08,0.0018
3.86930e-08,0.0058
3.87163e-08,0.0352
3.87396e-08,0.1163
3.87628e-08,0.2375
3.87861e-08,0.3580
3.88094e-08,0.4855
3.88326e-08,0.6378
3.88559e-08,0.8003
3.88792e-08,0.9461
3.89024e-08,1.0689
3.89257e-08,1.1563
3.89490e-08,1.2094
3.89722e-08,1.2378
3.89955e-08,1.2539
3.90188e-08,1.2622
3.90420e-08,1.2635
3.90653e-08,1.2650
3.90886e-08,1.2739
3.91118e-08,1.2846
3.91351e-08,1.2923
3.91584e-08,1.2994
3.91816e-08,1.3091
3.92049e-08,1.3177
3.92282e-08,1.3120
3.92514e-08,1.2833
3.92747e-08,1.2425
3.92980e-08,1.2026
3.93212e-08,1.1642
3.93445e-08,1.1256
3.93678e-08,1.0881
3.93910e-08,1.0553
3.94143e-08,1.0345
3.94376e-08,1.0335
3.94608e-08,1.0512
3.94841e-08,1.0781
3.95074e-08,1.0968
3.95306e-08,1.0893
3.95539e-08,1.0325
3.95772e-08,0.9214
3.96004e-08,0.7943
3.96237e-08,0.6667
3.96470e-08,0.5199
3.96702e-08,0.3513
3.96935e-08,0.1918
3.97168e-08,0.0582
3.97400e-08,-0.0319
3.97633e-08,-0.0771
3.97866e-08,-0.0897
3.98098e-08,-0.0903
3.98331e-08,-0.0890
3.98564e-08,-0.0865
3.98796e-08,-0.0825
3.99029e-08,-0.0837
3.99262e-08,-0.0919
3.99494e-08,-0.1054
3.99727e-08,-0.1249
3.99960e-08,-0.1500
4.00192e-08,-0.1734
4.00425e-08,-0.1822
4.00658e-08,-0.1637
4.00890e-08,-0.1225
4.01123e-08,-0.0748
4.01356e-08,-0.0278
4.01588e-08,0.0208
4.01821e-08,0.0713
4.02054e-08,0.1194
4.02286e-08,0.1557
4.02519e-08,0.1682
4.02752e-08,0.1539
4.02984e-08,0.1220
4.03217e-08,0.0867
4.03450e-08,0.0582
4.03682e-08,0.0484
4.03915e-08,0.0791
4.04148e-08,0.1708
4.04380e-08,0.2892
4.04613e-08,0.4069
4.04846e-08,0.5430
4.05078e-08,0.7060
4.05311e-08,0.8677
4.05544e-08,1.0044
4.05776e-08,1.1046
4.06009e-08,1.1600
4.06242e-08,1.1842
4.06474e-08,1.1930
4.06707e-08,1.1986
4.06940e-08,1.1989
4.07173e-08,1.1939
4.07405e-08,1.1949
4.07638e-08,1.2108
4.07871e-08,1.2365
4.08103e-08,1.2672
4.08336e-08,1.2992
4.08569e-08,1.3288
4.08801e-08,1.3464
4.09034e-08,1.3376
4.09267e-08,1.3018
4.09499e-08,1.2561
4.09732e-08,1.2100
4.09965e-08,1.1630
4.10197e-08,1.1155
4.10430e-08,1.0717
4.10663e-08,1.0391
4.10895e-08,1.0286
4.11128e-08,1.0444
4.11361e-08,1.0774
4.11593e-08,1.1107
4.11826e-08,1.1223
4.12059e-08,1.0974
4.12291e-08,1.0135
4.12524e-08,0.8892
4.12757e-08,0.7577
4.12989e-08,0.6172
4.13222e-08,0.4479
4.13455e-08,0.2690
4.13687e-08,0.1104
4.13920e-08,-0.0110
4.14153e-08,-0.0816
4.14385e-08,-0.1076
4.14618e-08,-0.1071
4.14851e-08,-0.0992
4.15083e-08,-0.0903
4.15316e-08,-0.0800
4.15549e-08,-0.0717
4.15781e-08,-0.0736
4.16014e-08,-0.0858
4.16247e-08,-0.1078
4.16479e-08,-0.1377
4.16712e-08,-0.1696
4.16945e-08,-0.1915
4.17177e-08,-0.1893
4.17410e-08,-0.1573
4.17643e-08,-0.1087
4.17875e-08,-0.0578
4.18108e-08,-0.0061
4.18341e-08,0.0484
4.18573e-08,0.1029
4.18806e-08,0.1500
4.19039e-08,0.1776
4.19271e-08,0.1766
4.19504e-08,0.1501
4.19737e-08,0.1113
4.19969e-08,0.0741
4.20202e-08,0.0481
4.20435e-08,0.0482
4.20667e-08,0.1019
4.20900e-08,0.2113
4.21133e-08,0.3308
4.21365e-08,0.4565
4.21598e-08,0.6096
4.21831e-08,0.7813
4.22063e-08,0.9364
4.22296e-08,1.0598
4.22529e-08,1.1388
4.22761e-08,1.1764
4.22994e-08,1.1887
4.23227e-08,1.1922
4.23459e-08,1.1934
4.23692e-08,1.1889
4.23925e-08,1.1842
4.24157e-08,1.1928
4.24390e-08,1.2164
4.24623e-08,1.2480
4.24855e-08,1.2822
4.25088e-08,1.3157
4.25321e-08,1.3431
4.25553e-08,1.3516
4.25786e-08,1.3301
4.26019e-08,1.2872
4.26251e-08,1.2399
4.26484e-08,1.1917
4.26717e-08,1.1418
4.26949e-08,1.0929
4.27182e-08,1.0512
4.27415e-08,1.0265
4.27647e-08,1.0282
4.27880e-08,1.0546
4.28113e-08,1.0924
4.28345e-08,1.1212
4.28578e-08,1.1220
4.28811e-08,1.0770
4.29043e-08,0.9719
4.29276e-08,0.8412
4.29509e-08,0.7063
4.29742e-08,0.5532
4.29974e-08,0.3734
4.30207e-08,0.1994
4.30440e-08,0.0530
4.30672e-08,-0.0477
4.30905e-08,-0.0980
4.31138e-08,-0.1095
4.31370e-08,-0.1036
4.31603e-08,-0.0943
4.31836e-08,-0.0842
4.32068e-08,-0.0730
4.32301e-08,-0.0682
4.32534e-08,-0.0749
4.32766e-08,-0.0921
4.32999e-08,-0.1188
4.33232e-08,-0.1516
4.33464e-08,-0.1818
4.33697e-08,-0.1965
4.33930e-08,-0.1825
4.34162e-08,-0.1417
4.34395e-08,-0.0907
4.34628e-08,-0.0386
4.34860e-08,0.0156
4.35093e-08,0.0721
4.35326e-08,0.1256
4.35558e-08,0.1667
4.35791e-08,0.1829
4.36024e-08,0.1696
4.36256e-08,0.1353
4.36489e-08,0.0949
4.36722e-08,0.0590
4.36954e-08,0.0302
4.37187e-08,0.0100
4.37420e-08,0.0006
4.37652e-08,0.0014
4.37885e-08,0.0101
4.38118e-08,0.0254
4.38350e-08,0.0445
4.38583e-08,0.0621
4.38816e-08,0.0701
4.39048e-08,0.0623
4.39281e-08,0.0406
4.39514e-08,0.0130
4.39746e-08,-0.0136
4.39979e-08,-0.0358
4.40212e-08,-0.0547
4.40444e-08,-0.0715
4.40677e-08,-0.0829
4.40910e-08,-0.0826
4.41142e-08,-0.0676
4.41375e-08,-0.0422
4.41608e-08,-0.0146
4.41840e-08,0.0088
4.42073e-08,0.0252
4.42306e-08,0.0333
4.42538e-08,0.0337
4.42771e-08,0.0280
4.43004e-08,0.0176
4.43236e-08,0.0040
4.43469e-08,-0.0108
4.43702e-08,-0.0235
4.43934e-08,-0.0298
4.44167e-08,-0.0265
4.44400e-08,-0.0142
4.44632e-08,0.0024
4.44865e-08,0.0177
4.45098e-08,0.0283
4.45330e-08,0.0345
4.45563e-08,0.0382
4.45796e-08,0.0392
4.46028e-08,0.0352
4.46261e-08,0.0249
4.46494e-08,0.0102
4.46726e-08,-0.0051
4.46959e-08,-0.0171
4.47192e-08,-0.0238
4.47424e-08,-0.0249
4.47657e-08,-0.0217
4.47890e-08,-0.0155
4.48122e-08,-0.0075
4.48355e-08,0.0015
4.48588e-08,0.0105
4.48820e-08,0.0180
4.49053e-08,0.0217
4.49286e-08,0.0198
4.49518e-08,0.0123
4.49751e-08,0.0016
4.49984e-08,-0.0083
4.50216e-08,-0.0148
4.50449e-08,-0.0174
4.50682e-08,-0.0174
4.50914e-08,-0.0154
4.51147e-08,-0.0113
4.51380e-08,-0.0047
4.51612e-08,0.0036
4.51845e-08,0.0116
4.52078e-08,0.0171
4.52310e-08,0.0189
4.52543e-08,0.0172
4.52776e-08,0.0132
4.53008e-08,0.0081
4.53241e-08,0.0031
4.53474e-08,0.0019
4.53707e-08,0.0171
4.53939e-08,0.0741
4.54172e-08,0.1856
4.54405e-08,0.3090
4.54637e-08,0.4305
4.54870e-08,0.5722
4.55103e-08,0.7355
4.55335e-08,0.8903
4.55568e-08,1.0239
4.55801e-08,1.1267
4.56033e-08,1.1926
4.56266e-08,1.2294
4.56499e-08,1.2486
4.56731e-08,1.2599
4.56964e-08,1.2632
4.57197e-08,1.2630
4.57429e-08,1.2687
4.57662e-08,1.2802
4.57895e-08,1.2895
4.58127e-08,1.2966
4.58360e-08,1.3052
4.58593e-08,1.3158
4.58825e-08,1.3182
4.59058e-08,1.2986
4.59291e-08,1.2602
4.59523e-08,1.2189
4.59756e-08,1.1801
4.59989e-08,1.1413
4.60221e-08,1.1028
4.60454e-08,1.0672
4.60687e-08,1.0402
4.60919e-08,1.0307
4.61152e-08,1.0418
4.61385e-08,1.0668
4.61617e-08,1.0916
4.61850e-08,1.0965
4.62083e-08,1.0643
4.62315e-08,0.9721
4.62548e-08,0.8476
4.62781e-08,0.7211
4.63013e-08,0.5851
4.63246e-08,0.4225
4.63479e-08,0.2563
4.63711e-08,0.1101
4.63944e-08,0.0005
4.64177e-08,-0.0622
4.64409e-08,-0.0860
4.64642e-08,-0.0894
4.64875e-08,-0.0886
4.65107e-08,-0.0871
4.65340e-08,-0.0834
4.65573e-08,-0.0816
4.65805e-08,-0.0873
4.66038e-08,-0.0987
4.66271e-08,-0.1159
4.66503e-08,-0.1392
4.66736e-08,-0.1647
4.66969e-08,-0.1814
4.67201e-08,-0.1750
4.67434e-08,-0.1413
4.67667e-08,-0.0947
4.67899e-08,-0.0474
4.68132e-08,0.0002
4.68365e-08,0.0502
4.68597e-08,0.1001
4.68830e-08,0.1429
4.69063e-08,0.1664
4.69295e-08,0.1626
4.69528e-08,0.1363
4.69761e-08,0.1008
4.69993e-08,0.0678
4.70226e-08,0.0411
4.70459e-08,0.0218
4.70691e-08,0.0120
4.70924e-08,0.0109
4.71157e-08,0.0158
4.71389e-08,0.0252
4.71622e-08,0.0384
4.71855e-08,0.0525
4.72087e-08,0.0612
4.72320e-08,0.0573
4.72553e-08,0.0400
4.72785e-08,0.0155
4.73018e-08,-0.0085
4.73251e-08,-0.0281
4.73483e-08,-0.0441
4.73716e-08,-0.0591
4.73949e-08,-0.0716
4.74181e-08,-0.0758
4.74414e-08,-0.0670
4.74647e-08,-0.0468
4.74879e-08,-0.0221
4.75112e-08,0.0005
4.75345e-08,0.0174
4.75577e-08,0.0268
4.75810e-08,0.0288
4.76043e-08,0.0249
4.76275e-08,0.0169
4.76508e-08,0.0063
4.76741e-08,-0.0056
4.76973e-08,-0.0168
4.77206e-08,-0.0238
4.77439e-08,-0.0230
4.77672e-08,-0.0136
4.77904e-08,0.0009
4.78137e-08,0.0151
4.78370e-08,0.0248
4.78602e-08,0.0299
4.78835e-08,0.0326
4.79068e-08,0.0341
4.79300e-08,0.0324
4.79533e-08,0.0256
4.79766e-08,0.0140
4.79998e-08,0.0006
4.80231e-08,-0.0111
4.80464e-08,-0.0186
4.80696e-08,-0.0213
4.80929e-08,-0.0197
4.81162e-08,-0.0150
4.81394e-08,-0.0085
4.81627e-08,-0.0010
4.81860e-08,0.0068
4.82092e-08,0.0138
4.82325e-08,0.0184
4.82558e-08,0.0183
4.82790e-08,0.0128
4.83023e-08,0.0036
4.83256e-08,-0.0059
4.83488e-08,-0.0124
4.83721e-08,-0.0149
4.83954e-08,-0.0147
4.84186e-08,-0.0131
4.84419e-08,-0.0100
4.84652e-08,-0.0051
4.84884e-08,0.0016
4.85117e-08,0.0085
4.85350e-08,0.0138
4.85582e-08,0.0163
4.85815e-08,0.0156
4.86048e-08,0.0127
4.86280e-08,0.0086
4.86513e-08,0.0043
4.86746e-08,0.0003
4.86978e-08,-0.0033
4.87211e-08,-0.0065
4.87444e-08,-0.0086
4.87676e-08,-0.0085
4.87909e-08,-0.0054
4.88142e-08,-0.0001
4.88374e-08,0.0058
4.88607e-08,0.0100
4.88840e-08,0.0118
4.89072e-08,0.0113
4.89305e-08,0.0095
4.89538e-08,0.0069
4.89770e-08,0.0035
