.HEADER
..NAMES
Time,V U2.G3&F3
2.50120e-08,0.7602
2.50353e-08,0.8639
2.50586e-08,0.9458
2.50818e-08,1.0079
2.51051e-08,1.0646
2.51284e-08,1.1235
2.51516e-08,1.1742
2.51749e-08,1.2045
2.51982e-08,1.2133
2.52214e-08,1.2102
2.52447e-08,1.2070
2.52680e-08,1.2081
2.52912e-08,1.2090
2.53145e-08,1.2053
2.53378e-08,1.1947
2.53610e-08,1.1731
2.53843e-08,1.1262
2.54076e-08,1.0497
2.54308e-08,0.9561
2.54541e-08,0.8680
2.54774e-08,0.7997
2.55006e-08,0.7458
2.55239e-08,0.6930
2.55472e-08,0.6365
2.55704e-08,0.5873
2.55937e-08,0.5549
2.56170e-08,0.5402
2.56402e-08,0.5343
2.56635e-08,0.5278
2.56868e-08,0.5188
2.57100e-08,0.5127
2.57333e-08,0.5136
2.57566e-08,0.5214
2.57798e-08,0.5409
2.58031e-08,0.5898
2.58264e-08,0.6749
2.58496e-08,0.7816
2.58729e-08,0.8820
2.58962e-08,0.9593
2.59194e-08,1.0190
2.59427e-08,1.0762
2.59660e-08,1.1346
2.59892e-08,1.1820
2.60125e-08,1.2078
2.60358e-08,1.2132
2.60590e-08,1.2094
2.60823e-08,1.2070
2.61056e-08,1.2085
2.61288e-08,1.2087
2.61521e-08,1.2038
2.61754e-08,1.1917
2.61986e-08,1.1663
2.62219e-08,1.1133
2.62452e-08,1.0320
2.62684e-08,0.9376
2.62917e-08,0.8530
2.63150e-08,0.7882
2.63382e-08,0.7357
2.63615e-08,0.6819
2.63848e-08,0.6258
2.64080e-08,0.5794
2.64313e-08,0.5507
2.64546e-08,0.5386
2.64778e-08,0.5331
2.65011e-08,0.5261
2.65244e-08,0.5172
2.65476e-08,0.5122
2.65709e-08,0.5145
2.65942e-08,0.5239
2.66174e-08,0.5476
2.66407e-08,0.6039
2.66640e-08,0.6949
2.66872e-08,0.8026
2.67105e-08,0.8990
2.67338e-08,0.9719
2.67570e-08,1.0299
2.67803e-08,1.0878
2.68036e-08,1.1452
2.68269e-08,1.1888
2.68501e-08,1.2102
2.68734e-08,1.2128
2.68967e-08,1.2085
2.69199e-08,1.2070
2.69432e-08,1.2088
2.69665e-08,1.2082
2.69897e-08,1.2020
2.70130e-08,1.1882
2.70363e-08,1.1584
2.70595e-08,1.0993
2.70828e-08,1.0137
2.71061e-08,0.9195
2.71293e-08,0.8387
2.71526e-08,0.7771
2.71759e-08,0.7254
2.71991e-08,0.6706
2.72224e-08,0.6155
2.72457e-08,0.5721
2.72689e-08,0.5471
2.72922e-08,0.5372
2.73155e-08,0.5319
2.73387e-08,0.5243
2.73620e-08,0.5156
2.73853e-08,0.5121
2.74085e-08,0.5158
2.74318e-08,0.5268
2.74551e-08,0.5556
2.74783e-08,0.6193
2.75016e-08,0.7155
2.75249e-08,0.8231
2.75481e-08,0.9150
2.75714e-08,0.9839
2.75947e-08,1.0409
2.76179e-08,1.0993
2.76412e-08,1.1551
2.76645e-08,1.1947
2.76877e-08,1.2118
2.77110e-08,1.2120
2.77343e-08,1.2078
2.77575e-08,1.2072
2.77808e-08,1.2090
2.78041e-08,1.2075
2.78273e-08,1.2000
2.78506e-08,1.1841
2.78739e-08,1.1492
2.78971e-08,1.0842
2.79204e-08,0.9952
2.79437e-08,0.9019
2.79669e-08,0.8252
2.79902e-08,0.7665
2.80135e-08,0.7149
2.80367e-08,0.6592
2.80600e-08,0.6056
2.80833e-08,0.5655
2.81065e-08,0.5441
2.81298e-08,0.5360
2.81531e-08,0.5305
2.81763e-08,0.5224
2.81996e-08,0.5143
2.82229e-08,0.5122
2.82461e-08,0.5172
2.82694e-08,0.5303
2.82927e-08,0.5649
2.83159e-08,0.6359
2.83392e-08,0.7366
2.83625e-08,0.8429
2.83857e-08,0.9300
2.84090e-08,0.9954
2.84323e-08,1.0518
2.84555e-08,1.1107
2.84788e-08,1.1644
2.85021e-08,1.1998
2.85253e-08,1.2127
2.85486e-08,1.2111
2.85719e-08,1.2073
2.85951e-08,1.2076
2.86184e-08,1.2091
2.86417e-08,1.2066
2.86649e-08,1.1977
2.86882e-08,1.1794
2.87115e-08,1.1389
2.87347e-08,1.0682
2.87580e-08,0.9764
2.87813e-08,0.8850
2.88045e-08,0.8122
2.88278e-08,0.7561
2.88511e-08,0.7042
2.88743e-08,0.6479
2.88976e-08,0.5962
2.89209e-08,0.5597
2.89441e-08,0.5416
2.89674e-08,0.5348
2.89907e-08,0.5291
2.90139e-08,0.5205
2.90372e-08,0.5133
2.90605e-08,0.5126
2.90838e-08,0.5190
2.91070e-08,0.5347
2.91303e-08,0.5760
2.91536e-08,0.6538
2.91768e-08,0.7580
2.92001e-08,0.8620
2.92234e-08,0.9443
2.92466e-08,1.0066
2.92699e-08,1.0632
2.92932e-08,1.1221
2.93164e-08,1.1731
2.93397e-08,1.2040
2.93630e-08,1.2132
2.93862e-08,1.2102
2.94095e-08,1.2069
2.94328e-08,1.2079
2.94560e-08,1.2090
2.94793e-08,1.2054
2.95026e-08,1.1950
2.95258e-08,1.1737
2.95491e-08,1.1273
2.95724e-08,1.0512
2.95956e-08,0.9576
2.96189e-08,0.8690
2.96422e-08,0.8000
2.96654e-08,0.7459
2.96887e-08,0.6933
2.97120e-08,0.6369
2.97352e-08,0.5874
2.97585e-08,0.5546
2.97818e-08,0.5396
2.98050e-08,0.5337
2.98283e-08,0.5275
2.98516e-08,0.5187
2.98748e-08,0.5126
2.98981e-08,0.5133
2.99214e-08,0.5210
2.99446e-08,0.5402
2.99679e-08,0.5885
2.99912e-08,0.6731
3.00144e-08,0.7797
3.00377e-08,0.8804
3.00610e-08,0.9580
3.00842e-08,1.0178
3.01075e-08,1.0748
3.01308e-08,1.1333
3.01540e-08,1.1811
3.01773e-08,1.2074
3.02006e-08,1.2131
3.02238e-08,1.2093
3.02471e-08,1.2068
3.02704e-08,1.2083
3.02936e-08,1.2087
3.03169e-08,1.2040
3.03402e-08,1.1920
3.03634e-08,1.1669
3.03867e-08,1.1145
3.04100e-08,1.0335
3.04332e-08,0.9390
3.04565e-08,0.8537
3.04798e-08,0.7883
3.05030e-08,0.7357
3.05263e-08,0.6822
3.05496e-08,0.6262
3.05728e-08,0.5794
3.05961e-08,0.5503
3.06194e-08,0.5380
3.06426e-08,0.5327
3.06659e-08,0.5259
3.06892e-08,0.5171
3.07124e-08,0.5121
3.07357e-08,0.5143
3.07590e-08,0.5235
3.07822e-08,0.5469
3.08055e-08,0.6028
3.08288e-08,0.6936
3.08520e-08,0.8014
3.08753e-08,0.8981
3.08986e-08,0.9712
3.09218e-08,1.0292
3.09451e-08,1.0869
3.09684e-08,1.1444
3.09916e-08,1.1884
3.10149e-08,1.2101
3.10382e-08,1.2128
3.10614e-08,1.2085
3.10847e-08,1.2069
3.11080e-08,1.2087
3.11312e-08,1.2082
3.11545e-08,1.2022
3.11778e-08,1.1885
3.12010e-08,1.1590
3.12243e-08,1.1005
3.12476e-08,1.0153
3.12708e-08,0.9207
3.12941e-08,0.8392
3.13174e-08,0.7772
3.13406e-08,0.7255
3.13639e-08,0.6709
3.13872e-08,0.6158
3.14105e-08,0.5721
3.14337e-08,0.5467
3.14570e-08,0.5368
3.14803e-08,0.5316
3.15035e-08,0.5241
3.15268e-08,0.5156
3.15501e-08,0.5119
3.15733e-08,0.5155
3.15966e-08,0.5264
3.16199e-08,0.5550
3.16431e-08,0.6184
3.16664e-08,0.7148
3.16897e-08,0.8226
3.17129e-08,0.9148
3.17362e-08,0.9837
3.17595e-08,1.0405
3.17827e-08,1.0989
3.18060e-08,1.1548
3.18293e-08,1.1947
3.18525e-08,1.2119
3.18758e-08,1.2121
3.18991e-08,1.2077
3.19223e-08,1.2071
3.19456e-08,1.2089
3.19689e-08,1.2075
3.19921e-08,1.2001
3.20154e-08,1.1844
3.20387e-08,1.1499
3.20619e-08,1.0855
3.20852e-08,0.9966
3.21085e-08,0.9029
3.21317e-08,0.8255
3.21550e-08,0.7666
3.21783e-08,0.7152
3.22015e-08,0.6597
3.22248e-08,0.6059
3.22481e-08,0.5655
3.22713e-08,0.5438
3.22946e-08,0.5357
3.23179e-08,0.5304
3.23411e-08,0.5223
3.23644e-08,0.5142
3.23877e-08,0.5120
3.24109e-08,0.5170
3.24342e-08,0.5300
3.24575e-08,0.5646
3.24807e-08,0.6355
3.25040e-08,0.7366
3.25273e-08,0.8432
3.25505e-08,0.9304
3.25738e-08,0.9956
3.25971e-08,1.0519
3.26203e-08,1.1107
3.26436e-08,1.1646
3.26669e-08,1.2001
3.26901e-08,1.2130
3.27134e-08,1.2112
3.27367e-08,1.2072
3.27599e-08,1.2074
3.27832e-08,1.2090
3.28065e-08,1.2066
3.28297e-08,1.1978
3.28530e-08,1.1796
3.28763e-08,1.1396
3.28995e-08,1.0695
3.29228e-08,0.9777
3.29461e-08,0.8859
3.29693e-08,0.8126
3.29926e-08,0.7563
3.30159e-08,0.7046
3.30391e-08,0.6485
3.30624e-08,0.5965
3.30857e-08,0.5596
3.31089e-08,0.5414
3.31322e-08,0.5347
3.31555e-08,0.5290
3.31787e-08,0.5205
3.32020e-08,0.5132
3.32253e-08,0.5124
3.32485e-08,0.5187
3.32718e-08,0.5345
3.32951e-08,0.5757
3.33183e-08,0.6539
3.33416e-08,0.7586
3.33649e-08,0.8629
3.33881e-08,0.9452
3.34114e-08,1.0072
3.34347e-08,1.0636
3.34579e-08,1.1225
3.34812e-08,1.1736
3.35045e-08,1.2045
3.35277e-08,1.2135
3.35510e-08,1.2103
3.35743e-08,1.2068
3.35975e-08,1.2078
3.36208e-08,1.2089
3.36441e-08,1.2054
3.36673e-08,1.1951
3.36906e-08,1.1740
3.37139e-08,1.1281
3.37372e-08,1.0526
3.37604e-08,0.9589
3.37837e-08,0.8697
3.38070e-08,0.8003
3.38302e-08,0.7462
3.38535e-08,0.6938
3.38768e-08,0.6375
3.39000e-08,0.5877
3.39233e-08,0.5546
3.39466e-08,0.5395
3.39698e-08,0.5337
3.39931e-08,0.5276
3.40164e-08,0.5187
3.40396e-08,0.5124
3.40629e-08,0.5131
3.40862e-08,0.5208
3.41094e-08,0.5399
3.41327e-08,0.5884
3.41560e-08,0.6735
3.41792e-08,0.7807
3.42025e-08,0.8816
3.42258e-08,0.9591
3.42490e-08,1.0185
3.42723e-08,1.0755
3.42956e-08,1.1340
3.43188e-08,1.1819
3.43421e-08,1.2080
3.43654e-08,1.2134
3.43886e-08,1.2093
3.44119e-08,1.2067
3.44352e-08,1.2082
3.44584e-08,1.2086
3.44817e-08,1.2040
3.45050e-08,1.1922
3.45282e-08,1.1676
3.45515e-08,1.1157
3.45748e-08,1.0351
3.45980e-08,0.9403
3.46213e-08,0.8544
3.46446e-08,0.7888
3.46678e-08,0.7363
3.46911e-08,0.6829
3.47144e-08,0.6268
3.47376e-08,0.5797
3.47609e-08,0.5503
3.47842e-08,0.5380
3.48074e-08,0.5327
3.48307e-08,0.5259
3.48540e-08,0.5170
3.48772e-08,0.5119
3.49005e-08,0.5140
3.49238e-08,0.5232
3.49470e-08,0.5466
3.49703e-08,0.6027
3.49936e-08,0.6941
3.50168e-08,0.8025
3.50401e-08,0.8994
3.50634e-08,0.9721
3.50866e-08,1.0297
3.51099e-08,1.0874
3.51332e-08,1.1450
3.51564e-08,1.1891
3.51797e-08,1.2106
3.52030e-08,1.2130
3.52262e-08,1.2084
3.52495e-08,1.2067
3.52728e-08,1.2085
3.52960e-08,1.2082
3.53193e-08,1.2023
3.53426e-08,1.1888
3.53658e-08,1.1598
3.53891e-08,1.1019
3.54124e-08,1.0168
3.54356e-08,0.9218
3.54589e-08,0.8398
3.54822e-08,0.7777
3.55054e-08,0.7262
3.55287e-08,0.6717
3.55520e-08,0.6164
3.55752e-08,0.5722
3.55985e-08,0.5467
3.56218e-08,0.5367
3.56450e-08,0.5316
3.56683e-08,0.5241
3.56916e-08,0.5154
3.57148e-08,0.5116
3.57381e-08,0.5152
3.57614e-08,0.5261
3.57846e-08,0.5547
3.58079e-08,0.6184
3.58312e-08,0.7154
3.58544e-08,0.8237
3.58777e-08,0.9160
3.59010e-08,0.9845
3.59242e-08,1.0410
3.59475e-08,1.0994
3.59708e-08,1.1555
3.59940e-08,1.1954
3.60173e-08,1.2124
3.60406e-08,1.2122
3.60638e-08,1.2076
3.60871e-08,1.2069
3.61104e-08,1.2087
3.61337e-08,1.2075
3.61569e-08,1.2002
3.61802e-08,1.1848
3.62035e-08,1.1508
3.62267e-08,1.0869
3.62500e-08,0.9980
3.62733e-08,0.9039
3.62965e-08,0.8260
3.63198e-08,0.7670
3.63431e-08,0.7158
3.63663e-08,0.6604
3.63896e-08,0.6063
3.64129e-08,0.5655
3.64361e-08,0.5437
3.64594e-08,0.5356
3.64827e-08,0.5304
3.65059e-08,0.5223
3.65292e-08,0.5141
3.65525e-08,0.5117
3.65757e-08,0.5167
3.65990e-08,0.5297
3.66223e-08,0.5643
3.66455e-08,0.6355
3.66688e-08,0.7372
3.66921e-08,0.8443
3.67153e-08,0.9315
3.67386e-08,0.9964
3.67619e-08,1.0524
3.67851e-08,1.1112
3.68084e-08,1.1653
3.68317e-08,1.2007
3.68549e-08,1.2134
3.68782e-08,1.2113
3.69015e-08,1.2070
3.69247e-08,1.2072
3.69480e-08,1.2089
3.69713e-08,1.2066
3.69945e-08,1.1979
3.70178e-08,1.1801
3.70411e-08,1.1406
3.70643e-08,1.0709
3.70876e-08,0.9790
3.71109e-08,0.8867
3.71341e-08,0.8129
3.71574e-08,0.7566
3.71807e-08,0.7052
3.72039e-08,0.6491
3.72272e-08,0.5968
3.72505e-08,0.5596
3.72737e-08,0.5413
3.72970e-08,0.5346
3.73203e-08,0.5291
3.73435e-08,0.5204
3.73668e-08,0.5130
3.73901e-08,0.5121
3.74133e-08,0.5185
3.74366e-08,0.5342
3.74599e-08,0.5754
3.74831e-08,0.6539
3.75064e-08,0.7592
3.75297e-08,0.8639
3.75529e-08,0.9461
3.75762e-08,1.0077
3.75995e-08,1.0639
3.76227e-08,1.1228
3.76460e-08,1.1742
3.76693e-08,1.2050
3.76925e-08,1.2138
3.77158e-08,1.2102
3.77391e-08,1.2066
3.77623e-08,1.2076
3.77856e-08,1.2088
3.78089e-08,1.2054
3.78321e-08,1.1953
3.78554e-08,1.1745
3.78787e-08,1.1292
3.79019e-08,1.0540
3.79252e-08,0.9600
3.79485e-08,0.8702
3.79717e-08,0.8005
3.79950e-08,0.7465
3.80183e-08,0.6944
3.80415e-08,0.6381
3.80648e-08,0.5879
3.80881e-08,0.5544
3.81113e-08,0.5394
3.81346e-08,0.5337
3.81579e-08,0.5276
3.81811e-08,0.5186
3.82044e-08,0.5122
3.82277e-08,0.5128
3.82509e-08,0.5205
3.82742e-08,0.5396
3.82975e-08,0.5881
3.83207e-08,0.6735
3.83440e-08,0.7811
3.83673e-08,0.8825
3.83905e-08,0.9598
3.84138e-08,1.0189
3.84371e-08,1.0756
3.84603e-08,1.1343
3.84836e-08,1.1823
3.85069e-08,1.2085
3.85302e-08,1.2137
3.85534e-08,1.2092
3.85767e-08,1.2065
3.86000e-08,1.2080
3.86232e-08,1.2086
3.86465e-08,1.2040
3.86698e-08,1.1923
3.86930e-08,1.1680
3.87163e-08,1.1166
3.87396e-08,1.0363
3.87628e-08,0.9411
3.87861e-08,0.8547
3.88094e-08,0.7888
3.88326e-08,0.7365
3.88559e-08,0.6834
3.88792e-08,0.6272
3.89024e-08,0.5797
3.89257e-08,0.5501
3.89490e-08,0.5378
3.89722e-08,0.5327
3.89955e-08,0.5260
3.90188e-08,0.5169
3.90420e-08,0.5117
3.90653e-08,0.5138
3.90886e-08,0.5230
3.91118e-08,0.5463
3.91351e-08,0.6023
3.91584e-08,0.6940
3.91816e-08,0.8029
3.92049e-08,0.9000
3.92282e-08,0.9727
3.92514e-08,1.0300
3.92747e-08,1.0875
3.92980e-08,1.1453
3.93212e-08,1.1896
3.93445e-08,1.2111
3.93678e-08,1.2132
3.93910e-08,1.2083
3.94143e-08,1.2065
3.94376e-08,1.2084
3.94608e-08,1.2082
3.94841e-08,1.2023
3.95074e-08,1.1889
3.95306e-08,1.1602
3.95539e-08,1.1029
3.95772e-08,1.0179
3.96004e-08,0.9225
3.96237e-08,0.8399
3.96470e-08,0.7777
3.96702e-08,0.7264
3.96935e-08,0.6723
3.97168e-08,0.6167
3.97400e-08,0.5722
3.97633e-08,0.5465
3.97866e-08,0.5366
3.98098e-08,0.5317
3.98331e-08,0.5243
3.98564e-08,0.5154
3.98796e-08,0.5115
3.99029e-08,0.5150
3.99262e-08,0.5260
3.99494e-08,0.5544
3.99727e-08,0.6180
3.99960e-08,0.7153
4.00192e-08,0.8241
4.00425e-08,0.9166
4.00658e-08,0.9851
4.00890e-08,1.0413
4.01123e-08,1.0995
4.01356e-08,1.1558
4.01588e-08,1.1959
4.01821e-08,1.2129
4.02054e-08,1.2125
4.02286e-08,1.2076
4.02519e-08,1.2068
4.02752e-08,1.2087
4.02984e-08,1.2075
4.03217e-08,1.2003
4.03450e-08,1.1849
4.03682e-08,1.1513
4.03915e-08,1.0879
4.04148e-08,0.9991
4.04380e-08,0.9045
4.04613e-08,0.8260
4.04846e-08,0.7670
4.05078e-08,0.7162
4.05311e-08,0.6610
4.05544e-08,0.6067
4.05776e-08,0.5655
4.06009e-08,0.5436
4.06242e-08,0.5356
4.06474e-08,0.5306
4.06707e-08,0.5225
4.06940e-08,0.5141
4.07173e-08,0.5116
4.07405e-08,0.5165
4.07638e-08,0.5296
4.07871e-08,0.5640
4.08103e-08,0.6351
4.08336e-08,0.7371
4.08569e-08,0.8446
4.08801e-08,0.9321
4.09034e-08,0.9969
4.09267e-08,1.0527
4.09499e-08,1.1114
4.09732e-08,1.1656
4.09965e-08,1.2013
4.10197e-08,1.2139
4.10430e-08,1.2116
4.10663e-08,1.2070
4.10895e-08,1.2071
4.11128e-08,1.2088
4.11361e-08,1.2067
4.11593e-08,1.1980
4.11826e-08,1.1802
4.12059e-08,1.1412
4.12291e-08,1.0720
4.12524e-08,0.9802
4.12757e-08,0.8874
4.12989e-08,0.8132
4.13222e-08,0.7570
4.13455e-08,0.7059
4.13687e-08,0.6499
4.13920e-08,0.5973
4.14153e-08,0.5598
4.14385e-08,0.5414
4.14618e-08,0.5348
4.14851e-08,0.5293
4.15083e-08,0.5207
4.15316e-08,0.5130
4.15549e-08,0.5120
4.15781e-08,0.5183
4.16014e-08,0.5340
4.16247e-08,0.5747
4.16479e-08,0.6527
4.16712e-08,0.7578
4.16945e-08,0.8629
4.17177e-08,0.9457
4.17410e-08,1.0076
4.17643e-08,1.0636
4.17875e-08,1.1224
4.18108e-08,1.1740
4.18341e-08,1.2052
4.18573e-08,1.2141
4.18806e-08,1.2105
4.19039e-08,1.2067
4.19271e-08,1.2076
4.19504e-08,1.2088
4.19737e-08,1.2055
4.19969e-08,1.1954
4.20202e-08,1.1747
4.20435e-08,1.1300
4.20667e-08,1.0553
4.20900e-08,0.9615
4.21133e-08,0.8713
4.21365e-08,0.8011
4.21598e-08,0.7471
4.21831e-08,0.6952
4.22063e-08,0.6389
4.22296e-08,0.5885
4.22529e-08,0.5547
4.22761e-08,0.5394
4.22994e-08,0.5337
4.23227e-08,0.5277
4.23459e-08,0.5189
4.23692e-08,0.5122
4.23925e-08,0.5127
4.24157e-08,0.5204
4.24390e-08,0.5394
4.24623e-08,0.5870
4.24855e-08,0.6714
4.25088e-08,0.7786
4.25321e-08,0.8804
4.25553e-08,0.9585
4.25786e-08,1.0180
4.26019e-08,1.0746
4.26251e-08,1.1331
4.26484e-08,1.1815
4.26717e-08,1.2082
4.26949e-08,1.2139
4.27182e-08,1.2095
4.27415e-08,1.2066
4.27647e-08,1.2080
4.27880e-08,1.2087
4.28113e-08,1.2042
4.28345e-08,1.1925
4.28578e-08,1.1683
4.28811e-08,1.1175
4.29043e-08,1.0376
4.29276e-08,0.9426
4.29509e-08,0.8558
4.29742e-08,0.7896
4.29974e-08,0.7372
4.30207e-08,0.6843
4.30440e-08,0.6282
4.30672e-08,0.5804
4.30905e-08,0.5505
4.31138e-08,0.5379
4.31370e-08,0.5328
4.31603e-08,0.5262
4.31836e-08,0.5172
4.32068e-08,0.5118
4.32301e-08,0.5138
4.32534e-08,0.5229
4.32766e-08,0.5460
4.32999e-08,0.6010
4.33232e-08,0.6919
4.33464e-08,0.8004
4.33697e-08,0.8981
4.33930e-08,0.9715
4.34162e-08,1.0291
4.34395e-08,1.0865
4.34628e-08,1.1442
4.34860e-08,1.1888
4.35093e-08,1.2108
4.35326e-08,1.2134
4.35558e-08,1.2086
4.35791e-08,1.2067
4.36024e-08,1.2084
4.36256e-08,1.2083
4.36489e-08,1.2025
4.36722e-08,1.1890
4.36954e-08,1.1606
4.37187e-08,1.1037
4.37420e-08,1.0192
4.37652e-08,0.9239
4.37885e-08,0.8412
4.38118e-08,0.7786
4.38350e-08,0.7273
4.38583e-08,0.6732
4.38816e-08,0.6177
4.39048e-08,0.5730
4.39281e-08,0.5470
4.39514e-08,0.5368
4.39746e-08,0.5319
4.39979e-08,0.5245
4.40212e-08,0.5157
4.40444e-08,0.5116
4.40677e-08,0.5150
4.40910e-08,0.5258
4.41142e-08,0.5539
4.41375e-08,0.6166
4.41608e-08,0.7131
4.41840e-08,0.8217
4.42073e-08,0.9147
4.42306e-08,0.9839
4.42538e-08,1.0404
4.42771e-08,1.0984
4.43004e-08,1.1548
4.43236e-08,1.1953
4.43469e-08,1.2127
4.43702e-08,1.2127
4.43934e-08,1.2079
4.44167e-08,1.2069
4.44400e-08,1.2088
4.44632e-08,1.2076
4.44865e-08,1.2005
4.45098e-08,1.1850
4.45330e-08,1.1517
4.45563e-08,1.0887
4.45796e-08,1.0002
4.46028e-08,0.9058
4.46261e-08,0.8273
4.46494e-08,0.7681
4.46726e-08,0.7171
4.46959e-08,0.6620
4.47192e-08,0.6076
4.47424e-08,0.5663
4.47657e-08,0.5441
4.47890e-08,0.5359
4.48122e-08,0.5308
4.48355e-08,0.5228
4.48588e-08,0.5144
4.48820e-08,0.5117
4.49053e-08,0.5166
4.49286e-08,0.5294
4.49518e-08,0.5633
4.49751e-08,0.6336
4.49984e-08,0.7348
4.50216e-08,0.8423
4.50449e-08,0.9304
4.50682e-08,0.9958
4.50914e-08,1.0518
4.51147e-08,1.1104
4.51380e-08,1.1648
4.51612e-08,1.2007
4.51845e-08,1.2138
4.52078e-08,1.2118
4.52310e-08,1.2073
4.52543e-08,1.2073
4.52776e-08,1.2089
4.53008e-08,1.2068
4.53241e-08,1.1981
4.53474e-08,1.1803
4.53707e-08,1.1415
4.53939e-08,1.0725
4.54172e-08,0.9811
4.54405e-08,0.8884
4.54637e-08,0.8142
4.54870e-08,0.7579
4.55103e-08,0.7067
4.55335e-08,0.6508
4.55568e-08,0.5981
4.55801e-08,0.5605
4.56033e-08,0.5419
4.56266e-08,0.5351
4.56499e-08,0.5296
4.56731e-08,0.5210
4.56964e-08,0.5133
4.57197e-08,0.5122
4.57429e-08,0.5183
4.57662e-08,0.5338
4.57895e-08,0.5742
4.58127e-08,0.6519
4.58360e-08,0.7568
4.58593e-08,0.8620
4.58825e-08,0.9450
4.59058e-08,1.0072
4.59291e-08,1.0634
4.59523e-08,1.1222
4.59756e-08,1.1739
4.59989e-08,1.2052
4.60221e-08,1.2143
4.60454e-08,1.2108
4.60687e-08,1.2070
4.60919e-08,1.2077
4.61152e-08,1.2089
4.61385e-08,1.2056
4.61617e-08,1.1954
4.61850e-08,1.1748
4.62083e-08,1.1301
4.62315e-08,1.0555
4.62548e-08,0.9619
4.62781e-08,0.8719
4.63013e-08,0.8019
4.63246e-08,0.7479
4.63479e-08,0.6960
4.63711e-08,0.6396
4.63944e-08,0.5892
4.64177e-08,0.5554
4.64409e-08,0.5400
4.64642e-08,0.5343
4.64875e-08,0.5282
4.65107e-08,0.5192
4.65340e-08,0.5125
4.65573e-08,0.5129
4.65805e-08,0.5204
4.66038e-08,0.5392
4.66271e-08,0.5868
4.66503e-08,0.6714
4.66736e-08,0.7789
4.66969e-08,0.8807
4.67201e-08,0.9588
4.67434e-08,1.0184
4.67667e-08,1.0751
4.67899e-08,1.1338
4.68132e-08,1.1821
4.68365e-08,1.2087
4.68597e-08,1.2142
4.68830e-08,1.2098
4.69063e-08,1.2068
4.69295e-08,1.2082
4.69528e-08,1.2088
4.69761e-08,1.2042
4.69993e-08,1.1924
4.70226e-08,1.1682
4.70459e-08,1.1175
4.70691e-08,1.0377
4.70924e-08,0.9428
4.71157e-08,0.8564
4.71389e-08,0.7903
4.71622e-08,0.7380
4.71855e-08,0.6851
4.72087e-08,0.6288
4.72320e-08,0.5811
4.72553e-08,0.5512
4.72785e-08,0.5387
4.73018e-08,0.5334
4.73251e-08,0.5266
4.73483e-08,0.5175
4.73716e-08,0.5120
4.73949e-08,0.5139
4.74181e-08,0.5229
4.74414e-08,0.5458
4.74647e-08,0.6008
4.74879e-08,0.6919
4.75112e-08,0.8007
4.75345e-08,0.8984
4.75577e-08,0.9718
4.75810e-08,1.0295
4.76043e-08,1.0871
4.76275e-08,1.1450
4.76508e-08,1.1895
4.76741e-08,1.2113
4.76973e-08,1.2137
4.77206e-08,1.2089
4.77439e-08,1.2069
4.77672e-08,1.2086
4.77904e-08,1.2083
4.78137e-08,1.2024
4.78370e-08,1.1889
4.78602e-08,1.1606
4.78835e-08,1.1036
4.79068e-08,1.0192
4.79300e-08,0.9242
4.79533e-08,0.8417
4.79766e-08,0.7794
4.79998e-08,0.7281
4.80231e-08,0.6740
4.80464e-08,0.6183
4.80696e-08,0.5737
4.80929e-08,0.5477
4.81162e-08,0.5376
4.81394e-08,0.5325
4.81627e-08,0.5249
4.81860e-08,0.5159
4.82092e-08,0.5118
4.82325e-08,0.5152
4.82558e-08,0.5258
4.82790e-08,0.5537
4.83023e-08,0.6164
4.83256e-08,0.7132
4.83488e-08,0.8221
4.83721e-08,0.9151
4.83954e-08,0.9842
4.84186e-08,1.0408
4.84419e-08,1.0991
4.84652e-08,1.1556
4.84884e-08,1.1959
4.85117e-08,1.2132
4.85350e-08,1.2130
4.85582e-08,1.2082
4.85815e-08,1.2072
4.86048e-08,1.2090
4.86280e-08,1.2077
4.86513e-08,1.2004
4.86746e-08,1.1849
4.86978e-08,1.1517
4.87211e-08,1.0886
4.87444e-08,1.0003
4.87676e-08,0.9062
4.87909e-08,0.8279
4.88142e-08,0.7689
4.88374e-08,0.7179
4.88607e-08,0.6627
4.88840e-08,0.6083
4.89072e-08,0.5671
4.89305e-08,0.5449
4.89538e-08,0.5367
4.89770e-08,0.5314
4.90003e-08,0.5232
4.90236e-08,0.5146
4.90468e-08,0.5119
4.90701e-08,0.5167
4.90934e-08,0.5293
4.91166e-08,0.5631
4.91399e-08,0.6335
4.91632e-08,0.7350
4.91864e-08,0.8427
4.92097e-08,0.9307
4.92330e-08,0.9960
4.92562e-08,1.0522
4.92795e-08,1.1111
4.93028e-08,1.1655
4.93260e-08,1.2013
4.93493e-08,1.2142
4.93726e-08,1.2121
4.93958e-08,1.2076
4.94191e-08,1.2076
4.94424e-08,1.2091
4.94656e-08,1.2068
4.94889e-08,1.1980
4.95122e-08,1.1802
4.95354e-08,1.1415
4.95587e-08,1.0725
4.95820e-08,0.9812
4.96052e-08,0.8889
4.96285e-08,0.8150
4.96518e-08,0.7588
4.96750e-08,0.7075
4.96983e-08,0.6515
4.97216e-08,0.5988
4.97448e-08,0.5612
4.97681e-08,0.5427
4.97914e-08,0.5358
4.98146e-08,0.5301
4.98379e-08,0.5213
4.98612e-08,0.5135
4.98844e-08,0.5123
4.99077e-08,0.5184
4.99310e-08,0.5337
4.99542e-08,0.5740
4.99775e-08,0.6518
5.00008e-08,0.7570
