.HEADER
..NAMES
Time,V U2.G3&F3
.DATA
4.78602e-08,0.6114
4.78835e-08,0.4908
4.79068e-08,0.3106
4.79300e-08,0.1090
4.79533e-08,-0.0648
4.79766e-08,-0.1954
4.79998e-08,-0.3029
4.80231e-08,-0.4139
4.80464e-08,-0.5265
4.80696e-08,-0.6160
4.80929e-08,-0.6652
4.81162e-08,-0.6772
4.81394e-08,-0.6744
4.81627e-08,-0.6769
4.81860e-08,-0.6879
4.82092e-08,-0.6958
4.82325e-08,-0.6900
4.82558e-08,-0.6647
4.82790e-08,-0.6015
4.83023e-08,-0.4743
4.83256e-08,-0.2898
4.83488e-08,-0.0887
4.83721e-08,0.0811
4.83954e-08,0.2089
4.84186e-08,0.3164
4.84419e-08,0.4286
4.84652e-08,0.5394
4.84884e-08,0.6238
4.85117e-08,0.6674
4.85350e-08,0.6770
4.85582e-08,0.6752
4.85815e-08,0.6799
4.86048e-08,0.6912
4.86280e-08,0.6974
4.86513e-08,0.6893
4.86746e-08,0.6614
4.86978e-08,0.5928
4.87211e-08,0.4588
4.87444e-08,0.2703
4.87676e-08,0.0707
4.87909e-08,-0.0939
4.88142e-08,-0.2177
4.88374e-08,-0.3242
4.88607e-08,-0.4369
4.88840e-08,-0.5470
4.89072e-08,-0.6294
4.89305e-08,-0.6699
4.89538e-08,-0.6769
4.89770e-08,-0.6740
4.90003e-08,-0.6787
4.90236e-08,-0.6902
4.90468e-08,-0.6959
4.90701e-08,-0.6867
4.90934e-08,-0.6561
4.91166e-08,-0.5815
4.91399e-08,-0.4411
4.91632e-08,-0.2492
4.91864e-08,-0.0511
4.92097e-08,0.1095
4.92330e-08,0.2309
4.92562e-08,0.3380
4.92795e-08,0.4517
4.93028e-08,0.5592
4.93260e-08,0.6359
4.93493e-08,0.6713
4.93726e-08,0.6767
4.93958e-08,0.6753
4.94191e-08,0.6819
4.94424e-08,0.6932
4.94656e-08,0.6971
4.94889e-08,0.6856
4.95122e-08,0.6521
4.95354e-08,0.5715
4.95587e-08,0.4244
4.95820e-08,0.2296
4.96052e-08,0.0342
4.96285e-08,-0.1213
4.96518e-08,-0.2392
4.96750e-08,-0.3458
4.96983e-08,-0.4599
4.97216e-08,-0.5664
4.97448e-08,-0.6408
4.97681e-08,-0.6732
4.97914e-08,-0.6762
4.98146e-08,-0.6740
4.98379e-08,-0.6808
4.98612e-08,-0.6922
4.98844e-08,-0.6954
4.99077e-08,-0.6825
4.99310e-08,-0.6459
4.99542e-08,-0.5588
4.99775e-08,-0.4057
5.00008e-08,-0.2085
5.00240e-08,-0.0155
5.00473e-08,0.1361
5.00706e-08,0.2522
5.00939e-08,0.3599
5.01171e-08,0.4744
5.01404e-08,0.5775
5.01637e-08,0.6461
5.01869e-08,0.6739
5.02102e-08,0.6761
5.02335e-08,0.6758
5.02567e-08,0.6842
5.02800e-08,0.6950
5.03033e-08,0.6961
5.03265e-08,0.6810
5.03498e-08,0.6409
5.03731e-08,0.5474
5.03963e-08,0.3882
5.04196e-08,0.1891
5.04429e-08,-0.0004
5.04661e-08,-0.1469
5.04894e-08,-0.2601
5.05127e-08,-0.3678
5.05359e-08,-0.4825
5.05592e-08,-0.5843
5.05825e-08,-0.6505
5.06057e-08,-0.6752
5.06290e-08,-0.6754
5.06523e-08,-0.6744
5.06755e-08,-0.6831
5.06988e-08,-0.6938
5.07221e-08,-0.6943
5.07453e-08,-0.6776
5.07686e-08,-0.6335
5.07919e-08,-0.5334
5.08151e-08,-0.3686
5.08384e-08,-0.1680
5.08617e-08,0.0183
5.08849e-08,0.1611
5.09082e-08,0.2731
5.09315e-08,0.3822
5.09547e-08,0.4966
5.09780e-08,0.5943
5.10013e-08,0.6546
5.10245e-08,0.6754
5.10478e-08,0.6755
5.10711e-08,0.6767
5.10943e-08,0.6866
5.11176e-08,0.6963
5.11409e-08,0.6945
5.11641e-08,0.6756
5.11874e-08,0.6274
5.12107e-08,0.5206
5.12339e-08,0.3501
5.12572e-08,0.1488
5.12805e-08,-0.0330
5.13037e-08,-0.1711
5.13270e-08,-0.2808
5.13503e-08,-0.3902
5.13735e-08,-0.5046
5.13968e-08,-0.6007
5.14201e-08,-0.6583
5.14433e-08,-0.6762
5.14666e-08,-0.6745
5.14899e-08,-0.6753
5.15131e-08,-0.6855
5.15364e-08,-0.6950
5.15597e-08,-0.6924
5.15829e-08,-0.6717
5.16062e-08,-0.6189
5.16295e-08,-0.5052
5.16527e-08,-0.3299
5.16760e-08,-0.1282
5.16993e-08,0.0500
5.17225e-08,0.1847
5.17458e-08,0.2940
5.17691e-08,0.4048
5.17923e-08,0.5182
5.18156e-08,0.6095
5.18389e-08,0.6614
5.18621e-08,0.6761
5.18854e-08,0.6750
5.19087e-08,0.6780
5.19319e-08,0.6890
5.19552e-08,0.6971
5.19785e-08,0.6922
5.20017e-08,0.6691
5.20250e-08,0.6115
5.20483e-08,0.4910
5.20715e-08,0.3109
5.20948e-08,0.1095
5.21181e-08,-0.0638
5.21413e-08,-0.1940
5.21646e-08,-0.3016
5.21879e-08,-0.4130
5.22111e-08,-0.5260
5.22344e-08,-0.6155
5.22577e-08,-0.6645
5.22809e-08,-0.6765
5.23042e-08,-0.6739
5.23275e-08,-0.6767
5.23507e-08,-0.6879
5.23740e-08,-0.6958
5.23973e-08,-0.6899
5.24205e-08,-0.6646
5.24438e-08,-0.6016
5.24671e-08,-0.4744
5.24904e-08,-0.2901
5.25136e-08,-0.0893
5.25369e-08,0.0800
5.25602e-08,0.2074
5.25834e-08,0.3151
5.26067e-08,0.4278
5.26300e-08,0.5389
5.26532e-08,0.6232
5.26765e-08,0.6666
5.26998e-08,0.6762
5.27230e-08,0.6747
5.27463e-08,0.6798
5.27696e-08,0.6913
5.27928e-08,0.6974
5.28161e-08,0.6892
5.28394e-08,0.6614
5.28626e-08,0.5930
5.28859e-08,0.4589
5.29092e-08,0.2705
5.29324e-08,0.0712
5.29557e-08,-0.0929
5.29790e-08,-0.2163
5.30022e-08,-0.3230
5.30255e-08,-0.4361
5.30488e-08,-0.5465
5.30720e-08,-0.6287
5.30953e-08,-0.6692
5.31186e-08,-0.6761
5.31418e-08,-0.6735
5.31651e-08,-0.6785
5.31884e-08,-0.6902
5.32116e-08,-0.6959
5.32349e-08,-0.6865
5.32582e-08,-0.6561
5.32814e-08,-0.5817
5.33047e-08,-0.4410
5.33280e-08,-0.2492
5.33512e-08,-0.0514
5.33745e-08,0.1087
5.33978e-08,0.2297
5.34210e-08,0.3369
5.34443e-08,0.4510
5.34676e-08,0.5588
5.34908e-08,0.6353
5.35141e-08,0.6706
5.35374e-08,0.6759
5.35606e-08,0.6748
5.35839e-08,0.6818
5.36072e-08,0.6933
5.36304e-08,0.6970
5.36537e-08,0.6854
5.36770e-08,0.6520
5.37002e-08,0.5716
5.37235e-08,0.4243
5.37468e-08,0.2294
5.37700e-08,0.0341
5.37933e-08,-0.1207
5.38166e-08,-0.2382
5.38398e-08,-0.3449
5.38631e-08,-0.4594
5.38864e-08,-0.5661
5.39096e-08,-0.6404
5.39329e-08,-0.6726
5.39562e-08,-0.6755
5.39794e-08,-0.6734
5.40027e-08,-0.6806
5.40260e-08,-0.6922
5.40492e-08,-0.6954
5.40725e-08,-0.6824
5.40958e-08,-0.6458
5.41190e-08,-0.5589
5.41423e-08,-0.4054
5.41656e-08,-0.2080
5.41888e-08,-0.0152
5.42121e-08,0.1357
5.42354e-08,0.2514
5.42586e-08,0.3592
5.42819e-08,0.4741
5.43052e-08,0.5774
5.43284e-08,0.6458
5.43517e-08,0.6733
5.43750e-08,0.6753
5.43982e-08,0.6753
5.44215e-08,0.6840
5.44448e-08,0.6950
5.44680e-08,0.6961
5.44913e-08,0.6809
5.45146e-08,0.6408
5.45378e-08,0.5474
5.45611e-08,0.3876
5.45844e-08,0.1883
5.46076e-08,-0.0010
5.46309e-08,-0.1468
5.46542e-08,-0.2596
5.46775e-08,-0.3673
5.47007e-08,-0.4824
5.47240e-08,-0.5844
5.47473e-08,-0.6503
5.47705e-08,-0.6747
5.47938e-08,-0.6747
5.48171e-08,-0.6739
5.48403e-08,-0.6829
5.48636e-08,-0.6938
5.48869e-08,-0.6942
5.49101e-08,-0.6775
5.49334e-08,-0.6335
5.49567e-08,-0.5333
5.49799e-08,-0.3679
5.50032e-08,-0.1672
5.50265e-08,0.0189
5.50497e-08,0.1610
5.50730e-08,0.2727
5.50963e-08,0.3818
5.51195e-08,0.4967
5.51428e-08,0.5944
5.51661e-08,0.6544
5.51893e-08,0.6749
5.52126e-08,0.6748
5.52359e-08,0.6762
5.52591e-08,0.6864
5.52824e-08,0.6963
5.53057e-08,0.6944
5.53289e-08,0.6754
5.53522e-08,0.6274
5.53755e-08,0.5204
