.HEADER
..NAMES
Time,V U2.G3&F3
2.40813e-08,0.7014
2.41046e-08,0.6673
2.41279e-08,0.5931
2.41511e-08,0.4523
2.41744e-08,0.2575
2.41977e-08,0.0509
2.42209e-08,-0.1220
2.42442e-08,-0.2501
2.42675e-08,-0.3512
2.42907e-08,-0.4460
2.43140e-08,-0.5333
2.43373e-08,-0.5978
2.43605e-08,-0.6331
2.43838e-08,-0.6431
2.44071e-08,-0.6417
2.44303e-08,-0.6420
2.44536e-08,-0.6490
2.44769e-08,-0.6587
2.45002e-08,-0.6678
2.45234e-08,-0.6769
2.45467e-08,-0.6892
2.45700e-08,-0.7046
2.45932e-08,-0.7174
2.46165e-08,-0.7233
2.46398e-08,-0.7236
2.46630e-08,-0.7206
2.46863e-08,-0.7128
2.47096e-08,-0.6953
2.47328e-08,-0.6580
2.47561e-08,-0.5759
2.47794e-08,-0.4239
2.48026e-08,-0.2207
2.48259e-08,-0.0143
2.48492e-08,0.1503
2.48724e-08,0.2695
2.48957e-08,0.3671
2.49190e-08,0.4631
2.49422e-08,0.5497
2.49655e-08,0.6085
2.49888e-08,0.6359
2.50120e-08,0.6406
2.50353e-08,0.6400
2.50586e-08,0.6445
2.50818e-08,0.6544
2.51051e-08,0.6631
2.51284e-08,0.6695
2.51516e-08,0.6778
2.51749e-08,0.6921
2.51982e-08,0.7097
2.52214e-08,0.7223
2.52447e-08,0.7257
2.52680e-08,0.7239
2.52912e-08,0.7205
2.53145e-08,0.7132
2.53378e-08,0.6944
2.53610e-08,0.6526
2.53843e-08,0.5618
2.54076e-08,0.4030
2.54308e-08,0.1975
2.54541e-08,-0.0057
2.54774e-08,-0.1662
2.55006e-08,-0.2834
2.55239e-08,-0.3794
2.55472e-08,-0.4730
2.55704e-08,-0.5559
2.55937e-08,-0.6131
2.56170e-08,-0.6400
2.56402e-08,-0.6442
2.56635e-08,-0.6411
2.56868e-08,-0.6430
2.57100e-08,-0.6517
2.57333e-08,-0.6619
2.57566e-08,-0.6706
2.57798e-08,-0.6798
2.58031e-08,-0.6931
2.58264e-08,-0.7088
2.58496e-08,-0.7203
2.58729e-08,-0.7243
2.58962e-08,-0.7232
2.59194e-08,-0.7190
2.59427e-08,-0.7093
2.59660e-08,-0.6876
2.59892e-08,-0.6412
2.60125e-08,-0.5407
2.60358e-08,-0.3723
2.60590e-08,-0.1652
2.60823e-08,0.0314
2.61056e-08,0.1824
2.61288e-08,0.2948
2.61521e-08,0.3919
2.61754e-08,0.4872
2.61986e-08,0.5668
2.62219e-08,0.6170
2.62452e-08,0.6377
2.62684e-08,0.6405
2.62917e-08,0.6411
2.63150e-08,0.6474
2.63382e-08,0.6571
2.63615e-08,0.6647
2.63848e-08,0.6713
2.64080e-08,0.6812
2.64313e-08,0.6969
2.64546e-08,0.7136
2.64778e-08,0.7235
2.65011e-08,0.7252
2.65244e-08,0.7231
2.65476e-08,0.7191
2.65709e-08,0.7094
2.65942e-08,0.6856
2.66174e-08,0.6337
2.66407e-08,0.5240
2.66640e-08,0.3480
2.66872e-08,0.1379
2.67105e-08,-0.0556
2.67338e-08,-0.2017
2.67570e-08,-0.3102
2.67803e-08,-0.4054
2.68036e-08,-0.4981
2.68269e-08,-0.5750
2.68501e-08,-0.6233
2.68734e-08,-0.6422
2.68967e-08,-0.6427
2.69199e-08,-0.6404
2.69432e-08,-0.6448
2.69665e-08,-0.6546
2.69897e-08,-0.6642
2.70130e-08,-0.6725
2.70363e-08,-0.6829
2.70595e-08,-0.6976
2.70828e-08,-0.7129
2.71061e-08,-0.7222
2.71293e-08,-0.7242
2.71526e-08,-0.7223
2.71759e-08,-0.7171
2.71991e-08,-0.7050
2.72224e-08,-0.6784
2.72457e-08,-0.6213
2.72689e-08,-0.5028
2.72922e-08,-0.3204
2.73155e-08,-0.1099
2.73387e-08,0.0780
2.73620e-08,0.2177
2.73853e-08,0.3233
2.74085e-08,0.4188
2.74318e-08,0.5112
2.74551e-08,0.5841
2.74783e-08,0.6266
2.75016e-08,0.6410
2.75249e-08,0.6415
2.75481e-08,0.6425
2.75714e-08,0.6499
2.75947e-08,0.6594
2.76179e-08,0.6668
2.76412e-08,0.6738
2.76645e-08,0.6850
2.76877e-08,0.7015
2.77110e-08,0.7170
2.77343e-08,0.7247
2.77575e-08,0.7250
2.77808e-08,0.7224
2.78041e-08,0.7174
2.78273e-08,0.7048
2.78506e-08,0.6750
2.78739e-08,0.6096
2.78971e-08,0.4790
2.79204e-08,0.2888
2.79437e-08,0.0799
2.79669e-08,-0.0996
2.79902e-08,-0.2323
2.80135e-08,-0.3356
2.80367e-08,-0.4312
2.80600e-08,-0.5217
2.80833e-08,-0.5904
2.81065e-08,-0.6296
2.81298e-08,-0.6420
2.81531e-08,-0.6411
2.81763e-08,-0.6409
2.81996e-08,-0.6474
2.82229e-08,-0.6573
2.82461e-08,-0.6662
2.82694e-08,-0.6749
2.82927e-08,-0.6868
2.83159e-08,-0.7024
2.83392e-08,-0.7162
2.83625e-08,-0.7230
2.83857e-08,-0.7237
2.84090e-08,-0.7212
2.84323e-08,-0.7147
2.84555e-08,-0.6994
2.84788e-08,-0.6667
2.85021e-08,-0.5961
2.85253e-08,-0.4591
2.85486e-08,-0.2636
2.85719e-08,-0.0531
2.85951e-08,0.1231
2.86184e-08,0.2511
2.86417e-08,0.3505
2.86649e-08,0.4453
2.86882e-08,0.5344
2.87115e-08,0.6001
2.87347e-08,0.6342
2.87580e-08,0.6426
2.87813e-08,0.6414
2.88045e-08,0.6437
2.88278e-08,0.6524
2.88511e-08,0.6619
2.88743e-08,0.6689
2.88976e-08,0.6763
2.89209e-08,0.6890
2.89441e-08,0.7061
2.89674e-08,0.7202
2.89907e-08,0.7256
2.90139e-08,0.7246
2.90372e-08,0.7214
2.90605e-08,0.7150
2.90838e-08,0.6990
2.91070e-08,0.6621
2.91303e-08,0.5816
2.91536e-08,0.4336
2.91768e-08,0.2350
2.92001e-08,0.0302
2.92234e-08,-0.1375
2.92466e-08,-0.2615
2.92699e-08,-0.3612
2.92932e-08,-0.4559
2.93164e-08,-0.5415
2.93397e-08,-0.6029
2.93630e-08,-0.6350
2.93862e-08,-0.6430
2.94095e-08,-0.6413
2.94328e-08,-0.6424
2.94560e-08,-0.6499
2.94793e-08,-0.6597
2.95026e-08,-0.6686
2.95258e-08,-0.6780
2.95491e-08,-0.6908
2.95724e-08,-0.7062
2.95956e-08,-0.7184
2.96189e-08,-0.7236
2.96422e-08,-0.7234
2.96654e-08,-0.7200
2.96887e-08,-0.7116
2.97120e-08,-0.6925
2.97352e-08,-0.6522
2.97585e-08,-0.5636
2.97818e-08,-0.4048
2.98050e-08,-0.1984
2.98283e-08,0.0057
2.98516e-08,0.1652
2.98748e-08,0.2807
2.98981e-08,0.3773
2.99214e-08,0.4731
2.99446e-08,0.5576
2.99679e-08,0.6132
2.99912e-08,0.6375
3.00144e-08,0.6407
3.00377e-08,0.6401
3.00610e-08,0.6454
3.00842e-08,0.6554
3.01075e-08,0.6638
3.01308e-08,0.6702
3.01540e-08,0.6790
3.01773e-08,0.6939
3.02006e-08,0.7114
3.02238e-08,0.7231
3.02471e-08,0.7257
3.02704e-08,0.7236
3.02936e-08,0.7201
3.03169e-08,0.7120
3.03402e-08,0.6915
3.03634e-08,0.6461
3.03867e-08,0.5484
3.04100e-08,0.3832
3.04332e-08,0.1759
3.04565e-08,-0.0239
3.04798e-08,-0.1792
3.05030e-08,-0.2933
3.05263e-08,-0.3889
3.05496e-08,-0.4821
3.05728e-08,-0.5628
3.05961e-08,-0.6169
3.06194e-08,-0.6410
3.06426e-08,-0.6439
3.06659e-08,-0.6410
3.06892e-08,-0.6437
3.07124e-08,-0.6528
3.07357e-08,-0.6628
3.07590e-08,-0.6714
3.07822e-08,-0.6810
3.08055e-08,-0.6948
3.08288e-08,-0.7102
3.08520e-08,-0.7209
3.08753e-08,-0.7243
3.08986e-08,-0.7229
3.09218e-08,-0.7183
3.09451e-08,-0.7078
3.09684e-08,-0.6843
3.09916e-08,-0.6339
3.10149e-08,-0.5262
3.10382e-08,-0.3517
3.10614e-08,-0.1431
3.10847e-08,0.0496
3.11080e-08,0.1955
3.11312e-08,0.3050
3.11545e-08,0.4019
3.11778e-08,0.4967
3.12010e-08,0.5736
3.12243e-08,0.6204
3.12476e-08,0.6384
3.12708e-08,0.6403
3.12941e-08,0.6414
3.13174e-08,0.6484
3.13406e-08,0.6580
3.13639e-08,0.6654
3.13872e-08,0.6721
3.14105e-08,0.6826
3.14337e-08,0.6988
3.14570e-08,0.7151
3.14803e-08,0.7240
3.15035e-08,0.7250
3.15268e-08,0.7228
3.15501e-08,0.7185
3.15733e-08,0.7078
3.15966e-08,0.6820
3.16199e-08,0.6257
3.16431e-08,0.5090
3.16664e-08,0.3276
3.16897e-08,0.1168
3.17129e-08,-0.0728
3.17362e-08,-0.2145
3.17595e-08,-0.3206
3.17827e-08,-0.4153
3.18060e-08,-0.5070
3.18293e-08,-0.5814
3.18525e-08,-0.6267
3.18758e-08,-0.6431
3.18991e-08,-0.6426
3.19223e-08,-0.6406
3.19456e-08,-0.6456
3.19689e-08,-0.6556
3.19921e-08,-0.6651
3.20154e-08,-0.6735
3.20387e-08,-0.6842
3.20619e-08,-0.6992
3.20852e-08,-0.7141
3.21085e-08,-0.7227
3.21317e-08,-0.7242
3.21550e-08,-0.7220
3.21783e-08,-0.7163
3.22015e-08,-0.7031
3.22248e-08,-0.6744
3.22481e-08,-0.6124
3.22713e-08,-0.4866
3.22946e-08,-0.2994
3.23179e-08,-0.0893
3.23411e-08,0.0938
3.23644e-08,0.2291
3.23877e-08,0.3328
3.24109e-08,0.4285
3.24342e-08,0.5197
3.24575e-08,0.5896
3.24807e-08,0.6290
3.25040e-08,0.6413
3.25273e-08,0.6414
3.25505e-08,0.6430
3.25738e-08,0.6510
3.25971e-08,0.6603
3.26203e-08,0.6674
3.26436e-08,0.6746
3.26669e-08,0.6865
3.26901e-08,0.7032
3.27134e-08,0.7182
3.27367e-08,0.7250
3.27599e-08,0.7248
3.27832e-08,0.7221
3.28065e-08,0.7166
3.28297e-08,0.7027
3.28530e-08,0.6705
3.28763e-08,0.5996
3.28995e-08,0.4617
3.29228e-08,0.2671
3.29461e-08,0.0590
3.29693e-08,-0.1157
3.29926e-08,-0.2442
3.30159e-08,-0.3456
3.30391e-08,-0.4410
3.30624e-08,-0.5302
3.30857e-08,-0.5960
3.31089e-08,-0.6321
3.31322e-08,-0.6422
3.31555e-08,-0.6407
3.31787e-08,-0.6411
3.32020e-08,-0.6484
3.32253e-08,-0.6583
3.32485e-08,-0.6671
3.32718e-08,-0.6759
3.32951e-08,-0.6883
3.33183e-08,-0.7040
3.33416e-08,-0.7173
3.33649e-08,-0.7234
3.33881e-08,-0.7236
3.34114e-08,-0.7208
3.34347e-08,-0.7136
3.34579e-08,-0.6970
3.34812e-08,-0.6618
3.35045e-08,-0.5854
3.35277e-08,-0.4415
3.35510e-08,-0.2422
3.35743e-08,-0.0333
3.35975e-08,0.1380
3.36208e-08,0.2620
3.36441e-08,0.3601
3.36673e-08,0.4548
3.36906e-08,0.5423
3.37139e-08,0.6049
3.37372e-08,0.6361
3.37604e-08,0.6428
3.37837e-08,0.6414
3.38070e-08,0.6444
3.38302e-08,0.6535
3.38535e-08,0.6627
3.38768e-08,0.6696
3.39000e-08,0.6774
3.39233e-08,0.6906
3.39466e-08,0.7078
3.39698e-08,0.7211
3.39931e-08,0.7257
3.40164e-08,0.7243
3.40396e-08,0.7209
3.40629e-08,0.7140
3.40862e-08,0.6964
3.41094e-08,0.6564
3.41327e-08,0.5692
3.41560e-08,0.4142
3.41792e-08,0.2125
3.42025e-08,0.0101
3.42258e-08,-0.1523
3.42490e-08,-0.2725
3.42723e-08,-0.3710
3.42956e-08,-0.4656
3.43188e-08,-0.5493
3.43421e-08,-0.6076
3.43654e-08,-0.6366
3.43886e-08,-0.6428
3.44119e-08,-0.6410
3.44352e-08,-0.6429
3.44584e-08,-0.6509
3.44817e-08,-0.6606
3.45050e-08,-0.6695
3.45282e-08,-0.6791
3.45515e-08,-0.6924
3.45748e-08,-0.7078
3.45980e-08,-0.7193
3.46213e-08,-0.7237
3.46446e-08,-0.7232
3.46678e-08,-0.7195
3.46911e-08,-0.7102
3.47144e-08,-0.6896
3.47376e-08,-0.6460
3.47609e-08,-0.5508
3.47842e-08,-0.3858
3.48074e-08,-0.1772
3.48307e-08,0.0239
3.48540e-08,0.1785
3.48772e-08,0.2911
3.49005e-08,0.3871
3.49238e-08,0.4825
3.49470e-08,0.5646
3.49703e-08,0.6171
3.49936e-08,0.6387
3.50168e-08,0.6409
3.50401e-08,0.6405
3.50634e-08,0.6463
3.50866e-08,0.6564
3.51099e-08,0.6646
3.51332e-08,0.6709
3.51564e-08,0.6802
3.51797e-08,0.6957
3.52030e-08,0.7129
3.52262e-08,0.7237
3.52495e-08,0.7256
3.52728e-08,0.7234
3.52960e-08,0.7195
3.53193e-08,0.7106
3.53426e-08,0.6883
3.53658e-08,0.6390
3.53891e-08,0.5342
3.54124e-08,0.3630
3.54356e-08,0.1544
3.54589e-08,-0.0416
3.54822e-08,-0.1919
3.55054e-08,-0.3031
3.55287e-08,-0.3984
3.55520e-08,-0.4911
3.55752e-08,-0.5694
3.55985e-08,-0.6203
3.56218e-08,-0.6417
3.56450e-08,-0.6435
3.56683e-08,-0.6409
3.56916e-08,-0.6445
3.57148e-08,-0.6538
3.57381e-08,-0.6637
3.57614e-08,-0.6722
3.57846e-08,-0.6823
3.58079e-08,-0.6964
3.58312e-08,-0.7116
3.58544e-08,-0.7215
3.58777e-08,-0.7242
3.59010e-08,-0.7226
3.59242e-08,-0.7176
3.59475e-08,-0.7061
3.59708e-08,-0.6807
3.59940e-08,-0.6260
3.60173e-08,-0.5109
3.60406e-08,-0.3305
3.60638e-08,-0.1209
3.60871e-08,0.0678
3.61104e-08,0.2087
3.61337e-08,0.3156
3.61569e-08,0.4123
3.61802e-08,0.5062
3.62035e-08,0.5804
3.62267e-08,0.6239
3.62500e-08,0.6391
3.62733e-08,0.6402
3.62965e-08,0.6417
3.63198e-08,0.6494
3.63431e-08,0.6590
3.63663e-08,0.6661
3.63896e-08,0.6729
3.64129e-08,0.6840
3.64361e-08,0.7006
3.64594e-08,0.7165
3.64827e-08,0.7245
3.65059e-08,0.7249
3.65292e-08,0.7225
3.65525e-08,0.7178
3.65757e-08,0.7060
3.65990e-08,0.6780
3.66223e-08,0.6169
3.66455e-08,0.4933
3.66688e-08,0.3071
3.66921e-08,0.0963
3.67153e-08,-0.0891
3.67386e-08,-0.2265
3.67619e-08,-0.3303
3.67851e-08,-0.4248
3.68084e-08,-0.5154
3.68317e-08,-0.5872
3.68549e-08,-0.6296
3.68782e-08,-0.6437
3.69015e-08,-0.6424
3.69247e-08,-0.6408
3.69480e-08,-0.6466
3.69713e-08,-0.6567
3.69945e-08,-0.6661
3.70178e-08,-0.6745
3.70411e-08,-0.6856
3.70643e-08,-0.7008
3.70876e-08,-0.7153
3.71109e-08,-0.7231
3.71341e-08,-0.7241
3.71574e-08,-0.7216
3.71807e-08,-0.7153
3.72039e-08,-0.7011
3.72272e-08,-0.6700
3.72505e-08,-0.6028
3.72737e-08,-0.4698
3.72970e-08,-0.2783
3.73203e-08,-0.0692
3.73435e-08,0.1090
3.73668e-08,0.2401
3.73901e-08,0.3421
3.74133e-08,0.4378
3.74366e-08,0.5277
3.74599e-08,0.5947
3.74831e-08,0.6310
3.75064e-08,0.6413
3.75297e-08,0.6412
3.75529e-08,0.6436
3.75762e-08,0.6520
3.75995e-08,0.6611
3.76227e-08,0.6680
3.76460e-08,0.6755
3.76693e-08,0.6880
3.76925e-08,0.7050
3.77158e-08,0.7193
3.77391e-08,0.7252
3.77623e-08,0.7246
3.77856e-08,0.7217
3.78089e-08,0.7157
3.78321e-08,0.7005
3.78554e-08,0.6656
3.78787e-08,0.5888
3.79019e-08,0.4437
3.79252e-08,0.2450
3.79485e-08,0.0380
3.79717e-08,-0.1318
3.79950e-08,-0.2563
3.80183e-08,-0.3560
3.80415e-08,-0.4511
3.80648e-08,-0.5386
3.80881e-08,-0.6016
3.81113e-08,-0.6345
3.81346e-08,-0.6424
3.81579e-08,-0.6404
3.81811e-08,-0.6414
3.82044e-08,-0.6493
3.82277e-08,-0.6592
3.82509e-08,-0.6680
3.82742e-08,-0.6770
3.82975e-08,-0.6898
3.83207e-08,-0.7057
3.83440e-08,-0.7184
3.83673e-08,-0.7237
3.83905e-08,-0.7235
3.84138e-08,-0.7203
3.84371e-08,-0.7125
3.84603e-08,-0.6945
3.84836e-08,-0.6565
3.85069e-08,-0.5734
3.85302e-08,-0.4213
3.85534e-08,-0.2174
3.85767e-08,-0.0104
3.86000e-08,0.1550
3.86232e-08,0.2744
3.86465e-08,0.3710
3.86698e-08,0.4658
3.86930e-08,0.5514
3.87163e-08,0.6104
3.87396e-08,0.6379
3.87628e-08,0.6426
3.87861e-08,0.6413
3.88094e-08,0.6451
3.88326e-08,0.6546
3.88559e-08,0.6635
3.88792e-08,0.6702
3.89024e-08,0.6785
3.89257e-08,0.6925
3.89490e-08,0.7098
3.89722e-08,0.7222
3.89955e-08,0.7258
3.90188e-08,0.7240
3.90420e-08,0.7205
3.90653e-08,0.7128
3.90886e-08,0.6933
3.91118e-08,0.6498
3.91351e-08,0.5556
3.91584e-08,0.3940
3.91816e-08,0.1899
3.92049e-08,-0.0095
3.92282e-08,-0.1666
3.92514e-08,-0.2833
3.92747e-08,-0.3809
3.92980e-08,-0.4752
3.93212e-08,-0.5567
3.93445e-08,-0.6118
3.93678e-08,-0.6379
3.93910e-08,-0.6425
3.94143e-08,-0.6408
3.94376e-08,-0.6434
3.94608e-08,-0.6520
3.94841e-08,-0.6616
3.95074e-08,-0.6704
3.95306e-08,-0.6803
3.95539e-08,-0.6940
3.95772e-08,-0.7093
3.96004e-08,-0.7201
3.96237e-08,-0.7238
3.96470e-08,-0.7229
3.96702e-08,-0.7188
3.96935e-08,-0.7087
3.97168e-08,-0.6864
3.97400e-08,-0.6393
3.97633e-08,-0.5373
3.97866e-08,-0.3667
3.98098e-08,-0.1568
3.98331e-08,0.0409
3.98564e-08,0.1907
3.98796e-08,0.3008
3.99029e-08,0.3965
3.99262e-08,0.4914
3.99494e-08,0.5710
3.99727e-08,0.6205
3.99960e-08,0.6396
4.00192e-08,0.6410
4.00425e-08,0.6410
4.00658e-08,0.6474
4.00890e-08,0.6574
4.01123e-08,0.6653
4.01356e-08,0.6717
4.01588e-08,0.6815
4.01821e-08,0.6974
4.02054e-08,0.7143
4.02286e-08,0.7241
4.02519e-08,0.7255
4.02752e-08,0.7231
4.02984e-08,0.7190
4.03217e-08,0.7092
4.03450e-08,0.6848
4.03682e-08,0.6315
4.03915e-08,0.5195
4.04148e-08,0.3428
4.04380e-08,0.1335
4.04613e-08,-0.0585
4.04846e-08,-0.2040
4.05078e-08,-0.3127
4.05311e-08,-0.4078
4.05544e-08,-0.4999
4.05776e-08,-0.5757
4.06009e-08,-0.6235
4.06242e-08,-0.6423
4.06474e-08,-0.6431
4.06707e-08,-0.6409
4.06940e-08,-0.6453
4.07173e-08,-0.6548
4.07405e-08,-0.6645
4.07638e-08,-0.6731
4.07871e-08,-0.6835
4.08103e-08,-0.6980
4.08336e-08,-0.7130
4.08569e-08,-0.7220
4.08801e-08,-0.7242
4.09034e-08,-0.7223
4.09267e-08,-0.7168
4.09499e-08,-0.7043
4.09732e-08,-0.6768
4.09965e-08,-0.6174
4.10197e-08,-0.4948
4.10430e-08,-0.3089
4.10663e-08,-0.0988
4.10895e-08,0.0854
4.11128e-08,0.2216
4.11361e-08,0.3263
4.11593e-08,0.4227
4.11826e-08,0.5156
4.12059e-08,0.5868
4.12291e-08,0.6270
4.12524e-08,0.6398
4.12757e-08,0.6402
4.12989e-08,0.6422
4.13222e-08,0.6504
4.13455e-08,0.6598
4.13687e-08,0.6667
4.13920e-08,0.6737
4.14153e-08,0.6855
4.14385e-08,0.7025
4.14618e-08,0.7179
4.14851e-08,0.7249
4.15083e-08,0.7248
4.15316e-08,0.7222
4.15549e-08,0.7171
4.15781e-08,0.7041
4.16014e-08,0.6737
4.16247e-08,0.6076
4.16479e-08,0.4770
4.16712e-08,0.2863
4.16945e-08,0.0759
4.17177e-08,-0.1050
4.17410e-08,-0.2382
4.17643e-08,-0.3401
4.17875e-08,-0.4342
4.18108e-08,-0.5237
4.18341e-08,-0.5928
4.18573e-08,-0.6322
4.18806e-08,-0.6441
4.19039e-08,-0.6422
4.19271e-08,-0.6411
4.19504e-08,-0.6475
4.19737e-08,-0.6577
4.19969e-08,-0.6670
4.20202e-08,-0.6755
4.20435e-08,-0.6870
4.20667e-08,-0.7024
4.20900e-08,-0.7164
4.21133e-08,-0.7234
4.21365e-08,-0.7240
4.21598e-08,-0.7211
4.21831e-08,-0.7143
4.22063e-08,-0.6988
4.22296e-08,-0.6653
4.22529e-08,-0.5922
4.22761e-08,-0.4518
4.22994e-08,-0.2560
4.23227e-08,-0.0483
4.23459e-08,0.1245
4.23692e-08,0.2514
4.23925e-08,0.3519
4.24157e-08,0.4477
4.24390e-08,0.5361
4.24623e-08,0.5999
4.24855e-08,0.6329
4.25088e-08,0.6413
4.25321e-08,0.6410
4.25553e-08,0.6442
4.25786e-08,0.6530
4.26019e-08,0.6619
4.26251e-08,0.6686
4.26484e-08,0.6765
4.26717e-08,0.6897
4.26949e-08,0.7068
4.27182e-08,0.7203
4.27415e-08,0.7253
4.27647e-08,0.7243
4.27880e-08,0.7212
4.28113e-08,0.7146
4.28345e-08,0.6980
4.28578e-08,0.6602
4.28811e-08,0.5771
4.29043e-08,0.4250
4.29276e-08,0.2227
4.29509e-08,0.0173
4.29742e-08,-0.1474
4.29974e-08,-0.2680
4.30207e-08,-0.3661
4.30440e-08,-0.4610
4.30672e-08,-0.5468
4.30905e-08,-0.6068
4.31138e-08,-0.6366
4.31370e-08,-0.6425
4.31603e-08,-0.6402
4.31836e-08,-0.6418
4.32068e-08,-0.6503
4.32301e-08,-0.6603
4.32534e-08,-0.6689
4.32766e-08,-0.6781
4.32999e-08,-0.6913
4.33232e-08,-0.7073
4.33464e-08,-0.7194
4.33697e-08,-0.7240
4.33930e-08,-0.7233
4.34162e-08,-0.7198
4.34395e-08,-0.7112
4.34628e-08,-0.6917
4.34860e-08,-0.6506
4.35093e-08,-0.5608
4.35326e-08,-0.4020
4.35558e-08,-0.1954
4.35791e-08,0.0087
4.36024e-08,0.1687
4.36256e-08,0.2846
4.36489e-08,0.3806
4.36722e-08,0.4753
4.36954e-08,0.5587
4.37187e-08,0.6144
4.37420e-08,0.6390
4.37652e-08,0.6425
4.37885e-08,0.6414
4.38118e-08,0.6460
4.38350e-08,0.6556
4.38583e-08,0.6643
4.38816e-08,0.6709
4.39048e-08,0.6797
4.39281e-08,0.6943
4.39514e-08,0.7114
4.39746e-08,0.7229
4.39979e-08,0.7257
4.40212e-08,0.7237
4.40444e-08,0.7200
4.40677e-08,0.7115
4.40910e-08,0.6902
4.41142e-08,0.6430
4.41375e-08,0.5418
4.41608e-08,0.3737
4.41840e-08,0.1677
4.42073e-08,-0.0283
4.42306e-08,-0.1802
4.42538e-08,-0.2937
4.42771e-08,-0.3908
4.43004e-08,-0.4847
4.43236e-08,-0.5639
4.43469e-08,-0.6159
4.43702e-08,-0.6390
4.43934e-08,-0.6422
4.44167e-08,-0.6406
4.44400e-08,-0.6441
4.44632e-08,-0.6531
4.44865e-08,-0.6626
4.45098e-08,-0.6713
4.45330e-08,-0.6815
4.45563e-08,-0.6956
4.45796e-08,-0.7108
4.46028e-08,-0.7208
4.46261e-08,-0.7238
4.46494e-08,-0.7226
4.46726e-08,-0.7181
4.46959e-08,-0.7071
4.47192e-08,-0.6830
4.47424e-08,-0.6320
4.47657e-08,-0.5231
4.47890e-08,-0.3467
4.48122e-08,-0.1355
4.48355e-08,0.0585
4.48588e-08,0.2038
4.48820e-08,0.3112
4.49053e-08,0.4066
4.49286e-08,0.5007
4.49518e-08,0.5776
4.49751e-08,0.6240
4.49984e-08,0.6406
4.50216e-08,0.6412
4.50449e-08,0.6415
4.50682e-08,0.6484
4.50914e-08,0.6583
4.51147e-08,0.6660
4.51380e-08,0.6725
4.51612e-08,0.6829
4.51845e-08,0.6992
4.52078e-08,0.7156
4.52310e-08,0.7246
4.52543e-08,0.7254
4.52776e-08,0.7228
4.53008e-08,0.7184
4.53241e-08,0.7075
4.53474e-08,0.6809
4.53707e-08,0.6228
4.53939e-08,0.5037
4.54172e-08,0.3220
4.54405e-08,0.1125
4.54637e-08,-0.0751
4.54870e-08,-0.2159
4.55103e-08,-0.3224
4.55335e-08,-0.4174
4.55568e-08,-0.5085
4.55801e-08,-0.5816
4.56033e-08,-0.6263
4.56266e-08,-0.6428
4.56499e-08,-0.6428
4.56731e-08,-0.6411
4.56964e-08,-0.6462
4.57197e-08,-0.6558
4.57429e-08,-0.6653
4.57662e-08,-0.6740
4.57895e-08,-0.6849
4.58127e-08,-0.6997
4.58360e-08,-0.7142
4.58593e-08,-0.7224
4.58825e-08,-0.7241
4.59058e-08,-0.7219
4.59291e-08,-0.7159
4.59523e-08,-0.7023
4.59756e-08,-0.6726
4.59989e-08,-0.6082
4.60221e-08,-0.4781
4.60454e-08,-0.2872
4.60687e-08,-0.0772
4.60919e-08,0.1024
4.61152e-08,0.2340
4.61385e-08,0.3365
4.61617e-08,0.4328
4.61850e-08,0.5245
4.62083e-08,0.5927
4.62315e-08,0.6296
4.62548e-08,0.6401
4.62781e-08,0.6401
4.63013e-08,0.6426
4.63246e-08,0.6514
4.63479e-08,0.6607
4.63711e-08,0.6674
4.63944e-08,0.6747
4.64177e-08,0.6871
4.64409e-08,0.7044
4.64642e-08,0.7191
4.64875e-08,0.7252
4.65107e-08,0.7246
4.65340e-08,0.7218
4.65573e-08,0.7162
4.65805e-08,0.7019
4.66038e-08,0.6691
4.66271e-08,0.5975
4.66503e-08,0.4601
4.66736e-08,0.2653
4.66969e-08,0.0559
4.67201e-08,-0.1204
4.67434e-08,-0.2495
4.67667e-08,-0.3496
4.67899e-08,-0.4435
4.68132e-08,-0.5316
4.68365e-08,-0.5981
4.68597e-08,-0.6345
4.68830e-08,-0.6444
4.69063e-08,-0.6420
4.69295e-08,-0.6415
4.69528e-08,-0.6485
4.69761e-08,-0.6588
4.69993e-08,-0.6679
4.70226e-08,-0.6765
4.70459e-08,-0.6884
4.70691e-08,-0.7039
4.70924e-08,-0.7174
4.71157e-08,-0.7237
4.71389e-08,-0.7239
4.71622e-08,-0.7207
4.71855e-08,-0.7133
4.72087e-08,-0.6964
4.72320e-08,-0.6600
4.72553e-08,-0.5804
4.72785e-08,-0.4326
4.73018e-08,-0.2331
4.73251e-08,-0.0274
4.73483e-08,0.1400
4.73716e-08,0.2629
4.73949e-08,0.3620
4.74181e-08,0.4578
4.74414e-08,0.5443
4.74647e-08,0.6048
4.74879e-08,0.6345
4.75112e-08,0.6411
4.75345e-08,0.6409
4.75577e-08,0.6448
4.75810e-08,0.6540
4.76043e-08,0.6626
4.76275e-08,0.6693
4.76508e-08,0.6776
4.76741e-08,0.6914
4.76973e-08,0.7086
4.77206e-08,0.7213
4.77439e-08,0.7254
4.77672e-08,0.7241
4.77904e-08,0.7208
4.78137e-08,0.7135
4.78370e-08,0.6952
4.78602e-08,0.6544
4.78835e-08,0.5648
4.79068e-08,0.4059
4.79300e-08,0.2005
4.79533e-08,-0.0027
4.79766e-08,-0.1625
4.79998e-08,-0.2793
4.80231e-08,-0.3763
4.80464e-08,-0.4709
4.80696e-08,-0.5547
4.80929e-08,-0.6117
4.81162e-08,-0.6385
4.81394e-08,-0.6426
