.HEADER
..NAMES
Time,V U2.D3
.DATA
4.87676e-08,1.3313
4.87909e-08,1.3227
4.88142e-08,1.3081
4.88374e-08,1.2867
4.88607e-08,1.2666
4.88840e-08,1.2463
4.89072e-08,1.2151
4.89305e-08,1.1736
4.89538e-08,1.1363
4.89770e-08,1.1133
4.90003e-08,1.1021
4.90236e-08,1.0969
4.90468e-08,1.0975
4.90701e-08,1.1068
4.90934e-08,1.1233
4.91166e-08,1.1416
4.91399e-08,1.1583
4.91632e-08,1.1723
4.91864e-08,1.1802
4.92097e-08,1.1785
4.92330e-08,1.1701
4.92562e-08,1.1616
4.92795e-08,1.1568
4.93028e-08,1.1570
4.93260e-08,1.1615
4.93493e-08,1.1667
4.93726e-08,1.1701
4.93958e-08,1.1743
4.94191e-08,1.1747
4.94424e-08,1.1554
4.94656e-08,1.0944
4.94889e-08,0.9986
4.95122e-08,0.9105
4.95354e-08,0.8332
4.95587e-08,0.7204
4.95820e-08,0.5804
4.96052e-08,0.4475
4.96285e-08,0.3228
4.96518e-08,0.1946
4.96750e-08,0.0779
4.96983e-08,-0.0059
4.97216e-08,-0.0540
4.97448e-08,-0.0832
4.97681e-08,-0.1068
4.97914e-08,-0.1238
4.98146e-08,-0.1300
4.98379e-08,-0.1306
4.98612e-08,-0.1366
4.98844e-08,-0.1532
4.99077e-08,-0.1772
4.99310e-08,-0.2029
4.99542e-08,-0.2225
4.99775e-08,-0.2276
5.00008e-08,-0.2209
5.00240e-08,-0.2087
5.00473e-08,-0.1839
5.00706e-08,-0.1299
5.00939e-08,-0.0258
5.01171e-08,0.1232
5.01404e-08,0.2650
5.01637e-08,0.3920
5.01869e-08,0.5444
5.02102e-08,0.7091
5.02335e-08,0.8481
5.02567e-08,0.9649
5.02800e-08,1.0762
5.03033e-08,1.1687
5.03265e-08,1.2219
5.03498e-08,1.2404
5.03731e-08,1.2489
5.03963e-08,1.2637
5.04196e-08,1.2820
5.04429e-08,1.2956
5.04661e-08,1.3047
5.04894e-08,1.3173
5.05127e-08,1.3363
5.05359e-08,1.3574
5.05592e-08,1.3764
5.05825e-08,1.3872
5.06057e-08,1.3796
5.06290e-08,1.3550
5.06523e-08,1.3204
5.06755e-08,1.2642
5.06988e-08,1.1731
5.07221e-08,1.0382
5.07453e-08,0.8899
5.07686e-08,0.7633
5.07919e-08,0.6390
5.08151e-08,0.4912
5.08384e-08,0.3538
5.08617e-08,0.2472
5.08849e-08,0.1519
5.09082e-08,0.0583
5.09315e-08,-0.0158
5.09547e-08,-0.0591
5.09780e-08,-0.0836
5.10013e-08,-0.1079
5.10245e-08,-0.1361
5.10478e-08,-0.1609
5.10711e-08,-0.1796
5.10943e-08,-0.1972
5.11176e-08,-0.2176
5.11409e-08,-0.2387
5.11641e-08,-0.2548
5.11874e-08,-0.2610
5.12107e-08,-0.2521
5.12339e-08,-0.2264
5.12572e-08,-0.1916
5.12805e-08,-0.1522
5.13037e-08,-0.1007
5.13270e-08,-0.0244
5.13503e-08,0.0921
5.13735e-08,0.2337
5.13968e-08,0.3575
5.14201e-08,0.4653
5.14433e-08,0.5924
5.14666e-08,0.7253
5.14899e-08,0.8381
5.15131e-08,0.9414
5.15364e-08,1.0455
5.15597e-08,1.1343
5.15829e-08,1.1918
5.16062e-08,1.2249
5.16295e-08,1.2520
5.16527e-08,1.2813
5.16760e-08,1.3074
5.16993e-08,1.3229
5.17225e-08,1.3288
5.17458e-08,1.3324
5.17691e-08,1.3375
5.17923e-08,1.3429
5.18156e-08,1.3468
5.18389e-08,1.3435
5.18621e-08,1.3257
5.18854e-08,1.2981
5.19087e-08,1.2691
5.19319e-08,1.2376
5.19552e-08,1.2051
5.19785e-08,1.1809
5.20017e-08,1.1639
5.20250e-08,1.1424
5.20483e-08,1.1161
5.20715e-08,1.0972
5.20948e-08,1.0928
5.21181e-08,1.0979
5.21413e-08,1.1049
5.21646e-08,1.1125
5.21879e-08,1.1221
5.22111e-08,1.1325
5.22344e-08,1.1409
5.22577e-08,1.1473
5.22809e-08,1.1535
5.23042e-08,1.1578
5.23275e-08,1.1567
5.23507e-08,1.1526
5.23740e-08,1.1514
5.23973e-08,1.1563
5.24205e-08,1.1671
5.24438e-08,1.1819
5.24671e-08,1.1961
5.24904e-08,1.2059
5.25136e-08,1.2134
5.25369e-08,1.2223
5.25602e-08,1.2319
5.25834e-08,1.2392
5.26067e-08,1.2428
5.26300e-08,1.2432
5.26532e-08,1.2400
5.26765e-08,1.2330
5.26998e-08,1.2243
5.27230e-08,1.2171
5.27463e-08,1.2122
5.27696e-08,1.2073
5.27928e-08,1.2017
5.28161e-08,1.1981
5.28394e-08,1.1991
5.28626e-08,1.2039
5.28859e-08,1.2095
5.29092e-08,1.2136
5.29324e-08,1.2146
5.29557e-08,1.2118
5.29790e-08,1.2068
5.30022e-08,1.2015
5.30255e-08,1.1970
5.30488e-08,1.1932
5.30720e-08,1.1899
5.30953e-08,1.1865
5.31186e-08,1.1832
5.31418e-08,1.1808
5.31651e-08,1.1733
5.31884e-08,1.1467
5.32116e-08,1.0817
5.32349e-08,0.9775
5.32582e-08,0.8804
5.32814e-08,0.8040
5.33047e-08,0.7001
5.33280e-08,0.5678
5.33512e-08,0.4433
5.33745e-08,0.3283
5.33978e-08,0.2094
5.34210e-08,0.0988
5.34443e-08,0.0171
5.34676e-08,-0.0328
5.34908e-08,-0.0665
5.35141e-08,-0.0968
5.35374e-08,-0.1218
5.35606e-08,-0.1345
5.35839e-08,-0.1374
5.36072e-08,-0.1424
5.36304e-08,-0.1566
5.36537e-08,-0.1779
5.36770e-08,-0.2012
5.37002e-08,-0.2192
5.37235e-08,-0.2219
5.37468e-08,-0.2106
5.37700e-08,-0.1947
5.37933e-08,-0.1710
5.38166e-08,-0.1244
5.38398e-08,-0.0339
5.38631e-08,0.1069
5.38864e-08,0.2503
5.39096e-08,0.3713
5.39329e-08,0.5096
5.39562e-08,0.6705
5.39794e-08,0.8107
5.40027e-08,0.9279
5.40260e-08,1.0417
5.40492e-08,1.1443
5.40725e-08,1.2108
5.40958e-08,1.2390
5.41190e-08,1.2505
5.41423e-08,1.2652
5.41656e-08,1.2842
5.41888e-08,1.2993
5.42121e-08,1.3084
5.42354e-08,1.3177
5.42586e-08,1.3322
5.42819e-08,1.3493
5.43052e-08,1.3659
5.43284e-08,1.3773
5.43517e-08,1.3733
5.43750e-08,1.3517
5.43982e-08,1.3209
5.44215e-08,1.2727
5.44448e-08,1.1915
5.44680e-08,1.0662
5.44913e-08,0.9211
5.45146e-08,0.7943
5.45378e-08,0.6731
5.45611e-08,0.5254
5.45844e-08,0.3801
5.46076e-08,0.2654
5.46309e-08,0.1661
5.46542e-08,0.0685
5.46775e-08,-0.0116
5.47007e-08,-0.0604
5.47240e-08,-0.0866
5.47473e-08,-0.1095
5.47705e-08,-0.1357
5.47938e-08,-0.1587
5.48171e-08,-0.1754
5.48403e-08,-0.1905
5.48636e-08,-0.2093
5.48869e-08,-0.2304
5.49101e-08,-0.2484
5.49334e-08,-0.2579
5.49567e-08,-0.2532
5.49799e-08,-0.2317
5.50032e-08,-0.2003
5.50265e-08,-0.1644
5.50497e-08,-0.1172
5.50730e-08,-0.0465
5.50963e-08,0.0646
5.51195e-08,0.2095
5.51428e-08,0.3404
5.51661e-08,0.4498
5.51893e-08,0.5759
5.52126e-08,0.7119
5.52359e-08,0.8291
5.52591e-08,0.9325
5.52824e-08,1.0363
5.53057e-08,1.1276
5.53289e-08,1.1883
5.53522e-08,1.2214
5.53755e-08,1.2462
5.53987e-08,1.2740
5.54220e-08,1.3009
5.54453e-08,1.3183
5.54685e-08,1.3253
5.54918e-08,1.3297
5.55151e-08,1.3361
5.55383e-08,1.3434
5.55616e-08,1.3496
5.55849e-08,1.3494
5.56081e-08,1.3341
5.56314e-08,1.3064
5.56547e-08,1.2761
5.56779e-08,1.2433
5.57012e-08,1.2083
5.57245e-08,1.1810
5.57477e-08,1.1626
5.57710e-08,1.1418
5.57943e-08,1.1154
5.58175e-08,1.0949
5.58408e-08,1.0895
5.58641e-08,1.0953
5.58873e-08,1.1039
5.59106e-08,1.1124
5.59339e-08,1.1225
5.59571e-08,1.1335
5.59804e-08,1.1425
5.60037e-08,1.1488
5.60269e-08,1.1544
5.60502e-08,1.1583
5.60735e-08,1.1568
5.60967e-08,1.1514
5.61200e-08,1.1484
5.61433e-08,1.1518
5.61665e-08,1.1621
5.61898e-08,1.1774
5.62131e-08,1.1932
5.62363e-08,1.2048
5.62596e-08,1.2133
5.62829e-08,1.2184
5.63061e-08,1.2068
5.63294e-08,1.1595
5.63527e-08,1.0625
5.63759e-08,0.9538
5.63992e-08,0.8656
5.64225e-08,0.7620
5.64457e-08,0.6212
5.64690e-08,0.4818
5.64923e-08,0.3601
5.65155e-08,0.2400
5.65388e-08,0.1231
5.65621e-08,0.0319
5.65853e-08,-0.0225
5.66086e-08,-0.0529
5.66319e-08,-0.0778
5.66551e-08,-0.1016
5.66784e-08,-0.1183
5.67017e-08,-0.1271
5.67249e-08,-0.1372
5.67482e-08,-0.1563
5.67715e-08,-0.1831
5.67947e-08,-0.2120
5.68180e-08,-0.2365
5.68413e-08,-0.2468
5.68645e-08,-0.2396
5.68878e-08,-0.2228
5.69111e-08,-0.1974
5.69344e-08,-0.1523
5.69576e-08,-0.0703
5.69809e-08,0.0648
5.70042e-08,0.2183
5.70274e-08,0.3465
5.70507e-08,0.4765
5.70740e-08,0.6350
5.70972e-08,0.7823
5.71205e-08,0.9006
5.71438e-08,1.0096
5.71670e-08,1.1131
5.71903e-08,1.1880
5.72136e-08,1.2246
5.72368e-08,1.2399
5.72601e-08,1.2562
5.72834e-08,1.2786
5.73066e-08,1.2987
5.73299e-08,1.3116
5.73532e-08,1.3224
5.73764e-08,1.3374
5.73997e-08,1.3548
5.74230e-08,1.3705
5.74462e-08,1.3818
5.74695e-08,1.3794
5.74928e-08,1.3576
5.75160e-08,1.3255
5.75393e-08,1.2889
5.75626e-08,1.2440
5.75858e-08,1.1987
5.76091e-08,1.1648
5.76324e-08,1.1371
5.76556e-08,1.1052
5.76789e-08,1.0757
5.77022e-08,1.0631
5.77254e-08,1.0695
5.77487e-08,1.0849
5.77720e-08,1.1017
5.77952e-08,1.1193
5.78185e-08,1.1376
5.78418e-08,1.1524
5.78650e-08,1.1598
5.78883e-08,1.1620
5.79116e-08,1.1619
5.79348e-08,1.1573
5.79581e-08,1.1468
5.79814e-08,1.1362
5.80046e-08,1.1323
5.80279e-08,1.1374
5.80512e-08,1.1510
5.80744e-08,1.1705
5.80977e-08,1.1899
5.81210e-08,1.2062
5.81442e-08,1.2219
5.81675e-08,1.2387
5.81908e-08,1.2529
5.82140e-08,1.2608
5.82373e-08,1.2623
5.82606e-08,1.2580
5.82838e-08,1.2477
5.83071e-08,1.2325
5.83304e-08,1.2167
5.83536e-08,1.2048
5.83769e-08,1.1970
5.84002e-08,1.1911
5.84234e-08,1.1875
5.84467e-08,1.1893
5.84700e-08,1.1973
5.84932e-08,1.2082
5.85165e-08,1.2184
5.85398e-08,1.2252
5.85630e-08,1.2268
5.85863e-08,1.2230
5.86096e-08,1.2156
5.86328e-08,1.2067
5.86561e-08,1.1976
5.86794e-08,1.1889
5.87026e-08,1.1810
5.87259e-08,1.1743
5.87492e-08,1.1696
5.87724e-08,1.1675
5.87957e-08,1.1593
5.88190e-08,1.1301
5.88422e-08,1.0604
5.88655e-08,0.9588
5.88888e-08,0.8684
5.89120e-08,0.7913
5.89353e-08,0.6819
5.89586e-08,0.5482
5.89818e-08,0.4217
5.90051e-08,0.3025
5.90284e-08,0.1807
5.90516e-08,0.0714
5.90749e-08,-0.0063
5.90982e-08,-0.0524
5.91214e-08,-0.0836
5.91447e-08,-0.1110
5.91680e-08,-0.1313
5.91912e-08,-0.1385
5.92145e-08,-0.1375
5.92378e-08,-0.1405
5.92610e-08,-0.1539
5.92843e-08,-0.1750
5.93076e-08,-0.1981
5.93309e-08,-0.2150
5.93541e-08,-0.2170
5.93774e-08,-0.2070
5.94007e-08,-0.1926
5.94239e-08,-0.1678
5.94472e-08,-0.1148
5.94705e-08,-0.0111
5.94937e-08,0.1345
5.95170e-08,0.2722
5.95403e-08,0.3960
5.95635e-08,0.5457
5.95868e-08,0.7066
5.96101e-08,0.8414
5.96333e-08,0.9573
5.96566e-08,1.0704
5.96799e-08,1.1654
5.97031e-08,1.2207
5.97264e-08,1.2409
5.97497e-08,1.2505
5.97729e-08,1.2651
5.97962e-08,1.2822
5.98195e-08,1.2949
5.98427e-08,1.3039
5.98660e-08,1.3159
5.98893e-08,1.3333
5.99125e-08,1.3526
5.99358e-08,1.3706
5.99591e-08,1.3808
5.99823e-08,1.3734
6.00056e-08,1.3502
6.00289e-08,1.3195
6.00521e-08,1.2794
6.00754e-08,1.2318
6.00987e-08,1.1901
6.01219e-08,1.1582
6.01452e-08,1.1248
6.01685e-08,1.0880
6.01917e-08,1.0621
6.02150e-08,1.0573
6.02383e-08,1.0685
6.02615e-08,1.0858
6.02848e-08,1.1055
6.03081e-08,1.1276
6.03313e-08,1.1482
6.03546e-08,1.1620
6.03779e-08,1.1681
6.04011e-08,1.1701
6.04244e-08,1.1681
6.04477e-08,1.1590
6.04709e-08,1.1454
6.04942e-08,1.1346
6.05175e-08,1.1318
6.05407e-08,1.1385
6.05640e-08,1.1538
6.05873e-08,1.1730
6.06105e-08,1.1909
6.06338e-08,1.2076
6.06571e-08,1.2260
6.06803e-08,1.2445
6.07036e-08,1.2584
6.07269e-08,1.2655
6.07501e-08,1.2662
6.07734e-08,1.2599
6.07967e-08,1.2462
6.08199e-08,1.2284
6.08432e-08,1.2120
6.08665e-08,1.2001
6.08897e-08,1.1913
6.09130e-08,1.1846
6.09363e-08,1.1825
6.09595e-08,1.1875
6.09828e-08,1.1981
6.10061e-08,1.2103
6.10293e-08,1.2209
6.10526e-08,1.2274
6.10759e-08,1.2281
6.10991e-08,1.2235
6.11224e-08,1.2158
6.11457e-08,1.2067
6.11689e-08,1.1971
6.11922e-08,1.1877
6.12155e-08,1.1788
6.12387e-08,1.1711
6.12620e-08,1.1660
6.12853e-08,1.1607
6.13085e-08,1.1417
6.13318e-08,1.0915
6.13551e-08,0.9982
6.13783e-08,0.9016
6.14016e-08,0.8282
6.14249e-08,0.7362
6.14481e-08,0.6077
6.14714e-08,0.4785
6.14947e-08,0.3599
6.15179e-08,0.2377
6.15412e-08,0.1187
6.15645e-08,0.0254
6.15877e-08,-0.0339
6.16110e-08,-0.0714
6.16343e-08,-0.1021
6.16576e-08,-0.1274
6.16808e-08,-0.1401
6.17041e-08,-0.1406
6.17273e-08,-0.1402
6.17506e-08,-0.1484
6.17739e-08,-0.1656
6.17972e-08,-0.1870
6.18204e-08,-0.2068
6.18437e-08,-0.2145
6.18670e-08,-0.2082
6.18902e-08,-0.1967
6.19135e-08,-0.1797
6.19368e-08,-0.1424
6.19600e-08,-0.0644
6.19833e-08,0.0687
6.20066e-08,0.2170
6.20298e-08,0.3418
6.20531e-08,0.4762
6.20764e-08,0.6399
6.20996e-08,0.7895
6.21229e-08,0.9118
6.21462e-08,1.0270
6.21694e-08,1.1344
6.21927e-08,1.2084
6.22160e-08,1.2407
6.22392e-08,1.2506
6.22625e-08,1.2612
6.22858e-08,1.2774
6.23090e-08,1.2917
6.23323e-08,1.3001
6.23556e-08,1.3085
6.23788e-08,1.3230
6.24021e-08,1.3421
6.24254e-08,1.3617
6.24486e-08,1.3776
6.24719e-08,1.3796
6.24952e-08,1.3624
6.25184e-08,1.3345
6.25417e-08,1.2995
6.25650e-08,1.2539
6.25882e-08,1.2076
6.26115e-08,1.1720
6.26348e-08,1.1402
6.26580e-08,1.1028
6.26813e-08,1.0689
6.27046e-08,1.0541
6.27278e-08,1.0598
6.27511e-08,1.0758
6.27744e-08,1.0949
6.27976e-08,1.1164
6.28209e-08,1.1389
6.28442e-08,1.1571
6.28674e-08,1.1670
6.28907e-08,1.1711
6.29140e-08,1.1715
6.29372e-08,1.1658
6.29605e-08,1.1528
6.29838e-08,1.1391
6.30070e-08,1.1319
6.30303e-08,1.1339
6.30536e-08,1.1455
6.30768e-08,1.1637
6.31001e-08,1.1824
6.31234e-08,1.1991
6.31466e-08,1.2168
6.31699e-08,1.2364
6.31932e-08,1.2534
6.32164e-08,1.2641
6.32397e-08,1.2679
6.32630e-08,1.2649
6.32862e-08,1.2542
6.33095e-08,1.2373
6.33328e-08,1.2193
6.33560e-08,1.2050
6.33793e-08,1.1948
6.34026e-08,1.1866
6.34258e-08,1.1815
6.34491e-08,1.1830
6.34724e-08,1.1916
6.34956e-08,1.2040
6.35189e-08,1.2161
6.35422e-08,1.2251
6.35654e-08,1.2287
6.35887e-08,1.2265
6.36120e-08,1.2200
6.36352e-08,1.2115
6.36585e-08,1.2020
6.36818e-08,1.1923
6.37050e-08,1.1829
6.37283e-08,1.1742
6.37516e-08,1.1673
6.37748e-08,1.1647
6.37981e-08,1.1679
6.38214e-08,1.1759
6.38446e-08,1.1859
6.38679e-08,1.1958
6.38912e-08,1.2051
6.39144e-08,1.2135
6.39377e-08,1.2196
6.39610e-08,1.2218
6.39843e-08,1.2200
6.40075e-08,1.2144
6.40308e-08,1.2058
6.40540e-08,1.1959
6.40773e-08,1.1878
6.41006e-08,1.1836
6.41239e-08,1.1835
6.41471e-08,1.1862
6.41704e-08,1.1906
6.41936e-08,1.1959
6.42169e-08,1.2020
6.42402e-08,1.2085
6.42635e-08,1.2145
6.42867e-08,1.2187
6.43100e-08,1.2201
6.43333e-08,1.2184
6.43565e-08,1.2143
6.43798e-08,1.2086
6.44031e-08,1.1997
6.44263e-08,1.1764
6.44496e-08,1.1252
6.44729e-08,1.0301
6.44961e-08,0.9178
6.45194e-08,0.8289
6.45427e-08,0.7445
6.45659e-08,0.6266
6.45892e-08,0.4996
6.46125e-08,0.3863
6.46357e-08,0.2757
6.46590e-08,0.1635
6.46823e-08,0.0685
6.47055e-08,0.0034
6.47288e-08,-0.0392
6.47521e-08,-0.0756
6.47753e-08,-0.1107
6.47986e-08,-0.1367
6.48219e-08,-0.1489
6.48451e-08,-0.1545
6.48684e-08,-0.1648
6.48917e-08,-0.1824
6.49149e-08,-0.2032
6.49382e-08,-0.2214
6.49615e-08,-0.2280
6.49847e-08,-0.2176
6.50080e-08,-0.1979
6.50313e-08,-0.1760
6.50545e-08,-0.1480
6.50778e-08,-0.1164
6.51011e-08,-0.0895
6.51243e-08,-0.0627
6.51476e-08,-0.0264
6.51709e-08,0.0147
6.51941e-08,0.0467
6.52174e-08,0.0639
6.52407e-08,0.0728
6.52639e-08,0.0791
6.52872e-08,0.0816
6.53105e-08,0.0770
6.53337e-08,0.0674
6.53570e-08,0.0577
6.53803e-08,0.0503
6.54035e-08,0.0456
6.54268e-08,0.0465
6.54501e-08,0.0547
6.54733e-08,0.0657
6.54966e-08,0.0727
6.55199e-08,0.0728
6.55431e-08,0.0661
6.55664e-08,0.0553
6.55897e-08,0.0450
6.56129e-08,0.0366
6.56362e-08,0.0266
6.56595e-08,0.0123
6.56827e-08,-0.0038
6.57060e-08,-0.0176
6.57293e-08,-0.0282
6.57525e-08,-0.0358
6.57758e-08,-0.0395
6.57991e-08,-0.0384
6.58223e-08,-0.0338
6.58456e-08,-0.0280
6.58689e-08,-0.0212
6.58921e-08,-0.0122
6.59154e-08,-0.0025
6.59387e-08,0.0031
6.59619e-08,0.0018
6.59852e-08,-0.0046
6.60085e-08,-0.0124
6.60317e-08,-0.0187
6.60550e-08,-0.0219
6.60783e-08,-0.0217
6.61015e-08,-0.0193
6.61248e-08,-0.0160
6.61481e-08,-0.0119
6.61713e-08,-0.0070
6.61946e-08,-0.0011
6.62179e-08,0.0056
6.62411e-08,0.0126
6.62644e-08,0.0182
6.62877e-08,0.0216
6.63110e-08,0.0286
6.63342e-08,0.0565
6.63575e-08,0.1286
6.63807e-08,0.2271
6.64040e-08,0.3083
6.64273e-08,0.3816
6.64506e-08,0.4863
6.64738e-08,0.6094
6.64971e-08,0.7249
6.65204e-08,0.8386
6.65436e-08,0.9570
6.65669e-08,1.0624
6.65902e-08,1.1366
6.66134e-08,1.1823
6.66367e-08,1.2157
6.66600e-08,1.2457
6.66832e-08,1.2676
6.67065e-08,1.2761
6.67298e-08,1.2764
6.67530e-08,1.2796
6.67763e-08,1.2908
6.67996e-08,1.3092
6.68228e-08,1.3312
6.68461e-08,1.3465
6.68694e-08,1.3463
6.68926e-08,1.3359
6.69159e-08,1.3161
6.69392e-08,1.2703
6.69624e-08,1.1769
6.69857e-08,1.0458
6.70090e-08,0.9217
6.70322e-08,0.8065
6.70555e-08,0.6561
6.70788e-08,0.4866
6.71020e-08,0.3405
6.71253e-08,0.2166
6.71486e-08,0.0969
6.71718e-08,-0.0074
6.71951e-08,-0.0754
6.72184e-08,-0.1070
6.72416e-08,-0.1224
6.72649e-08,-0.1372
6.72882e-08,-0.1504
6.73114e-08,-0.1585
6.73347e-08,-0.1667
6.73580e-08,-0.1828
6.73812e-08,-0.2068
6.74045e-08,-0.2329
6.74278e-08,-0.2551
6.74510e-08,-0.2662
6.74743e-08,-0.2594
6.74976e-08,-0.2383
6.75208e-08,-0.2098
6.75441e-08,-0.1698
6.75674e-08,-0.1058
6.75906e-08,0.0002
6.76139e-08,0.1506
6.76372e-08,0.2992
6.76604e-08,0.4220
6.76837e-08,0.5565
6.77070e-08,0.7063
6.77302e-08,0.8334
6.77535e-08,0.9369
6.77768e-08,1.0364
6.78000e-08,1.1244
6.78233e-08,1.1817
6.78466e-08,1.2099
6.78698e-08,1.2288
6.78931e-08,1.2528
6.79164e-08,1.2796
6.79396e-08,1.3009
6.79629e-08,1.3144
6.79862e-08,1.3262
6.80094e-08,1.3401
6.80327e-08,1.3541
6.80560e-08,1.3660
6.80792e-08,1.3710
6.81025e-08,1.3591
6.81258e-08,1.3299
6.81490e-08,1.2949
6.81723e-08,1.2561
6.81956e-08,1.2121
6.82188e-08,1.1736
6.82421e-08,1.1476
6.82654e-08,1.1245
6.82886e-08,1.0985
6.83119e-08,1.0795
6.83352e-08,1.0777
6.83584e-08,1.0895
6.83817e-08,1.1047
6.84050e-08,1.1186
6.84282e-08,1.1320
6.84515e-08,1.1446
6.84748e-08,1.1531
6.84980e-08,1.1566
6.85213e-08,1.1577
6.85446e-08,1.1571
6.85679e-08,1.1518
6.85911e-08,1.1427
6.86144e-08,1.1366
6.86376e-08,1.1381
6.86609e-08,1.1479
6.86842e-08,1.1651
6.87075e-08,1.1855
6.87307e-08,1.2034
6.87540e-08,1.2176
6.87773e-08,1.2293
6.88005e-08,1.2262
6.88238e-08,1.1909
6.88471e-08,1.1039
6.88703e-08,0.9889
6.88936e-08,0.8882
6.89169e-08,0.7888
6.89401e-08,0.6533
6.89634e-08,0.5069
6.89867e-08,0.3788
6.90099e-08,0.2604
6.90332e-08,0.1435
6.90565e-08,0.0467
6.90797e-08,-0.0134
6.91030e-08,-0.0441
6.91263e-08,-0.0657
6.91495e-08,-0.0881
6.91728e-08,-0.1068
6.91961e-08,-0.1180
6.92193e-08,-0.1283
6.92426e-08,-0.1468
6.92659e-08,-0.1752
6.92891e-08,-0.2078
6.93124e-08,-0.2375
6.93357e-08,-0.2546
6.93589e-08,-0.2521
6.93822e-08,-0.2350
6.94055e-08,-0.2089
6.94287e-08,-0.1668
6.94520e-08,-0.0934
6.94753e-08,0.0303
6.94985e-08,0.1834
6.95218e-08,0.3190
6.95451e-08,0.4450
6.95683e-08,0.5956
6.95916e-08,0.7461
6.96149e-08,0.8682
6.96381e-08,0.9754
6.96614e-08,1.0796
6.96847e-08,1.1629
6.97079e-08,1.2092
6.97312e-08,1.2292
6.97545e-08,1.2458
6.97777e-08,1.2687
6.98010e-08,1.2920
6.98243e-08,1.3092
6.98475e-08,1.3227
6.98708e-08,1.3384
6.98941e-08,1.3559
6.99173e-08,1.3712
6.99406e-08,1.3822
6.99639e-08,1.3819
6.99871e-08,1.3630
7.00104e-08,1.3312
7.00337e-08,1.2949
7.00569e-08,1.2517
7.00802e-08,1.2057
7.01035e-08,1.1695
7.01267e-08,1.1428
7.01500e-08,1.1142
7.01733e-08,1.0851
7.01965e-08,1.0688
7.02198e-08,1.0713
7.02431e-08,1.0850
7.02663e-08,1.1011
7.02896e-08,1.1177
7.03129e-08,1.1351
7.03361e-08,1.1497
7.03594e-08,1.1574
7.03827e-08,1.1590
7.04059e-08,1.1584
7.04292e-08,1.1549
7.04525e-08,1.1462
7.04757e-08,1.1362
7.04990e-08,1.1318
7.05223e-08,1.1359
7.05455e-08,1.1486
7.05688e-08,1.1678
7.05921e-08,1.1882
7.06153e-08,1.2053
7.06386e-08,1.2201
7.06619e-08,1.2298
7.06851e-08,1.2177
7.07084e-08,1.1640
7.07317e-08,1.0614
7.07550e-08,0.9504
7.07782e-08,0.8563
7.08015e-08,0.7417
7.08247e-08,0.5941
7.08480e-08,0.4511
7.08713e-08,0.3271
7.08946e-08,0.2067
7.09178e-08,0.0948
7.09411e-08,0.0128
7.09643e-08,-0.0317
7.09876e-08,-0.0550
7.10109e-08,-0.0754
7.10342e-08,-0.0959
7.10574e-08,-0.1104
7.10807e-08,-0.1194
7.11040e-08,-0.1321
7.11272e-08,-0.1552
7.11505e-08,-0.1867
7.11738e-08,-0.2197
7.11970e-08,-0.2464
7.12203e-08,-0.2565
7.12436e-08,-0.2479
7.12668e-08,-0.2279
7.12901e-08,-0.1981
7.13134e-08,-0.1579
7.13366e-08,-0.1166
7.13599e-08,-0.0799
7.13832e-08,-0.0397
7.14064e-08,0.0087
7.14297e-08,0.0539
7.14530e-08,0.0823
7.14762e-08,0.0931
7.14995e-08,0.0940
7.15228e-08,0.0891
7.15460e-08,0.0774
7.15693e-08,0.0605
7.15926e-08,0.0444
7.16158e-08,0.0344
7.16391e-08,0.0304
7.16624e-08,0.0317
7.16856e-08,0.0405
7.17089e-08,0.0571
7.17322e-08,0.0753
7.17554e-08,0.0877
7.17787e-08,0.0905
7.18020e-08,0.0838
7.18252e-08,0.0712
7.18485e-08,0.0574
7.18718e-08,0.0421
7.18950e-08,0.0229
7.19183e-08,0.0006
7.19416e-08,-0.0206
7.19648e-08,-0.0375
7.19881e-08,-0.0495
7.20114e-08,-0.0552
7.20346e-08,-0.0529
7.20579e-08,-0.0432
7.20812e-08,-0.0302
7.21044e-08,-0.0175
7.21277e-08,-0.0056
7.21510e-08,0.0059
7.21742e-08,0.0141
7.21975e-08,0.0149
7.22208e-08,0.0077
7.22440e-08,-0.0043
7.22673e-08,-0.0170
7.22906e-08,-0.0274
7.23138e-08,-0.0333
7.23371e-08,-0.0342
7.23604e-08,-0.0309
7.23836e-08,-0.0246
7.24069e-08,-0.0163
7.24302e-08,-0.0067
7.24534e-08,0.0039
7.24767e-08,0.0151
7.25000e-08,0.0252
7.25232e-08,0.0318
7.25465e-08,0.0334
7.25698e-08,0.0305
7.25930e-08,0.0251
7.26163e-08,0.0177
7.26396e-08,0.0087
7.26628e-08,-0.0014
7.26861e-08,-0.0102
7.27094e-08,-0.0156
7.27326e-08,-0.0167
7.27559e-08,-0.0133
7.27792e-08,-0.0059
7.28024e-08,0.0035
7.28257e-08,0.0122
7.28490e-08,0.0180
7.28722e-08,0.0202
7.28955e-08,0.0198
7.29188e-08,0.0174
7.29420e-08,0.0133
7.29653e-08,0.0076
7.29886e-08,0.0008
7.30118e-08,-0.0061
7.30351e-08,-0.0118
7.30584e-08,-0.0154
7.30816e-08,-0.0167
7.31049e-08,-0.0157
7.31282e-08,-0.0125
7.31514e-08,-0.0076
7.31747e-08,0.0008
7.31980e-08,0.0225
7.32213e-08,0.0780
7.32445e-08,0.1766
7.32678e-08,0.2773
7.32910e-08,0.3541
