.HEADER
..NAMES
Time,V U1.W1
2.48026e-08,0.7097
2.48259e-08,0.7695
2.48492e-08,0.8373
2.48724e-08,0.9098
2.48957e-08,0.9807
2.49190e-08,1.0452
2.49422e-08,1.1013
2.49655e-08,1.1468
2.49888e-08,1.1803
2.50120e-08,1.2033
2.50353e-08,1.2181
2.50586e-08,1.2265
2.50818e-08,1.2311
2.51051e-08,1.2350
2.51284e-08,1.2386
2.51516e-08,1.2402
2.51749e-08,1.2394
2.51982e-08,1.2377
2.52214e-08,1.2371
2.52447e-08,1.2384
2.52680e-08,1.2394
2.52912e-08,1.2381
2.53145e-08,1.2336
2.53378e-08,1.2254
2.53610e-08,1.2133
2.53843e-08,1.1983
2.54076e-08,1.1815
2.54308e-08,1.1642
2.54541e-08,1.1489
2.54774e-08,1.1382
2.55006e-08,1.1331
2.55239e-08,1.1338
2.55472e-08,1.1400
2.55704e-08,1.1495
2.55937e-08,1.1593
2.56170e-08,1.1678
2.56402e-08,1.1750
2.56635e-08,1.1815
2.56868e-08,1.1871
2.57100e-08,1.1912
2.57333e-08,1.1933
2.57566e-08,1.1938
2.57798e-08,1.1936
2.58031e-08,1.1933
2.58264e-08,1.1932
2.58496e-08,1.1935
2.58729e-08,1.1947
2.58962e-08,1.1976
2.59194e-08,1.2025
2.59427e-08,1.2092
2.59660e-08,1.2165
2.59892e-08,1.2230
2.60125e-08,1.2273
2.60358e-08,1.2282
2.60590e-08,1.2255
2.60823e-08,1.2204
2.61056e-08,1.2144
2.61288e-08,1.2084
2.61521e-08,1.2028
2.61754e-08,1.1983
2.61986e-08,1.1952
2.62219e-08,1.1938
2.62452e-08,1.1941
2.62684e-08,1.1953
2.62917e-08,1.1967
2.63150e-08,1.1981
2.63382e-08,1.1995
2.63615e-08,1.2011
2.63848e-08,1.2027
2.64080e-08,1.2036
2.64313e-08,1.2035
2.64546e-08,1.2019
2.64778e-08,1.1991
2.65011e-08,1.1956
2.65244e-08,1.1925
2.65476e-08,1.1906
2.65709e-08,1.1902
2.65942e-08,1.1913
2.66174e-08,1.1938
2.66407e-08,1.1972
2.66640e-08,1.2010
2.66872e-08,1.2046
2.67105e-08,1.2071
2.67338e-08,1.2081
2.67570e-08,1.2077
2.67803e-08,1.2066
2.68036e-08,1.2052
2.68269e-08,1.2039
2.68501e-08,1.2026
2.68734e-08,1.2013
2.68967e-08,1.2000
2.69199e-08,1.1990
2.69432e-08,1.1984
2.69665e-08,1.1984
2.69897e-08,1.1992
2.70130e-08,1.2006
2.70363e-08,1.2023
2.70595e-08,1.2039
2.70828e-08,1.2053
2.71061e-08,1.2061
2.71293e-08,1.2060
2.71526e-08,1.2048
2.71759e-08,1.2027
2.71991e-08,1.2003
2.72224e-08,1.1983
2.72457e-08,1.1971
2.72689e-08,1.1967
2.72922e-08,1.1971
2.73155e-08,1.1980
2.73387e-08,1.1991
2.73620e-08,1.2002
2.73853e-08,1.2013
2.74085e-08,1.2022
2.74318e-08,1.2028
2.74551e-08,1.2031
2.74783e-08,1.2032
2.75016e-08,1.2030
2.75249e-08,1.2027
2.75481e-08,1.2021
2.75714e-08,1.2012
2.75947e-08,1.2002
2.76179e-08,1.1991
2.76412e-08,1.1985
2.76645e-08,1.1984
2.76877e-08,1.1991
2.77110e-08,1.2002
2.77343e-08,1.2015
2.77575e-08,1.2027
2.77808e-08,1.2035
2.78041e-08,1.2038
2.78273e-08,1.2036
2.78506e-08,1.2031
2.78739e-08,1.2022
2.78971e-08,1.2013
2.79204e-08,1.2006
2.79437e-08,1.2001
2.79669e-08,1.1998
2.79902e-08,1.1998
2.80135e-08,1.1999
2.80367e-08,1.2001
2.80600e-08,1.2002
2.80833e-08,1.2006
2.81065e-08,1.2011
2.81298e-08,1.2017
2.81531e-08,1.2023
2.81763e-08,1.2026
2.81996e-08,1.2027
2.82229e-08,1.2024
2.82461e-08,1.2019
2.82694e-08,1.2012
2.82927e-08,1.2004
2.83159e-08,1.1998
2.83392e-08,1.1995
2.83625e-08,1.1996
2.83857e-08,1.1999
2.84090e-08,1.2005
2.84323e-08,1.2012
2.84555e-08,1.2016
2.84788e-08,1.2019
2.85021e-08,1.2020
2.85253e-08,1.2020
2.85486e-08,1.2019
2.85719e-08,1.2017
2.85951e-08,1.2015
2.86184e-08,1.2013
2.86417e-08,1.2010
2.86649e-08,1.2007
2.86882e-08,1.2005
2.87115e-08,1.2003
2.87347e-08,1.2002
2.87580e-08,1.2003
2.87813e-08,1.2005
2.88045e-08,1.2009
2.88278e-08,1.2014
2.88511e-08,1.2018
2.88743e-08,1.2020
2.88976e-08,1.2020
2.89209e-08,1.2018
2.89441e-08,1.2014
2.89674e-08,1.2010
2.89907e-08,1.2007
2.90139e-08,1.2005
2.90372e-08,1.2004
2.90605e-08,1.2004
2.90838e-08,1.2006
2.91070e-08,1.2007
2.91303e-08,1.2009
2.91536e-08,1.2010
2.91768e-08,1.2012
2.92001e-08,1.2012
2.92234e-08,1.2013
2.92466e-08,1.2014
2.92699e-08,1.2015
2.92932e-08,1.2015
2.93164e-08,1.2014
2.93397e-08,1.2011
2.93630e-08,1.2009
2.93862e-08,1.2006
2.94095e-08,1.2005
2.94328e-08,1.2004
2.94560e-08,1.2005
2.94793e-08,1.2007
2.95026e-08,1.2010
2.95258e-08,1.2012
2.95491e-08,1.2014
2.95724e-08,1.2014
2.95956e-08,1.2014
2.96189e-08,1.2013
2.96422e-08,1.2011
2.96654e-08,1.2010
2.96887e-08,1.2009
2.97120e-08,1.2009
2.97352e-08,1.2008
2.97585e-08,1.2008
2.97818e-08,1.2007
2.98050e-08,1.2007
2.98283e-08,1.2007
2.98516e-08,1.2008
2.98748e-08,1.2009
2.98981e-08,1.2010
2.99214e-08,1.2012
2.99446e-08,1.2013
2.99679e-08,1.2013
2.99912e-08,1.2013
3.00144e-08,1.2012
3.00377e-08,1.2010
3.00610e-08,1.2008
3.00842e-08,1.2007
3.01075e-08,1.2007
3.01308e-08,1.2007
3.01540e-08,1.2008
3.01773e-08,1.2008
3.02006e-08,1.2009
3.02238e-08,1.2010
3.02471e-08,1.2010
3.02704e-08,1.2011
3.02936e-08,1.2011
3.03169e-08,1.2011
3.03402e-08,1.2010
3.03634e-08,1.2010
3.03867e-08,1.2010
3.04100e-08,1.2010
3.04332e-08,1.2009
3.04565e-08,1.1976
3.04798e-08,1.1606
3.05030e-08,1.0848
3.05263e-08,0.9202
3.05496e-08,0.7730
3.05728e-08,0.6689
3.05961e-08,0.5991
3.06194e-08,0.5578
3.06426e-08,0.5353
3.06659e-08,0.5229
3.06892e-08,0.5169
3.07124e-08,0.5138
3.07357e-08,0.5118
3.07590e-08,0.5111
3.07822e-08,0.5133
3.08055e-08,0.5172
3.08288e-08,0.5202
3.08520e-08,0.5218
3.08753e-08,0.5215
3.08986e-08,0.5197
3.09218e-08,0.5162
3.09451e-08,0.5128
3.09684e-08,0.5114
3.09916e-08,0.5101
3.10149e-08,0.5016
3.10382e-08,0.4792
3.10614e-08,0.4425
3.10847e-08,0.3924
3.11080e-08,0.3417
3.11312e-08,0.3324
3.11545e-08,0.4218
3.11778e-08,0.5236
3.12010e-08,0.5775
3.12243e-08,0.6132
3.12476e-08,0.6251
3.12708e-08,0.6220
3.12941e-08,0.6148
3.13174e-08,0.6044
3.13406e-08,0.5947
3.13639e-08,0.5867
3.13872e-08,0.5812
3.14105e-08,0.5767
3.14337e-08,0.5719
3.14570e-08,0.5679
3.14803e-08,0.5630
3.15035e-08,0.5578
3.15268e-08,0.5550
3.15501e-08,0.5562
3.15733e-08,0.5614
3.15966e-08,0.5698
3.16199e-08,0.5837
3.16431e-08,0.6098
3.16664e-08,0.6549
3.16897e-08,0.7168
3.17129e-08,0.7901
3.17362e-08,0.8708
3.17595e-08,0.9521
3.17827e-08,1.0271
3.18060e-08,1.0923
3.18293e-08,1.1449
3.18525e-08,1.1827
3.18758e-08,1.2069
3.18991e-08,1.2214
3.19223e-08,1.2291
3.19456e-08,1.2326
3.19689e-08,1.2351
3.19921e-08,1.2383
3.20154e-08,1.2409
3.20387e-08,1.2416
3.20619e-08,1.2412
3.20852e-08,1.2417
3.21085e-08,1.2445
3.21317e-08,1.2481
3.21550e-08,1.2492
3.21783e-08,1.2461
3.22015e-08,1.2380
3.22248e-08,1.2247
3.22481e-08,1.2070
3.22713e-08,1.1864
3.22946e-08,1.1646
3.23179e-08,1.1445
3.23411e-08,1.1144
3.23644e-08,1.0601
3.23877e-08,0.9439
3.24109e-08,0.7831
3.24342e-08,0.6613
3.24575e-08,0.5827
3.24807e-08,0.5350
3.25040e-08,0.5130
3.25273e-08,0.5050
3.25505e-08,0.5030
3.25738e-08,0.5040
3.25971e-08,0.5045
3.26203e-08,0.5029
3.26436e-08,0.5022
3.26669e-08,0.5041
3.26901e-08,0.5068
3.27134e-08,0.5092
3.27367e-08,0.5109
3.27599e-08,0.5130
3.27832e-08,0.5161
3.28065e-08,0.5208
3.28297e-08,0.5278
3.28530e-08,0.5360
3.28763e-08,0.5392
3.28995e-08,0.5278
3.29228e-08,0.4968
3.29461e-08,0.4480
3.29693e-08,0.3841
3.29926e-08,0.3097
3.30159e-08,0.2321
3.30391e-08,0.1580
3.30624e-08,0.0927
3.30857e-08,0.0413
3.31089e-08,0.0056
3.31322e-08,-0.0175
3.31555e-08,-0.0325
3.31787e-08,-0.0420
3.32020e-08,-0.0484
3.32253e-08,-0.0533
3.32485e-08,-0.0569
3.32718e-08,-0.0585
3.32951e-08,-0.0590
3.33183e-08,-0.0602
3.33416e-08,-0.0642
3.33649e-08,-0.0712
3.33881e-08,-0.0791
3.34114e-08,-0.0849
3.34347e-08,-0.0867
3.34579e-08,-0.0824
3.34812e-08,-0.0709
3.35045e-08,-0.0520
3.35277e-08,-0.0268
3.35510e-08,0.0017
3.35743e-08,0.0285
3.35975e-08,0.0512
3.36208e-08,0.0873
3.36441e-08,0.1731
3.36673e-08,0.3363
3.36906e-08,0.4653
3.37139e-08,0.5635
3.37372e-08,0.6275
3.37604e-08,0.6571
3.37837e-08,0.6713
3.38070e-08,0.6741
3.38302e-08,0.6727
3.38535e-08,0.6723
3.38768e-08,0.6729
3.39000e-08,0.6745
3.39233e-08,0.6744
3.39466e-08,0.6742
3.39698e-08,0.6747
3.39931e-08,0.6747
3.40164e-08,0.6725
3.40396e-08,0.6672
3.40629e-08,0.6592
3.40862e-08,0.6484
3.41094e-08,0.6357
3.41327e-08,0.6261
3.41560e-08,0.6285
3.41792e-08,0.6499
3.42025e-08,0.6903
3.42258e-08,0.7211
3.42490e-08,0.7397
3.42723e-08,0.6554
3.42956e-08,0.5739
3.43188e-08,0.5316
3.43421e-08,0.5109
3.43654e-08,0.5057
3.43886e-08,0.5140
3.44119e-08,0.5235
3.44352e-08,0.5315
3.44584e-08,0.5365
3.44817e-08,0.5392
3.45050e-08,0.5410
3.45282e-08,0.5441
3.45515e-08,0.5484
3.45748e-08,0.5527
3.45980e-08,0.5589
3.46213e-08,0.5667
3.46446e-08,0.5750
3.46678e-08,0.5802
3.46911e-08,0.5814
3.47144e-08,0.5787
3.47376e-08,0.5695
3.47609e-08,0.5470
3.47842e-08,0.5045
3.48074e-08,0.4431
3.48307e-08,0.3683
3.48540e-08,0.2864
3.48772e-08,0.2043
3.49005e-08,0.1294
3.49238e-08,0.0658
3.49470e-08,0.0168
3.49703e-08,-0.0165
3.49936e-08,-0.0365
3.50168e-08,-0.0476
3.50401e-08,-0.0530
3.50634e-08,-0.0554
3.50866e-08,-0.0576
3.51099e-08,-0.0613
3.51332e-08,-0.0657
3.51564e-08,-0.0693
3.51797e-08,-0.0722
3.52030e-08,-0.0757
3.52262e-08,-0.0809
3.52495e-08,-0.0864
3.52728e-08,-0.0889
3.52960e-08,-0.0858
3.53193e-08,-0.0759
3.53426e-08,-0.0592
3.53658e-08,-0.0368
3.53891e-08,-0.0105
3.54124e-08,0.0170
3.54356e-08,0.0419
3.54589e-08,0.0604
3.54822e-08,0.0704
3.55054e-08,0.0720
3.55287e-08,0.0665
3.55520e-08,0.0561
3.55752e-08,0.0443
3.55985e-08,0.0340
3.56218e-08,0.0264
3.56450e-08,0.0212
3.56683e-08,0.0176
3.56916e-08,0.0157
3.57148e-08,0.0156
3.57381e-08,0.0175
3.57614e-08,0.0204
3.57846e-08,0.0233
3.58079e-08,0.0253
3.58312e-08,0.0259
3.58544e-08,0.0243
3.58777e-08,0.0198
3.59010e-08,0.0118
3.59242e-08,0.0007
3.59475e-08,-0.0116
3.59708e-08,-0.0229
3.59940e-08,-0.0310
3.60173e-08,-0.0345
3.60406e-08,-0.0327
3.60638e-08,-0.0267
3.60871e-08,-0.0185
3.61104e-08,-0.0099
3.61337e-08,-0.0023
3.61569e-08,0.0034
3.61802e-08,0.0071
3.62035e-08,0.0085
3.62267e-08,0.0078
3.62500e-08,0.0057
3.62733e-08,0.0031
3.62965e-08,0.0007
3.63198e-08,-0.0016
3.63431e-08,-0.0039
3.63663e-08,-0.0058
3.63896e-08,-0.0067
3.64129e-08,-0.0059
3.64361e-08,-0.0030
3.64594e-08,0.0018
3.64827e-08,0.0077
3.65059e-08,0.0133
3.65292e-08,0.0175
3.65525e-08,0.0193
3.65757e-08,0.0183
3.65990e-08,0.0150
3.66223e-08,0.0101
3.66455e-08,0.0046
3.66688e-08,-0.0006
3.66921e-08,-0.0044
3.67153e-08,-0.0063
3.67386e-08,0.0076
3.67619e-08,0.0542
3.67851e-08,0.1940
3.68084e-08,0.3425
3.68317e-08,0.4634
3.68549e-08,0.5457
3.68782e-08,0.6042
3.69015e-08,0.6357
3.69247e-08,0.6514
3.69480e-08,0.6583
3.69713e-08,0.6602
3.69945e-08,0.6593
3.70178e-08,0.6573
3.70411e-08,0.6524
3.70643e-08,0.6455
3.70876e-08,0.6399
3.71109e-08,0.6366
3.71341e-08,0.6367
3.71574e-08,0.6403
3.71807e-08,0.6469
3.72039e-08,0.6543
3.72272e-08,0.6594
3.72505e-08,0.6624
3.72737e-08,0.6676
3.72970e-08,0.6829
3.73203e-08,0.7109
3.73435e-08,0.7526
3.73668e-08,0.8081
3.73901e-08,0.8735
3.74133e-08,0.9428
3.74366e-08,1.0108
3.74599e-08,1.0721
3.74831e-08,1.1216
3.75064e-08,1.1586
3.75297e-08,1.1854
3.75529e-08,1.2045
3.75762e-08,1.2179
3.75995e-08,1.2280
3.76227e-08,1.2361
3.76460e-08,1.2413
3.76693e-08,1.2425
3.76925e-08,1.2404
3.77158e-08,1.2375
3.77391e-08,1.2363
3.77623e-08,1.2376
3.77856e-08,1.2406
3.78089e-08,1.2439
3.78321e-08,1.2459
3.78554e-08,1.2445
3.78787e-08,1.2380
3.79019e-08,1.2257
3.79252e-08,1.2076
3.79485e-08,1.1862
3.79717e-08,1.1406
3.79950e-08,1.0680
3.80183e-08,0.9129
3.80415e-08,0.7498
3.80648e-08,0.6361
3.80881e-08,0.5608
3.81113e-08,0.5174
3.81346e-08,0.4973
3.81579e-08,0.4905
3.81811e-08,0.4906
3.82044e-08,0.4938
3.82277e-08,0.4975
3.82509e-08,0.5007
3.82742e-08,0.5053
3.82975e-08,0.5107
3.83207e-08,0.5141
3.83440e-08,0.5147
3.83673e-08,0.5121
3.83905e-08,0.5084
3.84138e-08,0.5051
3.84371e-08,0.5049
3.84603e-08,0.5098
3.84836e-08,0.5183
3.85069e-08,0.5226
3.85302e-08,0.5125
3.85534e-08,0.4841
3.85767e-08,0.4378
3.86000e-08,0.3794
3.86232e-08,0.3447
3.86465e-08,0.3969
3.86698e-08,0.5022
3.86930e-08,0.5664
3.87163e-08,0.6019
3.87396e-08,0.6194
3.87628e-08,0.6194
3.87861e-08,0.6103
3.88094e-08,0.6000
3.88326e-08,0.5895
3.88559e-08,0.5824
3.88792e-08,0.5786
3.89024e-08,0.5774
3.89257e-08,0.5761
3.89490e-08,0.5741
3.89722e-08,0.5698
3.89955e-08,0.5625
3.90188e-08,0.5549
3.90420e-08,0.5497
3.90653e-08,0.5491
3.90886e-08,0.5535
3.91118e-08,0.5640
3.91351e-08,0.5868
3.91584e-08,0.6295
3.91816e-08,0.6922
3.92049e-08,0.7677
3.92282e-08,0.8506
3.92514e-08,0.9349
3.92747e-08,1.0131
3.92980e-08,1.0811
3.93212e-08,1.1371
3.93445e-08,1.1785
3.93678e-08,1.2051
3.93910e-08,1.2205
3.94143e-08,1.2281
3.94376e-08,1.2307
3.94608e-08,1.2314
3.94841e-08,1.2332
3.95074e-08,1.2361
3.95306e-08,1.2383
3.95539e-08,1.2399
3.95772e-08,1.2424
3.96004e-08,1.2472
3.96237e-08,1.2528
3.96470e-08,1.2557
3.96702e-08,1.2530
3.96935e-08,1.2442
3.97168e-08,1.2296
3.97400e-08,1.2103
3.97633e-08,1.1885
3.97866e-08,1.1659
3.98098e-08,1.1448
3.98331e-08,1.1287
3.98564e-08,1.1202
3.98796e-08,1.1195
3.99029e-08,1.1257
3.99262e-08,1.1372
3.99494e-08,1.1509
3.99727e-08,1.1636
3.99960e-08,1.1740
4.00192e-08,1.1824
4.00425e-08,1.1889
4.00658e-08,1.1933
4.00890e-08,1.1950
4.01123e-08,1.1938
4.01356e-08,1.1909
4.01588e-08,1.1880
4.01821e-08,1.1862
4.02054e-08,1.1859
4.02286e-08,1.1875
4.02519e-08,1.1913
4.02752e-08,1.1978
4.02984e-08,1.2070
4.03217e-08,1.2173
4.03450e-08,1.2266
4.03682e-08,1.2333
4.03915e-08,1.2358
4.04148e-08,1.2337
4.04380e-08,1.2277
4.04613e-08,1.2196
4.04846e-08,1.2112
4.05078e-08,1.2034
4.05311e-08,1.1968
4.05544e-08,1.1921
4.05776e-08,1.1897
4.06009e-08,1.1898
4.06242e-08,1.1919
4.06474e-08,1.1950
4.06707e-08,1.1981
4.06940e-08,1.2009
4.07173e-08,1.2035
4.07405e-08,1.2057
4.07638e-08,1.2069
4.07871e-08,1.2064
4.08103e-08,1.2040
4.08336e-08,1.1999
4.08569e-08,1.1949
4.08801e-08,1.1902
4.09034e-08,1.1870
4.09267e-08,1.1859
4.09499e-08,1.1871
4.09732e-08,1.1901
4.09965e-08,1.1945
4.10197e-08,1.1996
4.10430e-08,1.2046
4.10663e-08,1.2086
4.10895e-08,1.2107
4.11128e-08,1.2108
4.11361e-08,1.2094
4.11593e-08,1.2073
4.11826e-08,1.2049
4.12059e-08,1.2027
4.12291e-08,1.2004
4.12524e-08,1.1984
4.12757e-08,1.1969
4.12989e-08,1.1961
4.13222e-08,1.1964
4.13455e-08,1.1977
4.13687e-08,1.1999
4.13920e-08,1.2025
4.14153e-08,1.2049
4.14385e-08,1.2069
4.14618e-08,1.2080
4.14851e-08,1.2079
4.15083e-08,1.2065
4.15316e-08,1.2040
4.15549e-08,1.2008
4.15781e-08,1.1978
4.16014e-08,1.1956
4.16247e-08,1.1948
4.16479e-08,1.1950
4.16712e-08,1.1961
4.16945e-08,1.1975
4.17177e-08,1.1993
4.17410e-08,1.2010
4.17643e-08,1.2025
4.17875e-08,1.2037
4.18108e-08,1.2043
4.18341e-08,1.2045
4.18573e-08,1.2041
4.18806e-08,1.2033
4.19039e-08,1.2022
4.19271e-08,1.2009
4.19504e-08,1.1995
4.19737e-08,1.1981
4.19969e-08,1.1972
4.20202e-08,1.1970
4.20435e-08,1.1978
4.20667e-08,1.1993
4.20900e-08,1.2011
4.21133e-08,1.2028
4.21365e-08,1.2040
4.21598e-08,1.2047
4.21831e-08,1.2046
4.22063e-08,1.2040
4.22296e-08,1.2029
4.22529e-08,1.2017
4.22761e-08,1.2004
4.22994e-08,1.1995
4.23227e-08,1.1990
4.23459e-08,1.1988
4.23692e-08,1.1989
4.23925e-08,1.1992
4.24157e-08,1.1996
4.24390e-08,1.2002
4.24623e-08,1.2010
4.24855e-08,1.2019
4.25088e-08,1.2027
4.25321e-08,1.2032
4.25553e-08,1.2033
4.25786e-08,1.2029
4.26019e-08,1.2021
4.26251e-08,1.2011
4.26484e-08,1.2002
4.26717e-08,1.1993
4.26949e-08,1.1988
4.27182e-08,1.1987
4.27415e-08,1.1991
4.27647e-08,1.1999
4.27880e-08,1.2008
4.28113e-08,1.2015
4.28345e-08,1.2021
4.28578e-08,1.2023
4.28811e-08,1.2024
4.29043e-08,1.2022
4.29276e-08,1.2020
4.29509e-08,1.2017
4.29742e-08,1.2013
4.29974e-08,1.2008
4.30207e-08,1.2003
4.30440e-08,1.2000
4.30672e-08,1.1997
4.30905e-08,1.1997
4.31138e-08,1.1998
4.31370e-08,1.2002
4.31603e-08,1.2007
4.31836e-08,1.2013
4.32068e-08,1.2019
4.32301e-08,1.2023
4.32534e-08,1.2023
4.32766e-08,1.2020
4.32999e-08,1.2016
4.33232e-08,1.2010
4.33464e-08,1.2006
4.33697e-08,1.2002
4.33930e-08,1.2000
4.34162e-08,1.2000
4.34395e-08,1.2001
4.34628e-08,1.2003
4.34860e-08,1.2006
4.35093e-08,1.2009
4.35326e-08,1.2011
4.35558e-08,1.2013
4.35791e-08,1.2014
4.36024e-08,1.2015
4.36256e-08,1.2016
4.36489e-08,1.2015
4.36722e-08,1.2014
4.36954e-08,1.2010
4.37187e-08,1.2007
4.37420e-08,1.2003
4.37652e-08,1.2001
4.37885e-08,1.2001
4.38118e-08,1.2002
4.38350e-08,1.2004
4.38583e-08,1.2007
4.38816e-08,1.2011
4.39048e-08,1.2013
4.39281e-08,1.2015
4.39514e-08,1.2015
4.39746e-08,1.2014
4.39979e-08,1.2012
4.40212e-08,1.2010
4.40444e-08,1.2008
4.40677e-08,1.2007
4.40910e-08,1.2006
4.41142e-08,1.2005
4.41375e-08,1.2005
4.41608e-08,1.2005
4.41840e-08,1.2005
4.42073e-08,1.2006
4.42306e-08,1.2008
4.42538e-08,1.2009
4.42771e-08,1.2011
4.43004e-08,1.2013
4.43236e-08,1.2013
4.43469e-08,1.2013
4.43702e-08,1.2011
4.43934e-08,1.2009
4.44167e-08,1.2007
4.44400e-08,1.2005
4.44632e-08,1.2004
4.44865e-08,1.2004
4.45098e-08,1.2005
4.45330e-08,1.2006
4.45563e-08,1.2007
4.45796e-08,1.2009
4.46028e-08,1.2009
4.46261e-08,1.2010
4.46494e-08,1.2010
4.46726e-08,1.2010
4.46959e-08,1.2010
4.47192e-08,1.2010
4.47424e-08,1.2009
4.47657e-08,1.2008
4.47890e-08,1.2008
4.48122e-08,1.2007
4.48355e-08,1.2006
4.48588e-08,1.2005
4.48820e-08,1.2005
4.49053e-08,1.2006
4.49286e-08,1.2007
4.49518e-08,1.2008
4.49751e-08,1.2010
4.49984e-08,1.2010
4.50216e-08,1.2010
4.50449e-08,1.2010
4.50682e-08,1.2009
4.50914e-08,1.2008
4.51147e-08,1.2007
4.51380e-08,1.2007
4.51612e-08,1.2006
4.51845e-08,1.2006
4.52078e-08,1.2006
4.52310e-08,1.2007
4.52543e-08,1.2007
4.52776e-08,1.2007
4.53008e-08,1.2007
4.53241e-08,1.2008
4.53474e-08,1.2008
4.53707e-08,1.2009
4.53939e-08,1.2009
4.54172e-08,1.2009
4.54405e-08,1.2009
4.54637e-08,1.1897
4.54870e-08,1.1442
4.55103e-08,1.0421
4.55335e-08,0.8732
4.55568e-08,0.7359
4.55801e-08,0.6424
4.56033e-08,0.5817
4.56266e-08,0.5473
4.56499e-08,0.5297
4.56731e-08,0.5200
4.56964e-08,0.5155
4.57197e-08,0.5131
4.57429e-08,0.5112
4.57662e-08,0.5114
4.57895e-08,0.5143
4.58127e-08,0.5181
4.58360e-08,0.5208
4.58593e-08,0.5218
4.58825e-08,0.5211
4.59058e-08,0.5186
4.59291e-08,0.5149
4.59523e-08,0.5119
4.59756e-08,0.5110
4.59989e-08,0.5084
4.60221e-08,0.4962
4.60454e-08,0.4695
4.60687e-08,0.4287
4.60919e-08,0.3747
4.61152e-08,0.3322
4.61385e-08,0.3512
4.61617e-08,0.4529
4.61850e-08,0.5393
4.62083e-08,0.5897
4.62315e-08,0.6164
4.62548e-08,0.6260
4.62781e-08,0.6203
4.63013e-08,0.6114
4.63246e-08,0.6010
4.63479e-08,0.5918
4.63711e-08,0.5843
4.63944e-08,0.5794
4.64177e-08,0.5750
4.64409e-08,0.5705
4.64642e-08,0.5662
4.64875e-08,0.5612
4.65107e-08,0.5566
4.65340e-08,0.5548
4.65573e-08,0.5572
4.65805e-08,0.5634
4.66038e-08,0.5729
4.66271e-08,0.5897
4.66503e-08,0.6212
4.66736e-08,0.6718
4.66969e-08,0.7377
4.67201e-08,0.7925
4.67434e-08,0.8245
4.67667e-08,0.7630
4.67899e-08,0.6711
4.68132e-08,0.6131
4.68365e-08,0.5768
4.68597e-08,0.5587
4.68830e-08,0.5511
4.69063e-08,0.5493
4.69295e-08,0.5485
4.69528e-08,0.5483
4.69761e-08,0.5489
4.69993e-08,0.5506
4.70226e-08,0.5538
4.70459e-08,0.5576
4.70691e-08,0.5606
4.70924e-08,0.5642
4.71157e-08,0.5680
4.71389e-08,0.5702
4.71622e-08,0.5672
4.71855e-08,0.5586
4.72087e-08,0.5464
4.72320e-08,0.5308
4.72553e-08,0.5074
4.72785e-08,0.4694
4.73018e-08,0.4166
4.73251e-08,0.3531
4.73483e-08,0.2862
4.73716e-08,0.2462
4.73949e-08,0.2841
4.74181e-08,0.3980
4.74414e-08,0.4794
4.74647e-08,0.5366
4.74879e-08,0.5711
4.75112e-08,0.5860
4.75345e-08,0.5915
4.75577e-08,0.5903
4.75810e-08,0.5861
4.76043e-08,0.5804
4.76275e-08,0.5739
4.76508e-08,0.5683
4.76741e-08,0.5626
4.76973e-08,0.5577
4.77206e-08,0.5531
4.77439e-08,0.5492
4.77672e-08,0.5488
4.77904e-08,0.5548
4.78137e-08,0.5678
4.78370e-08,0.5857
4.78602e-08,0.6066
4.78835e-08,0.6329
4.79068e-08,0.6705
4.79300e-08,0.7210
4.79533e-08,0.7806
4.79766e-08,0.8474
4.79998e-08,0.9182
4.80231e-08,0.9869
4.80464e-08,1.0492
4.80696e-08,1.1033
4.80929e-08,1.1468
4.81162e-08,1.1786
4.81394e-08,1.2004
4.81627e-08,1.2146
4.81860e-08,1.2231
4.82092e-08,1.2289
4.82325e-08,1.2348
4.82558e-08,1.2404
4.82790e-08,1.2434
4.83023e-08,1.2431
4.83256e-08,1.2410
4.83488e-08,1.2392
4.83721e-08,1.2385
4.83954e-08,1.2374
4.84186e-08,1.2341
4.84419e-08,1.2284
4.84652e-08,1.2198
4.84884e-08,1.2082
4.85117e-08,1.1942
4.85350e-08,1.1788
4.85582e-08,1.1627
4.85815e-08,1.1486
4.86048e-08,1.1388
4.86280e-08,1.1344
4.86513e-08,1.1357
4.86746e-08,1.1424
4.86978e-08,1.1519
4.87211e-08,1.1613
4.87444e-08,1.1689
4.87676e-08,1.1751
4.87909e-08,1.1803
4.88142e-08,1.1848
4.88374e-08,1.1882
4.88607e-08,1.1902
4.88840e-08,1.1913
4.89072e-08,1.1921
4.89305e-08,1.1932
4.89538e-08,1.1943
4.89770e-08,1.1955
4.90003e-08,1.1970
4.90236e-08,1.1995
4.90468e-08,1.2038
4.90701e-08,1.2096
4.90934e-08,1.2160
4.91166e-08,1.2219
4.91399e-08,1.2257
4.91632e-08,1.2262
4.91864e-08,1.2233
4.92097e-08,1.2143
4.92330e-08,1.1676
4.92562e-08,1.0742
4.92795e-08,0.8996
4.93028e-08,0.7489
4.93260e-08,0.6507
4.93493e-08,0.5842
4.93726e-08,0.5450
4.93958e-08,0.5265
4.94191e-08,0.5171
4.94424e-08,0.5130
4.94656e-08,0.5112
4.94889e-08,0.5103
4.95122e-08,0.5111
4.95354e-08,0.5145
4.95587e-08,0.5183
4.95820e-08,0.5200
4.96052e-08,0.5192
4.96285e-08,0.5157
4.96518e-08,0.5110
4.96750e-08,0.5057
4.96983e-08,0.5021
