.HEADER
..NAMES
Time,V U2.B8
.DATA
3.07290e-08,1.1526
3.07386e-08,1.1542
3.07483e-08,1.1565
3.07579e-08,1.1593
3.07675e-08,1.1621
3.07772e-08,1.1646
3.07868e-08,1.1666
3.07965e-08,1.1574
3.08061e-08,1.1309
3.08158e-08,1.0854
3.08254e-08,1.0132
3.08351e-08,0.9173
3.08447e-08,0.8178
3.08544e-08,0.7201
3.08640e-08,0.6255
3.08736e-08,0.5463
3.08833e-08,0.4834
3.08929e-08,0.4300
3.09026e-08,0.3883
3.09122e-08,0.3582
3.09219e-08,0.3335
3.09315e-08,0.3153
3.09412e-08,0.3072
3.09508e-08,0.3060
3.09605e-08,0.3083
3.09701e-08,0.3172
3.09797e-08,0.3323
3.09894e-08,0.3518
3.09990e-08,0.3751
3.10087e-08,0.3941
3.10183e-08,0.4047
3.10280e-08,0.4095
3.10376e-08,0.4113
3.10473e-08,0.4128
3.10569e-08,0.4158
3.10665e-08,0.4200
3.10762e-08,0.4249
3.10858e-08,0.4312
3.10955e-08,0.4399
3.11051e-08,0.4491
3.11148e-08,0.4549
3.11244e-08,0.4556
3.11341e-08,0.4496
3.11437e-08,0.4354
3.11533e-08,0.4140
3.11630e-08,0.3888
3.11726e-08,0.3646
3.11823e-08,0.3478
3.11919e-08,0.3461
3.12016e-08,0.3649
3.12112e-08,0.4046
3.12209e-08,0.4609
3.12305e-08,0.5243
3.12402e-08,0.5827
3.12498e-08,0.6261
3.12594e-08,0.6499
3.12691e-08,0.6532
3.12787e-08,0.6389
3.12884e-08,0.6126
3.12980e-08,0.5794
3.13077e-08,0.5418
3.13173e-08,0.5000
3.13270e-08,0.4532
3.13366e-08,0.4001
3.13463e-08,0.3419
3.13559e-08,0.2817
3.13655e-08,0.2222
3.13752e-08,0.1649
3.13848e-08,0.1120
3.13945e-08,0.0659
3.14041e-08,0.0328
3.14138e-08,0.0209
3.14234e-08,0.0276
3.14331e-08,0.0492
3.14427e-08,0.0800
3.14523e-08,0.1135
3.14620e-08,0.1511
3.14716e-08,0.1948
3.14813e-08,0.2401
3.14909e-08,0.2885
3.15006e-08,0.3358
3.15102e-08,0.3803
3.15199e-08,0.4213
3.15295e-08,0.4591
3.15392e-08,0.4933
3.15488e-08,0.5233
3.15584e-08,0.5464
3.15681e-08,0.5609
3.15777e-08,0.5641
3.15874e-08,0.5561
3.15970e-08,0.5387
3.16067e-08,0.5162
3.16163e-08,0.4942
3.16260e-08,0.4777
3.16356e-08,0.4700
3.16452e-08,0.4723
3.16549e-08,0.4835
3.16645e-08,0.4997
3.16742e-08,0.5162
3.16838e-08,0.5289
3.16935e-08,0.5358
3.17031e-08,0.5368
3.17128e-08,0.5340
3.17224e-08,0.5305
3.17320e-08,0.5292
3.17417e-08,0.5312
3.17513e-08,0.5358
3.17610e-08,0.5408
3.17706e-08,0.5442
3.17803e-08,0.5447
3.17899e-08,0.5411
3.17996e-08,0.5320
3.18092e-08,0.5166
3.18189e-08,0.4958
3.18285e-08,0.4721
3.18381e-08,0.4483
3.18478e-08,0.4269
3.18574e-08,0.4093
3.18671e-08,0.3957
3.18767e-08,0.3860
3.18864e-08,0.3802
3.18960e-08,0.3787
3.19057e-08,0.3826
3.19153e-08,0.3933
3.19250e-08,0.4115
3.19346e-08,0.4369
3.19442e-08,0.4683
3.19539e-08,0.5044
3.19635e-08,0.5443
3.19732e-08,0.5877
3.19828e-08,0.6338
3.19925e-08,0.6806
3.20021e-08,0.7247
3.20118e-08,0.7635
3.20214e-08,0.7953
3.20310e-08,0.8208
3.20407e-08,0.8423
3.20503e-08,0.8627
3.20600e-08,0.8849
3.20696e-08,0.9104
3.20793e-08,0.9394
3.20889e-08,0.9704
3.20986e-08,1.0013
3.21082e-08,1.0299
3.21178e-08,1.0543
3.21275e-08,1.0738
3.21371e-08,1.0886
3.21468e-08,1.0998
3.21564e-08,1.1091
3.21661e-08,1.1181
3.21757e-08,1.1275
3.21854e-08,1.1375
3.21950e-08,1.1475
3.22047e-08,1.1567
3.22143e-08,1.1643
3.22239e-08,1.1701
3.22336e-08,1.1742
3.22432e-08,1.1768
3.22529e-08,1.1784
3.22625e-08,1.1793
3.22722e-08,1.1799
3.22818e-08,1.1811
3.22915e-08,1.1833
3.23011e-08,1.1867
3.23108e-08,1.1909
3.23204e-08,1.1953
3.23300e-08,1.1992
3.23397e-08,1.2025
3.23493e-08,1.2059
3.23590e-08,1.2096
3.23686e-08,1.2140
3.23783e-08,1.2192
3.23879e-08,1.2248
3.23976e-08,1.2306
3.24072e-08,1.2361
3.24168e-08,1.2406
3.24265e-08,1.2433
3.24361e-08,1.2431
3.24458e-08,1.2390
3.24554e-08,1.2305
3.24651e-08,1.2179
3.24747e-08,1.2028
3.24844e-08,1.1876
3.24940e-08,1.1745
3.25036e-08,1.1648
3.25133e-08,1.1589
3.25229e-08,1.1559
3.25326e-08,1.1549
3.25422e-08,1.1546
3.25519e-08,1.1543
3.25615e-08,1.1537
3.25712e-08,1.1528
3.25808e-08,1.1521
3.25905e-08,1.1518
3.26001e-08,1.1523
3.26097e-08,1.1537
3.26194e-08,1.1559
3.26290e-08,1.1586
3.26387e-08,1.1613
3.26483e-08,1.1636
3.26580e-08,1.1655
3.26676e-08,1.1626
3.26773e-08,1.1424
3.26869e-08,1.1055
3.26966e-08,1.0454
3.27062e-08,0.9570
3.27158e-08,0.8578
3.27255e-08,0.7601
3.27351e-08,0.6632
3.27448e-08,0.5770
3.27544e-08,0.5082
3.27641e-08,0.4512
3.27737e-08,0.4036
3.27834e-08,0.3691
3.27930e-08,0.3425
3.28026e-08,0.3208
3.28123e-08,0.3088
3.28219e-08,0.3058
3.28316e-08,0.3068
3.28412e-08,0.3131
3.28509e-08,0.3260
3.28605e-08,0.3437
3.28702e-08,0.3660
3.28798e-08,0.3874
3.28894e-08,0.4011
3.28991e-08,0.4078
3.29087e-08,0.4104
3.29184e-08,0.4119
3.29280e-08,0.4143
3.29377e-08,0.4183
3.29473e-08,0.4232
3.29570e-08,0.4287
3.29666e-08,0.4365
3.29763e-08,0.4459
3.29859e-08,0.4532
3.29955e-08,0.4560
3.30052e-08,0.4528
3.30148e-08,0.4420
3.30245e-08,0.4233
3.30341e-08,0.3992
3.30438e-08,0.3742
3.30534e-08,0.3537
3.30631e-08,0.3451
3.30727e-08,0.3552
3.30824e-08,0.3866
3.30920e-08,0.4368
3.31016e-08,0.4986
3.31113e-08,0.5603
3.31209e-08,0.6104
3.31306e-08,0.6424
3.31402e-08,0.6539
3.31499e-08,0.6464
3.31595e-08,0.6244
3.31692e-08,0.5938
3.31788e-08,0.5580
3.31884e-08,0.5179
3.31981e-08,0.4732
3.32077e-08,0.4225
3.32174e-08,0.3658
3.32270e-08,0.3059
3.32367e-08,0.2457
3.32463e-08,0.1874
3.32560e-08,0.1325
3.32656e-08,0.0835
3.32752e-08,0.0428
3.32849e-08,0.0238
3.32945e-08,0.0231
3.33042e-08,0.0392
3.33138e-08,0.0671
3.33235e-08,0.0998
3.33331e-08,0.1353
3.33428e-08,0.1765
3.33524e-08,0.2213
3.33621e-08,0.2692
3.33717e-08,0.3173
3.33813e-08,0.3631
3.33910e-08,0.4055
3.34006e-08,0.4446
3.34103e-08,0.4805
3.34199e-08,0.5119
3.34296e-08,0.5379
3.34392e-08,0.5562
3.34489e-08,0.5641
3.34585e-08,0.5604
3.34682e-08,0.5466
3.34778e-08,0.5256
3.34874e-08,0.5029
3.34971e-08,0.4837
3.35067e-08,0.4723
3.35164e-08,0.4705
3.35260e-08,0.4783
3.35357e-08,0.4928
3.35453e-08,0.5096
3.35550e-08,0.5241
3.35646e-08,0.5336
3.35742e-08,0.5368
3.35839e-08,0.5353
3.35935e-08,0.5318
3.36032e-08,0.5295
3.36128e-08,0.5302
3.36225e-08,0.5340
3.36321e-08,0.5391
3.36418e-08,0.5433
3.36514e-08,0.5450
3.36610e-08,0.5431
3.36707e-08,0.5364
3.36803e-08,0.5234
3.36900e-08,0.5047
3.36996e-08,0.4819
3.37093e-08,0.4578
3.37189e-08,0.4352
3.37286e-08,0.4159
3.37382e-08,0.4006
3.37479e-08,0.3893
3.37575e-08,0.3819
3.37671e-08,0.3786
3.37768e-08,0.3801
3.37864e-08,0.3880
3.37961e-08,0.4033
3.38057e-08,0.4260
3.38154e-08,0.4553
3.38250e-08,0.4896
3.38347e-08,0.5280
3.38443e-08,0.5699
3.38540e-08,0.6151
3.38636e-08,0.6619
3.38732e-08,0.7074
3.38829e-08,0.7486
3.38925e-08,0.7832
3.39022e-08,0.8111
3.39118e-08,0.8340
3.39215e-08,0.8546
3.39311e-08,0.8758
3.39408e-08,0.8999
3.39504e-08,0.9276
3.39600e-08,0.9579
3.39697e-08,0.9891
3.39793e-08,1.0187
3.39890e-08,1.0450
3.39986e-08,1.0665
3.40083e-08,1.0831
3.40179e-08,1.0956
3.40276e-08,1.1055
3.40372e-08,1.1145
3.40468e-08,1.1238
3.40565e-08,1.1335
3.40661e-08,1.1436
3.40758e-08,1.1532
3.40854e-08,1.1615
3.40951e-08,1.1680
3.41047e-08,1.1727
3.41144e-08,1.1759
3.41240e-08,1.1779
3.41337e-08,1.1790
3.41433e-08,1.1797
3.41529e-08,1.1806
3.41626e-08,1.1823
3.41722e-08,1.1852
3.41819e-08,1.1891
3.41915e-08,1.1935
3.42012e-08,1.1975
3.42108e-08,1.2011
3.42205e-08,1.2044
3.42301e-08,1.2080
3.42398e-08,1.2122
3.42494e-08,1.2171
3.42590e-08,1.2226
3.42687e-08,1.2284
3.42783e-08,1.2341
3.42880e-08,1.2390
3.42976e-08,1.2424
3.43073e-08,1.2435
3.43169e-08,1.2411
3.43266e-08,1.2343
3.43362e-08,1.2233
3.43458e-08,1.2090
3.43555e-08,1.1936
3.43651e-08,1.1795
3.43748e-08,1.1683
3.43844e-08,1.1609
3.43941e-08,1.1568
3.44037e-08,1.1551
3.44134e-08,1.1546
3.44230e-08,1.1543
3.44326e-08,1.1539
3.44423e-08,1.1531
3.44519e-08,1.1523
3.44616e-08,1.1518
3.44712e-08,1.1520
3.44809e-08,1.1530
3.44905e-08,1.1549
3.45002e-08,1.1574
3.45098e-08,1.1601
3.45195e-08,1.1627
3.45291e-08,1.1647
3.45387e-08,1.1663
3.45484e-08,1.1674
3.45580e-08,1.1684
3.45677e-08,1.1694
3.45773e-08,1.1706
3.45870e-08,1.1722
3.45966e-08,1.1741
3.46063e-08,1.1763
3.46159e-08,1.1788
3.46256e-08,1.1810
3.46352e-08,1.1828
3.46448e-08,1.1835
3.46545e-08,1.1832
3.46641e-08,1.1822
3.46738e-08,1.1811
3.46834e-08,1.1805
3.46931e-08,1.1811
3.47027e-08,1.1830
3.47124e-08,1.1861
3.47220e-08,1.1899
3.47316e-08,1.1939
3.47413e-08,1.1974
3.47509e-08,1.1997
3.47606e-08,1.2002
3.47702e-08,1.1989
3.47799e-08,1.1958
3.47895e-08,1.1920
3.47992e-08,1.1883
3.48088e-08,1.1856
3.48184e-08,1.1845
3.48281e-08,1.1849
3.48377e-08,1.1864
3.48474e-08,1.1881
3.48570e-08,1.1898
3.48667e-08,1.1912
3.48763e-08,1.1926
3.48860e-08,1.1941
3.48956e-08,1.1959
3.49053e-08,1.1980
3.49149e-08,1.2003
3.49245e-08,1.2026
3.49342e-08,1.2047
3.49438e-08,1.2066
3.49535e-08,1.2079
3.49631e-08,1.2087
3.49728e-08,1.2088
3.49824e-08,1.2084
3.49921e-08,1.2076
3.50017e-08,1.2067
3.50114e-08,1.2060
3.50210e-08,1.2056
3.50306e-08,1.2058
3.50403e-08,1.2063
3.50499e-08,1.2071
3.50596e-08,1.2079
3.50692e-08,1.2082
3.50789e-08,1.2079
3.50885e-08,1.2068
3.50982e-08,1.2050
3.51078e-08,1.2027
3.51174e-08,1.2005
3.51271e-08,1.1989
3.51367e-08,1.1983
3.51464e-08,1.1986
3.51560e-08,1.1998
3.51657e-08,1.2014
3.51753e-08,1.2030
3.51850e-08,1.2041
3.51946e-08,1.2046
3.52042e-08,1.2044
3.52139e-08,1.2035
3.52235e-08,1.2023
3.52332e-08,1.2009
3.52428e-08,1.1999
3.52525e-08,1.1993
3.52621e-08,1.1992
3.52718e-08,1.1994
3.52814e-08,1.1996
3.52911e-08,1.1996
3.53007e-08,1.1993
3.53103e-08,1.1990
3.53200e-08,1.1988
3.53296e-08,1.1990
3.53393e-08,1.1994
3.53489e-08,1.2002
3.53586e-08,1.2011
3.53682e-08,1.2020
3.53779e-08,1.2027
3.53875e-08,1.2031
3.53972e-08,1.2031
3.54068e-08,1.2028
3.54164e-08,1.2021
3.54261e-08,1.2011
3.54357e-08,1.1999
3.54454e-08,1.1988
3.54550e-08,1.1980
3.54647e-08,1.1978
3.54743e-08,1.1980
3.54840e-08,1.1987
3.54936e-08,1.1995
3.55032e-08,1.2001
3.55129e-08,1.2005
3.55225e-08,1.2003
3.55322e-08,1.1997
3.55418e-08,1.1988
3.55515e-08,1.1978
3.55611e-08,1.1970
3.55708e-08,1.1966
3.55804e-08,1.1968
3.55900e-08,1.1974
3.55997e-08,1.1982
3.56093e-08,1.1991
3.56190e-08,1.1998
3.56286e-08,1.2002
3.56383e-08,1.2003
3.56479e-08,1.2003
3.56576e-08,1.2001
3.56672e-08,1.2000
3.56769e-08,1.2000
3.56865e-08,1.2001
3.56961e-08,1.2003
3.57058e-08,1.2005
3.57154e-08,1.2006
3.57251e-08,1.2004
3.57347e-08,1.2001
3.57444e-08,1.1997
3.57540e-08,1.1993
3.57637e-08,1.1990
3.57733e-08,1.1990
3.57829e-08,1.1992
3.57926e-08,1.1997
3.58022e-08,1.2003
3.58119e-08,1.2009
3.58215e-08,1.2014
3.58312e-08,1.2017
3.58408e-08,1.2017
3.58505e-08,1.2015
3.58601e-08,1.2010
3.58698e-08,1.2004
3.58794e-08,1.1997
3.58890e-08,1.1992
3.58987e-08,1.1989
3.59083e-08,1.1990
3.59180e-08,1.1994
3.59276e-08,1.2000
3.59373e-08,1.2005
3.59469e-08,1.2009
3.59566e-08,1.2010
3.59662e-08,1.2009
3.59759e-08,1.2006
3.59855e-08,1.2002
3.59951e-08,1.1999
3.60048e-08,1.1997
3.60144e-08,1.1998
3.60241e-08,1.2000
3.60337e-08,1.2003
3.60434e-08,1.2005
3.60530e-08,1.2007
3.60627e-08,1.2007
3.60723e-08,1.2006
3.60819e-08,1.2005
3.60916e-08,1.2004
3.61012e-08,1.2004
3.61109e-08,1.2005
3.61205e-08,1.2007
3.61302e-08,1.2009
3.61398e-08,1.2011
3.61495e-08,1.2011
3.61591e-08,1.2011
3.61687e-08,1.2008
3.61784e-08,1.2005
3.61880e-08,1.2001
3.61977e-08,1.1998
3.62073e-08,1.1995
3.62170e-08,1.1995
3.62266e-08,1.1996
3.62363e-08,1.1999
3.62459e-08,1.2002
3.62556e-08,1.2006
3.62652e-08,1.2009
3.62748e-08,1.2010
3.62845e-08,1.2010
3.62941e-08,1.2009
3.63038e-08,1.2006
3.63134e-08,1.2002
3.63231e-08,1.1999
3.63327e-08,1.1997
3.63424e-08,1.1997
3.63520e-08,1.1998
3.63617e-08,1.2001
3.63713e-08,1.2004
3.63809e-08,1.2005
3.63906e-08,1.2006
3.64002e-08,1.2005
3.64099e-08,1.2004
3.64195e-08,1.2002
3.64292e-08,1.2002
3.64388e-08,1.2002
3.64485e-08,1.2002
3.64581e-08,1.2004
3.64677e-08,1.2005
3.64774e-08,1.2005
3.64870e-08,1.2005
3.64967e-08,1.2004
3.65063e-08,1.2003
3.65160e-08,1.2001
3.65256e-08,1.2000
3.65353e-08,1.2000
3.65449e-08,1.2001
3.65545e-08,1.2002
3.65642e-08,1.2004
3.65738e-08,1.2006
3.65835e-08,1.2007
3.65931e-08,1.2007
3.66028e-08,1.2007
3.66124e-08,1.2005
3.66221e-08,1.2003
3.66317e-08,1.2001
3.66414e-08,1.1999
3.66510e-08,1.1998
3.66606e-08,1.1998
3.66703e-08,1.1999
3.66799e-08,1.2001
3.66896e-08,1.2003
3.66992e-08,1.2005
3.67089e-08,1.2006
3.67185e-08,1.2006
3.67282e-08,1.2006
3.67378e-08,1.2005
3.67475e-08,1.2003
3.67571e-08,1.2002
3.67667e-08,1.2001
3.67764e-08,1.2001
3.67860e-08,1.2002
3.67957e-08,1.2003
3.68053e-08,1.2004
3.68150e-08,1.2004
3.68246e-08,1.2004
3.68343e-08,1.2003
3.68439e-08,1.2002
3.68535e-08,1.2002
3.68632e-08,1.2002
3.68728e-08,1.2002
3.68825e-08,1.2003
3.68921e-08,1.2004
3.69018e-08,1.2005
3.69114e-08,1.2005
3.69211e-08,1.2005
3.69307e-08,1.2004
3.69403e-08,1.2003
3.69500e-08,1.2002
3.69596e-08,1.2001
3.69693e-08,1.2000
3.69789e-08,1.2000
3.69886e-08,1.2001
3.69982e-08,1.2002
3.70079e-08,1.2003
3.70175e-08,1.2004
3.70272e-08,1.2005
3.70368e-08,1.2005
3.70464e-08,1.2005
3.70561e-08,1.2004
3.70657e-08,1.2003
3.70754e-08,1.2002
3.70850e-08,1.2001
3.70947e-08,1.2000
3.71043e-08,1.2001
3.71140e-08,1.2001
3.71236e-08,1.2002
3.71333e-08,1.2003
3.71429e-08,1.2004
3.71525e-08,1.2004
3.71622e-08,1.2004
3.71718e-08,1.2004
3.71815e-08,1.2003
3.71911e-08,1.2003
3.72008e-08,1.2002
3.72104e-08,1.2003
3.72201e-08,1.2003
3.72297e-08,1.2003
3.72393e-08,1.2004
3.72490e-08,1.2004
3.72586e-08,1.2003
3.72683e-08,1.2003
3.72779e-08,1.2002
3.72876e-08,1.2002
3.72972e-08,1.2001
3.73069e-08,1.2002
3.73165e-08,1.2002
3.73261e-08,1.2003
3.73358e-08,1.2004
3.73454e-08,1.2004
3.73551e-08,1.2004
3.73647e-08,1.2004
3.73744e-08,1.2004
3.73840e-08,1.2003
3.73937e-08,1.2002
3.74033e-08,1.2002
3.74130e-08,1.2001
3.74226e-08,1.2001
3.74322e-08,1.2002
3.74419e-08,1.2003
3.74515e-08,1.2003
3.74612e-08,1.2004
3.74708e-08,1.2004
3.74805e-08,1.2004
3.74901e-08,1.2004
3.74998e-08,1.2003
3.75094e-08,1.2003
3.75191e-08,1.2002
3.75287e-08,1.2002
3.75383e-08,1.2002
3.75480e-08,1.2002
3.75576e-08,1.2003
3.75673e-08,1.2003
3.75769e-08,1.2003
3.75866e-08,1.2003
3.75962e-08,1.2003
3.76059e-08,1.2003
3.76155e-08,1.2003
3.76251e-08,1.2002
3.76348e-08,1.2003
3.76444e-08,1.2003
3.76541e-08,1.2003
3.76637e-08,1.2008
3.76734e-08,1.1884
3.76830e-08,1.1595
3.76927e-08,1.1102
3.77023e-08,1.0323
3.77119e-08,0.9333
3.77216e-08,0.8310
3.77312e-08,0.7294
3.77409e-08,0.6321
3.77505e-08,0.5510
3.77602e-08,0.4864
3.77698e-08,0.4325
3.77795e-08,0.3922
3.77891e-08,0.3637
3.77988e-08,0.3403
3.78084e-08,0.3242
3.78180e-08,0.3174
3.78277e-08,0.3157
3.78373e-08,0.3169
3.78470e-08,0.3239
3.78566e-08,0.3365
3.78663e-08,0.3546
3.78759e-08,0.3759
3.78856e-08,0.3933
3.78952e-08,0.4044
3.79049e-08,0.4117
3.79145e-08,0.4174
3.79241e-08,0.4233
3.79338e-08,0.4297
3.79434e-08,0.4354
3.79531e-08,0.4402
3.79627e-08,0.4456
3.79724e-08,0.4530
3.79820e-08,0.4603
3.79917e-08,0.4642
3.80013e-08,0.4630
3.80109e-08,0.4546
3.80206e-08,0.4376
3.80302e-08,0.4131
3.80399e-08,0.3850
3.80495e-08,0.3584
3.80592e-08,0.3400
3.80688e-08,0.3377
3.80785e-08,0.3572
3.80881e-08,0.3986
3.80977e-08,0.4569
3.81074e-08,0.5219
3.81170e-08,0.5812
3.81267e-08,0.6250
3.81363e-08,0.6485
3.81460e-08,0.6510
3.81556e-08,0.6354
3.81653e-08,0.6076
3.81749e-08,0.5728
3.81846e-08,0.5334
3.81942e-08,0.4901
3.82038e-08,0.4418
3.82135e-08,0.3878
3.82231e-08,0.3296
3.82328e-08,0.2702
3.82424e-08,0.2118
3.82521e-08,0.1555
3.82617e-08,0.1032
3.82714e-08,0.0576
3.82810e-08,0.0210
3.82907e-08,-0.0061
3.83003e-08,-0.0250
3.83099e-08,-0.0383
3.83196e-08,-0.0484
3.83292e-08,-0.0569
3.83389e-08,-0.0649
3.83485e-08,-0.0727
3.83582e-08,-0.0803
3.83678e-08,-0.0866
3.83775e-08,-0.0900
3.83871e-08,-0.0891
3.83967e-08,-0.0837
3.84064e-08,-0.0736
3.84160e-08,-0.0592
3.84257e-08,-0.0421
3.84353e-08,-0.0261
3.84450e-08,-0.0151
3.84546e-08,-0.0127
3.84643e-08,-0.0205
3.84739e-08,-0.0372
3.84835e-08,-0.0591
3.84932e-08,-0.0815
3.85028e-08,-0.0998
3.85125e-08,-0.1102
3.85221e-08,-0.1110
3.85318e-08,-0.1029
3.85414e-08,-0.0890
3.85511e-08,-0.0732
3.85607e-08,-0.0592
3.85704e-08,-0.0496
3.85800e-08,-0.0447
3.85896e-08,-0.0433
3.85993e-08,-0.0432
3.86089e-08,-0.0433
3.86186e-08,-0.0435
3.86282e-08,-0.0447
3.86379e-08,-0.0483
3.86475e-08,-0.0552
3.86572e-08,-0.0655
3.86668e-08,-0.0782
3.86765e-08,-0.0919
3.86861e-08,-0.1048
3.86957e-08,-0.1156
3.87054e-08,-0.1234
3.87150e-08,-0.1277
3.87247e-08,-0.1280
3.87343e-08,-0.1240
3.87440e-08,-0.1161
3.87536e-08,-0.1058
3.87633e-08,-0.0950
3.87729e-08,-0.0857
3.87825e-08,-0.0788
3.87922e-08,-0.0746
3.88018e-08,-0.0721
3.88115e-08,-0.0701
3.88211e-08,-0.0671
3.88308e-08,-0.0613
3.88404e-08,-0.0518
3.88501e-08,-0.0384
3.88597e-08,-0.0221
3.88693e-08,-0.0047
3.88790e-08,0.0111
3.88886e-08,0.0230
3.88983e-08,0.0293
3.89079e-08,0.0298
3.89176e-08,0.0254
3.89272e-08,0.0185
3.89369e-08,0.0115
3.89465e-08,0.0063
3.89562e-08,0.0036
3.89658e-08,0.0034
3.89754e-08,0.0046
3.89851e-08,0.0063
3.89947e-08,0.0077
3.90044e-08,0.0085
3.90140e-08,0.0090
3.90237e-08,0.0099
3.90333e-08,0.0119
3.90430e-08,0.0155
3.90526e-08,0.0205
3.90623e-08,0.0259
3.90719e-08,0.0307
3.90815e-08,0.0336
3.90912e-08,0.0340
3.91008e-08,0.0319
3.91105e-08,0.0278
3.91201e-08,0.0225
3.91298e-08,0.0170
3.91394e-08,0.0119
3.91491e-08,0.0081
3.91587e-08,0.0063
3.91683e-08,0.0068
3.91780e-08,0.0098
3.91876e-08,0.0148
3.91973e-08,0.0208
3.92069e-08,0.0265
3.92166e-08,0.0304
3.92262e-08,0.0317
3.92359e-08,0.0307
3.92455e-08,0.0279
3.92551e-08,0.0249
3.92648e-08,0.0228
3.92744e-08,0.0225
3.92841e-08,0.0243
3.92937e-08,0.0279
3.93034e-08,0.0326
3.93130e-08,0.0373
3.93227e-08,0.0409
3.93323e-08,0.0426
3.93420e-08,0.0422
3.93516e-08,0.0398
3.93612e-08,0.0364
3.93709e-08,0.0328
3.93805e-08,0.0296
3.93902e-08,0.0270
3.93998e-08,0.0247
3.94095e-08,0.0222
3.94191e-08,0.0191
3.94288e-08,0.0152
3.94384e-08,0.0107
3.94481e-08,0.0062
3.94577e-08,0.0025
3.94673e-08,0.0001
3.94770e-08,-0.0007
3.94866e-08,0.0001
3.94963e-08,0.0022
3.95059e-08,0.0049
3.95156e-08,0.0076
3.95252e-08,0.0095
3.95349e-08,0.0078
3.95445e-08,0.0075
3.95541e-08,0.0171
3.95638e-08,0.0343
3.95734e-08,0.0552
3.95831e-08,0.0836
3.95927e-08,0.1201
3.96024e-08,0.1649
3.96120e-08,0.2232
3.96217e-08,0.2906
3.96313e-08,0.3564
3.96409e-08,0.4166
3.96506e-08,0.4693
3.96602e-08,0.5117
3.96699e-08,0.5448
3.96795e-08,0.5711
3.96892e-08,0.5897
3.96988e-08,0.6011
3.97085e-08,0.6090
3.97181e-08,0.6143
3.97278e-08,0.6169
3.97374e-08,0.6180
3.97470e-08,0.6184
3.97567e-08,0.6178
3.97663e-08,0.6171
3.97760e-08,0.6170
3.97856e-08,0.6168
3.97953e-08,0.6167
3.98049e-08,0.6175
3.98146e-08,0.6183
3.98242e-08,0.6184
3.98338e-08,0.6185
3.98435e-08,0.6180
3.98531e-08,0.6155
3.98628e-08,0.6117
3.98724e-08,0.6085
3.98821e-08,0.6068
3.98917e-08,0.6071
3.99014e-08,0.6107
3.99110e-08,0.6179
3.99207e-08,0.6284
3.99303e-08,0.6407
3.99399e-08,0.6516
3.99496e-08,0.6569
3.99592e-08,0.6552
3.99689e-08,0.6468
3.99785e-08,0.6315
3.99882e-08,0.6096
3.99978e-08,0.5830
4.00075e-08,0.5538
4.00171e-08,0.5258
4.00268e-08,0.5042
4.00364e-08,0.4929
4.00460e-08,0.4930
4.00557e-08,0.5043
4.00653e-08,0.5251
4.00750e-08,0.5518
4.00846e-08,0.5813
4.00943e-08,0.6117
4.01039e-08,0.6425
4.01136e-08,0.6740
4.01232e-08,0.7067
4.01328e-08,0.7397
4.01425e-08,0.7714
4.01521e-08,0.8008
4.01618e-08,0.8247
4.01714e-08,0.8258
4.01811e-08,0.8080
4.01907e-08,0.7780
4.02004e-08,0.7251
4.02100e-08,0.6590
4.02196e-08,0.6010
4.02293e-08,0.5436
4.02389e-08,0.4887
4.02486e-08,0.4481
4.02582e-08,0.4162
4.02679e-08,0.3857
4.02775e-08,0.3640
4.02872e-08,0.3499
4.02968e-08,0.3348
4.03065e-08,0.3218
4.03161e-08,0.3153
4.03257e-08,0.3095
4.03354e-08,0.3058
4.03450e-08,0.3108
4.03547e-08,0.3233
4.03643e-08,0.3429
4.03740e-08,0.3704
4.03836e-08,0.3967
4.03933e-08,0.4159
4.04029e-08,0.4297
4.04126e-08,0.4388
4.04222e-08,0.4434
4.04318e-08,0.4462
4.04415e-08,0.4479
4.04511e-08,0.4464
4.04608e-08,0.4445
4.04704e-08,0.4462
4.04801e-08,0.4497
4.04897e-08,0.4513
4.04994e-08,0.4507
4.05090e-08,0.4463
4.05186e-08,0.4358
4.05283e-08,0.4210
4.05379e-08,0.4063
4.05476e-08,0.3961
4.05572e-08,0.3963
4.05669e-08,0.4125
4.05765e-08,0.4442
4.05862e-08,0.4863
4.05958e-08,0.5326
4.06054e-08,0.5748
4.06151e-08,0.6042
4.06247e-08,0.6175
4.06344e-08,0.6161
4.06440e-08,0.6018
4.06537e-08,0.5778
4.06633e-08,0.5483
4.06730e-08,0.5154
4.06826e-08,0.4791
4.06923e-08,0.4405
4.07019e-08,0.3998
4.07115e-08,0.3562
4.07212e-08,0.3103
4.07308e-08,0.2632
4.07405e-08,0.2146
4.07501e-08,0.1646
4.07598e-08,0.1151
4.07694e-08,0.0690
4.07791e-08,0.0333
4.07887e-08,0.0173
4.07984e-08,0.0205
4.08080e-08,0.0402
4.08176e-08,0.0705
4.08273e-08,0.1046
4.08369e-08,0.1435
4.08466e-08,0.1888
4.08562e-08,0.2368
4.08659e-08,0.2887
4.08755e-08,0.3400
4.08852e-08,0.3881
4.08948e-08,0.4314
4.09044e-08,0.4695
4.09141e-08,0.5016
4.09237e-08,0.5270
4.09334e-08,0.5439
4.09430e-08,0.5515
4.09527e-08,0.5489
4.09623e-08,0.5376
4.09720e-08,0.5208
4.09816e-08,0.5031
4.09912e-08,0.4894
4.10009e-08,0.4830
4.10105e-08,0.4849
4.10202e-08,0.4941
4.10298e-08,0.5076
4.10395e-08,0.5213
