.HEADER
..NAMES
Time,V U2.D7
.DATA
2.04474e-08,-0.0407
2.04570e-08,-0.0227
2.04667e-08,-0.0136
2.04763e-08,-0.0138
2.04860e-08,-0.0212
2.04956e-08,-0.0322
2.05053e-08,-0.0432
2.05149e-08,-0.0511
2.05246e-08,-0.0543
2.05342e-08,-0.0535
2.05438e-08,-0.0513
2.05535e-08,-0.0503
2.05631e-08,-0.0519
2.05728e-08,-0.0567
2.05824e-08,-0.0647
2.05921e-08,-0.0752
2.06017e-08,-0.0871
2.06114e-08,-0.0996
2.06210e-08,-0.1119
2.06307e-08,-0.1228
2.06403e-08,-0.1307
2.06499e-08,-0.1340
2.06596e-08,-0.1319
2.06692e-08,-0.1246
2.06789e-08,-0.1131
2.06885e-08,-0.0993
2.06982e-08,-0.0855
2.07078e-08,-0.0732
2.07175e-08,-0.0627
2.07271e-08,-0.0536
2.07367e-08,-0.0449
2.07464e-08,-0.0360
2.07560e-08,-0.0265
2.07657e-08,-0.0167
2.07753e-08,-0.0078
2.07850e-08,-0.0013
2.07946e-08,0.0014
2.08043e-08,-0.0001
2.08139e-08,-0.0052
2.08236e-08,-0.0120
2.08332e-08,-0.0177
2.08428e-08,-0.0202
2.08525e-08,-0.0182
2.08621e-08,-0.0118
2.08718e-08,-0.0019
2.08814e-08,0.0094
2.08911e-08,0.0201
2.09007e-08,0.0284
2.09104e-08,0.0337
2.09200e-08,0.0360
2.09296e-08,0.0360
2.09393e-08,0.0345
2.09489e-08,0.0325
2.09586e-08,0.0311
2.09682e-08,0.0309
2.09779e-08,0.0321
2.09875e-08,0.0346
2.09972e-08,0.0373
2.10068e-08,0.0394
2.10165e-08,0.0399
2.10261e-08,0.0381
2.10357e-08,0.0342
2.10454e-08,0.0283
2.10550e-08,0.0210
2.10647e-08,0.0132
2.10743e-08,0.0059
2.10840e-08,-0.0002
2.10936e-08,-0.0041
2.11033e-08,-0.0054
2.11129e-08,-0.0038
2.11226e-08,0.0002
2.11322e-08,0.0056
2.11418e-08,0.0112
2.11515e-08,0.0162
2.11611e-08,0.0199
2.11708e-08,0.0226
2.11804e-08,0.0249
2.11901e-08,0.0276
2.11997e-08,0.0311
2.12094e-08,0.0351
2.12190e-08,0.0391
2.12286e-08,0.0420
2.12383e-08,0.0431
2.12479e-08,0.0417
2.12576e-08,0.0380
2.12672e-08,0.0329
2.12769e-08,0.0273
2.12865e-08,0.0225
2.12962e-08,0.0192
2.13058e-08,0.0178
2.13155e-08,0.0179
2.13251e-08,0.0190
2.13347e-08,0.0202
2.13444e-08,0.0208
2.13540e-08,0.0206
2.13637e-08,0.0195
2.13733e-08,0.0177
2.13830e-08,0.0156
2.13926e-08,0.0137
2.14023e-08,0.0116
2.14119e-08,0.0079
2.14215e-08,0.0099
2.14312e-08,0.0279
2.14408e-08,0.0571
2.14505e-08,0.0895
2.14601e-08,0.1291
2.14698e-08,0.1782
2.14794e-08,0.2346
2.14891e-08,0.2984
2.14987e-08,0.3640
2.15084e-08,0.4252
2.15180e-08,0.4768
2.15276e-08,0.5142
2.15373e-08,0.5394
2.15469e-08,0.5579
2.15566e-08,0.5708
2.15662e-08,0.5762
2.15759e-08,0.5773
2.15855e-08,0.5790
2.15952e-08,0.5804
2.16048e-08,0.5799
2.16144e-08,0.5799
2.16241e-08,0.5836
2.16337e-08,0.5900
2.16434e-08,0.5972
2.16530e-08,0.6049
2.16627e-08,0.6123
2.16723e-08,0.6177
2.16820e-08,0.6202
2.16916e-08,0.6192
2.17013e-08,0.6153
2.17109e-08,0.6101
2.17205e-08,0.6040
2.17302e-08,0.5977
2.17398e-08,0.5934
2.17495e-08,0.5925
2.17591e-08,0.5944
2.17688e-08,0.5990
2.17784e-08,0.6070
2.17881e-08,0.6180
2.17977e-08,0.6309
2.18073e-08,0.6447
2.18170e-08,0.6571
2.18266e-08,0.6648
2.18363e-08,0.6647
2.18459e-08,0.6562
2.18556e-08,0.6406
2.18652e-08,0.6196
2.18749e-08,0.5959
2.18845e-08,0.5718
2.18942e-08,0.5501
2.19038e-08,0.5335
2.19134e-08,0.5236
2.19231e-08,0.5211
2.19327e-08,0.5266
2.19424e-08,0.5397
2.19520e-08,0.5578
2.19617e-08,0.5777
2.19713e-08,0.5968
2.19810e-08,0.6136
2.19906e-08,0.6287
2.20002e-08,0.6448
2.20099e-08,0.6646
2.20195e-08,0.6891
2.20292e-08,0.7175
2.20388e-08,0.7425
2.20485e-08,0.7413
2.20581e-08,0.7193
2.20678e-08,0.6857
2.20774e-08,0.6294
2.20871e-08,0.5604
2.20967e-08,0.5059
2.21063e-08,0.4618
2.21160e-08,0.4222
2.21256e-08,0.3930
2.21353e-08,0.3730
2.21449e-08,0.3632
2.21546e-08,0.3604
2.21642e-08,0.3598
2.21739e-08,0.3630
2.21835e-08,0.3729
2.21931e-08,0.3807
2.22028e-08,0.3795
2.22124e-08,0.3776
2.22221e-08,0.3801
2.22317e-08,0.3841
2.22414e-08,0.3921
2.22510e-08,0.4105
2.22607e-08,0.4304
2.22703e-08,0.4430
2.22800e-08,0.4503
2.22896e-08,0.4559
2.22992e-08,0.4582
2.23089e-08,0.4558
2.23185e-08,0.4516
2.23282e-08,0.4466
2.23378e-08,0.4432
2.23475e-08,0.4419
2.23571e-08,0.4419
2.23668e-08,0.4407
2.23764e-08,0.4368
2.23860e-08,0.4285
2.23957e-08,0.4151
2.24053e-08,0.3995
2.24150e-08,0.3835
2.24246e-08,0.3692
2.24343e-08,0.3614
2.24439e-08,0.3668
2.24536e-08,0.3883
2.24632e-08,0.4244
2.24729e-08,0.4721
2.24825e-08,0.5244
2.24921e-08,0.5705
2.25018e-08,0.6007
2.25114e-08,0.6107
2.25211e-08,0.6011
2.25307e-08,0.5779
2.25404e-08,0.5484
2.25500e-08,0.5188
2.25597e-08,0.4923
2.25693e-08,0.4692
2.25789e-08,0.4463
2.25886e-08,0.4199
2.25982e-08,0.3895
2.26079e-08,0.3563
2.26175e-08,0.3201
2.26272e-08,0.2803
2.26368e-08,0.2376
2.26465e-08,0.1920
2.26561e-08,0.1499
2.26658e-08,0.1237
2.26754e-08,0.1169
2.26850e-08,0.1304
2.26947e-08,0.1609
2.27043e-08,0.2052
2.27140e-08,0.2622
2.27236e-08,0.3262
2.27333e-08,0.3872
2.27429e-08,0.4410
2.27526e-08,0.4822
2.27622e-08,0.5082
2.27718e-08,0.5223
2.27815e-08,0.5270
2.27911e-08,0.5263
2.28008e-08,0.5223
2.28104e-08,0.5159
2.28201e-08,0.5091
2.28297e-08,0.5016
2.28394e-08,0.4926
2.28490e-08,0.4808
2.28587e-08,0.4691
2.28683e-08,0.4601
2.28779e-08,0.4555
2.28876e-08,0.4554
2.28972e-08,0.4600
2.29069e-08,0.4699
2.29165e-08,0.4834
2.29262e-08,0.4975
2.29358e-08,0.5089
2.29455e-08,0.5159
2.29551e-08,0.5169
2.29647e-08,0.5124
2.29744e-08,0.5042
2.29840e-08,0.4965
2.29937e-08,0.4942
2.30033e-08,0.4993
2.30130e-08,0.5122
2.30226e-08,0.5312
2.30323e-08,0.5530
2.30419e-08,0.5723
2.30516e-08,0.5845
2.30612e-08,0.5862
2.30708e-08,0.5754
2.30805e-08,0.5522
2.30901e-08,0.5186
2.30998e-08,0.4792
2.31094e-08,0.4389
2.31191e-08,0.4029
2.31287e-08,0.3755
2.31384e-08,0.3605
2.31480e-08,0.3589
2.31576e-08,0.3693
2.31673e-08,0.3886
2.31769e-08,0.4129
2.31866e-08,0.4388
2.31962e-08,0.4632
2.32059e-08,0.4847
2.32155e-08,0.5035
2.32252e-08,0.5221
2.32348e-08,0.5436
2.32444e-08,0.5706
2.32541e-08,0.6039
2.32637e-08,0.6428
2.32734e-08,0.6854
2.32830e-08,0.7299
2.32927e-08,0.7556
2.33023e-08,0.7508
2.33120e-08,0.7292
2.33216e-08,0.6913
2.33313e-08,0.6281
2.33409e-08,0.5621
2.33505e-08,0.5095
2.33602e-08,0.4616
2.33698e-08,0.4203
2.33795e-08,0.3909
2.33891e-08,0.3728
2.33988e-08,0.3658
2.34084e-08,0.3644
2.34181e-08,0.3634
2.34277e-08,0.3687
2.34373e-08,0.3797
2.34470e-08,0.3865
2.34566e-08,0.3879
2.34663e-08,0.3934
2.34759e-08,0.4038
2.34856e-08,0.4134
2.34952e-08,0.4258
2.35049e-08,0.4403
2.35145e-08,0.4455
2.35242e-08,0.4388
2.35338e-08,0.4264
2.35434e-08,0.4137
2.35531e-08,0.4016
2.35627e-08,0.3921
2.35724e-08,0.3878
2.35820e-08,0.3896
2.35917e-08,0.3988
2.36013e-08,0.4135
2.36110e-08,0.4289
2.36206e-08,0.4413
2.36302e-08,0.4472
2.36399e-08,0.4435
2.36495e-08,0.4306
2.36592e-08,0.4118
2.36688e-08,0.3906
2.36785e-08,0.3721
2.36881e-08,0.3641
2.36978e-08,0.3734
2.37074e-08,0.4000
2.37171e-08,0.4407
2.37267e-08,0.4898
2.37363e-08,0.5378
2.37460e-08,0.5744
2.37556e-08,0.5925
2.37653e-08,0.5905
2.37749e-08,0.5712
2.37846e-08,0.5411
2.37942e-08,0.5075
2.38039e-08,0.4750
2.38135e-08,0.4461
2.38231e-08,0.4204
2.38328e-08,0.3950
2.38424e-08,0.3675
2.38521e-08,0.3382
2.38617e-08,0.3069
2.38714e-08,0.2720
2.38810e-08,0.2332
2.38907e-08,0.1914
2.39003e-08,0.1473
2.39100e-08,0.1148
2.39196e-08,0.0985
2.39292e-08,0.1034
2.39389e-08,0.1264
2.39485e-08,0.1624
2.39582e-08,0.2083
2.39678e-08,0.2630
2.39775e-08,0.3191
2.39871e-08,0.3708
2.39968e-08,0.4162
2.40064e-08,0.4507
2.40160e-08,0.4752
2.40257e-08,0.4907
2.40353e-08,0.5000
2.40450e-08,0.5049
2.40546e-08,0.5071
2.40643e-08,0.5059
2.40739e-08,0.5022
2.40836e-08,0.4966
2.40932e-08,0.4871
2.41029e-08,0.4745
2.41125e-08,0.4619
2.41221e-08,0.4531
2.41318e-08,0.4495
2.41414e-08,0.4516
2.41511e-08,0.4602
2.41607e-08,0.4749
2.41704e-08,0.4926
2.41800e-08,0.5087
2.41897e-08,0.5200
2.41993e-08,0.5244
2.42089e-08,0.5217
2.42186e-08,0.5130
2.42282e-08,0.5021
2.42379e-08,0.4937
2.42475e-08,0.4922
2.42572e-08,0.4986
2.42668e-08,0.5126
2.42765e-08,0.5319
2.42861e-08,0.5526
2.42958e-08,0.5699
2.43054e-08,0.5796
2.43150e-08,0.5785
2.43247e-08,0.5653
2.43343e-08,0.5404
2.43440e-08,0.5065
2.43536e-08,0.4686
2.43633e-08,0.4317
2.43729e-08,0.4008
2.43826e-08,0.3793
2.43922e-08,0.3694
2.44018e-08,0.3711
2.44115e-08,0.3822
2.44211e-08,0.3997
2.44308e-08,0.4207
2.44404e-08,0.4434
2.44501e-08,0.4657
2.44597e-08,0.4870
2.44694e-08,0.5080
2.44790e-08,0.5305
2.44887e-08,0.5567
2.44983e-08,0.5878
2.45079e-08,0.6239
2.45176e-08,0.6638
2.45272e-08,0.7058
2.45369e-08,0.7484
2.45465e-08,0.7903
2.45562e-08,0.8304
2.45658e-08,0.8689
2.45755e-08,0.9061
2.45851e-08,0.9423
2.45947e-08,0.9770
2.46044e-08,1.0095
2.46140e-08,1.0386
2.46237e-08,1.0631
2.46333e-08,1.0826
2.46430e-08,1.0967
2.46526e-08,1.1063
2.46623e-08,1.1126
2.46719e-08,1.1172
2.46816e-08,1.1225
2.46912e-08,1.1303
2.47008e-08,1.1417
2.47105e-08,1.1565
2.47201e-08,1.1735
2.47298e-08,1.1907
2.47394e-08,1.2058
2.47491e-08,1.2161
2.47587e-08,1.2201
2.47684e-08,1.2172
2.47780e-08,1.2082
2.47876e-08,1.1946
2.47973e-08,1.1785
2.48069e-08,1.1630
2.48166e-08,1.1509
2.48262e-08,1.1442
2.48359e-08,1.1438
2.48455e-08,1.1496
2.48552e-08,1.1602
2.48648e-08,1.1732
2.48745e-08,1.1862
2.48841e-08,1.1972
2.48937e-08,1.2051
2.49034e-08,1.2097
2.49130e-08,1.2114
2.49227e-08,1.2112
2.49323e-08,1.2104
2.49420e-08,1.2099
2.49516e-08,1.2100
2.49613e-08,1.2108
2.49709e-08,1.2117
2.49805e-08,1.2120
2.49902e-08,1.2109
2.49998e-08,1.2082
2.50095e-08,1.2041
2.50191e-08,1.1991
2.50288e-08,1.1936
2.50384e-08,1.1881
2.50481e-08,1.1829
2.50577e-08,1.1779
2.50674e-08,1.1729
2.50770e-08,1.1675
2.50866e-08,1.1620
2.50963e-08,1.1566
2.51059e-08,1.1518
2.51156e-08,1.1481
2.51252e-08,1.1459
2.51349e-08,1.1458
2.51445e-08,1.1479
2.51542e-08,1.1522
2.51638e-08,1.1583
2.51735e-08,1.1652
2.51831e-08,1.1720
2.51927e-08,1.1774
2.52024e-08,1.1804
2.52120e-08,1.1806
2.52217e-08,1.1781
2.52313e-08,1.1734
2.52410e-08,1.1676
2.52506e-08,1.1621
2.52603e-08,1.1582
2.52699e-08,1.1568
2.52795e-08,1.1582
2.52892e-08,1.1624
2.52988e-08,1.1686
2.53085e-08,1.1757
2.53181e-08,1.1825
2.53278e-08,1.1881
2.53374e-08,1.1918
2.53471e-08,1.1938
2.53567e-08,1.1945
2.53664e-08,1.1946
2.53760e-08,1.1948
2.53856e-08,1.1958
2.53953e-08,1.1976
2.54049e-08,1.2001
2.54146e-08,1.2029
2.54242e-08,1.2055
2.54339e-08,1.2073
2.54435e-08,1.2081
2.54532e-08,1.2078
2.54628e-08,1.2066
2.54724e-08,1.2046
2.54821e-08,1.2023
2.54917e-08,1.2000
2.55014e-08,1.1978
2.55110e-08,1.1960
2.55207e-08,1.1944
2.55303e-08,1.1932
2.55400e-08,1.1922
2.55496e-08,1.1916
2.55593e-08,1.1914
2.55689e-08,1.1919
2.55785e-08,1.1931
2.55882e-08,1.1950
2.55978e-08,1.1977
2.56075e-08,1.2010
2.56171e-08,1.2045
2.56268e-08,1.2080
2.56364e-08,1.2109
2.56461e-08,1.2129
2.56557e-08,1.2135
2.56653e-08,1.2126
2.56750e-08,1.2105
2.56846e-08,1.2076
2.56943e-08,1.2046
2.57039e-08,1.2021
2.57136e-08,1.2006
2.57232e-08,1.2003
2.57329e-08,1.2012
2.57425e-08,1.2029
2.57522e-08,1.2048
2.57618e-08,1.2065
2.57714e-08,1.2075
2.57811e-08,1.2077
2.57907e-08,1.2070
2.58004e-08,1.2059
2.58100e-08,1.2046
2.58197e-08,1.2036
2.58293e-08,1.2032
2.58390e-08,1.2034
2.58486e-08,1.2043
2.58582e-08,1.2055
2.58679e-08,1.2067
2.58775e-08,1.2076
2.58872e-08,1.2079
2.58968e-08,1.2076
2.59065e-08,1.2066
2.59161e-08,1.2052
2.59258e-08,1.2035
2.59354e-08,1.2017
2.59451e-08,1.2000
2.59547e-08,1.1986
2.59643e-08,1.1976
2.59740e-08,1.1970
2.59836e-08,1.1966
2.59933e-08,1.1964
2.60029e-08,1.1965
2.60126e-08,1.1967
2.60222e-08,1.1971
2.60319e-08,1.1978
2.60415e-08,1.1987
2.60511e-08,1.1999
2.60608e-08,1.2013
2.60704e-08,1.2028
2.60801e-08,1.2041
2.60897e-08,1.2051
2.60994e-08,1.2055
2.61090e-08,1.2053
2.61187e-08,1.2045
2.61283e-08,1.2032
2.61380e-08,1.2018
2.61476e-08,1.2006
2.61572e-08,1.1997
2.61669e-08,1.1994
2.61765e-08,1.1996
2.61862e-08,1.2001
2.61958e-08,1.2008
2.62055e-08,1.2013
2.62151e-08,1.2015
2.62248e-08,1.2013
2.62344e-08,1.2008
2.62440e-08,1.2001
2.62537e-08,1.1995
2.62633e-08,1.1990
2.62730e-08,1.1989
2.62826e-08,1.1992
2.62923e-08,1.1999
2.63019e-08,1.2009
2.63116e-08,1.2019
2.63212e-08,1.2027
2.63309e-08,1.2033
2.63405e-08,1.2035
2.63501e-08,1.2033
2.63598e-08,1.2027
2.63694e-08,1.2020
2.63791e-08,1.2011
2.63887e-08,1.2004
2.63984e-08,1.1997
2.64080e-08,1.1994
2.64177e-08,1.1992
2.64273e-08,1.1992
2.64369e-08,1.1993
2.64466e-08,1.1995
2.64562e-08,1.1997
2.64659e-08,1.1999
2.64755e-08,1.2001
2.64852e-08,1.2004
2.64948e-08,1.2008
2.65045e-08,1.2014
2.65141e-08,1.2020
2.65238e-08,1.2027
2.65334e-08,1.2032
2.65430e-08,1.2035
2.65527e-08,1.2036
2.65623e-08,1.2033
2.65720e-08,1.2029
2.65816e-08,1.2023
2.65913e-08,1.2017
2.66009e-08,1.2013
2.66106e-08,1.2011
2.66202e-08,1.2011
2.66298e-08,1.2012
2.66395e-08,1.2014
2.66491e-08,1.2016
2.66588e-08,1.2016
2.66684e-08,1.2014
2.66781e-08,1.2011
2.66877e-08,1.2007
2.66974e-08,1.2003
2.67070e-08,1.2001
2.67167e-08,1.2001
2.67263e-08,1.2002
2.67359e-08,1.2006
2.67456e-08,1.2011
2.67552e-08,1.2017
2.67649e-08,1.2023
2.67745e-08,1.2027
2.67842e-08,1.2028
2.67938e-08,1.2028
2.68035e-08,1.2026
2.68131e-08,1.2022
2.68227e-08,1.2017
2.68324e-08,1.2013
2.68420e-08,1.2010
2.68517e-08,1.2008
2.68613e-08,1.2007
2.68710e-08,1.2007
2.68806e-08,1.2008
2.68903e-08,1.2009
2.68999e-08,1.2009
2.69096e-08,1.2009
2.69192e-08,1.2009
2.69288e-08,1.2009
2.69385e-08,1.2010
2.69481e-08,1.2012
2.69578e-08,1.2014
2.69674e-08,1.2017
2.69771e-08,1.2019
2.69867e-08,1.2022
2.69964e-08,1.2023
2.70060e-08,1.2022
2.70156e-08,1.2021
2.70253e-08,1.2019
2.70349e-08,1.2016
2.70446e-08,1.2014
2.70542e-08,1.2013
2.70639e-08,1.2012
2.70735e-08,1.2013
2.70832e-08,1.2013
2.70928e-08,1.2014
2.71025e-08,1.2013
2.71121e-08,1.2013
2.71217e-08,1.2011
2.71314e-08,1.2009
2.71410e-08,1.2007
2.71507e-08,1.2006
2.71603e-08,1.2005
2.71700e-08,1.2006
2.71796e-08,1.2008
2.71893e-08,1.2011
2.71989e-08,1.2014
2.72085e-08,1.2017
2.72182e-08,1.2019
2.72278e-08,1.2021
2.72375e-08,1.2021
2.72471e-08,1.2020
2.72568e-08,1.2018
2.72664e-08,1.2016
2.72761e-08,1.2014
2.72857e-08,1.2012
2.72953e-08,1.2011
2.73050e-08,1.2011
2.73146e-08,1.2011
2.73243e-08,1.2012
2.73339e-08,1.2012
2.73436e-08,1.2012
2.73532e-08,1.2012
2.73629e-08,1.2011
2.73725e-08,1.2011
2.73822e-08,1.2011
2.73918e-08,1.2011
2.74014e-08,1.2012
2.74111e-08,1.2013
2.74207e-08,1.2014
2.74304e-08,1.2016
2.74400e-08,1.2017
2.74497e-08,1.2017
2.74593e-08,1.2017
2.74690e-08,1.2016
2.74786e-08,1.2015
2.74882e-08,1.2014
2.74979e-08,1.2014
2.75075e-08,1.2013
2.75172e-08,1.2013
2.75268e-08,1.2013
2.75365e-08,1.2013
2.75461e-08,1.2013
2.75558e-08,1.2013
2.75654e-08,1.2012
2.75751e-08,1.2011
2.75847e-08,1.2010
2.75943e-08,1.2010
2.76040e-08,1.2009
2.76136e-08,1.2009
2.76233e-08,1.2010
2.76329e-08,1.2011
2.76426e-08,1.2013
2.76522e-08,1.2015
2.76619e-08,1.2016
2.76715e-08,1.2017
2.76811e-08,1.2017
2.76908e-08,1.2017
2.77004e-08,1.2016
2.77101e-08,1.2015
2.77197e-08,1.2014
2.77294e-08,1.2013
2.77390e-08,1.2012
2.77487e-08,1.2012
2.77583e-08,1.2012
2.77680e-08,1.2013
2.77776e-08,1.2013
2.77872e-08,1.2013
2.77969e-08,1.2013
2.78065e-08,1.2012
2.78162e-08,1.2012
2.78258e-08,1.2011
2.78355e-08,1.2011
2.78451e-08,1.2011
2.78548e-08,1.2012
2.78644e-08,1.2013
2.78740e-08,1.2013
2.78837e-08,1.2014
2.78933e-08,1.2014
2.79030e-08,1.2015
2.79126e-08,1.2014
2.79223e-08,1.2014
2.79319e-08,1.2014
2.79416e-08,1.2013
2.79512e-08,1.2013
2.79609e-08,1.2013
2.79705e-08,1.2013
2.79801e-08,1.2013
2.79898e-08,1.2013
2.79994e-08,1.2013
2.80091e-08,1.2013
2.80187e-08,1.2012
2.80284e-08,1.2012
2.80380e-08,1.2011
2.80477e-08,1.2011
2.80573e-08,1.2011
2.80669e-08,1.2011
2.80766e-08,1.2012
2.80862e-08,1.2012
2.80959e-08,1.2013
2.81055e-08,1.2014
2.81152e-08,1.2014
2.81248e-08,1.2015
2.81345e-08,1.2014
2.81441e-08,1.2014
2.81538e-08,1.2014
2.81634e-08,1.2013
2.81730e-08,1.2013
2.81827e-08,1.2012
2.81923e-08,1.2012
2.82020e-08,1.2012
2.82116e-08,1.2013
2.82213e-08,1.2013
2.82309e-08,1.2013
2.82406e-08,1.2013
2.82502e-08,1.2012
2.82598e-08,1.2012
2.82695e-08,1.2012
2.82791e-08,1.2011
2.82888e-08,1.2011
2.82984e-08,1.2012
2.83081e-08,1.2012
2.83177e-08,1.2012
2.83274e-08,1.2013
2.83370e-08,1.2013
2.83467e-08,1.2013
2.83563e-08,1.2013
2.83659e-08,1.2013
2.83756e-08,1.2013
2.83852e-08,1.2013
2.83949e-08,1.2013
2.84045e-08,1.2013
2.84142e-08,1.2013
2.84238e-08,1.2012
2.84335e-08,1.2012
2.84431e-08,1.2012
2.84527e-08,1.2012
2.84624e-08,1.2012
2.84720e-08,1.2012
2.84817e-08,1.2012
2.84913e-08,1.2011
2.85010e-08,1.2011
2.85106e-08,1.2011
2.85203e-08,1.2011
2.85299e-08,1.2012
2.85396e-08,1.2012
2.85492e-08,1.2012
2.85588e-08,1.2013
2.85685e-08,1.2013
2.85781e-08,1.2013
2.85878e-08,1.2013
2.85974e-08,1.2013
2.86071e-08,1.2012
2.86167e-08,1.2012
2.86264e-08,1.2012
2.86360e-08,1.2012
2.86456e-08,1.2012
2.86553e-08,1.2012
2.86649e-08,1.2012
2.86746e-08,1.2012
2.86842e-08,1.2012
2.86939e-08,1.2012
2.87035e-08,1.2012
2.87132e-08,1.2012
2.87228e-08,1.2011
2.87325e-08,1.2011
2.87421e-08,1.2011
2.87517e-08,1.2011
2.87614e-08,1.2012
2.87710e-08,1.2012
2.87807e-08,1.2012
2.87903e-08,1.2012
2.88000e-08,1.2012
2.88096e-08,1.2012
2.88193e-08,1.2012
2.88289e-08,1.2012
2.88385e-08,1.2012
2.88482e-08,1.2012
2.88578e-08,1.2012
2.88675e-08,1.2012
2.88771e-08,1.2012
2.88868e-08,1.2012
2.88964e-08,1.2012
2.89061e-08,1.2012
2.89157e-08,1.2012
2.89254e-08,1.2012
2.89350e-08,1.2011
2.89446e-08,1.2011
2.89543e-08,1.2011
2.89639e-08,1.2011
2.89736e-08,1.2011
2.89832e-08,1.2012
2.89929e-08,1.2012
2.90025e-08,1.2012
2.90122e-08,1.2012
2.90218e-08,1.2012
2.90314e-08,1.2012
2.90411e-08,1.2012
2.90507e-08,1.2012
2.90604e-08,1.2012
2.90700e-08,1.2012
2.90797e-08,1.2012
2.90893e-08,1.2012
2.90990e-08,1.2012
2.91086e-08,1.2012
2.91183e-08,1.2012
2.91279e-08,1.2012
2.91375e-08,1.2012
2.91472e-08,1.2011
2.91568e-08,1.2011
2.91665e-08,1.2011
2.91761e-08,1.2011
2.91858e-08,1.2011
2.91954e-08,1.2011
2.92051e-08,1.2011
2.92147e-08,1.2011
2.92243e-08,1.2011
2.92340e-08,1.2011
2.92436e-08,1.2012
2.92533e-08,1.2012
2.92629e-08,1.2012
2.92726e-08,1.2011
2.92822e-08,1.2011
2.92919e-08,1.2011
2.93015e-08,1.2011
2.93112e-08,1.2011
2.93208e-08,1.2011
2.93304e-08,1.2011
2.93401e-08,1.2011
2.93497e-08,1.2011
2.93594e-08,1.2011
2.93690e-08,1.2011
2.93787e-08,1.2011
2.93883e-08,1.2011
2.93980e-08,1.2011
2.94076e-08,1.2011
2.94173e-08,1.2011
2.94269e-08,1.2011
2.94365e-08,1.2011
2.94462e-08,1.2011
2.94558e-08,1.2011
2.94655e-08,1.2011
2.94751e-08,1.2011
2.94848e-08,1.2011
2.94944e-08,1.2011
2.95041e-08,1.2011
2.95137e-08,1.2011
2.95233e-08,1.2011
2.95330e-08,1.2011
2.95426e-08,1.2011
2.95523e-08,1.2011
2.95619e-08,1.2011
2.95716e-08,1.2011
2.95812e-08,1.2011
2.95909e-08,1.2011
2.96005e-08,1.2011
2.96102e-08,1.2011
2.96198e-08,1.2011
2.96294e-08,1.2011
2.96391e-08,1.2011
2.96487e-08,1.2011
2.96584e-08,1.2011
2.96680e-08,1.2011
2.96777e-08,1.2011
2.96873e-08,1.2011
2.96970e-08,1.2011
2.97066e-08,1.2011
2.97162e-08,1.2011
2.97259e-08,1.2011
2.97355e-08,1.2011
2.97452e-08,1.2011
2.97548e-08,1.2011
2.97645e-08,1.2011
2.97741e-08,1.2011
2.97838e-08,1.2011
2.97934e-08,1.2011
2.98031e-08,1.2011
2.98127e-08,1.2011
2.98223e-08,1.2011
2.98320e-08,1.2011
2.98416e-08,1.2011
2.98513e-08,1.2011
2.98609e-08,1.2011
2.98706e-08,1.2011
2.98802e-08,1.2011
2.98899e-08,1.2011
2.98995e-08,1.2011
2.99091e-08,1.2011
2.99188e-08,1.2011
2.99284e-08,1.2011
2.99381e-08,1.2011
2.99477e-08,1.2011
2.99574e-08,1.2011
2.99670e-08,1.2011
2.99767e-08,1.2011
2.99863e-08,1.2011
2.99959e-08,1.2011
3.00056e-08,1.2011
3.00152e-08,1.2011
3.00249e-08,1.2011
3.00345e-08,1.2011
3.00442e-08,1.2011
3.00538e-08,1.2011
3.00635e-08,1.2010
3.00731e-08,1.2010
3.00828e-08,1.2010
3.00924e-08,1.2010
3.01020e-08,1.2010
3.01117e-08,1.2010
3.01213e-08,1.2011
3.01310e-08,1.2011
3.01406e-08,1.2011
3.01503e-08,1.2011
3.01599e-08,1.2011
3.01696e-08,1.1962
3.01792e-08,1.1691
3.01889e-08,1.1199
3.01985e-08,1.0406
3.02081e-08,0.9300
3.02178e-08,0.8071
3.02274e-08,0.6902
3.02371e-08,0.5831
3.02467e-08,0.4927
3.02564e-08,0.4298
3.02660e-08,0.3920
3.02757e-08,0.3741
3.02853e-08,0.3693
3.02949e-08,0.3731
3.03046e-08,0.3838
3.03142e-08,0.3979
3.03239e-08,0.4085
3.03335e-08,0.4125
3.03432e-08,0.4138
3.03528e-08,0.4118
3.03625e-08,0.4082
3.03721e-08,0.4092
3.03817e-08,0.4131
3.03914e-08,0.4134
3.04010e-08,0.4114
3.04107e-08,0.4126
3.04203e-08,0.4190
3.04300e-08,0.4268
3.04396e-08,0.4339
3.04493e-08,0.4410
3.04589e-08,0.4481
3.04686e-08,0.4549
3.04782e-08,0.4621
3.04878e-08,0.4689
3.04975e-08,0.4719
3.05071e-08,0.4682
3.05168e-08,0.4558
3.05264e-08,0.4349
3.05361e-08,0.4071
3.05457e-08,0.3755
3.05554e-08,0.3460
3.05650e-08,0.3264
3.05747e-08,0.3235
3.05843e-08,0.3410
3.05939e-08,0.3798
3.06036e-08,0.4370
3.06132e-08,0.5041
3.06229e-08,0.5682
3.06325e-08,0.6169
3.06422e-08,0.6420
3.06518e-08,0.6405
3.06615e-08,0.6154
3.06711e-08,0.5754
3.06807e-08,0.5311
3.06904e-08,0.4910
3.07000e-08,0.4585
3.07097e-08,0.4317
3.07193e-08,0.4067
3.07290e-08,0.3800
3.07386e-08,0.3493
3.07483e-08,0.3130
3.07579e-08,0.2711
3.07675e-08,0.2251
