.HEADER
..NAMES
Time,V U1.E1&E2
.DATA
4.79300e-08,-0.5715
4.79533e-08,-0.6010
4.79766e-08,-0.6275
4.79998e-08,-0.6441
4.80231e-08,-0.6558
4.80464e-08,-0.6697
4.80696e-08,-0.6737
4.80929e-08,-0.6581
4.81162e-08,-0.6275
4.81394e-08,-0.5913
4.81627e-08,-0.5615
4.81860e-08,-0.5438
4.82092e-08,-0.5301
4.82325e-08,-0.5189
4.82558e-08,-0.5185
4.82790e-08,-0.5190
4.83023e-08,-0.4806
4.83256e-08,-0.2893
4.83488e-08,0.0242
4.83721e-08,0.2496
4.83954e-08,0.3925
4.84186e-08,0.4829
4.84419e-08,0.5393
4.84652e-08,0.5653
4.84884e-08,0.5569
4.85117e-08,0.5425
4.85350e-08,0.5499
4.85582e-08,0.5746
4.85815e-08,0.6053
4.86048e-08,0.6304
4.86280e-08,0.6444
4.86513e-08,0.6557
4.86746e-08,0.6704
4.86978e-08,0.6734
4.87211e-08,0.6557
4.87444e-08,0.6227
4.87676e-08,0.5857
4.87909e-08,0.5575
4.88142e-08,0.5420
4.88374e-08,0.5291
4.88607e-08,0.5178
4.88840e-08,0.5177
4.89072e-08,0.5118
4.89305e-08,0.4649
4.89538e-08,0.2368
4.89770e-08,-0.0670
4.90003e-08,-0.2690
4.90236e-08,-0.4041
4.90468e-08,-0.4903
4.90701e-08,-0.5419
4.90934e-08,-0.5630
4.91166e-08,-0.5535
4.91399e-08,-0.5439
4.91632e-08,-0.5551
4.91864e-08,-0.5793
4.92097e-08,-0.6082
4.92330e-08,-0.6323
4.92562e-08,-0.6469
4.92795e-08,-0.6596
4.93028e-08,-0.6724
4.93260e-08,-0.6705
4.93493e-08,-0.6501
4.93726e-08,-0.6178
4.93958e-08,-0.5829
4.94191e-08,-0.5565
4.94424e-08,-0.5405
4.94656e-08,-0.5267
4.94889e-08,-0.5177
4.95122e-08,-0.5218
4.95354e-08,-0.5115
4.95587e-08,-0.4550
4.95820e-08,-0.1958
4.96052e-08,0.0965
4.96285e-08,0.2949
4.96518e-08,0.4217
4.96750e-08,0.5027
4.96983e-08,0.5509
4.97216e-08,0.5667
4.97448e-08,0.5518
4.97681e-08,0.5418
4.97914e-08,0.5553
4.98146e-08,0.5831
4.98379e-08,0.6134
4.98612e-08,0.6354
4.98844e-08,0.6472
4.99077e-08,0.6596
4.99310e-08,0.6734
4.99542e-08,0.6709
4.99775e-08,0.6478
5.00008e-08,0.6121
5.00240e-08,0.5763
5.00473e-08,0.5522
5.00706e-08,0.5385
5.00939e-08,0.5255
5.01171e-08,0.5161
5.01404e-08,0.5196
5.01637e-08,0.5047
5.01869e-08,0.4413
5.02102e-08,0.1499
5.02335e-08,-0.1256
5.02567e-08,-0.3121
5.02800e-08,-0.4382
5.03033e-08,-0.5086
5.03265e-08,-0.5514
5.03498e-08,-0.5639
5.03731e-08,-0.5509
5.03963e-08,-0.5459
5.04196e-08,-0.5602
5.04429e-08,-0.5862
5.04661e-08,-0.6151
5.04894e-08,-0.6373
5.05127e-08,-0.6504
5.05359e-08,-0.6635
5.05592e-08,-0.6735
5.05825e-08,-0.6668
5.06057e-08,-0.6430
5.06290e-08,-0.6089
5.06523e-08,-0.5748
5.06755e-08,-0.5513
5.06988e-08,-0.5363
5.07221e-08,-0.5234
5.07453e-08,-0.5174
5.07686e-08,-0.5222
5.07919e-08,-0.5021
5.08151e-08,-0.4031
5.08384e-08,-0.1014
5.08617e-08,0.1633
5.08849e-08,0.3336
5.09082e-08,0.4432
5.09315e-08,0.5153
5.09547e-08,0.5569
5.09780e-08,0.5624
5.10013e-08,0.5447
5.10245e-08,0.5433
5.10478e-08,0.5631
5.10711e-08,0.5924
5.10943e-08,0.6208
5.11176e-08,0.6392
5.11409e-08,0.6497
5.11641e-08,0.6644
5.11874e-08,0.6752
5.12107e-08,0.6657
5.12339e-08,0.6377
5.12572e-08,0.6010
5.12805e-08,0.5680
5.13037e-08,0.5482
5.13270e-08,0.5353
5.13503e-08,0.5219
5.13735e-08,0.5157
5.13968e-08,0.5213
5.14201e-08,0.4985
5.14433e-08,0.3802
5.14666e-08,0.0713
5.14899e-08,-0.1995
5.15131e-08,-0.3532
5.15364e-08,-0.4602
5.15597e-08,-0.5240
5.15829e-08,-0.5606
5.16062e-08,-0.5636
5.16295e-08,-0.5488
5.16527e-08,-0.5475
5.16760e-08,-0.5659
5.16993e-08,-0.5944
5.17225e-08,-0.6226
5.17458e-08,-0.6419
5.17691e-08,-0.6537
5.17923e-08,-0.6668
5.18156e-08,-0.6736
5.18389e-08,-0.6625
5.18621e-08,-0.6348
5.18854e-08,-0.5990
5.19087e-08,-0.5667
5.19319e-08,-0.5464
5.19552e-08,-0.5325
5.19785e-08,-0.5209
5.20017e-08,-0.5178
5.20250e-08,-0.5199
5.20483e-08,-0.4894
5.20715e-08,-0.3398
5.20948e-08,-0.0232
5.21181e-08,0.2103
5.21413e-08,0.3625
5.21646e-08,0.4699
5.21879e-08,0.5287
5.22111e-08,0.5608
5.22344e-08,0.5575
5.22577e-08,0.5424
5.22809e-08,0.5475
5.23042e-08,0.5702
5.23275e-08,0.6001
5.23507e-08,0.6265
5.23740e-08,0.6421
5.23973e-08,0.6532
5.24205e-08,0.6684
5.24438e-08,0.6742
5.24671e-08,0.6593
5.24904e-08,0.6285
5.25136e-08,0.5918
5.25369e-08,0.5618
5.25602e-08,0.5448
5.25834e-08,0.5315
5.26067e-08,0.5192
5.26300e-08,0.5170
5.26532e-08,0.5165
5.26765e-08,0.4801
5.26998e-08,0.2950
5.27230e-08,-0.0310
5.27463e-08,-0.2472
5.27696e-08,-0.3923
5.27928e-08,-0.4807
5.28161e-08,-0.5377
5.28394e-08,-0.5643
5.28626e-08,-0.5583
5.28859e-08,-0.5441
5.29092e-08,-0.5507
5.29324e-08,-0.5742
5.29557e-08,-0.6040
5.29790e-08,-0.6297
5.30022e-08,-0.6454
5.30255e-08,-0.6571
5.30488e-08,-0.6707
5.30720e-08,-0.6730
5.30953e-08,-0.6556
5.31186e-08,-0.6240
5.31418e-08,-0.5879
5.31651e-08,-0.5592
5.31884e-08,-0.5423
5.32116e-08,-0.5288
5.32349e-08,-0.5183
5.32582e-08,-0.5193
5.32814e-08,-0.5162
5.33047e-08,-0.4744
5.33280e-08,-0.2549
5.33512e-08,0.0481
5.33745e-08,0.2707
5.33978e-08,0.4020
5.34210e-08,0.4894
5.34443e-08,0.5438
5.34676e-08,0.5656
5.34908e-08,0.5546
5.35141e-08,0.5421
5.35374e-08,0.5520
5.35606e-08,0.5777
5.35839e-08,0.6082
5.36072e-08,0.6322
5.36304e-08,0.6454
5.36537e-08,0.6572
5.36770e-08,0.6716
5.37002e-08,0.6724
5.37235e-08,0.6527
5.37468e-08,0.6188
5.37700e-08,0.5822
5.37933e-08,0.5556
5.38166e-08,0.5408
5.38398e-08,0.5277
5.38631e-08,0.5171
5.38864e-08,0.5188
5.39096e-08,0.5092
5.39329e-08,0.4494
5.39562e-08,0.2016
5.39794e-08,-0.0932
5.40027e-08,-0.2846
5.40260e-08,-0.4150
5.40492e-08,-0.4982
5.40725e-08,-0.5457
5.40958e-08,-0.5634
5.41190e-08,-0.5519
5.41423e-08,-0.5441
5.41656e-08,-0.5571
5.41888e-08,-0.5823
5.42121e-08,-0.6111
5.42354e-08,-0.6343
5.42586e-08,-0.6482
5.42819e-08,-0.6611
5.43052e-08,-0.6732
5.43284e-08,-0.6693
5.43517e-08,-0.6473
5.43750e-08,-0.6141
5.43982e-08,-0.5794
5.44215e-08,-0.5545
5.44448e-08,-0.5390
5.44680e-08,-0.5253
5.44913e-08,-0.5174
5.45146e-08,-0.5231
5.45378e-08,-0.5090
5.45611e-08,-0.4437
5.45844e-08,-0.1627
5.46076e-08,0.1242
5.46309e-08,0.3090
5.46542e-08,0.4329
5.46775e-08,0.5083
5.47007e-08,0.5537
5.47240e-08,0.5661
5.47473e-08,0.5500
5.47705e-08,0.5425
5.47938e-08,0.5576
5.48171e-08,0.5861
5.48403e-08,0.6160
5.48636e-08,0.6369
5.48869e-08,0.6482
5.49101e-08,0.6612
5.49334e-08,0.6740
5.49567e-08,0.6693
5.49799e-08,0.6446
5.50032e-08,0.6084
5.50265e-08,0.5732
5.50497e-08,0.5505
5.50730e-08,0.5372
5.50963e-08,0.5242
5.51195e-08,0.5159
5.51428e-08,0.5192
5.51661e-08,0.5017
5.51893e-08,0.4173
5.52126e-08,0.1176
5.52359e-08,-0.1445
5.52591e-08,-0.3269
5.52824e-08,-0.4452
5.53057e-08,-0.5131
5.53289e-08,-0.5540
5.53522e-08,-0.5630
5.53755e-08,-0.5494
5.53987e-08,-0.5466
5.54220e-08,-0.5627
5.54453e-08,-0.5892
5.54685e-08,-0.6178
5.54918e-08,-0.6388
5.55151e-08,-0.6515
5.55383e-08,-0.6649
5.55616e-08,-0.6737
5.55849e-08,-0.6650
5.56081e-08,-0.6398
5.56314e-08,-0.6053
5.56547e-08,-0.5719
5.56779e-08,-0.5497
5.57012e-08,-0.5350
5.57245e-08,-0.5224
5.57477e-08,-0.5176
5.57710e-08,-0.5217
5.57943e-08,-0.4986
5.58175e-08,-0.3817
5.58408e-08,-0.0678
5.58641e-08,0.1861
5.58873e-08,0.3475
5.59106e-08,0.4521
5.59339e-08,0.5213
5.59571e-08,0.5597
5.59804e-08,0.5612
5.60037e-08,0.5434
5.60269e-08,0.5443
5.60502e-08,0.5657
5.60735e-08,0.5956
5.60967e-08,0.6234
5.61200e-08,0.6406
5.61433e-08,0.6509
5.61665e-08,0.6660
5.61898e-08,0.6753
5.62131e-08,0.6636
5.62363e-08,0.6342
5.62596e-08,0.5970
5.62829e-08,0.5651
5.63061e-08,0.5466
5.63294e-08,0.5338
5.63527e-08,0.5207
5.63759e-08,0.5158
5.63992e-08,0.5198
5.64225e-08,0.4927
5.64457e-08,0.3501
5.64690e-08,0.0372
5.64923e-08,-0.2201
5.65155e-08,-0.3672
5.65388e-08,-0.4721
5.65621e-08,-0.5300
5.65853e-08,-0.5626
5.66086e-08,-0.5622
5.66319e-08,-0.5471
5.66551e-08,-0.5484
5.66784e-08,-0.5688
5.67017e-08,-0.5979
5.67249e-08,-0.6255
5.67482e-08,-0.6435
5.67715e-08,-0.6551
5.67947e-08,-0.6683
5.68180e-08,-0.6736
5.68413e-08,-0.6603
5.68645e-08,-0.6310
5.68878e-08,-0.5948
5.69111e-08,-0.5636
5.69344e-08,-0.5446
5.69576e-08,-0.5310
5.69809e-08,-0.5198
5.70042e-08,-0.5182
5.70274e-08,-0.5184
5.70507e-08,-0.4834
5.70740e-08,-0.3080
5.70972e-08,0.0092
5.71205e-08,0.2277
5.71438e-08,0.3761
5.71670e-08,0.4761
5.71903e-08,0.5328
5.72136e-08,0.5618
5.72368e-08,0.5555
5.72601e-08,0.5416
5.72834e-08,0.5493
5.73066e-08,0.5733
5.73299e-08,0.6034
5.73532e-08,0.6287
5.73764e-08,0.6432
5.73997e-08,0.6546
5.74230e-08,0.6698
5.74462e-08,0.6735
5.74695e-08,0.6565
5.74928e-08,0.6245
5.75160e-08,0.5880
5.75393e-08,0.5595
5.75626e-08,0.5434
5.75858e-08,0.5301
5.76091e-08,0.5183
5.76324e-08,0.5177
5.76556e-08,0.5143
5.76789e-08,0.4781
5.77022e-08,0.2624
5.77254e-08,-0.0540
5.77487e-08,-0.2668
5.77720e-08,-0.4042
5.77952e-08,-0.4865
5.78185e-08,-0.5426
5.78418e-08,-0.5652
5.78650e-08,-0.5568
5.78883e-08,-0.5442
5.79116e-08,-0.5526
5.79348e-08,-0.5770
5.79581e-08,-0.6067
5.79814e-08,-0.6316
5.80046e-08,-0.6466
5.80279e-08,-0.6585
5.80512e-08,-0.6716
5.80744e-08,-0.6719
5.80977e-08,-0.6530
5.81210e-08,-0.6206
5.81442e-08,-0.5847
5.81675e-08,-0.5572
5.81908e-08,-0.5410
5.82140e-08,-0.5276
5.82373e-08,-0.5179
5.82606e-08,-0.5204
5.82838e-08,-0.5134
5.83071e-08,-0.4578
5.83304e-08,-0.2201
5.83536e-08,0.0715
5.83769e-08,0.2835
5.84002e-08,0.4106
5.84234e-08,0.4958
5.84467e-08,0.5469
5.84700e-08,0.5654
5.84932e-08,0.5524
5.85165e-08,0.5420
5.85398e-08,0.5541
5.85630e-08,0.5807
5.85863e-08,0.6109
5.86096e-08,0.6339
5.86328e-08,0.6463
5.86561e-08,0.6587
5.86794e-08,0.6727
5.87026e-08,0.6712
5.87259e-08,0.6496
5.87492e-08,0.6150
5.87724e-08,0.5789
5.87957e-08,0.5538
5.88190e-08,0.5395
5.88422e-08,0.5263
5.88655e-08,0.5165
5.88888e-08,0.5199
5.89120e-08,0.5064
5.89353e-08,0.4390
5.89586e-08,0.1662
5.89818e-08,-0.1210
5.90051e-08,-0.2996
5.90284e-08,-0.4267
5.90516e-08,-0.5046
5.90749e-08,-0.5492
5.90982e-08,-0.5636
5.91214e-08,-0.5503
5.91447e-08,-0.5446
5.91680e-08,-0.5593
5.91912e-08,-0.5853
5.92145e-08,-0.6140
5.92378e-08,-0.6362
5.92610e-08,-0.6494
5.92843e-08,-0.6627
5.93076e-08,-0.6738
5.93309e-08,-0.6679
5.93541e-08,-0.6442
5.93774e-08,-0.6103
5.94007e-08,-0.5761
5.94239e-08,-0.5525
5.94472e-08,-0.5375
5.94705e-08,-0.5240
5.94937e-08,-0.5172
5.95170e-08,-0.5233
5.95403e-08,-0.5059
5.95635e-08,-0.4250
5.95868e-08,-0.1320
5.96101e-08,0.1431
5.96333e-08,0.3240
5.96566e-08,0.4412
5.96799e-08,0.5134
5.97031e-08,0.5567
5.97264e-08,0.5652
5.97497e-08,0.5486
5.97729e-08,0.5433
5.97962e-08,0.5601
5.98195e-08,0.5892
5.98427e-08,0.6186
5.98660e-08,0.6384
5.98893e-08,0.6493
5.99125e-08,0.6627
5.99358e-08,0.6743
5.99591e-08,0.6675
5.99823e-08,0.6413
6.00056e-08,0.6046
6.00289e-08,0.5703
6.00521e-08,0.5489
6.00754e-08,0.5359
6.00987e-08,0.5230
6.01219e-08,0.5158
6.01452e-08,0.5186
6.01685e-08,0.4986
6.01917e-08,0.3912
6.02150e-08,0.0842
6.02383e-08,-0.1657
6.02615e-08,-0.3395
6.02848e-08,-0.4526
6.03081e-08,-0.5183
6.03313e-08,-0.5565
6.03546e-08,-0.5619
6.03779e-08,-0.5479
6.04011e-08,-0.5474
6.04244e-08,-0.5652
6.04477e-08,-0.5924
6.04709e-08,-0.6205
6.04942e-08,-0.6404
6.05175e-08,-0.6527
6.05407e-08,-0.6664
6.05640e-08,-0.6738
6.05873e-08,-0.6630
6.06105e-08,-0.6363
6.06338e-08,-0.6014
6.06571e-08,-0.5690
6.06803e-08,-0.5481
6.07036e-08,-0.5336
6.07269e-08,-0.5213
6.07501e-08,-0.5178
6.07734e-08,-0.5213
6.07967e-08,-0.4937
6.08199e-08,-0.3527
6.08432e-08,-0.0381
6.08665e-08,0.2084
6.08897e-08,0.3603
6.09130e-08,0.4610
6.09363e-08,0.5270
6.09595e-08,0.5617
6.09828e-08,0.5597
6.10061e-08,0.5421
6.10293e-08,0.5455
6.10526e-08,0.5684
6.10759e-08,0.5989
6.10991e-08,0.6259
6.11224e-08,0.6418
6.11457e-08,0.6522
6.11689e-08,0.6676
6.11922e-08,0.6752
6.12155e-08,0.6614
6.12387e-08,0.6305
6.12620e-08,0.5931
6.12853e-08,0.5624
6.13085e-08,0.5451
6.13318e-08,0.5323
6.13551e-08,0.5195
6.13783e-08,0.5160
6.14016e-08,0.5184
6.14249e-08,0.4874
6.14481e-08,0.3224
6.14714e-08,0.0076
6.14947e-08,-0.2368
6.15179e-08,-0.3799
6.15412e-08,-0.4787
6.15645e-08,-0.5346
6.15877e-08,-0.5639
6.16110e-08,-0.5605
6.16343e-08,-0.5462
6.16576e-08,-0.5498
6.16808e-08,-0.5716
6.17041e-08,-0.6011
6.17273e-08,-0.6279
6.17506e-08,-0.6448
6.17739e-08,-0.6565
6.17972e-08,-0.6696
6.18204e-08,-0.6731
6.18437e-08,-0.6578
6.18670e-08,-0.6274
6.18902e-08,-0.5912
6.19135e-08,-0.5611
6.19368e-08,-0.5431
6.19600e-08,-0.5297
6.19833e-08,-0.5191
6.20066e-08,-0.5189
6.20298e-08,-0.5161
6.20531e-08,-0.4761
6.20764e-08,-0.2751
6.20996e-08,0.0396
6.21229e-08,0.2451
6.21462e-08,0.3910
6.21694e-08,0.4824
6.21927e-08,0.5380
6.22160e-08,0.5627
6.22392e-08,0.5536
6.22625e-08,0.5410
6.22858e-08,0.5512
6.23090e-08,0.5764
6.23323e-08,0.6065
6.23556e-08,0.6307
6.23788e-08,0.6442
6.24021e-08,0.6560
6.24254e-08,0.6711
6.24486e-08,0.6727
6.24719e-08,0.6537
6.24952e-08,0.6206
6.25184e-08,0.5843
6.25417e-08,0.5573
6.25650e-08,0.5421
6.25882e-08,0.5287
6.26115e-08,0.5175
6.26348e-08,0.5186
6.26580e-08,0.5122
6.26813e-08,0.4640
6.27046e-08,0.2302
6.27278e-08,-0.0750
6.27511e-08,-0.2820
6.27744e-08,-0.4142
6.27976e-08,-0.4932
6.28209e-08,-0.5467
6.28442e-08,-0.5663
6.28674e-08,-0.5555
6.28907e-08,-0.5443
6.29140e-08,-0.5545
6.29372e-08,-0.5798
6.29605e-08,-0.6094
6.29838e-08,-0.6335
6.30070e-08,-0.6478
6.30303e-08,-0.6599
6.30536e-08,-0.6724
6.30768e-08,-0.6709
6.31001e-08,-0.6504
6.31234e-08,-0.6171
6.31466e-08,-0.5815
6.31699e-08,-0.5552
6.31932e-08,-0.5395
6.32164e-08,-0.5263
6.32397e-08,-0.5175
6.32630e-08,-0.5215
6.32862e-08,-0.5097
6.33095e-08,-0.4485
6.33328e-08,-0.1839
6.33560e-08,0.0973
6.33793e-08,0.2963
6.34026e-08,0.4199
6.34258e-08,0.5022
6.34491e-08,0.5494
6.34724e-08,0.5647
6.34956e-08,0.5503
6.35189e-08,0.5424
6.35422e-08,0.5566
6.35654e-08,0.5838
6.35887e-08,0.6136
6.36120e-08,0.6355
6.36352e-08,0.6473
6.36585e-08,0.6602
6.36818e-08,0.6734
6.37050e-08,0.6697
6.37283e-08,0.6464
6.37516e-08,0.6112
6.37748e-08,0.5758
6.37981e-08,0.5521
6.38214e-08,0.5382
6.38446e-08,0.5250
6.38679e-08,0.5162
6.38912e-08,0.5203
6.39144e-08,0.5033
6.39377e-08,0.4273
6.39610e-08,0.1333
6.39843e-08,-0.1441
6.40075e-08,-0.3156
6.40308e-08,-0.4377
6.40540e-08,-0.5107
6.40773e-08,-0.5527
6.41006e-08,-0.5633
6.41239e-08,-0.5488
6.41471e-08,-0.5452
6.41704e-08,-0.5616
6.41936e-08,-0.5884
6.42169e-08,-0.6169
6.42402e-08,-0.6380
6.42635e-08,-0.6506
6.42867e-08,-0.6642
6.43100e-08,-0.6743
6.43333e-08,-0.6663
6.43565e-08,-0.6411
6.43798e-08,-0.6065
6.44031e-08,-0.5729
6.44263e-08,-0.5506
6.44496e-08,-0.5361
6.44729e-08,-0.5229
6.44961e-08,-0.5171
6.45194e-08,-0.5227
6.45427e-08,-0.5033
6.45659e-08,-0.4008
6.45892e-08,-0.1009
6.46125e-08,0.1620
6.46357e-08,0.3385
6.46590e-08,0.4495
6.46823e-08,0.5184
6.47055e-08,0.5593
6.47288e-08,0.5643
6.47521e-08,0.5472
6.47753e-08,0.5441
6.47986e-08,0.5627
6.48219e-08,0.5923
6.48451e-08,0.6211
6.48684e-08,0.6397
6.48917e-08,0.6503
6.49149e-08,0.6642
6.49382e-08,0.6745
6.49615e-08,0.6655
6.49847e-08,0.6379
6.50080e-08,0.6009
6.50313e-08,0.5675
6.50545e-08,0.5474
6.50778e-08,0.5345
6.51011e-08,0.5218
6.51243e-08,0.5158
6.51476e-08,0.5191
6.51709e-08,0.4943
6.51941e-08,0.3691
6.52174e-08,0.0526
6.52407e-08,-0.1945
6.52639e-08,-0.3526
6.52872e-08,-0.4607
6.53105e-08,-0.5236
6.53337e-08,-0.5586
6.53570e-08,-0.5603
6.53803e-08,-0.5465
6.54035e-08,-0.5485
6.54268e-08,-0.5679
6.54501e-08,-0.5957
6.54733e-08,-0.6232
6.54966e-08,-0.6419
6.55199e-08,-0.6541
6.55431e-08,-0.6679
6.55664e-08,-0.6737
6.55897e-08,-0.6608
6.56129e-08,-0.6328
6.56362e-08,-0.5976
6.56595e-08,-0.5662
6.56827e-08,-0.5465
6.57060e-08,-0.5322
6.57293e-08,-0.5204
6.57525e-08,-0.5183
6.57758e-08,-0.5200
6.57991e-08,-0.4880
6.58223e-08,-0.3271
6.58456e-08,-0.0102
6.58689e-08,0.2275
6.58921e-08,0.3736
6.59154e-08,0.4720
6.59387e-08,0.5331
6.59619e-08,0.5636
6.59852e-08,0.5582
6.60085e-08,0.5413
6.60317e-08,0.5470
6.60550e-08,0.5713
6.60783e-08,0.6022
6.61015e-08,0.6282
6.61248e-08,0.6430
6.61481e-08,0.6536
6.61713e-08,0.6691
6.61946e-08,0.6748
6.62179e-08,0.6590
6.62411e-08,0.6268
6.62644e-08,0.5893
6.62877e-08,0.5598
6.63110e-08,0.5437
6.63342e-08,0.5309
6.63575e-08,0.5185
6.63807e-08,0.5164
6.64040e-08,0.5168
6.64273e-08,0.4799
6.64506e-08,0.2896
6.64738e-08,-0.0247
6.64971e-08,-0.2519
6.65204e-08,-0.3956
6.65436e-08,-0.4848
6.65669e-08,-0.5389
6.65902e-08,-0.5646
6.66134e-08,-0.5586
6.66367e-08,-0.5455
6.66600e-08,-0.5516
6.66832e-08,-0.5745
6.67065e-08,-0.6041
6.67298e-08,-0.6300
6.67530e-08,-0.6460
6.67763e-08,-0.6578
6.67996e-08,-0.6707
6.68228e-08,-0.6723
6.68461e-08,-0.6551
6.68694e-08,-0.6237
6.68926e-08,-0.5877
6.69159e-08,-0.5589
6.69392e-08,-0.5418
6.69624e-08,-0.5284
6.69857e-08,-0.5185
6.70090e-08,-0.5199
6.70322e-08,-0.5138
6.70555e-08,-0.4655
6.70788e-08,-0.2368
6.71020e-08,0.0659
6.71253e-08,0.2665
6.71486e-08,0.4010
6.71718e-08,0.4888
6.71951e-08,0.5424
6.72184e-08,0.5635
6.72416e-08,0.5516
6.72649e-08,0.5408
6.72882e-08,0.5534
6.73114e-08,0.5795
6.73347e-08,0.6094
6.73580e-08,0.6325
6.73812e-08,0.6452
6.74045e-08,0.6576
6.74278e-08,0.6723
6.74510e-08,0.6717
6.74743e-08,0.6507
6.74976e-08,0.6167
6.75208e-08,0.5808
6.75441e-08,0.5553
6.75674e-08,0.5408
6.75906e-08,0.5273
6.76139e-08,0.5169
6.76372e-08,0.5196
6.76604e-08,0.5095
6.76837e-08,0.4545
6.77070e-08,0.1959
6.77302e-08,-0.0975
6.77535e-08,-0.2974
6.77768e-08,-0.4247
6.78000e-08,-0.5040
6.78233e-08,-0.5501
6.78466e-08,-0.5665
6.78698e-08,-0.5540
6.78931e-08,-0.5447
6.79164e-08,-0.5565
6.79396e-08,-0.5826
6.79629e-08,-0.6122
6.79862e-08,-0.6354
6.80094e-08,-0.6491
6.80327e-08,-0.6614
6.80560e-08,-0.6731
6.80792e-08,-0.6696
6.81025e-08,-0.6475
6.81258e-08,-0.6135
6.81490e-08,-0.5783
6.81723e-08,-0.5532
6.81956e-08,-0.5381
6.82188e-08,-0.5250
6.82421e-08,-0.5173
6.82654e-08,-0.5219
6.82886e-08,-0.5064
6.83119e-08,-0.4416
6.83352e-08,-0.1500
6.83584e-08,0.1244
6.83817e-08,0.3095
6.84050e-08,0.4353
6.84282e-08,0.5077
6.84515e-08,0.5522
6.84748e-08,0.5639
6.84980e-08,0.5484
6.85213e-08,0.5431
6.85446e-08,0.5591
6.85679e-08,0.5869
6.85911e-08,0.6162
6.86144e-08,0.6369
6.86376e-08,0.6483
6.86609e-08,0.6618
6.86842e-08,0.6740
6.87075e-08,0.6680
6.87307e-08,0.6431
6.87540e-08,0.6073
6.87773e-08,0.5728
6.88005e-08,0.5505
6.88238e-08,0.5370
6.88471e-08,0.5237
6.88703e-08,0.5160
6.88936e-08,0.5198
6.89169e-08,0.5005
6.89401e-08,0.4030
6.89634e-08,0.1014
6.89867e-08,-0.1646
6.90099e-08,-0.3364
6.90332e-08,-0.4459
6.90565e-08,-0.5160
6.90797e-08,-0.5560
6.91030e-08,-0.5628
6.91263e-08,-0.5475
6.91495e-08,-0.5460
6.91728e-08,-0.5640
6.91961e-08,-0.5915
6.92193e-08,-0.6197
6.92426e-08,-0.6397
6.92659e-08,-0.6518
6.92891e-08,-0.6657
6.93124e-08,-0.6745
6.93357e-08,-0.6645
6.93589e-08,-0.6379
6.93822e-08,-0.6027
6.94055e-08,-0.5700
6.94287e-08,-0.5489
6.94520e-08,-0.5346
6.94753e-08,-0.5218
6.94985e-08,-0.5173
6.95218e-08,-0.5237
6.95451e-08,-0.4998
6.95683e-08,-0.3802
6.95916e-08,-0.0715
6.96149e-08,0.1978
6.96381e-08,0.3502
6.96614e-08,0.4576
6.96847e-08,0.5237
6.97079e-08,0.5614
6.97312e-08,0.5628
6.97545e-08,0.5459
6.97777e-08,0.5451
6.98010e-08,0.5653
6.98243e-08,0.5954
6.98475e-08,0.6235
6.98708e-08,0.6410
6.98941e-08,0.6515
6.99173e-08,0.6657
6.99406e-08,0.6745
6.99639e-08,0.6634
6.99871e-08,0.6344
7.00104e-08,0.5971
7.00337e-08,0.5649
7.00569e-08,0.5460
7.00802e-08,0.5332
7.01035e-08,0.5208
7.01267e-08,0.5161
7.01500e-08,0.5177
7.01733e-08,0.4883
7.01965e-08,0.3401
7.02198e-08,0.0230
7.02431e-08,-0.2121
7.02663e-08,-0.3654
7.02896e-08,-0.4722
7.03129e-08,-0.5287
7.03361e-08,-0.5600
7.03594e-08,-0.5586
7.03827e-08,-0.5453
7.04059e-08,-0.5499
7.04292e-08,-0.5707
7.04525e-08,-0.5990
7.04757e-08,-0.6257
7.04990e-08,-0.6432
7.05223e-08,-0.6554
7.05455e-08,-0.6693
7.05688e-08,-0.6733
7.05921e-08,-0.6584
7.06153e-08,-0.6291
7.06386e-08,-0.5938
7.06619e-08,-0.5636
7.06851e-08,-0.5450
7.07084e-08,-0.5308
7.07317e-08,-0.5195
7.07550e-08,-0.5189
7.07782e-08,-0.5188
7.08015e-08,-0.4811
7.08247e-08,-0.2950
7.08480e-08,0.0308
7.08713e-08,0.2451
7.08946e-08,0.3893
7.09178e-08,0.4786
7.09411e-08,0.5379
7.09643e-08,0.5649
7.09876e-08,0.5567
7.10109e-08,0.5409
7.10342e-08,0.5488
7.10574e-08,0.5742
7.10807e-08,0.6052
7.11040e-08,0.6303
7.11272e-08,0.6440
7.11505e-08,0.6549
7.11738e-08,0.6703
7.11970e-08,0.6742
7.12203e-08,0.6563
7.12436e-08,0.6231
7.12668e-08,0.5858
7.12901e-08,0.5576
7.13134e-08,0.5423
7.13366e-08,0.5295
7.13599e-08,0.5177
7.13832e-08,0.5171
7.14064e-08,0.5141
7.14297e-08,0.4738
7.14530e-08,0.2552
7.14762e-08,-0.0488
7.14995e-08,-0.2733
7.15228e-08,-0.4052
7.15460e-08,-0.4911
7.15693e-08,-0.5433
7.15926e-08,-0.5652
7.16158e-08,-0.5567
7.16391e-08,-0.5451
7.16624e-08,-0.5535
7.16856e-08,-0.5775
7.17089e-08,-0.6070
7.17322e-08,-0.6320
7.17554e-08,-0.6472
7.17787e-08,-0.6592
7.18020e-08,-0.6717
7.18252e-08,-0.6713
7.18485e-08,-0.6522
7.18718e-08,-0.6200
7.18950e-08,-0.5843
7.19183e-08,-0.5569
7.19416e-08,-0.5405
7.19648e-08,-0.5271
