.HEADER
..NAMES
Time,V U1.K1
2.46863e-08,1.1998
2.47096e-08,1.1955
2.47328e-08,1.1925
2.47561e-08,1.1910
2.47794e-08,1.1908
2.48026e-08,1.1916
2.48259e-08,1.1932
2.48492e-08,1.1955
2.48724e-08,1.1986
2.48957e-08,1.2022
2.49190e-08,1.2056
2.49422e-08,1.2078
2.49655e-08,1.2082
2.49888e-08,1.2064
2.50120e-08,1.2021
2.50353e-08,1.1960
2.50586e-08,1.1895
2.50818e-08,1.1843
2.51051e-08,1.1822
2.51284e-08,1.1836
2.51516e-08,1.1770
2.51749e-08,1.1374
2.51982e-08,1.0382
2.52214e-08,0.8763
2.52447e-08,0.7401
2.52680e-08,0.6497
2.52912e-08,0.5851
2.53145e-08,0.5486
2.53378e-08,0.5300
2.53610e-08,0.5218
2.53843e-08,0.5172
2.54076e-08,0.5142
2.54308e-08,0.5108
2.54541e-08,0.5074
2.54774e-08,0.5034
2.55006e-08,0.4996
2.55239e-08,0.4963
2.55472e-08,0.4947
2.55704e-08,0.4953
2.55937e-08,0.4996
2.56170e-08,0.5061
2.56402e-08,0.5117
2.56635e-08,0.5128
2.56868e-08,0.5080
2.57100e-08,0.4974
2.57333e-08,0.4794
2.57566e-08,0.4490
2.57798e-08,0.4023
2.58031e-08,0.3427
2.58264e-08,0.2770
2.58496e-08,0.2098
2.58729e-08,0.1449
2.58962e-08,0.0874
2.59194e-08,0.0409
2.59427e-08,0.0059
2.59660e-08,-0.0192
2.59892e-08,-0.0365
2.60125e-08,-0.0478
2.60358e-08,-0.0546
2.60590e-08,-0.0580
2.60823e-08,-0.0592
2.61056e-08,-0.0597
2.61288e-08,-0.0612
2.61521e-08,-0.0648
2.61754e-08,-0.0699
2.61986e-08,-0.0747
2.62219e-08,-0.0776
2.62452e-08,-0.0789
2.62684e-08,-0.0787
2.62917e-08,-0.0759
2.63150e-08,-0.0680
2.63382e-08,-0.0539
2.63615e-08,-0.0350
2.63848e-08,-0.0134
2.64080e-08,0.0103
2.64313e-08,0.0514
2.64546e-08,0.1355
2.64778e-08,0.3109
2.65011e-08,0.4516
2.65244e-08,0.5619
2.65476e-08,0.6349
2.65709e-08,0.6746
2.65942e-08,0.6921
2.66174e-08,0.6931
2.66407e-08,0.6879
2.66640e-08,0.6823
2.66872e-08,0.6774
2.67105e-08,0.6758
2.67338e-08,0.6771
2.67570e-08,0.6806
2.67803e-08,0.6846
2.68036e-08,0.6887
2.68269e-08,0.6919
2.68501e-08,0.6923
2.68734e-08,0.6873
2.68967e-08,0.6787
2.69199e-08,0.6700
2.69432e-08,0.6641
2.69665e-08,0.6601
2.69897e-08,0.6605
2.70130e-08,0.6730
2.70363e-08,0.7066
2.70595e-08,0.7614
2.70828e-08,0.8305
2.71061e-08,0.9065
2.71293e-08,0.9840
2.71526e-08,1.0556
2.71759e-08,1.1154
2.71991e-08,1.1615
2.72224e-08,1.1949
2.72457e-08,1.2175
2.72689e-08,1.2314
2.72922e-08,1.2388
2.73155e-08,1.2416
2.73387e-08,1.2411
2.73620e-08,1.2388
2.73853e-08,1.2367
2.74085e-08,1.2368
2.74318e-08,1.2399
2.74551e-08,1.2445
2.74783e-08,1.2493
2.75016e-08,1.2544
2.75249e-08,1.2601
2.75481e-08,1.2650
2.75714e-08,1.2649
2.75947e-08,1.2566
2.76179e-08,1.2400
2.76412e-08,1.2173
2.76645e-08,1.1912
2.76877e-08,1.1654
2.77110e-08,1.1439
2.77343e-08,1.1303
2.77575e-08,1.1253
2.77808e-08,1.1275
2.78041e-08,1.1348
2.78273e-08,1.1446
2.78506e-08,1.1550
2.78739e-08,1.1653
2.78971e-08,1.1750
2.79204e-08,1.1836
2.79437e-08,1.1902
2.79669e-08,1.1939
2.79902e-08,1.1949
2.80135e-08,1.1942
2.80367e-08,1.1925
2.80600e-08,1.1898
2.80833e-08,1.1861
2.81065e-08,1.1827
2.81298e-08,1.1813
2.81531e-08,1.1834
2.81763e-08,1.1893
2.81996e-08,1.1985
2.82229e-08,1.2100
2.82461e-08,1.2218
2.82694e-08,1.2312
2.82927e-08,1.2359
2.83159e-08,1.2352
2.83392e-08,1.2301
2.83625e-08,1.2223
2.83857e-08,1.2139
2.84090e-08,1.2065
2.84323e-08,1.2005
2.84555e-08,1.1959
2.84788e-08,1.1927
2.85021e-08,1.1910
2.85253e-08,1.1909
2.85486e-08,1.1921
2.85719e-08,1.1940
2.85951e-08,1.1965
2.86184e-08,1.1995
2.86417e-08,1.2027
2.86649e-08,1.2055
2.86882e-08,1.2072
2.87115e-08,1.2072
2.87347e-08,1.2054
2.87580e-08,1.2016
2.87813e-08,1.1963
2.88045e-08,1.1903
2.88278e-08,1.1855
2.88511e-08,1.1832
2.88743e-08,1.1841
2.88976e-08,1.1817
2.89209e-08,1.1470
2.89441e-08,1.0614
2.89674e-08,0.8960
2.89907e-08,0.7583
2.90139e-08,0.6673
2.90372e-08,0.5987
2.90605e-08,0.5564
2.90838e-08,0.5345
2.91070e-08,0.5239
2.91303e-08,0.5180
2.91536e-08,0.5143
2.91768e-08,0.5108
2.92001e-08,0.5075
2.92234e-08,0.5040
2.92466e-08,0.5004
2.92699e-08,0.4975
2.92932e-08,0.4959
2.93164e-08,0.4961
2.93397e-08,0.4996
2.93630e-08,0.5055
2.93862e-08,0.5109
2.94095e-08,0.5125
2.94328e-08,0.5084
2.94560e-08,0.4989
2.94793e-08,0.4826
2.95026e-08,0.4547
2.95258e-08,0.4105
2.95491e-08,0.3526
2.95724e-08,0.2880
2.95956e-08,0.2212
2.96189e-08,0.1559
2.96422e-08,0.0972
2.96654e-08,0.0491
2.96887e-08,0.0125
2.97120e-08,-0.0141
2.97352e-08,-0.0326
2.97585e-08,-0.0452
2.97818e-08,-0.0529
2.98050e-08,-0.0573
2.98283e-08,-0.0591
2.98516e-08,-0.0599
2.98748e-08,-0.0613
2.98981e-08,-0.0645
2.99214e-08,-0.0692
2.99446e-08,-0.0738
2.99679e-08,-0.0767
2.99912e-08,-0.0781
3.00144e-08,-0.0783
3.00377e-08,-0.0762
3.00610e-08,-0.0694
3.00842e-08,-0.0563
3.01075e-08,-0.0381
3.01308e-08,-0.0170
3.01540e-08,0.0053
3.01773e-08,0.0424
3.02006e-08,0.1162
3.02238e-08,0.2740
3.02471e-08,0.4296
3.02704e-08,0.5386
3.02936e-08,0.6184
3.03169e-08,0.6689
3.03402e-08,0.6885
3.03634e-08,0.6927
3.03867e-08,0.6888
3.04100e-08,0.6835
3.04332e-08,0.6785
3.04565e-08,0.6765
3.04798e-08,0.6773
3.05030e-08,0.6802
3.05263e-08,0.6839
3.05496e-08,0.6878
3.05728e-08,0.6912
3.05961e-08,0.6923
3.06194e-08,0.6883
3.06426e-08,0.6802
3.06659e-08,0.6714
3.06892e-08,0.6652
3.07124e-08,0.6607
3.07357e-08,0.6600
3.07590e-08,0.6699
3.07822e-08,0.6996
3.08055e-08,0.7511
3.08288e-08,0.8179
3.08520e-08,0.8929
3.08753e-08,0.9703
3.08986e-08,1.0430
3.09218e-08,1.1048
3.09451e-08,1.1533
3.09684e-08,1.1888
3.09916e-08,1.2132
3.10149e-08,1.2287
3.10382e-08,1.2374
3.10614e-08,1.2411
3.10847e-08,1.2414
3.11080e-08,1.2394
3.11312e-08,1.2372
3.11545e-08,1.2369
3.11778e-08,1.2394
3.12010e-08,1.2437
3.12243e-08,1.2485
3.12476e-08,1.2534
3.12708e-08,1.2592
3.12941e-08,1.2644
3.13174e-08,1.2654
3.13406e-08,1.2585
3.13639e-08,1.2432
3.13872e-08,1.2214
3.14105e-08,1.1689
3.14337e-08,1.0891
3.14570e-08,0.9167
3.14803e-08,0.7446
3.15035e-08,0.6180
3.15268e-08,0.5377
3.15501e-08,0.4884
3.15733e-08,0.4692
3.15966e-08,0.4679
3.16199e-08,0.4743
3.16431e-08,0.4828
3.16664e-08,0.4916
3.16897e-08,0.4980
3.17129e-08,0.5012
3.17362e-08,0.5005
3.17595e-08,0.4974
3.17827e-08,0.4934
3.18060e-08,0.4887
3.18293e-08,0.4845
3.18525e-08,0.4827
3.18758e-08,0.4837
3.18991e-08,0.4867
3.19223e-08,0.4900
3.19456e-08,0.4932
3.19689e-08,0.4944
3.19921e-08,0.4880
3.20154e-08,0.4646
3.20387e-08,0.4195
3.20619e-08,0.3574
3.20852e-08,0.2853
3.21085e-08,0.2092
3.21317e-08,0.1362
3.21550e-08,0.0735
3.21783e-08,0.0243
3.22015e-08,-0.0119
3.22248e-08,-0.0374
3.22481e-08,-0.0543
3.22713e-08,-0.0642
3.22946e-08,-0.0687
3.23179e-08,-0.0692
3.23411e-08,-0.0673
3.23644e-08,-0.0643
3.23877e-08,-0.0620
3.24109e-08,-0.0616
3.24342e-08,-0.0630
3.24575e-08,-0.0653
3.24807e-08,-0.0686
3.25040e-08,-0.0735
3.25273e-08,-0.0793
3.25505e-08,-0.0827
3.25738e-08,-0.0793
3.25971e-08,-0.0669
3.26203e-08,-0.0465
3.26436e-08,-0.0205
3.26669e-08,0.0079
3.26901e-08,0.0341
3.27134e-08,0.0534
3.27367e-08,0.0641
3.27599e-08,0.0668
3.27832e-08,0.0638
3.28065e-08,0.0576
3.28297e-08,0.0498
3.28530e-08,0.0418
3.28763e-08,0.0338
3.28995e-08,0.0263
3.29228e-08,0.0197
3.29461e-08,0.0149
3.29693e-08,0.0123
3.29926e-08,0.0114
3.30159e-08,0.0118
3.30391e-08,0.0134
3.30624e-08,0.0165
3.30857e-08,0.0207
3.31089e-08,0.0241
3.31322e-08,0.0249
3.31555e-08,0.0217
3.31787e-08,0.0143
3.32020e-08,0.0032
3.32253e-08,-0.0099
3.32485e-08,-0.0221
3.32718e-08,-0.0305
3.32951e-08,-0.0334
3.33183e-08,-0.0313
3.33416e-08,-0.0256
3.33649e-08,-0.0184
3.33881e-08,-0.0114
3.34114e-08,-0.0056
3.34347e-08,-0.0010
3.34579e-08,0.0025
3.34812e-08,0.0050
3.35045e-08,0.0063
3.35277e-08,0.0067
3.35510e-08,0.0062
3.35743e-08,0.0050
3.35975e-08,0.0030
3.36208e-08,0.0003
3.36441e-08,-0.0027
3.36673e-08,-0.0055
3.36906e-08,-0.0070
3.37139e-08,-0.0068
3.37372e-08,-0.0043
3.37604e-08,0.0005
3.37837e-08,0.0069
3.38070e-08,0.0133
3.38302e-08,0.0178
3.38535e-08,0.0192
3.38768e-08,0.0174
3.39000e-08,0.0131
3.39233e-08,0.0078
3.39466e-08,0.0029
3.39698e-08,-0.0007
3.39931e-08,-0.0028
3.40164e-08,-0.0038
3.40396e-08,-0.0039
3.40629e-08,-0.0036
3.40862e-08,-0.0030
3.41094e-08,-0.0022
3.41327e-08,-0.0012
3.41560e-08,0.0001
3.41792e-08,0.0017
3.42025e-08,0.0035
3.42258e-08,0.0051
3.42490e-08,0.0061
3.42723e-08,0.0064
3.42956e-08,0.0055
3.43188e-08,0.0032
3.43421e-08,-0.0001
3.43654e-08,-0.0037
3.43886e-08,-0.0065
3.44119e-08,-0.0076
3.44352e-08,-0.0066
3.44584e-08,-0.0040
3.44817e-08,-0.0006
3.45050e-08,0.0026
3.45282e-08,0.0049
3.45515e-08,0.0060
3.45748e-08,0.0059
3.45980e-08,0.0052
3.46213e-08,0.0042
3.46446e-08,0.0034
3.46678e-08,0.0028
3.46911e-08,0.0022
3.47144e-08,0.0016
3.47376e-08,0.0008
3.47609e-08,-0.0000
3.47842e-08,-0.0008
3.48074e-08,-0.0014
3.48307e-08,-0.0016
3.48540e-08,-0.0013
3.48772e-08,-0.0002
3.49005e-08,0.0016
3.49238e-08,0.0036
3.49470e-08,0.0053
3.49703e-08,0.0061
3.49936e-08,0.0058
3.50168e-08,0.0044
3.50401e-08,0.0022
3.50634e-08,0.0001
3.50866e-08,-0.0015
3.51099e-08,-0.0021
3.51332e-08,-0.0019
3.51564e-08,-0.0004
3.51797e-08,0.0188
3.52030e-08,0.0803
3.52262e-08,0.2197
3.52495e-08,0.3621
3.52728e-08,0.4666
3.52960e-08,0.5533
3.53193e-08,0.6076
3.53426e-08,0.6367
3.53658e-08,0.6504
3.53891e-08,0.6558
3.54124e-08,0.6583
3.54356e-08,0.6582
3.54589e-08,0.6579
3.54822e-08,0.6578
3.55054e-08,0.6586
3.55287e-08,0.6601
3.55520e-08,0.6625
3.55752e-08,0.6652
3.55985e-08,0.6673
3.56218e-08,0.6668
3.56450e-08,0.6651
3.56683e-08,0.6645
3.56916e-08,0.6676
3.57148e-08,0.6727
3.57381e-08,0.6814
3.57614e-08,0.6986
3.57846e-08,0.7314
3.58079e-08,0.7808
3.58312e-08,0.8413
3.58544e-08,0.9080
3.58777e-08,0.9769
3.59010e-08,1.0421
3.59242e-08,1.0980
3.59475e-08,1.1425
3.59708e-08,1.1762
3.59940e-08,1.2006
3.60173e-08,1.2178
3.60406e-08,1.2293
3.60638e-08,1.2363
3.60871e-08,1.2396
3.61104e-08,1.2404
3.61337e-08,1.2401
3.61569e-08,1.2403
3.61802e-08,1.2418
3.62035e-08,1.2439
3.62267e-08,1.2458
3.62500e-08,1.2477
3.62733e-08,1.2502
3.62965e-08,1.2522
3.63198e-08,1.2512
3.63431e-08,1.2443
3.63663e-08,1.2313
3.63896e-08,1.2137
3.64129e-08,1.1932
3.64361e-08,1.1720
3.64594e-08,1.1537
3.64827e-08,1.1413
3.65059e-08,1.1358
3.65292e-08,1.1365
3.65525e-08,1.1415
3.65757e-08,1.1487
3.65990e-08,1.1567
3.66223e-08,1.1646
3.66455e-08,1.1722
3.66688e-08,1.1793
3.66921e-08,1.1851
3.67153e-08,1.1892
3.67386e-08,1.1914
3.67619e-08,1.1924
3.67851e-08,1.1925
3.68084e-08,1.1917
3.68317e-08,1.1900
3.68549e-08,1.1880
3.68782e-08,1.1873
3.69015e-08,1.1888
3.69247e-08,1.1930
3.69480e-08,1.1995
3.69713e-08,1.2081
3.69945e-08,1.2172
3.70178e-08,1.2250
3.70411e-08,1.2293
3.70643e-08,1.2295
3.70876e-08,1.2259
3.71109e-08,1.2200
3.71341e-08,1.2134
3.71574e-08,1.2073
3.71807e-08,1.2024
3.72039e-08,1.1986
3.72272e-08,1.1960
3.72505e-08,1.1944
3.72737e-08,1.1939
3.72970e-08,1.1942
3.73203e-08,1.1951
3.73435e-08,1.1964
3.73668e-08,1.1983
3.73901e-08,1.2005
3.74133e-08,1.2026
3.74366e-08,1.2040
3.74599e-08,1.2044
3.74831e-08,1.2034
3.75064e-08,1.2011
3.75297e-08,1.1973
3.75529e-08,1.1930
3.75762e-08,1.1891
3.75995e-08,1.1870
3.76227e-08,1.1873
3.76460e-08,1.1845
3.76693e-08,1.1501
3.76925e-08,1.0728
3.77158e-08,0.9058
3.77391e-08,0.7673
3.77623e-08,0.6708
3.77856e-08,0.6007
3.78089e-08,0.5580
3.78321e-08,0.5348
3.78554e-08,0.5237
3.78787e-08,0.5181
3.79019e-08,0.5147
3.79252e-08,0.5118
3.79485e-08,0.5090
3.79717e-08,0.5059
3.79950e-08,0.5024
3.80183e-08,0.4993
3.80415e-08,0.4971
3.80648e-08,0.4965
3.80881e-08,0.4989
3.81113e-08,0.5039
3.81346e-08,0.5087
3.81579e-08,0.5104
3.81811e-08,0.5068
3.82044e-08,0.4983
3.82277e-08,0.4834
3.82509e-08,0.4574
3.82742e-08,0.4148
3.82975e-08,0.3579
3.83207e-08,0.2935
3.83440e-08,0.2267
3.83673e-08,0.1610
3.83905e-08,0.1016
3.84138e-08,0.0525
3.84371e-08,0.0149
3.84603e-08,-0.0126
3.84836e-08,-0.0320
3.85069e-08,-0.0451
3.85302e-08,-0.0534
3.85534e-08,-0.0579
3.85767e-08,-0.0598
3.86000e-08,-0.0604
3.86232e-08,-0.0613
3.86465e-08,-0.0640
3.86698e-08,-0.0683
3.86930e-08,-0.0726
3.87163e-08,-0.0755
3.87396e-08,-0.0771
3.87628e-08,-0.0777
3.87861e-08,-0.0764
3.88094e-08,-0.0705
3.88326e-08,-0.0581
3.88559e-08,-0.0403
3.88792e-08,-0.0192
3.89024e-08,0.0031
3.89257e-08,0.0384
3.89490e-08,0.1097
3.89722e-08,0.2677
3.89955e-08,0.4226
3.90188e-08,0.5395
3.90420e-08,0.6197
3.90653e-08,0.6699
3.90886e-08,0.6897
3.91118e-08,0.6934
3.91351e-08,0.6897
3.91584e-08,0.6839
3.91816e-08,0.6786
3.92049e-08,0.6762
3.92282e-08,0.6767
3.92514e-08,0.6792
3.92747e-08,0.6829
3.92980e-08,0.6869
3.93212e-08,0.6906
3.93445e-08,0.6922
3.93678e-08,0.6889
3.93910e-08,0.6811
3.94143e-08,0.6724
3.94376e-08,0.6660
3.94608e-08,0.6614
3.94841e-08,0.6602
3.95074e-08,0.6692
3.95306e-08,0.6978
3.95539e-08,0.7485
3.95772e-08,0.8150
3.96004e-08,0.8900
3.96237e-08,0.9676
3.96470e-08,1.0407
3.96702e-08,1.1032
3.96935e-08,1.1521
3.97168e-08,1.1881
3.97400e-08,1.2128
3.97633e-08,1.2286
3.97866e-08,1.2375
3.98098e-08,1.2414
3.98331e-08,1.2418
3.98564e-08,1.2399
3.98796e-08,1.2374
3.99029e-08,1.2368
3.99262e-08,1.2390
3.99494e-08,1.2432
3.99727e-08,1.2478
3.99960e-08,1.2528
4.00192e-08,1.2586
4.00425e-08,1.2641
4.00658e-08,1.2655
4.00890e-08,1.2592
4.01123e-08,1.2442
4.01356e-08,1.2226
4.01588e-08,1.1737
4.01821e-08,1.0917
4.02054e-08,0.9292
4.02286e-08,0.7549
4.02519e-08,0.6238
4.02752e-08,0.5407
4.02984e-08,0.4891
4.03217e-08,0.4690
4.03450e-08,0.4671
4.03682e-08,0.4736
4.03915e-08,0.4823
4.04148e-08,0.4912
4.04380e-08,0.4978
4.04613e-08,0.5014
4.04846e-08,0.5010
4.05078e-08,0.4979
4.05311e-08,0.4939
4.05544e-08,0.4892
4.05776e-08,0.4848
4.06009e-08,0.4828
4.06242e-08,0.4835
4.06474e-08,0.4865
4.06707e-08,0.4899
4.06940e-08,0.4932
4.07173e-08,0.4949
4.07405e-08,0.4894
4.07638e-08,0.4673
4.07871e-08,0.4236
4.08103e-08,0.3621
4.08336e-08,0.2902
4.08569e-08,0.2138
4.08801e-08,0.1402
4.09034e-08,0.0766
4.09267e-08,0.0266
4.09499e-08,-0.0104
4.09732e-08,-0.0364
4.09965e-08,-0.0537
4.10197e-08,-0.0639
4.10430e-08,-0.0686
4.10663e-08,-0.0693
4.10895e-08,-0.0675
4.11128e-08,-0.0645
4.11361e-08,-0.0620
4.11593e-08,-0.0614
4.11826e-08,-0.0626
4.12059e-08,-0.0649
4.12291e-08,-0.0682
4.12524e-08,-0.0731
4.12757e-08,-0.0790
4.12989e-08,-0.0828
4.13222e-08,-0.0799
4.13455e-08,-0.0681
4.13687e-08,-0.0481
4.13920e-08,-0.0222
4.14153e-08,0.0111
4.14385e-08,0.0684
4.14618e-08,0.1896
4.14851e-08,0.3675
4.15083e-08,0.4973
4.15316e-08,0.5957
4.15549e-08,0.6623
4.15781e-08,0.6915
4.16014e-08,0.7011
4.16247e-08,0.6982
4.16479e-08,0.6907
4.16712e-08,0.6827
4.16945e-08,0.6760
4.17177e-08,0.6724
4.17410e-08,0.6719
4.17643e-08,0.6742
4.17875e-08,0.6781
4.18108e-08,0.6837
4.18341e-08,0.6902
4.18573e-08,0.6939
4.18806e-08,0.6923
4.19039e-08,0.6868
4.19271e-08,0.6800
4.19504e-08,0.6728
4.19737e-08,0.6656
4.19969e-08,0.6639
4.20202e-08,0.6781
4.20435e-08,0.7161
4.20667e-08,0.7753
4.20900e-08,0.8476
4.21133e-08,0.9261
4.21365e-08,1.0043
4.21598e-08,1.0741
4.21831e-08,1.1308
4.22063e-08,1.1737
4.22296e-08,1.2044
4.22529e-08,1.2250
4.22761e-08,1.2377
4.22994e-08,1.2443
4.23227e-08,1.2464
4.23459e-08,1.2450
4.23692e-08,1.2414
4.23925e-08,1.2378
4.24157e-08,1.2363
4.24390e-08,1.2375
4.24623e-08,1.2404
4.24855e-08,1.2448
4.25088e-08,1.2514
4.25321e-08,1.2597
4.25553e-08,1.2665
4.25786e-08,1.2667
4.26019e-08,1.2572
4.26251e-08,1.2387
4.26484e-08,1.2138
4.26717e-08,1.1859
4.26949e-08,1.1594
4.27182e-08,1.1390
4.27415e-08,1.1274
4.27647e-08,1.1245
4.27880e-08,1.1284
4.28113e-08,1.1365
4.28345e-08,1.1464
4.28578e-08,1.1566
4.28811e-08,1.1665
4.29043e-08,1.1760
4.29276e-08,1.1846
4.29509e-08,1.1913
4.29742e-08,1.1954
4.29974e-08,1.1972
4.30207e-08,1.1973
4.30440e-08,1.1957
4.30672e-08,1.1921
4.30905e-08,1.1869
4.31138e-08,1.1820
4.31370e-08,1.1798
4.31603e-08,1.1820
4.31836e-08,1.1887
4.32068e-08,1.1994
4.32301e-08,1.2125
4.32534e-08,1.2251
4.32766e-08,1.2341
4.32999e-08,1.2376
4.33232e-08,1.2354
4.33464e-08,1.2290
4.33697e-08,1.2207
4.33930e-08,1.2124
4.34162e-08,1.2054
4.34395e-08,1.1999
4.34628e-08,1.1958
4.34860e-08,1.1929
4.35093e-08,1.1913
4.35326e-08,1.1910
4.35558e-08,1.1917
4.35791e-08,1.1931
4.36024e-08,1.1955
4.36256e-08,1.1988
4.36489e-08,1.2027
4.36722e-08,1.2064
4.36954e-08,1.2087
4.37187e-08,1.2090
4.37420e-08,1.2068
4.37652e-08,1.2020
4.37885e-08,1.1955
4.38118e-08,1.1888
4.38350e-08,1.1839
4.38583e-08,1.1823
4.38816e-08,1.1842
4.39048e-08,1.1888
4.39281e-08,1.1947
4.39514e-08,1.2003
4.39746e-08,1.2045
4.39979e-08,1.2071
4.40212e-08,1.2082
4.40444e-08,1.2082
4.40677e-08,1.2076
4.40910e-08,1.2066
4.41142e-08,1.2054
4.41375e-08,1.2042
4.41608e-08,1.2026
4.41840e-08,1.2006
4.42073e-08,1.1985
4.42306e-08,1.1965
4.42538e-08,1.1952
4.42771e-08,1.1948
4.43004e-08,1.1957
4.43236e-08,1.1981
4.43469e-08,1.2016
4.43702e-08,1.2055
4.43934e-08,1.2086
4.44167e-08,1.2098
4.44400e-08,1.2089
4.44632e-08,1.2061
4.44865e-08,1.2023
4.45098e-08,1.1987
4.45330e-08,1.1961
4.45563e-08,1.1948
4.45796e-08,1.1948
4.46028e-08,1.1958
4.46261e-08,1.1971
4.46494e-08,1.1983
4.46726e-08,1.1992
4.46959e-08,1.2000
4.47192e-08,1.2007
4.47424e-08,1.2015
4.47657e-08,1.2024
4.47890e-08,1.2033
4.48122e-08,1.2039
4.48355e-08,1.2041
4.48588e-08,1.2037
4.48820e-08,1.2025
4.49053e-08,1.2006
4.49286e-08,1.1984
4.49518e-08,1.1965
4.49751e-08,1.1956
4.49984e-08,1.1959
4.50216e-08,1.1975
4.50449e-08,1.1998
4.50682e-08,1.2022
4.50914e-08,1.2040
4.51147e-08,1.2048
4.51380e-08,1.2045
4.51612e-08,1.2035
4.51845e-08,1.2023
4.52078e-08,1.2012
4.52310e-08,1.2005
4.52543e-08,1.2001
4.52776e-08,1.2000
4.53008e-08,1.1998
4.53241e-08,1.1996
4.53474e-08,1.1993
4.53707e-08,1.1990
4.53939e-08,1.1989
4.54172e-08,1.1991
4.54405e-08,1.1997
4.54637e-08,1.2007
4.54870e-08,1.2019
4.55103e-08,1.2030
4.55335e-08,1.2036
4.55568e-08,1.2035
4.55801e-08,1.2027
4.56033e-08,1.2013
4.56266e-08,1.1998
4.56499e-08,1.1985
4.56731e-08,1.1980
4.56964e-08,1.1982
4.57197e-08,1.1989
4.57429e-08,1.1999
4.57662e-08,1.2008
4.57895e-08,1.2014
4.58127e-08,1.2015
4.58360e-08,1.2015
4.58593e-08,1.2013
4.58825e-08,1.2012
4.59058e-08,1.2012
4.59291e-08,1.2013
4.59523e-08,1.2014
4.59756e-08,1.2014
4.59989e-08,1.2012
4.60221e-08,1.2007
4.60454e-08,1.2001
4.60687e-08,1.1994
4.60919e-08,1.1990
4.61152e-08,1.1990
4.61385e-08,1.1994
4.61617e-08,1.2002
4.61850e-08,1.2011
4.62083e-08,1.2019
4.62315e-08,1.2024
4.62548e-08,1.2023
4.62781e-08,1.2018
4.63013e-08,1.2010
4.63246e-08,1.2004
4.63479e-08,1.1999
4.63711e-08,1.1998
4.63944e-08,1.1966
4.64177e-08,1.1601
4.64409e-08,1.0850
4.64642e-08,0.9223
4.64875e-08,0.7747
4.65107e-08,0.6675
4.65340e-08,0.5962
4.65573e-08,0.5506
4.65805e-08,0.5279
4.66038e-08,0.5185
4.66271e-08,0.5149
4.66503e-08,0.5135
4.66736e-08,0.5123
4.66969e-08,0.5109
4.67201e-08,0.5088
4.67434e-08,0.5057
4.67667e-08,0.5022
4.67899e-08,0.4994
4.68132e-08,0.4974
4.68365e-08,0.4979
4.68597e-08,0.5008
4.68830e-08,0.5040
4.69063e-08,0.5051
4.69295e-08,0.5022
4.69528e-08,0.4953
4.69761e-08,0.4831
4.69993e-08,0.4608
4.70226e-08,0.4223
4.70459e-08,0.3679
4.70691e-08,0.3040
4.70924e-08,0.2365
4.71157e-08,0.1692
4.71389e-08,0.1074
4.71622e-08,0.0559
4.71855e-08,0.0163
4.72087e-08,-0.0126
4.72320e-08,-0.0329
4.72553e-08,-0.0467
4.72785e-08,-0.0553
4.73018e-08,-0.0599
4.73251e-08,-0.0615
4.73483e-08,-0.0616
4.73716e-08,-0.0618
4.73949e-08,-0.0634
4.74181e-08,-0.0665
4.74414e-08,-0.0700
4.74647e-08,-0.0726
4.74879e-08,-0.0743
4.75112e-08,-0.0756
4.75345e-08,-0.0756
4.75577e-08,-0.0716
4.75810e-08,-0.0613
4.76043e-08,-0.0448
4.76275e-08,-0.0240
4.76508e-08,-0.0011
4.76741e-08,0.0215
4.76973e-08,0.0406
4.77206e-08,0.0533
4.77439e-08,0.0589
4.77672e-08,0.0585
4.77904e-08,0.0544
4.78137e-08,0.0484
4.78370e-08,0.0418
4.78602e-08,0.0352
4.78835e-08,0.0287
4.79068e-08,0.0230
4.79300e-08,0.0186
4.79533e-08,0.0163
4.79766e-08,0.0158
4.79998e-08,0.0163
4.80231e-08,0.0171
4.80464e-08,0.0183
4.80696e-08,0.0199
4.80929e-08,0.0210
4.81162e-08,0.0205
4.81394e-08,0.0175
4.81627e-08,0.0118
4.81860e-08,0.0038
4.82092e-08,-0.0057
4.82325e-08,-0.0155
4.82558e-08,-0.0235
4.82790e-08,-0.0277
4.83023e-08,-0.0277
4.83256e-08,-0.0242
4.83488e-08,-0.0186
4.83721e-08,-0.0126
4.83954e-08,-0.0072
4.84186e-08,-0.0027
4.84419e-08,0.0007
4.84652e-08,0.0032
4.84884e-08,0.0046
4.85117e-08,0.0049
4.85350e-08,0.0043
4.85582e-08,0.0031
4.85815e-08,0.0016
4.86048e-08,-0.0001
4.86280e-08,-0.0020
4.86513e-08,-0.0035
4.86746e-08,-0.0041
4.86978e-08,-0.0035
4.87211e-08,-0.0017
4.87444e-08,0.0013
4.87676e-08,0.0055
4.87909e-08,0.0101
4.88142e-08,0.0140
4.88374e-08,0.0159
4.88607e-08,0.0154
4.88840e-08,0.0128
4.89072e-08,0.0101
4.89305e-08,0.0245
4.89538e-08,0.0861
4.89770e-08,0.2282
4.90003e-08,0.3634
4.90236e-08,0.4740
4.90468e-08,0.5561
4.90701e-08,0.6060
4.90934e-08,0.6344
4.91166e-08,0.6471
4.91399e-08,0.6531
4.91632e-08,0.6566
4.91864e-08,0.6586
4.92097e-08,0.6604
4.92330e-08,0.6623
4.92562e-08,0.6644
4.92795e-08,0.6663
4.93028e-08,0.6673
4.93260e-08,0.6672
4.93493e-08,0.6651
