.HEADER
..NAMES
Time,V U1.V1&V2
.DATA
4.98379e-08,0.5371
4.98612e-08,0.5225
4.98844e-08,0.5117
4.99077e-08,0.5105
4.99310e-08,0.5178
4.99542e-08,0.5275
4.99775e-08,0.5352
5.00008e-08,0.5436
5.00240e-08,0.5573
5.00473e-08,0.5728
5.00706e-08,0.5829
5.00939e-08,0.5854
5.01171e-08,0.5830
5.01404e-08,0.5776
5.01637e-08,0.5730
5.01869e-08,0.5995
5.02102e-08,0.7583
5.02335e-08,0.9159
5.02567e-08,1.0275
5.02800e-08,1.1049
5.03033e-08,1.1422
5.03265e-08,1.1574
5.03498e-08,1.1559
5.03731e-08,1.1551
5.03963e-08,1.1598
5.04196e-08,1.1660
5.04429e-08,1.1718
5.04661e-08,1.1789
5.04894e-08,1.1884
5.05127e-08,1.1961
5.05359e-08,1.1963
5.05592e-08,1.1883
5.05825e-08,1.1780
5.06057e-08,1.1700
5.06290e-08,1.1626
5.06523e-08,1.1517
5.06755e-08,1.1402
5.06988e-08,1.1348
5.07221e-08,1.1373
5.07453e-08,1.1447
5.07686e-08,1.1507
5.07919e-08,1.1255
5.08151e-08,1.0643
5.08384e-08,0.9193
5.08617e-08,0.7978
5.08849e-08,0.7183
5.09082e-08,0.6636
5.09315e-08,0.6299
5.09547e-08,0.6153
5.09780e-08,0.6076
5.10013e-08,0.5941
5.10245e-08,0.5767
5.10478e-08,0.5608
5.10711e-08,0.5473
5.10943e-08,0.5330
5.11176e-08,0.5187
5.11409e-08,0.5103
5.11641e-08,0.5121
5.11874e-08,0.5209
5.12107e-08,0.5301
5.12339e-08,0.5372
5.12572e-08,0.5469
5.12805e-08,0.5620
5.13037e-08,0.5766
5.13270e-08,0.5842
5.13503e-08,0.5847
5.13735e-08,0.5816
5.13968e-08,0.5752
5.14201e-08,0.5746
5.14433e-08,0.6332
5.14666e-08,0.8049
5.14899e-08,0.9615
5.15131e-08,1.0516
5.15364e-08,1.1174
5.15597e-08,1.1494
5.15829e-08,1.1590
5.16062e-08,1.1554
5.16295e-08,1.1557
5.16527e-08,1.1614
5.16760e-08,1.1677
5.16993e-08,1.1735
5.17225e-08,1.1813
5.17458e-08,1.1911
5.17691e-08,1.1974
5.17923e-08,1.1950
5.18156e-08,1.1854
5.18389e-08,1.1754
5.18621e-08,1.1681
5.18854e-08,1.1600
5.19087e-08,1.1482
5.19319e-08,1.1376
5.19552e-08,1.1343
5.19785e-08,1.1387
5.20017e-08,1.1470
5.20250e-08,1.1467
5.20483e-08,1.1162
5.20715e-08,1.0295
5.20948e-08,0.8821
5.21181e-08,0.7704
5.21413e-08,0.7012
5.21646e-08,0.6509
5.21879e-08,0.6229
5.22111e-08,0.6126
5.22344e-08,0.6039
5.22577e-08,0.5894
5.22809e-08,0.5724
5.23042e-08,0.5574
5.23275e-08,0.5438
5.23507e-08,0.5290
5.23740e-08,0.5157
5.23973e-08,0.5099
5.24205e-08,0.5141
5.24438e-08,0.5235
5.24671e-08,0.5319
5.24904e-08,0.5393
5.25136e-08,0.5506
5.25369e-08,0.5663
5.25602e-08,0.5793
5.25834e-08,0.5849
5.26067e-08,0.5843
5.26300e-08,0.5805
5.26532e-08,0.5727
5.26765e-08,0.5811
5.26998e-08,0.6775
5.27230e-08,0.8701
5.27463e-08,0.9925
5.27696e-08,1.0794
5.27928e-08,1.1309
5.28161e-08,1.1565
5.28394e-08,1.1590
5.28626e-08,1.1551
5.28859e-08,1.1575
5.29092e-08,1.1637
5.29324e-08,1.1695
5.29557e-08,1.1754
5.29790e-08,1.1840
5.30022e-08,1.1936
5.30255e-08,1.1978
5.30488e-08,1.1926
5.30720e-08,1.1820
5.30953e-08,1.1729
5.31186e-08,1.1661
5.31418e-08,1.1568
5.31651e-08,1.1442
5.31884e-08,1.1354
5.32116e-08,1.1348
5.32349e-08,1.1409
5.32582e-08,1.1495
5.32814e-08,1.1403
5.33047e-08,1.1036
5.33280e-08,0.9906
5.33512e-08,0.8536
5.33745e-08,0.7463
5.33978e-08,0.6833
5.34210e-08,0.6387
5.34443e-08,0.6160
5.34676e-08,0.6086
5.34908e-08,0.5993
5.35141e-08,0.5845
5.35374e-08,0.5679
5.35606e-08,0.5537
5.35839e-08,0.5398
5.36072e-08,0.5250
5.36304e-08,0.5131
5.36537e-08,0.5101
5.36770e-08,0.5163
5.37002e-08,0.5259
5.37235e-08,0.5338
5.37468e-08,0.5418
5.37700e-08,0.5546
5.37933e-08,0.5703
5.38166e-08,0.5816
5.38398e-08,0.5854
5.38631e-08,0.5838
5.38864e-08,0.5791
5.39096e-08,0.5728
5.39329e-08,0.5962
5.39562e-08,0.7254
5.39794e-08,0.8975
5.40027e-08,1.0120
5.40260e-08,1.0911
5.40492e-08,1.1398
5.40725e-08,1.1576
5.40958e-08,1.1570
5.41190e-08,1.1552
5.41423e-08,1.1592
5.41656e-08,1.1653
5.41888e-08,1.1708
5.42121e-08,1.1775
5.42354e-08,1.1867
5.42586e-08,1.1952
5.42819e-08,1.1968
5.43052e-08,1.1897
5.43284e-08,1.1794
5.43517e-08,1.1712
5.43750e-08,1.1640
5.43982e-08,1.1536
5.44215e-08,1.1416
5.44448e-08,1.1351
5.44680e-08,1.1366
5.44913e-08,1.1434
5.45146e-08,1.1522
5.45378e-08,1.1318
5.45611e-08,1.0892
5.45844e-08,0.9494
5.46076e-08,0.8164
5.46309e-08,0.7270
5.46542e-08,0.6691
5.46775e-08,0.6320
5.47007e-08,0.6144
5.47240e-08,0.6072
5.47473e-08,0.5962
5.47705e-08,0.5799
5.47938e-08,0.5636
5.48171e-08,0.5497
5.48403e-08,0.5357
5.48636e-08,0.5212
5.48869e-08,0.5111
5.49101e-08,0.5109
5.49334e-08,0.5187
5.49567e-08,0.5283
5.49799e-08,0.5359
5.50032e-08,0.5447
5.50265e-08,0.5589
5.50497e-08,0.5741
5.50730e-08,0.5835
5.50963e-08,0.5853
5.51195e-08,0.5827
5.51428e-08,0.5769
5.51661e-08,0.5733
5.51893e-08,0.6107
5.52126e-08,0.7764
5.52359e-08,0.9263
5.52591e-08,1.0360
5.52824e-08,1.1087
5.53057e-08,1.1440
5.53289e-08,1.1578
5.53522e-08,1.1556
5.53755e-08,1.1555
5.53987e-08,1.1605
5.54220e-08,1.1666
5.54453e-08,1.1724
5.54685e-08,1.1798
5.54918e-08,1.1893
5.55151e-08,1.1964
5.55383e-08,1.1957
5.55616e-08,1.1872
5.55849e-08,1.1771
5.56081e-08,1.1693
5.56314e-08,1.1616
5.56547e-08,1.1505
5.56779e-08,1.1395
5.57012e-08,1.1348
5.57245e-08,1.1379
5.57477e-08,1.1456
5.57710e-08,1.1495
5.57943e-08,1.1228
5.58175e-08,1.0553
5.58408e-08,0.9052
5.58641e-08,0.7882
5.58873e-08,0.7119
5.59106e-08,0.6594
5.59339e-08,0.6275
5.59571e-08,0.6145
5.59804e-08,0.6064
5.60037e-08,0.5924
5.60269e-08,0.5750
5.60502e-08,0.5593
5.60735e-08,0.5458
5.60967e-08,0.5314
5.61200e-08,0.5175
5.61433e-08,0.5100
5.61665e-08,0.5128
5.61898e-08,0.5219
5.62131e-08,0.5309
5.62363e-08,0.5381
5.62596e-08,0.5483
5.62829e-08,0.5637
5.63061e-08,0.5777
5.63294e-08,0.5845
5.63527e-08,0.5846
5.63759e-08,0.5811
5.63992e-08,0.5742
5.64225e-08,0.5762
5.64457e-08,0.6485
5.64690e-08,0.8268
5.64923e-08,0.9745
5.65155e-08,1.0605
5.65388e-08,1.1233
5.65621e-08,1.1521
5.65853e-08,1.1587
5.66086e-08,1.1548
5.66319e-08,1.1560
5.66551e-08,1.1622
5.66784e-08,1.1684
5.67017e-08,1.1743
5.67249e-08,1.1824
5.67482e-08,1.1922
5.67715e-08,1.1977
5.67947e-08,1.1942
5.68180e-08,1.1842
5.68413e-08,1.1744
5.68645e-08,1.1673
5.68878e-08,1.1589
5.69111e-08,1.1467
5.69344e-08,1.1366
5.69576e-08,1.1343
5.69809e-08,1.1395
5.70042e-08,1.1479
5.70274e-08,1.1441
5.70507e-08,1.1115
5.70740e-08,1.0138
5.70972e-08,0.8686
5.71205e-08,0.7625
5.71438e-08,0.6940
5.71670e-08,0.6479
5.71903e-08,0.6215
5.72136e-08,0.6122
5.72368e-08,0.6029
5.72601e-08,0.5877
5.72834e-08,0.5707
5.73066e-08,0.5560
5.73299e-08,0.5423
5.73532e-08,0.5274
5.73764e-08,0.5146
5.73997e-08,0.5099
5.74230e-08,0.5151
5.74462e-08,0.5246
5.74695e-08,0.5327
5.74928e-08,0.5402
5.75160e-08,0.5521
5.75393e-08,0.5680
5.75626e-08,0.5803
5.75858e-08,0.5850
5.76091e-08,0.5840
5.76324e-08,0.5799
5.76556e-08,0.5726
5.76789e-08,0.5808
5.77022e-08,0.6956
5.77254e-08,0.8801
5.77487e-08,1.0015
5.77720e-08,1.0868
5.77952e-08,1.1329
5.78185e-08,1.1576
5.78418e-08,1.1585
5.78650e-08,1.1550
5.78883e-08,1.1580
5.79116e-08,1.1643
5.79348e-08,1.1700
5.79581e-08,1.1761
5.79814e-08,1.1850
5.80046e-08,1.1944
5.80279e-08,1.1976
5.80512e-08,1.1916
5.80744e-08,1.1810
5.80977e-08,1.1723
5.81210e-08,1.1654
5.81442e-08,1.1557
5.81675e-08,1.1432
5.81908e-08,1.1351
5.82140e-08,1.1353
5.82373e-08,1.1418
5.82606e-08,1.1504
5.82838e-08,1.1373
5.83071e-08,1.0950
5.83304e-08,0.9743
5.83536e-08,0.8412
5.83769e-08,0.7400
5.84002e-08,0.6785
5.84234e-08,0.6359
5.84467e-08,0.6155
5.84700e-08,0.6081
5.84932e-08,0.5981
5.85165e-08,0.5827
5.85398e-08,0.5664
5.85630e-08,0.5523
5.85863e-08,0.5384
5.86096e-08,0.5236
5.86328e-08,0.5123
5.86561e-08,0.5104
5.86794e-08,0.5172
5.87026e-08,0.5268
5.87259e-08,0.5345
5.87492e-08,0.5428
5.87724e-08,0.5562
5.87957e-08,0.5718
5.88190e-08,0.5823
5.88422e-08,0.5854
5.88655e-08,0.5834
5.88888e-08,0.5784
5.89120e-08,0.5729
5.89353e-08,0.6037
5.89586e-08,0.7467
5.89818e-08,0.9147
5.90051e-08,1.0206
5.90284e-08,1.0978
5.90516e-08,1.1431
5.90749e-08,1.1583
5.90982e-08,1.1568
5.91214e-08,1.1555
5.91447e-08,1.1600
5.91680e-08,1.1660
5.91912e-08,1.1714
5.92145e-08,1.1783
5.92378e-08,1.1878
5.92610e-08,1.1958
5.92843e-08,1.1964
5.93076e-08,1.1886
5.93309e-08,1.1784
5.93541e-08,1.1705
5.93774e-08,1.1631
5.94007e-08,1.1523
5.94239e-08,1.1405
5.94472e-08,1.1348
5.94705e-08,1.1371
5.94937e-08,1.1442
5.95170e-08,1.1521
5.95403e-08,1.1286
5.95635e-08,1.0774
5.95868e-08,0.9355
5.96101e-08,0.8070
5.96333e-08,0.7188
5.96566e-08,0.6644
5.96799e-08,0.6288
5.97031e-08,0.6131
5.97264e-08,0.6062
5.97497e-08,0.5946
5.97729e-08,0.5781
5.97962e-08,0.5622
5.98195e-08,0.5484
5.98427e-08,0.5343
5.98660e-08,0.5199
5.98893e-08,0.5107
5.99125e-08,0.5114
5.99358e-08,0.5197
5.99591e-08,0.5292
5.99823e-08,0.5366
6.00056e-08,0.5459
6.00289e-08,0.5605
6.00521e-08,0.5754
6.00754e-08,0.5840
6.00987e-08,0.5853
6.01219e-08,0.5823
6.01452e-08,0.5761
6.01685e-08,0.5742
6.01917e-08,0.6241
6.02150e-08,0.7956
6.02383e-08,0.9389
6.02615e-08,1.0439
6.02848e-08,1.1130
6.03081e-08,1.1465
6.03313e-08,1.1582
6.03546e-08,1.1554
6.03779e-08,1.1559
6.04011e-08,1.1612
6.04244e-08,1.1672
6.04477e-08,1.1731
6.04709e-08,1.1807
6.04942e-08,1.1903
6.05175e-08,1.1968
6.05407e-08,1.1951
6.05640e-08,1.1861
6.05873e-08,1.1762
6.06105e-08,1.1686
6.06338e-08,1.1606
6.06571e-08,1.1492
6.06803e-08,1.1386
6.07036e-08,1.1349
6.07269e-08,1.1386
6.07501e-08,1.1465
6.07734e-08,1.1482
6.07967e-08,1.1187
6.08199e-08,1.0406
6.08432e-08,0.8912
6.08665e-08,0.7772
6.08897e-08,0.7053
6.09130e-08,0.6549
6.09363e-08,0.6253
6.09595e-08,0.6135
6.09828e-08,0.6052
6.10061e-08,0.5908
6.10293e-08,0.5733
6.10526e-08,0.5578
6.10759e-08,0.5443
6.10991e-08,0.5297
6.11224e-08,0.5162
6.11457e-08,0.5098
6.11689e-08,0.5135
6.11922e-08,0.5229
6.12155e-08,0.5317
6.12387e-08,0.5389
6.12620e-08,0.5497
6.12853e-08,0.5654
6.13085e-08,0.5788
6.13318e-08,0.5848
6.13551e-08,0.5843
6.13783e-08,0.5806
6.14016e-08,0.5732
6.14249e-08,0.5780
6.14481e-08,0.6628
6.14714e-08,0.8439
6.14947e-08,0.9839
6.15179e-08,1.0673
6.15412e-08,1.1267
6.15645e-08,1.1533
6.15877e-08,1.1581
6.16110e-08,1.1545
6.16343e-08,1.1565
6.16576e-08,1.1628
6.16808e-08,1.1690
6.17041e-08,1.1751
6.17273e-08,1.1834
6.17506e-08,1.1931
6.17739e-08,1.1978
6.17972e-08,1.1934
6.18204e-08,1.1830
6.18437e-08,1.1736
6.18670e-08,1.1666
6.18902e-08,1.1578
6.19135e-08,1.1454
6.19368e-08,1.1360
6.19600e-08,1.1346
6.19833e-08,1.1403
6.20066e-08,1.1489
6.20298e-08,1.1412
6.20531e-08,1.1074
6.20764e-08,0.9978
6.20996e-08,0.8524
6.21229e-08,0.7547
6.21462e-08,0.6889
6.21694e-08,0.6448
6.21927e-08,0.6199
6.22160e-08,0.6118
6.22392e-08,0.6017
6.22625e-08,0.5859
6.22858e-08,0.5690
6.23090e-08,0.5546
6.23323e-08,0.5408
6.23556e-08,0.5259
6.23788e-08,0.5135
6.24021e-08,0.5100
6.24254e-08,0.5160
6.24486e-08,0.5256
6.24719e-08,0.5334
6.24952e-08,0.5412
6.25184e-08,0.5537
6.25417e-08,0.5696
6.25650e-08,0.5812
6.25882e-08,0.5851
6.26115e-08,0.5837
6.26348e-08,0.5793
6.26580e-08,0.5723
6.26813e-08,0.5873
6.27046e-08,0.7114
6.27278e-08,0.8920
6.27511e-08,1.0105
6.27744e-08,1.0925
6.27976e-08,1.1360
6.28209e-08,1.1589
6.28442e-08,1.1583
6.28674e-08,1.1550
6.28907e-08,1.1586
6.29140e-08,1.1649
6.29372e-08,1.1705
6.29605e-08,1.1769
6.29838e-08,1.1861
6.30070e-08,1.1951
6.30303e-08,1.1974
6.30536e-08,1.1907
6.30768e-08,1.1801
6.31001e-08,1.1716
6.31234e-08,1.1646
6.31466e-08,1.1545
6.31699e-08,1.1421
6.31932e-08,1.1347
6.32164e-08,1.1357
6.32397e-08,1.1425
6.32630e-08,1.1514
6.32862e-08,1.1334
6.33095e-08,1.0932
6.33328e-08,0.9578
6.33560e-08,0.8285
6.33793e-08,0.7332
6.34026e-08,0.6731
6.34258e-08,0.6332
6.34491e-08,0.6150
6.34724e-08,0.6076
6.34956e-08,0.5969
6.35189e-08,0.5810
6.35422e-08,0.5648
6.35654e-08,0.5510
6.35887e-08,0.5370
6.36120e-08,0.5222
6.36352e-08,0.5117
6.36585e-08,0.5108
6.36818e-08,0.5182
6.37050e-08,0.5277
6.37283e-08,0.5353
6.37516e-08,0.5440
6.37748e-08,0.5579
6.37981e-08,0.5732
6.38214e-08,0.5830
6.38446e-08,0.5854
6.38679e-08,0.5831
6.38912e-08,0.5776
6.39144e-08,0.5734
6.39377e-08,0.6062
6.39610e-08,0.7659
6.39843e-08,0.9290
6.40075e-08,1.0298
6.40308e-08,1.1050
6.40540e-08,1.1456
6.40773e-08,1.1590
6.41006e-08,1.1564
6.41239e-08,1.1557
6.41471e-08,1.1606
6.41704e-08,1.1666
6.41936e-08,1.1720
6.42169e-08,1.1792
6.42402e-08,1.1888
6.42635e-08,1.1964
6.42867e-08,1.1960
6.43100e-08,1.1875
6.43333e-08,1.1774
6.43565e-08,1.1697
6.43798e-08,1.1622
6.44031e-08,1.1509
6.44263e-08,1.1395
6.44496e-08,1.1346
6.44729e-08,1.1376
6.44961e-08,1.1451
6.45194e-08,1.1508
6.45427e-08,1.1256
6.45659e-08,1.0645
6.45892e-08,0.9214
6.46125e-08,0.7975
6.46357e-08,0.7126
6.46590e-08,0.6600
6.46823e-08,0.6262
6.47055e-08,0.6121
6.47288e-08,0.6050
6.47521e-08,0.5929
6.47753e-08,0.5764
6.47986e-08,0.5607
6.48219e-08,0.5470
6.48451e-08,0.5328
6.48684e-08,0.5187
6.48917e-08,0.5104
6.49149e-08,0.5120
6.49382e-08,0.5207
6.49615e-08,0.5300
6.49847e-08,0.5374
6.50080e-08,0.5472
6.50313e-08,0.5621
6.50545e-08,0.5766
6.50778e-08,0.5844
6.51011e-08,0.5852
6.51243e-08,0.5819
6.51476e-08,0.5752
6.51709e-08,0.5765
6.51941e-08,0.6343
6.52174e-08,0.8131
6.52407e-08,0.9544
6.52639e-08,1.0525
6.52872e-08,1.1178
6.53105e-08,1.1491
6.53337e-08,1.1582
6.53570e-08,1.1552
6.53803e-08,1.1563
6.54035e-08,1.1619
6.54268e-08,1.1679
6.54501e-08,1.1738
6.54733e-08,1.1817
6.54966e-08,1.1913
6.55199e-08,1.1970
6.55431e-08,1.1943
6.55664e-08,1.1850
6.55897e-08,1.1753
6.56129e-08,1.1679
6.56362e-08,1.1595
6.56595e-08,1.1478
6.56827e-08,1.1378
6.57060e-08,1.1350
6.57293e-08,1.1393
6.57525e-08,1.1474
6.57758e-08,1.1458
6.57991e-08,1.1139
6.58223e-08,1.0267
6.58456e-08,0.8789
6.58689e-08,0.7692
6.58921e-08,0.6984
6.59154e-08,0.6510
6.59387e-08,0.6228
6.59619e-08,0.6126
6.59852e-08,0.6039
6.60085e-08,0.5891
6.60317e-08,0.5716
6.60550e-08,0.5564
6.60783e-08,0.5428
6.61015e-08,0.5281
6.61248e-08,0.5151
6.61481e-08,0.5097
6.61713e-08,0.5143
6.61946e-08,0.5239
6.62179e-08,0.5324
6.62411e-08,0.5398
6.62644e-08,0.5512
6.62877e-08,0.5670
6.63110e-08,0.5798
6.63342e-08,0.5850
6.63575e-08,0.5841
6.63807e-08,0.5801
6.64040e-08,0.5721
6.64273e-08,0.5817
6.64506e-08,0.6799
6.64738e-08,0.8638
6.64971e-08,0.9926
6.65204e-08,1.0793
6.65436e-08,1.1299
6.65669e-08,1.1545
6.65902e-08,1.1575
6.66134e-08,1.1544
6.66367e-08,1.1571
6.66600e-08,1.1635
6.66832e-08,1.1695
6.67065e-08,1.1758
6.67298e-08,1.1844
6.67530e-08,1.1938
6.67763e-08,1.1977
6.67996e-08,1.1924
6.68228e-08,1.1820
6.68461e-08,1.1728
6.68694e-08,1.1659
6.68926e-08,1.1566
6.69159e-08,1.1442
6.69392e-08,1.1356
6.69624e-08,1.1350
6.69857e-08,1.1412
6.70090e-08,1.1499
6.70322e-08,1.1383
6.70555e-08,1.1001
6.70788e-08,0.9781
6.71020e-08,0.8403
6.71253e-08,0.7479
6.71486e-08,0.6838
6.71718e-08,0.6418
6.71951e-08,0.6191
6.72184e-08,0.6111
6.72416e-08,0.6003
6.72649e-08,0.5841
6.72882e-08,0.5673
6.73114e-08,0.5532
6.73347e-08,0.5394
6.73580e-08,0.5244
6.73812e-08,0.5126
6.74045e-08,0.5103
6.74278e-08,0.5170
6.74510e-08,0.5266
6.74743e-08,0.5342
6.74976e-08,0.5422
6.75208e-08,0.5554
6.75441e-08,0.5711
6.75674e-08,0.5819
6.75906e-08,0.5851
6.76139e-08,0.5833
6.76372e-08,0.5786
6.76604e-08,0.5725
6.76837e-08,0.5953
6.77070e-08,0.7322
6.77302e-08,0.9054
6.77535e-08,1.0196
6.77768e-08,1.0983
6.78000e-08,1.1432
6.78233e-08,1.1595
6.78466e-08,1.1578
6.78698e-08,1.1551
6.78931e-08,1.1591
6.79164e-08,1.1654
6.79396e-08,1.1710
6.79629e-08,1.1777
6.79862e-08,1.1871
6.80094e-08,1.1957
6.80327e-08,1.1971
6.80560e-08,1.1897
6.80792e-08,1.1791
6.81025e-08,1.1708
6.81258e-08,1.1637
6.81490e-08,1.1532
6.81723e-08,1.1410
6.81956e-08,1.1344
6.82188e-08,1.1361
6.82421e-08,1.1433
6.82654e-08,1.1514
6.82886e-08,1.1302
6.83119e-08,1.0846
6.83352e-08,0.9423
6.83584e-08,0.8127
6.83817e-08,0.7262
6.84050e-08,0.6675
6.84282e-08,0.6304
6.84515e-08,0.6144
6.84748e-08,0.6071
6.84980e-08,0.5956
6.85213e-08,0.5792
6.85446e-08,0.5633
6.85679e-08,0.5497
6.85911e-08,0.5355
6.86144e-08,0.5209
6.86376e-08,0.5111
6.86609e-08,0.5113
6.86842e-08,0.5192
6.87075e-08,0.5286
6.87307e-08,0.5360
6.87540e-08,0.5451
6.87773e-08,0.5595
6.88005e-08,0.5746
6.88238e-08,0.5836
6.88471e-08,0.5853
6.88703e-08,0.5827
6.88936e-08,0.5768
6.89169e-08,0.5737
6.89401e-08,0.6184
6.89634e-08,0.7853
6.89867e-08,0.9418
6.90099e-08,1.0454
6.90332e-08,1.1101
6.90565e-08,1.1481
6.90797e-08,1.1597
6.91030e-08,1.1562
6.91263e-08,1.1560
6.91495e-08,1.1612
6.91728e-08,1.1672
6.91961e-08,1.1726
6.92193e-08,1.1801
6.92426e-08,1.1899
6.92659e-08,1.1968
6.92891e-08,1.1955
6.93124e-08,1.1865
6.93357e-08,1.1765
6.93589e-08,1.1690
6.93822e-08,1.1612
6.94055e-08,1.1496
6.94287e-08,1.1385
6.94520e-08,1.1345
6.94753e-08,1.1382
6.94985e-08,1.1459
6.95218e-08,1.1512
6.95451e-08,1.1229
6.95683e-08,1.0545
6.95916e-08,0.9067
6.96149e-08,0.7812
6.96381e-08,0.7062
6.96614e-08,0.6555
6.96847e-08,0.6235
6.97079e-08,0.6110
6.97312e-08,0.6039
6.97545e-08,0.5914
6.97777e-08,0.5748
6.98010e-08,0.5593
6.98243e-08,0.5457
6.98475e-08,0.5313
6.98708e-08,0.5175
6.98941e-08,0.5101
6.99173e-08,0.5127
6.99406e-08,0.5217
6.99639e-08,0.5308
6.99871e-08,0.5382
7.00104e-08,0.5485
7.00337e-08,0.5637
7.00569e-08,0.5777
7.00802e-08,0.5848
7.01035e-08,0.5850
7.01267e-08,0.5815
7.01500e-08,0.5743
7.01733e-08,0.5783
7.01965e-08,0.6491
7.02198e-08,0.8302
7.02431e-08,0.9653
7.02663e-08,1.0603
7.02896e-08,1.1250
7.03129e-08,1.1513
7.03361e-08,1.1579
7.03594e-08,1.1550
7.03827e-08,1.1568
7.04059e-08,1.1626
7.04292e-08,1.1685
7.04525e-08,1.1745
7.04757e-08,1.1827
7.04990e-08,1.1921
7.05223e-08,1.1972
7.05455e-08,1.1936
7.05688e-08,1.1838
7.05921e-08,1.1744
7.06153e-08,1.1671
7.06386e-08,1.1584
7.06619e-08,1.1465
7.06851e-08,1.1371
7.07084e-08,1.1351
7.07317e-08,1.1401
7.07550e-08,1.1484
7.07782e-08,1.1432
7.08015e-08,1.1091
7.08247e-08,1.0114
7.08480e-08,0.8668
7.08713e-08,0.7612
7.08946e-08,0.6918
7.09178e-08,0.6471
7.09411e-08,0.6207
7.09643e-08,0.6116
7.09876e-08,0.6025
7.10109e-08,0.5873
7.10342e-08,0.5700
7.10574e-08,0.5550
7.10807e-08,0.5413
7.11040e-08,0.5266
7.11272e-08,0.5141
7.11505e-08,0.5097
7.11738e-08,0.5152
7.11970e-08,0.5249
7.12203e-08,0.5331
7.12436e-08,0.5407
7.12668e-08,0.5527
7.12901e-08,0.5685
7.13134e-08,0.5807
7.13366e-08,0.5852
7.13599e-08,0.5839
7.13832e-08,0.5795
7.14064e-08,0.5721
7.14297e-08,0.5835
7.14530e-08,0.6986
7.14762e-08,0.8767
7.14995e-08,1.0052
7.15228e-08,1.0851
7.15460e-08,1.1332
7.15693e-08,1.1559
7.15926e-08,1.1572
7.16158e-08,1.1544
7.16391e-08,1.1577
7.16624e-08,1.1641
7.16856e-08,1.1701
7.17089e-08,1.1765
7.17322e-08,1.1854
7.17554e-08,1.1945
7.17787e-08,1.1975
7.18020e-08,1.1914
7.18252e-08,1.1809
7.18485e-08,1.1721
7.18718e-08,1.1651
7.18950e-08,1.1554
7.19183e-08,1.1431
7.19416e-08,1.1352
7.19648e-08,1.1355
7.19881e-08,1.1420
7.20114e-08,1.1509
7.20346e-08,1.1353
7.20579e-08,1.0914
7.20812e-08,0.9627
7.21044e-08,0.8285
7.21277e-08,0.7403
7.21510e-08,0.6783
7.21742e-08,0.6386
7.21975e-08,0.6182
7.22208e-08,0.6103
7.22440e-08,0.5989
7.22673e-08,0.5823
7.22906e-08,0.5657
7.23138e-08,0.5518
7.23371e-08,0.5378
7.23604e-08,0.5229
7.23836e-08,0.5119
7.24069e-08,0.5106
7.24302e-08,0.5179
7.24534e-08,0.5275
7.24767e-08,0.5349
7.25000e-08,0.5433
7.25232e-08,0.5570
7.25465e-08,0.5726
7.25698e-08,0.5826
7.25930e-08,0.5851
7.26163e-08,0.5829
7.26396e-08,0.5779
7.26628e-08,0.5726
7.26861e-08,0.6021
7.27094e-08,0.7524
7.27326e-08,0.9192
7.27559e-08,1.0276
7.27792e-08,1.1044
7.28024e-08,1.1449
7.28257e-08,1.1593
7.28490e-08,1.1571
7.28722e-08,1.1551
7.28955e-08,1.1597
7.29188e-08,1.1660
7.29420e-08,1.1716
7.29653e-08,1.1786
7.29886e-08,1.1882
7.30118e-08,1.1963
7.30351e-08,1.1967
7.30584e-08,1.1887
7.30816e-08,1.1781
7.31049e-08,1.1701
7.31282e-08,1.1629
7.31514e-08,1.1520
7.31747e-08,1.1401
7.31980e-08,1.1343
7.32213e-08,1.1367
7.32445e-08,1.1442
7.32678e-08,1.1506
7.32910e-08,1.1268
7.33143e-08,1.0711
7.33376e-08,0.9270
7.33609e-08,0.8027
7.33841e-08,0.7188
7.34074e-08,0.6635
7.34307e-08,0.6283
7.34539e-08,0.6139
7.34772e-08,0.6065
7.35005e-08,0.5941
7.35237e-08,0.5775
7.35470e-08,0.5619
7.35703e-08,0.5483
7.35935e-08,0.5340
7.36168e-08,0.5196
7.36401e-08,0.5107
7.36633e-08,0.5119
7.36866e-08,0.5202
7.37099e-08,0.5295
7.37331e-08,0.5368
7.37564e-08,0.5463
7.37797e-08,0.5612
7.38029e-08,0.5759
7.38262e-08,0.5841
7.38495e-08,0.5852
7.38727e-08,0.5822
7.38960e-08,0.5760
7.39193e-08,0.5751
7.39425e-08,0.6314
7.39658e-08,0.8062
7.39891e-08,0.9562
7.40123e-08,1.0542
7.40356e-08,1.1154
7.40589e-08,1.1507
7.40821e-08,1.1600
7.41054e-08,1.1558
7.41287e-08,1.1563
7.41519e-08,1.1618
7.41752e-08,1.1678
7.41985e-08,1.1732
7.42217e-08,1.1810
7.42450e-08,1.1909
7.42683e-08,1.1972
7.42915e-08,1.1949
7.43148e-08,1.1854
7.43381e-08,1.1755
7.43613e-08,1.1683
7.43846e-08,1.1602
7.44079e-08,1.1482
7.44311e-08,1.1376
7.44544e-08,1.1344
7.44777e-08,1.1388
7.45009e-08,1.1468
7.45242e-08,1.1488
7.45475e-08,1.1181
7.45707e-08,1.0388
7.45940e-08,0.8933
7.46173e-08,0.7723
7.46405e-08,0.6999
7.46638e-08,0.6488
7.46871e-08,0.6211
7.47103e-08,0.6104
7.47336e-08,0.6028
7.47569e-08,0.5897
7.47801e-08,0.5730
7.48034e-08,0.5577
