.HEADER
..NAMES
Time,V U2.A3
.DATA
4.07887e-08,-0.0021
4.07984e-08,-0.0023
4.08080e-08,-0.0029
4.08176e-08,-0.0039
4.08273e-08,-0.0050
4.08369e-08,-0.0061
4.08466e-08,-0.0070
4.08562e-08,-0.0075
4.08659e-08,-0.0075
4.08755e-08,-0.0070
4.08852e-08,-0.0061
4.08948e-08,-0.0050
4.09044e-08,-0.0038
4.09141e-08,-0.0027
4.09237e-08,-0.0018
4.09334e-08,-0.0010
4.09430e-08,-0.0002
4.09527e-08,0.0004
4.09623e-08,0.0010
4.09720e-08,0.0017
4.09816e-08,0.0024
4.09912e-08,0.0031
4.10009e-08,0.0037
4.10105e-08,0.0042
4.10202e-08,0.0045
4.10298e-08,0.0046
4.10395e-08,0.0046
4.10491e-08,0.0045
4.10588e-08,0.0043
4.10684e-08,0.0041
4.10781e-08,0.0040
4.10877e-08,0.0038
4.10973e-08,0.0038
4.11070e-08,0.0037
4.11166e-08,0.0038
4.11263e-08,0.0039
4.11359e-08,0.0040
4.11456e-08,0.0042
4.11552e-08,0.0043
4.11649e-08,0.0044
4.11745e-08,0.0044
4.11842e-08,0.0043
4.11938e-08,0.0041
4.12034e-08,0.0040
4.12131e-08,0.0039
4.12227e-08,0.0039
4.12324e-08,0.0040
4.12420e-08,0.0040
4.12517e-08,0.0041
4.12613e-08,0.0040
4.12710e-08,0.0037
4.12806e-08,0.0032
4.12902e-08,0.0026
4.12999e-08,0.0020
4.13095e-08,0.0014
4.13192e-08,0.0009
4.13288e-08,0.0006
4.13385e-08,0.0006
4.13481e-08,0.0007
4.13578e-08,0.0010
4.13674e-08,0.0014
4.13770e-08,0.0017
4.13867e-08,0.0020
4.13963e-08,0.0023
4.14060e-08,0.0007
4.14156e-08,-0.0020
4.14253e-08,0.0046
4.14349e-08,0.0261
4.14446e-08,0.0544
4.14542e-08,0.0858
4.14639e-08,0.1269
4.14735e-08,0.1777
4.14831e-08,0.2377
4.14928e-08,0.3066
4.15024e-08,0.3764
4.15121e-08,0.4388
4.15217e-08,0.4884
4.15314e-08,0.5258
4.15410e-08,0.5536
4.15507e-08,0.5711
4.15603e-08,0.5796
4.15700e-08,0.5837
4.15796e-08,0.5868
4.15892e-08,0.5879
4.15989e-08,0.5880
4.16085e-08,0.5901
4.16182e-08,0.5952
4.16278e-08,0.6017
4.16375e-08,0.6085
4.16471e-08,0.6138
4.16568e-08,0.6159
4.16664e-08,0.6145
4.16760e-08,0.6109
4.16857e-08,0.6052
4.16953e-08,0.5970
4.17050e-08,0.5878
4.17146e-08,0.5804
4.17243e-08,0.5759
4.17339e-08,0.5739
4.17436e-08,0.5747
4.17532e-08,0.5799
4.17628e-08,0.5896
4.17725e-08,0.6023
4.17821e-08,0.6165
4.17918e-08,0.6313
4.18014e-08,0.6459
4.18111e-08,0.6595
4.18207e-08,0.6717
4.18304e-08,0.6812
4.18400e-08,0.6856
4.18497e-08,0.6836
4.18593e-08,0.6755
4.18689e-08,0.6621
4.18786e-08,0.6441
4.18882e-08,0.6228
4.18979e-08,0.6012
4.19075e-08,0.5813
4.19172e-08,0.5648
4.19268e-08,0.5529
4.19365e-08,0.5477
4.19461e-08,0.5506
4.19558e-08,0.5609
4.19654e-08,0.5764
4.19750e-08,0.5938
4.19847e-08,0.6100
4.19943e-08,0.6236
4.20040e-08,0.6354
4.20136e-08,0.6473
4.20233e-08,0.6616
4.20329e-08,0.6802
4.20426e-08,0.7046
4.20522e-08,0.7346
4.20618e-08,0.7688
4.20715e-08,0.8061
4.20811e-08,0.8453
4.20908e-08,0.8852
4.21004e-08,0.9238
4.21101e-08,0.9590
4.21197e-08,0.9889
4.21294e-08,1.0130
4.21390e-08,1.0313
4.21486e-08,1.0453
4.21583e-08,1.0566
4.21679e-08,1.0670
4.21776e-08,1.0784
4.21872e-08,1.0920
4.21969e-08,1.1083
4.22065e-08,1.1268
4.22162e-08,1.1467
4.22258e-08,1.1671
4.22355e-08,1.1867
4.22451e-08,1.2041
4.22547e-08,1.2179
4.22644e-08,1.2278
4.22740e-08,1.2339
4.22837e-08,1.2365
4.22933e-08,1.2365
4.23030e-08,1.2349
4.23126e-08,1.2321
4.23223e-08,1.2287
4.23319e-08,1.2248
4.23416e-08,1.2203
4.23512e-08,1.2154
4.23608e-08,1.2102
4.23705e-08,1.2051
4.23801e-08,1.2004
4.23898e-08,1.1962
4.23994e-08,1.1928
4.24091e-08,1.1907
4.24187e-08,1.1898
4.24284e-08,1.1902
4.24380e-08,1.1912
4.24476e-08,1.1923
4.24573e-08,1.1929
4.24669e-08,1.1930
4.24766e-08,1.1931
4.24862e-08,1.1938
4.24959e-08,1.1959
4.25055e-08,1.1996
4.25152e-08,1.2047
4.25248e-08,1.2104
4.25344e-08,1.2158
4.25441e-08,1.2202
4.25537e-08,1.2230
4.25634e-08,1.2240
4.25730e-08,1.2232
4.25827e-08,1.2204
4.25923e-08,1.2156
4.26020e-08,1.2092
4.26116e-08,1.2018
4.26213e-08,1.1943
4.26309e-08,1.1879
4.26405e-08,1.1833
4.26502e-08,1.1811
4.26598e-08,1.1814
4.26695e-08,1.1795
4.26791e-08,1.1571
4.26888e-08,1.1130
4.26984e-08,1.0386
4.27081e-08,0.9320
4.27177e-08,0.8113
4.27274e-08,0.6949
4.27370e-08,0.5869
4.27466e-08,0.4951
4.27563e-08,0.4308
4.27659e-08,0.3941
4.27756e-08,0.3771
4.27852e-08,0.3740
4.27949e-08,0.3810
4.28045e-08,0.3930
4.28142e-08,0.4030
4.28238e-08,0.4073
4.28334e-08,0.4057
4.28431e-08,0.3970
4.28527e-08,0.3837
4.28624e-08,0.3745
4.28720e-08,0.3763
4.28817e-08,0.3803
4.28913e-08,0.3822
4.29010e-08,0.3895
4.29106e-08,0.4051
4.29202e-08,0.4262
4.29299e-08,0.4502
4.29395e-08,0.4743
4.29492e-08,0.4939
4.29588e-08,0.5056
4.29685e-08,0.5092
4.29781e-08,0.5054
4.29878e-08,0.4934
4.29974e-08,0.4744
4.30071e-08,0.4529
4.30167e-08,0.4318
4.30263e-08,0.4093
4.30360e-08,0.3851
4.30456e-08,0.3627
4.30553e-08,0.3443
4.30649e-08,0.3289
4.30746e-08,0.3176
4.30842e-08,0.3147
4.30939e-08,0.3247
4.31035e-08,0.3504
4.31132e-08,0.3928
4.31228e-08,0.4485
4.31324e-08,0.5089
4.31421e-08,0.5632
4.31517e-08,0.6020
4.31614e-08,0.6186
4.31710e-08,0.6100
4.31807e-08,0.5806
4.31903e-08,0.5410
4.32000e-08,0.5014
4.32096e-08,0.4676
4.32192e-08,0.4416
4.32289e-08,0.4228
4.32385e-08,0.4081
4.32482e-08,0.3926
4.32578e-08,0.3715
4.32675e-08,0.3416
4.32771e-08,0.3023
4.32868e-08,0.2689
4.32964e-08,0.2424
4.33060e-08,0.2269
4.33157e-08,0.2220
4.33253e-08,0.2316
4.33350e-08,0.2591
4.33446e-08,0.3069
4.33543e-08,0.3665
4.33639e-08,0.4294
4.33736e-08,0.4876
4.33832e-08,0.5338
4.33929e-08,0.5683
4.34025e-08,0.5906
4.34121e-08,0.5985
4.34218e-08,0.5918
4.34314e-08,0.5741
4.34411e-08,0.5495
4.34507e-08,0.5223
4.34604e-08,0.4966
4.34700e-08,0.4776
4.34797e-08,0.4678
4.34893e-08,0.4664
4.34990e-08,0.4691
4.35086e-08,0.4713
4.35182e-08,0.4695
4.35279e-08,0.4619
4.35375e-08,0.4487
4.35472e-08,0.4318
4.35568e-08,0.4141
4.35665e-08,0.4000
4.35761e-08,0.3946
4.35858e-08,0.4002
4.35954e-08,0.4159
4.36050e-08,0.4388
4.36147e-08,0.4660
4.36243e-08,0.4939
4.36340e-08,0.5192
4.36436e-08,0.5399
4.36533e-08,0.5569
4.36629e-08,0.5721
4.36726e-08,0.5874
4.36822e-08,0.6026
4.36918e-08,0.6150
4.37015e-08,0.6201
4.37111e-08,0.6143
4.37208e-08,0.5961
4.37304e-08,0.5666
4.37401e-08,0.5283
4.37497e-08,0.4857
4.37594e-08,0.4443
4.37690e-08,0.4091
4.37787e-08,0.3834
4.37883e-08,0.3691
4.37979e-08,0.3674
4.38076e-08,0.3781
4.38172e-08,0.3991
4.38269e-08,0.4264
4.38365e-08,0.4558
4.38462e-08,0.4836
4.38558e-08,0.5083
4.38655e-08,0.5302
4.38751e-08,0.5507
4.38848e-08,0.5717
4.38944e-08,0.5953
4.39040e-08,0.6234
4.39137e-08,0.6499
4.39233e-08,0.6536
4.39330e-08,0.6433
4.39426e-08,0.6303
4.39523e-08,0.6017
4.39619e-08,0.5618
4.39716e-08,0.5312
4.39812e-08,0.5010
4.39908e-08,0.4650
4.40005e-08,0.4316
4.40101e-08,0.4058
4.40198e-08,0.3856
4.40294e-08,0.3702
4.40391e-08,0.3649
4.40487e-08,0.3729
4.40584e-08,0.3869
4.40680e-08,0.3999
4.40777e-08,0.4147
4.40873e-08,0.4309
4.40969e-08,0.4430
4.41066e-08,0.4515
4.41162e-08,0.4654
4.41259e-08,0.4821
4.41355e-08,0.4907
4.41452e-08,0.4941
4.41548e-08,0.4985
4.41645e-08,0.5017
4.41741e-08,0.5021
4.41837e-08,0.5002
4.41934e-08,0.4936
4.42030e-08,0.4792
4.42127e-08,0.4582
4.42223e-08,0.4368
4.42320e-08,0.4171
4.42416e-08,0.3975
4.42513e-08,0.3789
4.42609e-08,0.3653
4.42705e-08,0.3559
4.42802e-08,0.3467
4.42898e-08,0.3383
4.42995e-08,0.3336
4.43091e-08,0.3321
4.43188e-08,0.3332
4.43284e-08,0.3405
4.43381e-08,0.3575
4.43477e-08,0.3844
4.43574e-08,0.4200
4.43670e-08,0.4617
4.43766e-08,0.5032
4.43863e-08,0.5360
4.43959e-08,0.5550
4.44056e-08,0.5606
4.44152e-08,0.5545
4.44249e-08,0.5388
4.44345e-08,0.5177
4.44442e-08,0.4953
4.44538e-08,0.4726
4.44635e-08,0.4479
4.44731e-08,0.4206
4.44827e-08,0.3917
4.44924e-08,0.3616
4.45020e-08,0.3304
4.45117e-08,0.2981
4.45213e-08,0.2634
4.45310e-08,0.2307
4.45406e-08,0.2097
4.45503e-08,0.2021
4.45599e-08,0.2082
4.45695e-08,0.2269
4.45792e-08,0.2585
4.45888e-08,0.3058
4.45985e-08,0.3654
4.46081e-08,0.4273
4.46178e-08,0.4852
4.46274e-08,0.5306
4.46371e-08,0.5607
4.46467e-08,0.5777
4.46563e-08,0.5821
4.46660e-08,0.5743
4.46756e-08,0.5567
4.46853e-08,0.5347
4.46949e-08,0.5127
4.47046e-08,0.4936
4.47142e-08,0.4793
4.47239e-08,0.4715
4.47335e-08,0.4697
4.47432e-08,0.4706
4.47528e-08,0.4701
4.47624e-08,0.4656
4.47721e-08,0.4567
4.47817e-08,0.4447
4.47914e-08,0.4315
4.48010e-08,0.4195
4.48107e-08,0.4108
4.48203e-08,0.4078
4.48300e-08,0.4126
4.48396e-08,0.4242
4.48493e-08,0.4405
4.48589e-08,0.4595
4.48685e-08,0.4800
4.48782e-08,0.5013
4.48878e-08,0.5222
4.48975e-08,0.5422
4.49071e-08,0.5613
4.49168e-08,0.5794
4.49264e-08,0.5953
4.49361e-08,0.6069
4.49457e-08,0.6115
4.49553e-08,0.6068
4.49650e-08,0.5920
4.49746e-08,0.5685
4.49843e-08,0.5382
4.49939e-08,0.5037
4.50036e-08,0.4684
4.50132e-08,0.4363
4.50229e-08,0.4110
4.50325e-08,0.3947
4.50421e-08,0.3887
4.50518e-08,0.3934
4.50614e-08,0.4080
4.50711e-08,0.4293
4.50807e-08,0.4534
4.50904e-08,0.4764
4.51000e-08,0.4964
4.51097e-08,0.5134
4.51193e-08,0.5291
4.51290e-08,0.5460
4.51386e-08,0.5668
4.51482e-08,0.5935
4.51579e-08,0.6274
4.51675e-08,0.6501
4.51772e-08,0.6506
4.51868e-08,0.6419
4.51965e-08,0.6240
4.52061e-08,0.5850
4.52158e-08,0.5432
4.52254e-08,0.5102
4.52351e-08,0.4741
4.52447e-08,0.4378
4.52543e-08,0.4105
4.52640e-08,0.3930
4.52736e-08,0.3825
4.52833e-08,0.3783
4.52929e-08,0.3849
4.53026e-08,0.3997
4.53122e-08,0.4130
4.53219e-08,0.4224
4.53315e-08,0.4319
4.53411e-08,0.4398
4.53508e-08,0.4430
4.53604e-08,0.4479
4.53701e-08,0.4616
4.53797e-08,0.4750
4.53894e-08,0.4804
4.53990e-08,0.4844
4.54087e-08,0.4892
4.54183e-08,0.4921
4.54279e-08,0.4932
4.54376e-08,0.4923
4.54472e-08,0.4860
4.54569e-08,0.4719
4.54665e-08,0.4531
4.54762e-08,0.4345
4.54858e-08,0.4160
4.54955e-08,0.3964
4.55051e-08,0.3791
4.55148e-08,0.3673
4.55244e-08,0.3580
4.55340e-08,0.3485
4.55437e-08,0.3408
4.55533e-08,0.3365
4.55630e-08,0.3342
4.55726e-08,0.3351
4.55823e-08,0.3440
4.55919e-08,0.3635
4.56016e-08,0.3932
4.56112e-08,0.4318
4.56209e-08,0.4754
4.56305e-08,0.5155
4.56401e-08,0.5442
4.56498e-08,0.5581
4.56594e-08,0.5583
4.56691e-08,0.5467
4.56787e-08,0.5264
4.56884e-08,0.5027
4.56980e-08,0.4795
4.57077e-08,0.4568
4.57173e-08,0.4333
4.57269e-08,0.4089
4.57366e-08,0.3839
4.57462e-08,0.3579
4.57559e-08,0.3300
4.57655e-08,0.2991
4.57752e-08,0.2630
4.57848e-08,0.2205
4.57945e-08,0.1736
4.58041e-08,0.1257
4.58137e-08,0.0805
4.58234e-08,0.0407
4.58330e-08,0.0095
4.58427e-08,-0.0123
4.58523e-08,-0.0259
4.58620e-08,-0.0338
4.58716e-08,-0.0373
4.58813e-08,-0.0377
4.58909e-08,-0.0368
4.59006e-08,-0.0369
4.59102e-08,-0.0399
4.59198e-08,-0.0474
4.59295e-08,-0.0596
4.59391e-08,-0.0749
4.59488e-08,-0.0908
4.59584e-08,-0.1049
4.59681e-08,-0.1154
4.59777e-08,-0.1214
4.59874e-08,-0.1230
4.59970e-08,-0.1222
4.60067e-08,-0.1206
4.60163e-08,-0.1192
4.60259e-08,-0.1180
4.60356e-08,-0.1169
4.60452e-08,-0.1152
4.60549e-08,-0.1116
4.60645e-08,-0.1050
4.60742e-08,-0.0952
4.60838e-08,-0.0828
4.60935e-08,-0.0690
4.61031e-08,-0.0560
4.61127e-08,-0.0454
4.61224e-08,-0.0382
4.61320e-08,-0.0342
4.61417e-08,-0.0327
4.61513e-08,-0.0326
4.61610e-08,-0.0329
4.61706e-08,-0.0330
4.61803e-08,-0.0333
4.61899e-08,-0.0344
4.61995e-08,-0.0366
4.62092e-08,-0.0401
4.62188e-08,-0.0448
4.62285e-08,-0.0506
4.62381e-08,-0.0577
4.62478e-08,-0.0664
4.62574e-08,-0.0766
4.62671e-08,-0.0877
4.62767e-08,-0.0987
4.62864e-08,-0.1079
4.62960e-08,-0.1139
4.63056e-08,-0.1159
4.63153e-08,-0.1137
4.63249e-08,-0.1079
4.63346e-08,-0.0997
4.63442e-08,-0.0902
4.63539e-08,-0.0804
4.63635e-08,-0.0714
4.63732e-08,-0.0639
4.63828e-08,-0.0587
4.63925e-08,-0.0560
4.64021e-08,-0.0553
4.64117e-08,-0.0556
4.64214e-08,-0.0556
4.64310e-08,-0.0538
4.64407e-08,-0.0495
4.64503e-08,-0.0428
4.64600e-08,-0.0346
4.64696e-08,-0.0261
4.64793e-08,-0.0187
4.64889e-08,-0.0131
4.64985e-08,-0.0092
4.65082e-08,-0.0067
4.65178e-08,-0.0048
4.65275e-08,-0.0027
4.65371e-08,0.0002
4.65468e-08,0.0044
4.65564e-08,0.0098
4.65661e-08,0.0162
4.65757e-08,0.0230
4.65853e-08,0.0298
4.65950e-08,0.0361
4.66046e-08,0.0415
4.66143e-08,0.0459
4.66239e-08,0.0491
4.66336e-08,0.0512
4.66432e-08,0.0521
4.66529e-08,0.0518
4.66625e-08,0.0502
4.66722e-08,0.0476
4.66818e-08,0.0444
4.66914e-08,0.0407
4.67011e-08,0.0370
4.67107e-08,0.0331
4.67204e-08,0.0290
4.67300e-08,0.0248
4.67397e-08,0.0202
4.67493e-08,0.0157
4.67590e-08,0.0117
4.67686e-08,0.0086
4.67783e-08,0.0068
4.67879e-08,0.0065
4.67975e-08,0.0074
4.68072e-08,0.0092
4.68168e-08,0.0116
4.68265e-08,0.0140
4.68361e-08,0.0161
4.68458e-08,0.0176
4.68554e-08,0.0184
4.68651e-08,0.0185
4.68747e-08,0.0181
4.68843e-08,0.0177
4.68940e-08,0.0176
4.69036e-08,0.0184
4.69133e-08,0.0200
4.69229e-08,0.0223
4.69326e-08,0.0247
4.69422e-08,0.0265
4.69519e-08,0.0273
4.69615e-08,0.0268
4.69711e-08,0.0253
4.69808e-08,0.0232
4.69904e-08,0.0208
4.70001e-08,0.0188
4.70097e-08,0.0174
4.70194e-08,0.0167
4.70290e-08,0.0160
4.70387e-08,0.0146
4.70483e-08,0.0208
4.70580e-08,0.0425
4.70676e-08,0.0729
4.70772e-08,0.1061
4.70869e-08,0.1472
4.70965e-08,0.1979
4.71062e-08,0.2566
4.71158e-08,0.3236
4.71255e-08,0.3920
4.71351e-08,0.4535
4.71448e-08,0.5022
4.71544e-08,0.5384
4.71641e-08,0.5647
4.71737e-08,0.5815
4.71833e-08,0.5889
4.71930e-08,0.5912
4.72026e-08,0.5919
4.72123e-08,0.5909
4.72219e-08,0.5881
4.72316e-08,0.5867
4.72412e-08,0.5884
4.72509e-08,0.5921
4.72605e-08,0.5968
4.72701e-08,0.6010
4.72798e-08,0.6027
4.72894e-08,0.6012
4.72991e-08,0.5975
4.73087e-08,0.5919
4.73184e-08,0.5838
4.73280e-08,0.5744
4.73377e-08,0.5663
4.73473e-08,0.5612
4.73569e-08,0.5591
4.73666e-08,0.5601
4.73762e-08,0.5656
4.73859e-08,0.5761
4.73955e-08,0.5901
4.74052e-08,0.6057
4.74148e-08,0.6217
4.74245e-08,0.6370
4.74341e-08,0.6508
4.74438e-08,0.6628
4.74534e-08,0.6721
4.74630e-08,0.6767
4.74727e-08,0.6750
4.74823e-08,0.6674
4.74920e-08,0.6546
4.75016e-08,0.6374
4.75113e-08,0.6169
4.75209e-08,0.5958
4.75306e-08,0.5765
4.75402e-08,0.5604
4.75499e-08,0.5487
4.75595e-08,0.5432
4.75691e-08,0.5453
4.75788e-08,0.5546
4.75884e-08,0.5693
4.75981e-08,0.5861
4.76077e-08,0.6022
4.76174e-08,0.6160
4.76270e-08,0.6282
4.76367e-08,0.6405
4.76463e-08,0.6552
4.76559e-08,0.6741
4.76656e-08,0.6880
4.76752e-08,0.6781
4.76849e-08,0.6533
4.76945e-08,0.6186
4.77042e-08,0.5638
4.77138e-08,0.5055
4.77235e-08,0.4656
4.77331e-08,0.4344
4.77427e-08,0.4087
4.77524e-08,0.3939
4.77620e-08,0.3884
4.77717e-08,0.3864
4.77813e-08,0.3849
4.77910e-08,0.3868
4.78006e-08,0.3924
4.78103e-08,0.3952
4.78199e-08,0.3930
4.78296e-08,0.3916
4.78392e-08,0.3920
4.78488e-08,0.3924
4.78585e-08,0.3979
4.78681e-08,0.4163
4.78778e-08,0.4403
4.78874e-08,0.4586
4.78971e-08,0.4746
4.79067e-08,0.4914
4.79164e-08,0.5062
4.79260e-08,0.5180
4.79357e-08,0.5271
4.79453e-08,0.5301
4.79549e-08,0.5236
4.79646e-08,0.5093
4.79742e-08,0.4918
4.79839e-08,0.4721
4.79935e-08,0.4494
4.80032e-08,0.4267
4.80128e-08,0.4079
4.80225e-08,0.3915
4.80321e-08,0.3746
4.80417e-08,0.3592
4.80514e-08,0.3483
4.80610e-08,0.3414
4.80707e-08,0.3383
4.80803e-08,0.3431
4.80900e-08,0.3589
4.80996e-08,0.3858
4.81093e-08,0.4231
4.81189e-08,0.4674
4.81285e-08,0.5109
4.81382e-08,0.5443
4.81478e-08,0.5623
4.81575e-08,0.5646
4.81671e-08,0.5532
4.81768e-08,0.5324
4.81864e-08,0.5093
4.81961e-08,0.4897
4.82057e-08,0.4744
4.82154e-08,0.4605
4.82250e-08,0.4453
4.82346e-08,0.4271
4.82443e-08,0.4039
4.82539e-08,0.3750
4.82636e-08,0.3399
4.82732e-08,0.2983
4.82829e-08,0.2500
4.82925e-08,0.1973
4.83022e-08,0.1444
4.83118e-08,0.0951
4.83214e-08,0.0529
4.83311e-08,0.0205
4.83407e-08,-0.0009
4.83504e-08,-0.0130
4.83600e-08,-0.0187
4.83697e-08,-0.0204
4.83793e-08,-0.0197
4.83890e-08,-0.0182
4.83986e-08,-0.0182
4.84083e-08,-0.0216
4.84179e-08,-0.0296
4.84275e-08,-0.0426
4.84372e-08,-0.0592
4.84468e-08,-0.0768
4.84565e-08,-0.0926
4.84661e-08,-0.1047
4.84758e-08,-0.1117
4.84854e-08,-0.1140
4.84951e-08,-0.1137
4.85047e-08,-0.1130
4.85144e-08,-0.1134
4.85240e-08,-0.1149
4.85336e-08,-0.1173
4.85433e-08,-0.1195
4.85529e-08,-0.1199
4.85626e-08,-0.1168
4.85722e-08,-0.1094
4.85819e-08,-0.0980
4.85915e-08,-0.0839
4.86012e-08,-0.0693
4.86108e-08,-0.0565
4.86204e-08,-0.0471
4.86301e-08,-0.0414
4.86397e-08,-0.0388
4.86494e-08,-0.0378
4.86590e-08,-0.0367
4.86687e-08,-0.0346
4.86783e-08,-0.0318
4.86880e-08,-0.0296
4.86976e-08,-0.0292
4.87072e-08,-0.0313
4.87169e-08,-0.0361
4.87265e-08,-0.0434
4.87362e-08,-0.0527
4.87458e-08,-0.0635
4.87555e-08,-0.0754
4.87651e-08,-0.0878
4.87748e-08,-0.0996
4.87844e-08,-0.1094
4.87941e-08,-0.1160
4.88037e-08,-0.1184
4.88133e-08,-0.1162
4.88230e-08,-0.1103
4.88326e-08,-0.1019
4.88423e-08,-0.0922
4.88519e-08,-0.0824
4.88616e-08,-0.0736
4.88712e-08,-0.0664
4.88809e-08,-0.0615
4.88905e-08,-0.0590
4.89002e-08,-0.0583
4.89098e-08,-0.0649
4.89194e-08,-0.0711
4.89291e-08,-0.0623
4.89387e-08,-0.0381
4.89484e-08,-0.0089
4.89580e-08,0.0263
4.89677e-08,0.0713
4.89773e-08,0.1240
4.89870e-08,0.1861
4.89966e-08,0.2552
4.90062e-08,0.3244
4.90159e-08,0.3860
4.90255e-08,0.4368
4.90352e-08,0.4794
4.90448e-08,0.5149
4.90545e-08,0.5412
4.90641e-08,0.5604
4.90738e-08,0.5768
4.90834e-08,0.5912
4.90930e-08,0.6013
4.91027e-08,0.6090
4.91123e-08,0.6181
4.91220e-08,0.6288
4.91316e-08,0.6401
4.91413e-08,0.6513
4.91509e-08,0.6604
4.91606e-08,0.6653
4.91702e-08,0.6665
4.91799e-08,0.6646
4.91895e-08,0.6592
4.91991e-08,0.6501
4.92088e-08,0.6396
4.92184e-08,0.6306
4.92281e-08,0.6232
4.92377e-08,0.6166
4.92474e-08,0.6124
4.92570e-08,0.6127
4.92667e-08,0.6179
4.92763e-08,0.6268
4.92860e-08,0.6387
4.92956e-08,0.6528
4.93052e-08,0.6678
4.93149e-08,0.6830
4.93245e-08,0.6975
4.93342e-08,0.7090
4.93438e-08,0.7148
4.93535e-08,0.7138
4.93631e-08,0.7065
4.93728e-08,0.6936
4.93824e-08,0.6757
4.93920e-08,0.6551
4.94017e-08,0.6350
4.94113e-08,0.6170
4.94210e-08,0.6018
4.94306e-08,0.5907
4.94403e-08,0.5853
4.94499e-08,0.5867
4.94596e-08,0.5943
4.94692e-08,0.6062
4.94788e-08,0.6195
4.94885e-08,0.6319
4.94981e-08,0.6427
4.95078e-08,0.6529
4.95174e-08,0.6641
4.95271e-08,0.6782
4.95367e-08,0.6971
4.95464e-08,0.7215
4.95560e-08,0.7507
4.95657e-08,0.7833
4.95753e-08,0.8184
4.95849e-08,0.8552
4.95946e-08,0.8924
4.96042e-08,0.9284
4.96139e-08,0.9610
4.96235e-08,0.9887
4.96332e-08,1.0108
4.96428e-08,1.0277
4.96525e-08,1.0404
4.96621e-08,1.0506
4.96718e-08,1.0601
4.96814e-08,1.0705
4.96910e-08,1.0830
4.97007e-08,1.0978
4.97103e-08,1.1143
4.97200e-08,1.1321
4.97296e-08,1.1507
4.97393e-08,1.1691
4.97489e-08,1.1862
4.97586e-08,1.2010
4.97682e-08,1.2130
4.97778e-08,1.2219
4.97875e-08,1.2280
4.97971e-08,1.2315
4.98068e-08,1.2329
4.98164e-08,1.2328
4.98261e-08,1.2313
4.98357e-08,1.2287
4.98454e-08,1.2252
4.98550e-08,1.2211
4.98646e-08,1.2167
4.98743e-08,1.2125
4.98839e-08,1.2085
4.98936e-08,1.2049
4.99032e-08,1.2017
4.99129e-08,1.1992
4.99225e-08,1.1974
4.99322e-08,1.1964
4.99418e-08,1.1958
4.99515e-08,1.1953
4.99611e-08,1.1946
4.99707e-08,1.1939
4.99804e-08,1.1938
4.99900e-08,1.1947
4.99997e-08,1.1973
5.00093e-08,1.2017
5.00190e-08,1.2075
5.00286e-08,1.2138
5.00383e-08,1.2196
5.00479e-08,1.2243
5.00576e-08,1.2274
5.00672e-08,1.2286
5.00768e-08,1.2280
5.00865e-08,1.2253
5.00961e-08,1.2206
5.01058e-08,1.2142
5.01154e-08,1.2069
5.01251e-08,1.1996
5.01347e-08,1.1933
5.01444e-08,1.1887
5.01540e-08,1.1863
5.01636e-08,1.1868
5.01733e-08,1.1759
5.01829e-08,1.1444
5.01926e-08,1.0885
5.02022e-08,1.0003
5.02119e-08,0.8848
5.02215e-08,0.7649
5.02312e-08,0.6519
5.02408e-08,0.5495
5.02504e-08,0.4682
5.02601e-08,0.4164
5.02697e-08,0.3888
5.02794e-08,0.3783
5.02890e-08,0.3796
5.02987e-08,0.3893
5.03083e-08,0.4011
5.03180e-08,0.4090
5.03276e-08,0.4111
5.03373e-08,0.4069
5.03469e-08,0.3959
5.03565e-08,0.3829
5.03662e-08,0.3781
5.03758e-08,0.3818
5.03855e-08,0.3837
5.03951e-08,0.3857
5.04048e-08,0.3952
5.04144e-08,0.4120
5.04241e-08,0.4334
5.04337e-08,0.4569
5.04434e-08,0.4792
5.04530e-08,0.4956
5.04626e-08,0.5038
5.04723e-08,0.5047
5.04819e-08,0.4981
5.04916e-08,0.4835
5.05012e-08,0.4637
5.05109e-08,0.4431
5.05205e-08,0.4225
5.05302e-08,0.3996
5.05398e-08,0.3760
5.05494e-08,0.3554
5.05591e-08,0.3385
5.05687e-08,0.3244
5.05784e-08,0.3158
5.05880e-08,0.3174
5.05977e-08,0.3331
5.06073e-08,0.3652
5.06170e-08,0.4133
5.06266e-08,0.4718
5.06362e-08,0.5308
5.06459e-08,0.5799
5.06555e-08,0.6105
5.06652e-08,0.6171
5.06748e-08,0.5993
5.06845e-08,0.5644
5.06941e-08,0.5237
5.07038e-08,0.4860
5.07134e-08,0.4553
5.07231e-08,0.4325
5.07327e-08,0.4162
5.07423e-08,0.4021
5.07520e-08,0.3851
5.07616e-08,0.3611
5.07713e-08,0.3273
5.07809e-08,0.2828
5.07906e-08,0.2288
5.08002e-08,0.1685
5.08099e-08,0.1059
5.08195e-08,0.0457
5.08292e-08,-0.0068
5.08388e-08,-0.0472
5.08484e-08,-0.0739
5.08581e-08,-0.0876
5.08677e-08,-0.0898
5.08774e-08,-0.0820
5.08870e-08,-0.0674
5.08967e-08,-0.0503
5.09063e-08,-0.0352
5.09160e-08,-0.0258
5.09256e-08,-0.0247
5.09352e-08,-0.0326
5.09449e-08,-0.0479
5.09545e-08,-0.0676
5.09642e-08,-0.0877
5.09738e-08,-0.1042
5.09835e-08,-0.1148
5.09931e-08,-0.1195
5.10028e-08,-0.1197
5.10124e-08,-0.1175
