.HEADER
..NAMES
Time,V U1.W2
4.95820e-08,0.6622
4.96052e-08,0.6656
4.96285e-08,0.6665
4.96518e-08,0.6656
4.96750e-08,0.6640
4.96983e-08,0.6619
4.97216e-08,0.6584
4.97448e-08,0.6555
4.97681e-08,0.6590
4.97914e-08,0.6756
4.98146e-08,0.7075
4.98379e-08,0.7558
4.98612e-08,0.8191
4.98844e-08,0.8902
4.99077e-08,0.9618
4.99310e-08,1.0281
4.99542e-08,1.0847
4.99775e-08,1.1299
5.00008e-08,1.1642
5.00240e-08,1.1888
5.00473e-08,1.2047
5.00706e-08,1.2142
5.00939e-08,1.2207
5.01171e-08,1.2265
5.01404e-08,1.2319
5.01637e-08,1.2362
5.01869e-08,1.2398
5.02102e-08,1.2437
5.02335e-08,1.2485
5.02567e-08,1.2536
5.02800e-08,1.2580
5.03033e-08,1.2602
5.03265e-08,1.2570
5.03498e-08,1.2465
5.03731e-08,1.2291
5.03963e-08,1.2070
5.04196e-08,1.1838
5.04429e-08,1.1634
5.04661e-08,1.1480
5.04894e-08,1.1386
5.05127e-08,1.1355
5.05359e-08,1.1385
5.05592e-08,1.1459
5.05825e-08,1.1552
5.06057e-08,1.1642
5.06290e-08,1.1717
5.06523e-08,1.1772
5.06755e-08,1.1807
5.06988e-08,1.1830
5.07221e-08,1.1845
5.07453e-08,1.1855
5.07686e-08,1.1854
5.07919e-08,1.1841
5.08151e-08,1.1825
5.08384e-08,1.1821
5.08617e-08,1.1843
5.08849e-08,1.1900
5.09082e-08,1.1986
5.09315e-08,1.2085
5.09547e-08,1.2181
5.09780e-08,1.2257
5.10013e-08,1.2300
5.10245e-08,1.2303
5.10478e-08,1.2270
5.10711e-08,1.2210
5.10943e-08,1.2137
5.11176e-08,1.2065
5.11409e-08,1.2008
5.11641e-08,1.1975
5.11874e-08,1.1963
5.12107e-08,1.1966
5.12339e-08,1.1974
5.12572e-08,1.1982
5.12805e-08,1.1992
5.13037e-08,1.2006
5.13270e-08,1.2023
5.13503e-08,1.2039
5.13735e-08,1.2046
5.13968e-08,1.2039
5.14201e-08,1.2015
5.14433e-08,1.1977
5.14666e-08,1.1934
5.14899e-08,1.1895
5.15131e-08,1.1870
5.15364e-08,1.1863
5.15597e-08,1.1878
5.15829e-08,1.1911
5.16062e-08,1.1958
5.16295e-08,1.2006
5.16527e-08,1.2046
5.16760e-08,1.2068
5.16993e-08,1.2072
5.17225e-08,1.1795
5.17458e-08,1.1215
5.17691e-08,0.9719
5.17923e-08,0.8127
5.18156e-08,0.6990
5.18389e-08,0.6209
5.18621e-08,0.5727
5.18854e-08,0.5444
5.19087e-08,0.5293
5.19319e-08,0.5218
5.19552e-08,0.5184
5.19785e-08,0.5162
5.20017e-08,0.5140
5.20250e-08,0.5121
5.20483e-08,0.5104
5.20715e-08,0.5082
5.20948e-08,0.5071
5.21181e-08,0.5068
5.21413e-08,0.5069
5.21646e-08,0.5064
5.21879e-08,0.5059
5.22111e-08,0.5071
5.22344e-08,0.5081
5.22577e-08,0.5008
5.22809e-08,0.4785
5.23042e-08,0.4405
5.23275e-08,0.3866
5.23507e-08,0.3203
5.23740e-08,0.2494
5.23973e-08,0.1812
5.24205e-08,0.1205
5.24438e-08,0.0704
5.24671e-08,0.0316
5.24904e-08,0.0025
5.25136e-08,-0.0182
5.25369e-08,-0.0318
5.25602e-08,-0.0407
5.25834e-08,-0.0480
5.26067e-08,-0.0549
5.26300e-08,-0.0604
5.26532e-08,-0.0641
5.26765e-08,-0.0664
5.26998e-08,-0.0689
5.27230e-08,-0.0725
5.27463e-08,-0.0766
5.27696e-08,-0.0800
5.27928e-08,-0.0805
5.28161e-08,-0.0747
5.28394e-08,-0.0610
5.28626e-08,-0.0405
5.28859e-08,-0.0161
5.29092e-08,0.0082
5.29324e-08,0.0289
5.29557e-08,0.0440
5.29790e-08,0.0531
5.30022e-08,0.0560
5.30255e-08,0.0535
5.30488e-08,0.0475
5.30720e-08,0.0408
5.30953e-08,0.0349
5.31186e-08,0.0306
5.31418e-08,0.0279
5.31651e-08,0.0262
5.31884e-08,0.0247
5.32116e-08,0.0232
5.32349e-08,0.0221
5.32582e-08,0.0222
5.32814e-08,0.0237
5.33047e-08,0.0255
5.33280e-08,0.0257
5.33512e-08,0.0227
5.33745e-08,0.0160
5.33978e-08,0.0064
5.34210e-08,-0.0041
5.34443e-08,-0.0141
5.34676e-08,-0.0217
5.34908e-08,-0.0259
5.35141e-08,-0.0260
5.35374e-08,-0.0226
5.35606e-08,-0.0170
5.35839e-08,-0.0104
5.36072e-08,-0.0045
5.36304e-08,-0.0005
5.36537e-08,0.0013
5.36770e-08,0.0015
5.37002e-08,0.0011
5.37235e-08,0.0009
5.37468e-08,0.0009
5.37700e-08,0.0006
5.37933e-08,-0.0003
5.38166e-08,-0.0018
5.38398e-08,-0.0032
5.38631e-08,-0.0037
5.38864e-08,-0.0026
5.39096e-08,0.0002
5.39329e-08,0.0045
5.39562e-08,0.0092
5.39794e-08,0.0133
5.40027e-08,0.0160
5.40260e-08,0.0167
5.40492e-08,0.0152
5.40725e-08,0.0118
5.40958e-08,0.0073
5.41190e-08,0.0029
5.41423e-08,-0.0004
5.41656e-08,-0.0018
5.41888e-08,-0.0017
5.42121e-08,-0.0006
5.42354e-08,0.0108
5.42586e-08,0.0555
5.42819e-08,0.1749
5.43052e-08,0.3285
5.43284e-08,0.4427
5.43517e-08,0.5314
5.43750e-08,0.5894
5.43982e-08,0.6237
5.44215e-08,0.6397
5.44448e-08,0.6466
5.44680e-08,0.6489
5.44913e-08,0.6499
5.45146e-08,0.6513
5.45378e-08,0.6532
5.45611e-08,0.6558
5.45844e-08,0.6595
5.46076e-08,0.6625
5.46309e-08,0.6638
5.46542e-08,0.6638
5.46775e-08,0.6634
5.47007e-08,0.6620
5.47240e-08,0.6591
5.47473e-08,0.6569
5.47705e-08,0.6617
5.47938e-08,0.6798
5.48171e-08,0.7130
5.48403e-08,0.7480
5.48636e-08,0.7727
5.48869e-08,0.7271
5.49101e-08,0.6254
5.49334e-08,0.5581
5.49567e-08,0.5213
5.49799e-08,0.5069
5.50032e-08,0.5096
5.50265e-08,0.5191
5.50497e-08,0.5279
5.50730e-08,0.5346
5.50963e-08,0.5389
5.51195e-08,0.5413
5.51428e-08,0.5425
5.51661e-08,0.5432
5.51893e-08,0.5436
5.52126e-08,0.5462
5.52359e-08,0.5523
5.52591e-08,0.5603
5.52824e-08,0.5674
5.53057e-08,0.5709
5.53289e-08,0.5690
5.53522e-08,0.5597
5.53755e-08,0.5370
5.53987e-08,0.4957
5.54220e-08,0.4380
5.54453e-08,0.3676
5.54685e-08,0.2883
5.54918e-08,0.2078
5.55151e-08,0.1348
5.55383e-08,0.0741
5.55616e-08,0.0277
5.55849e-08,-0.0053
5.56081e-08,-0.0279
5.56314e-08,-0.0428
5.56547e-08,-0.0515
5.56779e-08,-0.0563
5.57012e-08,-0.0602
5.57245e-08,-0.0649
5.57477e-08,-0.0702
5.57710e-08,-0.0755
5.57943e-08,-0.0807
5.58175e-08,-0.0858
5.58408e-08,-0.0901
5.58641e-08,-0.0918
5.58873e-08,-0.0893
5.59106e-08,-0.0818
5.59339e-08,-0.0680
5.59571e-08,-0.0471
5.59804e-08,-0.0211
5.60037e-08,0.0065
5.60269e-08,0.0317
5.60502e-08,0.0506
5.60735e-08,0.0619
5.60967e-08,0.0660
5.61200e-08,0.0641
5.61433e-08,0.0576
5.61665e-08,0.0488
5.61898e-08,0.0402
5.62131e-08,0.0332
5.62363e-08,0.0282
5.62596e-08,0.0254
5.62829e-08,0.0246
5.63061e-08,0.0252
5.63294e-08,0.0263
5.63527e-08,0.0272
5.63759e-08,0.0279
5.63992e-08,0.0281
5.64225e-08,0.0271
5.64457e-08,0.0236
5.64690e-08,0.0170
5.64923e-08,0.0072
5.65155e-08,-0.0043
5.65388e-08,-0.0155
5.65621e-08,-0.0244
5.65853e-08,-0.0298
5.66086e-08,-0.0307
5.66319e-08,-0.0275
5.66551e-08,-0.0215
5.66784e-08,-0.0143
5.67017e-08,-0.0073
5.67249e-08,-0.0014
5.67482e-08,0.0025
5.67715e-08,0.0040
5.67947e-08,0.0036
5.68180e-08,0.0021
5.68413e-08,0.0004
5.68645e-08,-0.0011
5.68878e-08,-0.0024
5.69111e-08,-0.0034
5.69344e-08,-0.0041
5.69576e-08,-0.0040
5.69809e-08,-0.0026
5.70042e-08,0.0004
5.70274e-08,0.0046
5.70507e-08,0.0096
5.70740e-08,0.0142
5.70972e-08,0.0173
5.71205e-08,0.0182
5.71438e-08,0.0168
5.71670e-08,0.0135
5.71903e-08,0.0090
5.72136e-08,0.0042
5.72368e-08,0.0001
5.72601e-08,-0.0026
5.72834e-08,-0.0036
5.73066e-08,-0.0030
5.73299e-08,-0.0014
5.73532e-08,0.0005
5.73764e-08,0.0022
5.73997e-08,0.0035
5.74230e-08,0.0042
5.74462e-08,0.0047
5.74695e-08,0.0049
5.74928e-08,0.0047
5.75160e-08,0.0040
5.75393e-08,0.0024
5.75626e-08,0.0003
5.75858e-08,-0.0020
5.76091e-08,-0.0039
5.76324e-08,-0.0049
5.76556e-08,-0.0048
5.76789e-08,-0.0035
5.77022e-08,-0.0013
5.77254e-08,0.0015
5.77487e-08,0.0042
5.77720e-08,0.0061
5.77952e-08,0.0070
5.78185e-08,0.0068
5.78418e-08,0.0056
5.78650e-08,0.0040
5.78883e-08,0.0024
5.79116e-08,0.0013
5.79348e-08,0.0007
5.79581e-08,0.0005
5.79814e-08,0.0005
5.80046e-08,0.0007
5.80279e-08,0.0010
5.80512e-08,0.0015
5.80744e-08,0.0024
5.80977e-08,0.0034
5.81210e-08,0.0044
5.81442e-08,0.0052
5.81675e-08,0.0055
5.81908e-08,0.0052
5.82140e-08,0.0043
5.82373e-08,0.0030
5.82606e-08,0.0014
5.82838e-08,0.0000
5.83071e-08,-0.0008
5.83304e-08,-0.0010
5.83536e-08,-0.0004
5.83769e-08,0.0007
5.84002e-08,0.0019
5.84234e-08,0.0029
5.84467e-08,0.0035
5.84700e-08,0.0036
5.84932e-08,0.0035
5.85165e-08,0.0032
5.85398e-08,0.0030
5.85630e-08,0.0026
5.85863e-08,0.0023
5.86096e-08,0.0117
5.86328e-08,0.0507
5.86561e-08,0.1701
5.86794e-08,0.3243
5.87026e-08,0.4421
5.87259e-08,0.5273
5.87492e-08,0.5866
5.87724e-08,0.6218
5.87957e-08,0.6387
5.88190e-08,0.6477
5.88422e-08,0.6525
5.88655e-08,0.6556
5.88888e-08,0.6587
5.89120e-08,0.6612
5.89353e-08,0.6630
5.89586e-08,0.6648
5.89818e-08,0.6650
5.90051e-08,0.6632
5.90284e-08,0.6605
5.90516e-08,0.6585
5.90749e-08,0.6571
5.90982e-08,0.6552
5.91214e-08,0.6542
5.91447e-08,0.6601
5.91680e-08,0.6790
5.91912e-08,0.7125
5.92145e-08,0.7619
5.92378e-08,0.8258
5.92610e-08,0.8968
5.92843e-08,0.9675
5.93076e-08,1.0325
5.93309e-08,1.0874
5.93541e-08,1.1308
5.93774e-08,1.1637
5.94007e-08,1.1874
5.94239e-08,1.2032
5.94472e-08,1.2133
5.94705e-08,1.2211
5.94937e-08,1.2284
5.95170e-08,1.2350
5.95403e-08,1.2401
5.95635e-08,1.2439
5.95868e-08,1.2472
5.96101e-08,1.2509
5.96333e-08,1.2546
5.96566e-08,1.2577
5.96799e-08,1.2588
5.97031e-08,1.2547
5.97264e-08,1.2438
5.97497e-08,1.2263
5.97729e-08,1.2045
5.97962e-08,1.1818
5.98195e-08,1.1621
5.98427e-08,1.1289
5.98660e-08,1.0732
5.98893e-08,0.9430
5.99125e-08,0.7747
5.99358e-08,0.6616
5.99591e-08,0.5858
5.99823e-08,0.5412
6.00056e-08,0.5174
6.00289e-08,0.5064
6.00521e-08,0.5011
6.00754e-08,0.4987
6.00987e-08,0.4968
6.01219e-08,0.4943
6.01452e-08,0.4913
6.01685e-08,0.4880
6.01917e-08,0.4849
6.02150e-08,0.4847
6.02383e-08,0.4890
6.02615e-08,0.4977
6.02848e-08,0.5085
6.03081e-08,0.5195
6.03313e-08,0.5304
6.03546e-08,0.5389
6.03779e-08,0.5366
6.04011e-08,0.5157
6.04244e-08,0.4755
6.04477e-08,0.4171
6.04709e-08,0.3460
6.04942e-08,0.2951
6.05175e-08,0.3205
6.05407e-08,0.4318
6.05640e-08,0.5120
6.05873e-08,0.5670
6.06105e-08,0.5950
6.06338e-08,0.6039
6.06571e-08,0.6053
6.06803e-08,0.6011
6.07036e-08,0.5959
6.07269e-08,0.5910
6.07501e-08,0.5862
6.07734e-08,0.5826
6.07967e-08,0.5786
6.08199e-08,0.5732
6.08432e-08,0.5652
6.08665e-08,0.5548
6.08897e-08,0.5450
6.09130e-08,0.5403
6.09363e-08,0.5451
6.09595e-08,0.5604
6.09828e-08,0.5848
6.10061e-08,0.6209
6.10293e-08,0.6704
6.10526e-08,0.7305
6.10759e-08,0.7987
6.10991e-08,0.8464
6.11224e-08,0.8668
6.11457e-08,0.7779
6.11689e-08,0.6798
6.11922e-08,0.6160
6.12155e-08,0.5745
6.12387e-08,0.5549
6.12620e-08,0.5506
6.12853e-08,0.5504
6.13085e-08,0.5518
6.13318e-08,0.5536
6.13551e-08,0.5561
6.13783e-08,0.5595
6.14016e-08,0.5630
6.14249e-08,0.5653
6.14481e-08,0.5655
6.14714e-08,0.5645
6.14947e-08,0.5613
6.15179e-08,0.5556
6.15412e-08,0.5469
6.15645e-08,0.5348
6.15877e-08,0.5200
6.16110e-08,0.5009
6.16343e-08,0.4716
6.16576e-08,0.4292
6.16808e-08,0.3761
6.17041e-08,0.3135
6.17273e-08,0.2442
6.17506e-08,0.1757
6.17739e-08,0.1142
6.17972e-08,0.0632
6.18204e-08,0.0239
6.18437e-08,-0.0048
6.18670e-08,-0.0257
6.18902e-08,-0.0407
6.19135e-08,-0.0512
6.19368e-08,-0.0589
6.19600e-08,-0.0655
6.19833e-08,-0.0710
6.20066e-08,-0.0744
6.20298e-08,-0.0756
6.20531e-08,-0.0754
6.20764e-08,-0.0746
6.20996e-08,-0.0734
6.21229e-08,-0.0710
6.21462e-08,-0.0669
6.21694e-08,-0.0602
6.21927e-08,-0.0487
6.22160e-08,-0.0319
6.22392e-08,-0.0112
6.22625e-08,0.0106
6.22858e-08,0.0303
6.23090e-08,0.0451
6.23323e-08,0.0539
6.23556e-08,0.0570
6.23788e-08,0.0551
6.24021e-08,0.0498
6.24254e-08,0.0435
6.24486e-08,0.0378
6.24719e-08,0.0336
6.24952e-08,0.0306
6.25184e-08,0.0286
6.25417e-08,0.0271
6.25650e-08,0.0256
6.25882e-08,0.0237
6.26115e-08,0.0217
6.26348e-08,0.0201
6.26580e-08,0.0191
6.26813e-08,0.0179
6.27046e-08,0.0154
6.27278e-08,0.0108
6.27511e-08,0.0039
6.27744e-08,-0.0045
6.27976e-08,-0.0129
6.28209e-08,-0.0198
6.28442e-08,-0.0240
6.28674e-08,-0.0246
6.28907e-08,-0.0218
6.29140e-08,-0.0169
6.29372e-08,-0.0112
6.29605e-08,-0.0058
6.29838e-08,-0.0017
6.30070e-08,0.0006
6.30303e-08,0.0012
6.30536e-08,0.0007
6.30768e-08,0.0001
6.31001e-08,-0.0001
6.31234e-08,0.0001
6.31466e-08,0.0004
6.31699e-08,0.0005
6.31932e-08,0.0003
6.32164e-08,0.0002
6.32397e-08,0.0007
6.32630e-08,0.0022
6.32862e-08,0.0048
6.33095e-08,0.0082
6.33328e-08,0.0117
6.33560e-08,0.0141
6.33793e-08,0.0149
6.34026e-08,0.0139
6.34258e-08,0.0113
6.34491e-08,0.0077
6.34724e-08,0.0039
6.34956e-08,0.0007
6.35189e-08,-0.0011
6.35422e-08,-0.0014
6.35654e-08,-0.0006
6.35887e-08,0.0007
6.36120e-08,0.0140
6.36352e-08,0.0600
6.36585e-08,0.1880
6.36818e-08,0.3402
6.37050e-08,0.4534
6.37283e-08,0.5362
6.37516e-08,0.5929
6.37748e-08,0.6249
6.37981e-08,0.6395
6.38214e-08,0.6458
6.38446e-08,0.6482
6.38679e-08,0.6495
6.38912e-08,0.6519
6.39144e-08,0.6548
6.39377e-08,0.6583
6.39610e-08,0.6624
6.39843e-08,0.6651
6.40075e-08,0.6655
6.40308e-08,0.6645
6.40540e-08,0.6631
6.40773e-08,0.6612
6.41006e-08,0.6577
6.41239e-08,0.6556
6.41471e-08,0.6613
6.41704e-08,0.6809
6.41936e-08,0.7157
6.42169e-08,0.7670
6.42402e-08,0.8323
6.42635e-08,0.9039
6.42867e-08,0.9746
6.43100e-08,1.0392
6.43333e-08,1.0936
6.43565e-08,1.1366
6.43798e-08,1.1692
6.44031e-08,1.1924
6.44263e-08,1.2072
6.44496e-08,1.2163
6.44729e-08,1.2228
6.44961e-08,1.2288
6.45194e-08,1.2339
6.45427e-08,1.2379
6.45659e-08,1.2411
6.45892e-08,1.2449
6.46125e-08,1.2496
6.46357e-08,1.2545
6.46590e-08,1.2586
6.46823e-08,1.2600
6.47055e-08,1.2556
6.47288e-08,1.2437
6.47521e-08,1.2253
6.47753e-08,1.2028
6.47986e-08,1.1799
6.48219e-08,1.1604
6.48451e-08,1.1235
6.48684e-08,1.0622
6.48917e-08,0.9201
6.49149e-08,0.7608
6.49382e-08,0.6522
6.49615e-08,0.5796
6.49847e-08,0.5377
6.50080e-08,0.5161
6.50313e-08,0.5064
6.50545e-08,0.5023
6.50778e-08,0.5004
6.51011e-08,0.4985
6.51243e-08,0.4956
6.51476e-08,0.4918
6.51709e-08,0.4877
6.51941e-08,0.4840
6.52174e-08,0.4839
6.52407e-08,0.4887
6.52639e-08,0.4980
6.52872e-08,0.5092
6.53105e-08,0.5206
6.53337e-08,0.5318
6.53570e-08,0.5398
6.53803e-08,0.5359
6.54035e-08,0.5131
6.54268e-08,0.4710
6.54501e-08,0.4109
6.54733e-08,0.3368
6.54966e-08,0.2581
6.55199e-08,0.1835
6.55431e-08,0.1188
6.55664e-08,0.0670
6.55897e-08,0.0280
6.56129e-08,-0.0004
6.56362e-08,-0.0199
6.56595e-08,-0.0318
6.56827e-08,-0.0385
6.57060e-08,-0.0435
6.57293e-08,-0.0490
6.57525e-08,-0.0550
6.57758e-08,-0.0610
6.57991e-08,-0.0674
6.58223e-08,-0.0748
6.58456e-08,-0.0829
6.58689e-08,-0.0901
6.58921e-08,-0.0947
6.59154e-08,-0.0945
6.59387e-08,-0.0865
6.59619e-08,-0.0691
6.59852e-08,-0.0441
6.60085e-08,-0.0152
6.60317e-08,0.0127
6.60550e-08,0.0354
6.60783e-08,0.0508
6.61015e-08,0.0634
6.61248e-08,0.0947
6.61481e-08,0.1987
6.61713e-08,0.3449
6.61946e-08,0.4766
6.62179e-08,0.5588
6.62411e-08,0.6168
6.62644e-08,0.6494
6.62877e-08,0.6642
6.63110e-08,0.6721
6.63342e-08,0.6763
6.63575e-08,0.6805
6.63807e-08,0.6858
6.64040e-08,0.6921
6.64273e-08,0.6972
6.64506e-08,0.6997
6.64738e-08,0.6959
6.64971e-08,0.6848
6.65204e-08,0.6686
6.65436e-08,0.6514
6.65669e-08,0.6363
6.65902e-08,0.6242
6.66134e-08,0.6169
6.66367e-08,0.6204
6.66600e-08,0.6406
6.66832e-08,0.6789
6.67065e-08,0.7316
6.67298e-08,0.7711
6.67530e-08,0.7719
6.67763e-08,0.6833
6.67996e-08,0.6023
6.68228e-08,0.5526
6.68461e-08,0.5253
6.68694e-08,0.5186
6.68926e-08,0.5213
6.69159e-08,0.5251
6.69392e-08,0.5283
6.69624e-08,0.5311
6.69857e-08,0.5346
6.70090e-08,0.5401
6.70322e-08,0.5470
6.70555e-08,0.5543
6.70788e-08,0.5621
6.71020e-08,0.5710
6.71253e-08,0.5792
6.71486e-08,0.5849
6.71718e-08,0.5851
6.71951e-08,0.5783
6.72184e-08,0.5643
6.72416e-08,0.5403
6.72649e-08,0.5013
6.72882e-08,0.4474
6.73114e-08,0.3825
6.73347e-08,0.3089
6.73580e-08,0.2421
6.73812e-08,0.2210
6.74045e-08,0.2964
6.74278e-08,0.4068
6.74510e-08,0.4785
6.74743e-08,0.5329
6.74976e-08,0.5621
6.75208e-08,0.5725
6.75441e-08,0.5754
6.75674e-08,0.5713
6.75906e-08,0.5651
6.76139e-08,0.5588
6.76372e-08,0.5544
6.76604e-08,0.5518
6.76837e-08,0.5503
6.77070e-08,0.5504
6.77302e-08,0.5512
6.77535e-08,0.5536
6.77768e-08,0.5596
6.78000e-08,0.5715
6.78233e-08,0.5900
6.78466e-08,0.6135
6.78698e-08,0.6419
6.78931e-08,0.6783
6.79164e-08,0.7241
6.79396e-08,0.7776
6.79629e-08,0.8390
6.79862e-08,0.9064
6.80094e-08,0.9735
6.80327e-08,1.0353
6.80560e-08,1.0892
6.80792e-08,1.1336
6.81025e-08,1.1681
6.81258e-08,1.1941
6.81490e-08,1.2126
6.81723e-08,1.2244
6.81956e-08,1.2314
6.82188e-08,1.2365
6.82421e-08,1.2410
6.82654e-08,1.2445
6.82886e-08,1.2463
6.83119e-08,1.2460
6.83352e-08,1.2441
6.83584e-08,1.2408
6.83817e-08,1.2361
6.84050e-08,1.2308
6.84282e-08,1.2246
6.84515e-08,1.2156
6.84748e-08,1.2032
6.84980e-08,1.1884
6.85213e-08,1.1727
6.85446e-08,1.1583
6.85679e-08,1.1475
6.85911e-08,1.1258
6.86144e-08,1.0763
6.86376e-08,0.9622
6.86609e-08,0.8004
6.86842e-08,0.6757
6.87075e-08,0.5937
6.87307e-08,0.5442
6.87540e-08,0.5198
6.87773e-08,0.5084
6.88005e-08,0.5028
6.88238e-08,0.5008
6.88471e-08,0.5001
6.88703e-08,0.4991
6.88936e-08,0.4983
6.89169e-08,0.4976
6.89401e-08,0.4974
6.89634e-08,0.4993
6.89867e-08,0.5043
6.90099e-08,0.5121
6.90332e-08,0.5203
6.90565e-08,0.5271
6.90797e-08,0.5330
6.91030e-08,0.5369
6.91263e-08,0.5319
6.91495e-08,0.5108
6.91728e-08,0.4718
6.91961e-08,0.4158
6.92193e-08,0.3456
6.92426e-08,0.2688
6.92659e-08,0.1945
6.92891e-08,0.1289
6.93124e-08,0.0753
6.93357e-08,0.0345
6.93589e-08,0.0044
6.93822e-08,-0.0170
6.94055e-08,-0.0309
6.94287e-08,-0.0396
6.94520e-08,-0.0460
6.94753e-08,-0.0527
6.94985e-08,-0.0595
6.95218e-08,-0.0657
6.95451e-08,-0.0711
6.95683e-08,-0.0764
6.95916e-08,-0.0819
6.96149e-08,-0.0868
6.96381e-08,-0.0899
6.96614e-08,-0.0896
6.96847e-08,-0.0831
6.97079e-08,-0.0683
6.97312e-08,-0.0460
6.97545e-08,-0.0191
6.97777e-08,0.0080
6.98010e-08,0.0309
6.98243e-08,0.0473
6.98475e-08,0.0589
6.98708e-08,0.0859
6.98941e-08,0.1638
6.99173e-08,0.3210
6.99406e-08,0.4479
6.99639e-08,0.5464
6.99871e-08,0.6122
7.00104e-08,0.6459
7.00337e-08,0.6660
7.00569e-08,0.6747
7.00802e-08,0.6783
7.01035e-08,0.6812
7.01267e-08,0.6845
7.01500e-08,0.6891
7.01733e-08,0.6935
7.01965e-08,0.6960
7.02198e-08,0.6939
7.02431e-08,0.6851
7.02663e-08,0.6706
7.02896e-08,0.6545
7.03129e-08,0.6398
7.03361e-08,0.6277
7.03594e-08,0.6193
7.03827e-08,0.6200
7.04059e-08,0.6362
7.04292e-08,0.6706
7.04525e-08,0.7227
7.04757e-08,0.7909
7.04990e-08,0.8682
7.05223e-08,0.9453
7.05455e-08,1.0157
7.05688e-08,1.0753
7.05921e-08,1.1225
7.06153e-08,1.1583
7.06386e-08,1.1839
7.06619e-08,1.2004
7.06851e-08,1.2097
7.07084e-08,1.2157
7.07317e-08,1.2222
7.07550e-08,1.2304
7.07782e-08,1.2395
7.08015e-08,1.2486
7.08247e-08,1.2571
7.08480e-08,1.2648
7.08713e-08,1.2707
7.08946e-08,1.2739
7.09178e-08,1.2734
7.09411e-08,1.2671
7.09643e-08,1.2532
7.09876e-08,1.2323
7.10109e-08,1.2070
7.10342e-08,1.1814
7.10574e-08,1.1595
7.10807e-08,1.1408
7.11040e-08,1.0962
7.11272e-08,1.0191
7.11505e-08,0.8543
7.11738e-08,0.7154
7.11970e-08,0.6240
7.12203e-08,0.5628
7.12436e-08,0.5310
7.12668e-08,0.5155
7.12901e-08,0.5058
7.13134e-08,0.5002
7.13366e-08,0.4956
7.13599e-08,0.4909
7.13832e-08,0.4864
7.14064e-08,0.4824
7.14297e-08,0.4795
7.14530e-08,0.4794
7.14762e-08,0.4846
7.14995e-08,0.4950
7.15228e-08,0.5085
7.15460e-08,0.5215
7.15693e-08,0.5330
7.15926e-08,0.5424
7.16158e-08,0.5448
7.16391e-08,0.5315
7.16624e-08,0.4990
7.16856e-08,0.4483
7.17089e-08,0.3810
7.17322e-08,0.3033
7.17554e-08,0.2252
7.17787e-08,0.1544
7.18020e-08,0.0954
7.18252e-08,0.0500
7.18485e-08,0.0169
7.18718e-08,-0.0065
7.18950e-08,-0.0220
7.19183e-08,-0.0311
7.19416e-08,-0.0371
7.19648e-08,-0.0431
7.19881e-08,-0.0505
7.20114e-08,-0.0584
7.20346e-08,-0.0663
7.20579e-08,-0.0742
7.20812e-08,-0.0823
7.21044e-08,-0.0895
7.21277e-08,-0.0945
7.21510e-08,-0.0960
7.21742e-08,-0.0918
7.21975e-08,-0.0791
7.22208e-08,-0.0579
7.22440e-08,-0.0308
7.22673e-08,-0.0018
7.22906e-08,0.0241
7.23138e-08,0.0435
7.23371e-08,0.0554
7.23604e-08,0.0603
7.23836e-08,0.0588
7.24069e-08,0.0526
7.24302e-08,0.0442
7.24534e-08,0.0361
7.24767e-08,0.0296
7.25000e-08,0.0255
7.25232e-08,0.0239
7.25465e-08,0.0243
7.25698e-08,0.0256
7.25930e-08,0.0271
7.26163e-08,0.0285
7.26396e-08,0.0303
7.26628e-08,0.0319
7.26861e-08,0.0321
7.27094e-08,0.0293
7.27326e-08,0.0224
7.27559e-08,0.0117
7.27792e-08,-0.0009
7.28024e-08,-0.0130
7.28257e-08,-0.0228
7.28490e-08,-0.0286
7.28722e-08,-0.0298
7.28955e-08,-0.0268
7.29188e-08,-0.0210
7.29420e-08,-0.0137
7.29653e-08,-0.0064
7.29886e-08,0.0133
7.30118e-08,0.0631
7.30351e-08,0.2033
7.30584e-08,0.3485
7.30816e-08,0.4644
7.31049e-08,0.5405
7.31282e-08,0.5931
7.31514e-08,0.6199
7.31747e-08,0.6326
7.31980e-08,0.6378
7.32213e-08,0.6412
7.32445e-08,0.6455
7.32678e-08,0.6525
7.32910e-08,0.6613
7.33143e-08,0.6703
7.33376e-08,0.6785
7.33609e-08,0.6829
7.33841e-08,0.6825
7.34074e-08,0.6788
7.34307e-08,0.6732
7.34539e-08,0.6665
7.34772e-08,0.6584
7.35005e-08,0.6530
7.35237e-08,0.6573
7.35470e-08,0.6773
7.35703e-08,0.7145
7.35935e-08,0.7505
7.36168e-08,0.7771
7.36401e-08,0.7186
7.36633e-08,0.6235
7.36866e-08,0.5572
7.37099e-08,0.5235
7.37331e-08,0.5101
7.37564e-08,0.5129
7.37797e-08,0.5203
7.38029e-08,0.5263
7.38262e-08,0.5297
7.38495e-08,0.5315
7.38727e-08,0.5330
7.38960e-08,0.5349
7.39193e-08,0.5376
7.39425e-08,0.5409
7.39658e-08,0.5472
7.39891e-08,0.5564
7.40123e-08,0.5667
7.40356e-08,0.5746
7.40589e-08,0.5773
7.40821e-08,0.5731
7.41054e-08,0.5602
7.41287e-08,0.5331
7.41519e-08,0.4879
7.41752e-08,0.4275
7.41985e-08,0.3554
7.42217e-08,0.2783
7.42450e-08,0.2272
