.HEADER
..NAMES
Time,V U1.L1&L2
.DATA
4.97914e-08,0.2610
4.98146e-08,0.2433
4.98379e-08,0.2459
4.98612e-08,0.2693
4.98844e-08,0.3089
4.99077e-08,0.3559
4.99310e-08,0.3968
4.99542e-08,0.4183
4.99775e-08,0.4134
5.00008e-08,0.3865
5.00240e-08,0.3473
5.00473e-08,0.3050
5.00706e-08,0.2689
5.00939e-08,0.2494
5.01171e-08,0.2509
5.01404e-08,0.2676
5.01637e-08,0.2930
5.01869e-08,0.3446
5.02102e-08,0.4901
5.02335e-08,0.6489
5.02567e-08,0.7532
5.02800e-08,0.8095
5.03033e-08,0.8332
5.03265e-08,0.8401
5.03498e-08,0.8419
5.03731e-08,0.8578
5.03963e-08,0.8879
5.04196e-08,0.9188
5.04429e-08,0.9361
5.04661e-08,0.9325
5.04894e-08,0.9073
5.05127e-08,0.8657
5.05359e-08,0.8166
5.05592e-08,0.7731
5.05825e-08,0.7496
5.06057e-08,0.7529
5.06290e-08,0.7791
5.06523e-08,0.8186
5.06755e-08,0.8621
5.06988e-08,0.8996
5.07221e-08,0.9204
5.07453e-08,0.9205
5.07686e-08,0.9020
5.07919e-08,0.8487
5.08151e-08,0.7569
5.08384e-08,0.5966
5.08617e-08,0.4707
5.08849e-08,0.3996
5.09082e-08,0.3546
5.09315e-08,0.3395
5.09547e-08,0.3383
5.09780e-08,0.3326
5.10013e-08,0.3124
5.10245e-08,0.2823
5.10478e-08,0.2548
5.10711e-08,0.2425
5.10943e-08,0.2508
5.11176e-08,0.2792
5.11409e-08,0.3220
5.11641e-08,0.3686
5.11874e-08,0.4052
5.12107e-08,0.4194
5.12339e-08,0.4075
5.12572e-08,0.3762
5.12805e-08,0.3354
5.13037e-08,0.2937
5.13270e-08,0.2613
5.13503e-08,0.2477
5.13735e-08,0.2544
5.13968e-08,0.2733
5.14201e-08,0.3034
5.14433e-08,0.3752
5.14666e-08,0.5375
5.14899e-08,0.6930
5.15131e-08,0.7699
5.15364e-08,0.8191
5.15597e-08,0.8385
5.15829e-08,0.8404
5.16062e-08,0.8452
5.16295e-08,0.8654
5.16527e-08,0.8973
5.16760e-08,0.9255
5.16993e-08,0.9372
5.17225e-08,0.9273
5.17458e-08,0.8969
5.17691e-08,0.8522
5.17923e-08,0.8031
5.18156e-08,0.7637
5.18389e-08,0.7474
5.18621e-08,0.7579
5.18854e-08,0.7889
5.19087e-08,0.8304
5.19319e-08,0.8736
5.19552e-08,0.9075
5.19785e-08,0.9227
5.20017e-08,0.9176
5.20250e-08,0.8892
5.20483e-08,0.8320
5.20715e-08,0.7140
5.20948e-08,0.5590
5.21181e-08,0.4442
5.21413e-08,0.3810
5.21646e-08,0.3471
5.21879e-08,0.3347
5.22111e-08,0.3366
5.22344e-08,0.3284
5.22577e-08,0.3046
5.22809e-08,0.2741
5.23042e-08,0.2496
5.23275e-08,0.2426
5.23507e-08,0.2567
5.23740e-08,0.2900
5.23973e-08,0.3352
5.24205e-08,0.3806
5.24438e-08,0.4120
5.24671e-08,0.4190
5.24904e-08,0.4009
5.25136e-08,0.3659
5.25369e-08,0.3237
5.25602e-08,0.2833
5.25834e-08,0.2554
5.26067e-08,0.2475
5.26300e-08,0.2586
5.26532e-08,0.2788
5.26765e-08,0.3165
5.26998e-08,0.4109
5.27230e-08,0.5952
5.27463e-08,0.7200
5.27696e-08,0.7941
5.27928e-08,0.8280
5.28161e-08,0.8426
5.28394e-08,0.8423
5.28626e-08,0.8496
5.28859e-08,0.8740
5.29092e-08,0.9061
5.29324e-08,0.9304
5.29557e-08,0.9362
5.29790e-08,0.9202
5.30022e-08,0.8850
5.30255e-08,0.8378
5.30488e-08,0.7899
5.30720e-08,0.7560
5.30953e-08,0.7474
5.31186e-08,0.7647
5.31418e-08,0.7997
5.31651e-08,0.8425
5.31884e-08,0.8845
5.32116e-08,0.9141
5.32349e-08,0.9233
5.32582e-08,0.9136
5.32814e-08,0.8750
5.33047e-08,0.8124
5.33280e-08,0.6730
5.33512e-08,0.5219
5.33745e-08,0.4257
5.33978e-08,0.3683
5.34210e-08,0.3405
5.34443e-08,0.3355
5.34676e-08,0.3347
5.34908e-08,0.3227
5.35141e-08,0.2962
5.35374e-08,0.2659
5.35606e-08,0.2454
5.35839e-08,0.2442
5.36072e-08,0.2641
5.36304e-08,0.3014
5.36537e-08,0.3480
5.36770e-08,0.3911
5.37002e-08,0.4166
5.37235e-08,0.4164
5.37468e-08,0.3926
5.37700e-08,0.3548
5.37933e-08,0.3123
5.38166e-08,0.2742
5.38398e-08,0.2512
5.38631e-08,0.2491
5.38864e-08,0.2638
5.39096e-08,0.2872
5.39329e-08,0.3355
5.39562e-08,0.4601
5.39794e-08,0.6301
5.40027e-08,0.7390
5.40260e-08,0.8030
5.40492e-08,0.8353
5.40725e-08,0.8412
5.40958e-08,0.8421
5.41190e-08,0.8546
5.41423e-08,0.8825
5.41656e-08,0.9143
5.41888e-08,0.9342
5.42121e-08,0.9341
5.42354e-08,0.9123
5.42586e-08,0.8729
5.42819e-08,0.8242
5.43052e-08,0.7788
5.43284e-08,0.7513
5.43517e-08,0.7504
5.43750e-08,0.7735
5.43982e-08,0.8116
5.44215e-08,0.8551
5.44448e-08,0.8946
5.44680e-08,0.9186
5.44913e-08,0.9219
5.45146e-08,0.9083
5.45378e-08,0.8587
5.45611e-08,0.7885
5.45844e-08,0.6266
5.46076e-08,0.4893
5.46309e-08,0.4094
5.46542e-08,0.3640
5.46775e-08,0.3391
5.47007e-08,0.3367
5.47240e-08,0.3346
5.47473e-08,0.3166
5.47705e-08,0.2874
5.47938e-08,0.2584
5.48171e-08,0.2426
5.48403e-08,0.2474
5.48636e-08,0.2728
5.48869e-08,0.3136
5.49101e-08,0.3606
5.49334e-08,0.4001
5.49567e-08,0.4191
5.49799e-08,0.4115
5.50032e-08,0.3828
5.50265e-08,0.3430
5.50497e-08,0.3008
5.50730e-08,0.2660
5.50963e-08,0.2486
5.51195e-08,0.2520
5.51428e-08,0.2696
5.51661e-08,0.2966
5.51893e-08,0.3551
5.52126e-08,0.5063
5.52359e-08,0.6641
5.52591e-08,0.7603
5.52824e-08,0.8121
5.53057e-08,0.8354
5.53289e-08,0.8400
5.53522e-08,0.8429
5.53755e-08,0.8605
5.53987e-08,0.8913
5.54220e-08,0.9214
5.54453e-08,0.9367
5.54685e-08,0.9308
5.54918e-08,0.9037
5.55151e-08,0.8609
5.55383e-08,0.8117
5.55616e-08,0.7697
5.55849e-08,0.7487
5.56081e-08,0.7546
5.56314e-08,0.7826
5.56547e-08,0.8229
5.56779e-08,0.8664
5.57012e-08,0.9026
5.57245e-08,0.9212
5.57477e-08,0.9193
5.57710e-08,0.8973
5.57943e-08,0.8433
5.58175e-08,0.7426
5.58408e-08,0.5852
5.58641e-08,0.4639
5.58873e-08,0.3931
5.59106e-08,0.3534
5.59339e-08,0.3399
5.59571e-08,0.3378
5.59804e-08,0.3313
5.60037e-08,0.3096
5.60269e-08,0.2791
5.60502e-08,0.2525
5.60735e-08,0.2422
5.60967e-08,0.2526
5.61200e-08,0.2828
5.61433e-08,0.3265
5.61665e-08,0.3728
5.61898e-08,0.4075
5.62131e-08,0.4191
5.62363e-08,0.4049
5.62596e-08,0.3723
5.62829e-08,0.3310
5.63061e-08,0.2898
5.63294e-08,0.2591
5.63527e-08,0.2477
5.63759e-08,0.2560
5.63992e-08,0.2755
5.64225e-08,0.3078
5.64457e-08,0.3894
5.64690e-08,0.5581
5.64923e-08,0.7043
5.65155e-08,0.7780
5.65388e-08,0.8226
5.65621e-08,0.8393
5.65853e-08,0.8413
5.66086e-08,0.8461
5.66319e-08,0.8682
5.66551e-08,0.9006
5.66784e-08,0.9275
5.67017e-08,0.9371
5.67249e-08,0.9249
5.67482e-08,0.8925
5.67715e-08,0.8467
5.67947e-08,0.7979
5.68180e-08,0.7604
5.68413e-08,0.7470
5.68645e-08,0.7603
5.68878e-08,0.7930
5.69111e-08,0.8351
5.69344e-08,0.8780
5.69576e-08,0.9104
5.69809e-08,0.9233
5.70042e-08,0.9162
5.70274e-08,0.8835
5.70507e-08,0.8247
5.70740e-08,0.7025
5.70972e-08,0.5451
5.71205e-08,0.4367
5.71438e-08,0.3768
5.71670e-08,0.3438
5.71903e-08,0.3355
5.72136e-08,0.3369
5.72368e-08,0.3265
5.72601e-08,0.3016
5.72834e-08,0.2710
5.73066e-08,0.2479
5.73299e-08,0.2430
5.73532e-08,0.2593
5.73764e-08,0.2942
5.73997e-08,0.3401
5.74230e-08,0.3847
5.74462e-08,0.4139
5.74695e-08,0.4181
5.74928e-08,0.3978
5.75160e-08,0.3616
5.75393e-08,0.3192
5.75626e-08,0.2796
5.75858e-08,0.2535
5.76091e-08,0.2479
5.76324e-08,0.2605
5.76556e-08,0.2819
5.76789e-08,0.3204
5.77022e-08,0.4284
5.77254e-08,0.6077
5.77487e-08,0.7282
5.77720e-08,0.7989
5.77952e-08,0.8313
5.78185e-08,0.8422
5.78418e-08,0.8423
5.78650e-08,0.8515
5.78883e-08,0.8771
5.79116e-08,0.9093
5.79348e-08,0.9320
5.79581e-08,0.9356
5.79814e-08,0.9174
5.80046e-08,0.8806
5.80279e-08,0.8328
5.80512e-08,0.7856
5.80744e-08,0.7539
5.80977e-08,0.7481
5.81210e-08,0.7677
5.81442e-08,0.8039
5.81675e-08,0.8469
5.81908e-08,0.8882
5.82140e-08,0.9158
5.82373e-08,0.9229
5.82606e-08,0.9117
5.82838e-08,0.8692
5.83071e-08,0.7998
5.83304e-08,0.6539
5.83536e-08,0.5081
5.83769e-08,0.4163
5.84002e-08,0.3653
5.84234e-08,0.3398
5.84467e-08,0.3347
5.84700e-08,0.3343
5.84932e-08,0.3205
5.85165e-08,0.2930
5.85398e-08,0.2631
5.85630e-08,0.2444
5.85863e-08,0.2453
5.86096e-08,0.2672
5.86328e-08,0.3060
5.86561e-08,0.3528
5.86794e-08,0.3946
5.87026e-08,0.4178
5.87259e-08,0.4149
5.87492e-08,0.3892
5.87724e-08,0.3505
5.87957e-08,0.3080
5.88190e-08,0.2710
5.88422e-08,0.2500
5.88655e-08,0.2499
5.88888e-08,0.2658
5.89120e-08,0.2904
5.89353e-08,0.3436
5.89586e-08,0.4800
5.89818e-08,0.6457
5.90051e-08,0.7514
5.90284e-08,0.8070
5.90516e-08,0.8365
5.90749e-08,0.8427
5.90982e-08,0.8426
5.91214e-08,0.8570
5.91447e-08,0.8860
5.91680e-08,0.9171
5.91912e-08,0.9351
5.92145e-08,0.9327
5.92378e-08,0.9088
5.92610e-08,0.8680
5.92843e-08,0.8190
5.93076e-08,0.7748
5.93309e-08,0.7499
5.93541e-08,0.7517
5.93774e-08,0.7769
5.94007e-08,0.8159
5.94239e-08,0.8594
5.94472e-08,0.8978
5.94705e-08,0.9199
5.94937e-08,0.9210
5.95170e-08,0.9048
5.95403e-08,0.8529
5.95635e-08,0.7732
5.95868e-08,0.6113
5.96101e-08,0.4796
5.96333e-08,0.4029
5.96566e-08,0.3579
5.96799e-08,0.3382
5.97031e-08,0.3367
5.97264e-08,0.3326
5.97497e-08,0.3138
5.97729e-08,0.2841
5.97962e-08,0.2559
5.98195e-08,0.2422
5.98427e-08,0.2491
5.98660e-08,0.2764
5.98893e-08,0.3185
5.99125e-08,0.3653
5.99358e-08,0.4032
5.99591e-08,0.4195
5.99823e-08,0.4094
6.00056e-08,0.3791
6.00289e-08,0.3386
6.00521e-08,0.2967
6.00754e-08,0.2632
6.00987e-08,0.2479
6.01219e-08,0.2532
6.01452e-08,0.2717
6.01685e-08,0.3005
6.01917e-08,0.3667
6.02150e-08,0.5257
6.02383e-08,0.6758
6.02615e-08,0.7670
6.02848e-08,0.8172
6.03081e-08,0.8364
6.03313e-08,0.8402
6.03546e-08,0.8443
6.03779e-08,0.8632
6.04011e-08,0.8947
6.04244e-08,0.9237
6.04477e-08,0.9370
6.04709e-08,0.9289
6.04942e-08,0.8997
6.05175e-08,0.8558
6.05407e-08,0.8066
6.05640e-08,0.7662
6.05873e-08,0.7480
6.06105e-08,0.7566
6.06338e-08,0.7863
6.06571e-08,0.8274
6.06803e-08,0.8706
6.07036e-08,0.9054
6.07269e-08,0.9219
6.07501e-08,0.9181
6.07734e-08,0.8925
6.07967e-08,0.8367
6.08199e-08,0.7260
6.08432e-08,0.5708
6.08665e-08,0.4535
6.08897e-08,0.3882
6.09130e-08,0.3516
6.09363e-08,0.3377
6.09595e-08,0.3380
6.09828e-08,0.3299
6.10061e-08,0.3066
6.10293e-08,0.2759
6.10526e-08,0.2504
6.10759e-08,0.2422
6.10991e-08,0.2548
6.11224e-08,0.2868
6.11457e-08,0.3314
6.11689e-08,0.3772
6.11922e-08,0.4100
6.12155e-08,0.4187
6.12387e-08,0.4022
6.12620e-08,0.3682
6.12853e-08,0.3265
6.13085e-08,0.2859
6.13318e-08,0.2568
6.13551e-08,0.2476
6.13783e-08,0.2577
6.14016e-08,0.2777
6.14249e-08,0.3127
6.14481e-08,0.4028
6.14714e-08,0.5751
6.14947e-08,0.7129
6.15179e-08,0.7824
6.15412e-08,0.8242
6.15645e-08,0.8401
6.15877e-08,0.8406
6.16110e-08,0.8474
6.16343e-08,0.8713
6.16576e-08,0.9038
6.16808e-08,0.9294
6.17041e-08,0.9369
6.17273e-08,0.9225
6.17506e-08,0.8883
6.17739e-08,0.8416
6.17972e-08,0.7932
6.18204e-08,0.7578
6.18437e-08,0.7472
6.18670e-08,0.7629
6.18902e-08,0.7971
6.19135e-08,0.8396
6.19368e-08,0.8820
6.19600e-08,0.9127
6.19833e-08,0.9233
6.20066e-08,0.9145
6.20298e-08,0.8777
6.20531e-08,0.8159
6.20764e-08,0.6843
6.20996e-08,0.5305
6.21229e-08,0.4294
6.21462e-08,0.3698
6.21694e-08,0.3426
6.21927e-08,0.3359
6.22160e-08,0.3360
6.22392e-08,0.3245
6.22625e-08,0.2985
6.22858e-08,0.2679
6.23090e-08,0.2463
6.23323e-08,0.2436
6.23556e-08,0.2621
6.23788e-08,0.2986
6.24021e-08,0.3449
6.24254e-08,0.3886
6.24486e-08,0.4156
6.24719e-08,0.4170
6.24952e-08,0.3945
6.25184e-08,0.3572
6.25417e-08,0.3147
6.25650e-08,0.2760
6.25882e-08,0.2519
6.26115e-08,0.2485
6.26348e-08,0.2624
6.26580e-08,0.2848
6.26813e-08,0.3281
6.27046e-08,0.4446
6.27278e-08,0.6249
6.27511e-08,0.7363
6.27744e-08,0.8035
6.27976e-08,0.8331
6.28209e-08,0.8419
6.28442e-08,0.8426
6.28674e-08,0.8533
6.28907e-08,0.8803
6.29140e-08,0.9123
6.29372e-08,0.9334
6.29605e-08,0.9347
6.29838e-08,0.9144
6.30070e-08,0.8760
6.30303e-08,0.8276
6.30536e-08,0.7814
6.30768e-08,0.7520
6.31001e-08,0.7490
6.31234e-08,0.7708
6.31466e-08,0.8081
6.31699e-08,0.8514
6.31932e-08,0.8918
6.32164e-08,0.9175
6.32397e-08,0.9224
6.32630e-08,0.9098
6.32862e-08,0.8626
6.33095e-08,0.7942
6.33328e-08,0.6366
6.33560e-08,0.4965
6.33793e-08,0.4101
6.34026e-08,0.3621
6.34258e-08,0.3368
6.34491e-08,0.3353
6.34724e-08,0.3338
6.34956e-08,0.3181
6.35189e-08,0.2898
6.35422e-08,0.2606
6.35654e-08,0.2436
6.35887e-08,0.2467
6.36120e-08,0.2706
6.36352e-08,0.3107
6.36585e-08,0.3576
6.36818e-08,0.3980
6.37050e-08,0.4187
6.37283e-08,0.4131
6.37516e-08,0.3856
6.37748e-08,0.3461
6.37981e-08,0.3036
6.38214e-08,0.2679
6.38446e-08,0.2490
6.38679e-08,0.2509
6.38912e-08,0.2678
6.39144e-08,0.2939
6.39377e-08,0.3493
6.39610e-08,0.4986
6.39843e-08,0.6594
6.40075e-08,0.7578
6.40308e-08,0.8113
6.40540e-08,0.8376
6.40773e-08,0.8426
6.41006e-08,0.8433
6.41239e-08,0.8596
6.41471e-08,0.8894
6.41704e-08,0.9197
6.41936e-08,0.9358
6.42169e-08,0.9311
6.42402e-08,0.9052
6.42635e-08,0.8631
6.42867e-08,0.8140
6.43100e-08,0.7711
6.43333e-08,0.7488
6.43565e-08,0.7533
6.43798e-08,0.7804
6.44031e-08,0.8202
6.44263e-08,0.8638
6.44496e-08,0.9009
6.44729e-08,0.9209
6.44961e-08,0.9200
6.45194e-08,0.9007
6.45427e-08,0.8475
6.45659e-08,0.7572
6.45892e-08,0.5962
6.46125e-08,0.4701
6.46357e-08,0.3940
6.46590e-08,0.3539
6.46823e-08,0.3373
6.47055e-08,0.3359
6.47288e-08,0.3313
6.47521e-08,0.3110
6.47753e-08,0.2809
6.47986e-08,0.2537
6.48219e-08,0.2419
6.48451e-08,0.2511
6.48684e-08,0.2802
6.48917e-08,0.3233
6.49149e-08,0.3699
6.49382e-08,0.4061
6.49615e-08,0.4197
6.49847e-08,0.4071
6.50080e-08,0.3752
6.50313e-08,0.3342
6.50545e-08,0.2926
6.50778e-08,0.2606
6.51011e-08,0.2475
6.51243e-08,0.2546
6.51476e-08,0.2738
6.51709e-08,0.3052
6.51941e-08,0.3777
6.52174e-08,0.5454
6.52407e-08,0.6902
6.52639e-08,0.7746
6.52872e-08,0.8207
6.53105e-08,0.8377
6.53337e-08,0.8402
6.53570e-08,0.8453
6.53803e-08,0.8660
6.54035e-08,0.8980
6.54268e-08,0.9258
6.54501e-08,0.9370
6.54733e-08,0.9265
6.54966e-08,0.8954
6.55199e-08,0.8503
6.55431e-08,0.8014
6.55664e-08,0.7628
6.55897e-08,0.7475
6.56129e-08,0.7587
6.56362e-08,0.7903
6.56595e-08,0.8320
6.56827e-08,0.8750
6.57060e-08,0.9083
6.57293e-08,0.9226
6.57525e-08,0.9169
6.57758e-08,0.8869
6.57991e-08,0.8289
6.58223e-08,0.7097
6.58456e-08,0.5573
6.58689e-08,0.4459
6.58921e-08,0.3838
6.59154e-08,0.3489
6.59387e-08,0.3376
6.59619e-08,0.3381
6.59852e-08,0.3281
6.60085e-08,0.3035
6.60317e-08,0.2726
6.60550e-08,0.2484
6.60783e-08,0.2423
6.61015e-08,0.2572
6.61248e-08,0.2909
6.61481e-08,0.3363
6.61713e-08,0.3814
6.61946e-08,0.4121
6.62179e-08,0.4181
6.62411e-08,0.3992
6.62644e-08,0.3640
6.62877e-08,0.3220
6.63110e-08,0.2821
6.63342e-08,0.2548
6.63575e-08,0.2479
6.63807e-08,0.2595
6.64040e-08,0.2799
6.64273e-08,0.3186
6.64506e-08,0.4175
6.64738e-08,0.5937
6.64971e-08,0.7209
6.65204e-08,0.7901
6.65436e-08,0.8259
6.65669e-08,0.8400
6.65902e-08,0.8403
6.66134e-08,0.8491
6.66367e-08,0.8744
6.66600e-08,0.9070
6.66832e-08,0.9311
6.67065e-08,0.9365
6.67298e-08,0.9198
6.67530e-08,0.8839
6.67763e-08,0.8364
6.67996e-08,0.7887
6.68228e-08,0.7554
6.68461e-08,0.7477
6.68694e-08,0.7657
6.68926e-08,0.8012
6.69159e-08,0.8441
6.69392e-08,0.8859
6.69624e-08,0.9147
6.69857e-08,0.9231
6.70090e-08,0.9128
6.70322e-08,0.8719
6.70555e-08,0.8057
6.70788e-08,0.6646
6.71020e-08,0.5132
6.71253e-08,0.4224
6.71486e-08,0.3672
6.71718e-08,0.3420
6.71951e-08,0.3365
6.72184e-08,0.3356
6.72416e-08,0.3225
6.72649e-08,0.2953
6.72882e-08,0.2649
6.73114e-08,0.2451
6.73347e-08,0.2446
6.73580e-08,0.2652
6.73812e-08,0.3031
6.74045e-08,0.3498
6.74278e-08,0.3924
6.74510e-08,0.4170
6.74743e-08,0.4156
6.74976e-08,0.3910
6.75208e-08,0.3528
6.75441e-08,0.3103
6.75674e-08,0.2726
6.75906e-08,0.2505
6.76139e-08,0.2492
6.76372e-08,0.2644
6.76604e-08,0.2881
6.76837e-08,0.3365
6.77070e-08,0.4635
6.77302e-08,0.6385
6.77535e-08,0.7443
6.77768e-08,0.8068
6.78000e-08,0.8362
6.78233e-08,0.8414
6.78466e-08,0.8427
6.78698e-08,0.8553
6.78931e-08,0.8836
6.79164e-08,0.9152
6.79396e-08,0.9345
6.79629e-08,0.9336
6.79862e-08,0.9111
6.80094e-08,0.8713
6.80327e-08,0.8225
6.80560e-08,0.7773
6.80792e-08,0.7504
6.81025e-08,0.7502
6.81258e-08,0.7740
6.81490e-08,0.8124
6.81723e-08,0.8559
6.81956e-08,0.8952
6.82188e-08,0.9190
6.82421e-08,0.9218
6.82654e-08,0.9068
6.82886e-08,0.8567
6.83119e-08,0.7819
6.83352e-08,0.6191
6.83584e-08,0.4825
6.83817e-08,0.4043
6.84050e-08,0.3589
6.84282e-08,0.3358
6.84515e-08,0.3359
6.84748e-08,0.3332
6.84980e-08,0.3155
6.85213e-08,0.2866
6.85446e-08,0.2581
6.85679e-08,0.2430
6.85911e-08,0.2482
6.86144e-08,0.2741
6.86376e-08,0.3154
6.86609e-08,0.3623
6.86842e-08,0.4012
6.87075e-08,0.4193
6.87307e-08,0.4111
6.87540e-08,0.3819
6.87773e-08,0.3417
6.88005e-08,0.2994
6.88238e-08,0.2650
6.88471e-08,0.2482
6.88703e-08,0.2521
6.88936e-08,0.2699
6.89169e-08,0.2975
6.89401e-08,0.3604
6.89634e-08,0.5155
6.89867e-08,0.6753
6.90099e-08,0.7684
6.90332e-08,0.8145
6.90565e-08,0.8392
6.90797e-08,0.8424
6.91030e-08,0.8443
6.91263e-08,0.8620
6.91495e-08,0.8926
6.91728e-08,0.9220
6.91961e-08,0.9362
6.92193e-08,0.9293
6.92426e-08,0.9014
6.92659e-08,0.8582
6.92891e-08,0.8091
6.93124e-08,0.7677
6.93357e-08,0.7479
6.93589e-08,0.7551
6.93822e-08,0.7838
6.94055e-08,0.8244
6.94287e-08,0.8679
6.94520e-08,0.9037
6.94753e-08,0.9217
6.94985e-08,0.9190
6.95218e-08,0.8970
6.95451e-08,0.8421
6.95683e-08,0.7423
6.95916e-08,0.5813
6.96149e-08,0.4582
6.96381e-08,0.3862
6.96614e-08,0.3513
6.96847e-08,0.3364
6.97079e-08,0.3352
6.97312e-08,0.3299
6.97545e-08,0.3082
6.97777e-08,0.2778
6.98010e-08,0.2517
6.98243e-08,0.2420
6.98475e-08,0.2532
6.98708e-08,0.2841
6.98941e-08,0.3281
6.99173e-08,0.3744
6.99406e-08,0.4087
6.99639e-08,0.4196
6.99871e-08,0.4046
7.00104e-08,0.3713
7.00337e-08,0.3298
7.00569e-08,0.2887
7.00802e-08,0.2583
7.01035e-08,0.2473
7.01267e-08,0.2561
7.01500e-08,0.2759
7.01733e-08,0.3096
7.01965e-08,0.3912
7.02198e-08,0.5644
7.02431e-08,0.7007
7.02663e-08,0.7810
7.02896e-08,0.8253
7.03129e-08,0.8387
7.03361e-08,0.8408
7.03594e-08,0.8466
7.03827e-08,0.8690
7.04059e-08,0.9013
7.04292e-08,0.9278
7.04525e-08,0.9368
7.04757e-08,0.9240
7.04990e-08,0.8910
7.05223e-08,0.8449
7.05455e-08,0.7964
7.05688e-08,0.7598
7.05921e-08,0.7473
7.06153e-08,0.7612
7.06386e-08,0.7943
7.06619e-08,0.8366
7.06851e-08,0.8792
7.07084e-08,0.9109
7.07317e-08,0.9229
7.07550e-08,0.9154
7.07782e-08,0.8814
7.08015e-08,0.8206
7.08247e-08,0.6966
7.08480e-08,0.5440
7.08713e-08,0.4386
7.08946e-08,0.3795
7.09178e-08,0.3458
7.09411e-08,0.3379
7.09643e-08,0.3379
7.09876e-08,0.3260
7.10109e-08,0.3003
7.10342e-08,0.2695
7.10574e-08,0.2467
7.10807e-08,0.2427
7.11040e-08,0.2598
7.11272e-08,0.2951
7.11505e-08,0.3411
7.11738e-08,0.3854
7.11970e-08,0.4140
7.12203e-08,0.4172
7.12436e-08,0.3962
7.12668e-08,0.3598
7.12901e-08,0.3176
7.13134e-08,0.2785
7.13366e-08,0.2530
7.13599e-08,0.2483
7.13832e-08,0.2614
7.14064e-08,0.2829
7.14297e-08,0.3236
7.14530e-08,0.4357
7.14762e-08,0.6076
7.14995e-08,0.7311
7.15228e-08,0.7942
7.15460e-08,0.8293
7.15693e-08,0.8398
7.15926e-08,0.8403
7.16158e-08,0.8507
7.16391e-08,0.8775
7.16624e-08,0.9100
7.16856e-08,0.9326
7.17089e-08,0.9357
7.17322e-08,0.9169
7.17554e-08,0.8794
7.17787e-08,0.8313
7.18020e-08,0.7844
7.18252e-08,0.7534
7.18485e-08,0.7485
7.18718e-08,0.7688
7.18950e-08,0.8054
7.19183e-08,0.8486
7.19416e-08,0.8895
7.19648e-08,0.9164
7.19881e-08,0.9227
7.20114e-08,0.9109
7.20346e-08,0.8660
7.20579e-08,0.7935
7.20812e-08,0.6473
7.21044e-08,0.5006
7.21277e-08,0.4139
7.21510e-08,0.3647
7.21742e-08,0.3415
7.21975e-08,0.3363
7.22208e-08,0.3354
7.22440e-08,0.3203
7.22673e-08,0.2920
7.22906e-08,0.2621
7.23138e-08,0.2440
7.23371e-08,0.2457
7.23604e-08,0.2684
7.23836e-08,0.3077
7.24069e-08,0.3546
7.24302e-08,0.3959
7.24534e-08,0.4180
7.24767e-08,0.4139
7.25000e-08,0.3874
7.25232e-08,0.3484
7.25465e-08,0.3059
7.25698e-08,0.2693
7.25930e-08,0.2493
7.26163e-08,0.2501
7.26396e-08,0.2665
7.26628e-08,0.2915
7.26861e-08,0.3447
7.27094e-08,0.4835
7.27326e-08,0.6524
7.27559e-08,0.7515
7.27792e-08,0.8103
7.28024e-08,0.8362
7.28257e-08,0.8419
7.28490e-08,0.8428
7.28722e-08,0.8575
7.28955e-08,0.8870
7.29188e-08,0.9180
7.29420e-08,0.9355
7.29653e-08,0.9323
7.29886e-08,0.9077
7.30118e-08,0.8666
7.30351e-08,0.8175
7.30584e-08,0.7735
7.30816e-08,0.7491
7.31049e-08,0.7517
7.31282e-08,0.7775
7.31514e-08,0.8168
7.31747e-08,0.8604
7.31980e-08,0.8985
7.32213e-08,0.9202
7.32445e-08,0.9209
7.32678e-08,0.9032
7.32910e-08,0.8508
7.33143e-08,0.7650
7.33376e-08,0.6034
7.33609e-08,0.4730
7.33841e-08,0.3986
7.34074e-08,0.3538
7.34307e-08,0.3357
7.34539e-08,0.3362
7.34772e-08,0.3317
7.35005e-08,0.3128
7.35237e-08,0.2834
7.35470e-08,0.2557
7.35703e-08,0.2425
7.35935e-08,0.2500
7.36168e-08,0.2778
7.36401e-08,0.3202
7.36633e-08,0.3669
7.36866e-08,0.4042
7.37099e-08,0.4196
7.37331e-08,0.4089
7.37564e-08,0.3781
7.37797e-08,0.3373
7.38029e-08,0.2953
7.38262e-08,0.2623
7.38495e-08,0.2476
7.38727e-08,0.2533
7.38960e-08,0.2719
7.39193e-08,0.3018
7.39425e-08,0.3712
7.39658e-08,0.5354
7.39891e-08,0.6879
7.40123e-08,0.7746
7.40356e-08,0.8198
7.40589e-08,0.8401
7.40821e-08,0.8422
7.41054e-08,0.8454
7.41287e-08,0.8645
7.41519e-08,0.8958
7.41752e-08,0.9240
7.41985e-08,0.9363
7.42217e-08,0.9272
7.42450e-08,0.8975
7.42683e-08,0.8532
7.42915e-08,0.8042
7.43148e-08,0.7644
7.43381e-08,0.7473
7.43613e-08,0.7569
7.43846e-08,0.7874
7.44079e-08,0.8286
7.44311e-08,0.8719
7.44544e-08,0.9064
7.44777e-08,0.9223
7.45009e-08,0.9178
7.45242e-08,0.8917
7.45475e-08,0.8351
7.45707e-08,0.7245
7.45940e-08,0.5673
7.46173e-08,0.4481
7.46405e-08,0.3815
7.46638e-08,0.3479
7.46871e-08,0.3345
7.47103e-08,0.3353
7.47336e-08,0.3285
7.47569e-08,0.3053
