.HEADER
..NAMES
Time,V U1.H5
.DATA
9.6558e-09,0.5265
9.6791e-09,0.5418
9.7023e-09,0.5565
9.7256e-09,0.5691
9.7489e-09,0.5784
9.7721e-09,0.5835
9.7954e-09,0.5850
9.8187e-09,0.5822
9.8419e-09,0.5750
9.8652e-09,0.5645
9.8885e-09,0.5523
9.9117e-09,0.5404
9.9350e-09,0.5311
9.9583e-09,0.5252
9.9815e-09,0.5229
1.00048e-08,0.5232
1.00281e-08,0.5243
1.00513e-08,0.5243
1.00746e-08,0.5225
1.00979e-08,0.5188
1.01211e-08,0.5144
1.01444e-08,0.5103
1.01677e-08,0.5069
1.01909e-08,0.5044
1.02142e-08,0.5022
1.02375e-08,0.5006
1.02607e-08,0.4997
1.02840e-08,0.4999
1.03073e-08,0.5011
1.03305e-08,0.5030
1.03538e-08,0.5053
1.03771e-08,0.5074
1.04003e-08,0.5092
1.04236e-08,0.5101
1.04469e-08,0.5103
1.04702e-08,0.5099
1.04934e-08,0.5092
1.05167e-08,0.5086
1.05400e-08,0.5079
1.05632e-08,0.5074
1.05865e-08,0.5070
1.06098e-08,0.5071
1.06330e-08,0.5077
1.06563e-08,0.5085
1.06796e-08,0.5093
1.07028e-08,0.5098
1.07261e-08,0.5098
1.07494e-08,0.5095
1.07726e-08,0.5089
1.07959e-08,0.5083
1.08192e-08,0.5078
1.08424e-08,0.5074
1.08657e-08,0.5071
1.08890e-08,0.5070
1.09122e-08,0.5069
1.09355e-08,0.5068
1.09588e-08,0.5068
1.09820e-08,0.5070
1.10053e-08,0.5074
1.10286e-08,0.5077
1.10518e-08,0.5079
1.10751e-08,0.5079
1.10984e-08,0.5115
1.11216e-08,0.5510
1.11449e-08,0.7075
1.11682e-08,0.8979
1.11914e-08,1.0313
1.12147e-08,1.1064
1.12380e-08,1.1376
1.12612e-08,1.1494
1.12845e-08,1.1546
1.13078e-08,1.1604
1.13310e-08,1.1716
1.13543e-08,1.1846
1.13776e-08,1.1967
1.14008e-08,1.2068
1.14241e-08,1.2129
1.14474e-08,1.2153
1.14706e-08,1.2144
1.14939e-08,1.2080
1.15172e-08,1.1958
1.15404e-08,1.1795
1.15637e-08,1.1615
1.15870e-08,1.1468
1.16102e-08,1.1372
1.16335e-08,1.1344
1.16568e-08,1.1371
1.16800e-08,1.1434
1.17033e-08,1.1530
1.17266e-08,1.1636
1.17498e-08,1.1742
1.17731e-08,1.1839
1.17964e-08,1.1916
1.18196e-08,1.1968
1.18429e-08,1.1997
1.18662e-08,1.1998
1.18894e-08,1.1977
1.19127e-08,1.1952
1.19360e-08,1.1933
1.19592e-08,1.1933
1.19825e-08,1.1951
1.20058e-08,1.1974
1.20290e-08,1.1998
1.20523e-08,1.2015
1.20756e-08,1.2027
1.20988e-08,1.2038
1.21221e-08,1.2045
1.21454e-08,1.2049
1.21686e-08,1.2049
1.21919e-08,1.2045
1.22152e-08,1.2037
1.22384e-08,1.2026
1.22617e-08,1.2012
1.22850e-08,1.2002
1.23082e-08,1.1999
1.23315e-08,1.1969
1.23548e-08,1.1608
1.23780e-08,1.0862
1.24013e-08,0.9244
1.24246e-08,0.7842
1.24478e-08,0.6918
1.24711e-08,0.6416
1.24944e-08,0.6146
1.25176e-08,0.5968
1.25409e-08,0.5821
1.25642e-08,0.5665
1.25874e-08,0.5490
1.26107e-08,0.5324
1.26340e-08,0.5187
1.26572e-08,0.5087
1.26805e-08,0.5031
1.27038e-08,0.5015
1.27270e-08,0.5037
1.27503e-08,0.5108
1.27736e-08,0.5225
1.27968e-08,0.5372
1.28201e-08,0.5523
1.28434e-08,0.5655
1.28667e-08,0.5760
1.28899e-08,0.5822
1.29132e-08,0.5849
1.29365e-08,0.5835
1.29597e-08,0.5776
1.29830e-08,0.5803
1.30063e-08,0.6434
1.30295e-08,0.8339
1.30528e-08,0.9919
1.30761e-08,1.0868
1.30993e-08,1.1411
1.31226e-08,1.1591
1.31459e-08,1.1696
1.31691e-08,1.1738
1.31924e-08,1.1805
1.32157e-08,1.1896
1.32389e-08,1.1979
1.32622e-08,1.2051
1.32855e-08,1.2101
1.33087e-08,1.2119
1.33320e-08,1.2107
1.33553e-08,1.2060
1.33785e-08,1.1959
1.34018e-08,1.1817
1.34251e-08,1.1649
1.34483e-08,1.1496
1.34716e-08,1.1390
1.34949e-08,1.1341
1.35181e-08,1.1355
1.35414e-08,1.1405
1.35647e-08,1.1482
1.35879e-08,1.1472
1.36112e-08,1.1141
1.36345e-08,1.0212
1.36577e-08,0.8611
1.36810e-08,0.7423
1.37043e-08,0.6714
1.37275e-08,0.6307
1.37508e-08,0.6055
1.37741e-08,0.5868
1.37973e-08,0.5703
1.38206e-08,0.5534
1.38439e-08,0.5372
1.38671e-08,0.5239
1.38904e-08,0.5135
1.39137e-08,0.5067
1.39369e-08,0.5034
1.39602e-08,0.5035
1.39835e-08,0.5078
1.40067e-08,0.5171
1.40300e-08,0.5302
1.40533e-08,0.5453
1.40765e-08,0.5591
1.40998e-08,0.5703
1.41231e-08,0.5784
1.41463e-08,0.5824
1.41696e-08,0.5835
1.41929e-08,0.5807
1.42161e-08,0.5740
1.42394e-08,0.5643
1.42627e-08,0.5524
1.42859e-08,0.5409
1.43092e-08,0.5318
1.43325e-08,0.5260
1.43557e-08,0.5238
1.43790e-08,0.5240
1.44023e-08,0.5245
1.44255e-08,0.5239
1.44488e-08,0.5216
1.44721e-08,0.5176
1.44953e-08,0.5134
1.45186e-08,0.5097
1.45419e-08,0.5067
1.45651e-08,0.5045
1.45884e-08,0.5025
1.46117e-08,0.5009
1.46349e-08,0.5001
1.46582e-08,0.5003
1.46815e-08,0.5015
1.47047e-08,0.5034
1.47280e-08,0.5057
1.47513e-08,0.5077
1.47745e-08,0.5092
1.47978e-08,0.5099
1.48211e-08,0.5100
1.48443e-08,0.5097
1.48676e-08,0.5092
1.48909e-08,0.5088
1.49141e-08,0.5082
1.49374e-08,0.5077
