.HEADER
..NAMES
Time,V U1.V5
2.46863e-08,0.5036
2.47096e-08,0.5251
2.47328e-08,0.5344
2.47561e-08,0.5455
2.47794e-08,0.5643
2.48026e-08,0.5905
2.48259e-08,0.6229
2.48492e-08,0.6566
2.48724e-08,0.6866
2.48957e-08,0.7082
2.49190e-08,0.7194
2.49422e-08,0.6968
2.49655e-08,0.6436
2.49888e-08,0.4842
2.50120e-08,0.3155
2.50353e-08,0.1883
2.50586e-08,0.0996
2.50818e-08,0.0546
2.51051e-08,0.0557
2.51284e-08,0.0937
2.51516e-08,0.1518
2.51749e-08,0.2197
2.51982e-08,0.2888
2.52214e-08,0.3512
2.52447e-08,0.4027
2.52680e-08,0.4424
2.52912e-08,0.4704
2.53145e-08,0.4873
2.53378e-08,0.4945
2.53610e-08,0.4965
2.53843e-08,0.4971
2.54076e-08,0.5003
2.54308e-08,0.5086
2.54541e-08,0.5165
2.54774e-08,0.5159
2.55006e-08,0.5024
2.55239e-08,0.4712
2.55472e-08,0.4205
2.55704e-08,0.3545
2.55937e-08,0.2789
2.56170e-08,0.1996
2.56402e-08,0.1233
2.56635e-08,0.0555
2.56868e-08,0.0005
2.57100e-08,-0.0399
2.57333e-08,-0.0673
2.57566e-08,-0.0845
2.57798e-08,-0.0900
2.58031e-08,-0.0707
2.58264e-08,-0.0034
2.58496e-08,0.1404
2.58729e-08,0.2614
2.58962e-08,0.3607
2.59194e-08,0.4362
2.59427e-08,0.4781
2.59660e-08,0.5030
2.59892e-08,0.5161
2.60125e-08,0.5278
2.60358e-08,0.5443
2.60590e-08,0.5673
2.60823e-08,0.5973
2.61056e-08,0.6311
2.61288e-08,0.6647
2.61521e-08,0.6931
2.61754e-08,0.7108
2.61986e-08,0.6934
2.62219e-08,0.6233
2.62452e-08,0.4630
2.62684e-08,0.3093
2.62917e-08,0.1905
2.63150e-08,0.1073
2.63382e-08,0.0733
2.63615e-08,0.0742
2.63848e-08,0.1059
2.64080e-08,0.1578
2.64313e-08,0.2196
2.64546e-08,0.2834
2.64778e-08,0.3431
2.65011e-08,0.3947
2.65244e-08,0.4372
2.65476e-08,0.4689
2.65709e-08,0.4888
2.65942e-08,0.4980
2.66174e-08,0.5004
2.66407e-08,0.4996
2.66640e-08,0.5003
2.66872e-08,0.5041
2.67105e-08,0.5046
2.67338e-08,0.4957
2.67570e-08,0.4746
2.67803e-08,0.4373
2.68036e-08,0.3840
2.68269e-08,0.3197
2.68501e-08,0.2489
2.68734e-08,0.1769
2.68967e-08,0.1089
2.69199e-08,0.0490
2.69432e-08,0.0006
2.69665e-08,-0.0356
2.69897e-08,-0.0617
2.70130e-08,-0.0802
2.70363e-08,-0.0926
2.70595e-08,-0.1000
2.70828e-08,-0.1021
2.71061e-08,-0.0993
2.71293e-08,-0.0940
2.71526e-08,-0.0891
2.71759e-08,-0.0859
2.71991e-08,-0.0850
2.72224e-08,-0.0856
2.72457e-08,-0.0849
2.72689e-08,-0.0800
2.72922e-08,-0.0696
2.73155e-08,-0.0536
2.73387e-08,-0.0325
2.73620e-08,-0.0078
2.73853e-08,0.0176
2.74085e-08,0.0400
2.74318e-08,0.0563
2.74551e-08,0.0775
2.74783e-08,0.1317
2.75016e-08,0.2685
2.75249e-08,0.4216
2.75481e-08,0.5316
2.75714e-08,0.6021
2.75947e-08,0.6464
2.76179e-08,0.6693
2.76412e-08,0.6763
2.76645e-08,0.6782
2.76877e-08,0.6794
2.77110e-08,0.6812
2.77343e-08,0.6839
2.77575e-08,0.6854
2.77808e-08,0.6836
2.78041e-08,0.6771
2.78273e-08,0.6665
2.78506e-08,0.6398
2.78739e-08,0.5921
2.78971e-08,0.4714
2.79204e-08,0.3085
2.79437e-08,0.1690
2.79669e-08,0.0731
2.79902e-08,0.0190
2.80135e-08,0.0231
2.80367e-08,0.0611
2.80600e-08,0.1231
2.80833e-08,0.1973
2.81065e-08,0.2719
2.81298e-08,0.3391
2.81531e-08,0.3949
2.81763e-08,0.4391
2.81996e-08,0.4725
2.82229e-08,0.4960
2.82461e-08,0.5114
2.82694e-08,0.5225
2.82927e-08,0.5321
2.83159e-08,0.5420
2.83392e-08,0.5532
2.83625e-08,0.5616
2.83857e-08,0.5592
2.84090e-08,0.5421
2.84323e-08,0.5076
2.84555e-08,0.4539
2.84788e-08,0.3847
2.85021e-08,0.3059
2.85253e-08,0.2228
2.85486e-08,0.1420
2.85719e-08,0.0694
2.85951e-08,0.0094
2.86184e-08,-0.0356
2.86417e-08,-0.0664
2.86649e-08,-0.0858
2.86882e-08,-0.0966
2.87115e-08,-0.1013
2.87347e-08,-0.1020
2.87580e-08,-0.1000
2.87813e-08,-0.0971
2.88045e-08,-0.0958
2.88278e-08,-0.0968
2.88511e-08,-0.0992
2.88743e-08,-0.1017
2.88976e-08,-0.1021
2.89209e-08,-0.0973
2.89441e-08,-0.0858
2.89674e-08,-0.0677
2.89907e-08,-0.0438
2.90139e-08,-0.0159
2.90372e-08,0.0131
2.90605e-08,0.0397
2.90838e-08,0.0603
2.91070e-08,0.0751
2.91303e-08,0.1041
2.91536e-08,0.1854
2.91768e-08,0.3474
2.92001e-08,0.4724
2.92234e-08,0.5669
2.92466e-08,0.6244
2.92699e-08,0.6533
2.92932e-08,0.6697
2.93164e-08,0.6757
2.93397e-08,0.6801
2.93630e-08,0.6851
2.93862e-08,0.6896
2.94095e-08,0.6931
2.94328e-08,0.6927
2.94560e-08,0.6867
2.94793e-08,0.6746
2.95026e-08,0.6587
2.95258e-08,0.6174
2.95491e-08,0.5527
2.95724e-08,0.3936
2.95956e-08,0.2380
2.96189e-08,0.1222
2.96422e-08,0.0473
2.96654e-08,0.0146
2.96887e-08,0.0336
2.97120e-08,0.0862
2.97352e-08,0.1557
2.97585e-08,0.2319
2.97818e-08,0.3044
2.98050e-08,0.3667
2.98283e-08,0.4164
2.98516e-08,0.4543
2.98748e-08,0.4816
2.98981e-08,0.5001
2.99214e-08,0.5124
2.99446e-08,0.5230
2.99679e-08,0.5339
2.99912e-08,0.5465
3.00144e-08,0.5600
3.00377e-08,0.5668
3.00610e-08,0.5596
3.00842e-08,0.5357
3.01075e-08,0.4923
3.01308e-08,0.4301
3.01540e-08,0.3548
3.01773e-08,0.2722
3.02006e-08,0.1881
3.02238e-08,0.1094
3.02471e-08,0.0413
3.02704e-08,-0.0125
3.02936e-08,-0.0511
3.03169e-08,-0.0764
3.03402e-08,-0.0914
3.03634e-08,-0.0988
3.03867e-08,-0.1010
3.04100e-08,-0.0998
3.04332e-08,-0.0968
3.04565e-08,-0.0945
3.04798e-08,-0.0947
3.05030e-08,-0.0975
3.05263e-08,-0.1013
3.05496e-08,-0.1043
3.05728e-08,-0.1033
3.05961e-08,-0.0958
3.06194e-08,-0.0809
3.06426e-08,-0.0594
3.06659e-08,-0.0325
3.06892e-08,-0.0028
3.07124e-08,0.0263
3.07357e-08,0.0510
3.07590e-08,0.0681
3.07822e-08,0.0765
3.08055e-08,0.0768
3.08288e-08,0.0710
3.08520e-08,0.0620
3.08753e-08,0.0520
3.08986e-08,0.0425
3.09218e-08,0.0346
3.09451e-08,0.0289
3.09684e-08,0.0256
3.09916e-08,0.0247
3.10149e-08,0.0258
3.10382e-08,0.0279
3.10614e-08,0.0294
3.10847e-08,0.0293
3.11080e-08,0.0268
3.11312e-08,0.0216
3.11545e-08,0.0133
3.11778e-08,0.0025
3.12010e-08,-0.0004
3.12243e-08,0.0245
3.12476e-08,0.1278
3.12708e-08,0.2716
3.12941e-08,0.3913
3.13174e-08,0.4773
3.13406e-08,0.5450
3.13639e-08,0.5919
3.13872e-08,0.6200
3.14105e-08,0.6382
3.14337e-08,0.6503
3.14570e-08,0.6577
3.14803e-08,0.6617
3.15035e-08,0.6623
3.15268e-08,0.6597
3.15501e-08,0.6543
3.15733e-08,0.6474
3.15966e-08,0.6310
3.16199e-08,0.5980
3.16431e-08,0.4931
3.16664e-08,0.3486
3.16897e-08,0.2157
3.17129e-08,0.1224
3.17362e-08,0.0663
3.17595e-08,0.0564
3.17827e-08,0.0810
3.18060e-08,0.1273
3.18293e-08,0.1864
3.18525e-08,0.2488
3.18758e-08,0.3080
3.18991e-08,0.3603
3.19223e-08,0.4050
3.19456e-08,0.4424
3.19689e-08,0.4723
3.19921e-08,0.4949
3.20154e-08,0.5124
3.20387e-08,0.5480
3.20619e-08,0.6742
3.20852e-08,0.9067
3.21085e-08,1.0611
3.21317e-08,1.1628
3.21550e-08,1.2002
3.21783e-08,1.1903
3.22015e-08,1.1452
3.22248e-08,1.0759
3.22481e-08,0.9959
3.22713e-08,0.9130
3.22946e-08,0.8339
3.23179e-08,0.7632
3.23411e-08,0.7021
3.23644e-08,0.6498
3.23877e-08,0.6064
3.24109e-08,0.5718
3.24342e-08,0.5464
3.24575e-08,0.5309
3.24807e-08,0.5230
3.25040e-08,0.5184
3.25273e-08,0.5172
3.25505e-08,0.5282
3.25738e-08,0.5558
3.25971e-08,0.6023
3.26203e-08,0.6702
3.26436e-08,0.7552
3.26669e-08,0.8502
3.26901e-08,0.9475
3.27134e-08,1.0396
3.27367e-08,1.1210
3.27599e-08,1.1881
3.27832e-08,1.2382
3.28065e-08,1.2718
3.28297e-08,1.2923
3.28530e-08,1.2815
3.28763e-08,1.2349
3.28995e-08,1.1049
3.29228e-08,0.9482
3.29461e-08,0.8281
3.29693e-08,0.7470
3.29926e-08,0.6926
3.30159e-08,0.6537
3.30391e-08,0.6276
3.30624e-08,0.6076
3.30857e-08,0.5883
3.31089e-08,0.5657
3.31322e-08,0.5391
3.31555e-08,0.5107
3.31787e-08,0.4835
3.32020e-08,0.4596
3.32253e-08,0.4403
3.32485e-08,0.4261
3.32718e-08,0.4187
3.32951e-08,0.4188
3.33183e-08,0.4257
3.33416e-08,0.4373
3.33649e-08,0.4464
3.33881e-08,0.4428
3.34114e-08,0.4223
3.34347e-08,0.3844
3.34579e-08,0.3309
3.34812e-08,0.2682
3.35045e-08,0.2031
3.35277e-08,0.1416
3.35510e-08,0.0889
3.35743e-08,0.0479
3.35975e-08,0.0200
3.36208e-08,0.0043
3.36441e-08,-0.0030
3.36673e-08,-0.0063
3.36906e-08,-0.0062
3.37139e-08,0.0140
3.37372e-08,0.0856
3.37604e-08,0.2292
3.37837e-08,0.3562
3.38070e-08,0.4393
3.38302e-08,0.4965
3.38535e-08,0.5258
3.38768e-08,0.5367
3.39000e-08,0.5430
3.39233e-08,0.5530
3.39466e-08,0.5713
3.39698e-08,0.5963
3.39931e-08,0.6267
3.40164e-08,0.6570
3.40396e-08,0.6825
3.40629e-08,0.6991
3.40862e-08,0.7059
3.41094e-08,0.7038
3.41327e-08,0.6959
3.41560e-08,0.6855
3.41792e-08,0.6749
3.42025e-08,0.6678
3.42258e-08,0.6717
3.42490e-08,0.6909
3.42723e-08,0.7270
3.42956e-08,0.7805
3.43188e-08,0.8479
3.43421e-08,0.9220
3.43654e-08,0.9954
3.43886e-08,1.0607
3.44119e-08,1.1131
3.44352e-08,1.1502
3.44584e-08,1.1719
3.44817e-08,1.1807
3.45050e-08,1.1814
3.45282e-08,1.1799
3.45515e-08,1.1809
3.45748e-08,1.1870
3.45980e-08,1.1981
3.46213e-08,1.2124
3.46446e-08,1.2280
3.46678e-08,1.2433
3.46911e-08,1.2557
3.47144e-08,1.2635
3.47376e-08,1.2655
3.47609e-08,1.2605
3.47842e-08,1.2480
3.48074e-08,1.2292
3.48307e-08,1.2064
3.48540e-08,1.1828
3.48772e-08,1.1612
3.49005e-08,1.1444
3.49238e-08,1.1346
3.49470e-08,1.1333
3.49703e-08,1.1402
3.49936e-08,1.1532
3.50168e-08,1.1687
3.50401e-08,1.1828
3.50634e-08,1.1926
3.50866e-08,1.1967
3.51099e-08,1.1954
3.51332e-08,1.1900
3.51564e-08,1.1829
3.51797e-08,1.1761
3.52030e-08,1.1712
3.52262e-08,1.1694
3.52495e-08,1.1716
3.52728e-08,1.1775
3.52960e-08,1.1864
3.53193e-08,1.1969
3.53426e-08,1.2076
3.53658e-08,1.2174
3.53891e-08,1.2254
3.54124e-08,1.2304
3.54356e-08,1.2318
3.54589e-08,1.2290
3.54822e-08,1.2223
3.55054e-08,1.2130
3.55287e-08,1.2030
3.55520e-08,1.1945
3.55752e-08,1.1893
3.55985e-08,1.1880
3.56218e-08,1.1904
3.56450e-08,1.1954
3.56683e-08,1.2018
3.56916e-08,1.2079
3.57148e-08,1.2121
3.57381e-08,1.2135
3.57614e-08,1.2008
3.57846e-08,1.1523
3.58079e-08,1.0443
3.58312e-08,0.8663
3.58544e-08,0.7285
3.58777e-08,0.6360
3.59010e-08,0.5761
3.59242e-08,0.5403
3.59475e-08,0.5222
3.59708e-08,0.5143
3.59940e-08,0.5121
3.60173e-08,0.5124
3.60406e-08,0.5130
3.60638e-08,0.5139
3.60871e-08,0.5154
3.61104e-08,0.5181
3.61337e-08,0.5212
3.61569e-08,0.5223
3.61802e-08,0.5207
3.62035e-08,0.5172
3.62267e-08,0.5130
3.62500e-08,0.5106
3.62733e-08,0.5087
3.62965e-08,0.4992
3.63198e-08,0.4759
3.63431e-08,0.4371
3.63663e-08,0.3823
3.63896e-08,0.3158
3.64129e-08,0.2444
3.64361e-08,0.1749
3.64594e-08,0.1130
3.64827e-08,0.0622
3.65059e-08,0.0240
3.65292e-08,-0.0014
3.65525e-08,-0.0167
3.65757e-08,-0.0267
3.65990e-08,-0.0348
3.66223e-08,-0.0291
3.66455e-08,0.0055
3.66688e-08,0.1262
3.66921e-08,0.2565
3.67153e-08,0.3620
3.67386e-08,0.4365
3.67619e-08,0.4847
3.67851e-08,0.5153
3.68084e-08,0.5335
3.68317e-08,0.5485
3.68549e-08,0.5676
3.68782e-08,0.5914
3.69015e-08,0.6200
3.69247e-08,0.6497
3.69480e-08,0.6766
3.69713e-08,0.6973
3.69945e-08,0.7094
3.70178e-08,0.7127
3.70411e-08,0.7087
3.70643e-08,0.7004
3.70876e-08,0.6905
3.71109e-08,0.6823
3.71341e-08,0.6828
3.71574e-08,0.6969
3.71807e-08,0.7265
3.72039e-08,0.7714
3.72272e-08,0.8296
3.72505e-08,0.8956
3.72737e-08,0.9632
3.72970e-08,1.0263
3.73203e-08,1.0798
3.73435e-08,1.1212
3.73668e-08,1.1496
3.73901e-08,1.1660
3.74133e-08,1.1736
3.74366e-08,1.1768
3.74599e-08,1.1795
3.74831e-08,1.1849
3.75064e-08,1.1937
3.75297e-08,1.2054
3.75529e-08,1.2190
3.75762e-08,1.2337
3.75995e-08,1.2472
3.76227e-08,1.2571
3.76460e-08,1.2618
3.76693e-08,1.2601
3.76925e-08,1.2511
3.77158e-08,1.2356
3.77391e-08,1.2157
3.77623e-08,1.1940
3.77856e-08,1.1735
3.78089e-08,1.1566
3.78321e-08,1.1454
3.78554e-08,1.1414
3.78787e-08,1.1445
3.79019e-08,1.1532
3.79252e-08,1.1651
3.79485e-08,1.1769
3.79717e-08,1.1862
3.79950e-08,1.1917
3.80183e-08,1.1929
3.80415e-08,1.1904
3.80648e-08,1.1855
3.80881e-08,1.1800
3.81113e-08,1.1751
3.81346e-08,1.1722
3.81579e-08,1.1724
3.81811e-08,1.1761
3.82044e-08,1.1830
3.82277e-08,1.1921
3.82509e-08,1.2011
3.82742e-08,1.1766
3.82975e-08,1.1197
3.83207e-08,0.9623
3.83440e-08,0.8148
3.83673e-08,0.7107
3.83905e-08,0.6368
3.84138e-08,0.5871
3.84371e-08,0.5527
3.84603e-08,0.5300
3.84836e-08,0.5153
3.85069e-08,0.5065
3.85302e-08,0.5023
3.85534e-08,0.5016
3.85767e-08,0.5044
3.86000e-08,0.5107
3.86232e-08,0.5192
3.86465e-08,0.5267
3.86698e-08,0.5302
3.86930e-08,0.5372
3.87163e-08,0.5922
3.87396e-08,0.7739
3.87628e-08,0.9498
3.87861e-08,1.0647
3.88094e-08,1.1169
3.88326e-08,1.1201
3.88559e-08,1.0871
3.88792e-08,1.0276
3.89024e-08,0.9578
3.89257e-08,0.8877
3.89490e-08,0.8242
3.89722e-08,0.7706
3.89955e-08,0.7275
3.90188e-08,0.6926
3.90420e-08,0.6639
3.90653e-08,0.6393
3.90886e-08,0.6128
3.91118e-08,0.5676
3.91351e-08,0.4672
3.91584e-08,0.3020
3.91816e-08,0.1520
3.92049e-08,0.0432
3.92282e-08,-0.0177
3.92514e-08,-0.0224
3.92747e-08,0.0112
3.92980e-08,0.0797
3.93212e-08,0.1643
3.93445e-08,0.2547
3.93678e-08,0.3413
3.93910e-08,0.4180
3.94143e-08,0.4824
3.94376e-08,0.5330
3.94608e-08,0.5698
3.94841e-08,0.5933
3.95074e-08,0.6059
3.95306e-08,0.6111
3.95539e-08,0.6117
3.95772e-08,0.6106
3.96004e-08,0.6080
3.96237e-08,0.5985
3.96470e-08,0.5778
3.96702e-08,0.5430
3.96935e-08,0.4909
3.97168e-08,0.4231
3.97400e-08,0.3441
3.97633e-08,0.2585
3.97866e-08,0.1728
3.98098e-08,0.0929
3.98331e-08,0.0242
3.98564e-08,-0.0298
3.98796e-08,-0.0689
3.99029e-08,-0.0951
3.99262e-08,-0.1110
3.99494e-08,-0.1103
3.99727e-08,-0.0825
3.99960e-08,0.0172
4.00192e-08,0.1542
4.00425e-08,0.2733
4.00658e-08,0.3566
4.00890e-08,0.4220
4.01123e-08,0.4674
4.01356e-08,0.4946
4.01588e-08,0.5155
4.01821e-08,0.5367
4.02054e-08,0.5612
4.02286e-08,0.5907
4.02519e-08,0.6239
4.02752e-08,0.6577
4.02984e-08,0.6886
4.03217e-08,0.7128
4.03450e-08,0.7160
4.03682e-08,0.6885
4.03915e-08,0.5786
4.04148e-08,0.4088
4.04380e-08,0.2664
4.04613e-08,0.1621
4.04846e-08,0.0939
4.05078e-08,0.0733
4.05311e-08,0.0879
4.05544e-08,0.1258
4.05776e-08,0.1805
4.06009e-08,0.2414
4.06242e-08,0.3013
4.06474e-08,0.3554
4.06707e-08,0.4014
4.06940e-08,0.4386
4.07173e-08,0.4657
4.07405e-08,0.4821
4.07638e-08,0.4903
4.07871e-08,0.4935
4.08103e-08,0.4955
4.08336e-08,0.5000
4.08569e-08,0.5049
4.08801e-08,0.5024
4.09034e-08,0.4883
4.09267e-08,0.4599
4.09499e-08,0.4149
4.09732e-08,0.3561
4.09965e-08,0.2890
4.10197e-08,0.2180
4.10430e-08,0.1482
4.10663e-08,0.0842
4.10895e-08,0.0299
4.11128e-08,-0.0126
4.11361e-08,-0.0437
4.11593e-08,-0.0660
4.11826e-08,-0.0818
4.12059e-08,-0.0924
4.12291e-08,-0.0981
4.12524e-08,-0.0988
4.12757e-08,-0.0956
4.12989e-08,-0.0913
4.13222e-08,-0.0883
4.13455e-08,-0.0871
4.13687e-08,-0.0875
4.13920e-08,-0.0878
4.14153e-08,-0.0849
4.14385e-08,-0.0769
4.14618e-08,-0.0633
4.14851e-08,-0.0444
4.15083e-08,-0.0215
4.15316e-08,0.0035
4.15549e-08,0.0276
4.15781e-08,0.0470
4.16014e-08,0.0594
4.16247e-08,0.0642
4.16479e-08,0.0629
4.16712e-08,0.0579
4.16945e-08,0.0519
4.17177e-08,0.0459
4.17410e-08,0.0403
4.17643e-08,0.0353
4.17875e-08,0.0308
4.18108e-08,0.0270
4.18341e-08,0.0243
4.18573e-08,0.0231
4.18806e-08,0.0227
4.19039e-08,0.0222
4.19271e-08,0.0212
4.19504e-08,0.0191
4.19737e-08,0.0154
4.19969e-08,0.0093
4.20202e-08,0.0007
4.20435e-08,-0.0094
4.20667e-08,-0.0192
4.20900e-08,-0.0267
4.21133e-08,-0.0301
4.21365e-08,-0.0289
4.21598e-08,-0.0243
4.21831e-08,-0.0177
4.22063e-08,-0.0109
4.22296e-08,-0.0053
4.22529e-08,-0.0013
4.22761e-08,0.0010
4.22994e-08,0.0016
4.23227e-08,0.0010
4.23459e-08,-0.0003
4.23692e-08,-0.0013
4.23925e-08,-0.0018
4.24157e-08,-0.0018
4.24390e-08,0.0027
4.24623e-08,0.0306
4.24855e-08,0.1262
4.25088e-08,0.2752
4.25321e-08,0.4195
4.25553e-08,0.5129
4.25786e-08,0.5845
4.26019e-08,0.6282
4.26251e-08,0.6500
4.26484e-08,0.6600
4.26717e-08,0.6628
4.26949e-08,0.6631
4.27182e-08,0.6617
4.27415e-08,0.6603
4.27647e-08,0.6581
4.27880e-08,0.6549
4.28113e-08,0.6506
4.28345e-08,0.6471
4.28578e-08,0.6455
4.28811e-08,0.6460
4.29043e-08,0.6476
4.29276e-08,0.6483
4.29509e-08,0.6503
4.29742e-08,0.6603
4.29974e-08,0.6830
4.30207e-08,0.7207
4.30440e-08,0.7739
4.30672e-08,0.8392
4.30905e-08,0.9103
4.31138e-08,0.9807
4.31370e-08,1.0447
4.31603e-08,1.0986
4.31836e-08,1.1403
4.32068e-08,1.1696
4.32301e-08,1.1883
4.32534e-08,1.1952
4.32766e-08,1.1669
4.32999e-08,1.0944
4.33232e-08,0.9345
4.33464e-08,0.8046
4.33697e-08,0.7151
4.33930e-08,0.6561
4.34162e-08,0.6211
4.34395e-08,0.6006
4.34628e-08,0.5883
4.34860e-08,0.5788
4.35093e-08,0.5678
4.35326e-08,0.5523
4.35558e-08,0.5331
4.35791e-08,0.5125
4.36024e-08,0.4935
4.36256e-08,0.4779
4.36489e-08,0.4656
4.36722e-08,0.4575
4.36954e-08,0.4550
4.37187e-08,0.4579
4.37420e-08,0.4657
4.37652e-08,0.4747
4.37885e-08,0.4746
4.38118e-08,0.4574
4.38350e-08,0.4219
4.38583e-08,0.3688
4.38816e-08,0.3030
4.39048e-08,0.2324
4.39281e-08,0.1642
4.39514e-08,0.1039
4.39746e-08,0.0553
4.39979e-08,0.0202
4.40212e-08,-0.0013
4.40444e-08,-0.0119
4.40677e-08,-0.0165
4.40910e-08,-0.0195
4.41142e-08,-0.0234
4.41375e-08,-0.0288
4.41608e-08,-0.0347
4.41840e-08,-0.0405
4.42073e-08,-0.0473
4.42306e-08,-0.0563
4.42538e-08,-0.0664
4.42771e-08,-0.0752
4.43004e-08,-0.0802
4.43236e-08,-0.0783
4.43469e-08,-0.0680
4.43702e-08,-0.0500
4.43934e-08,-0.0269
4.44167e-08,-0.0017
4.44400e-08,0.0226
4.44632e-08,0.0426
4.44865e-08,0.0551
4.45098e-08,0.0583
4.45330e-08,0.0532
4.45563e-08,0.0427
4.45796e-08,0.0308
4.46028e-08,0.0213
4.46261e-08,0.0156
4.46494e-08,0.0135
4.46726e-08,0.0141
4.46959e-08,0.0165
4.47192e-08,0.0197
4.47424e-08,0.0234
4.47657e-08,0.0269
4.47890e-08,0.0294
4.48122e-08,0.0296
4.48355e-08,0.0270
4.48588e-08,0.0217
4.48820e-08,0.0141
4.49053e-08,0.0046
4.49286e-08,-0.0062
4.49518e-08,-0.0168
4.49751e-08,-0.0252
4.49984e-08,-0.0294
4.50216e-08,-0.0282
4.50449e-08,-0.0221
4.50682e-08,-0.0131
4.50914e-08,-0.0037
4.51147e-08,0.0037
4.51380e-08,0.0079
4.51612e-08,0.0088
4.51845e-08,0.0069
4.52078e-08,0.0032
4.52310e-08,-0.0012
4.52543e-08,-0.0054
4.52776e-08,-0.0081
4.53008e-08,-0.0089
4.53241e-08,-0.0078
4.53474e-08,-0.0042
4.53707e-08,0.0172
4.53939e-08,0.0867
4.54172e-08,0.2364
4.54405e-08,0.3805
4.54637e-08,0.4942
4.54870e-08,0.5747
4.55103e-08,0.6206
4.55335e-08,0.6451
4.55568e-08,0.6540
4.55801e-08,0.6551
4.56033e-08,0.6540
4.56266e-08,0.6525
4.56499e-08,0.6525
4.56731e-08,0.6534
4.56964e-08,0.6538
4.57197e-08,0.6531
4.57429e-08,0.6521
4.57662e-08,0.6516
4.57895e-08,0.6519
4.58127e-08,0.6527
4.58360e-08,0.6521
4.58593e-08,0.6510
4.58825e-08,0.6562
4.59058e-08,0.6732
4.59291e-08,0.7052
4.59523e-08,0.7534
4.59756e-08,0.8159
4.59989e-08,0.8869
4.60221e-08,0.9595
4.60454e-08,1.0276
4.60687e-08,1.0864
4.60919e-08,1.1332
4.61152e-08,1.1666
4.61385e-08,1.1878
4.61617e-08,1.2004
4.61850e-08,1.1789
4.62083e-08,1.1302
4.62315e-08,0.9790
4.62548e-08,0.8342
4.62781e-08,0.7337
4.63013e-08,0.6662
4.63246e-08,0.6264
4.63479e-08,0.6039
4.63711e-08,0.5916
4.63944e-08,0.5833
4.64177e-08,0.5739
4.64409e-08,0.5603
4.64642e-08,0.5416
4.64875e-08,0.5205
4.65107e-08,0.4998
4.65340e-08,0.4821
4.65573e-08,0.4680
4.65805e-08,0.4578
4.66038e-08,0.4532
4.66271e-08,0.4545
4.66503e-08,0.4612
4.66736e-08,0.4714
4.66969e-08,0.4762
4.67201e-08,0.4656
4.67434e-08,0.4367
4.67667e-08,0.3892
4.67899e-08,0.3265
4.68132e-08,0.2561
4.68365e-08,0.1855
4.68597e-08,0.1211
4.68830e-08,0.0676
4.69063e-08,0.0275
4.69295e-08,0.0018
4.69528e-08,-0.0116
4.69761e-08,-0.0168
4.69993e-08,-0.0192
4.70226e-08,-0.0219
4.70459e-08,-0.0263
4.70691e-08,-0.0317
4.70924e-08,-0.0374
4.71157e-08,-0.0438
4.71389e-08,-0.0524
4.71622e-08,-0.0627
4.71855e-08,-0.0725
4.72087e-08,-0.0794
4.72320e-08,-0.0804
4.72553e-08,-0.0729
4.72785e-08,-0.0573
4.73018e-08,-0.0354
4.73251e-08,-0.0102
4.73483e-08,0.0152
4.73716e-08,0.0375
4.73949e-08,0.0531
4.74181e-08,0.0597
4.74414e-08,0.0570
4.74647e-08,0.0476
4.74879e-08,0.0353
4.75112e-08,0.0242
4.75345e-08,0.0167
4.75577e-08,0.0132
4.75810e-08,0.0128
4.76043e-08,0.0148
4.76275e-08,0.0180
4.76508e-08,0.0219
4.76741e-08,0.0259
4.76973e-08,0.0291
4.77206e-08,0.0303
4.77439e-08,0.0287
4.77672e-08,0.0243
4.77904e-08,0.0174
4.78137e-08,0.0083
4.78370e-08,-0.0024
4.78602e-08,-0.0135
4.78835e-08,-0.0231
4.79068e-08,-0.0290
4.79300e-08,-0.0297
4.79533e-08,-0.0251
4.79766e-08,-0.0166
4.79998e-08,-0.0068
4.80231e-08,0.0017
4.80464e-08,0.0074
4.80696e-08,0.0095
4.80929e-08,0.0084
4.81162e-08,0.0052
4.81394e-08,0.0007
4.81627e-08,-0.0039
4.81860e-08,-0.0074
4.82092e-08,-0.0090
4.82325e-08,-0.0086
4.82558e-08,-0.0065
4.82790e-08,0.0070
4.83023e-08,0.0549
4.83256e-08,0.1877
4.83488e-08,0.3437
4.83721e-08,0.4652
4.83954e-08,0.5523
4.84186e-08,0.6076
4.84419e-08,0.6403
4.84652e-08,0.6528
4.84884e-08,0.6557
4.85117e-08,0.6548
4.85350e-08,0.6529
4.85582e-08,0.6524
4.85815e-08,0.6530
4.86048e-08,0.6534
4.86280e-08,0.6531
4.86513e-08,0.6521
4.86746e-08,0.6394
4.86978e-08,0.6081
4.87211e-08,0.5028
4.87444e-08,0.3432
4.87676e-08,0.2047
4.87909e-08,0.1051
4.88142e-08,0.0461
4.88374e-08,0.0371
4.88607e-08,0.0649
4.88840e-08,0.1163
4.89072e-08,0.1821
4.89305e-08,0.2517
4.89538e-08,0.3179
4.89770e-08,0.3764
4.90003e-08,0.4255
4.90236e-08,0.4648
4.90468e-08,0.4940
4.90701e-08,0.5137
4.90934e-08,0.5267
4.91166e-08,0.5358
4.91399e-08,0.5430
4.91632e-08,0.5500
4.91864e-08,0.5536
4.92097e-08,0.5465
4.92330e-08,0.5254
4.92562e-08,0.4887
4.92795e-08,0.4352
4.93028e-08,0.3688
4.93260e-08,0.2949
4.93493e-08,0.2182
4.93726e-08,0.1440
