.HEADER
..NAMES
Time,V U1.E1&E2
.DATA
4.97914e-08,0.8997
4.98146e-08,1.0393
4.98379e-08,1.1351
4.98612e-08,1.1938
4.98844e-08,1.2400
4.99077e-08,1.2558
4.99310e-08,1.2397
4.99542e-08,1.2124
4.99775e-08,1.1953
5.00008e-08,1.1915
5.00240e-08,1.1943
5.00473e-08,1.1940
5.00706e-08,1.1875
5.00939e-08,1.1844
5.01171e-08,1.1903
5.01404e-08,1.1691
5.01637e-08,1.1121
5.01869e-08,0.9552
5.02102e-08,0.7965
5.02335e-08,0.6839
5.02567e-08,0.6153
5.02800e-08,0.5637
5.03033e-08,0.5263
5.03265e-08,0.5123
5.03498e-08,0.5247
5.03731e-08,0.5434
5.03963e-08,0.5521
5.04196e-08,0.5485
5.04429e-08,0.5391
5.04661e-08,0.5332
5.04894e-08,0.5338
5.05127e-08,0.5317
5.05359e-08,0.5226
5.05592e-08,0.5206
5.05825e-08,0.5665
5.06057e-08,0.7393
5.06290e-08,0.9332
5.06523e-08,1.0583
5.06755e-08,1.1487
5.06988e-08,1.2072
5.07221e-08,1.2449
5.07453e-08,1.2548
5.07686e-08,1.2341
5.07919e-08,1.2079
5.08151e-08,1.1936
5.08384e-08,1.1918
5.08617e-08,1.1948
5.08849e-08,1.1930
5.09082e-08,1.1861
5.09315e-08,1.1850
5.09547e-08,1.1909
5.09780e-08,1.1607
5.10013e-08,1.0904
5.10245e-08,0.9208
5.10478e-08,0.7684
5.10711e-08,0.6681
5.10943e-08,0.6036
5.11176e-08,0.5551
5.11409e-08,0.5217
5.11641e-08,0.5130
5.11874e-08,0.5287
5.12107e-08,0.5461
5.12339e-08,0.5522
5.12572e-08,0.5467
5.12805e-08,0.5373
5.13037e-08,0.5330
5.13270e-08,0.5340
5.13503e-08,0.5302
5.13735e-08,0.5207
5.13968e-08,0.5235
5.14201e-08,0.5886
5.14433e-08,0.7812
5.14666e-08,0.9608
5.14899e-08,1.0816
5.15131e-08,1.1600
5.15364e-08,1.2151
5.15597e-08,1.2502
5.15829e-08,1.2527
5.16062e-08,1.2284
5.16295e-08,1.2039
5.16527e-08,1.1925
5.16760e-08,1.1924
5.16993e-08,1.1950
5.17225e-08,1.1919
5.17458e-08,1.1851
5.17691e-08,1.1860
5.17923e-08,1.1887
5.18156e-08,1.1522
5.18389e-08,1.0638
5.18621e-08,0.8867
5.18854e-08,0.7432
5.19087e-08,0.6538
5.19319e-08,0.5932
5.19552e-08,0.5475
5.19785e-08,0.5176
5.20017e-08,0.5149
5.20250e-08,0.5329
5.20483e-08,0.5485
5.20715e-08,0.5519
5.20948e-08,0.5448
5.21181e-08,0.5358
5.21413e-08,0.5331
5.21646e-08,0.5340
5.21879e-08,0.5284
5.22111e-08,0.5192
5.22344e-08,0.5293
5.22577e-08,0.6205
5.22809e-08,0.8188
5.23042e-08,0.9933
5.23275e-08,1.0972
5.23507e-08,1.1714
5.23740e-08,1.2239
5.23973e-08,1.2529
5.24205e-08,1.2491
5.24438e-08,1.2227
5.24671e-08,1.2005
5.24904e-08,1.1919
5.25136e-08,1.1932
5.25369e-08,1.1950
5.25602e-08,1.1905
5.25834e-08,1.1844
5.26067e-08,1.1873
5.26300e-08,1.1834
5.26532e-08,1.1396
5.26765e-08,1.0300
5.26998e-08,0.8551
5.27230e-08,0.7229
5.27463e-08,0.6403
5.27696e-08,0.5829
5.27928e-08,0.5397
5.28161e-08,0.5150
5.28394e-08,0.5178
5.28626e-08,0.5371
5.28859e-08,0.5503
5.29092e-08,0.5511
5.29324e-08,0.5427
5.29557e-08,0.5345
5.29790e-08,0.5332
5.30022e-08,0.5336
5.30255e-08,0.5265
5.30488e-08,0.5178
5.30720e-08,0.5373
5.30953e-08,0.6544
5.31186e-08,0.8716
5.31418e-08,1.0169
5.31651e-08,1.1185
5.31884e-08,1.1846
5.32116e-08,1.2320
5.32349e-08,1.2550
5.32582e-08,1.2449
5.32814e-08,1.2172
5.33047e-08,1.1976
5.33280e-08,1.1916
5.33512e-08,1.1939
5.33745e-08,1.1947
5.33978e-08,1.1889
5.34210e-08,1.1841
5.34443e-08,1.1889
5.34676e-08,1.1768
5.34908e-08,1.1277
5.35141e-08,0.9934
5.35374e-08,0.8221
5.35606e-08,0.7015
5.35839e-08,0.6278
5.36072e-08,0.5738
5.36304e-08,0.5329
5.36537e-08,0.5131
5.36770e-08,0.5212
5.37002e-08,0.5407
5.37235e-08,0.5515
5.37468e-08,0.5499
5.37700e-08,0.5406
5.37933e-08,0.5335
5.38166e-08,0.5334
5.38398e-08,0.5328
5.38631e-08,0.5244
5.38864e-08,0.5185
5.39096e-08,0.5478
5.39329e-08,0.6929
5.39562e-08,0.9038
5.39794e-08,1.0393
5.40027e-08,1.1353
5.40260e-08,1.1945
5.40492e-08,1.2399
5.40725e-08,1.2559
5.40958e-08,1.2396
5.41190e-08,1.2120
5.41423e-08,1.1952
5.41656e-08,1.1915
5.41888e-08,1.1945
5.42121e-08,1.1941
5.42354e-08,1.1874
5.42586e-08,1.1843
5.42819e-08,1.1905
5.43052e-08,1.1695
5.43284e-08,1.1110
5.43517e-08,0.9543
5.43750e-08,0.7948
5.43982e-08,0.6854
5.44215e-08,0.6165
5.44448e-08,0.5652
5.44680e-08,0.5272
5.44913e-08,0.5127
5.45146e-08,0.5252
5.45378e-08,0.5438
5.45611e-08,0.5520
5.45844e-08,0.5483
5.46076e-08,0.5388
5.46309e-08,0.5330
5.46542e-08,0.5337
5.46775e-08,0.5317
5.47007e-08,0.5224
5.47240e-08,0.5204
5.47473e-08,0.5669
5.47705e-08,0.7386
5.47938e-08,0.9376
5.48171e-08,1.0588
5.48403e-08,1.1494
5.48636e-08,1.2076
5.48869e-08,1.2450
5.49101e-08,1.2550
5.49334e-08,1.2339
5.49567e-08,1.2075
5.49799e-08,1.1934
5.50032e-08,1.1918
5.50265e-08,1.1949
5.50497e-08,1.1931
5.50730e-08,1.1861
5.50963e-08,1.1849
5.51195e-08,1.1911
5.51428e-08,1.1610
5.51661e-08,1.0904
5.51893e-08,0.9200
5.52126e-08,0.7681
5.52359e-08,0.6696
5.52591e-08,0.6047
5.52824e-08,0.5563
5.53057e-08,0.5225
5.53289e-08,0.5134
5.53522e-08,0.5293
5.53755e-08,0.5463
