.HEADER
..NAMES
Time,V U1.V1&V2
2.50353e-08,0.5344
2.50586e-08,0.5230
2.50818e-08,0.5123
2.51051e-08,0.5085
2.51284e-08,0.5123
2.51516e-08,0.5225
2.51749e-08,0.5706
2.51982e-08,0.7291
2.52214e-08,0.9183
2.52447e-08,1.0578
2.52680e-08,1.1527
2.52912e-08,1.2073
2.53145e-08,1.2257
2.53378e-08,1.2214
2.53610e-08,1.2107
2.53843e-08,1.2022
2.54076e-08,1.1969
2.54308e-08,1.1943
2.54541e-08,1.1946
2.54774e-08,1.1985
2.55006e-08,1.2041
2.55239e-08,1.2061
2.55472e-08,1.2007
2.55704e-08,1.1604
2.55937e-08,1.0929
2.56170e-08,0.9278
2.56402e-08,0.7784
2.56635e-08,0.6747
2.56868e-08,0.6020
2.57100e-08,0.5605
2.57333e-08,0.5491
2.57566e-08,0.5516
2.57798e-08,0.5534
2.58031e-08,0.5510
2.58264e-08,0.5469
2.58496e-08,0.5414
2.58729e-08,0.5324
2.58962e-08,0.5207
2.59194e-08,0.5109
2.59427e-08,0.5088
2.59660e-08,0.5134
2.59892e-08,0.5268
2.60125e-08,0.5848
2.60358e-08,0.7713
2.60590e-08,0.9471
2.60823e-08,1.0816
2.61056e-08,1.1697
2.61288e-08,1.2124
2.61521e-08,1.2269
2.61754e-08,1.2195
2.61986e-08,1.2088
2.62219e-08,1.2009
2.62452e-08,1.1961
2.62684e-08,1.1941
2.62917e-08,1.1951
2.63150e-08,1.1996
2.63382e-08,1.2049
2.63615e-08,1.2057
2.63848e-08,1.1951
2.64080e-08,1.1506
2.64313e-08,1.0636
2.64546e-08,0.8960
2.64778e-08,0.7561
2.65011e-08,0.6575
2.65244e-08,0.5916
2.65476e-08,0.5562
2.65709e-08,0.5488
2.65942e-08,0.5521
2.66174e-08,0.5531
2.66407e-08,0.5504
2.66640e-08,0.5460
2.66872e-08,0.5399
2.67105e-08,0.5302
2.67338e-08,0.5184
2.67570e-08,0.5098
2.67803e-08,0.5093
2.68036e-08,0.5146
2.68269e-08,0.5327
2.68501e-08,0.6091
2.68734e-08,0.8103
2.68967e-08,0.9778
2.69199e-08,1.0990
2.69432e-08,1.1799
2.69665e-08,1.2175
2.69897e-08,1.2263
2.70130e-08,1.2171
2.70363e-08,1.2069
2.70595e-08,1.1998
2.70828e-08,1.1956
2.71061e-08,1.1940
2.71293e-08,1.1957
2.71526e-08,1.2008
2.71759e-08,1.2056
2.71991e-08,1.2051
2.72224e-08,1.1895
2.72457e-08,1.1393
2.72689e-08,1.0335
2.72922e-08,0.8653
2.73155e-08,0.7304
2.73387e-08,0.6421
2.73620e-08,0.5814
2.73853e-08,0.5522
2.74085e-08,0.5490
2.74318e-08,0.5527
2.74551e-08,0.5530
2.74783e-08,0.5498
2.75016e-08,0.5451
2.75249e-08,0.5383
2.75481e-08,0.5279
2.75714e-08,0.5163
2.75947e-08,0.5091
2.76179e-08,0.5101
2.76412e-08,0.5158
2.76645e-08,0.5401
2.76877e-08,0.6421
2.77110e-08,0.8474
2.77343e-08,1.0031
2.77575e-08,1.1164
2.77808e-08,1.1920
2.78041e-08,1.2206
2.78273e-08,1.2249
2.78506e-08,1.2150
2.78739e-08,1.2052
2.78971e-08,1.1988
2.79204e-08,1.1951
2.79437e-08,1.1942
2.79669e-08,1.1964
2.79902e-08,1.2019
2.80135e-08,1.2060
2.80367e-08,1.2041
2.80600e-08,1.1805
2.80833e-08,1.1268
2.81065e-08,0.9996
2.81298e-08,0.8349
2.81531e-08,0.7109
2.81763e-08,0.6267
2.81996e-08,0.5732
2.82229e-08,0.5498
2.82461e-08,0.5496
2.82694e-08,0.5530
2.82927e-08,0.5526
2.83159e-08,0.5490
2.83392e-08,0.5441
2.83625e-08,0.5365
2.83857e-08,0.5255
2.84090e-08,0.5142
2.84323e-08,0.5086
2.84555e-08,0.5110
2.84788e-08,0.5179
2.85021e-08,0.5503
2.85253e-08,0.6810
2.85486e-08,0.8795
2.85719e-08,1.0353
2.85951e-08,1.1368
2.86184e-08,1.1995
2.86417e-08,1.2243
2.86649e-08,1.2235
2.86882e-08,1.2128
2.87115e-08,1.2036
2.87347e-08,1.1978
2.87580e-08,1.1946
2.87813e-08,1.1942
2.88045e-08,1.1973
2.88278e-08,1.2029
2.88511e-08,1.2062
2.88743e-08,1.2030
2.88976e-08,1.1712
2.89209e-08,1.1086
2.89441e-08,0.9638
2.89674e-08,0.8085
2.89907e-08,0.6921
2.90139e-08,0.6144
2.90372e-08,0.5664
2.90605e-08,0.5485
2.90838e-08,0.5501
2.91070e-08,0.5531
2.91303e-08,0.5519
2.91536e-08,0.5481
2.91768e-08,0.5429
2.92001e-08,0.5347
2.92234e-08,0.5232
2.92466e-08,0.5124
2.92699e-08,0.5085
2.92932e-08,0.5121
2.93164e-08,0.5217
2.93397e-08,0.5687
2.93630e-08,0.7256
2.93862e-08,0.9138
2.94095e-08,1.0559
2.94328e-08,1.1506
2.94560e-08,1.2063
2.94793e-08,1.2255
2.95026e-08,1.2214
2.95258e-08,1.2106
2.95491e-08,1.2023
2.95724e-08,1.1969
2.95956e-08,1.1942
2.96189e-08,1.1945
2.96422e-08,1.1983
2.96654e-08,1.2039
2.96887e-08,1.2061
2.97120e-08,1.2009
2.97352e-08,1.1611
2.97585e-08,1.0949
2.97818e-08,0.9312
2.98050e-08,0.7803
2.98283e-08,0.6746
2.98516e-08,0.6019
2.98748e-08,0.5596
2.98981e-08,0.5482
2.99214e-08,0.5509
2.99446e-08,0.5531
2.99679e-08,0.5511
2.99912e-08,0.5471
3.00144e-08,0.5416
3.00377e-08,0.5327
3.00610e-08,0.5209
3.00842e-08,0.5110
3.01075e-08,0.5087
3.01308e-08,0.5132
3.01540e-08,0.5260
3.01773e-08,0.5821
3.02006e-08,0.7688
3.02238e-08,0.9446
3.02471e-08,1.0787
3.02704e-08,1.1693
3.02936e-08,1.2118
3.03169e-08,1.2267
3.03402e-08,1.2194
3.03634e-08,1.2087
3.03867e-08,1.2010
3.04100e-08,1.1962
3.04332e-08,1.1940
3.04565e-08,1.1949
3.04798e-08,1.1995
3.05030e-08,1.2049
3.05263e-08,1.2058
3.05496e-08,1.1954
3.05728e-08,1.1512
3.05961e-08,1.0655
3.06194e-08,0.8994
3.06426e-08,0.7579
3.06659e-08,0.6570
3.06892e-08,0.5913
3.07124e-08,0.5553
3.07357e-08,0.5479
3.07590e-08,0.5515
3.07822e-08,0.5529
3.08055e-08,0.5505
3.08288e-08,0.5461
3.08520e-08,0.5401
3.08753e-08,0.5304
3.08986e-08,0.5186
3.09218e-08,0.5099
3.09451e-08,0.5093
3.09684e-08,0.5145
3.09916e-08,0.5317
3.10149e-08,0.6066
3.10382e-08,0.8085
3.10614e-08,0.9793
3.10847e-08,1.0972
3.11080e-08,1.1804
3.11312e-08,1.2173
3.11545e-08,1.2266
3.11778e-08,1.2172
3.12010e-08,1.2068
3.12243e-08,1.1998
3.12476e-08,1.1956
3.12708e-08,1.1940
3.12941e-08,1.1955
3.13174e-08,1.2007
3.13406e-08,1.2056
3.13639e-08,1.2052
3.13872e-08,1.1902
3.14105e-08,1.1398
3.14337e-08,1.0358
3.14570e-08,0.8686
3.14803e-08,0.7314
3.15035e-08,0.6417
3.15268e-08,0.5805
3.15501e-08,0.5514
3.15733e-08,0.5482
3.15966e-08,0.5521
3.16199e-08,0.5527
3.16431e-08,0.5498
3.16664e-08,0.5452
3.16897e-08,0.5384
3.17129e-08,0.5280
3.17362e-08,0.5164
3.17595e-08,0.5092
3.17827e-08,0.5100
3.18060e-08,0.5157
3.18293e-08,0.5390
3.18525e-08,0.6409
3.18758e-08,0.8464
3.18991e-08,1.0055
3.19223e-08,1.1156
3.19456e-08,1.1915
3.19689e-08,1.2208
3.19921e-08,1.2250
3.20154e-08,1.2149
3.20387e-08,1.2050
3.20619e-08,1.1988
3.20852e-08,1.1951
3.21085e-08,1.1941
3.21317e-08,1.1963
3.21550e-08,1.2019
3.21783e-08,1.2062
3.22015e-08,1.2043
3.22248e-08,1.1811
3.22481e-08,1.1271
3.22713e-08,1.0022
3.22946e-08,0.8390
3.23179e-08,0.7120
3.23411e-08,0.6266
3.23644e-08,0.5722
3.23877e-08,0.5491
3.24109e-08,0.5488
3.24342e-08,0.5525
3.24575e-08,0.5524
3.24807e-08,0.5490
3.25040e-08,0.5442
3.25273e-08,0.5366
3.25505e-08,0.5256
3.25738e-08,0.5144
3.25971e-08,0.5087
3.26203e-08,0.5110
3.26436e-08,0.5179
3.26669e-08,0.5487
3.26901e-08,0.6809
3.27134e-08,0.8814
3.27367e-08,1.0368
3.27599e-08,1.1373
3.27832e-08,1.1990
3.28065e-08,1.2245
3.28297e-08,1.2236
3.28530e-08,1.2125
3.28763e-08,1.2034
3.28995e-08,1.1978
3.29228e-08,1.1947
3.29461e-08,1.1942
3.29693e-08,1.1972
3.29926e-08,1.2030
3.30159e-08,1.2065
3.30391e-08,1.2032
3.30624e-08,1.1717
3.30857e-08,1.1093
3.31089e-08,0.9674
3.31322e-08,0.8124
3.31555e-08,0.6920
3.31787e-08,0.6143
3.32020e-08,0.5655
3.32253e-08,0.5477
3.32485e-08,0.5495
3.32718e-08,0.5526
3.32951e-08,0.5517
3.33183e-08,0.5480
3.33416e-08,0.5430
3.33649e-08,0.5348
3.33881e-08,0.5233
3.34114e-08,0.5126
3.34347e-08,0.5086
3.34579e-08,0.5121
3.34812e-08,0.5216
3.35045e-08,0.5673
3.35277e-08,0.7262
3.35510e-08,0.9164
3.35743e-08,1.0582
3.35975e-08,1.1516
3.36208e-08,1.2068
3.36441e-08,1.2259
3.36673e-08,1.2214
3.36906e-08,1.2103
3.37139e-08,1.2020
3.37372e-08,1.1969
3.37604e-08,1.1943
3.37837e-08,1.1945
3.38070e-08,1.1983
3.38302e-08,1.2041
3.38535e-08,1.2064
3.38768e-08,1.2019
3.39000e-08,1.1622
3.39233e-08,1.0970
3.39466e-08,0.9350
3.39698e-08,0.7825
3.39931e-08,0.6746
3.40164e-08,0.6018
3.40396e-08,0.5589
3.40629e-08,0.5474
3.40862e-08,0.5503
3.41094e-08,0.5527
3.41327e-08,0.5509
3.41560e-08,0.5471
3.41792e-08,0.5417
3.42025e-08,0.5328
3.42258e-08,0.5210
3.42490e-08,0.5112
3.42723e-08,0.5088
3.42956e-08,0.5133
3.43188e-08,0.5258
3.43421e-08,0.5825
3.43654e-08,0.7698
3.43886e-08,0.9474
3.44119e-08,1.0801
3.44352e-08,1.1698
3.44584e-08,1.2120
3.44817e-08,1.2269
3.45050e-08,1.2192
3.45282e-08,1.2083
3.45515e-08,1.2007
3.45748e-08,1.1962
3.45980e-08,1.1941
3.46213e-08,1.1949
3.46446e-08,1.1995
3.46678e-08,1.2051
3.46911e-08,1.2061
3.47144e-08,1.1966
3.47376e-08,1.1521
3.47609e-08,1.0676
3.47842e-08,0.9031
3.48074e-08,0.7600
3.48307e-08,0.6568
3.48540e-08,0.5911
3.48772e-08,0.5546
3.49005e-08,0.5472
3.49238e-08,0.5509
3.49470e-08,0.5525
3.49703e-08,0.5503
3.49936e-08,0.5462
3.50168e-08,0.5402
3.50401e-08,0.5305
3.50634e-08,0.5187
3.50866e-08,0.5101
3.51099e-08,0.5094
3.51332e-08,0.5145
3.51564e-08,0.5312
3.51797e-08,0.6076
3.52030e-08,0.8092
3.52262e-08,0.9840
3.52495e-08,1.0986
3.52728e-08,1.1805
3.52960e-08,1.2173
3.53193e-08,1.2266
3.53426e-08,1.2169
3.53658e-08,1.2063
3.53891e-08,1.1996
3.54124e-08,1.1957
3.54356e-08,1.1941
3.54589e-08,1.1956
3.54822e-08,1.2008
3.55054e-08,1.2059
3.55287e-08,1.2055
3.55520e-08,1.1915
3.55752e-08,1.1406
3.55985e-08,1.0383
3.56218e-08,0.8721
3.56450e-08,0.7323
3.56683e-08,0.6414
3.56916e-08,0.5796
3.57148e-08,0.5508
3.57381e-08,0.5475
3.57614e-08,0.5516
3.57846e-08,0.5524
3.58079e-08,0.5496
3.58312e-08,0.5452
3.58544e-08,0.5386
3.58777e-08,0.5281
3.59010e-08,0.5165
3.59242e-08,0.5093
3.59475e-08,0.5101
3.59708e-08,0.5157
3.59940e-08,0.5383
3.60173e-08,0.6420
3.60406e-08,0.8468
3.60638e-08,1.0096
3.60871e-08,1.1167
3.61104e-08,1.1906
3.61337e-08,1.2210
3.61569e-08,1.2250
3.61802e-08,1.2145
3.62035e-08,1.2047
3.62267e-08,1.1987
3.62500e-08,1.1952
3.62733e-08,1.1942
3.62965e-08,1.1963
3.63198e-08,1.2020
3.63431e-08,1.2065
3.63663e-08,1.2046
3.63896e-08,1.1823
3.64129e-08,1.1277
3.64361e-08,1.0052
3.64594e-08,0.8426
3.64827e-08,0.7126
3.65059e-08,0.6264
3.65292e-08,0.5712
3.65525e-08,0.5484
3.65757e-08,0.5482
3.65990e-08,0.5520
3.66223e-08,0.5522
3.66455e-08,0.5489
3.66688e-08,0.5443
3.66921e-08,0.5368
3.67153e-08,0.5258
3.67386e-08,0.5145
3.67619e-08,0.5088
3.67851e-08,0.5110
3.68084e-08,0.5179
3.68317e-08,0.5472
3.68549e-08,0.6814
3.68782e-08,0.8841
3.69015e-08,1.0385
3.69247e-08,1.1393
3.69480e-08,1.1981
3.69713e-08,1.2246
3.69945e-08,1.2235
3.70178e-08,1.2122
3.70411e-08,1.2031
3.70643e-08,1.1977
3.70876e-08,1.1948
3.71109e-08,1.1943
3.71341e-08,1.1973
3.71574e-08,1.2032
3.71807e-08,1.2067
3.72039e-08,1.2034
3.72272e-08,1.1728
3.72505e-08,1.1103
3.72737e-08,0.9709
3.72970e-08,0.8156
3.73203e-08,0.6914
3.73435e-08,0.6139
3.73668e-08,0.5645
3.73901e-08,0.5468
3.74133e-08,0.5488
3.74366e-08,0.5523
3.74599e-08,0.5516
3.74831e-08,0.5480
3.75064e-08,0.5431
3.75297e-08,0.5349
3.75529e-08,0.5235
3.75762e-08,0.5127
3.75995e-08,0.5087
3.76227e-08,0.5121
3.76460e-08,0.5215
3.76693e-08,0.5658
3.76925e-08,0.7261
3.77158e-08,0.9180
3.77391e-08,1.0597
3.77623e-08,1.1530
3.77856e-08,1.2070
3.78089e-08,1.2262
3.78321e-08,1.2213
3.78554e-08,1.2099
3.78787e-08,1.2018
3.79019e-08,1.1969
3.79252e-08,1.1944
3.79485e-08,1.1945
3.79717e-08,1.1983
3.79950e-08,1.2043
3.80183e-08,1.2067
3.80415e-08,1.2020
3.80648e-08,1.1628
3.80881e-08,1.0989
3.81113e-08,0.9380
3.81346e-08,0.7834
3.81579e-08,0.6739
3.81811e-08,0.6013
3.82044e-08,0.5582
3.82277e-08,0.5466
3.82509e-08,0.5498
3.82742e-08,0.5525
3.82975e-08,0.5508
3.83207e-08,0.5471
3.83440e-08,0.5418
3.83673e-08,0.5329
3.83905e-08,0.5211
3.84138e-08,0.5113
3.84371e-08,0.5089
3.84603e-08,0.5132
3.84836e-08,0.5256
3.85069e-08,0.5821
3.85302e-08,0.7692
3.85534e-08,0.9488
3.85767e-08,1.0812
3.86000e-08,1.1697
3.86232e-08,1.2122
3.86465e-08,1.2270
3.86698e-08,1.2192
3.86930e-08,1.2080
3.87163e-08,1.2006
3.87396e-08,1.1963
3.87628e-08,1.1942
3.87861e-08,1.1949
3.88094e-08,1.1995
3.88326e-08,1.2053
3.88559e-08,1.2063
3.88792e-08,1.1969
3.89024e-08,1.1526
3.89257e-08,1.0696
3.89490e-08,0.9059
3.89722e-08,0.7607
3.89955e-08,0.6561
3.90188e-08,0.5906
3.90420e-08,0.5541
3.90653e-08,0.5466
3.90886e-08,0.5505
3.91118e-08,0.5524
3.91351e-08,0.5503
3.91584e-08,0.5462
3.91816e-08,0.5403
3.92049e-08,0.5307
3.92282e-08,0.5188
3.92514e-08,0.5101
3.92747e-08,0.5093
3.92980e-08,0.5144
3.93212e-08,0.5308
3.93445e-08,0.6078
3.93678e-08,0.8083
3.93910e-08,0.9873
3.94143e-08,1.0997
3.94376e-08,1.1806
3.94608e-08,1.2177
3.94841e-08,1.2270
3.95074e-08,1.2169
3.95306e-08,1.2062
3.95539e-08,1.1996
3.95772e-08,1.1958
3.96004e-08,1.1941
3.96237e-08,1.1955
3.96470e-08,1.2008
3.96702e-08,1.2061
3.96935e-08,1.2057
3.97168e-08,1.1919
3.97400e-08,1.1409
3.97633e-08,1.0409
3.97866e-08,0.8747
3.98098e-08,0.7322
3.98331e-08,0.6407
3.98564e-08,0.5792
3.98796e-08,0.5505
3.99029e-08,0.5470
3.99262e-08,0.5513
3.99494e-08,0.5524
3.99727e-08,0.5497
3.99960e-08,0.5453
4.00192e-08,0.5387
4.00425e-08,0.5282
4.00658e-08,0.5166
4.00890e-08,0.5093
4.01123e-08,0.5100
4.01356e-08,0.5156
4.01588e-08,0.5379
4.01821e-08,0.6414
4.02054e-08,0.8456
4.02286e-08,1.0123
4.02519e-08,1.1175
4.02752e-08,1.1906
4.02984e-08,1.2219
4.03217e-08,1.2255
4.03450e-08,1.2146
4.03682e-08,1.2046
4.03915e-08,1.1986
4.04148e-08,1.1953
4.04380e-08,1.1941
4.04613e-08,1.1962
4.04846e-08,1.2020
4.05078e-08,1.2066
4.05311e-08,1.2048
4.05544e-08,1.1826
4.05776e-08,1.1277
4.06009e-08,1.0082
4.06242e-08,0.8452
4.06474e-08,0.7130
4.06707e-08,0.6263
4.06940e-08,0.5712
4.07173e-08,0.5483
4.07405e-08,0.5479
4.07638e-08,0.5519
4.07871e-08,0.5522
4.08103e-08,0.5489
4.08336e-08,0.5443
4.08569e-08,0.5368
4.08801e-08,0.5258
4.09034e-08,0.5146
4.09267e-08,0.5088
4.09499e-08,0.5110
4.09732e-08,0.5179
4.09965e-08,0.5461
4.10197e-08,0.6806
4.10430e-08,0.8851
4.10663e-08,1.0385
4.10895e-08,1.1409
4.11128e-08,1.1982
4.11361e-08,1.2254
4.11593e-08,1.2240
4.11826e-08,1.2123
4.12059e-08,1.2031
4.12291e-08,1.1977
4.12524e-08,1.1948
4.12757e-08,1.1942
4.12989e-08,1.1972
4.13222e-08,1.2032
4.13455e-08,1.2069
4.13687e-08,1.2036
4.13920e-08,1.1729
4.14153e-08,1.1108
4.14385e-08,0.9738
4.14618e-08,0.8178
4.14851e-08,0.6913
4.15083e-08,0.6141
4.15316e-08,0.5650
4.15549e-08,0.5468
4.15781e-08,0.5487
4.16014e-08,0.5523
4.16247e-08,0.5518
4.16479e-08,0.5482
4.16712e-08,0.5432
4.16945e-08,0.5351
4.17177e-08,0.5236
4.17410e-08,0.5128
4.17643e-08,0.5087
4.17875e-08,0.5120
4.18108e-08,0.5213
4.18341e-08,0.5644
4.18573e-08,0.7190
4.18806e-08,0.9145
4.19039e-08,1.0569
4.19271e-08,1.1529
4.19504e-08,1.2071
4.19737e-08,1.2266
4.19969e-08,1.2220
4.20202e-08,1.2103
4.20435e-08,1.2020
4.20667e-08,1.1970
4.20900e-08,1.1944
4.21133e-08,1.1944
4.21365e-08,1.1982
4.21598e-08,1.2041
4.21831e-08,1.2067
4.22063e-08,1.2022
4.22296e-08,1.1631
4.22529e-08,1.1006
4.22761e-08,0.9406
4.22994e-08,0.7849
4.23227e-08,0.6746
4.23459e-08,0.6022
4.23692e-08,0.5591
4.23925e-08,0.5466
4.24157e-08,0.5498
4.24390e-08,0.5526
4.24623e-08,0.5510
4.24855e-08,0.5472
4.25088e-08,0.5419
4.25321e-08,0.5331
4.25553e-08,0.5213
4.25786e-08,0.5114
4.26019e-08,0.5088
4.26251e-08,0.5130
4.26484e-08,0.5252
4.26717e-08,0.5812
4.26949e-08,0.7617
4.27182e-08,0.9455
4.27415e-08,1.0778
4.27647e-08,1.1683
4.27880e-08,1.2123
4.28113e-08,1.2275
4.28345e-08,1.2199
4.28578e-08,1.2085
4.28811e-08,1.2009
4.29043e-08,1.1964
4.29276e-08,1.1942
4.29509e-08,1.1948
4.29742e-08,1.1993
4.29974e-08,1.2051
4.30207e-08,1.2063
4.30440e-08,1.1973
4.30672e-08,1.1528
4.30905e-08,1.0717
4.31138e-08,0.9081
4.31370e-08,0.7625
4.31603e-08,0.6575
4.31836e-08,0.5917
4.32068e-08,0.5552
4.32301e-08,0.5468
4.32534e-08,0.5507
4.32766e-08,0.5526
4.32999e-08,0.5504
4.33232e-08,0.5463
4.33464e-08,0.5403
4.33697e-08,0.5308
4.33930e-08,0.5190
4.34162e-08,0.5102
4.34395e-08,0.5092
4.34628e-08,0.5143
4.34860e-08,0.5305
4.35093e-08,0.6078
4.35326e-08,0.8015
4.35558e-08,0.9844
4.35791e-08,1.0980
4.36024e-08,1.1792
4.36256e-08,1.2178
4.36489e-08,1.2275
4.36722e-08,1.2176
4.36954e-08,1.2066
4.37187e-08,1.1998
4.37420e-08,1.1958
4.37652e-08,1.1940
4.37885e-08,1.1954
4.38118e-08,1.2006
4.38350e-08,1.2059
4.38583e-08,1.2057
4.38816e-08,1.1918
4.39048e-08,1.1412
4.39281e-08,1.0432
4.39514e-08,0.8764
4.39746e-08,0.7352
4.39979e-08,0.6423
4.40212e-08,0.5810
4.40444e-08,0.5516
4.40677e-08,0.5474
4.40910e-08,0.5516
4.41142e-08,0.5526
4.41375e-08,0.5498
4.41608e-08,0.5453
4.41840e-08,0.5387
4.42073e-08,0.5284
4.42306e-08,0.5168
4.42538e-08,0.5094
4.42771e-08,0.5099
4.43004e-08,0.5155
4.43236e-08,0.5376
4.43469e-08,0.6407
4.43702e-08,0.8393
4.43934e-08,1.0094
4.44167e-08,1.1156
4.44400e-08,1.1895
4.44632e-08,1.2223
4.44865e-08,1.2261
4.45098e-08,1.2153
4.45330e-08,1.2051
4.45563e-08,1.1988
4.45796e-08,1.1953
4.46028e-08,1.1941
4.46261e-08,1.1962
4.46494e-08,1.2018
4.46726e-08,1.2065
4.46959e-08,1.2048
4.47192e-08,1.1826
4.47424e-08,1.1279
4.47657e-08,1.0103
4.47890e-08,0.8464
4.48122e-08,0.7158
4.48355e-08,0.6281
4.48588e-08,0.5729
4.48820e-08,0.5493
4.49053e-08,0.5484
4.49286e-08,0.5522
4.49518e-08,0.5524
4.49751e-08,0.5490
4.49984e-08,0.5443
4.50216e-08,0.5369
4.50449e-08,0.5260
4.50682e-08,0.5147
4.50914e-08,0.5088
4.51147e-08,0.5109
4.51380e-08,0.5178
4.51612e-08,0.5449
4.51845e-08,0.6797
4.52078e-08,0.8827
4.52310e-08,1.0347
4.52543e-08,1.1404
4.52776e-08,1.1974
4.53008e-08,1.2260
4.53241e-08,1.2247
4.53474e-08,1.2130
4.53707e-08,1.2036
4.53939e-08,1.1979
4.54172e-08,1.1949
4.54405e-08,1.1942
4.54637e-08,1.1971
4.54870e-08,1.2030
4.55103e-08,1.2068
4.55335e-08,1.2036
4.55568e-08,1.1730
4.55801e-08,1.1115
4.56033e-08,0.9744
4.56266e-08,0.8175
4.56499e-08,0.6928
4.56731e-08,0.6156
4.56964e-08,0.5665
4.57197e-08,0.5476
4.57429e-08,0.5492
4.57662e-08,0.5525
4.57895e-08,0.5519
4.58127e-08,0.5481
4.58360e-08,0.5431
4.58593e-08,0.5350
4.58825e-08,0.5236
4.59058e-08,0.5128
4.59291e-08,0.5087
4.59523e-08,0.5119
4.59756e-08,0.5212
4.59989e-08,0.5631
4.60221e-08,0.7184
4.60454e-08,0.9156
4.60687e-08,1.0560
4.60919e-08,1.1540
4.61152e-08,1.2085
4.61385e-08,1.2277
4.61617e-08,1.2226
4.61850e-08,1.2107
4.62083e-08,1.2022
4.62315e-08,1.1972
4.62548e-08,1.1944
4.62781e-08,1.1944
4.63013e-08,1.1982
4.63246e-08,1.2042
4.63479e-08,1.2068
4.63711e-08,1.2023
4.63944e-08,1.1632
4.64177e-08,1.1006
4.64409e-08,0.9407
4.64642e-08,0.7859
4.64875e-08,0.6758
4.65107e-08,0.6033
4.65340e-08,0.5605
4.65573e-08,0.5475
4.65805e-08,0.5504
4.66038e-08,0.5528
4.66271e-08,0.5510
4.66503e-08,0.5472
4.66736e-08,0.5418
4.66969e-08,0.5330
4.67201e-08,0.5212
4.67434e-08,0.5113
4.67667e-08,0.5088
4.67899e-08,0.5131
4.68132e-08,0.5251
4.68365e-08,0.5805
4.68597e-08,0.7619
4.68830e-08,0.9475
4.69063e-08,1.0775
4.69295e-08,1.1681
4.69528e-08,1.2138
4.69761e-08,1.2284
4.69993e-08,1.2205
4.70226e-08,1.2087
4.70459e-08,1.2010
4.70691e-08,1.1965
4.70924e-08,1.1942
4.71157e-08,1.1948
4.71389e-08,1.1994
4.71622e-08,1.2052
4.71855e-08,1.2064
4.72087e-08,1.1975
4.72320e-08,1.1529
4.72553e-08,1.0717
4.72785e-08,0.9081
4.73018e-08,0.7632
4.73251e-08,0.6589
4.73483e-08,0.5927
4.73716e-08,0.5564
4.73949e-08,0.5477
4.74181e-08,0.5512
4.74414e-08,0.5527
4.74647e-08,0.5503
4.74879e-08,0.5462
4.75112e-08,0.5403
4.75345e-08,0.5307
4.75577e-08,0.5189
4.75810e-08,0.5102
4.76043e-08,0.5093
4.76275e-08,0.5144
4.76508e-08,0.5304
4.76741e-08,0.6078
4.76973e-08,0.8015
4.77206e-08,0.9861
4.77439e-08,1.0996
4.77672e-08,1.1788
4.77904e-08,1.2191
4.78137e-08,1.2285
4.78370e-08,1.2181
4.78602e-08,1.2069
4.78835e-08,1.1999
4.79068e-08,1.1959
4.79300e-08,1.1940
4.79533e-08,1.1954
4.79766e-08,1.2007
4.79998e-08,1.2060
4.80231e-08,1.2058
4.80464e-08,1.1918
4.80696e-08,1.1412
4.80929e-08,1.0439
4.81162e-08,0.8765
4.81394e-08,0.7371
4.81627e-08,0.6438
4.81860e-08,0.5825
4.82092e-08,0.5528
4.82325e-08,0.5483
4.82558e-08,0.5521
4.82790e-08,0.5527
4.83023e-08,0.5497
4.83256e-08,0.5452
4.83488e-08,0.5386
4.83721e-08,0.5283
4.83954e-08,0.5167
4.84186e-08,0.5093
4.84419e-08,0.5101
4.84652e-08,0.5157
4.84884e-08,0.5375
4.85117e-08,0.6401
4.85350e-08,0.8393
4.85582e-08,1.0110
4.85815e-08,1.1171
4.86048e-08,1.1901
4.86280e-08,1.2238
4.86513e-08,1.2269
4.86746e-08,1.2157
4.86978e-08,1.2052
4.87211e-08,1.1990
4.87444e-08,1.1954
4.87676e-08,1.1941
4.87909e-08,1.1962
4.88142e-08,1.2019
4.88374e-08,1.2066
4.88607e-08,1.2050
4.88840e-08,1.1827
4.89072e-08,1.1280
4.89305e-08,1.0110
4.89538e-08,0.8466
4.89770e-08,0.7174
4.90003e-08,0.6295
4.90236e-08,0.5745
4.90468e-08,0.5503
4.90701e-08,0.5492
4.90934e-08,0.5526
4.91166e-08,0.5524
4.91399e-08,0.5489
4.91632e-08,0.5442
4.91864e-08,0.5368
4.92097e-08,0.5258
4.92330e-08,0.5146
4.92562e-08,0.5088
4.92795e-08,0.5110
4.93028e-08,0.5179
4.93260e-08,0.5439
4.93493e-08,0.6789
4.93726e-08,0.8853
4.93958e-08,1.0354
4.94191e-08,1.1409
4.94424e-08,1.1977
4.94656e-08,1.2270
4.94889e-08,1.2253
4.95122e-08,1.2133
4.95354e-08,1.2037
4.95587e-08,1.1981
4.95820e-08,1.1949
4.96052e-08,1.1942
4.96285e-08,1.1971
4.96518e-08,1.2031
4.96750e-08,1.2069
4.96983e-08,1.2038
4.97216e-08,1.1732
4.97448e-08,1.1122
4.97681e-08,0.9740
4.97914e-08,0.8165
4.98146e-08,0.6949
4.98379e-08,0.6169
4.98612e-08,0.5680
4.98844e-08,0.5487
4.99077e-08,0.5500
4.99310e-08,0.5529
4.99542e-08,0.5518
4.99775e-08,0.5480
5.00008e-08,0.5430
5.00240e-08,0.5349
