.HEADER
..NAMES
Time,V U1.Y1
4.96052e-08,0.5525
4.96285e-08,0.5530
4.96518e-08,0.5456
4.96750e-08,0.5263
4.96983e-08,0.4951
4.97216e-08,0.4529
4.97448e-08,0.4010
4.97681e-08,0.3431
4.97914e-08,0.2840
4.98146e-08,0.2250
4.98379e-08,0.1659
4.98612e-08,0.1079
4.98844e-08,0.0542
4.99077e-08,0.0079
4.99310e-08,-0.0300
4.99542e-08,-0.0599
4.99775e-08,-0.0822
5.00008e-08,-0.0971
5.00240e-08,-0.1054
5.00473e-08,-0.1086
5.00706e-08,-0.1083
5.00939e-08,-0.1063
5.01171e-08,-0.1048
5.01404e-08,-0.1053
5.01637e-08,-0.1073
5.01869e-08,-0.1090
5.02102e-08,-0.1081
5.02335e-08,-0.1025
5.02567e-08,-0.0919
5.02800e-08,-0.0776
5.03033e-08,-0.0614
5.03265e-08,-0.0442
5.03498e-08,-0.0236
5.03731e-08,0.0173
5.03963e-08,0.1152
5.04196e-08,0.2848
5.04429e-08,0.4480
5.04661e-08,0.5612
5.04894e-08,0.6492
5.05127e-08,0.7043
5.05359e-08,0.7317
5.05592e-08,0.7428
5.05825e-08,0.7426
5.06057e-08,0.7350
5.06290e-08,0.7226
5.06523e-08,0.7097
5.06755e-08,0.6989
5.06988e-08,0.6917
5.07221e-08,0.6858
5.07453e-08,0.6798
5.07686e-08,0.6743
5.07919e-08,0.6698
5.08151e-08,0.6660
5.08384e-08,0.6624
5.08617e-08,0.6586
5.08849e-08,0.6550
5.09082e-08,0.6557
5.09315e-08,0.6674
5.09547e-08,0.6932
5.09780e-08,0.7337
5.10013e-08,0.7888
5.10245e-08,0.8540
5.10478e-08,0.9217
5.10711e-08,0.9863
5.10943e-08,1.0450
5.11176e-08,1.0968
5.11409e-08,1.1405
5.11641e-08,1.1747
5.11874e-08,1.1992
5.12107e-08,1.2158
5.12339e-08,1.2270
5.12572e-08,1.2343
5.12805e-08,1.2389
5.13037e-08,1.2421
5.13270e-08,1.2448
5.13503e-08,1.2477
5.13735e-08,1.2521
5.13968e-08,1.2590
5.14201e-08,1.2678
5.14433e-08,1.2767
5.14666e-08,1.2828
5.14899e-08,1.2828
5.15131e-08,1.2747
5.15364e-08,1.2591
5.15597e-08,1.2390
5.15829e-08,1.2121
5.16062e-08,1.1536
5.16295e-08,1.0528
5.16527e-08,0.8683
5.16760e-08,0.7111
5.16993e-08,0.5989
5.17225e-08,0.5219
5.17458e-08,0.4770
5.17691e-08,0.4569
5.17923e-08,0.4510
5.18156e-08,0.4532
5.18389e-08,0.4607
5.18621e-08,0.4710
5.18854e-08,0.4821
5.19087e-08,0.4916
5.19319e-08,0.4971
5.19552e-08,0.4996
5.19785e-08,0.5005
5.20017e-08,0.4997
5.20250e-08,0.4986
5.20483e-08,0.4985
5.20715e-08,0.5009
5.20948e-08,0.5066
5.21181e-08,0.5138
5.21413e-08,0.5157
5.21646e-08,0.5047
5.21879e-08,0.4775
5.22111e-08,0.4347
5.22344e-08,0.3771
5.22577e-08,0.3093
5.22809e-08,0.2393
5.23042e-08,0.1739
5.23275e-08,0.1165
5.23507e-08,0.0677
5.23740e-08,0.0280
5.23973e-08,-0.0023
5.24205e-08,-0.0238
5.24438e-08,-0.0387
5.24671e-08,-0.0490
5.24904e-08,-0.0556
5.25136e-08,-0.0589
5.25369e-08,-0.0601
5.25602e-08,-0.0611
5.25834e-08,-0.0635
5.26067e-08,-0.0686
5.26300e-08,-0.0770
5.26532e-08,-0.0876
5.26765e-08,-0.0980
5.26998e-08,-0.1053
5.27230e-08,-0.1057
5.27463e-08,-0.0967
5.27696e-08,-0.0790
5.27928e-08,-0.0559
5.28161e-08,-0.0307
5.28394e-08,-0.0062
5.28626e-08,0.0281
5.28859e-08,0.0964
5.29092e-08,0.2429
5.29324e-08,0.4049
5.29557e-08,0.5247
5.29790e-08,0.6140
5.30022e-08,0.6730
5.30255e-08,0.7012
5.30488e-08,0.7130
5.30720e-08,0.7150
5.30953e-08,0.7108
5.31186e-08,0.7032
5.31418e-08,0.6954
5.31651e-08,0.6899
5.31884e-08,0.6880
5.32116e-08,0.6887
5.32349e-08,0.6885
5.32582e-08,0.6713
5.32814e-08,0.6302
5.33047e-08,0.5065
5.33280e-08,0.3391
5.33512e-08,0.1914
5.33745e-08,0.0673
5.33978e-08,-0.0119
5.34210e-08,-0.0458
5.34443e-08,-0.0424
5.34676e-08,-0.0077
5.34908e-08,0.0499
5.35141e-08,0.1229
5.35374e-08,0.2018
5.35606e-08,0.2777
5.35839e-08,0.3459
5.36072e-08,0.4051
5.36304e-08,0.4559
5.36537e-08,0.4960
5.36770e-08,0.5237
5.37002e-08,0.5400
5.37235e-08,0.5474
5.37468e-08,0.5494
5.37700e-08,0.5489
5.37933e-08,0.5460
5.38166e-08,0.5367
5.38398e-08,0.5174
5.38631e-08,0.4881
5.38864e-08,0.4493
5.39096e-08,0.4018
5.39329e-08,0.3486
5.39562e-08,0.2937
5.39794e-08,0.2377
5.40027e-08,0.1801
5.40260e-08,0.1220
5.40492e-08,0.0669
5.40725e-08,0.0183
5.40958e-08,-0.0223
5.41190e-08,-0.0554
5.41423e-08,-0.0811
5.41656e-08,-0.0992
5.41888e-08,-0.1100
5.42121e-08,-0.1145
5.42354e-08,-0.1141
5.42586e-08,-0.1105
5.42819e-08,-0.1065
5.43052e-08,-0.1043
5.43284e-08,-0.1039
5.43517e-08,-0.1040
5.43750e-08,-0.1025
5.43982e-08,-0.0975
5.44215e-08,-0.0884
5.44448e-08,-0.0764
5.44680e-08,-0.0630
5.44913e-08,-0.0484
5.45146e-08,-0.0323
5.45378e-08,-0.0153
5.45611e-08,0.0016
5.45844e-08,0.0171
5.46076e-08,0.0305
5.46309e-08,0.0410
5.46542e-08,0.0482
5.46775e-08,0.0522
5.47007e-08,0.0534
5.47240e-08,0.0521
5.47473e-08,0.0479
5.47705e-08,0.0415
5.47938e-08,0.0345
5.48171e-08,0.0288
5.48403e-08,0.0257
5.48636e-08,0.0251
5.48869e-08,0.0262
5.49101e-08,0.0275
5.49334e-08,0.0279
5.49567e-08,0.0269
5.49799e-08,0.0244
5.50032e-08,0.0206
5.50265e-08,0.0157
5.50497e-08,0.0099
5.50730e-08,0.0036
5.50963e-08,-0.0030
5.51195e-08,-0.0092
5.51428e-08,-0.0141
5.51661e-08,-0.0175
5.51893e-08,-0.0194
5.52126e-08,-0.0201
5.52359e-08,-0.0196
5.52591e-08,-0.0175
5.52824e-08,-0.0139
5.53057e-08,-0.0093
5.53289e-08,-0.0046
5.53522e-08,-0.0008
5.53755e-08,0.0013
