.HEADER
..NAMES
Time,V U1.R2
2.48026e-08,0.0498
2.48259e-08,0.0399
2.48492e-08,0.0296
2.48724e-08,0.0214
2.48957e-08,0.0171
2.49190e-08,0.0174
2.49422e-08,0.0213
2.49655e-08,0.0265
2.49888e-08,0.0302
2.50120e-08,0.0307
2.50353e-08,0.0277
2.50586e-08,0.0222
2.50818e-08,0.0156
2.51051e-08,0.0091
2.51284e-08,0.0032
2.51516e-08,-0.0021
2.51749e-08,-0.0076
2.51982e-08,-0.0134
2.52214e-08,-0.0186
2.52447e-08,-0.0224
2.52680e-08,-0.0238
2.52912e-08,-0.0225
2.53145e-08,-0.0188
2.53378e-08,-0.0132
2.53610e-08,-0.0064
2.53843e-08,0.0003
2.54076e-08,0.0055
2.54308e-08,0.0081
2.54541e-08,0.0073
2.54774e-08,0.0038
2.55006e-08,-0.0011
2.55239e-08,-0.0056
2.55472e-08,-0.0079
2.55704e-08,-0.0074
2.55937e-08,-0.0043
2.56170e-08,0.0002
2.56402e-08,0.0046
2.56635e-08,0.0080
2.56868e-08,0.0101
2.57100e-08,0.0112
2.57333e-08,0.0117
2.57566e-08,0.0115
2.57798e-08,0.0110
2.58031e-08,0.0099
2.58264e-08,0.0085
2.58496e-08,0.0066
2.58729e-08,0.0043
2.58962e-08,0.0017
2.59194e-08,-0.0010
2.59427e-08,-0.0032
2.59660e-08,-0.0043
2.59892e-08,0.0016
2.60125e-08,0.0340
2.60358e-08,0.1357
2.60590e-08,0.3021
2.60823e-08,0.4302
2.61056e-08,0.5196
2.61288e-08,0.5850
2.61521e-08,0.6186
2.61754e-08,0.6334
2.61986e-08,0.6387
2.62219e-08,0.6414
2.62452e-08,0.6442
2.62684e-08,0.6482
2.62917e-08,0.6535
2.63150e-08,0.6584
2.63382e-08,0.6627
2.63615e-08,0.6640
2.63848e-08,0.6624
2.64080e-08,0.6594
2.64313e-08,0.6563
2.64546e-08,0.6548
2.64778e-08,0.6570
2.65011e-08,0.6635
2.65244e-08,0.6742
2.65476e-08,0.6913
2.65709e-08,0.7206
2.65942e-08,0.7655
2.66174e-08,0.8240
2.66407e-08,0.8928
2.66640e-08,0.9666
2.66872e-08,1.0376
2.67105e-08,1.0992
2.67338e-08,1.1475
2.67570e-08,1.1819
2.67803e-08,1.2039
2.68036e-08,1.2100
2.68269e-08,1.1750
2.68501e-08,1.0865
2.68734e-08,0.9176
2.68967e-08,0.7808
2.69199e-08,0.6972
2.69432e-08,0.6441
2.69665e-08,0.6147
2.69897e-08,0.5996
2.70130e-08,0.5899
2.70363e-08,0.5808
2.70595e-08,0.5717
2.70828e-08,0.5602
2.71061e-08,0.5456
2.71293e-08,0.5288
2.71526e-08,0.5096
2.71759e-08,0.4896
2.71991e-08,0.4717
2.72224e-08,0.4573
2.72457e-08,0.4485
2.72689e-08,0.4448
2.72922e-08,0.4446
2.73155e-08,0.4466
2.73387e-08,0.4479
2.73620e-08,0.4436
2.73853e-08,0.4255
2.74085e-08,0.3878
2.74318e-08,0.3323
2.74551e-08,0.2637
2.74783e-08,0.1890
2.75016e-08,0.1180
2.75249e-08,0.0587
2.75481e-08,0.0150
2.75714e-08,-0.0134
2.75947e-08,-0.0294
2.76179e-08,-0.0364
2.76412e-08,-0.0381
2.76645e-08,-0.0248
2.76877e-08,0.0212
2.77110e-08,0.1416
2.77343e-08,0.2847
2.77575e-08,0.3897
2.77808e-08,0.4654
2.78041e-08,0.5181
2.78273e-08,0.5433
2.78506e-08,0.5548
2.78739e-08,0.5595
2.78971e-08,0.5636
2.79204e-08,0.5715
2.79437e-08,0.5877
2.79669e-08,0.6120
2.79902e-08,0.6426
2.80135e-08,0.6756
2.80367e-08,0.7036
2.80600e-08,0.7220
2.80833e-08,0.7295
2.81065e-08,0.7269
2.81298e-08,0.7180
2.81531e-08,0.7075
2.81763e-08,0.7002
2.81996e-08,0.6988
2.82229e-08,0.7100
2.82461e-08,0.7404
2.82694e-08,0.7903
2.82927e-08,0.8550
2.83159e-08,0.9281
2.83392e-08,1.0015
2.83625e-08,1.0672
2.83857e-08,1.1204
2.84090e-08,1.1598
2.84323e-08,1.1864
2.84555e-08,1.2022
2.84788e-08,1.2092
2.85021e-08,1.2095
2.85253e-08,1.2055
2.85486e-08,1.2013
2.85719e-08,1.2002
2.85951e-08,1.2042
2.86184e-08,1.2130
2.86417e-08,1.2248
2.86649e-08,1.2370
2.86882e-08,1.2479
2.87115e-08,1.2563
2.87347e-08,1.2604
2.87580e-08,1.2578
2.87813e-08,1.2472
2.88045e-08,1.2292
2.88278e-08,1.2055
2.88511e-08,1.1795
2.88743e-08,1.1560
2.88976e-08,1.1393
2.89209e-08,1.1315
2.89441e-08,1.1325
2.89674e-08,1.1401
2.89907e-08,1.1517
2.90139e-08,1.1652
2.90372e-08,1.1785
2.90605e-08,1.1900
2.90838e-08,1.1979
2.91070e-08,1.2013
2.91303e-08,1.2002
2.91536e-08,1.1959
2.91768e-08,1.1903
2.92001e-08,1.1851
2.92234e-08,1.1816
2.92466e-08,1.1802
2.92699e-08,1.1813
2.92932e-08,1.1850
2.93164e-08,1.1622
2.93397e-08,1.1159
2.93630e-08,0.9703
2.93862e-08,0.8280
2.94095e-08,0.7237
2.94328e-08,0.6546
2.94560e-08,0.6078
2.94793e-08,0.5774
2.95026e-08,0.5555
2.95258e-08,0.5375
2.95491e-08,0.5227
2.95724e-08,0.5104
2.95956e-08,0.5005
2.96189e-08,0.4948
2.96422e-08,0.4934
2.96654e-08,0.4963
2.96887e-08,0.5036
2.97120e-08,0.5123
2.97352e-08,0.5200
2.97585e-08,0.5242
2.97818e-08,0.5231
2.98050e-08,0.5168
2.98283e-08,0.5054
2.98516e-08,0.4876
2.98748e-08,0.4590
2.98981e-08,0.4146
2.99214e-08,0.3555
2.99446e-08,0.2874
2.99679e-08,0.2156
2.99912e-08,0.1475
3.00144e-08,0.0896
3.00377e-08,0.0449
3.00610e-08,0.0137
3.00842e-08,-0.0067
3.01075e-08,-0.0193
3.01308e-08,-0.0271
3.01540e-08,-0.0284
3.01773e-08,-0.0066
3.02006e-08,0.0653
3.02238e-08,0.2095
3.02471e-08,0.3126
3.02704e-08,0.3884
3.02936e-08,0.4514
3.03169e-08,0.4909
3.03402e-08,0.5184
3.03634e-08,0.5378
3.03867e-08,0.5549
3.04100e-08,0.5730
3.04332e-08,0.5944
3.04565e-08,0.6201
3.04798e-08,0.6481
3.05030e-08,0.6766
3.05263e-08,0.7001
3.05496e-08,0.7151
3.05728e-08,0.7211
3.05961e-08,0.7193
3.06194e-08,0.7125
3.06426e-08,0.7047
3.06659e-08,0.6994
3.06892e-08,0.6990
3.07124e-08,0.7081
3.07357e-08,0.7333
3.07590e-08,0.7778
3.07822e-08,0.8376
3.08055e-08,0.9065
3.08288e-08,0.9772
3.08520e-08,1.0417
3.08753e-08,1.0947
3.08986e-08,1.1346
3.09218e-08,1.1622
3.09451e-08,1.1799
3.09684e-08,1.1845
3.09916e-08,1.1487
3.10149e-08,1.0601
3.10382e-08,0.8900
3.10614e-08,0.7489
3.10847e-08,0.6626
3.11080e-08,0.6112
3.11312e-08,0.5858
3.11545e-08,0.5782
3.11778e-08,0.5778
3.12010e-08,0.5783
3.12243e-08,0.5774
3.12476e-08,0.5712
3.12708e-08,0.5580
3.12941e-08,0.5390
3.13174e-08,0.5155
3.13406e-08,0.4911
3.13639e-08,0.4705
3.13872e-08,0.4564
3.14105e-08,0.4505
3.14337e-08,0.4511
3.14570e-08,0.4549
3.14803e-08,0.4593
3.15035e-08,0.4608
3.15268e-08,0.4551
3.15501e-08,0.4349
3.15733e-08,0.3950
3.15966e-08,0.3374
3.16199e-08,0.2670
3.16431e-08,0.1906
3.16664e-08,0.1178
3.16897e-08,0.0563
3.17129e-08,0.0102
3.17362e-08,-0.0208
3.17595e-08,-0.0388
3.17827e-08,-0.0469
3.18060e-08,-0.0481
3.18293e-08,-0.0328
3.18525e-08,0.0155
3.18758e-08,0.1370
3.18991e-08,0.2833
3.19223e-08,0.3885
3.19456e-08,0.4653
3.19689e-08,0.5164
3.19921e-08,0.5392
3.20154e-08,0.5486
3.20387e-08,0.5523
3.20619e-08,0.5570
3.20852e-08,0.5666
3.21085e-08,0.5852
3.21317e-08,0.6120
3.21550e-08,0.6446
3.21783e-08,0.6788
3.22015e-08,0.7072
3.22248e-08,0.7255
3.22481e-08,0.7327
3.22713e-08,0.7299
3.22946e-08,0.7211
3.23179e-08,0.7110
3.23411e-08,0.7035
3.23644e-08,0.7014
3.23877e-08,0.7108
3.24109e-08,0.7385
3.24342e-08,0.7861
3.24575e-08,0.8492
3.24807e-08,0.9222
3.25040e-08,0.9970
3.25273e-08,1.0648
3.25505e-08,1.1203
3.25738e-08,1.1612
3.25971e-08,1.1883
3.26203e-08,1.2035
3.26436e-08,1.2091
3.26669e-08,1.2077
3.26901e-08,1.2025
3.27134e-08,1.1976
3.27367e-08,1.1966
3.27599e-08,1.2014
3.27832e-08,1.2114
3.28065e-08,1.2244
3.28297e-08,1.2373
3.28530e-08,1.2484
3.28763e-08,1.2566
3.28995e-08,1.2604
3.29228e-08,1.2579
3.29461e-08,1.2479
3.29693e-08,1.2308
3.29926e-08,1.2078
3.30159e-08,1.1820
3.30391e-08,1.1580
3.30624e-08,1.1401
3.30857e-08,1.1310
3.31089e-08,1.1308
3.31322e-08,1.1379
3.31555e-08,1.1497
3.31787e-08,1.1639
3.32020e-08,1.1784
3.32253e-08,1.1910
3.32485e-08,1.1997
3.32718e-08,1.2033
3.32951e-08,1.2018
3.33183e-08,1.1966
3.33416e-08,1.1898
3.33649e-08,1.1838
3.33881e-08,1.1799
3.34114e-08,1.1787
3.34347e-08,1.1803
3.34579e-08,1.1845
3.34812e-08,1.1626
3.35045e-08,1.1171
3.35277e-08,0.9735
3.35510e-08,0.8311
3.35743e-08,0.7225
3.35975e-08,0.6538
3.36208e-08,0.6068
3.36441e-08,0.5771
3.36673e-08,0.5559
3.36906e-08,0.5383
3.37139e-08,0.5234
3.37372e-08,0.5107
3.37604e-08,0.5001
3.37837e-08,0.4937
3.38070e-08,0.4919
3.38302e-08,0.4948
3.38535e-08,0.5026
3.38768e-08,0.5120
3.39000e-08,0.5205
3.39233e-08,0.5253
3.39466e-08,0.5243
3.39698e-08,0.5177
3.39931e-08,0.5058
3.40164e-08,0.4875
3.40396e-08,0.4589
3.40629e-08,0.4147
3.40862e-08,0.3560
3.41094e-08,0.2881
3.41327e-08,0.2164
3.41560e-08,0.1481
3.41792e-08,0.0897
3.42025e-08,0.0446
3.42258e-08,0.0129
3.42490e-08,-0.0076
3.42723e-08,-0.0200
3.42956e-08,-0.0275
3.43188e-08,-0.0331
3.43421e-08,-0.0392
3.43654e-08,-0.0477
3.43886e-08,-0.0589
3.44119e-08,-0.0708
3.44352e-08,-0.0808
3.44584e-08,-0.0861
3.44817e-08,-0.0859
3.45050e-08,-0.0814
3.45282e-08,-0.0745
3.45515e-08,-0.0660
3.45748e-08,-0.0550
3.45980e-08,-0.0407
3.46213e-08,-0.0231
3.46446e-08,-0.0026
3.46678e-08,0.0188
3.46911e-08,0.0379
3.47144e-08,0.0515
3.47376e-08,0.0581
3.47609e-08,0.0579
3.47842e-08,0.0524
3.48074e-08,0.0436
3.48307e-08,0.0336
3.48540e-08,0.0246
3.48772e-08,0.0186
3.49005e-08,0.0169
3.49238e-08,0.0194
3.49470e-08,0.0245
3.49703e-08,0.0295
3.49936e-08,0.0320
3.50168e-08,0.0308
3.50401e-08,0.0263
3.50634e-08,0.0198
3.50866e-08,0.0128
3.51099e-08,0.0061
3.51332e-08,0.0002
3.51564e-08,0.0029
3.51797e-08,0.0338
3.52030e-08,0.1355
3.52262e-08,0.2850
3.52495e-08,0.3955
3.52728e-08,0.4866
3.52960e-08,0.5499
3.53193e-08,0.5901
3.53426e-08,0.6169
3.53658e-08,0.6337
3.53891e-08,0.6465
3.54124e-08,0.6550
3.54356e-08,0.6606
3.54589e-08,0.6626
3.54822e-08,0.6610
3.55054e-08,0.6579
3.55287e-08,0.6533
3.55520e-08,0.6491
3.55752e-08,0.6474
3.55985e-08,0.6483
3.56218e-08,0.6521
3.56450e-08,0.6591
3.56683e-08,0.6692
3.56916e-08,0.6826
3.57148e-08,0.7027
3.57381e-08,0.7355
3.57614e-08,0.7829
3.57846e-08,0.8418
3.58079e-08,0.9089
3.58312e-08,0.9784
3.58544e-08,1.0431
3.58777e-08,1.0979
3.59010e-08,1.1402
3.59242e-08,1.1704
3.59475e-08,1.1907
3.59708e-08,1.2039
3.59940e-08,1.2130
3.60173e-08,1.2206
3.60406e-08,1.2284
3.60638e-08,1.2371
3.60871e-08,1.2456
3.61104e-08,1.2522
3.61337e-08,1.2555
3.61569e-08,1.2549
3.61802e-08,1.2515
3.62035e-08,1.2471
3.62267e-08,1.2425
3.62500e-08,1.2366
3.62733e-08,1.2283
3.62965e-08,1.2168
3.63198e-08,1.2017
3.63431e-08,1.1838
3.63663e-08,1.1656
3.63896e-08,1.1502
3.64129e-08,1.1404
3.64361e-08,1.1372
3.64594e-08,1.1403
3.64827e-08,1.1483
3.65059e-08,1.1591
3.65292e-08,1.1702
3.65525e-08,1.1794
3.65757e-08,1.1848
3.65990e-08,1.1863
3.66223e-08,1.1849
3.66455e-08,1.1825
3.66688e-08,1.1813
3.66921e-08,1.1825
3.67153e-08,1.1859
3.67386e-08,1.1908
3.67619e-08,1.1959
3.67851e-08,1.2005
3.68084e-08,1.2044
3.68317e-08,1.2079
3.68549e-08,1.2118
3.68782e-08,1.2164
3.69015e-08,1.2211
3.69247e-08,1.2247
3.69480e-08,1.2263
3.69713e-08,1.2254
3.69945e-08,1.2217
3.70178e-08,1.2157
3.70411e-08,1.2084
3.70643e-08,1.2012
3.70876e-08,1.1957
3.71109e-08,1.1930
3.71341e-08,1.1935
3.71574e-08,1.1965
3.71807e-08,1.2008
3.72039e-08,1.2046
3.72272e-08,1.2066
3.72505e-08,1.2062
3.72737e-08,1.2038
3.72970e-08,1.2004
3.73203e-08,1.1972
3.73435e-08,1.1951
3.73668e-08,1.1940
3.73901e-08,1.1938
3.74133e-08,1.1939
3.74366e-08,1.1941
3.74599e-08,1.1944
3.74831e-08,1.1949
3.75064e-08,1.1959
3.75297e-08,1.1975
3.75529e-08,1.1998
3.75762e-08,1.2028
3.75995e-08,1.2058
3.76227e-08,1.2082
3.76460e-08,1.1820
3.76693e-08,1.1277
3.76925e-08,0.9732
3.77158e-08,0.8153
3.77391e-08,0.6900
3.77623e-08,0.6128
3.77856e-08,0.5635
3.78089e-08,0.5400
3.78321e-08,0.5303
3.78554e-08,0.5265
3.78787e-08,0.5244
3.79019e-08,0.5217
3.79252e-08,0.5173
3.79485e-08,0.5124
3.79717e-08,0.5081
3.79950e-08,0.5053
3.80183e-08,0.5058
3.80415e-08,0.5083
3.80648e-08,0.5117
3.80881e-08,0.5140
3.81113e-08,0.5130
3.81346e-08,0.5083
3.81579e-08,0.4994
3.81811e-08,0.4849
3.82044e-08,0.4607
3.82277e-08,0.4219
3.82509e-08,0.3683
3.82742e-08,0.3041
3.82975e-08,0.2336
3.83207e-08,0.1630
3.83440e-08,0.0992
3.83673e-08,0.0469
3.83905e-08,0.0078
3.84138e-08,-0.0187
3.84371e-08,-0.0349
3.84603e-08,-0.0432
3.84836e-08,-0.0469
3.85069e-08,-0.0487
3.85302e-08,-0.0517
3.85534e-08,-0.0572
3.85767e-08,-0.0646
3.86000e-08,-0.0721
3.86232e-08,-0.0775
3.86465e-08,-0.0794
3.86698e-08,-0.0780
3.86930e-08,-0.0743
3.87163e-08,-0.0684
3.87396e-08,-0.0594
3.87628e-08,-0.0465
3.87861e-08,-0.0298
3.88094e-08,-0.0097
3.88326e-08,0.0122
3.88559e-08,0.0330
3.88792e-08,0.0494
3.89024e-08,0.0594
3.89257e-08,0.0625
3.89490e-08,0.0595
3.89722e-08,0.0520
3.89955e-08,0.0418
3.90188e-08,0.0311
3.90420e-08,0.0223
3.90653e-08,0.0171
3.90886e-08,0.0161
3.91118e-08,0.0185
3.91351e-08,0.0225
3.91584e-08,0.0256
3.91816e-08,0.0266
3.92049e-08,0.0249
3.92282e-08,0.0212
3.92514e-08,0.0160
3.92747e-08,0.0103
3.92980e-08,0.0043
3.93212e-08,0.0064
3.93445e-08,0.0355
3.93678e-08,0.1380
3.93910e-08,0.2869
3.94143e-08,0.3933
3.94376e-08,0.4843
3.94608e-08,0.5471
3.94841e-08,0.5862
3.95074e-08,0.6127
3.95306e-08,0.6298
3.95539e-08,0.6436
3.95772e-08,0.6535
3.96004e-08,0.6610
3.96237e-08,0.6650
3.96470e-08,0.6650
3.96702e-08,0.6626
3.96935e-08,0.6576
3.97168e-08,0.6519
3.97400e-08,0.6481
3.97633e-08,0.6468
3.97866e-08,0.6490
3.98098e-08,0.6553
3.98331e-08,0.6657
3.98564e-08,0.6800
3.98796e-08,0.7013
3.99029e-08,0.7354
3.99262e-08,0.7838
3.99494e-08,0.8434
3.99727e-08,0.9109
3.99960e-08,0.9804
4.00192e-08,1.0449
4.00425e-08,1.0992
4.00658e-08,1.1408
4.00890e-08,1.1705
4.01123e-08,1.1901
4.01356e-08,1.1918
4.01588e-08,1.1545
4.01821e-08,1.0575
4.02054e-08,0.8979
4.02286e-08,0.7678
4.02519e-08,0.6884
4.02752e-08,0.6403
4.02984e-08,0.6136
4.03217e-08,0.5975
4.03450e-08,0.5854
4.03682e-08,0.5746
4.03915e-08,0.5642
4.04148e-08,0.5521
4.04380e-08,0.5376
4.04613e-08,0.5214
4.04846e-08,0.5035
4.05078e-08,0.4856
4.05311e-08,0.4701
4.05544e-08,0.4588
4.05776e-08,0.4526
4.06009e-08,0.4507
4.06242e-08,0.4514
4.06474e-08,0.4530
4.06707e-08,0.4525
4.06940e-08,0.4444
4.07173e-08,0.4208
4.07405e-08,0.3772
4.07638e-08,0.3167
4.07871e-08,0.2453
4.08103e-08,0.1709
4.08336e-08,0.1029
4.08569e-08,0.0484
4.08801e-08,0.0096
4.09034e-08,-0.0148
4.09267e-08,-0.0283
4.09499e-08,-0.0344
4.09732e-08,-0.0364
4.09965e-08,-0.0367
4.10197e-08,-0.0370
4.10430e-08,-0.0390
4.10663e-08,-0.0429
4.10895e-08,-0.0483
4.11128e-08,-0.0537
4.11361e-08,-0.0581
4.11593e-08,-0.0614
4.11826e-08,-0.0641
4.12059e-08,-0.0660
4.12291e-08,-0.0653
4.12524e-08,-0.0591
4.12757e-08,-0.0461
4.12989e-08,-0.0260
4.13222e-08,-0.0007
4.13455e-08,0.0257
4.13687e-08,0.0480
4.13920e-08,0.0622
4.14153e-08,0.0666
4.14385e-08,0.0624
4.14618e-08,0.0522
4.14851e-08,0.0392
4.15083e-08,0.0265
4.15316e-08,0.0164
4.15549e-08,0.0104
4.15781e-08,0.0090
4.16014e-08,0.0114
4.16247e-08,0.0158
4.16479e-08,0.0200
4.16712e-08,0.0223
4.16945e-08,0.0224
4.17177e-08,0.0209
4.17410e-08,0.0186
4.17643e-08,0.0158
4.17875e-08,0.0124
4.18108e-08,0.0099
4.18341e-08,0.0259
4.18573e-08,0.0876
4.18806e-08,0.2342
4.19039e-08,0.3532
4.19271e-08,0.4488
4.19504e-08,0.5193
4.19737e-08,0.5686
4.19969e-08,0.6034
4.20202e-08,0.6260
4.20435e-08,0.6434
4.20667e-08,0.6562
4.20900e-08,0.6641
4.21133e-08,0.6681
4.21365e-08,0.6675
4.21598e-08,0.6643
4.21831e-08,0.6588
4.22063e-08,0.6526
4.22296e-08,0.6481
4.22529e-08,0.6460
4.22761e-08,0.6468
4.22994e-08,0.6511
4.23227e-08,0.6589
4.23459e-08,0.6708
4.23692e-08,0.6882
4.23925e-08,0.7173
4.24157e-08,0.7620
4.24390e-08,0.8197
4.24623e-08,0.8862
4.24855e-08,0.9565
4.25088e-08,1.0232
4.25321e-08,1.0803
4.25553e-08,1.1250
4.25786e-08,1.1574
4.26019e-08,1.1798
4.26251e-08,1.1949
4.26484e-08,1.2058
4.26717e-08,1.2149
4.26949e-08,1.2239
4.27182e-08,1.2338
4.27415e-08,1.2437
4.27647e-08,1.2520
4.27880e-08,1.2571
4.28113e-08,1.2579
4.28345e-08,1.2551
4.28578e-08,1.2506
4.28811e-08,1.2457
4.29043e-08,1.2399
4.29276e-08,1.2319
4.29509e-08,1.2207
4.29742e-08,1.2060
4.29974e-08,1.1881
4.30207e-08,1.1693
4.30440e-08,1.1530
4.30672e-08,1.1419
4.30905e-08,1.1376
4.31138e-08,1.1399
4.31370e-08,1.1472
4.31603e-08,1.1575
4.31836e-08,1.1684
4.32068e-08,1.1776
4.32301e-08,1.1834
4.32534e-08,1.1852
4.32766e-08,1.1838
4.32999e-08,1.1811
4.33232e-08,1.1794
4.33464e-08,1.1801
4.33697e-08,1.1835
4.33930e-08,1.1886
4.34162e-08,1.1942
4.34395e-08,1.1994
4.34628e-08,1.2036
4.34860e-08,1.2072
4.35093e-08,1.2110
4.35326e-08,1.2156
4.35558e-08,1.2204
4.35791e-08,1.2244
4.36024e-08,1.2264
4.36256e-08,1.2258
4.36489e-08,1.2224
4.36722e-08,1.2167
4.36954e-08,1.2097
4.37187e-08,1.2025
4.37420e-08,1.1967
4.37652e-08,1.1936
4.37885e-08,1.1936
4.38118e-08,1.1964
4.38350e-08,1.2007
4.38583e-08,1.2047
4.38816e-08,1.2070
4.39048e-08,1.2069
4.39281e-08,1.2045
4.39514e-08,1.2009
4.39746e-08,1.1974
4.39979e-08,1.1949
4.40212e-08,1.1937
4.40444e-08,1.1935
4.40677e-08,1.1936
4.40910e-08,1.1939
4.41142e-08,1.1942
4.41375e-08,1.1947
4.41608e-08,1.1956
4.41840e-08,1.1972
4.42073e-08,1.1994
4.42306e-08,1.2022
4.42538e-08,1.2052
4.42771e-08,1.2077
4.43004e-08,1.2091
4.43236e-08,1.2087
4.43469e-08,1.2066
4.43702e-08,1.2034
4.43934e-08,1.2000
4.44167e-08,1.1975
4.44400e-08,1.1968
4.44632e-08,1.1979
4.44865e-08,1.2004
4.45098e-08,1.2032
4.45330e-08,1.2054
4.45563e-08,1.2065
4.45796e-08,1.2065
4.46028e-08,1.2055
4.46261e-08,1.2041
4.46494e-08,1.2027
4.46726e-08,1.2016
4.46959e-08,1.2009
4.47192e-08,1.2005
4.47424e-08,1.2002
4.47657e-08,1.1999
4.47890e-08,1.1994
4.48122e-08,1.1988
4.48355e-08,1.1983
4.48588e-08,1.1983
4.48820e-08,1.1992
4.49053e-08,1.2007
4.49286e-08,1.2026
4.49518e-08,1.2043
4.49751e-08,1.2050
4.49984e-08,1.2046
4.50216e-08,1.2031
4.50449e-08,1.2012
4.50682e-08,1.1995
4.50914e-08,1.1984
4.51147e-08,1.1982
4.51380e-08,1.1989
4.51612e-08,1.2001
4.51845e-08,1.2016
4.52078e-08,1.2028
4.52310e-08,1.2035
4.52543e-08,1.2036
4.52776e-08,1.2032
4.53008e-08,1.2026
4.53241e-08,1.2020
4.53474e-08,1.2018
4.53707e-08,1.2018
4.53939e-08,1.2020
4.54172e-08,1.2020
4.54405e-08,1.2017
4.54637e-08,1.2010
4.54870e-08,1.2003
4.55103e-08,1.1998
4.55335e-08,1.1998
4.55568e-08,1.2003
4.55801e-08,1.2013
4.56033e-08,1.2024
4.56266e-08,1.2032
4.56499e-08,1.2036
4.56731e-08,1.2033
4.56964e-08,1.2025
4.57197e-08,1.2015
4.57429e-08,1.2005
4.57662e-08,1.1998
4.57895e-08,1.1997
4.58127e-08,1.2000
4.58360e-08,1.2007
4.58593e-08,1.2015
4.58825e-08,1.2020
4.59058e-08,1.2023
4.59291e-08,1.2021
4.59523e-08,1.2018
4.59756e-08,1.1743
4.59989e-08,1.1211
4.60221e-08,0.9712
4.60454e-08,0.8155
4.60687e-08,0.6937
4.60919e-08,0.6191
4.61152e-08,0.5709
4.61385e-08,0.5444
4.61617e-08,0.5314
4.61850e-08,0.5241
4.62083e-08,0.5197
4.62315e-08,0.5162
4.62548e-08,0.5123
4.62781e-08,0.5090
4.63013e-08,0.5066
4.63246e-08,0.5054
4.63479e-08,0.5068
4.63711e-08,0.5095
4.63944e-08,0.5126
4.64177e-08,0.5146
4.64409e-08,0.5137
4.64642e-08,0.5097
4.64875e-08,0.5017
4.65107e-08,0.4881
4.65340e-08,0.4644
4.65573e-08,0.4251
4.65805e-08,0.3700
4.66038e-08,0.3040
4.66271e-08,0.2321
4.66503e-08,0.1610
4.66736e-08,0.0978
4.66969e-08,0.0470
4.67201e-08,0.0098
4.67434e-08,-0.0153
4.67667e-08,-0.0308
4.67899e-08,-0.0396
4.68132e-08,-0.0445
4.68365e-08,-0.0481
4.68597e-08,-0.0527
4.68830e-08,-0.0593
4.69063e-08,-0.0670
4.69295e-08,-0.0741
4.69528e-08,-0.0786
4.69761e-08,-0.0797
4.69993e-08,-0.0778
4.70226e-08,-0.0741
4.70459e-08,-0.0686
4.70691e-08,-0.0602
4.70924e-08,-0.0476
4.71157e-08,-0.0307
4.71389e-08,-0.0099
4.71622e-08,0.0128
4.71855e-08,0.0342
4.72087e-08,0.0507
4.72320e-08,0.0601
4.72553e-08,0.0623
4.72785e-08,0.0583
4.73018e-08,0.0500
4.73251e-08,0.0397
4.73483e-08,0.0295
4.73716e-08,0.0216
4.73949e-08,0.0175
4.74181e-08,0.0175
4.74414e-08,0.0204
4.74647e-08,0.0242
4.74879e-08,0.0267
4.75112e-08,0.0268
4.75345e-08,0.0243
4.75577e-08,0.0201
4.75810e-08,0.0150
4.76043e-08,0.0097
4.76275e-08,0.0042
4.76508e-08,0.0064
4.76741e-08,0.0333
4.76973e-08,0.1352
4.77206e-08,0.2844
4.77439e-08,0.3918
4.77672e-08,0.4831
4.77904e-08,0.5465
4.78137e-08,0.5862
4.78370e-08,0.6136
4.78602e-08,0.6310
4.78835e-08,0.6446
4.79068e-08,0.6541
4.79300e-08,0.6609
4.79533e-08,0.6641
4.79766e-08,0.6636
4.79998e-08,0.6611
4.80231e-08,0.6563
4.80464e-08,0.6512
4.80696e-08,0.6481
4.80929e-08,0.6474
4.81162e-08,0.6498
4.81394e-08,0.6559
4.81627e-08,0.6658
4.81860e-08,0.6795
4.82092e-08,0.7001
4.82325e-08,0.7338
4.82558e-08,0.7822
4.82790e-08,0.8421
4.83023e-08,0.9098
4.83256e-08,0.9797
4.83488e-08,1.0444
4.83721e-08,1.0987
4.83954e-08,1.1403
4.84186e-08,1.1699
4.84419e-08,1.1896
4.84652e-08,1.1913
4.84884e-08,1.1546
4.85117e-08,1.0606
4.85350e-08,0.8997
4.85582e-08,0.7730
4.85815e-08,0.6917
4.86048e-08,0.6435
4.86280e-08,0.6151
4.86513e-08,0.5980
4.86746e-08,0.5854
4.86978e-08,0.5743
4.87211e-08,0.5641
4.87444e-08,0.5524
4.87676e-08,0.5381
4.87909e-08,0.5221
4.88142e-08,0.5040
4.88374e-08,0.4858
4.88607e-08,0.4700
4.88840e-08,0.4583
4.89072e-08,0.4520
4.89305e-08,0.4501
4.89538e-08,0.4509
4.89770e-08,0.4528
4.90003e-08,0.4524
4.90236e-08,0.4445
4.90468e-08,0.4210
4.90701e-08,0.3775
4.90934e-08,0.3173
4.91166e-08,0.2463
4.91399e-08,0.1722
4.91632e-08,0.1046
4.91864e-08,0.0502
4.92097e-08,0.0113
4.92330e-08,-0.0134
4.92562e-08,-0.0273
4.92795e-08,-0.0340
4.93028e-08,-0.0365
4.93260e-08,-0.0371
4.93493e-08,-0.0375
4.93726e-08,-0.0394
4.93958e-08,-0.0430
4.94191e-08,-0.0481
4.94424e-08,-0.0534
4.94656e-08,-0.0578
4.94889e-08,-0.0611
4.95122e-08,-0.0640
4.95354e-08,-0.0662
4.95587e-08,-0.0657
