.HEADER
..NAMES
Time,V U1.G5
.DATA
4.94656e-08,0.0102
4.94889e-08,0.0025
4.95122e-08,-0.0100
4.95354e-08,-0.0277
4.95587e-08,-0.0482
4.95820e-08,-0.0680
4.96052e-08,-0.0834
4.96285e-08,-0.0918
4.96518e-08,-0.0920
4.96750e-08,-0.0838
4.96983e-08,-0.0684
4.97216e-08,-0.0478
4.97448e-08,-0.0254
4.97681e-08,-0.0042
4.97914e-08,0.0135
4.98146e-08,0.0270
4.98379e-08,0.0370
4.98612e-08,0.0448
4.98844e-08,0.0511
4.99077e-08,0.0554
4.99310e-08,0.0585
4.99542e-08,0.0787
4.99775e-08,0.1547
5.00008e-08,0.2974
5.00240e-08,0.4267
5.00473e-08,0.5164
5.00706e-08,0.5717
5.00939e-08,0.6022
5.01171e-08,0.6202
5.01404e-08,0.6294
5.01637e-08,0.6368
5.01869e-08,0.6440
5.02102e-08,0.6480
5.02335e-08,0.6497
5.02567e-08,0.6483
5.02800e-08,0.6434
5.03033e-08,0.6353
5.03265e-08,0.6250
5.03498e-08,0.5917
5.03731e-08,0.5337
5.03963e-08,0.3884
5.04196e-08,0.2358
5.04429e-08,0.1299
5.04661e-08,0.0679
5.04894e-08,0.0479
5.05127e-08,0.0727
5.05359e-08,0.1222
5.05592e-08,0.1858
5.05825e-08,0.2528
5.06057e-08,0.3169
5.06290e-08,0.3707
5.06523e-08,0.4106
5.06755e-08,0.4375
5.06988e-08,0.4555
5.07221e-08,0.4711
5.07453e-08,0.4890
5.07686e-08,0.5186
5.07919e-08,0.5880
5.08151e-08,0.7952
5.08384e-08,0.9965
5.08617e-08,1.1305
5.08849e-08,1.1951
5.09082e-08,1.1856
5.09315e-08,1.1377
5.09547e-08,1.0607
5.09780e-08,0.9713
5.10013e-08,0.8820
5.10245e-08,0.8009
5.10478e-08,0.7348
5.10711e-08,0.6869
5.10943e-08,0.6534
5.11176e-08,0.6288
5.11409e-08,0.6059
5.11641e-08,0.5799
5.11874e-08,0.5503
5.12107e-08,0.5212
5.12339e-08,0.4974
5.12572e-08,0.4838
5.12805e-08,0.4860
5.13037e-08,0.5069
5.13270e-08,0.5479
5.13503e-08,0.6125
5.13735e-08,0.6994
5.13968e-08,0.8043
5.14201e-08,0.9184
5.14433e-08,1.0289
5.14666e-08,1.1242
5.14899e-08,1.1962
5.15131e-08,1.2430
5.15364e-08,1.2685
5.15597e-08,1.2796
5.15829e-08,1.2780
5.16062e-08,1.2417
5.16295e-08,1.1648
5.16527e-08,1.0042
5.16760e-08,0.8728
5.16993e-08,0.7888
5.17225e-08,0.7441
5.17458e-08,0.7184
5.17691e-08,0.6972
5.17923e-08,0.6689
5.18156e-08,0.6294
5.18389e-08,0.5798
5.18621e-08,0.5276
5.18854e-08,0.4794
5.19087e-08,0.4410
5.19319e-08,0.4150
5.19552e-08,0.4021
5.19785e-08,0.4012
5.20017e-08,0.4104
5.20250e-08,0.4395
5.20483e-08,0.5289
5.20715e-08,0.7441
5.20948e-08,0.9276
5.21181e-08,1.0416
5.21413e-08,1.0876
5.21646e-08,1.0720
5.21879e-08,1.0235
5.22111e-08,0.9545
5.22344e-08,0.8833
5.22577e-08,0.8215
5.22809e-08,0.7740
5.23042e-08,0.7450
5.23275e-08,0.7326
5.23507e-08,0.7304
5.23740e-08,0.7306
5.23973e-08,0.7247
5.24205e-08,0.7067
5.24438e-08,0.6762
5.24671e-08,0.6377
5.24904e-08,0.5980
5.25136e-08,0.5663
5.25369e-08,0.5529
5.25602e-08,0.5636
5.25834e-08,0.6023
5.26067e-08,0.6698
5.26300e-08,0.7603
5.26532e-08,0.8653
5.26765e-08,0.9730
5.26998e-08,1.0704
5.27230e-08,1.1482
5.27463e-08,1.2012
5.27696e-08,1.2302
5.27928e-08,1.2411
5.28161e-08,1.2414
5.28394e-08,1.2387
5.28626e-08,1.2384
5.28859e-08,1.2428
5.29092e-08,1.2520
5.29324e-08,1.2643
5.29557e-08,1.2774
5.29790e-08,1.2888
5.30022e-08,1.2953
5.30255e-08,1.2941
5.30488e-08,1.2831
5.30720e-08,1.2621
5.30953e-08,1.2329
5.31186e-08,1.1993
5.31418e-08,1.1656
5.31651e-08,1.1360
5.31884e-08,1.1135
5.32116e-08,1.0997
5.32349e-08,1.0951
5.32582e-08,1.0993
5.32814e-08,1.1110
5.33047e-08,1.1278
5.33280e-08,1.1464
5.33512e-08,1.1632
5.33745e-08,1.1748
5.33978e-08,1.1795
5.34210e-08,1.1780
5.34443e-08,1.1728
5.34676e-08,1.1674
5.34908e-08,1.1652
5.35141e-08,1.1679
5.35374e-08,1.1759
5.35606e-08,1.1880
5.35839e-08,1.2023
5.36072e-08,1.2167
5.36304e-08,1.2294
5.36537e-08,1.2390
5.36770e-08,1.2442
5.37002e-08,1.2446
5.37235e-08,1.2402
5.37468e-08,1.2323
5.37700e-08,1.2227
5.37933e-08,1.2131
5.38166e-08,1.2051
5.38398e-08,1.1996
5.38631e-08,1.1964
5.38864e-08,1.1954
5.39096e-08,1.1960
5.39329e-08,1.1979
5.39562e-08,1.2005
5.39794e-08,1.2032
5.40027e-08,1.2050
5.40260e-08,1.2048
5.40492e-08,1.2021
5.40725e-08,1.1970
5.40958e-08,1.1909
5.41190e-08,1.1852
5.41423e-08,1.1815
5.41656e-08,1.1806
5.41888e-08,1.1827
5.42121e-08,1.1871
5.42354e-08,1.1928
5.42586e-08,1.1987
5.42819e-08,1.2038
5.43052e-08,1.2076
5.43284e-08,1.2096
5.43517e-08,1.2098
5.43750e-08,1.2082
5.43982e-08,1.2057
5.44215e-08,1.2029
5.44448e-08,1.2008
5.44680e-08,1.1998
5.44913e-08,1.2001
5.45146e-08,1.2013
5.45378e-08,1.2028
5.45611e-08,1.2043
5.45844e-08,1.2055
5.46076e-08,1.2065
5.46309e-08,1.2071
5.46542e-08,1.2074
5.46775e-08,1.2070
5.47007e-08,1.2056
5.47240e-08,1.2034
5.47473e-08,1.2007
5.47705e-08,1.1981
5.47938e-08,1.1961
5.48171e-08,1.1953
5.48403e-08,1.1957
5.48636e-08,1.1971
5.48869e-08,1.1990
5.49101e-08,1.2009
5.49334e-08,1.2025
5.49567e-08,1.2034
5.49799e-08,1.2037
5.50032e-08,1.2031
5.50265e-08,1.2020
5.50497e-08,1.2005
5.50730e-08,1.1992
5.50963e-08,1.1984
5.51195e-08,1.1984
5.51428e-08,1.1991
5.51661e-08,1.2003
5.51893e-08,1.2016
5.52126e-08,1.2026
5.52359e-08,1.2032
5.52591e-08,1.2035
5.52824e-08,1.2035
5.53057e-08,1.2035
5.53289e-08,1.2033
5.53522e-08,1.2030
5.53755e-08,1.2024
