.HEADER
..NAMES
Time,V U1.J1
2.47561e-08,0.6464
2.47794e-08,0.6468
2.48026e-08,0.6517
2.48259e-08,0.6623
2.48492e-08,0.6794
2.48724e-08,0.7046
2.48957e-08,0.7429
2.49190e-08,0.7947
2.49422e-08,0.8562
2.49655e-08,0.9233
2.49888e-08,0.9919
2.50120e-08,1.0558
2.50353e-08,1.1097
2.50586e-08,1.1519
2.50818e-08,1.1834
2.51051e-08,1.2062
2.51284e-08,1.2213
2.51516e-08,1.2302
2.51749e-08,1.2349
2.51982e-08,1.2372
2.52214e-08,1.2384
2.52447e-08,1.2390
2.52680e-08,1.2393
2.52912e-08,1.2395
2.53145e-08,1.2396
2.53378e-08,1.2401
2.53610e-08,1.2405
2.53843e-08,1.2395
2.54076e-08,1.2349
2.54308e-08,1.2255
2.54541e-08,1.2115
2.54774e-08,1.1938
2.55006e-08,1.1744
2.55239e-08,1.1569
2.55472e-08,1.1442
2.55704e-08,1.1377
2.55937e-08,1.1367
2.56170e-08,1.1404
2.56402e-08,1.1475
2.56635e-08,1.1569
2.56868e-08,1.1669
2.57100e-08,1.1763
2.57333e-08,1.1845
2.57566e-08,1.1912
2.57798e-08,1.1960
2.58031e-08,1.1989
2.58264e-08,1.2000
2.58496e-08,1.1994
2.58729e-08,1.1975
2.58962e-08,1.1950
2.59194e-08,1.1932
2.59427e-08,1.1933
2.59660e-08,1.1932
2.59892e-08,1.1636
2.60125e-08,1.1001
2.60358e-08,0.9419
2.60590e-08,0.7998
2.60823e-08,0.6981
2.61056e-08,0.6242
2.61288e-08,0.5762
2.61521e-08,0.5471
2.61754e-08,0.5287
2.61986e-08,0.5178
2.62219e-08,0.5116
2.62452e-08,0.5104
2.62684e-08,0.5112
2.62917e-08,0.5127
2.63150e-08,0.5144
2.63382e-08,0.5157
2.63615e-08,0.5161
2.63848e-08,0.5152
2.64080e-08,0.5140
2.64313e-08,0.5109
2.64546e-08,0.5055
2.64778e-08,0.4965
2.65011e-08,0.4818
2.65244e-08,0.4574
2.65476e-08,0.4178
2.65709e-08,0.3635
2.65942e-08,0.3001
2.66174e-08,0.2326
2.66407e-08,0.1655
2.66640e-08,0.1050
2.66872e-08,0.0549
2.67105e-08,0.0158
2.67338e-08,-0.0137
2.67570e-08,-0.0357
2.67803e-08,-0.0505
2.68036e-08,-0.0589
2.68269e-08,-0.0546
2.68501e-08,-0.0218
2.68734e-08,0.0795
2.68967e-08,0.2304
2.69199e-08,0.3487
2.69432e-08,0.4405
2.69665e-08,0.5056
2.69897e-08,0.5444
2.70130e-08,0.5644
2.70363e-08,0.5747
2.70595e-08,0.5849
2.70828e-08,0.5974
2.71061e-08,0.6134
2.71293e-08,0.6338
2.71526e-08,0.6561
2.71759e-08,0.6770
2.71991e-08,0.6938
2.72224e-08,0.7060
2.72457e-08,0.7141
2.72689e-08,0.7189
2.72922e-08,0.7211
2.73155e-08,0.7221
2.73387e-08,0.7242
2.73620e-08,0.7297
2.73853e-08,0.7445
2.74085e-08,0.7742
2.74318e-08,0.8182
2.74551e-08,0.8738
2.74783e-08,0.9381
2.75016e-08,1.0057
2.75249e-08,1.0697
2.75481e-08,1.1247
2.75714e-08,1.1684
2.75947e-08,1.2000
2.76179e-08,1.2196
2.76412e-08,1.2150
2.76645e-08,1.1690
2.76877e-08,1.0534
2.77110e-08,0.8797
2.77343e-08,0.7416
2.77575e-08,0.6479
2.77808e-08,0.5853
2.78041e-08,0.5525
2.78273e-08,0.5406
2.78506e-08,0.5404
2.78739e-08,0.5473
2.78971e-08,0.5552
2.79204e-08,0.5608
2.79437e-08,0.5593
2.79669e-08,0.5496
2.79902e-08,0.5327
2.80135e-08,0.5106
2.80367e-08,0.4873
2.80600e-08,0.4661
2.80833e-08,0.4494
2.81065e-08,0.4374
2.81298e-08,0.4305
2.81531e-08,0.4277
2.81763e-08,0.4243
2.81996e-08,0.4124
2.82229e-08,0.3845
2.82461e-08,0.3411
2.82694e-08,0.2862
2.82927e-08,0.2232
2.83159e-08,0.1577
2.83392e-08,0.0964
2.83625e-08,0.0429
2.83857e-08,-0.0016
2.84090e-08,-0.0372
2.84323e-08,-0.0633
2.84555e-08,-0.0782
2.84788e-08,-0.0817
2.85021e-08,-0.0607
2.85253e-08,0.0047
2.85486e-08,0.1411
2.85719e-08,0.2941
2.85951e-08,0.4138
2.86184e-08,0.5090
2.86417e-08,0.5661
2.86649e-08,0.5924
2.86882e-08,0.5985
2.87115e-08,0.5959
2.87347e-08,0.5937
2.87580e-08,0.5947
2.87813e-08,0.6027
2.88045e-08,0.6188
2.88278e-08,0.6398
2.88511e-08,0.6617
2.88743e-08,0.6824
2.88976e-08,0.7008
2.89209e-08,0.7163
2.89441e-08,0.7281
2.89674e-08,0.7355
2.89907e-08,0.7391
2.90139e-08,0.7409
2.90372e-08,0.7445
2.90605e-08,0.7577
2.90838e-08,0.7857
2.91070e-08,0.8281
2.91303e-08,0.8832
2.91536e-08,0.9482
2.91768e-08,1.0169
2.92001e-08,1.0824
2.92234e-08,1.1395
2.92466e-08,1.1856
2.92699e-08,1.2190
2.92932e-08,1.2386
2.93164e-08,1.2165
2.93397e-08,1.1592
2.93630e-08,0.9965
2.93862e-08,0.8329
2.94095e-08,0.7077
2.94328e-08,0.6197
2.94560e-08,0.5631
2.94793e-08,0.5350
2.95026e-08,0.5259
2.95258e-08,0.5292
2.95491e-08,0.5395
2.95724e-08,0.5517
2.95956e-08,0.5601
2.96189e-08,0.5607
2.96422e-08,0.5518
2.96654e-08,0.5345
2.96887e-08,0.5117
2.97120e-08,0.4869
2.97352e-08,0.4641
2.97585e-08,0.4448
2.97818e-08,0.4306
2.98050e-08,0.4221
2.98283e-08,0.4176
2.98516e-08,0.4114
2.98748e-08,0.3947
2.98981e-08,0.3626
2.99214e-08,0.3173
2.99446e-08,0.2623
2.99679e-08,0.2009
2.99912e-08,0.1392
3.00144e-08,0.0823
3.00377e-08,0.0326
3.00610e-08,-0.0096
3.00842e-08,-0.0442
3.01075e-08,-0.0692
3.01308e-08,-0.0830
3.01540e-08,-0.0816
3.01773e-08,-0.0503
3.02006e-08,0.0349
3.02238e-08,0.2046
3.02471e-08,0.3400
3.02704e-08,0.4481
3.02936e-08,0.5336
3.03169e-08,0.5804
3.03402e-08,0.6007
3.03634e-08,0.6041
3.03867e-08,0.6013
3.04100e-08,0.5994
3.04332e-08,0.6011
3.04565e-08,0.6102
3.04798e-08,0.6260
3.05030e-08,0.6456
3.05263e-08,0.6653
3.05496e-08,0.6841
3.05728e-08,0.7015
3.05961e-08,0.7167
3.06194e-08,0.7287
3.06426e-08,0.7367
3.06659e-08,0.7417
3.06892e-08,0.7451
3.07124e-08,0.7524
3.07357e-08,0.7711
3.07590e-08,0.8038
3.07822e-08,0.8496
3.08055e-08,0.9070
3.08288e-08,0.9723
3.08520e-08,1.0390
3.08753e-08,1.1010
3.08986e-08,1.1541
3.09218e-08,1.1960
3.09451e-08,1.2254
3.09684e-08,1.2413
3.09916e-08,1.2456
3.10149e-08,1.2422
3.10382e-08,1.2349
3.10614e-08,1.2264
3.10847e-08,1.2182
3.11080e-08,1.2114
3.11312e-08,1.2075
3.11545e-08,1.2074
3.11778e-08,1.2119
3.12010e-08,1.2203
3.12243e-08,1.2298
3.12476e-08,1.2366
3.12708e-08,1.2381
3.12941e-08,1.2324
3.13174e-08,1.2195
3.13406e-08,1.2011
3.13639e-08,1.1807
3.13872e-08,1.1616
3.14105e-08,1.1459
3.14337e-08,1.1353
3.14570e-08,1.1311
3.14803e-08,1.1340
3.15035e-08,1.1429
3.15268e-08,1.1557
3.15501e-08,1.1700
3.15733e-08,1.1841
3.15966e-08,1.1965
3.16199e-08,1.2062
3.16431e-08,1.2127
3.16664e-08,1.2155
3.16897e-08,1.2143
3.17129e-08,1.2092
3.17362e-08,1.2015
3.17595e-08,1.1933
3.17827e-08,1.1869
3.18060e-08,1.1845
3.18293e-08,1.1868
3.18525e-08,1.1935
3.18758e-08,1.2026
3.18991e-08,1.2123
3.19223e-08,1.2210
3.19456e-08,1.2273
3.19689e-08,1.2301
3.19921e-08,1.2290
3.20154e-08,1.2244
3.20387e-08,1.2172
3.20619e-08,1.2087
3.20852e-08,1.2002
3.21085e-08,1.1928
3.21317e-08,1.1872
3.21550e-08,1.1837
3.21783e-08,1.1826
3.22015e-08,1.1840
3.22248e-08,1.1879
3.22481e-08,1.1939
3.22713e-08,1.2009
3.22946e-08,1.2074
3.23179e-08,1.2119
3.23411e-08,1.2133
3.23644e-08,1.2115
3.23877e-08,1.2072
3.24109e-08,1.2015
3.24342e-08,1.1957
3.24575e-08,1.1910
3.24807e-08,1.1881
3.25040e-08,1.1875
3.25273e-08,1.1890
3.25505e-08,1.1924
3.25738e-08,1.1970
3.25971e-08,1.2020
3.26203e-08,1.2065
3.26436e-08,1.1898
3.26669e-08,1.1416
3.26901e-08,1.0100
3.27134e-08,0.8477
3.27367e-08,0.7171
3.27599e-08,0.6279
3.27832e-08,0.5656
3.28065e-08,0.5288
3.28297e-08,0.5100
3.28530e-08,0.5016
3.28763e-08,0.5009
3.28995e-08,0.5055
3.29228e-08,0.5137
3.29461e-08,0.5219
3.29693e-08,0.5285
3.29926e-08,0.5327
3.30159e-08,0.5335
3.30391e-08,0.5304
3.30624e-08,0.5244
3.30857e-08,0.5160
3.31089e-08,0.5054
3.31322e-08,0.4934
3.31555e-08,0.4794
3.31787e-08,0.4606
3.32020e-08,0.4311
3.32253e-08,0.3868
3.32485e-08,0.3307
3.32718e-08,0.2676
3.32951e-08,0.2014
3.33183e-08,0.1379
3.33416e-08,0.0822
3.33649e-08,0.0366
3.33881e-08,0.0005
3.34114e-08,-0.0279
3.34347e-08,-0.0494
3.34579e-08,-0.0636
3.34812e-08,-0.0694
3.35045e-08,-0.0525
3.35277e-08,0.0073
3.35510e-08,0.1505
3.35743e-08,0.2865
3.35975e-08,0.3921
3.36208e-08,0.4766
3.36441e-08,0.5325
3.36673e-08,0.5639
3.36906e-08,0.5789
3.37139e-08,0.5879
3.37372e-08,0.5973
3.37604e-08,0.6083
3.37837e-08,0.6238
3.38070e-08,0.6432
3.38302e-08,0.6637
3.38535e-08,0.6815
3.38768e-08,0.6960
3.39000e-08,0.7068
3.39233e-08,0.7147
3.39466e-08,0.7200
3.39698e-08,0.7235
3.39931e-08,0.7268
3.40164e-08,0.7318
3.40396e-08,0.7420
3.40629e-08,0.7639
3.40862e-08,0.7996
3.41094e-08,0.8473
3.41327e-08,0.9048
3.41560e-08,0.9689
3.41792e-08,1.0333
3.42025e-08,1.0924
3.42258e-08,1.1424
3.42490e-08,1.1816
3.42723e-08,1.2093
3.42956e-08,1.2249
3.43188e-08,1.2301
3.43421e-08,1.2286
3.43654e-08,1.2241
3.43886e-08,1.2192
3.44119e-08,1.2155
3.44352e-08,1.2134
3.44584e-08,1.2136
3.44817e-08,1.2165
3.45050e-08,1.2218
3.45282e-08,1.2290
3.45515e-08,1.2360
3.45748e-08,1.2396
3.45980e-08,1.2379
3.46213e-08,1.2300
3.46446e-08,1.2159
3.46678e-08,1.1975
3.46911e-08,1.1778
3.47144e-08,1.1601
3.47376e-08,1.1463
3.47609e-08,1.1377
3.47842e-08,1.1350
3.48074e-08,1.1387
3.48307e-08,1.1479
3.48540e-08,1.1603
3.48772e-08,1.1737
3.49005e-08,1.1862
3.49238e-08,1.1966
3.49470e-08,1.2040
3.49703e-08,1.2082
3.49936e-08,1.2092
3.50168e-08,1.2072
3.50401e-08,1.2027
3.50634e-08,1.1966
3.50866e-08,1.1907
3.51099e-08,1.1867
3.51332e-08,1.1821
3.51564e-08,1.1450
3.51797e-08,1.0641
3.52030e-08,0.9029
3.52262e-08,0.7634
3.52495e-08,0.6745
3.52728e-08,0.6123
3.52960e-08,0.5726
3.53193e-08,0.5502
3.53426e-08,0.5357
3.53658e-08,0.5255
3.53891e-08,0.5178
3.54124e-08,0.5137
3.54356e-08,0.5113
3.54589e-08,0.5101
3.54822e-08,0.5099
3.55054e-08,0.5100
3.55287e-08,0.5100
3.55520e-08,0.5097
3.55752e-08,0.5099
3.55985e-08,0.5087
3.56218e-08,0.5054
3.56450e-08,0.4983
3.56683e-08,0.4845
3.56916e-08,0.4591
3.57148e-08,0.4169
3.57381e-08,0.3592
3.57614e-08,0.2918
3.57846e-08,0.2202
3.58079e-08,0.1503
3.58312e-08,0.0885
3.58544e-08,0.0389
3.58777e-08,0.0019
3.59010e-08,-0.0245
3.59242e-08,-0.0428
3.59475e-08,-0.0538
3.59708e-08,-0.0591
3.59940e-08,-0.0487
3.60173e-08,-0.0080
3.60406e-08,0.1075
3.60638e-08,0.2527
3.60871e-08,0.3627
3.61104e-08,0.4519
3.61337e-08,0.5156
3.61569e-08,0.5473
3.61802e-08,0.5628
3.62035e-08,0.5716
3.62267e-08,0.5811
3.62500e-08,0.5943
3.62733e-08,0.6123
3.62965e-08,0.6357
3.63198e-08,0.6605
3.63431e-08,0.6831
3.63663e-08,0.7009
3.63896e-08,0.7128
3.64129e-08,0.7198
3.64361e-08,0.7227
3.64594e-08,0.7227
3.64827e-08,0.7219
3.65059e-08,0.7229
3.65292e-08,0.7284
3.65525e-08,0.7449
3.65757e-08,0.7769
3.65990e-08,0.8231
3.66223e-08,0.8808
3.66455e-08,0.9470
3.66688e-08,1.0156
3.66921e-08,1.0795
3.67153e-08,1.1339
3.67386e-08,1.1763
3.67619e-08,1.2062
3.67851e-08,1.2234
3.68084e-08,1.2289
3.68317e-08,1.2265
3.68549e-08,1.2205
3.68782e-08,1.2143
3.69015e-08,1.2099
3.69247e-08,1.2081
3.69480e-08,1.2094
3.69713e-08,1.2138
3.69945e-08,1.2207
3.70178e-08,1.2297
3.70411e-08,1.2386
3.70643e-08,1.2444
3.70876e-08,1.2444
3.71109e-08,1.2376
3.71341e-08,1.2237
3.71574e-08,1.2041
3.71807e-08,1.1822
3.72039e-08,1.1617
3.72272e-08,1.1454
3.72505e-08,1.1349
3.72737e-08,1.1309
3.72970e-08,1.1340
3.73203e-08,1.1433
3.73435e-08,1.1567
3.73668e-08,1.1716
3.73901e-08,1.1858
3.74133e-08,1.1975
3.74366e-08,1.2057
3.74599e-08,1.2101
3.74831e-08,1.2108
3.75064e-08,1.2082
3.75297e-08,1.2030
3.75529e-08,1.1960
3.75762e-08,1.1891
3.75995e-08,1.1841
3.76227e-08,1.1827
3.76460e-08,1.1586
3.76693e-08,1.1122
3.76925e-08,0.9694
3.77158e-08,0.8246
3.77391e-08,0.7101
3.77623e-08,0.6376
3.77856e-08,0.5885
3.78089e-08,0.5598
3.78321e-08,0.5419
3.78554e-08,0.5287
3.78787e-08,0.5187
3.79019e-08,0.5124
3.79252e-08,0.5090
3.79485e-08,0.5076
3.79717e-08,0.5073
3.79950e-08,0.5083
3.80183e-08,0.5096
3.80415e-08,0.5104
3.80648e-08,0.5116
3.80881e-08,0.5117
3.81113e-08,0.5097
3.81346e-08,0.5042
3.81579e-08,0.4930
3.81811e-08,0.4721
3.82044e-08,0.4361
3.82277e-08,0.3830
3.82509e-08,0.3181
3.82742e-08,0.2472
3.82975e-08,0.1758
3.83207e-08,0.1105
3.83440e-08,0.0564
3.83673e-08,0.0153
3.83905e-08,-0.0143
3.84138e-08,-0.0350
3.84371e-08,-0.0485
3.84603e-08,-0.0559
3.84836e-08,-0.0543
3.85069e-08,-0.0284
3.85302e-08,0.0501
3.85534e-08,0.2039
3.85767e-08,0.3197
3.86000e-08,0.4184
3.86232e-08,0.4942
3.86465e-08,0.5341
3.86698e-08,0.5566
3.86930e-08,0.5675
3.87163e-08,0.5764
3.87396e-08,0.5891
3.87628e-08,0.6052
3.87861e-08,0.6272
3.88094e-08,0.6519
3.88326e-08,0.6760
3.88559e-08,0.6954
3.88792e-08,0.7092
3.89024e-08,0.7175
3.89257e-08,0.7213
3.89490e-08,0.7220
3.89722e-08,0.7210
3.89955e-08,0.7210
3.90188e-08,0.7242
3.90420e-08,0.7358
3.90653e-08,0.7620
3.90886e-08,0.8032
3.91118e-08,0.8570
3.91351e-08,0.9206
3.91584e-08,0.9892
3.91816e-08,1.0556
3.92049e-08,1.1140
3.92282e-08,1.1610
3.92514e-08,1.1956
3.92747e-08,1.2175
3.92980e-08,1.2271
3.93212e-08,1.2273
3.93445e-08,1.2222
3.93678e-08,1.2160
3.93910e-08,1.2110
3.94143e-08,1.2084
3.94376e-08,1.2088
3.94608e-08,1.2122
3.94841e-08,1.2183
3.95074e-08,1.2266
3.95306e-08,1.2358
3.95539e-08,1.2430
3.95772e-08,1.2453
3.96004e-08,1.2411
3.96237e-08,1.2297
3.96470e-08,1.2119
3.96702e-08,1.1903
3.96935e-08,1.1689
3.97168e-08,1.1508
3.97400e-08,1.1380
3.97633e-08,1.1316
3.97866e-08,1.1321
3.98098e-08,1.1393
3.98331e-08,1.1515
3.98564e-08,1.1662
3.98796e-08,1.1808
3.99029e-08,1.1934
3.99262e-08,1.2030
3.99494e-08,1.2087
3.99727e-08,1.2106
3.99960e-08,1.2092
4.00192e-08,1.2048
4.00425e-08,1.1984
4.00658e-08,1.1914
4.00890e-08,1.1855
4.01123e-08,1.1827
4.01356e-08,1.1842
4.01588e-08,1.1902
4.01821e-08,1.1995
4.02054e-08,1.2100
4.02286e-08,1.2198
4.02519e-08,1.2272
4.02752e-08,1.2311
4.02984e-08,1.2311
4.03217e-08,1.2271
4.03450e-08,1.2199
4.03682e-08,1.2110
4.03915e-08,1.2018
4.04148e-08,1.1936
4.04380e-08,1.1875
4.04613e-08,1.1841
4.04846e-08,1.1833
4.05078e-08,1.1850
4.05311e-08,1.1887
4.05544e-08,1.1940
4.05776e-08,1.2002
4.06009e-08,1.2062
4.06242e-08,1.2108
4.06474e-08,1.2128
4.06707e-08,1.2116
4.06940e-08,1.2078
4.07173e-08,1.2021
4.07405e-08,1.1960
4.07638e-08,1.1907
4.07871e-08,1.1872
4.08103e-08,1.1860
4.08336e-08,1.1873
4.08569e-08,1.1907
4.08801e-08,1.1955
4.09034e-08,1.2009
4.09267e-08,1.2060
4.09499e-08,1.2100
4.09732e-08,1.1935
4.09965e-08,1.1442
4.10197e-08,1.0160
4.10430e-08,0.8511
4.10663e-08,0.7121
4.10895e-08,0.6232
4.11128e-08,0.5605
4.11361e-08,0.5245
4.11593e-08,0.5076
4.11826e-08,0.5010
4.12059e-08,0.5021
4.12291e-08,0.5078
4.12524e-08,0.5166
4.12757e-08,0.5250
4.12989e-08,0.5311
4.13222e-08,0.5344
4.13455e-08,0.5340
4.13687e-08,0.5297
4.13920e-08,0.5226
4.14153e-08,0.5135
4.14385e-08,0.5027
4.14618e-08,0.4908
4.14851e-08,0.4775
4.15083e-08,0.4597
4.15316e-08,0.4318
4.15549e-08,0.3892
4.15781e-08,0.3341
4.16014e-08,0.2714
4.16247e-08,0.2052
4.16479e-08,0.1409
4.16712e-08,0.0839
4.16945e-08,0.0369
4.17177e-08,-0.0004
4.17410e-08,-0.0296
4.17643e-08,-0.0516
4.17875e-08,-0.0661
4.18108e-08,-0.0718
4.18341e-08,-0.0544
4.18573e-08,0.0038
4.18806e-08,0.1539
4.19039e-08,0.2838
4.19271e-08,0.3938
4.19504e-08,0.4790
4.19737e-08,0.5343
4.19969e-08,0.5668
4.20202e-08,0.5809
4.20435e-08,0.5888
4.20667e-08,0.5970
4.20900e-08,0.6066
4.21133e-08,0.6214
4.21365e-08,0.6405
4.21598e-08,0.6611
4.21831e-08,0.6796
4.22063e-08,0.6950
4.22296e-08,0.7067
4.22529e-08,0.7152
4.22761e-08,0.7212
4.22994e-08,0.7250
4.23227e-08,0.7284
4.23459e-08,0.7329
4.23692e-08,0.7425
4.23925e-08,0.7639
4.24157e-08,0.7990
4.24390e-08,0.8461
4.24623e-08,0.9033
4.24855e-08,0.9674
4.25088e-08,1.0320
4.25321e-08,1.0915
4.25553e-08,1.1420
4.25786e-08,1.1819
4.26019e-08,1.2102
4.26251e-08,1.2251
4.26484e-08,1.1957
4.26717e-08,1.1286
4.26949e-08,0.9628
4.27182e-08,0.8026
4.27415e-08,0.6859
4.27647e-08,0.6091
4.27880e-08,0.5622
4.28113e-08,0.5404
4.28345e-08,0.5347
4.28578e-08,0.5386
4.28811e-08,0.5462
4.29043e-08,0.5542
4.29276e-08,0.5576
4.29509e-08,0.5540
4.29742e-08,0.5422
4.29974e-08,0.5241
4.30207e-08,0.5024
4.30440e-08,0.4802
4.30672e-08,0.4609
4.30905e-08,0.4451
4.31138e-08,0.4339
4.31370e-08,0.4276
4.31603e-08,0.4236
4.31836e-08,0.4157
4.32068e-08,0.3955
4.32301e-08,0.3590
4.32534e-08,0.3092
4.32766e-08,0.2500
4.32999e-08,0.1856
4.33232e-08,0.1226
4.33464e-08,0.0661
4.33697e-08,0.0182
4.33930e-08,-0.0208
4.34162e-08,-0.0512
4.34395e-08,-0.0717
4.34628e-08,-0.0815
4.34860e-08,-0.0815
4.35093e-08,-0.0744
4.35326e-08,-0.0632
4.35558e-08,-0.0506
4.35791e-08,-0.0391
4.36024e-08,-0.0308
4.36256e-08,-0.0276
4.36489e-08,-0.0301
4.36722e-08,-0.0373
4.36954e-08,-0.0458
4.37187e-08,-0.0511
4.37420e-08,-0.0501
4.37652e-08,-0.0415
4.37885e-08,-0.0259
4.38118e-08,-0.0057
4.38350e-08,0.0151
4.38583e-08,0.0332
4.38816e-08,0.0471
4.39048e-08,0.0570
4.39281e-08,0.0629
4.39514e-08,0.0644
4.39746e-08,0.0611
4.39979e-08,0.0533
4.40212e-08,0.0423
4.40444e-08,0.0292
4.40677e-08,0.0158
4.40910e-08,0.0038
4.41142e-08,-0.0051
4.41375e-08,-0.0096
4.41608e-08,-0.0093
4.41840e-08,-0.0045
4.42073e-08,0.0032
4.42306e-08,0.0114
4.42538e-08,0.0173
4.42771e-08,0.0189
4.43004e-08,0.0155
4.43236e-08,0.0205
4.43469e-08,0.0574
4.43702e-08,0.1759
4.43934e-08,0.3190
4.44167e-08,0.4252
4.44400e-08,0.5081
4.44632e-08,0.5694
4.44865e-08,0.6053
4.45098e-08,0.6255
4.45330e-08,0.6392
4.45563e-08,0.6490
4.45796e-08,0.6554
4.46028e-08,0.6593
4.46261e-08,0.6621
4.46494e-08,0.6627
4.46726e-08,0.6612
4.46959e-08,0.6585
4.47192e-08,0.6547
4.47424e-08,0.6512
4.47657e-08,0.6493
4.47890e-08,0.6511
4.48122e-08,0.6583
4.48355e-08,0.6723
4.48588e-08,0.6938
4.48820e-08,0.7277
4.49053e-08,0.7763
4.49286e-08,0.8356
4.49518e-08,0.9020
4.49751e-08,0.9716
4.49984e-08,1.0383
4.50216e-08,1.0963
4.50449e-08,1.1426
4.50682e-08,1.1776
4.50914e-08,1.2029
4.51147e-08,1.2197
4.51380e-08,1.2291
4.51612e-08,1.2334
4.51845e-08,1.2350
4.52078e-08,1.2354
4.52310e-08,1.2356
4.52543e-08,1.2361
4.52776e-08,1.2370
4.53008e-08,1.2382
4.53241e-08,1.2397
4.53474e-08,1.2411
4.53707e-08,1.2413
4.53939e-08,1.2381
4.54172e-08,1.2300
4.54405e-08,1.2171
4.54637e-08,1.1999
4.54870e-08,1.1802
4.55103e-08,1.1612
4.55335e-08,1.1464
4.55568e-08,1.1376
4.55801e-08,1.1346
4.56033e-08,1.1368
4.56266e-08,1.1432
4.56499e-08,1.1525
4.56731e-08,1.1632
4.56964e-08,1.1737
4.57197e-08,1.1832
4.57429e-08,1.1908
4.57662e-08,1.1963
4.57895e-08,1.1995
4.58127e-08,1.2005
4.58360e-08,1.1996
4.58593e-08,1.1974
4.58825e-08,1.1945
4.59058e-08,1.1921
4.59291e-08,1.1916
4.59523e-08,1.1938
4.59756e-08,1.1991
4.59989e-08,1.2069
4.60221e-08,1.2153
4.60454e-08,1.2224
4.60687e-08,1.2268
4.60919e-08,1.2279
4.61152e-08,1.2258
4.61385e-08,1.2213
4.61617e-08,1.2150
4.61850e-08,1.2083
4.62083e-08,1.2019
4.62315e-08,1.1964
4.62548e-08,1.1921
4.62781e-08,1.1896
4.63013e-08,1.1888
4.63246e-08,1.1896
4.63479e-08,1.1917
4.63711e-08,1.1950
4.63944e-08,1.1989
4.64177e-08,1.2027
4.64409e-08,1.2058
4.64642e-08,1.2071
4.64875e-08,1.2062
4.65107e-08,1.2032
4.65340e-08,1.1989
4.65573e-08,1.1946
4.65805e-08,1.1912
4.66038e-08,1.1895
4.66271e-08,1.1899
4.66503e-08,1.1920
4.66736e-08,1.1952
4.66969e-08,1.1989
4.67201e-08,1.2025
4.67434e-08,1.2057
4.67667e-08,1.2080
4.67899e-08,1.2094
4.68132e-08,1.2097
4.68365e-08,1.2090
4.68597e-08,1.2074
4.68830e-08,1.2051
4.69063e-08,1.2023
4.69295e-08,1.1994
4.69528e-08,1.1968
4.69761e-08,1.1952
4.69993e-08,1.1949
4.70226e-08,1.1961
4.70459e-08,1.1985
4.70691e-08,1.2015
4.70924e-08,1.2043
4.71157e-08,1.2062
4.71389e-08,1.2069
4.71622e-08,1.2064
4.71855e-08,1.2049
4.72087e-08,1.2029
4.72320e-08,1.2008
4.72553e-08,1.1988
4.72785e-08,1.1973
4.73018e-08,1.1964
4.73251e-08,1.1961
4.73483e-08,1.1964
4.73716e-08,1.1972
4.73949e-08,1.1985
4.74181e-08,1.2002
4.74414e-08,1.2020
4.74647e-08,1.2038
4.74879e-08,1.2051
4.75112e-08,1.2058
4.75345e-08,1.2054
4.75577e-08,1.2041
4.75810e-08,1.2022
4.76043e-08,1.2002
4.76275e-08,1.1985
4.76508e-08,1.1975
4.76741e-08,1.1974
4.76973e-08,1.1980
4.77206e-08,1.1991
4.77439e-08,1.2004
4.77672e-08,1.2017
4.77904e-08,1.2028
4.78137e-08,1.2035
4.78370e-08,1.2038
4.78602e-08,1.2038
4.78835e-08,1.2035
4.79068e-08,1.2028
4.79300e-08,1.2019
4.79533e-08,1.2008
4.79766e-08,1.1997
4.79998e-08,1.1987
4.80231e-08,1.1981
4.80464e-08,1.1980
4.80696e-08,1.1986
4.80929e-08,1.1996
4.81162e-08,1.2010
4.81394e-08,1.2023
4.81627e-08,1.2032
4.81860e-08,1.2035
4.82092e-08,1.2034
4.82325e-08,1.2028
4.82558e-08,1.2020
4.82790e-08,1.2011
4.83023e-08,1.2004
4.83256e-08,1.1998
4.83488e-08,1.1994
4.83721e-08,1.1993
4.83954e-08,1.1994
4.84186e-08,1.1997
4.84419e-08,1.2002
4.84652e-08,1.2008
4.84884e-08,1.2015
4.85117e-08,1.2022
4.85350e-08,1.2027
4.85582e-08,1.2029
4.85815e-08,1.2028
4.86048e-08,1.2022
4.86280e-08,1.2014
4.86513e-08,1.2006
4.86746e-08,1.1998
4.86978e-08,1.1994
4.87211e-08,1.1993
4.87444e-08,1.1996
4.87676e-08,1.2001
4.87909e-08,1.2006
4.88142e-08,1.2012
4.88374e-08,1.2016
4.88607e-08,1.2019
4.88840e-08,1.2020
4.89072e-08,1.2020
4.89305e-08,1.2019
4.89538e-08,1.2016
4.89770e-08,1.2013
4.90003e-08,1.2009
4.90236e-08,1.2004
4.90468e-08,1.2000
4.90701e-08,1.1998
4.90934e-08,1.1998
4.91166e-08,1.2000
4.91399e-08,1.2004
4.91632e-08,1.2009
4.91864e-08,1.2015
4.92097e-08,1.2019
4.92330e-08,1.2020
4.92562e-08,1.2019
4.92795e-08,1.2017
4.93028e-08,1.1823
4.93260e-08,1.1331
4.93493e-08,1.0063
4.93726e-08,0.8392
4.93958e-08,0.7083
4.94191e-08,0.6230
4.94424e-08,0.5654
4.94656e-08,0.5326
4.94889e-08,0.5177
4.95122e-08,0.5114
4.95354e-08,0.5108
4.95587e-08,0.5134
4.95820e-08,0.5182
4.96052e-08,0.5225
4.96285e-08,0.5253
