.HEADER
..NAMES
Time,V U1.L1&L2
.DATA
4.98844e-08,0.9054
4.99077e-08,0.9161
4.99310e-08,0.9238
4.99542e-08,0.9326
4.99775e-08,0.9362
5.00008e-08,0.9276
5.00240e-08,0.9065
5.00473e-08,0.8758
5.00706e-08,0.8411
5.00939e-08,0.8089
5.01171e-08,0.7856
5.01404e-08,0.7533
5.01637e-08,0.7150
5.01869e-08,0.5928
5.02102e-08,0.4745
5.02335e-08,0.3946
5.02567e-08,0.3375
5.02800e-08,0.2952
5.03033e-08,0.2739
5.03265e-08,0.2653
5.03498e-08,0.2546
5.03731e-08,0.2451
5.03963e-08,0.2434
5.04196e-08,0.2536
5.04429e-08,0.2755
5.04661e-08,0.3056
5.04894e-08,0.3384
5.05127e-08,0.3680
5.05359e-08,0.3871
5.05592e-08,0.3944
5.05825e-08,0.4201
5.06057e-08,0.5355
5.06290e-08,0.6846
5.06523e-08,0.7781
5.06755e-08,0.8448
5.06988e-08,0.8875
5.07221e-08,0.9087
5.07453e-08,0.9173
5.07686e-08,0.9256
5.07919e-08,0.9340
5.08151e-08,0.9356
5.08384e-08,0.9243
5.08617e-08,0.9010
5.08849e-08,0.8690
5.09082e-08,0.8343
5.09315e-08,0.8034
5.09547e-08,0.7813
5.09780e-08,0.7473
5.10013e-08,0.6970
5.10245e-08,0.5679
5.10478e-08,0.4559
5.10711e-08,0.3830
5.10943e-08,0.3258
5.11176e-08,0.2893
5.11409e-08,0.2726
5.11641e-08,0.2629
5.11874e-08,0.2523
5.12107e-08,0.2440
5.12339e-08,0.2444
5.12572e-08,0.2571
5.12805e-08,0.2809
5.13037e-08,0.3121
5.13270e-08,0.3448
5.13503e-08,0.3728
5.13735e-08,0.3891
5.13968e-08,0.3961
5.14201e-08,0.4333
5.14433e-08,0.5662
5.14666e-08,0.7069
5.14899e-08,0.7942
5.15131e-08,0.8530
5.15364e-08,0.8933
5.15597e-08,0.9108
5.15829e-08,0.9189
5.16062e-08,0.9275
5.16295e-08,0.9352
5.16527e-08,0.9344
5.16760e-08,0.9205
5.16993e-08,0.8951
5.17225e-08,0.8620
5.17458e-08,0.8277
5.17691e-08,0.7983
5.17923e-08,0.7749
5.18156e-08,0.7422
5.18389e-08,0.6725
5.18621e-08,0.5445
5.18854e-08,0.4394
5.19087e-08,0.3678
5.19319e-08,0.3170
5.19552e-08,0.2858
5.19785e-08,0.2702
5.20017e-08,0.2611
5.20250e-08,0.2503
5.20483e-08,0.2433
5.20715e-08,0.2459
5.20948e-08,0.2611
5.21181e-08,0.2867
5.21413e-08,0.3187
5.21646e-08,0.3510
5.21879e-08,0.3771
5.22111e-08,0.3905
5.22344e-08,0.3991
5.22577e-08,0.4532
5.22809e-08,0.5953
5.23042e-08,0.7297
5.23275e-08,0.8090
5.23507e-08,0.8623
5.23740e-08,0.8976
5.23973e-08,0.9133
5.24205e-08,0.9203
5.24438e-08,0.9292
5.24671e-08,0.9360
5.24904e-08,0.9326
5.25136e-08,0.9163
5.25369e-08,0.8890
5.25602e-08,0.8551
5.25834e-08,0.8212
5.26067e-08,0.7936
5.26300e-08,0.7672
5.26532e-08,0.7343
5.26765e-08,0.6460
5.26998e-08,0.5223
5.27230e-08,0.4238
5.27463e-08,0.3581
5.27696e-08,0.3084
5.27928e-08,0.2807
5.28161e-08,0.2693
5.28394e-08,0.2590
5.28626e-08,0.2484
5.28859e-08,0.2429
5.29092e-08,0.2479
5.29324e-08,0.2654
5.29557e-08,0.2926
5.29790e-08,0.3252
5.30022e-08,0.3569
5.30255e-08,0.3810
5.30488e-08,0.3911
5.30720e-08,0.4032
5.30953e-08,0.4731
5.31186e-08,0.6341
5.31418e-08,0.7466
5.31651e-08,0.8233
5.31884e-08,0.8709
5.32116e-08,0.9023
5.32349e-08,0.9145
5.32582e-08,0.9221
5.32814e-08,0.9311
5.33047e-08,0.9363
5.33280e-08,0.9303
5.33512e-08,0.9116
5.33745e-08,0.8825
5.33978e-08,0.8481
5.34210e-08,0.8149
5.34443e-08,0.7893
5.34676e-08,0.7601
5.34908e-08,0.7267
5.35141e-08,0.6223
5.35374e-08,0.4977
5.35606e-08,0.4094
5.35839e-08,0.3467
5.36072e-08,0.3013
5.36304e-08,0.2782
5.36537e-08,0.2670
5.36770e-08,0.2568
5.37002e-08,0.2467
5.37235e-08,0.2429
5.37468e-08,0.2504
5.37700e-08,0.2701
5.37933e-08,0.2989
5.38166e-08,0.3317
5.38398e-08,0.3625
5.38631e-08,0.3843
5.38864e-08,0.3926
5.39096e-08,0.4087
5.39329e-08,0.5009
5.39562e-08,0.6618
5.39794e-08,0.7628
5.40027e-08,0.8358
5.40260e-08,0.8805
5.40492e-08,0.9058
5.40725e-08,0.9162
5.40958e-08,0.9238
5.41190e-08,0.9325
5.41423e-08,0.9362
5.41656e-08,0.9275
5.41888e-08,0.9064
5.42121e-08,0.8758
5.42354e-08,0.8411
5.42586e-08,0.8089
5.42819e-08,0.7856
5.43052e-08,0.7533
5.43284e-08,0.7126
5.43517e-08,0.5933
5.43750e-08,0.4756
5.43982e-08,0.3958
5.44215e-08,0.3385
5.44448e-08,0.2963
5.44680e-08,0.2744
5.44913e-08,0.2657
5.45146e-08,0.2548
5.45378e-08,0.2451
5.45611e-08,0.2434
5.45844e-08,0.2535
5.46076e-08,0.2753
5.46309e-08,0.3054
5.46542e-08,0.3383
5.46775e-08,0.3678
5.47007e-08,0.3870
5.47240e-08,0.3942
5.47473e-08,0.4200
5.47705e-08,0.5344
5.47938e-08,0.6863
5.48171e-08,0.7793
5.48403e-08,0.8452
5.48636e-08,0.8881
5.48869e-08,0.9093
5.49101e-08,0.9174
5.49334e-08,0.9256
5.49567e-08,0.9340
5.49799e-08,0.9355
5.50032e-08,0.9242
5.50265e-08,0.9009
5.50497e-08,0.8689
5.50730e-08,0.8342
5.50963e-08,0.8033
5.51195e-08,0.7812
5.51428e-08,0.7472
5.51661e-08,0.6957
5.51893e-08,0.5684
5.52126e-08,0.4564
5.52359e-08,0.3841
5.52591e-08,0.3264
5.52824e-08,0.2900
5.53057e-08,0.2731
5.53289e-08,0.2631
5.53522e-08,0.2524
5.53755e-08,0.2440
