.HEADER
..NAMES
Time,V U1.L6
.DATA
1.91953e-08,1.2373
1.92185e-08,1.2366
1.92418e-08,1.2309
1.92651e-08,1.2225
1.92883e-08,1.2143
1.93116e-08,1.2087
1.93349e-08,1.2067
1.93581e-08,1.2074
1.93814e-08,1.2091
1.94047e-08,1.2102
1.94279e-08,1.2096
1.94512e-08,1.2070
1.94745e-08,1.2031
1.94977e-08,1.1984
1.95210e-08,1.1938
1.95443e-08,1.1899
1.95675e-08,1.1872
1.95908e-08,1.1855
1.96141e-08,1.1850
1.96373e-08,1.1855
1.96606e-08,1.1873
1.96839e-08,1.1905
1.97071e-08,1.1948
1.97304e-08,1.1996
1.97537e-08,1.2037
1.97769e-08,1.2060
1.98002e-08,1.2062
1.98235e-08,1.2046
1.98468e-08,1.2025
1.98700e-08,1.2011
1.98933e-08,1.2013
1.99166e-08,1.2031
1.99398e-08,1.2057
1.99631e-08,1.2082
1.99864e-08,1.2097
2.00096e-08,1.2102
2.00329e-08,1.2097
2.00562e-08,1.2087
2.00794e-08,1.2074
2.01027e-08,1.2058
2.01260e-08,1.2041
2.01492e-08,1.2021
2.01725e-08,1.2003
2.01958e-08,1.1988
2.02190e-08,1.1980
2.02423e-08,1.1981
2.02656e-08,1.1989
2.02888e-08,1.2002
2.03121e-08,1.2014
2.03354e-08,1.2021
2.03586e-08,1.2020
2.03819e-08,1.2011
2.04052e-08,1.1998
2.04284e-08,1.1986
2.04517e-08,1.1981
2.04750e-08,1.1985
2.04982e-08,1.1995
2.05215e-08,1.2009
2.05448e-08,1.2022
2.05680e-08,1.2031
2.05913e-08,1.2036
2.06146e-08,1.2039
2.06378e-08,1.2040
2.06611e-08,1.2041
2.06844e-08,1.2040
2.07076e-08,1.2035
2.07309e-08,1.2028
2.07542e-08,1.2021
2.07774e-08,1.2015
2.08007e-08,1.2014
2.08240e-08,1.2017
2.08472e-08,1.2023
2.08705e-08,1.2029
2.08938e-08,1.2032
2.09170e-08,1.2032
2.09403e-08,1.2027
2.09636e-08,1.2020
2.09868e-08,1.2012
2.10101e-08,1.2006
2.10334e-08,1.2003
2.10566e-08,1.2003
2.10799e-08,1.2006
2.11032e-08,1.2009
2.11264e-08,1.2013
2.11497e-08,1.2015
2.11730e-08,1.2017
2.11962e-08,1.2019
2.12195e-08,1.2020
2.12428e-08,1.2021
2.12660e-08,1.2021
2.12893e-08,1.2019
2.13126e-08,1.2016
2.13358e-08,1.2013
2.13591e-08,1.2012
2.13824e-08,1.2013
2.14056e-08,1.2017
2.14289e-08,1.2021
2.14522e-08,1.2025
2.14754e-08,1.2026
2.14987e-08,1.2026
2.15220e-08,1.2023
2.15452e-08,1.2020
2.15685e-08,1.2017
2.15918e-08,1.2015
2.16150e-08,1.2014
2.16383e-08,1.2014
2.16616e-08,1.2014
2.16848e-08,1.2015
2.17081e-08,1.2015
2.17314e-08,1.2016
2.17546e-08,1.2017
2.17779e-08,1.2018
2.18012e-08,1.2018
2.18244e-08,1.2018
2.18477e-08,1.2017
2.18710e-08,1.2015
2.18942e-08,1.2013
2.19175e-08,1.2012
2.19408e-08,1.2012
2.19640e-08,1.2013
2.19873e-08,1.2015
2.20106e-08,1.2017
2.20338e-08,1.2019
2.20571e-08,1.2019
2.20804e-08,1.2019
2.21037e-08,1.2018
2.21269e-08,1.2017
2.21502e-08,1.2016
2.21735e-08,1.2016
2.21967e-08,1.2015
2.22200e-08,1.2015
2.22433e-08,1.2015
2.22665e-08,1.2015
2.22898e-08,1.2016
2.23131e-08,1.2016
2.23363e-08,1.2017
2.23596e-08,1.2017
2.23829e-08,1.2017
2.24061e-08,1.2017
2.24294e-08,1.2016
2.24527e-08,1.2015
2.24759e-08,1.2014
2.24992e-08,1.2013
2.25225e-08,1.2013
2.25457e-08,1.2014
2.25690e-08,1.2015
2.25923e-08,1.2016
2.26155e-08,1.2016
2.26388e-08,1.1951
2.26621e-08,1.1549
2.26853e-08,1.0638
2.27086e-08,0.8992
2.27319e-08,0.7757
2.27551e-08,0.7086
2.27784e-08,0.6648
2.28017e-08,0.6327
2.28249e-08,0.6040
2.28482e-08,0.5771
2.28715e-08,0.5533
2.28947e-08,0.5352
2.29180e-08,0.5226
2.29413e-08,0.5146
2.29645e-08,0.5100
2.29878e-08,0.5071
2.30111e-08,0.5062
2.30343e-08,0.5089
2.30576e-08,0.5161
2.30809e-08,0.5261
2.31041e-08,0.5321
2.31274e-08,0.5263
2.31507e-08,0.5025
2.31739e-08,0.4572
2.31972e-08,0.3920
2.32205e-08,0.3140
2.32437e-08,0.2344
2.32670e-08,0.1651
2.32903e-08,0.1134
2.33135e-08,0.0796
2.33368e-08,0.0571
2.33601e-08,0.0377
2.33833e-08,0.0163
2.34066e-08,-0.0072
2.34299e-08,-0.0296
2.34531e-08,-0.0478
2.34764e-08,-0.0607
2.34997e-08,-0.0697
2.35229e-08,-0.0762
2.35462e-08,-0.0805
2.35695e-08,-0.0809
2.35927e-08,-0.0747
2.36160e-08,-0.0599
2.36393e-08,-0.0366
