.HEADER
..NAMES
Time,V U1.L1&L2
2.50353e-08,0.2823
2.50586e-08,0.3171
2.50818e-08,0.3550
2.51051e-08,0.3887
2.51284e-08,0.4098
2.51516e-08,0.4147
2.51749e-08,0.4338
2.51982e-08,0.5356
2.52214e-08,0.6684
2.52447e-08,0.7627
2.52680e-08,0.8168
2.52912e-08,0.8578
2.53145e-08,0.8818
2.53378e-08,0.8950
2.53610e-08,0.9094
2.53843e-08,0.9242
2.54076e-08,0.9309
2.54308e-08,0.9212
2.54541e-08,0.8949
2.54774e-08,0.8579
2.55006e-08,0.8182
2.55239e-08,0.7825
2.55472e-08,0.7581
2.55704e-08,0.7278
2.55937e-08,0.6869
2.56170e-08,0.5659
2.56402e-08,0.4602
2.56635e-08,0.3970
2.56868e-08,0.3482
2.57100e-08,0.3132
2.57333e-08,0.2964
2.57566e-08,0.2824
2.57798e-08,0.2667
2.58031e-08,0.2536
2.58264e-08,0.2498
2.58496e-08,0.2617
2.58729e-08,0.2886
2.58962e-08,0.3246
2.59194e-08,0.3623
2.59427e-08,0.3941
2.59660e-08,0.4117
2.59892e-08,0.4155
2.60125e-08,0.4405
2.60358e-08,0.5637
2.60590e-08,0.6918
2.60823e-08,0.7754
2.61056e-08,0.8268
2.61288e-08,0.8636
2.61521e-08,0.8846
2.61754e-08,0.8977
2.61986e-08,0.9125
2.62219e-08,0.9265
2.62452e-08,0.9304
2.62684e-08,0.9172
2.62917e-08,0.8883
2.63150e-08,0.8502
2.63382e-08,0.8107
2.63615e-08,0.7767
2.63848e-08,0.7525
2.64080e-08,0.7241
2.64313e-08,0.6640
2.64546e-08,0.5446
2.64778e-08,0.4470
2.65011e-08,0.3834
2.65244e-08,0.3391
2.65476e-08,0.3097
2.65709e-08,0.2928
2.65942e-08,0.2794
2.66174e-08,0.2638
2.66407e-08,0.2519
2.66640e-08,0.2508
2.66872e-08,0.2660
2.67105e-08,0.2952
2.67338e-08,0.3321
2.67570e-08,0.3693
2.67803e-08,0.3990
2.68036e-08,0.4128
2.68269e-08,0.4170
2.68501e-08,0.4547
2.68734e-08,0.5916
2.68967e-08,0.7103
2.69199e-08,0.7846
2.69432e-08,0.8358
2.69665e-08,0.8678
2.69897e-08,0.8868
2.70130e-08,0.9004
2.70363e-08,0.9154
2.70595e-08,0.9284
2.70828e-08,0.9293
2.71061e-08,0.9126
2.71293e-08,0.8814
2.71526e-08,0.8424
2.71759e-08,0.8034
2.71991e-08,0.7715
2.72224e-08,0.7456
2.72457e-08,0.7182
2.72689e-08,0.6406
2.72922e-08,0.5242
2.73155e-08,0.4315
2.73387e-08,0.3739
2.73620e-08,0.3330
2.73853e-08,0.3043
2.74085e-08,0.2905
2.74318e-08,0.2766
2.74551e-08,0.2610
2.74783e-08,0.2506
2.75016e-08,0.2525
2.75249e-08,0.2708
2.75481e-08,0.3021
2.75714e-08,0.3396
2.75947e-08,0.3759
2.76179e-08,0.4032
2.76412e-08,0.4131
2.76645e-08,0.4192
2.76877e-08,0.4755
2.77110e-08,0.6176
2.77343e-08,0.7249
2.77575e-08,0.7934
2.77808e-08,0.8431
2.78041e-08,0.8733
2.78273e-08,0.8895
2.78506e-08,0.9031
2.78739e-08,0.9185
2.78971e-08,0.9298
2.79204e-08,0.9274
2.79437e-08,0.9075
2.79669e-08,0.8742
2.79902e-08,0.8346
2.80135e-08,0.7964
2.80367e-08,0.7669
2.80600e-08,0.7391
2.80833e-08,0.7103
2.81065e-08,0.6208
2.81298e-08,0.5041
2.81531e-08,0.4201
2.81763e-08,0.3623
2.81996e-08,0.3247
2.82229e-08,0.3016
2.82461e-08,0.2874
2.82694e-08,0.2732
2.82927e-08,0.2584
2.83159e-08,0.2498
2.83392e-08,0.2548
2.83625e-08,0.2761
2.83857e-08,0.3092
2.84090e-08,0.3470
2.84323e-08,0.3823
2.84555e-08,0.4068
2.84788e-08,0.4134
2.85021e-08,0.4232
2.85253e-08,0.5025
2.85486e-08,0.6401
2.85719e-08,0.7441
2.85951e-08,0.8048
2.86184e-08,0.8505
2.86417e-08,0.8769
2.86649e-08,0.8920
2.86882e-08,0.9059
2.87115e-08,0.9213
2.87347e-08,0.9307
2.87580e-08,0.9249
2.87813e-08,0.9019
2.88045e-08,0.8667
2.88278e-08,0.8269
2.88511e-08,0.7898
2.88743e-08,0.7629
2.88976e-08,0.7334
2.89209e-08,0.6979
2.89441e-08,0.5937
2.89674e-08,0.4797
2.89907e-08,0.4060
2.90139e-08,0.3559
2.90372e-08,0.3201
2.90605e-08,0.2980
2.90838e-08,0.2848
2.91070e-08,0.2703
2.91303e-08,0.2559
2.91536e-08,0.2495
2.91768e-08,0.2578
2.92001e-08,0.2819
2.92234e-08,0.3165
2.92466e-08,0.3544
2.92699e-08,0.3882
2.92932e-08,0.4096
2.93164e-08,0.4144
2.93397e-08,0.4331
2.93630e-08,0.5306
2.93862e-08,0.6644
2.94095e-08,0.7594
2.94328e-08,0.8145
2.94560e-08,0.8557
2.94793e-08,0.8803
2.95026e-08,0.8943
2.95258e-08,0.9088
2.95491e-08,0.9239
2.95724e-08,0.9309
2.95956e-08,0.9216
2.96189e-08,0.8957
2.96422e-08,0.8589
2.96654e-08,0.8192
2.96887e-08,0.7834
2.97120e-08,0.7587
2.97352e-08,0.7281
2.97585e-08,0.6892
2.97818e-08,0.5675
2.98050e-08,0.4609
2.98283e-08,0.3964
2.98516e-08,0.3487
2.98748e-08,0.3124
2.98981e-08,0.2959
2.99214e-08,0.2824
2.99446e-08,0.2668
2.99679e-08,0.2537
2.99912e-08,0.2497
3.00144e-08,0.2614
3.00377e-08,0.2881
3.00610e-08,0.3240
3.00842e-08,0.3617
3.01075e-08,0.3937
3.01308e-08,0.4116
3.01540e-08,0.4152
3.01773e-08,0.4391
3.02006e-08,0.5603
3.02238e-08,0.6891
3.02471e-08,0.7716
3.02704e-08,0.8257
3.02936e-08,0.8620
3.03169e-08,0.8834
3.03402e-08,0.8970
3.03634e-08,0.9120
3.03867e-08,0.9262
3.04100e-08,0.9305
3.04332e-08,0.9177
3.04565e-08,0.8890
3.04798e-08,0.8510
3.05030e-08,0.8115
3.05263e-08,0.7774
3.05496e-08,0.7529
3.05728e-08,0.7243
3.05961e-08,0.6662
3.06194e-08,0.5462
3.06426e-08,0.4479
3.06659e-08,0.3827
3.06892e-08,0.3394
3.07124e-08,0.3092
3.07357e-08,0.2923
3.07590e-08,0.2793
3.07822e-08,0.2638
3.08055e-08,0.2519
3.08288e-08,0.2507
3.08520e-08,0.2656
3.08753e-08,0.2947
3.08986e-08,0.3316
3.09218e-08,0.3688
3.09451e-08,0.3987
3.09684e-08,0.4128
3.09916e-08,0.4166
3.10149e-08,0.4532
3.10382e-08,0.5892
3.10614e-08,0.7103
3.10847e-08,0.7818
3.11080e-08,0.8347
3.11312e-08,0.8668
3.11545e-08,0.8859
3.11778e-08,0.8998
3.12010e-08,0.9150
3.12243e-08,0.9283
3.12476e-08,0.9294
3.12708e-08,0.9130
3.12941e-08,0.8819
3.13174e-08,0.8430
3.13406e-08,0.8040
3.13639e-08,0.7720
3.13872e-08,0.7459
3.14105e-08,0.7186
3.14337e-08,0.6428
3.14570e-08,0.5259
3.14803e-08,0.4322
3.15035e-08,0.3733
3.15268e-08,0.3331
3.15501e-08,0.3043
3.15733e-08,0.2901
3.15966e-08,0.2766
3.16199e-08,0.2610
3.16431e-08,0.2505
3.16664e-08,0.2523
3.16897e-08,0.2704
3.17129e-08,0.3016
3.17362e-08,0.3391
3.17595e-08,0.3755
3.17827e-08,0.4030
3.18060e-08,0.4131
3.18293e-08,0.4186
3.18525e-08,0.4748
3.18758e-08,0.6164
3.18991e-08,0.7260
3.19223e-08,0.7916
3.19456e-08,0.8420
3.19689e-08,0.8726
3.19921e-08,0.8889
3.20154e-08,0.9025
3.20387e-08,0.9182
3.20619e-08,0.9297
3.20852e-08,0.9275
3.21085e-08,0.9078
3.21317e-08,0.8745
3.21550e-08,0.8350
3.21783e-08,0.7968
3.22015e-08,0.7671
3.22248e-08,0.7393
3.22481e-08,0.7109
3.22713e-08,0.6216
3.22946e-08,0.5061
3.23179e-08,0.4210
3.23411e-08,0.3628
3.23644e-08,0.3245
3.23877e-08,0.3017
3.24109e-08,0.2874
3.24342e-08,0.2731
3.24575e-08,0.2583
3.24807e-08,0.2496
3.25040e-08,0.2545
3.25273e-08,0.2757
3.25505e-08,0.3088
3.25738e-08,0.3466
3.25971e-08,0.3820
3.26203e-08,0.4066
3.26436e-08,0.4134
3.26669e-08,0.4223
3.26901e-08,0.5019
3.27134e-08,0.6414
3.27367e-08,0.7450
3.27599e-08,0.8043
3.27832e-08,0.8497
3.28065e-08,0.8765
3.28297e-08,0.8916
3.28530e-08,0.9055
3.28763e-08,0.9210
3.28995e-08,0.9306
3.29228e-08,0.9249
3.29461e-08,0.9020
3.29693e-08,0.8668
3.29926e-08,0.8270
3.30159e-08,0.7898
3.30391e-08,0.7629
3.30624e-08,0.7335
3.30857e-08,0.6993
3.31089e-08,0.5944
3.31322e-08,0.4812
3.31555e-08,0.4066
3.31787e-08,0.3566
3.32020e-08,0.3200
3.32253e-08,0.2980
3.32485e-08,0.2847
3.32718e-08,0.2702
3.32951e-08,0.2558
3.33183e-08,0.2492
3.33416e-08,0.2575
3.33649e-08,0.2815
3.33881e-08,0.3162
3.34114e-08,0.3540
3.34347e-08,0.3880
3.34579e-08,0.4095
3.34812e-08,0.4144
3.35045e-08,0.4321
3.35277e-08,0.5309
3.35510e-08,0.6668
3.35743e-08,0.7596
3.35975e-08,0.8152
3.36208e-08,0.8559
3.36441e-08,0.8798
3.36673e-08,0.8940
3.36906e-08,0.9085
3.37139e-08,0.9237
3.37372e-08,0.9309
3.37604e-08,0.9216
3.37837e-08,0.8957
3.38070e-08,0.8589
3.38302e-08,0.8192
3.38535e-08,0.7833
3.38768e-08,0.7594
3.39000e-08,0.7287
3.39233e-08,0.6920
3.39466e-08,0.5703
3.39698e-08,0.4630
3.39931e-08,0.3974
3.40164e-08,0.3498
3.40396e-08,0.3127
3.40629e-08,0.2960
3.40862e-08,0.2824
3.41094e-08,0.2668
3.41327e-08,0.2535
3.41560e-08,0.2494
3.41792e-08,0.2610
3.42025e-08,0.2877
3.42258e-08,0.3236
3.42490e-08,0.3613
3.42723e-08,0.3935
3.42956e-08,0.4115
3.43188e-08,0.4152
3.43421e-08,0.4395
3.43654e-08,0.5612
3.43886e-08,0.6907
3.44119e-08,0.7715
3.44352e-08,0.8264
3.44584e-08,0.8626
3.44817e-08,0.8832
3.45050e-08,0.8967
3.45282e-08,0.9118
3.45515e-08,0.9261
3.45748e-08,0.9305
3.45980e-08,0.9176
3.46213e-08,0.8890
3.46446e-08,0.8510
3.46678e-08,0.8114
3.46911e-08,0.7772
3.47144e-08,0.7534
3.47376e-08,0.7246
3.47609e-08,0.6688
3.47842e-08,0.5490
3.48074e-08,0.4499
3.48307e-08,0.3836
3.48540e-08,0.3402
3.48772e-08,0.3095
3.49005e-08,0.2923
3.49238e-08,0.2792
3.49470e-08,0.2637
3.49703e-08,0.2516
3.49936e-08,0.2503
3.50168e-08,0.2651
3.50401e-08,0.2943
3.50634e-08,0.3312
3.50866e-08,0.3684
3.51099e-08,0.3985
3.51332e-08,0.4128
3.51564e-08,0.4163
3.51797e-08,0.4539
3.52030e-08,0.5899
3.52262e-08,0.7136
3.52495e-08,0.7819
3.52728e-08,0.8352
3.52960e-08,0.8673
3.53193e-08,0.8858
3.53426e-08,0.8995
3.53658e-08,0.9148
3.53891e-08,0.9282
3.54124e-08,0.9293
3.54356e-08,0.9130
3.54589e-08,0.8819
3.54822e-08,0.8429
3.55054e-08,0.8039
3.55287e-08,0.7717
3.55520e-08,0.7464
3.55752e-08,0.7191
3.55985e-08,0.6454
3.56218e-08,0.5285
3.56450e-08,0.4337
3.56683e-08,0.3741
3.56916e-08,0.3335
3.57148e-08,0.3049
3.57381e-08,0.2901
3.57614e-08,0.2766
3.57846e-08,0.2609
3.58079e-08,0.2503
3.58312e-08,0.2518
3.58544e-08,0.2699
3.58777e-08,0.3012
3.59010e-08,0.3388
3.59242e-08,0.3753
3.59475e-08,0.4028
3.59708e-08,0.4131
3.59940e-08,0.4182
3.60173e-08,0.4756
3.60406e-08,0.6170
3.60638e-08,0.7291
3.60871e-08,0.7925
3.61104e-08,0.8420
3.61337e-08,0.8730
3.61569e-08,0.8890
3.61802e-08,0.9024
3.62035e-08,0.9181
3.62267e-08,0.9297
3.62500e-08,0.9275
3.62733e-08,0.9078
3.62965e-08,0.8745
3.63198e-08,0.8349
3.63431e-08,0.7966
3.63663e-08,0.7668
3.63896e-08,0.7396
3.64129e-08,0.7118
3.64361e-08,0.6236
3.64594e-08,0.5086
3.64827e-08,0.4224
3.65059e-08,0.3646
3.65292e-08,0.3246
3.65525e-08,0.3022
3.65757e-08,0.2877
3.65990e-08,0.2731
3.66223e-08,0.2582
3.66455e-08,0.2493
3.66688e-08,0.2541
3.66921e-08,0.2752
3.67153e-08,0.3084
3.67386e-08,0.3463
3.67619e-08,0.3817
3.67851e-08,0.4065
3.68084e-08,0.4135
3.68317e-08,0.4213
3.68549e-08,0.5016
3.68782e-08,0.6436
3.69015e-08,0.7467
3.69247e-08,0.8057
3.69480e-08,0.8498
3.69713e-08,0.8769
3.69945e-08,0.8917
3.70178e-08,0.9054
3.70411e-08,0.9210
3.70643e-08,0.9306
3.70876e-08,0.9249
3.71109e-08,0.9020
3.71341e-08,0.8668
3.71574e-08,0.8269
3.71807e-08,0.7896
3.72039e-08,0.7625
3.72272e-08,0.7338
3.72505e-08,0.7008
3.72737e-08,0.5960
3.72970e-08,0.4826
3.73203e-08,0.4080
3.73435e-08,0.3578
3.73668e-08,0.3201
3.73901e-08,0.2981
3.74133e-08,0.2850
3.74366e-08,0.2702
3.74599e-08,0.2557
3.74831e-08,0.2489
3.75064e-08,0.2570
3.75297e-08,0.2811
3.75529e-08,0.3158
3.75762e-08,0.3537
3.75995e-08,0.3878
3.76227e-08,0.4094
3.76460e-08,0.4144
3.76693e-08,0.4312
3.76925e-08,0.5307
3.77158e-08,0.6691
3.77391e-08,0.7599
3.77623e-08,0.8170
3.77856e-08,0.8566
3.78089e-08,0.8800
3.78321e-08,0.8942
3.78554e-08,0.9085
3.78787e-08,0.9237
3.79019e-08,0.9309
3.79252e-08,0.9217
3.79485e-08,0.8957
3.79717e-08,0.8589
3.79950e-08,0.8191
3.80183e-08,0.7831
3.80415e-08,0.7590
3.80648e-08,0.7285
3.80881e-08,0.6940
3.81113e-08,0.5719
3.81346e-08,0.4641
3.81579e-08,0.3986
3.81811e-08,0.3508
3.82044e-08,0.3131
3.82277e-08,0.2960
3.82509e-08,0.2827
3.82742e-08,0.2668
3.82975e-08,0.2534
3.83207e-08,0.2492
3.83440e-08,0.2606
3.83673e-08,0.2873
3.83905e-08,0.3233
3.84138e-08,0.3611
3.84371e-08,0.3933
3.84603e-08,0.4115
3.84836e-08,0.4151
3.85069e-08,0.4392
3.85302e-08,0.5614
3.85534e-08,0.6917
3.85767e-08,0.7715
3.86000e-08,0.8270
3.86232e-08,0.8634
3.86465e-08,0.8835
3.86698e-08,0.8968
3.86930e-08,0.9119
3.87163e-08,0.9262
3.87396e-08,0.9306
3.87628e-08,0.9177
3.87861e-08,0.8890
3.88094e-08,0.8509
3.88326e-08,0.8114
3.88559e-08,0.7770
3.88792e-08,0.7532
3.89024e-08,0.7244
3.89257e-08,0.6708
3.89490e-08,0.5502
3.89722e-08,0.4508
3.89955e-08,0.3843
3.90188e-08,0.3407
3.90420e-08,0.3098
3.90653e-08,0.2926
3.90886e-08,0.2794
3.91118e-08,0.2638
3.91351e-08,0.2516
3.91584e-08,0.2501
3.91816e-08,0.2648
3.92049e-08,0.2940
3.92282e-08,0.3309
3.92514e-08,0.3682
3.92747e-08,0.3983
3.92980e-08,0.4128
3.93212e-08,0.4161
3.93445e-08,0.4539
3.93678e-08,0.5896
3.93910e-08,0.7162
3.94143e-08,0.7818
3.94376e-08,0.8353
3.94608e-08,0.8680
3.94841e-08,0.8862
3.95074e-08,0.8997
3.95306e-08,0.9149
3.95539e-08,0.9283
3.95772e-08,0.9295
3.96004e-08,0.9131
3.96237e-08,0.8819
3.96470e-08,0.8429
3.96702e-08,0.8038
3.96935e-08,0.7715
3.97168e-08,0.7462
3.97400e-08,0.7191
3.97633e-08,0.6475
3.97866e-08,0.5295
3.98098e-08,0.4341
3.98331e-08,0.3746
3.98564e-08,0.3341
3.98796e-08,0.3052
3.99029e-08,0.2903
3.99262e-08,0.2768
3.99494e-08,0.2610
3.99727e-08,0.2502
3.99960e-08,0.2516
4.00192e-08,0.2696
4.00425e-08,0.3009
4.00658e-08,0.3385
4.00890e-08,0.3750
4.01123e-08,0.4027
4.01356e-08,0.4131
4.01588e-08,0.4180
4.01821e-08,0.4749
4.02054e-08,0.6164
4.02286e-08,0.7312
4.02519e-08,0.7933
4.02752e-08,0.8418
4.02984e-08,0.8733
4.03217e-08,0.8896
4.03450e-08,0.9025
4.03682e-08,0.9182
4.03915e-08,0.9298
4.04148e-08,0.9276
4.04380e-08,0.9079
4.04613e-08,0.8745
4.04846e-08,0.8349
4.05078e-08,0.7965
4.05311e-08,0.7666
4.05544e-08,0.7394
4.05776e-08,0.7114
4.06009e-08,0.6251
4.06242e-08,0.5096
4.06474e-08,0.4229
4.06707e-08,0.3661
4.06940e-08,0.3251
4.07173e-08,0.3026
4.07405e-08,0.2882
4.07638e-08,0.2734
4.07871e-08,0.2583
4.08103e-08,0.2493
4.08336e-08,0.2538
4.08569e-08,0.2749
4.08801e-08,0.3081
4.09034e-08,0.3460
4.09267e-08,0.3815
4.09499e-08,0.4064
4.09732e-08,0.4135
4.09965e-08,0.4204
4.10197e-08,0.5000
4.10430e-08,0.6444
4.10663e-08,0.7470
4.10895e-08,0.8070
4.11128e-08,0.8497
4.11361e-08,0.8773
4.11593e-08,0.8922
4.11826e-08,0.9057
4.12059e-08,0.9211
4.12291e-08,0.9307
4.12524e-08,0.9251
4.12757e-08,0.9021
4.12989e-08,0.8668
4.13222e-08,0.8270
4.13455e-08,0.7896
4.13687e-08,0.7624
4.13920e-08,0.7336
4.14153e-08,0.7012
4.14385e-08,0.5967
4.14618e-08,0.4829
4.14851e-08,0.4088
4.15083e-08,0.3589
4.15316e-08,0.3207
4.15549e-08,0.2983
4.15781e-08,0.2854
4.16014e-08,0.2705
4.16247e-08,0.2558
4.16479e-08,0.2490
4.16712e-08,0.2569
4.16945e-08,0.2808
4.17177e-08,0.3154
4.17410e-08,0.3533
4.17643e-08,0.3874
4.17875e-08,0.4092
4.18108e-08,0.4143
4.18341e-08,0.4302
4.18573e-08,0.5254
4.18806e-08,0.6674
4.19039e-08,0.7577
4.19271e-08,0.8167
4.19504e-08,0.8565
4.19737e-08,0.8801
4.19969e-08,0.8946
4.20202e-08,0.9086
4.20435e-08,0.9237
4.20667e-08,0.9310
4.20900e-08,0.9219
4.21133e-08,0.8960
4.21365e-08,0.8593
4.21598e-08,0.8195
4.21831e-08,0.7836
4.22063e-08,0.7593
4.22296e-08,0.7286
4.22529e-08,0.6955
4.22761e-08,0.5725
4.22994e-08,0.4647
4.23227e-08,0.3989
4.23459e-08,0.3518
4.23692e-08,0.3139
4.23925e-08,0.2961
4.24157e-08,0.2832
4.24390e-08,0.2672
4.24623e-08,0.2537
4.24855e-08,0.2493
4.25088e-08,0.2605
4.25321e-08,0.2870
4.25553e-08,0.3228
4.25786e-08,0.3605
4.26019e-08,0.3928
4.26251e-08,0.4112
4.26484e-08,0.4149
4.26717e-08,0.4388
4.26949e-08,0.5567
4.27182e-08,0.6893
4.27415e-08,0.7694
4.27647e-08,0.8260
4.27880e-08,0.8635
4.28113e-08,0.8838
4.28345e-08,0.8970
4.28578e-08,0.9119
4.28811e-08,0.9261
4.29043e-08,0.9307
4.29276e-08,0.9180
4.29509e-08,0.8895
4.29742e-08,0.8515
4.29974e-08,0.8120
4.30207e-08,0.7776
4.30440e-08,0.7535
4.30672e-08,0.7243
4.30905e-08,0.6724
4.31138e-08,0.5509
4.31370e-08,0.4516
4.31603e-08,0.3859
4.31836e-08,0.3417
4.32068e-08,0.3108
4.32301e-08,0.2932
4.32534e-08,0.2798
4.32766e-08,0.2642
4.32999e-08,0.2518
4.33232e-08,0.2501
4.33464e-08,0.2646
4.33697e-08,0.2935
4.33930e-08,0.3303
4.34162e-08,0.3675
4.34395e-08,0.3978
4.34628e-08,0.4125
4.34860e-08,0.4160
4.35093e-08,0.4538
4.35326e-08,0.5851
4.35558e-08,0.7147
4.35791e-08,0.7809
4.36024e-08,0.8342
4.36256e-08,0.8680
4.36489e-08,0.8864
4.36722e-08,0.8999
4.36954e-08,0.9149
4.37187e-08,0.9282
4.37420e-08,0.9296
4.37652e-08,0.9134
4.37885e-08,0.8824
4.38118e-08,0.8435
4.38350e-08,0.8045
4.38583e-08,0.7720
4.38816e-08,0.7464
4.39048e-08,0.7193
4.39281e-08,0.6489
4.39514e-08,0.5303
4.39746e-08,0.4354
4.39979e-08,0.3760
4.40212e-08,0.3355
4.40444e-08,0.3061
4.40677e-08,0.2909
4.40910e-08,0.2772
4.41142e-08,0.2614
4.41375e-08,0.2504
4.41608e-08,0.2516
4.41840e-08,0.2693
4.42073e-08,0.3003
4.42306e-08,0.3378
4.42538e-08,0.3743
4.42771e-08,0.4022
4.43004e-08,0.4129
4.43236e-08,0.4178
4.43469e-08,0.4744
4.43702e-08,0.6121
4.43934e-08,0.7297
4.44167e-08,0.7930
4.44400e-08,0.8409
4.44632e-08,0.8730
4.44865e-08,0.8899
4.45098e-08,0.9027
4.45330e-08,0.9181
4.45563e-08,0.9297
4.45796e-08,0.9277
4.46028e-08,0.9082
4.46261e-08,0.8750
4.46494e-08,0.8355
4.46726e-08,0.7972
4.46959e-08,0.7671
4.47192e-08,0.7396
4.47424e-08,0.7111
4.47657e-08,0.6264
4.47890e-08,0.5103
4.48122e-08,0.4244
4.48355e-08,0.3684
4.48588e-08,0.3263
4.48820e-08,0.3036
4.49053e-08,0.2890
4.49286e-08,0.2738
4.49518e-08,0.2586
4.49751e-08,0.2495
4.49984e-08,0.2538
4.50216e-08,0.2746
4.50449e-08,0.3074
4.50682e-08,0.3453
4.50914e-08,0.3808
4.51147e-08,0.4058
4.51380e-08,0.4133
4.51612e-08,0.4196
4.51845e-08,0.4989
4.52078e-08,0.6426
4.52310e-08,0.7449
4.52543e-08,0.8075
4.52776e-08,0.8493
4.53008e-08,0.8774
4.53241e-08,0.8925
4.53474e-08,0.9058
4.53707e-08,0.9210
4.53939e-08,0.9307
4.54172e-08,0.9252
4.54405e-08,0.9024
4.54637e-08,0.8674
4.54870e-08,0.8276
4.55103e-08,0.7902
4.55335e-08,0.7628
4.55568e-08,0.7336
4.55801e-08,0.7017
4.56033e-08,0.5981
4.56266e-08,0.4844
4.56499e-08,0.4106
4.56731e-08,0.3607
4.56964e-08,0.3220
4.57197e-08,0.2992
4.57429e-08,0.2861
4.57662e-08,0.2709
4.57895e-08,0.2561
4.58127e-08,0.2490
4.58360e-08,0.2566
4.58593e-08,0.2803
4.58825e-08,0.3148
4.59058e-08,0.3526
4.59291e-08,0.3868
4.59523e-08,0.4087
4.59756e-08,0.4140
4.59989e-08,0.4292
4.60221e-08,0.5250
4.60454e-08,0.6688
4.60687e-08,0.7575
4.60919e-08,0.8177
4.61152e-08,0.8577
4.61385e-08,0.8806
4.61617e-08,0.8950
4.61850e-08,0.9087
4.62083e-08,0.9237
4.62315e-08,0.9310
4.62548e-08,0.9219
4.62781e-08,0.8962
4.63013e-08,0.8595
4.63246e-08,0.8197
4.63479e-08,0.7837
4.63711e-08,0.7593
4.63944e-08,0.7284
4.64177e-08,0.6954
4.64409e-08,0.5740
4.64642e-08,0.4669
4.64875e-08,0.4007
4.65107e-08,0.3538
4.65340e-08,0.3159
4.65573e-08,0.2970
4.65805e-08,0.2838
4.66038e-08,0.2676
4.66271e-08,0.2538
4.66503e-08,0.2492
4.66736e-08,0.2602
4.66969e-08,0.2865
4.67201e-08,0.3223
4.67434e-08,0.3599
4.67667e-08,0.3923
4.67899e-08,0.4109
4.68132e-08,0.4145
4.68365e-08,0.4381
4.68597e-08,0.5566
4.68830e-08,0.6900
4.69063e-08,0.7697
4.69295e-08,0.8264
4.69528e-08,0.8646
4.69761e-08,0.8845
4.69993e-08,0.8975
4.70226e-08,0.9121
4.70459e-08,0.9261
4.70691e-08,0.9306
4.70924e-08,0.9180
4.71157e-08,0.8895
4.71389e-08,0.8516
4.71622e-08,0.8120
4.71855e-08,0.7776
4.72087e-08,0.7535
4.72320e-08,0.7242
4.72553e-08,0.6724
4.72785e-08,0.5523
4.73018e-08,0.4536
4.73251e-08,0.3887
4.73483e-08,0.3432
4.73716e-08,0.3127
4.73949e-08,0.2944
4.74181e-08,0.2803
4.74414e-08,0.2645
4.74647e-08,0.2519
4.74879e-08,0.2500
4.75112e-08,0.2643
4.75345e-08,0.2930
4.75577e-08,0.3298
4.75810e-08,0.3670
4.76043e-08,0.3973
4.76275e-08,0.4122
4.76508e-08,0.4156
4.76741e-08,0.4534
4.76973e-08,0.5846
4.77206e-08,0.7158
4.77439e-08,0.7826
4.77672e-08,0.8348
4.77904e-08,0.8692
4.78137e-08,0.8873
4.78370e-08,0.9004
4.78602e-08,0.9151
4.78835e-08,0.9282
4.79068e-08,0.9295
4.79300e-08,0.9134
4.79533e-08,0.8824
4.79766e-08,0.8436
4.79998e-08,0.8045
4.80231e-08,0.7720
4.80464e-08,0.7463
4.80696e-08,0.7193
4.80929e-08,0.6492
4.81162e-08,0.5316
4.81394e-08,0.4375
4.81627e-08,0.3785
4.81860e-08,0.3370
4.82092e-08,0.3077
4.82325e-08,0.2919
4.82558e-08,0.2777
4.82790e-08,0.2616
4.83023e-08,0.2505
4.83256e-08,0.2514
4.83488e-08,0.2690
4.83721e-08,0.2999
4.83954e-08,0.3373
4.84186e-08,0.3738
4.84419e-08,0.4017
4.84652e-08,0.4126
4.84884e-08,0.4174
4.85117e-08,0.4736
4.85350e-08,0.6115
4.85582e-08,0.7306
4.85815e-08,0.7955
4.86048e-08,0.8423
4.86280e-08,0.8739
4.86513e-08,0.8908
4.86746e-08,0.9031
4.86978e-08,0.9182
4.87211e-08,0.9297
4.87444e-08,0.9277
4.87676e-08,0.9082
4.87909e-08,0.8750
4.88142e-08,0.8355
4.88374e-08,0.7972
4.88607e-08,0.7670
4.88840e-08,0.7395
4.89072e-08,0.7111
4.89305e-08,0.6277
4.89538e-08,0.5117
4.89770e-08,0.4262
4.90003e-08,0.3707
4.90236e-08,0.3281
4.90468e-08,0.3050
4.90701e-08,0.2899
4.90934e-08,0.2742
4.91166e-08,0.2589
4.91399e-08,0.2495
4.91632e-08,0.2535
4.91864e-08,0.2742
4.92097e-08,0.3070
4.92330e-08,0.3448
4.92562e-08,0.3803
4.92795e-08,0.4054
4.93028e-08,0.4130
4.93260e-08,0.4186
4.93493e-08,0.4974
4.93726e-08,0.6439
4.93958e-08,0.7452
4.94191e-08,0.8095
4.94424e-08,0.8507
4.94656e-08,0.8783
4.94889e-08,0.8931
4.95122e-08,0.9061
4.95354e-08,0.9210
4.95587e-08,0.9306
4.95820e-08,0.9251
4.96052e-08,0.9024
4.96285e-08,0.8674
4.96518e-08,0.8276
4.96750e-08,0.7902
4.96983e-08,0.7627
4.97216e-08,0.7336
4.97448e-08,0.7024
4.97681e-08,0.5995
4.97914e-08,0.4862
4.98146e-08,0.4131
4.98379e-08,0.3624
4.98612e-08,0.3238
4.98844e-08,0.3005
4.99077e-08,0.2869
4.99310e-08,0.2713
4.99542e-08,0.2562
4.99775e-08,0.2490
5.00008e-08,0.2564
5.00240e-08,0.2800
