.HEADER
..NAMES
Time,V U1.E3
2.48724e-08,0.1162
2.48957e-08,0.0645
2.49190e-08,0.0203
2.49422e-08,-0.0195
2.49655e-08,-0.0517
2.49888e-08,-0.0726
2.50120e-08,-0.0844
2.50353e-08,-0.0913
2.50586e-08,-0.0935
2.50818e-08,-0.0916
2.51051e-08,-0.0903
2.51284e-08,-0.0928
2.51516e-08,-0.0965
2.51749e-08,-0.0984
2.51982e-08,-0.0992
2.52214e-08,-0.0988
2.52447e-08,-0.0938
2.52680e-08,-0.0822
2.52912e-08,-0.0667
2.53145e-08,-0.0495
2.53378e-08,-0.0302
2.53610e-08,-0.0098
2.53843e-08,0.0082
2.54076e-08,0.0222
2.54308e-08,0.0341
2.54541e-08,0.0443
2.54774e-08,0.0512
2.55006e-08,0.0547
2.55239e-08,0.0564
2.55472e-08,0.0561
2.55704e-08,0.0519
2.55937e-08,0.0446
2.56170e-08,0.0370
2.56402e-08,0.0307
2.56635e-08,0.0256
2.56868e-08,0.0226
2.57100e-08,0.0226
2.57333e-08,0.0243
2.57566e-08,0.0251
2.57798e-08,0.0242
2.58031e-08,0.0221
2.58264e-08,0.0181
2.58496e-08,0.0118
2.58729e-08,0.0044
2.58962e-08,-0.0021
2.59194e-08,-0.0076
2.59427e-08,-0.0127
2.59660e-08,-0.0165
2.59892e-08,-0.0183
2.60125e-08,-0.0190
2.60358e-08,-0.0195
2.60590e-08,-0.0192
2.60823e-08,-0.0177
2.61056e-08,-0.0152
2.61288e-08,-0.0123
2.61521e-08,-0.0083
2.61754e-08,-0.0037
2.61986e-08,0.0063
2.62219e-08,0.0403
2.62452e-08,0.1392
2.62684e-08,0.2991
2.62917e-08,0.4146
2.63150e-08,0.5074
2.63382e-08,0.5742
2.63615e-08,0.6037
2.63848e-08,0.6175
2.64080e-08,0.6252
2.64313e-08,0.6310
2.64546e-08,0.6328
2.64778e-08,0.6364
2.65011e-08,0.6456
2.65244e-08,0.6549
2.65476e-08,0.6606
2.65709e-08,0.6660
2.65942e-08,0.6729
2.66174e-08,0.6753
2.66407e-08,0.6693
2.66640e-08,0.6598
2.66872e-08,0.6496
2.67105e-08,0.6378
2.67338e-08,0.6261
2.67570e-08,0.6231
2.67803e-08,0.6348
2.68036e-08,0.6613
2.68269e-08,0.7036
2.68501e-08,0.7630
2.68734e-08,0.8342
2.68967e-08,0.9067
2.69199e-08,0.9742
2.69432e-08,1.0350
2.69665e-08,1.0862
2.69897e-08,1.1244
2.70130e-08,1.1439
2.70363e-08,1.1228
2.70595e-08,1.0466
2.70828e-08,0.8880
2.71061e-08,0.7534
2.71293e-08,0.6657
2.71526e-08,0.6076
2.71759e-08,0.5808
2.71991e-08,0.5749
2.72224e-08,0.5774
2.72457e-08,0.5819
2.72689e-08,0.5889
2.72922e-08,0.5935
2.73155e-08,0.5900
2.73387e-08,0.5791
2.73620e-08,0.5639
2.73853e-08,0.5435
2.74085e-08,0.5178
2.74318e-08,0.4927
2.74551e-08,0.4763
2.74783e-08,0.4681
2.75016e-08,0.4664
2.75249e-08,0.4709
2.75481e-08,0.4797
2.75714e-08,0.4844
2.75947e-08,0.4771
2.76179e-08,0.4552
2.76412e-08,0.4187
2.76645e-08,0.3676
2.76877e-08,0.3055
2.77110e-08,0.2402
2.77343e-08,0.1781
2.77575e-08,0.1214
2.77808e-08,0.0718
2.78041e-08,0.0319
2.78273e-08,0.0020
2.78506e-08,-0.0207
2.78739e-08,-0.0370
2.78971e-08,-0.0456
2.79204e-08,-0.0469
2.79437e-08,-0.0439
2.79669e-08,-0.0390
2.79902e-08,-0.0337
2.80135e-08,-0.0307
2.80367e-08,-0.0328
2.80600e-08,-0.0401
2.80833e-08,-0.0499
2.81065e-08,-0.0600
2.81298e-08,-0.0685
2.81531e-08,-0.0719
2.81763e-08,-0.0674
2.81996e-08,-0.0553
2.82229e-08,-0.0382
2.82461e-08,-0.0185
2.82694e-08,0.0024
2.82927e-08,0.0373
2.83159e-08,0.1072
2.83392e-08,0.2681
2.83625e-08,0.4217
2.83857e-08,0.5381
2.84090e-08,0.6176
2.84323e-08,0.6587
2.84555e-08,0.6707
2.84788e-08,0.6684
2.85021e-08,0.6619
2.85253e-08,0.6515
2.85486e-08,0.6416
2.85719e-08,0.6412
2.85951e-08,0.6490
2.86184e-08,0.6579
2.86417e-08,0.6682
2.86649e-08,0.6818
2.86882e-08,0.6930
2.87115e-08,0.6932
2.87347e-08,0.6835
2.87580e-08,0.6690
2.87813e-08,0.6506
2.88045e-08,0.6300
2.88278e-08,0.6143
2.88511e-08,0.6133
2.88743e-08,0.6294
2.88976e-08,0.6628
2.89209e-08,0.7153
2.89441e-08,0.7849
2.89674e-08,0.8615
2.89907e-08,0.9359
2.90139e-08,1.0054
2.90372e-08,1.0675
2.90605e-08,1.1174
2.90838e-08,1.1538
2.91070e-08,1.1534
2.91303e-08,1.1179
2.91536e-08,0.9808
2.91768e-08,0.8280
2.92001e-08,0.7117
2.92234e-08,0.6352
2.92466e-08,0.5888
2.92699e-08,0.5711
2.92932e-08,0.5717
2.93164e-08,0.5779
2.93397e-08,0.5873
2.93630e-08,0.5974
2.93862e-08,0.6010
2.94095e-08,0.5943
2.94328e-08,0.5807
2.94560e-08,0.5615
2.94793e-08,0.5366
2.95026e-08,0.5079
2.95258e-08,0.4893
2.95491e-08,0.5192
2.95724e-08,0.6735
2.95956e-08,0.8679
2.96189e-08,1.0032
2.96422e-08,1.1072
2.96654e-08,1.1547
2.96887e-08,1.1509
2.97120e-08,1.1197
2.97352e-08,1.0754
2.97585e-08,1.0156
2.97818e-08,0.9442
2.98050e-08,0.8792
2.98283e-08,0.8261
2.98516e-08,0.7750
2.98748e-08,0.7262
2.98981e-08,0.6899
2.99214e-08,0.6653
2.99446e-08,0.6398
2.99679e-08,0.6130
2.99912e-08,0.5946
3.00144e-08,0.5844
3.00377e-08,0.5752
3.00610e-08,0.5699
3.00842e-08,0.5782
3.01075e-08,0.6009
3.01308e-08,0.6337
3.01540e-08,0.6802
3.01773e-08,0.7451
3.02006e-08,0.8207
3.02238e-08,0.8956
3.02471e-08,0.9689
3.02704e-08,1.0417
3.02936e-08,1.1072
3.03169e-08,1.1592
3.03402e-08,1.1980
3.03634e-08,1.1973
3.03867e-08,1.1504
3.04100e-08,1.0042
3.04332e-08,0.8686
3.04565e-08,0.7731
3.04798e-08,0.7084
3.05030e-08,0.6676
3.05263e-08,0.6490
3.05496e-08,0.6405
3.05728e-08,0.6306
3.05961e-08,0.6212
3.06194e-08,0.6132
3.06426e-08,0.6010
3.06659e-08,0.5819
3.06892e-08,0.5604
3.07124e-08,0.5390
3.07357e-08,0.5154
3.07590e-08,0.4903
3.07822e-08,0.4830
3.08055e-08,0.5438
3.08288e-08,0.7305
3.08520e-08,0.9120
3.08753e-08,1.0326
3.08986e-08,1.1142
3.09218e-08,1.1441
3.09451e-08,1.1272
3.09684e-08,1.0890
3.09916e-08,1.0410
3.10149e-08,0.9780
3.10382e-08,0.9084
3.10614e-08,0.8505
3.10847e-08,0.8046
3.11080e-08,0.7596
3.11312e-08,0.7197
3.11545e-08,0.6942
3.11778e-08,0.6765
3.12010e-08,0.6536
3.12243e-08,0.6289
3.12476e-08,0.6122
3.12708e-08,0.5999
3.12941e-08,0.5865
3.13174e-08,0.5789
3.13406e-08,0.5880
3.13639e-08,0.6119
3.13872e-08,0.6470
3.14105e-08,0.6985
3.14337e-08,0.7687
3.14570e-08,0.8465
3.14803e-08,0.9216
3.15035e-08,0.9954
3.15268e-08,1.0676
3.15501e-08,1.1295
3.15733e-08,1.1770
3.15966e-08,1.2046
3.16199e-08,1.1925
3.16431e-08,1.1153
3.16664e-08,0.9569
3.16897e-08,0.8295
3.17129e-08,0.7439
3.17362e-08,0.6846
3.17595e-08,0.6507
3.17827e-08,0.6377
3.18060e-08,0.6319
3.18293e-08,0.6251
3.18525e-08,0.6196
3.18758e-08,0.6134
3.18991e-08,0.6007
3.19223e-08,0.5808
3.19456e-08,0.5587
3.19689e-08,0.5359
3.19921e-08,0.5101
3.20154e-08,0.4853
3.20387e-08,0.4902
3.20619e-08,0.5882
3.20852e-08,0.7983
3.21085e-08,0.9474
3.21317e-08,1.0628
3.21550e-08,1.1293
3.21783e-08,1.1426
3.22015e-08,1.1175
3.22248e-08,1.0775
3.22481e-08,1.0265
3.22713e-08,0.9603
3.22946e-08,0.8930
3.23179e-08,0.8394
3.23411e-08,0.7937
3.23644e-08,0.7477
3.23877e-08,0.7099
3.24109e-08,0.6866
3.24342e-08,0.6671
3.24575e-08,0.6421
3.24807e-08,0.6196
3.25040e-08,0.6058
3.25273e-08,0.5942
3.25505e-08,0.5825
3.25738e-08,0.5799
3.25971e-08,0.5945
3.26203e-08,0.6219
3.26436e-08,0.6612
3.26669e-08,0.7186
3.26901e-08,0.7925
3.27134e-08,0.8698
3.27367e-08,0.9439
3.27599e-08,1.0173
3.27832e-08,1.0869
3.28065e-08,1.1440
3.28297e-08,1.1878
3.28530e-08,1.2248
3.28763e-08,1.2551
3.28995e-08,1.2734
3.29228e-08,1.2813
3.29461e-08,1.2854
3.29693e-08,1.2868
3.29926e-08,1.2833
3.30159e-08,1.2784
3.30391e-08,1.2772
3.30624e-08,1.2780
3.30857e-08,1.2761
3.31089e-08,1.2730
3.31322e-08,1.2708
3.31555e-08,1.2663
3.31787e-08,1.2549
3.32020e-08,1.2387
3.32253e-08,1.2211
3.32485e-08,1.2016
3.32718e-08,1.1529
3.32951e-08,1.0764
3.33183e-08,0.9129
3.33416e-08,0.7444
3.33649e-08,0.6227
3.33881e-08,0.5407
3.34114e-08,0.4953
3.34347e-08,0.4803
3.34579e-08,0.4798
3.34812e-08,0.4826
3.35045e-08,0.4914
3.35277e-08,0.5017
3.35510e-08,0.5047
3.35743e-08,0.5013
3.35975e-08,0.4988
3.36208e-08,0.4964
3.36441e-08,0.4905
3.36673e-08,0.4843
3.36906e-08,0.4912
3.37139e-08,0.5456
3.37372e-08,0.7213
3.37604e-08,0.9331
3.37837e-08,1.0784
3.38070e-08,1.1910
3.38302e-08,1.2381
3.38535e-08,1.2308
3.38768e-08,1.1953
3.39000e-08,1.1422
3.39233e-08,1.0692
3.39466e-08,0.9849
3.39698e-08,0.9098
3.39931e-08,0.8483
3.40164e-08,0.7910
3.40396e-08,0.7403
3.40629e-08,0.7056
3.40862e-08,0.6819
3.41094e-08,0.6556
3.41327e-08,0.6275
3.41560e-08,0.6066
3.41792e-08,0.5902
3.42025e-08,0.5724
3.42258e-08,0.5590
3.42490e-08,0.5602
3.42723e-08,0.5759
3.42956e-08,0.6032
3.43188e-08,0.6483
3.43421e-08,0.7147
3.43654e-08,0.7927
3.43886e-08,0.8711
3.44119e-08,0.9496
3.44352e-08,1.0282
3.44584e-08,1.0989
3.44817e-08,1.1563
3.45050e-08,1.2011
3.45282e-08,1.2052
3.45515e-08,1.1607
3.45748e-08,1.0138
3.45980e-08,0.8781
3.46213e-08,0.7821
3.46446e-08,0.7137
3.46678e-08,0.6705
3.46911e-08,0.6515
3.47144e-08,0.6434
3.47376e-08,0.6346
3.47609e-08,0.6274
3.47842e-08,0.6221
3.48074e-08,0.6114
3.48307e-08,0.5924
3.48540e-08,0.5706
3.48772e-08,0.5486
3.49005e-08,0.5231
3.49238e-08,0.4955
3.49470e-08,0.4757
3.49703e-08,0.4653
3.49936e-08,0.4595
3.50168e-08,0.4568
3.50401e-08,0.4584
3.50634e-08,0.4600
3.50866e-08,0.4517
3.51099e-08,0.4304
3.51332e-08,0.3984
3.51564e-08,0.3563
3.51797e-08,0.3033
3.52030e-08,0.2447
3.52262e-08,0.1879
3.52495e-08,0.1358
3.52728e-08,0.0880
3.52960e-08,0.0477
3.53193e-08,0.0180
3.53426e-08,-0.0034
3.53658e-08,-0.0197
3.53891e-08,-0.0301
3.54124e-08,-0.0333
3.54356e-08,-0.0322
3.54589e-08,-0.0305
3.54822e-08,-0.0287
3.55054e-08,-0.0271
3.55287e-08,-0.0284
3.55520e-08,-0.0346
3.55752e-08,-0.0430
3.55985e-08,-0.0508
3.56218e-08,-0.0574
3.56450e-08,-0.0613
3.56683e-08,-0.0592
3.56916e-08,-0.0499
3.57148e-08,-0.0361
3.57381e-08,-0.0206
3.57614e-08,-0.0038
3.57846e-08,0.0127
3.58079e-08,0.0258
3.58312e-08,0.0345
3.58544e-08,0.0400
3.58777e-08,0.0431
3.59010e-08,0.0429
3.59242e-08,0.0400
3.59475e-08,0.0359
3.59708e-08,0.0311
3.59940e-08,0.0246
3.60173e-08,0.0176
3.60406e-08,0.0122
3.60638e-08,0.0091
3.60871e-08,0.0078
3.61104e-08,0.0086
3.61337e-08,0.0119
3.61569e-08,0.0165
3.61802e-08,0.0198
3.62035e-08,0.0351
3.62267e-08,0.0815
3.62500e-08,0.2202
3.62733e-08,0.3602
3.62965e-08,0.4689
3.63198e-08,0.5394
3.63431e-08,0.5853
3.63663e-08,0.6000
3.63896e-08,0.6030
3.64129e-08,0.6070
3.64361e-08,0.6087
3.64594e-08,0.6091
3.64827e-08,0.6160
3.65059e-08,0.6293
3.65292e-08,0.6407
3.65525e-08,0.6494
3.65757e-08,0.6600
3.65990e-08,0.6543
3.66223e-08,0.6193
3.66455e-08,0.4915
3.66688e-08,0.3274
3.66921e-08,0.1866
3.67153e-08,0.0714
3.67386e-08,-0.0042
3.67619e-08,-0.0257
3.67851e-08,-0.0127
3.68084e-08,0.0220
3.68317e-08,0.0756
3.68549e-08,0.1454
3.68782e-08,0.2162
3.69015e-08,0.2771
3.69247e-08,0.3318
3.69480e-08,0.3815
3.69713e-08,0.4194
3.69945e-08,0.4435
3.70178e-08,0.4667
3.70411e-08,0.5199
3.70643e-08,0.6755
3.70876e-08,0.8969
3.71109e-08,1.0529
3.71341e-08,1.1709
3.71574e-08,1.2286
3.71807e-08,1.2329
3.72039e-08,1.2057
3.72272e-08,1.1668
3.72505e-08,1.1117
3.72737e-08,1.0408
3.72970e-08,0.9736
3.73203e-08,0.9170
3.73435e-08,0.8590
3.73668e-08,0.7974
3.73901e-08,0.7450
3.74133e-08,0.7030
3.74366e-08,0.6586
3.74599e-08,0.6105
3.74831e-08,0.5716
3.75064e-08,0.5436
3.75297e-08,0.5189
3.75529e-08,0.5004
3.75762e-08,0.4994
3.75995e-08,0.5180
3.76227e-08,0.5502
3.76460e-08,0.5997
3.76693e-08,0.6724
3.76925e-08,0.7596
3.77158e-08,0.8461
3.77391e-08,0.9284
3.77623e-08,1.0086
3.77856e-08,1.0796
3.78089e-08,1.1345
3.78321e-08,1.1780
3.78554e-08,1.1861
3.78787e-08,1.1598
3.79019e-08,1.0229
3.79252e-08,0.8842
3.79485e-08,0.7930
3.79717e-08,0.7278
3.79950e-08,0.6895
3.80183e-08,0.6727
3.80415e-08,0.6675
3.80648e-08,0.6600
3.80881e-08,0.6498
3.81113e-08,0.6405
3.81346e-08,0.6264
3.81579e-08,0.6033
3.81811e-08,0.5761
3.82044e-08,0.5492
3.82277e-08,0.5208
3.82509e-08,0.4899
3.82742e-08,0.4663
3.82975e-08,0.4544
3.83207e-08,0.4501
3.83440e-08,0.4503
3.83673e-08,0.4554
3.83905e-08,0.4621
3.84138e-08,0.4596
3.84371e-08,0.4420
3.84603e-08,0.4108
3.84836e-08,0.3679
3.85069e-08,0.3130
3.85302e-08,0.2509
3.85534e-08,0.1903
3.85767e-08,0.1360
3.86000e-08,0.0876
3.86232e-08,0.0470
3.86465e-08,0.0174
3.86698e-08,-0.0027
3.86930e-08,-0.0116
3.87163e-08,0.0078
3.87396e-08,0.0970
3.87628e-08,0.2531
3.87861e-08,0.3799
3.88094e-08,0.4715
3.88326e-08,0.5440
3.88559e-08,0.5769
3.88792e-08,0.5822
3.89024e-08,0.5766
3.89257e-08,0.5676
3.89490e-08,0.5562
3.89722e-08,0.5492
3.89955e-08,0.5557
3.90188e-08,0.5730
3.90420e-08,0.5953
3.90653e-08,0.6212
3.90886e-08,0.6461
3.91118e-08,0.6439
3.91351e-08,0.5715
3.91584e-08,0.4168
3.91816e-08,0.2734
3.92049e-08,0.1579
3.92282e-08,0.0682
3.92514e-08,0.0267
3.92747e-08,0.0204
3.92980e-08,0.0390
3.93212e-08,0.0724
3.93445e-08,0.1234
3.93678e-08,0.1845
3.93910e-08,0.2425
3.94143e-08,0.2961
3.94376e-08,0.3498
3.94608e-08,0.3988
3.94841e-08,0.4356
3.95074e-08,0.4635
3.95306e-08,0.5039
3.95539e-08,0.6077
3.95772e-08,0.8209
3.96004e-08,0.9962
3.96237e-08,1.1218
3.96470e-08,1.1984
3.96702e-08,1.2186
3.96935e-08,1.1967
3.97168e-08,1.1596
3.97400e-08,1.1117
3.97633e-08,1.0463
3.97866e-08,0.9769
3.98098e-08,0.9194
3.98331e-08,0.8680
3.98564e-08,0.8127
3.98796e-08,0.7621
3.99029e-08,0.7236
3.99262e-08,0.6770
3.99494e-08,0.6020
3.99727e-08,0.4541
3.99960e-08,0.2723
4.00192e-08,0.1091
4.00425e-08,-0.0188
4.00658e-08,-0.1032
4.00890e-08,-0.1283
4.01123e-08,-0.1061
4.01356e-08,-0.0645
4.01588e-08,0.0011
4.01821e-08,0.0870
4.02054e-08,0.1718
4.02286e-08,0.2441
4.02519e-08,0.3121
4.02752e-08,0.3779
4.02984e-08,0.4305
4.03217e-08,0.4682
4.03450e-08,0.5046
4.03682e-08,0.5645
4.03915e-08,0.7053
4.04148e-08,0.9433
4.04380e-08,1.1080
4.04613e-08,1.2365
4.04846e-08,1.3114
4.05078e-08,1.3164
4.05311e-08,1.2918
4.05544e-08,1.2518
4.05776e-08,1.1915
4.06009e-08,1.1112
4.06242e-08,1.0324
4.06474e-08,0.9643
4.06707e-08,0.8954
4.06940e-08,0.8234
4.07173e-08,0.7624
4.07405e-08,0.7144
4.07638e-08,0.6656
4.07871e-08,0.6134
4.08103e-08,0.5707
4.08336e-08,0.5391
4.08569e-08,0.5096
4.08801e-08,0.4852
4.09034e-08,0.4777
4.09267e-08,0.4902
4.09499e-08,0.5168
4.09732e-08,0.5623
4.09965e-08,0.6342
4.10197e-08,0.7235
4.10430e-08,0.8135
4.10663e-08,0.8996
4.10895e-08,0.9839
4.11128e-08,1.0594
4.11361e-08,1.1190
4.11593e-08,1.1674
4.11826e-08,1.2117
4.12059e-08,1.2483
4.12291e-08,1.2724
4.12524e-08,1.2887
4.12757e-08,1.3021
4.12989e-08,1.3097
4.13222e-08,1.3100
4.13455e-08,1.3096
4.13687e-08,1.3119
4.13920e-08,1.3120
4.14153e-08,1.3069
4.14385e-08,1.3006
4.14618e-08,1.2946
4.14851e-08,1.2836
4.15083e-08,1.2653
4.15316e-08,1.2438
4.15549e-08,1.2210
4.15781e-08,1.1951
4.16014e-08,1.1682
4.16247e-08,1.1468
4.16479e-08,1.1331
4.16712e-08,1.1240
4.16945e-08,1.1189
4.17177e-08,1.1195
4.17410e-08,1.1237
4.17643e-08,1.1273
4.17875e-08,1.1304
4.18108e-08,1.1366
4.18341e-08,1.1455
4.18573e-08,1.1535
4.18806e-08,1.1605
4.19039e-08,1.1679
4.19271e-08,1.1739
4.19504e-08,1.1767
4.19737e-08,1.1779
4.19969e-08,1.1806
4.20202e-08,1.1541
4.20435e-08,1.1001
4.20667e-08,0.9463
4.20900e-08,0.7999
4.21133e-08,0.7031
4.21365e-08,0.6351
4.21598e-08,0.5993
4.21831e-08,0.5885
4.22063e-08,0.5845
4.22296e-08,0.5767
4.22529e-08,0.5698
4.22761e-08,0.5645
4.22994e-08,0.5537
4.23227e-08,0.5383
4.23459e-08,0.5270
4.23692e-08,0.5198
4.23925e-08,0.5108
4.24157e-08,0.5009
4.24390e-08,0.4997
4.24623e-08,0.5063
4.24855e-08,0.5138
4.25088e-08,0.5223
4.25321e-08,0.5335
4.25553e-08,0.5410
4.25786e-08,0.5343
4.26019e-08,0.5109
4.26251e-08,0.4731
4.26484e-08,0.4200
4.26717e-08,0.3519
4.26949e-08,0.2781
4.27182e-08,0.2087
4.27415e-08,0.1468
4.27647e-08,0.0929
4.27880e-08,0.0509
4.28113e-08,0.0227
4.28345e-08,0.0031
4.28578e-08,-0.0127
4.28811e-08,-0.0241
4.29043e-08,-0.0300
4.29276e-08,-0.0338
4.29509e-08,-0.0381
4.29742e-08,-0.0412
4.29974e-08,-0.0434
4.30207e-08,-0.0481
4.30440e-08,-0.0568
4.30672e-08,-0.0662
4.30905e-08,-0.0740
4.31138e-08,-0.0804
4.31370e-08,-0.0833
4.31603e-08,-0.0783
4.31836e-08,-0.0646
4.32068e-08,-0.0455
4.32301e-08,-0.0237
4.32534e-08,-0.0004
4.32766e-08,0.0286
4.32999e-08,0.0799
4.33232e-08,0.2096
4.33464e-08,0.3739
4.33697e-08,0.5018
4.33930e-08,0.5887
4.34162e-08,0.6405
4.34395e-08,0.6608
4.34628e-08,0.6632
4.34860e-08,0.6603
4.35093e-08,0.6553
4.35326e-08,0.6491
4.35558e-08,0.6484
4.35791e-08,0.6556
4.36024e-08,0.6647
4.36256e-08,0.6738
4.36489e-08,0.6847
4.36722e-08,0.6955
4.36954e-08,0.6984
4.37187e-08,0.6904
4.37420e-08,0.6757
4.37652e-08,0.6568
4.37885e-08,0.6349
4.38118e-08,0.6149
4.38350e-08,0.6066
4.38583e-08,0.6157
4.38816e-08,0.6432
4.39048e-08,0.6903
4.39281e-08,0.7566
4.39514e-08,0.8340
4.39746e-08,0.9116
4.39979e-08,0.9837
4.40212e-08,1.0481
4.40444e-08,1.1010
4.40677e-08,1.1401
4.40910e-08,1.1682
4.41142e-08,1.1890
4.41375e-08,1.2029
4.41608e-08,1.2096
4.41840e-08,1.2119
4.42073e-08,1.2130
4.42306e-08,1.2137
4.42538e-08,1.2153
4.42771e-08,1.2206
4.43004e-08,1.2309
4.43236e-08,1.2436
4.43469e-08,1.2554
4.43702e-08,1.2652
4.43934e-08,1.2708
4.44167e-08,1.2686
4.44400e-08,1.2571
4.44632e-08,1.2388
4.44865e-08,1.2163
4.45098e-08,1.1920
4.45330e-08,1.1690
4.45563e-08,1.1514
4.45796e-08,1.1407
4.46028e-08,1.1358
4.46261e-08,1.1358
4.46494e-08,1.1401
4.46726e-08,1.1470
4.46959e-08,1.1544
4.47192e-08,1.1620
4.47424e-08,1.1705
4.47657e-08,1.1791
4.47890e-08,1.1860
4.48122e-08,1.1904
4.48355e-08,1.1921
4.48588e-08,1.1908
4.48820e-08,1.1865
4.49053e-08,1.1811
4.49286e-08,1.1594
4.49518e-08,1.1114
4.49751e-08,0.9865
4.49984e-08,0.8235
4.50216e-08,0.7116
4.50449e-08,0.6381
4.50682e-08,0.5953
4.50914e-08,0.5797
4.51147e-08,0.5779
4.51380e-08,0.5735
4.51612e-08,0.5677
4.51845e-08,0.5629
4.52078e-08,0.5538
4.52310e-08,0.5387
4.52543e-08,0.5249
4.52776e-08,0.5154
4.53008e-08,0.5066
4.53241e-08,0.4966
4.53474e-08,0.4930
4.53707e-08,0.4988
4.53939e-08,0.5082
4.54172e-08,0.5188
4.54405e-08,0.5319
4.54637e-08,0.5439
4.54870e-08,0.5444
4.55103e-08,0.5279
4.55335e-08,0.4950
4.55568e-08,0.4456
4.55801e-08,0.3797
4.56033e-08,0.3044
4.56266e-08,0.2307
4.56499e-08,0.1644
4.56731e-08,0.1068
4.56964e-08,0.0607
4.57197e-08,0.0284
4.57429e-08,0.0067
4.57662e-08,-0.0097
4.57895e-08,-0.0218
4.58127e-08,-0.0287
4.58360e-08,-0.0323
4.58593e-08,-0.0357
4.58825e-08,-0.0388
4.59058e-08,-0.0412
4.59291e-08,-0.0455
4.59523e-08,-0.0538
4.59756e-08,-0.0641
4.59989e-08,-0.0735
4.60221e-08,-0.0814
4.60454e-08,-0.0861
4.60687e-08,-0.0841
4.60919e-08,-0.0728
4.61152e-08,-0.0544
4.61385e-08,-0.0321
4.61617e-08,-0.0077
4.61850e-08,0.0186
4.62083e-08,0.0619
4.62315e-08,0.1663
4.62548e-08,0.3255
4.62781e-08,0.4726
4.63013e-08,0.5643
4.63246e-08,0.6297
4.63479e-08,0.6590
4.63711e-08,0.6631
4.63944e-08,0.6611
4.64177e-08,0.6566
4.64409e-08,0.6501
4.64642e-08,0.6467
4.64875e-08,0.6522
4.65107e-08,0.6619
4.65340e-08,0.6713
4.65573e-08,0.6819
4.65805e-08,0.6930
4.66038e-08,0.6732
4.66271e-08,0.6078
4.66503e-08,0.4410
4.66736e-08,0.2717
4.66969e-08,0.1402
4.67201e-08,0.0293
4.67434e-08,-0.0335
4.67667e-08,-0.0412
4.67899e-08,-0.0204
4.68132e-08,0.0221
4.68365e-08,0.0864
4.68597e-08,0.1618
4.68830e-08,0.2322
4.69063e-08,0.2933
4.69295e-08,0.3499
4.69528e-08,0.3987
4.69761e-08,0.4335
4.69993e-08,0.4581
4.70226e-08,0.4909
4.70459e-08,0.5701
4.70691e-08,0.7729
4.70924e-08,0.9625
4.71157e-08,1.1071
4.71389e-08,1.2020
4.71622e-08,1.2336
4.71855e-08,1.2237
4.72087e-08,1.1929
4.72320e-08,1.1506
4.72553e-08,1.0903
4.72785e-08,1.0214
4.73018e-08,0.9601
4.73251e-08,0.9042
4.73483e-08,0.8432
4.73716e-08,0.7830
4.73949e-08,0.7335
4.74181e-08,0.6855
4.74414e-08,0.6100
4.74647e-08,0.4825
4.74879e-08,0.3017
4.75112e-08,0.1332
4.75345e-08,-0.0009
4.75577e-08,-0.0939
4.75810e-08,-0.1248
4.76043e-08,-0.1134
4.76275e-08,-0.0755
4.76508e-08,-0.0163
4.76741e-08,0.0646
4.76973e-08,0.1493
4.77206e-08,0.2233
4.77439e-08,0.2911
4.77672e-08,0.3572
4.77904e-08,0.4123
4.78137e-08,0.4523
4.78370e-08,0.4883
4.78602e-08,0.5410
4.78835e-08,0.6534
4.79068e-08,0.8846
4.79300e-08,1.0742
4.79533e-08,1.2172
4.79766e-08,1.3063
4.79998e-08,1.3275
4.80231e-08,1.3087
4.80464e-08,1.2689
4.80696e-08,1.2104
4.80929e-08,1.1307
4.81162e-08,1.0479
4.81394e-08,0.9760
4.81627e-08,0.9077
4.81860e-08,0.8369
4.82092e-08,0.7743
4.82325e-08,0.7248
4.82558e-08,0.6680
4.82790e-08,0.5870
4.83023e-08,0.4411
4.83256e-08,0.2640
4.83488e-08,0.0986
4.83721e-08,-0.0312
4.83954e-08,-0.1120
4.84186e-08,-0.1401
4.84419e-08,-0.1221
4.84652e-08,-0.0833
4.84884e-08,-0.0202
4.85117e-08,0.0628
4.85350e-08,0.1454
4.85582e-08,0.2186
4.85815e-08,0.2898
4.86048e-08,0.3589
4.86280e-08,0.4153
4.86513e-08,0.4593
4.86746e-08,0.5024
4.86978e-08,0.5464
4.87211e-08,0.5816
4.87444e-08,0.6080
4.87676e-08,0.6324
4.87909e-08,0.6514
4.88142e-08,0.6549
4.88374e-08,0.6425
4.88607e-08,0.6184
4.88840e-08,0.5784
4.89072e-08,0.5173
4.89305e-08,0.4426
4.89538e-08,0.3662
4.89770e-08,0.2907
4.90003e-08,0.2152
4.90236e-08,0.1455
4.90468e-08,0.0871
4.90701e-08,0.0368
4.90934e-08,-0.0087
4.91166e-08,-0.0315
4.91399e-08,-0.0089
4.91632e-08,0.0930
4.91864e-08,0.2105
4.92097e-08,0.3015
4.92330e-08,0.3780
4.92562e-08,0.4303
4.92795e-08,0.4492
4.93028e-08,0.4574
4.93260e-08,0.4658
4.93493e-08,0.4716
4.93726e-08,0.4753
4.93958e-08,0.4891
4.94191e-08,0.5146
4.94424e-08,0.5421
4.94656e-08,0.5706
4.94889e-08,0.6054
4.95122e-08,0.6422
4.95354e-08,0.6686
4.95587e-08,0.6835
4.95820e-08,0.6938
4.96052e-08,0.6998
4.96285e-08,0.6990
