.HEADER
..NAMES
Time,V U1.H2
.DATA
1.38439e-08,0.5206
1.38671e-08,0.5192
1.38904e-08,0.5194
1.39137e-08,0.5268
1.39369e-08,0.5392
1.39602e-08,0.5530
1.39835e-08,0.5680
1.40067e-08,0.5829
1.40300e-08,0.5927
1.40533e-08,0.5923
1.40765e-08,0.5812
1.40998e-08,0.5609
1.41231e-08,0.5313
1.41463e-08,0.4935
1.41696e-08,0.4502
1.41929e-08,0.4028
1.42161e-08,0.3499
1.42394e-08,0.2924
1.42627e-08,0.2338
1.42859e-08,0.1775
1.43092e-08,0.1258
1.43325e-08,0.0921
1.43557e-08,0.1032
1.43790e-08,0.2084
1.44023e-08,0.3491
1.44255e-08,0.4644
1.44488e-08,0.5424
1.44721e-08,0.5951
1.44953e-08,0.6180
1.45186e-08,0.6182
1.45419e-08,0.6109
1.45651e-08,0.5975
1.45884e-08,0.5781
1.46117e-08,0.5603
1.46349e-08,0.5480
1.46582e-08,0.5385
1.46815e-08,0.5324
1.47047e-08,0.5333
1.47280e-08,0.5422
1.47513e-08,0.5532
1.47745e-08,0.5626
1.47978e-08,0.5709
1.48211e-08,0.5776
1.48443e-08,0.5807
1.48676e-08,0.5809
1.48909e-08,0.5837
1.49141e-08,0.5924
1.49374e-08,0.6076
1.49607e-08,0.6310
1.49839e-08,0.6641
1.50072e-08,0.7050
1.50305e-08,0.7513
1.50537e-08,0.8034
1.50770e-08,0.8619
1.51003e-08,0.9237
1.51236e-08,0.9846
1.51468e-08,1.0267
1.51701e-08,1.0319
1.51934e-08,0.9549
1.52166e-08,0.8084
1.52399e-08,0.6938
1.52632e-08,0.6117
1.52864e-08,0.5562
1.53097e-08,0.5265
1.53330e-08,0.5170
1.53562e-08,0.5145
1.53795e-08,0.5172
1.54028e-08,0.5252
1.54260e-08,0.5335
1.54493e-08,0.5387
1.54726e-08,0.5432
1.54958e-08,0.5483
1.55191e-08,0.5525
1.55424e-08,0.5543
1.55656e-08,0.5574
1.55889e-08,0.5635
1.56122e-08,0.5688
1.56354e-08,0.5717
1.56587e-08,0.5732
1.56820e-08,0.5725
1.57052e-08,0.5663
1.57285e-08,0.5526
1.57518e-08,0.5326
1.57750e-08,0.5065
1.57983e-08,0.4736
1.58216e-08,0.4348
1.58448e-08,0.3921
1.58681e-08,0.3456
1.58914e-08,0.2947
1.59146e-08,0.2414
1.59379e-08,0.1893
1.59612e-08,0.1402
1.59844e-08,0.0958
1.60077e-08,0.0588
1.60310e-08,0.0312
1.60542e-08,0.0119
1.60775e-08,-0.0014
1.61008e-08,-0.0102
1.61240e-08,-0.0156
1.61473e-08,-0.0200
1.61706e-08,-0.0253
1.61938e-08,-0.0318
1.62171e-08,-0.0398
1.62404e-08,-0.0497
1.62636e-08,-0.0610
1.62869e-08,-0.0716
1.63102e-08,-0.0799
1.63334e-08,-0.0848
1.63567e-08,-0.0855
1.63800e-08,-0.0809
1.64032e-08,-0.0708
1.64265e-08,-0.0567
1.64498e-08,-0.0405
1.64730e-08,-0.0238
1.64963e-08,-0.0085
1.65196e-08,0.0036
1.65428e-08,0.0117
1.65661e-08,0.0164
1.65894e-08,0.0182
1.66126e-08,0.0182
1.66359e-08,0.0173
1.66592e-08,0.0166
1.66824e-08,0.0162
1.67057e-08,0.0160
1.67290e-08,0.0163
1.67522e-08,0.0174
1.67755e-08,0.0191
1.67988e-08,0.0211
1.68220e-08,0.0231
1.68453e-08,0.0248
1.68686e-08,0.0258
1.68918e-08,0.0259
1.69151e-08,0.0252
1.69384e-08,0.0240
1.69616e-08,0.0224
1.69849e-08,0.0206
1.70082e-08,0.0185
1.70314e-08,0.0161
1.70547e-08,0.0130
1.70780e-08,0.0092
1.71012e-08,0.0047
1.71245e-08,0.0000
1.71478e-08,-0.0044
1.71710e-08,-0.0081
1.71943e-08,-0.0103
1.72176e-08,-0.0105
1.72408e-08,-0.0090
1.72641e-08,-0.0061
1.72874e-08,-0.0025
1.73106e-08,0.0008
1.73339e-08,0.0032
1.73572e-08,0.0044
1.73804e-08,0.0043
1.74037e-08,0.0029
1.74270e-08,0.0006
1.74502e-08,-0.0024
1.74735e-08,-0.0054
1.74968e-08,-0.0079
1.75201e-08,-0.0095
1.75433e-08,-0.0097
1.75666e-08,-0.0083
1.75899e-08,-0.0055
1.76131e-08,-0.0018
1.76364e-08,0.0020
1.76597e-08,0.0054
1.76829e-08,0.0077
1.77062e-08,0.0087
1.77295e-08,0.0083
1.77527e-08,0.0069
1.77760e-08,0.0049
1.77993e-08,0.0029
1.78225e-08,0.0014
1.78458e-08,0.0006
1.78691e-08,0.0005
1.78923e-08,0.0009
1.79156e-08,0.0016
1.79389e-08,0.0024
1.79621e-08,0.0032
1.79854e-08,0.0037
1.80087e-08,0.0040
1.80319e-08,0.0040
1.80552e-08,0.0039
1.80785e-08,0.0035
1.81017e-08,0.0031
1.81250e-08,0.0028
1.81483e-08,0.0027
1.81715e-08,0.0027
1.81948e-08,0.0030
1.82181e-08,0.0033
1.82413e-08,0.0033
1.82646e-08,0.0030
1.82879e-08,0.0023
1.83111e-08,0.0012
1.83344e-08,0.0000
1.83577e-08,-0.0009
1.83809e-08,-0.0014
1.84042e-08,-0.0012
1.84275e-08,-0.0005
1.84507e-08,0.0008
