.HEADER
..NAMES
Time,V U1.K3
2.48026e-08,1.1946
2.48259e-08,1.1942
2.48492e-08,1.1950
2.48724e-08,1.1970
2.48957e-08,1.1996
2.49190e-08,1.2021
2.49422e-08,1.2039
2.49655e-08,1.2046
2.49888e-08,1.2043
2.50120e-08,1.2033
2.50353e-08,1.2020
2.50586e-08,1.2008
2.50818e-08,1.1998
2.51051e-08,1.1989
2.51284e-08,1.1981
2.51516e-08,1.1681
2.51749e-08,1.1123
2.51982e-08,0.9545
2.52214e-08,0.8018
2.52447e-08,0.6938
2.52680e-08,0.6207
2.52912e-08,0.5750
2.53145e-08,0.5489
2.53378e-08,0.5342
2.53610e-08,0.5250
2.53843e-08,0.5181
2.54076e-08,0.5122
2.54308e-08,0.5061
2.54541e-08,0.5012
2.54774e-08,0.4976
2.55006e-08,0.4951
2.55239e-08,0.4951
2.55472e-08,0.4971
2.55704e-08,0.5021
2.55937e-08,0.5069
2.56170e-08,0.5089
2.56402e-08,0.5071
2.56635e-08,0.5002
2.56868e-08,0.4874
2.57100e-08,0.4646
2.57333e-08,0.4261
2.57566e-08,0.3715
2.57798e-08,0.3050
2.58031e-08,0.2319
2.58264e-08,0.1603
2.58496e-08,0.0976
2.58729e-08,0.0478
2.58962e-08,0.0120
2.59194e-08,-0.0118
2.59427e-08,-0.0271
2.59660e-08,-0.0374
2.59892e-08,-0.0403
2.60125e-08,-0.0195
2.60358e-08,0.0603
2.60590e-08,0.2079
2.60823e-08,0.3181
2.61056e-08,0.3945
2.61288e-08,0.4567
2.61521e-08,0.4926
2.61754e-08,0.5156
2.61986e-08,0.5314
2.62219e-08,0.5460
2.62452e-08,0.5627
2.62684e-08,0.5833
2.62917e-08,0.6090
2.63150e-08,0.6383
2.63382e-08,0.6698
2.63615e-08,0.6988
2.63848e-08,0.7209
2.64080e-08,0.7324
2.64313e-08,0.7325
2.64546e-08,0.7249
2.64778e-08,0.7148
2.65011e-08,0.7082
2.65244e-08,0.7080
2.65476e-08,0.7163
2.65709e-08,0.7383
2.65942e-08,0.7775
2.66174e-08,0.8320
2.66407e-08,0.8978
2.66640e-08,0.9682
2.66872e-08,1.0349
2.67105e-08,1.0915
2.67338e-08,1.1347
2.67570e-08,1.1643
2.67803e-08,1.1825
2.68036e-08,1.1865
2.68269e-08,1.1514
2.68501e-08,1.0624
2.68734e-08,0.8921
2.68967e-08,0.7516
2.69199e-08,0.6629
2.69432e-08,0.6075
2.69665e-08,0.5803
2.69897e-08,0.5729
2.70130e-08,0.5747
2.70363e-08,0.5771
2.70595e-08,0.5765
2.70828e-08,0.5702
2.71061e-08,0.5573
2.71293e-08,0.5391
2.71526e-08,0.5163
2.71759e-08,0.4914
2.71991e-08,0.4681
2.72224e-08,0.4507
2.72457e-08,0.4421
2.72689e-08,0.4408
2.72922e-08,0.4449
2.73155e-08,0.4511
2.73387e-08,0.4548
2.73620e-08,0.4510
2.73853e-08,0.4323
2.74085e-08,0.3942
2.74318e-08,0.3389
2.74551e-08,0.2711
2.74783e-08,0.1971
2.75016e-08,0.1256
2.75249e-08,0.0635
2.75481e-08,0.0149
2.75714e-08,-0.0188
2.75947e-08,-0.0394
2.76179e-08,-0.0497
2.76412e-08,-0.0530
2.76645e-08,-0.0399
2.76877e-08,0.0066
2.77110e-08,0.1290
2.77343e-08,0.2769
2.77575e-08,0.3862
2.77808e-08,0.4640
2.78041e-08,0.5158
2.78273e-08,0.5383
2.78506e-08,0.5469
2.78739e-08,0.5494
2.78971e-08,0.5535
2.79204e-08,0.5633
2.79437e-08,0.5824
2.79669e-08,0.6096
2.79902e-08,0.6422
2.80135e-08,0.6768
2.80367e-08,0.7074
2.80600e-08,0.7293
2.80833e-08,0.7389
2.81065e-08,0.7373
2.81298e-08,0.7285
2.81531e-08,0.7176
2.81763e-08,0.7104
2.81996e-08,0.7087
2.82229e-08,0.7170
2.82461e-08,0.7416
2.82694e-08,0.7847
2.82927e-08,0.8438
2.83159e-08,0.9140
2.83392e-08,0.9877
2.83625e-08,1.0565
2.83857e-08,1.1144
2.84090e-08,1.1579
2.84323e-08,1.1867
2.84555e-08,1.2028
2.84788e-08,1.1885
2.85021e-08,1.1384
2.85253e-08,1.0002
2.85486e-08,0.8352
2.85719e-08,0.7112
2.85951e-08,0.6324
2.86184e-08,0.5882
2.86417e-08,0.5704
2.86649e-08,0.5690
2.86882e-08,0.5734
2.87115e-08,0.5773
2.87347e-08,0.5771
2.87580e-08,0.5702
2.87813e-08,0.5564
2.88045e-08,0.5367
2.88278e-08,0.5119
2.88511e-08,0.4858
2.88743e-08,0.4618
2.88976e-08,0.4450
2.89209e-08,0.4366
2.89441e-08,0.4353
2.89674e-08,0.4395
2.89907e-08,0.4452
2.90139e-08,0.4481
2.90372e-08,0.4421
2.90605e-08,0.4191
2.90838e-08,0.3767
2.91070e-08,0.3178
2.91303e-08,0.2473
2.91536e-08,0.1726
2.91768e-08,0.1026
2.92001e-08,0.0437
2.92234e-08,-0.0005
2.92466e-08,-0.0299
2.92699e-08,-0.0468
2.92932e-08,-0.0544
2.93164e-08,-0.0560
2.93397e-08,-0.0538
2.93630e-08,-0.0491
2.93862e-08,-0.0440
2.94095e-08,-0.0409
2.94328e-08,-0.0412
2.94560e-08,-0.0453
2.94793e-08,-0.0522
2.95026e-08,-0.0606
2.95258e-08,-0.0687
2.95491e-08,-0.0745
2.95724e-08,-0.0752
2.95956e-08,-0.0683
2.96189e-08,-0.0532
2.96422e-08,-0.0308
2.96654e-08,-0.0038
2.96887e-08,0.0237
2.97120e-08,0.0474
2.97352e-08,0.0635
2.97585e-08,0.0700
2.97818e-08,0.0674
2.98050e-08,0.0583
2.98283e-08,0.0462
2.98516e-08,0.0341
2.98748e-08,0.0239
2.98981e-08,0.0162
2.99214e-08,0.0112
2.99446e-08,0.0089
2.99679e-08,0.0090
2.99912e-08,0.0112
3.00144e-08,0.0146
3.00377e-08,0.0185
3.00610e-08,0.0220
3.00842e-08,0.0241
3.01075e-08,0.0235
3.01308e-08,0.0196
3.01540e-08,0.0173
3.01773e-08,0.0376
3.02006e-08,0.1157
3.02238e-08,0.2642
3.02471e-08,0.3733
3.02704e-08,0.4554
3.02936e-08,0.5228
3.03169e-08,0.5680
3.03402e-08,0.6011
3.03634e-08,0.6252
3.03867e-08,0.6437
3.04100e-08,0.6572
3.04332e-08,0.6658
3.04565e-08,0.6706
3.04798e-08,0.6718
3.05030e-08,0.6715
3.05263e-08,0.6696
3.05496e-08,0.6663
3.05728e-08,0.6614
3.05961e-08,0.6555
3.06194e-08,0.6513
3.06426e-08,0.6512
3.06659e-08,0.6574
3.06892e-08,0.6700
3.07124e-08,0.6900
3.07357e-08,0.7224
3.07590e-08,0.7701
3.07822e-08,0.8306
3.08055e-08,0.8992
3.08288e-08,0.9692
3.08520e-08,1.0333
3.08753e-08,1.0862
3.08986e-08,1.1264
3.09218e-08,1.1551
3.09451e-08,1.1757
3.09684e-08,1.1916
3.09916e-08,1.2055
3.10149e-08,1.2181
3.10382e-08,1.2289
3.10614e-08,1.2374
3.10847e-08,1.2445
3.11080e-08,1.2508
3.11312e-08,1.2562
3.11545e-08,1.2598
3.11778e-08,1.2605
3.12010e-08,1.2584
3.12243e-08,1.2540
3.12476e-08,1.2469
3.12708e-08,1.2363
3.12941e-08,1.2219
3.13174e-08,1.2040
3.13406e-08,1.1839
3.13639e-08,1.1643
3.13872e-08,1.1484
3.14105e-08,1.1388
3.14337e-08,1.1369
3.14570e-08,1.1419
3.14803e-08,1.1512
3.15035e-08,1.1611
3.15268e-08,1.1690
3.15501e-08,1.1737
3.15733e-08,1.1760
3.15966e-08,1.1771
3.16199e-08,1.1776
3.16431e-08,1.1781
3.16664e-08,1.1788
3.16897e-08,1.1801
3.17129e-08,1.1823
3.17362e-08,1.1853
3.17595e-08,1.1890
3.17827e-08,1.1935
3.18060e-08,1.1864
3.18293e-08,1.1467
3.18525e-08,1.0438
3.18758e-08,0.8835
3.18991e-08,0.7566
3.19223e-08,0.6739
3.19456e-08,0.6190
3.19689e-08,0.5835
3.19921e-08,0.5584
3.20154e-08,0.5392
3.20387e-08,0.5235
3.20619e-08,0.5118
3.20852e-08,0.5039
3.21085e-08,0.4997
3.21317e-08,0.4985
3.21550e-08,0.4987
3.21783e-08,0.4997
3.22015e-08,0.5010
3.22248e-08,0.5036
3.22481e-08,0.5069
3.22713e-08,0.5082
3.22946e-08,0.5061
3.23179e-08,0.4996
3.23411e-08,0.4877
3.23644e-08,0.4684
3.23877e-08,0.4359
3.24109e-08,0.3872
3.24342e-08,0.3250
3.24575e-08,0.2543
3.24807e-08,0.1822
3.25040e-08,0.1173
3.25273e-08,0.0651
3.25505e-08,0.0274
3.25738e-08,0.0026
3.25971e-08,-0.0135
3.26203e-08,-0.0253
3.26436e-08,-0.0359
3.26669e-08,-0.0461
3.26901e-08,-0.0553
3.27134e-08,-0.0628
3.27367e-08,-0.0691
3.27599e-08,-0.0746
3.27832e-08,-0.0792
3.28065e-08,-0.0819
3.28297e-08,-0.0822
3.28530e-08,-0.0799
3.28763e-08,-0.0754
3.28995e-08,-0.0683
3.29228e-08,-0.0572
3.29461e-08,-0.0414
3.29693e-08,-0.0212
3.29926e-08,0.0020
3.30159e-08,0.0252
3.30391e-08,0.0447
3.30624e-08,0.0571
3.30857e-08,0.0607
3.31089e-08,0.0564
3.31322e-08,0.0473
3.31555e-08,0.0373
3.31787e-08,0.0298
3.32020e-08,0.0259
3.32253e-08,0.0248
3.32485e-08,0.0253
3.32718e-08,0.0263
3.32951e-08,0.0271
3.33183e-08,0.0272
3.33416e-08,0.0263
3.33649e-08,0.0245
3.33881e-08,0.0218
3.34114e-08,0.0184
3.34347e-08,0.0141
3.34579e-08,0.0089
3.34812e-08,0.0050
3.35045e-08,0.0210
3.35277e-08,0.0852
3.35510e-08,0.2266
3.35743e-08,0.3529
3.35975e-08,0.4451
3.36208e-08,0.5162
3.36441e-08,0.5674
3.36673e-08,0.6032
3.36906e-08,0.6270
3.37139e-08,0.6436
3.37372e-08,0.6544
3.37604e-08,0.6595
3.37837e-08,0.6617
3.38070e-08,0.6616
3.38302e-08,0.6614
3.38535e-08,0.6616
3.38768e-08,0.6618
3.39000e-08,0.6613
3.39233e-08,0.6593
3.39466e-08,0.6579
3.39698e-08,0.6588
3.39931e-08,0.6639
3.40164e-08,0.6742
3.40396e-08,0.6898
3.40629e-08,0.7161
3.40862e-08,0.7573
3.41094e-08,0.8129
3.41327e-08,0.8788
3.41560e-08,0.9491
3.41792e-08,1.0158
3.42025e-08,1.0729
3.42258e-08,1.1176
3.42490e-08,1.1505
3.42723e-08,1.1743
3.42956e-08,1.1908
3.43188e-08,1.1710
3.43421e-08,1.1155
3.43654e-08,0.9643
3.43886e-08,0.8233
3.44119e-08,0.7226
3.44352e-08,0.6607
3.44584e-08,0.6222
3.44817e-08,0.6014
3.45050e-08,0.5891
3.45282e-08,0.5794
3.45515e-08,0.5704
3.45748e-08,0.5605
3.45980e-08,0.5475
3.46213e-08,0.5317
3.46446e-08,0.5123
3.46678e-08,0.4903
3.46911e-08,0.4690
3.47144e-08,0.4520
3.47376e-08,0.4433
3.47609e-08,0.4418
3.47842e-08,0.4453
3.48074e-08,0.4505
3.48307e-08,0.4526
3.48540e-08,0.4473
3.48772e-08,0.4286
3.49005e-08,0.3918
3.49238e-08,0.3383
3.49470e-08,0.2731
3.49703e-08,0.2024
3.49936e-08,0.1342
3.50168e-08,0.0755
3.50401e-08,0.0299
3.50634e-08,-0.0018
3.50866e-08,-0.0220
3.51099e-08,-0.0339
3.51332e-08,-0.0407
3.51564e-08,-0.0364
3.51797e-08,-0.0042
3.52030e-08,0.0960
3.52262e-08,0.2473
3.52495e-08,0.3584
3.52728e-08,0.4456
3.52960e-08,0.5010
3.53193e-08,0.5298
3.53426e-08,0.5440
3.53658e-08,0.5487
3.53891e-08,0.5544
3.54124e-08,0.5647
3.54356e-08,0.5833
3.54589e-08,0.6096
3.54822e-08,0.6407
3.55054e-08,0.6739
3.55287e-08,0.7031
3.55520e-08,0.7240
3.55752e-08,0.7333
3.55985e-08,0.7314
3.56218e-08,0.7225
3.56450e-08,0.7118
3.56683e-08,0.7052
3.56916e-08,0.7049
3.57148e-08,0.7136
3.57381e-08,0.7370
3.57614e-08,0.7775
3.57846e-08,0.8332
3.58079e-08,0.9002
3.58312e-08,0.9723
3.58544e-08,1.0412
3.58777e-08,1.1008
3.59010e-08,1.1471
3.59242e-08,1.1789
3.59475e-08,1.1976
3.59708e-08,1.2060
3.59940e-08,1.2078
3.60173e-08,1.2059
3.60406e-08,1.2026
3.60638e-08,1.2005
3.60871e-08,1.2024
3.61104e-08,1.2098
3.61337e-08,1.2220
3.61569e-08,1.2364
3.61802e-08,1.2496
3.62035e-08,1.2589
3.62267e-08,1.2629
3.62500e-08,1.2604
3.62733e-08,1.2510
3.62965e-08,1.2354
3.63198e-08,1.2150
3.63431e-08,1.1917
3.63663e-08,1.1687
3.63896e-08,1.1491
3.64129e-08,1.1358
3.64361e-08,1.1308
3.64594e-08,1.1342
3.64827e-08,1.1442
3.65059e-08,1.1575
3.65292e-08,1.1710
3.65525e-08,1.1827
3.65757e-08,1.1914
3.65990e-08,1.1966
3.66223e-08,1.1981
3.66455e-08,1.1960
3.66688e-08,1.1911
3.66921e-08,1.1849
3.67153e-08,1.1794
3.67386e-08,1.1761
3.67619e-08,1.1761
3.67851e-08,1.1800
3.68084e-08,1.1680
3.68317e-08,1.1274
3.68549e-08,1.0080
3.68782e-08,0.8580
3.69015e-08,0.7370
3.69247e-08,0.6646
3.69480e-08,0.6146
3.69713e-08,0.5825
3.69945e-08,0.5598
3.70178e-08,0.5408
3.70411e-08,0.5241
3.70643e-08,0.5098
3.70876e-08,0.4988
3.71109e-08,0.4919
3.71341e-08,0.4892
3.71574e-08,0.4893
3.71807e-08,0.4926
3.72039e-08,0.4977
3.72272e-08,0.5052
3.72505e-08,0.5127
3.72737e-08,0.5166
3.72970e-08,0.5153
3.73203e-08,0.5072
3.73435e-08,0.4918
3.73668e-08,0.4672
3.73901e-08,0.4285
3.74133e-08,0.3743
3.74366e-08,0.3085
3.74599e-08,0.2364
3.74831e-08,0.1654
3.75064e-08,0.1032
3.75297e-08,0.0545
3.75529e-08,0.0204
3.75762e-08,-0.0013
3.75995e-08,-0.0150
3.76227e-08,-0.0249
3.76460e-08,-0.0318
3.76693e-08,-0.0199
3.76925e-08,0.0334
3.77158e-08,0.1697
3.77391e-08,0.2846
3.77623e-08,0.3728
3.77856e-08,0.4355
3.78089e-08,0.4773
3.78321e-08,0.5060
3.78554e-08,0.5251
3.78787e-08,0.5426
3.79019e-08,0.5617
3.79252e-08,0.5834
3.79485e-08,0.6096
3.79717e-08,0.6385
3.79950e-08,0.6690
3.80183e-08,0.6972
3.80415e-08,0.7190
3.80648e-08,0.7307
3.80881e-08,0.7308
3.81113e-08,0.7226
3.81346e-08,0.7113
3.81579e-08,0.7029
3.81811e-08,0.7020
3.82044e-08,0.7097
3.82277e-08,0.7305
3.82509e-08,0.7678
3.82742e-08,0.8203
3.82975e-08,0.8840
3.83207e-08,0.9533
3.83440e-08,1.0202
3.83673e-08,1.0781
3.83905e-08,1.1235
3.84138e-08,1.1553
3.84371e-08,1.1754
3.84603e-08,1.1855
3.84836e-08,1.1574
3.85069e-08,1.0935
3.85302e-08,0.9333
3.85534e-08,0.7828
3.85767e-08,0.6777
3.86000e-08,0.6167
3.86232e-08,0.5846
3.86465e-08,0.5752
3.86698e-08,0.5762
3.86930e-08,0.5790
3.87163e-08,0.5788
3.87396e-08,0.5731
3.87628e-08,0.5604
3.87861e-08,0.5422
3.88094e-08,0.5197
3.88326e-08,0.4949
3.88559e-08,0.4717
3.88792e-08,0.4536
3.89024e-08,0.4441
3.89257e-08,0.4422
3.89490e-08,0.4458
3.89722e-08,0.4520
3.89955e-08,0.4564
3.90188e-08,0.4544
3.90420e-08,0.4394
3.90653e-08,0.4055
3.90886e-08,0.3532
3.91118e-08,0.2870
3.91351e-08,0.2130
3.91584e-08,0.1395
3.91816e-08,0.0744
3.92049e-08,0.0225
3.92282e-08,-0.0141
3.92514e-08,-0.0367
3.92747e-08,-0.0482
3.92980e-08,-0.0521
3.93212e-08,-0.0515
3.93445e-08,-0.0484
3.93678e-08,-0.0442
3.93910e-08,-0.0412
3.94143e-08,-0.0413
3.94376e-08,-0.0451
3.94608e-08,-0.0519
3.94841e-08,-0.0603
3.95074e-08,-0.0685
3.95306e-08,-0.0749
3.95539e-08,-0.0774
3.95772e-08,-0.0733
3.96004e-08,-0.0614
3.96237e-08,-0.0418
3.96470e-08,-0.0166
3.96702e-08,0.0110
3.96935e-08,0.0368
3.97168e-08,0.0566
3.97400e-08,0.0677
3.97633e-08,0.0694
3.97866e-08,0.0631
3.98098e-08,0.0519
3.98331e-08,0.0394
3.98564e-08,0.0281
3.98796e-08,0.0193
3.99029e-08,0.0133
3.99262e-08,0.0102
3.99494e-08,0.0098
3.99727e-08,0.0117
3.99960e-08,0.0150
4.00192e-08,0.0189
4.00425e-08,0.0224
4.00658e-08,0.0248
4.00890e-08,0.0248
4.01123e-08,0.0219
4.01356e-08,0.0157
4.01588e-08,0.0193
4.01821e-08,0.0546
4.02054e-08,0.1690
4.02286e-08,0.3051
4.02519e-08,0.4037
4.02752e-08,0.4828
4.02984e-08,0.5439
4.03217e-08,0.5850
4.03450e-08,0.6136
4.03682e-08,0.6352
4.03915e-08,0.6513
4.04148e-08,0.6618
4.04380e-08,0.6686
4.04613e-08,0.6715
4.04846e-08,0.6713
4.05078e-08,0.6700
4.05311e-08,0.6674
4.05544e-08,0.6636
4.05776e-08,0.6582
4.06009e-08,0.6532
4.06242e-08,0.6510
4.06474e-08,0.6535
4.06707e-08,0.6630
4.06940e-08,0.6782
4.07173e-08,0.7022
4.07405e-08,0.7402
4.07638e-08,0.7927
4.07871e-08,0.8561
4.08103e-08,0.9255
4.08336e-08,0.9938
4.08569e-08,1.0539
4.08801e-08,1.1023
4.09034e-08,1.1382
4.09267e-08,1.1639
4.09499e-08,1.1828
4.09732e-08,1.1980
4.09965e-08,1.2116
4.10197e-08,1.2236
4.10430e-08,1.2334
4.10663e-08,1.2411
4.10895e-08,1.2477
4.11128e-08,1.2535
4.11361e-08,1.2581
4.11593e-08,1.2603
4.11826e-08,1.2597
4.12059e-08,1.2565
4.12291e-08,1.2512
4.12524e-08,1.2430
4.12757e-08,1.2311
4.12989e-08,1.2157
4.13222e-08,1.1971
4.13455e-08,1.1771
4.13687e-08,1.1587
4.13920e-08,1.1448
4.14153e-08,1.1379
4.14385e-08,1.1385
4.14618e-08,1.1452
4.14851e-08,1.1549
4.15083e-08,1.1641
4.15316e-08,1.1707
4.15549e-08,1.1745
4.15781e-08,1.1764
4.16014e-08,1.1774
4.16247e-08,1.1780
4.16479e-08,1.1787
4.16712e-08,1.1797
4.16945e-08,1.1814
4.17177e-08,1.1839
4.17410e-08,1.1872
4.17643e-08,1.1911
4.17875e-08,1.1958
4.18108e-08,1.1740
4.18341e-08,1.1274
4.18573e-08,0.9840
4.18806e-08,0.8367
4.19039e-08,0.7195
4.19271e-08,0.6501
4.19504e-08,0.6030
4.19737e-08,0.5723
4.19969e-08,0.5504
4.20202e-08,0.5329
4.20435e-08,0.5190
4.20667e-08,0.5089
4.20900e-08,0.5024
4.21133e-08,0.4994
4.21365e-08,0.4988
4.21598e-08,0.4989
4.21831e-08,0.5001
4.22063e-08,0.5016
4.22296e-08,0.5048
4.22529e-08,0.5077
4.22761e-08,0.5079
4.22994e-08,0.5046
4.23227e-08,0.4962
4.23459e-08,0.4820
4.23692e-08,0.4586
4.23925e-08,0.4205
4.24157e-08,0.3663
4.24390e-08,0.3001
4.24623e-08,0.2276
4.24855e-08,0.1569
4.25088e-08,0.0959
4.25321e-08,0.0488
4.25553e-08,0.0162
4.25786e-08,-0.0048
4.26019e-08,-0.0187
4.26251e-08,-0.0295
4.26484e-08,-0.0352
4.26717e-08,-0.0181
4.26949e-08,0.0532
4.27182e-08,0.1947
4.27415e-08,0.2998
4.27647e-08,0.3867
4.27880e-08,0.4529
4.28113e-08,0.4905
4.28345e-08,0.5171
4.28578e-08,0.5347
4.28811e-08,0.5499
4.29043e-08,0.5664
4.29276e-08,0.5864
4.29509e-08,0.6113
4.29742e-08,0.6397
4.29974e-08,0.6706
4.30207e-08,0.6991
4.30440e-08,0.7207
4.30672e-08,0.7315
4.30905e-08,0.7307
4.31138e-08,0.7220
4.31370e-08,0.7110
4.31603e-08,0.7041
4.31836e-08,0.7046
4.32068e-08,0.7142
4.32301e-08,0.7376
4.32534e-08,0.7773
4.32766e-08,0.8311
4.32999e-08,0.8952
4.33232e-08,0.9638
4.33464e-08,1.0292
4.33697e-08,1.0854
4.33930e-08,1.1292
4.34162e-08,1.1601
4.34395e-08,1.1799
4.34628e-08,1.1914
4.34860e-08,1.1976
4.35093e-08,1.2007
4.35326e-08,1.2015
4.35558e-08,1.2018
4.35791e-08,1.2040
4.36024e-08,1.2103
4.36256e-08,1.2211
4.36489e-08,1.2346
4.36722e-08,1.2477
4.36954e-08,1.2574
4.37187e-08,1.2618
4.37420e-08,1.2596
4.37652e-08,1.2504
4.37885e-08,1.2352
4.38118e-08,1.2154
4.38350e-08,1.1933
4.38583e-08,1.1717
4.38816e-08,1.1535
4.39048e-08,1.1414
4.39281e-08,1.1370
4.39514e-08,1.1402
4.39746e-08,1.1491
4.39979e-08,1.1608
4.40212e-08,1.1720
4.40444e-08,1.1811
4.40677e-08,1.1877
4.40910e-08,1.1919
4.41142e-08,1.1937
4.41375e-08,1.1930
4.41608e-08,1.1900
4.41840e-08,1.1854
4.42073e-08,1.1807
4.42306e-08,1.1775
4.42538e-08,1.1770
4.42771e-08,1.1801
4.43004e-08,1.1755
4.43236e-08,1.1394
4.43469e-08,1.0473
4.43702e-08,0.8894
4.43934e-08,0.7609
4.44167e-08,0.6763
4.44400e-08,0.6220
4.44632e-08,0.5864
4.44865e-08,0.5612
4.45098e-08,0.5416
4.45330e-08,0.5250
4.45563e-08,0.5116
4.45796e-08,0.5016
4.46028e-08,0.4953
4.46261e-08,0.4928
4.46494e-08,0.4926
4.46726e-08,0.4945
4.46959e-08,0.4980
4.47192e-08,0.5036
4.47424e-08,0.5103
4.47657e-08,0.5146
4.47890e-08,0.5146
4.48122e-08,0.5084
4.48355e-08,0.4951
4.48588e-08,0.4732
4.48820e-08,0.4382
4.49053e-08,0.3875
4.49286e-08,0.3240
4.49518e-08,0.2532
4.49751e-08,0.1816
4.49984e-08,0.1174
4.50216e-08,0.0656
4.50449e-08,0.0282
4.50682e-08,0.0036
4.50914e-08,-0.0122
4.51147e-08,-0.0235
4.51380e-08,-0.0328
4.51612e-08,-0.0258
4.51845e-08,0.0104
4.52078e-08,0.1339
4.52310e-08,0.2615
4.52543e-08,0.3531
4.52776e-08,0.4259
4.53008e-08,0.4717
4.53241e-08,0.5034
4.53474e-08,0.5234
4.53707e-08,0.5400
4.53939e-08,0.5578
4.54172e-08,0.5781
4.54405e-08,0.6033
4.54637e-08,0.6318
4.54870e-08,0.6620
4.55103e-08,0.6910
4.55335e-08,0.7145
4.55568e-08,0.7287
4.55801e-08,0.7311
4.56033e-08,0.7246
4.56266e-08,0.7138
4.56499e-08,0.7046
4.56731e-08,0.7026
4.56964e-08,0.7083
4.57197e-08,0.7257
4.57429e-08,0.7591
4.57662e-08,0.8081
4.57895e-08,0.8692
4.58127e-08,0.9374
4.58360e-08,1.0053
4.58593e-08,1.0658
4.58825e-08,1.1144
4.59058e-08,1.1497
4.59291e-08,1.1726
4.59523e-08,1.1860
4.59756e-08,1.1661
4.59989e-08,1.1170
4.60221e-08,0.9692
4.60454e-08,0.8152
4.60687e-08,0.6965
4.60919e-08,0.6284
4.61152e-08,0.5909
4.61385e-08,0.5769
4.61617e-08,0.5762
4.61850e-08,0.5788
4.62083e-08,0.5792
4.62315e-08,0.5747
4.62548e-08,0.5634
4.62781e-08,0.5464
4.63013e-08,0.5249
4.63246e-08,0.5005
4.63479e-08,0.4771
4.63711e-08,0.4576
4.63944e-08,0.4461
4.64177e-08,0.4425
4.64409e-08,0.4446
4.64642e-08,0.4503
4.64875e-08,0.4552
4.65107e-08,0.4549
4.65340e-08,0.4435
4.65573e-08,0.4142
4.65805e-08,0.3659
4.66038e-08,0.3025
4.66271e-08,0.2298
4.66503e-08,0.1556
4.66736e-08,0.0882
4.66969e-08,0.0332
4.67201e-08,-0.0067
4.67434e-08,-0.0322
4.67667e-08,-0.0459
4.67899e-08,-0.0513
4.68132e-08,-0.0516
4.68365e-08,-0.0491
4.68597e-08,-0.0452
4.68830e-08,-0.0419
4.69063e-08,-0.0412
4.69295e-08,-0.0441
4.69528e-08,-0.0503
4.69761e-08,-0.0583
4.69993e-08,-0.0665
4.70226e-08,-0.0733
4.70459e-08,-0.0768
4.70691e-08,-0.0745
4.70924e-08,-0.0644
4.71157e-08,-0.0466
4.71389e-08,-0.0226
4.71622e-08,0.0047
4.71855e-08,0.0312
4.72087e-08,0.0527
4.72320e-08,0.0659
4.72553e-08,0.0696
4.72785e-08,0.0649
4.73018e-08,0.0545
4.73251e-08,0.0421
4.73483e-08,0.0304
4.73716e-08,0.0211
4.73949e-08,0.0145
4.74181e-08,0.0108
4.74414e-08,0.0099
4.74647e-08,0.0113
4.74879e-08,0.0143
4.75112e-08,0.0181
4.75345e-08,0.0216
4.75577e-08,0.0242
4.75810e-08,0.0249
4.76043e-08,0.0227
4.76275e-08,0.0172
4.76508e-08,0.0170
4.76741e-08,0.0404
4.76973e-08,0.1383
4.77206e-08,0.2820
4.77439e-08,0.3837
4.77672e-08,0.4708
4.77904e-08,0.5334
4.78137e-08,0.5761
4.78370e-08,0.6090
4.78602e-08,0.6312
4.78835e-08,0.6485
4.79068e-08,0.6600
4.79300e-08,0.6675
4.79533e-08,0.6711
4.79766e-08,0.6713
4.79998e-08,0.6704
4.80231e-08,0.6681
4.80464e-08,0.6646
4.80696e-08,0.6596
4.80929e-08,0.6543
4.81162e-08,0.6513
4.81394e-08,0.6525
4.81627e-08,0.6605
4.81860e-08,0.6743
4.82092e-08,0.6958
4.82325e-08,0.7304
4.82558e-08,0.7800
4.82790e-08,0.8416
4.83023e-08,0.9106
4.83256e-08,0.9800
4.83488e-08,1.0425
4.83721e-08,1.0937
4.83954e-08,1.1322
4.84186e-08,1.1597
4.84419e-08,1.1796
4.84652e-08,1.1953
4.84884e-08,1.2090
4.85117e-08,1.2214
4.85350e-08,1.2316
4.85582e-08,1.2397
4.85815e-08,1.2463
4.86048e-08,1.2523
4.86280e-08,1.2573
4.86513e-08,1.2601
4.86746e-08,1.2601
4.86978e-08,1.2574
4.87211e-08,1.2526
4.87444e-08,1.2452
4.87676e-08,1.2342
4.87909e-08,1.2195
4.88142e-08,1.2014
4.88374e-08,1.1814
4.88607e-08,1.1622
4.88840e-08,1.1470
4.89072e-08,1.1384
4.89305e-08,1.1375
4.89538e-08,1.1432
4.89770e-08,1.1526
4.90003e-08,1.1623
4.90236e-08,1.1696
4.90468e-08,1.1740
4.90701e-08,1.1763
4.90934e-08,1.1774
4.91166e-08,1.1780
4.91399e-08,1.1786
4.91632e-08,1.1795
4.91864e-08,1.1810
4.92097e-08,1.1833
4.92330e-08,1.1864
4.92562e-08,1.1902
4.92795e-08,1.1948
4.93028e-08,1.2000
4.93260e-08,1.2057
4.93493e-08,1.2119
4.93726e-08,1.2182
4.93958e-08,1.2239
4.94191e-08,1.2279
4.94424e-08,1.2290
4.94656e-08,1.2264
4.94889e-08,1.2203
4.95122e-08,1.2121
4.95354e-08,1.2043
4.95587e-08,1.1987
4.95820e-08,1.1962
4.96052e-08,1.1965
