.HEADER
..NAMES
Time,V U1.M5
.DATA
1.57052e-08,0.4508
1.57285e-08,0.4036
1.57518e-08,0.3392
1.57750e-08,0.2640
1.57983e-08,0.1872
1.58216e-08,0.1186
1.58448e-08,0.0644
1.58681e-08,0.0263
1.58914e-08,0.0015
1.59146e-08,-0.0144
1.59379e-08,-0.0260
1.59612e-08,-0.0365
1.59844e-08,-0.0456
1.60077e-08,-0.0378
1.60310e-08,0.0073
1.60542e-08,0.1350
1.60775e-08,0.2560
1.61008e-08,0.3510
1.61240e-08,0.4176
1.61473e-08,0.4595
1.61706e-08,0.4948
1.61938e-08,0.5228
1.62171e-08,0.5517
1.62404e-08,0.5840
1.62636e-08,0.6194
1.62869e-08,0.6562
1.63102e-08,0.6905
1.63334e-08,0.7178
1.63567e-08,0.7350
1.63800e-08,0.7401
1.64032e-08,0.7338
1.64265e-08,0.7198
1.64498e-08,0.7043
1.64730e-08,0.6940
1.64963e-08,0.6931
1.65196e-08,0.7030
1.65428e-08,0.7227
1.65661e-08,0.7554
1.65894e-08,0.8032
1.66126e-08,0.8646
1.66359e-08,0.9335
1.66592e-08,1.0016
1.66824e-08,1.0601
1.67057e-08,1.1040
1.67290e-08,1.1328
1.67522e-08,1.1496
1.67755e-08,1.1589
1.67988e-08,1.1655
1.68220e-08,1.1422
1.68453e-08,1.0931
1.68686e-08,0.9461
1.68918e-08,0.8074
1.69151e-08,0.7249
1.69384e-08,0.6763
1.69616e-08,0.6522
1.69849e-08,0.6360
1.70082e-08,0.6197
1.70314e-08,0.5990
1.70547e-08,0.5741
1.70780e-08,0.5472
1.71012e-08,0.5201
1.71245e-08,0.4943
1.71478e-08,0.4711
1.71710e-08,0.4518
1.71943e-08,0.4399
1.72176e-08,0.4375
1.72408e-08,0.4453
1.72641e-08,0.4588
1.72874e-08,0.4719
1.73106e-08,0.4789
1.73339e-08,0.4750
1.73572e-08,0.4561
1.73804e-08,0.4178
1.74037e-08,0.3593
1.74270e-08,0.2860
1.74502e-08,0.2066
1.74735e-08,0.1319
1.74968e-08,0.0707
1.75201e-08,0.0280
1.75433e-08,0.0034
1.75666e-08,-0.0075
1.75899e-08,-0.0111
1.76131e-08,-0.0131
1.76364e-08,-0.0172
1.76597e-08,-0.0181
1.76829e-08,0.0029
1.77062e-08,0.0863
1.77295e-08,0.2275
1.77527e-08,0.3344
1.77760e-08,0.3970
1.77993e-08,0.4474
1.78225e-08,0.4773
1.78458e-08,0.5013
1.78691e-08,0.5274
1.78923e-08,0.5597
1.79156e-08,0.5983
1.79389e-08,0.6394
1.79621e-08,0.6786
1.79854e-08,0.7107
1.80087e-08,0.7325
1.80319e-08,0.7412
1.80552e-08,0.7371
1.80785e-08,0.7223
1.81017e-08,0.7026
1.81250e-08,0.6853
1.81483e-08,0.6771
1.81715e-08,0.6812
1.81948e-08,0.6975
1.82181e-08,0.7265
1.82413e-08,0.7709
1.82646e-08,0.8305
1.82879e-08,0.9008
1.83111e-08,0.9740
1.83344e-08,1.0407
1.83577e-08,1.0932
1.83809e-08,1.1285
1.84042e-08,1.1480
1.84275e-08,1.1566
1.84507e-08,1.1603
1.84740e-08,1.1645
1.84973e-08,1.1725
1.85205e-08,1.1847
1.85438e-08,1.2000
1.85671e-08,1.2171
1.85903e-08,1.2347
1.86136e-08,1.2511
1.86369e-08,1.2633
1.86601e-08,1.2680
1.86834e-08,1.2640
1.87067e-08,1.2524
1.87299e-08,1.2355
1.87532e-08,1.2157
1.87765e-08,1.1948
1.87997e-08,1.1742
1.88230e-08,1.1556
1.88463e-08,1.1417
1.88695e-08,1.1346
1.88928e-08,1.1358
1.89161e-08,1.1445
1.89393e-08,1.1582
1.89626e-08,1.1728
1.89859e-08,1.1842
1.90091e-08,1.1895
1.90324e-08,1.1885
1.90557e-08,1.1835
1.90789e-08,1.1774
1.91022e-08,1.1725
1.91255e-08,1.1698
1.91487e-08,1.1700
1.91720e-08,1.1733
1.91953e-08,1.1798
1.92185e-08,1.1892
1.92418e-08,1.2001
1.92651e-08,1.2109
1.92883e-08,1.2199
1.93116e-08,1.2125
1.93349e-08,1.1695
1.93581e-08,1.0565
1.93814e-08,0.8877
1.94047e-08,0.7601
1.94279e-08,0.6765
1.94512e-08,0.6183
1.94745e-08,0.5781
1.94977e-08,0.5511
1.95210e-08,0.5335
1.95443e-08,0.5233
1.95675e-08,0.5186
1.95908e-08,0.5163
1.96141e-08,0.5147
1.96373e-08,0.5124
1.96606e-08,0.5086
1.96839e-08,0.5041
1.97071e-08,0.5003
1.97304e-08,0.4987
1.97537e-08,0.4984
1.97769e-08,0.4968
1.98002e-08,0.4919
1.98235e-08,0.4828
1.98468e-08,0.4673
1.98700e-08,0.4406
1.98933e-08,0.3973
1.99166e-08,0.3375
1.99398e-08,0.2665
1.99631e-08,0.1931
1.99864e-08,0.1267
2.00096e-08,0.0735
2.00329e-08,0.0348
2.00562e-08,0.0081
2.00794e-08,-0.0111
2.01027e-08,-0.0263
2.01260e-08,-0.0398
2.01492e-08,-0.0514
2.01725e-08,-0.0601
2.01958e-08,-0.0653
2.02190e-08,-0.0679
2.02423e-08,-0.0700
2.02656e-08,-0.0724
2.02888e-08,-0.0743
2.03121e-08,-0.0739
2.03354e-08,-0.0700
2.03586e-08,-0.0626
2.03819e-08,-0.0514
2.04052e-08,-0.0359
2.04284e-08,-0.0163
2.04517e-08,0.0063
2.04750e-08,0.0289
2.04982e-08,0.0479
2.05215e-08,0.0598
2.05448e-08,0.0630
2.05680e-08,0.0585
2.05913e-08,0.0495
2.06146e-08,0.0398
2.06378e-08,0.0327
2.06611e-08,0.0294
2.06844e-08,0.0289
2.07076e-08,0.0290
2.07309e-08,0.0279
2.07542e-08,0.0255
2.07774e-08,0.0226
2.08007e-08,0.0200
2.08240e-08,0.0176
2.08472e-08,0.0146
2.08705e-08,0.0105
2.08938e-08,0.0049
2.09170e-08,-0.0020
2.09403e-08,-0.0096
2.09636e-08,-0.0171
2.09868e-08,-0.0237
2.10101e-08,-0.0281
2.10334e-08,-0.0294
2.10566e-08,-0.0273
2.10799e-08,-0.0218
2.11032e-08,-0.0142
2.11264e-08,-0.0064
2.11497e-08,-0.0003
2.11730e-08,0.0025
2.11962e-08,0.0018
2.12195e-08,-0.0009
2.12428e-08,-0.0035
2.12660e-08,-0.0046
2.12893e-08,-0.0039
2.13126e-08,-0.0020
2.13358e-08,0.0001
2.13591e-08,0.0019
2.13824e-08,0.0033
2.14056e-08,0.0048
2.14289e-08,0.0065
2.14522e-08,0.0085
2.14754e-08,0.0106
2.14987e-08,0.0121
2.15220e-08,0.0125
2.15452e-08,0.0114
2.15685e-08,0.0089
2.15918e-08,0.0055
2.16150e-08,0.0017
2.16383e-08,-0.0019
2.16616e-08,-0.0045
2.16848e-08,-0.0056
2.17081e-08,-0.0047
