.HEADER
..NAMES
Time,V U1.L1&L2
.DATA
4.79300e-08,-0.6521
4.79533e-08,-0.5954
4.79766e-08,-0.5246
4.79998e-08,-0.4532
4.80231e-08,-0.3945
4.80464e-08,-0.3556
4.80696e-08,-0.3199
4.80929e-08,-0.1950
4.81162e-08,0.0647
4.81394e-08,0.2937
4.81627e-08,0.4292
4.81860e-08,0.5254
4.82092e-08,0.5896
4.82325e-08,0.6212
4.82558e-08,0.6425
4.82790e-08,0.6676
4.83023e-08,0.6856
4.83256e-08,0.6813
4.83488e-08,0.6473
4.83721e-08,0.5890
4.83954e-08,0.5177
4.84186e-08,0.4473
4.84419e-08,0.3918
4.84652e-08,0.3545
4.84884e-08,0.3171
4.85117e-08,0.1728
4.85350e-08,-0.0899
4.85582e-08,-0.3079
4.85815e-08,-0.4393
4.86048e-08,-0.5355
4.86280e-08,-0.5938
4.86513e-08,-0.6223
4.86746e-08,-0.6443
4.86978e-08,-0.6699
4.87211e-08,-0.6869
4.87444e-08,-0.6797
4.87676e-08,-0.6426
4.87909e-08,-0.5821
4.88142e-08,-0.5100
4.88374e-08,-0.4400
4.88607e-08,-0.3857
4.88840e-08,-0.3482
4.89072e-08,-0.3074
4.89305e-08,-0.1531
4.89538e-08,0.1206
4.89770e-08,0.3216
4.90003e-08,0.4522
4.90236e-08,0.5421
4.90468e-08,0.5970
4.90701e-08,0.6245
4.90934e-08,0.6478
4.91166e-08,0.6722
4.91399e-08,0.6869
4.91632e-08,0.6769
4.91864e-08,0.6374
4.92097e-08,0.5755
4.92330e-08,0.5032
4.92562e-08,0.4346
4.92795e-08,0.3839
4.93028e-08,0.3470
4.93260e-08,0.3085
4.93493e-08,0.1245
4.93726e-08,-0.1477
4.93958e-08,-0.3371
4.94191e-08,-0.4639
4.94424e-08,-0.5506
4.94656e-08,-0.6005
4.94889e-08,-0.6267
4.95122e-08,-0.6495
4.95354e-08,-0.6744
4.95587e-08,-0.6877
4.95820e-08,-0.6746
4.96052e-08,-0.6321
4.96285e-08,-0.5682
4.96518e-08,-0.4956
4.96750e-08,-0.4274
4.96983e-08,-0.3782
4.97216e-08,-0.3407
4.97448e-08,-0.2937
4.97681e-08,-0.0977
4.97914e-08,0.1741
4.98146e-08,0.3500
4.98379e-08,0.4730
4.98612e-08,0.5557
4.98844e-08,0.6049
4.99077e-08,0.6292
4.99310e-08,0.6525
4.99542e-08,0.6764
4.99775e-08,0.6872
5.00008e-08,0.6712
5.00240e-08,0.6265
5.00473e-08,0.5614
5.00706e-08,0.4890
5.00939e-08,0.4226
5.01171e-08,0.3773
5.01404e-08,0.3397
5.01637e-08,0.2869
5.01869e-08,0.0681
5.02102e-08,-0.1948
5.02335e-08,-0.3628
5.02567e-08,-0.4813
5.02800e-08,-0.5644
5.03033e-08,-0.6077
5.03265e-08,-0.6302
5.03498e-08,-0.6544
5.03731e-08,-0.6785
5.03963e-08,-0.6875
5.04196e-08,-0.6683
5.04429e-08,-0.6207
5.04661e-08,-0.5540
5.04894e-08,-0.4813
5.05127e-08,-0.4157
5.05359e-08,-0.3720
5.05592e-08,-0.3339
5.05825e-08,-0.2748
5.06057e-08,-0.0398
5.06290e-08,0.2156
5.06523e-08,0.3755
5.06755e-08,0.4895
5.06988e-08,0.5698
5.07221e-08,0.6106
5.07453e-08,0.6328
5.07686e-08,0.6576
5.07919e-08,0.6801
5.08151e-08,0.6864
5.08384e-08,0.6644
5.08617e-08,0.6148
5.08849e-08,0.5471
5.09082e-08,0.4749
5.09315e-08,0.4115
5.09547e-08,0.3707
5.09780e-08,0.3331
5.10013e-08,0.2599
5.10245e-08,0.0119
5.10478e-08,-0.2345
5.10711e-08,-0.3874
5.10943e-08,-0.5007
5.11176e-08,-0.5761
5.11409e-08,-0.6127
5.11641e-08,-0.6350
5.11874e-08,-0.6599
5.12107e-08,-0.6821
5.12339e-08,-0.6862
5.12572e-08,-0.6608
5.12805e-08,-0.6086
5.13037e-08,-0.5395
5.13270e-08,-0.4673
5.13503e-08,-0.4048
5.13735e-08,-0.3644
5.13968e-08,-0.3280
5.14201e-08,-0.2387
5.14433e-08,0.0128
5.14666e-08,0.2524
5.14899e-08,0.4030
5.15131e-08,0.5089
5.15364e-08,0.5792
5.15597e-08,0.6153
5.15829e-08,0.6382
5.16062e-08,0.6627
5.16295e-08,0.6832
5.16527e-08,0.6845
5.16760e-08,0.6564
5.16993e-08,0.6024
5.17225e-08,0.5327
5.17458e-08,0.4611
5.17691e-08,0.4014
5.17923e-08,0.3631
5.18156e-08,0.3269
5.18389e-08,0.2199
5.18621e-08,-0.0393
5.18854e-08,-0.2753
5.19087e-08,-0.4161
5.19319e-08,-0.5180
5.19552e-08,-0.5840
5.19785e-08,-0.6177
5.20017e-08,-0.6395
5.20250e-08,-0.6648
5.20483e-08,-0.6848
5.20715e-08,-0.6835
5.20948e-08,-0.6523
5.21181e-08,-0.5958
5.21413e-08,-0.5250
5.21646e-08,-0.4537
5.21879e-08,-0.3950
5.22111e-08,-0.3560
5.22344e-08,-0.3204
5.22577e-08,-0.1957
5.22809e-08,0.0630
5.23042e-08,0.2912
5.23275e-08,0.4286
5.23507e-08,0.5242
5.23740e-08,0.5890
5.23973e-08,0.6205
5.24205e-08,0.6423
5.24438e-08,0.6674
5.24671e-08,0.6854
5.24904e-08,0.6812
5.25136e-08,0.6475
5.25369e-08,0.5894
5.25602e-08,0.5182
5.25834e-08,0.4478
5.26067e-08,0.3923
5.26300e-08,0.3549
5.26532e-08,0.3172
5.26765e-08,0.1738
5.26998e-08,-0.0888
5.27230e-08,-0.3056
5.27463e-08,-0.4389
5.27696e-08,-0.5347
5.27928e-08,-0.5935
5.28161e-08,-0.6217
5.28394e-08,-0.6441
5.28626e-08,-0.6697
5.28859e-08,-0.6867
5.29092e-08,-0.6797
5.29324e-08,-0.6428
5.29557e-08,-0.5825
5.29790e-08,-0.5105
5.30022e-08,-0.4404
5.30255e-08,-0.3861
5.30488e-08,-0.3486
5.30720e-08,-0.3081
5.30953e-08,-0.1551
5.31186e-08,0.1218
5.31418e-08,0.3194
5.31651e-08,0.4510
5.31884e-08,0.5415
5.32116e-08,0.5968
5.32349e-08,0.6239
5.32582e-08,0.6476
5.32814e-08,0.6721
5.33047e-08,0.6868
5.33280e-08,0.6768
5.33512e-08,0.6376
5.33745e-08,0.5758
5.33978e-08,0.5036
5.34210e-08,0.4350
5.34443e-08,0.3842
5.34676e-08,0.3474
5.34908e-08,0.3080
5.35141e-08,0.1266
5.35374e-08,-0.1483
5.35606e-08,-0.3350
5.35839e-08,-0.4639
5.36072e-08,-0.5504
5.36304e-08,-0.6006
5.36537e-08,-0.6262
5.36770e-08,-0.6494
5.37002e-08,-0.6743
5.37235e-08,-0.6877
5.37468e-08,-0.6746
5.37700e-08,-0.6323
5.37933e-08,-0.5685
5.38166e-08,-0.4959
5.38398e-08,-0.4277
5.38631e-08,-0.3784
5.38864e-08,-0.3411
5.39096e-08,-0.2932
5.39329e-08,-0.0991
5.39562e-08,0.1746
5.39794e-08,0.3479
5.40027e-08,0.4723
5.40260e-08,0.5555
5.40492e-08,0.6045
5.40725e-08,0.6289
5.40958e-08,0.6524
5.41190e-08,0.6762
5.41423e-08,0.6871
5.41656e-08,0.6712
5.41888e-08,0.6267
5.42121e-08,0.5617
5.42354e-08,0.4892
5.42586e-08,0.4228
5.42819e-08,0.3774
5.43052e-08,0.3400
5.43284e-08,0.2845
5.43517e-08,0.0695
5.43750e-08,-0.1955
5.43982e-08,-0.3618
5.44215e-08,-0.4810
5.44448e-08,-0.5641
5.44680e-08,-0.6077
5.44913e-08,-0.6299
5.45146e-08,-0.6542
5.45378e-08,-0.6784
5.45611e-08,-0.6875
5.45844e-08,-0.6683
5.46076e-08,-0.6208
5.46309e-08,-0.5541
5.46542e-08,-0.4814
5.46775e-08,-0.4158
5.47007e-08,-0.3720
5.47240e-08,-0.3341
5.47473e-08,-0.2732
5.47705e-08,-0.0414
5.47938e-08,0.2158
5.48171e-08,0.3756
5.48403e-08,0.4889
5.48636e-08,0.5695
5.48869e-08,0.6106
5.49101e-08,0.6325
5.49334e-08,0.6576
5.49567e-08,0.6800
5.49799e-08,0.6864
5.50032e-08,0.6644
5.50265e-08,0.6149
5.50497e-08,0.5472
5.50730e-08,0.4749
5.50963e-08,0.4116
5.51195e-08,0.3708
5.51428e-08,0.3333
5.51661e-08,0.2597
5.51893e-08,0.0134
5.52126e-08,-0.2354
5.52359e-08,-0.3875
5.52591e-08,-0.5003
5.52824e-08,-0.5756
5.53057e-08,-0.6129
5.53289e-08,-0.6348
5.53522e-08,-0.6598
5.53755e-08,-0.6821
