.HEADER
..NAMES
Time,V U1.E1&E2
4.81627e-08,0.4550
4.81860e-08,0.5918
4.82092e-08,0.6861
4.82325e-08,0.7404
4.82558e-08,0.7379
4.82790e-08,0.6951
4.83023e-08,0.6572
4.83256e-08,0.6433
4.83488e-08,0.6499
4.83721e-08,0.6596
4.83954e-08,0.6583
4.84186e-08,0.6523
4.84419e-08,0.6591
4.84652e-08,0.6609
4.84884e-08,0.6020
4.85117e-08,0.3906
4.85350e-08,0.0164
4.85582e-08,-0.2857
4.85815e-08,-0.4708
4.86048e-08,-0.6033
4.86280e-08,-0.6943
4.86513e-08,-0.7438
4.86746e-08,-0.7367
4.86978e-08,-0.6925
4.87211e-08,-0.6559
4.87444e-08,-0.6445
4.87676e-08,-0.6526
4.87909e-08,-0.6617
4.88142e-08,-0.6592
4.88374e-08,-0.6535
4.88607e-08,-0.6606
4.88840e-08,-0.6580
4.89072e-08,-0.5914
4.89305e-08,-0.3541
4.89538e-08,0.0281
4.89770e-08,0.3065
4.90003e-08,0.4908
4.90236e-08,0.6129
4.90468e-08,0.7008
4.90701e-08,0.7446
4.90934e-08,0.7313
4.91166e-08,0.6859
4.91399e-08,0.6523
4.91632e-08,0.6434
4.91864e-08,0.6524
4.92097e-08,0.6605
4.92330e-08,0.6569
4.92562e-08,0.6524
4.92795e-08,0.6618
4.93028e-08,0.6540
4.93260e-08,0.5841
4.93493e-08,0.3148
4.93726e-08,-0.0614
4.93958e-08,-0.3313
4.94191e-08,-0.5062
4.94424e-08,-0.6218
4.94656e-08,-0.7087
4.94889e-08,-0.7474
4.95122e-08,-0.7293
4.95354e-08,-0.6834
4.95587e-08,-0.6514
4.95820e-08,-0.6451
4.96052e-08,-0.6550
4.96285e-08,-0.6622
4.96518e-08,-0.6577
4.96750e-08,-0.6537
4.96983e-08,-0.6633
4.97216e-08,-0.6499
4.97448e-08,-0.5660
4.97681e-08,-0.2783
4.97914e-08,0.0901
4.98146e-08,0.3490
4.98379e-08,0.5181
4.98612e-08,0.6308
4.98844e-08,0.7147
4.99077e-08,0.7468
4.99310e-08,0.7229
4.99542e-08,0.6774
4.99775e-08,0.6486
5.00008e-08,0.6443
5.00240e-08,0.6547
5.00473e-08,0.6607
5.00706e-08,0.6554
5.00939e-08,0.6531
5.01171e-08,0.6647
5.01404e-08,0.6450
5.01637e-08,0.5513
5.01869e-08,0.2369
5.02102e-08,-0.1205
5.02335e-08,-0.3671
5.02567e-08,-0.5309
5.02800e-08,-0.6445
5.03033e-08,-0.7205
5.03265e-08,-0.7480
5.03498e-08,-0.7205
5.03731e-08,-0.6752
5.03963e-08,-0.6483
5.04196e-08,-0.6464
5.04429e-08,-0.6572
5.04661e-08,-0.6622
5.04894e-08,-0.6561
5.05127e-08,-0.6546
5.05359e-08,-0.6661
5.05592e-08,-0.6402
5.05825e-08,-0.5349
5.06057e-08,-0.1975
5.06290e-08,0.1540
5.06523e-08,0.3841
5.06755e-08,0.5439
5.06988e-08,0.6530
5.07221e-08,0.7242
5.07453e-08,0.7458
5.07686e-08,0.7136
5.07919e-08,0.6698
5.08151e-08,0.6459
5.08384e-08,0.6459
5.08617e-08,0.6567
5.08849e-08,0.6603
5.09082e-08,0.6539
5.09315e-08,0.6545
5.09547e-08,0.6664
5.09780e-08,0.6341
5.10013e-08,0.5120
5.10245e-08,0.1590
5.10478e-08,-0.1801
5.10711e-08,-0.4024
5.10943e-08,-0.5555
5.11176e-08,-0.6608
5.11409e-08,-0.7298
5.11641e-08,-0.7463
5.11874e-08,-0.7112
5.12107e-08,-0.6679
5.12339e-08,-0.6462
5.12572e-08,-0.6482
5.12805e-08,-0.6592
5.13037e-08,-0.6616
5.13270e-08,-0.6547
5.13503e-08,-0.6561
5.13735e-08,-0.6655
5.13968e-08,-0.6285
5.14201e-08,-0.4839
5.14433e-08,-0.1220
5.14666e-08,0.2043
5.14899e-08,0.4232
5.15131e-08,0.5665
5.15364e-08,0.6684
5.15597e-08,0.7336
5.15829e-08,0.7430
5.16062e-08,0.7042
5.16295e-08,0.6630
5.16527e-08,0.6443
5.16760e-08,0.6479
5.16993e-08,0.6585
5.17225e-08,0.6595
5.17458e-08,0.6527
5.17691e-08,0.6566
5.17923e-08,0.6654
5.18156e-08,0.6214
5.18389e-08,0.4577
5.18621e-08,0.0854
5.18854e-08,-0.2399
5.19087e-08,-0.4391
5.19319e-08,-0.5771
5.19552e-08,-0.6768
5.19785e-08,-0.7383
5.20017e-08,-0.7422
5.20250e-08,-0.7015
5.20483e-08,-0.6613
5.20715e-08,-0.6451
5.20948e-08,-0.6505
5.21181e-08,-0.6608
5.21413e-08,-0.6606
5.21646e-08,-0.6537
5.21879e-08,-0.6582
5.22111e-08,-0.6636
5.22344e-08,-0.6125
5.22577e-08,-0.4238
5.22809e-08,-0.0513
5.23042e-08,0.2620
5.23275e-08,0.4531
5.23507e-08,0.5887
5.23740e-08,0.6848
5.23973e-08,0.7396
5.24205e-08,0.7375
5.24438e-08,0.6944
5.24671e-08,0.6571
5.24904e-08,0.6436
5.25136e-08,0.6503
5.25369e-08,0.6599
5.25602e-08,0.6583
5.25834e-08,0.6521
5.26067e-08,0.6591
5.26300e-08,0.6611
5.26532e-08,0.6025
5.26765e-08,0.3922
5.26998e-08,0.0156
5.27230e-08,-0.2836
5.27463e-08,-0.4690
5.27696e-08,-0.6015
5.27928e-08,-0.6931
5.28161e-08,-0.7431
5.28394e-08,-0.7362
5.28626e-08,-0.6918
5.28859e-08,-0.6558
5.29092e-08,-0.6448
5.29324e-08,-0.6530
5.29557e-08,-0.6620
5.29790e-08,-0.6592
5.30022e-08,-0.6533
5.30255e-08,-0.6607
5.30488e-08,-0.6583
5.30720e-08,-0.5921
5.30953e-08,-0.3558
5.31186e-08,0.0323
5.31418e-08,0.3045
5.31651e-08,0.4883
5.31884e-08,0.6114
5.32116e-08,0.6995
5.32349e-08,0.7439
5.32582e-08,0.7307
5.32814e-08,0.6851
5.33047e-08,0.6522
5.33280e-08,0.6437
5.33512e-08,0.6528
5.33745e-08,0.6608
5.33978e-08,0.6569
5.34210e-08,0.6522
5.34443e-08,0.6619
5.34676e-08,0.6544
5.34908e-08,0.5842
5.35141e-08,0.3168
5.35374e-08,-0.0670
5.35606e-08,-0.3289
5.35839e-08,-0.5047
5.36072e-08,-0.6207
5.36304e-08,-0.7075
5.36537e-08,-0.7468
5.36770e-08,-0.7287
5.37002e-08,-0.6827
5.37235e-08,-0.6514
5.37468e-08,-0.6453
5.37700e-08,-0.6555
5.37933e-08,-0.6626
5.38166e-08,-0.6577
5.38398e-08,-0.6536
5.38631e-08,-0.6635
5.38864e-08,-0.6504
5.39096e-08,-0.5663
5.39329e-08,-0.2779
5.39562e-08,0.0961
5.39794e-08,0.3475
5.40027e-08,0.5172
5.40260e-08,0.6299
5.40492e-08,0.7136
5.40725e-08,0.7464
5.40958e-08,0.7222
5.41190e-08,0.6765
5.41423e-08,0.6484
5.41656e-08,0.6445
5.41888e-08,0.6551
5.42121e-08,0.6610
5.42354e-08,0.6554
5.42586e-08,0.6530
5.42819e-08,0.6649
5.43052e-08,0.6455
5.43284e-08,0.5497
5.43517e-08,0.2366
5.43750e-08,-0.1265
5.43982e-08,-0.3662
5.44215e-08,-0.5304
5.44448e-08,-0.6433
5.44680e-08,-0.7198
5.44913e-08,-0.7477
5.45146e-08,-0.7199
5.45378e-08,-0.6745
5.45611e-08,-0.6481
5.45844e-08,-0.6465
5.46076e-08,-0.6577
5.46309e-08,-0.6625
5.46542e-08,-0.6561
5.46775e-08,-0.6545
5.47007e-08,-0.6663
5.47240e-08,-0.6406
5.47473e-08,-0.5341
5.47705e-08,-0.1974
5.47938e-08,0.1585
5.48171e-08,0.3832
5.48403e-08,0.5434
5.48636e-08,0.6519
5.48869e-08,0.7235
5.49101e-08,0.7455
5.49334e-08,0.7129
5.49567e-08,0.6691
5.49799e-08,0.6458
5.50032e-08,0.6460
5.50265e-08,0.6571
5.50497e-08,0.6607
5.50730e-08,0.6538
5.50963e-08,0.6545
5.51195e-08,0.6668
5.51428e-08,0.6345
5.51661e-08,0.5129
5.51893e-08,0.1589
5.52126e-08,-0.1843
5.52359e-08,-0.4013
5.52591e-08,-0.5551
5.52824e-08,-0.6602
5.53057e-08,-0.7292
5.53289e-08,-0.7461
5.53522e-08,-0.7105
5.53755e-08,-0.6674
