.HEADER
..NAMES
Time,V U1.V1&V2
.DATA
4.78835e-08,-0.6383
4.79068e-08,-0.6411
4.79300e-08,-0.6500
4.79533e-08,-0.6654
4.79766e-08,-0.6830
4.79998e-08,-0.6959
4.80231e-08,-0.6971
4.80464e-08,-0.6797
4.80696e-08,-0.6107
4.80929e-08,-0.4213
4.81162e-08,-0.0586
4.81394e-08,0.2575
4.81627e-08,0.4583
4.81860e-08,0.5939
4.82092e-08,0.6567
4.82325e-08,0.6625
4.82558e-08,0.6488
4.82790e-08,0.6401
4.83023e-08,0.6378
4.83256e-08,0.6393
4.83488e-08,0.6472
4.83721e-08,0.6648
4.83954e-08,0.6851
4.84186e-08,0.6974
4.84419e-08,0.6960
4.84652e-08,0.6741
4.84884e-08,0.6013
4.85117e-08,0.3928
4.85350e-08,0.0253
4.85582e-08,-0.2805
4.85815e-08,-0.4744
4.86048e-08,-0.6007
4.86280e-08,-0.6580
4.86513e-08,-0.6632
4.86746e-08,-0.6507
4.86978e-08,-0.6409
4.87211e-08,-0.6383
4.87444e-08,-0.6423
4.87676e-08,-0.6528
4.87909e-08,-0.6690
4.88142e-08,-0.6863
4.88374e-08,-0.6972
4.88607e-08,-0.6959
4.88840e-08,-0.6697
4.89072e-08,-0.5886
4.89305e-08,-0.3543
4.89538e-08,0.0199
4.89770e-08,0.3015
4.90003e-08,0.4957
4.90236e-08,0.6115
4.90468e-08,0.6617
4.90701e-08,0.6599
4.90934e-08,0.6466
4.91166e-08,0.6392
4.91399e-08,0.6377
4.91632e-08,0.6401
4.91864e-08,0.6502
4.92097e-08,0.6690
4.92330e-08,0.6885
4.92562e-08,0.6983
4.92795e-08,0.6943
4.93028e-08,0.6629
4.93260e-08,0.5828
4.93493e-08,0.3186
4.93726e-08,-0.0521
4.93958e-08,-0.3282
4.94191e-08,-0.5104
4.94424e-08,-0.6147
4.94656e-08,-0.6630
4.94889e-08,-0.6612
4.95122e-08,-0.6483
4.95354e-08,-0.6398
4.95587e-08,-0.6386
4.95820e-08,-0.6438
4.96052e-08,-0.6557
4.96285e-08,-0.6726
4.96518e-08,-0.6893
4.96750e-08,-0.6980
4.96983e-08,-0.6941
4.97216e-08,-0.6573
4.97448e-08,-0.5626
4.97681e-08,-0.2804
4.97914e-08,0.0814
4.98146e-08,0.3461
4.98379e-08,0.5238
4.98612e-08,0.6244
4.98844e-08,0.6651
4.99077e-08,0.6573
4.99310e-08,0.6445
4.99542e-08,0.6386
4.99775e-08,0.6379
5.00008e-08,0.6413
5.00240e-08,0.6533
5.00473e-08,0.6732
5.00706e-08,0.6916
5.00939e-08,0.6985
5.01171e-08,0.6922
5.01404e-08,0.6504
5.01637e-08,0.5502
5.01869e-08,0.2423
5.02102e-08,-0.1115
5.02335e-08,-0.3659
5.02567e-08,-0.5350
5.02800e-08,-0.6319
5.03033e-08,-0.6648
5.03265e-08,-0.6585
5.03498e-08,-0.6460
5.03731e-08,-0.6391
5.03963e-08,-0.6393
5.04196e-08,-0.6456
5.04429e-08,-0.6587
5.04661e-08,-0.6761
5.04894e-08,-0.6919
5.05127e-08,-0.6983
5.05359e-08,-0.6920
5.05592e-08,-0.6439
5.05825e-08,-0.5316
5.06057e-08,-0.2015
5.06290e-08,0.1453
5.06523e-08,0.3835
5.06755e-08,0.5496
5.06988e-08,0.6402
5.07221e-08,0.6644
5.07453e-08,0.6539
5.07686e-08,0.6427
5.07919e-08,0.6384
5.08151e-08,0.6382
5.08384e-08,0.6428
5.08617e-08,0.6568
5.08849e-08,0.6773
5.09082e-08,0.6941
5.09315e-08,0.6982
5.09547e-08,0.6889
5.09780e-08,0.6367
5.10013e-08,0.5116
5.10245e-08,0.1660
5.10478e-08,-0.1718
5.10711e-08,-0.4033
5.10943e-08,-0.5584
5.11176e-08,-0.6414
5.11409e-08,-0.6648
5.11641e-08,-0.6556
5.11874e-08,-0.6440
5.12107e-08,-0.6388
5.12339e-08,-0.6402
5.12572e-08,-0.6477
5.12805e-08,-0.6620
5.13037e-08,-0.6796
5.13270e-08,-0.6941
5.13503e-08,-0.6979
5.13735e-08,-0.6865
5.13968e-08,-0.6292
5.14201e-08,-0.4813
5.14433e-08,-0.1278
5.14666e-08,0.1963
5.14899e-08,0.4248
5.15131e-08,0.5711
5.15364e-08,0.6480
5.15597e-08,0.6640
5.15829e-08,0.6511
5.16062e-08,0.6414
5.16295e-08,0.6381
5.16527e-08,0.6387
5.16760e-08,0.6448
5.16993e-08,0.6606
5.17225e-08,0.6814
5.17458e-08,0.6960
5.17691e-08,0.6973
5.17923e-08,0.6829
5.18156e-08,0.6219
5.18389e-08,0.4585
5.18621e-08,0.0936
5.18854e-08,-0.2330
5.19087e-08,-0.4416
5.19319e-08,-0.5778
5.19552e-08,-0.6494
5.19785e-08,-0.6645
5.20017e-08,-0.6529
5.20250e-08,-0.6424
5.20483e-08,-0.6384
5.20715e-08,-0.6412
5.20948e-08,-0.6501
5.21181e-08,-0.6655
5.21413e-08,-0.6831
5.21646e-08,-0.6959
5.21879e-08,-0.6971
5.22111e-08,-0.6796
5.22344e-08,-0.6110
5.22577e-08,-0.4225
5.22809e-08,-0.0585
5.23042e-08,0.2552
5.23275e-08,0.4566
5.23507e-08,0.5909
5.23740e-08,0.6554
5.23973e-08,0.6615
5.24205e-08,0.6483
5.24438e-08,0.6401
5.24671e-08,0.6379
5.24904e-08,0.6394
5.25136e-08,0.6473
5.25369e-08,0.6648
5.25602e-08,0.6851
5.25834e-08,0.6974
5.26067e-08,0.6959
5.26300e-08,0.6739
5.26532e-08,0.6017
5.26765e-08,0.3945
5.26998e-08,0.0246
5.27230e-08,-0.2784
5.27463e-08,-0.4728
5.27696e-08,-0.5990
5.27928e-08,-0.6567
5.28161e-08,-0.6622
5.28394e-08,-0.6502
5.28626e-08,-0.6409
5.28859e-08,-0.6385
5.29092e-08,-0.6425
5.29324e-08,-0.6529
5.29557e-08,-0.6692
5.29790e-08,-0.6863
5.30022e-08,-0.6972
5.30255e-08,-0.6958
5.30488e-08,-0.6696
5.30720e-08,-0.5893
5.30953e-08,-0.3561
5.31186e-08,0.0239
5.31418e-08,0.2995
5.31651e-08,0.4933
5.31884e-08,0.6101
5.32116e-08,0.6604
5.32349e-08,0.6587
5.32582e-08,0.6460
5.32814e-08,0.6391
5.33047e-08,0.6378
5.33280e-08,0.6403
5.33512e-08,0.6502
5.33745e-08,0.6692
5.33978e-08,0.6887
5.34210e-08,0.6983
5.34443e-08,0.6942
5.34676e-08,0.6629
5.34908e-08,0.5829
5.35141e-08,0.3207
5.35374e-08,-0.0576
5.35606e-08,-0.3257
5.35839e-08,-0.5092
5.36072e-08,-0.6136
5.36304e-08,-0.6616
5.36537e-08,-0.6601
5.36770e-08,-0.6478
5.37002e-08,-0.6397
5.37235e-08,-0.6387
5.37468e-08,-0.6440
5.37700e-08,-0.6559
5.37933e-08,-0.6728
5.38166e-08,-0.6894
5.38398e-08,-0.6981
5.38631e-08,-0.6941
5.38864e-08,-0.6574
5.39096e-08,-0.5628
5.39329e-08,-0.2801
5.39562e-08,0.0872
5.39794e-08,0.3446
5.40027e-08,0.5232
5.40260e-08,0.6237
5.40492e-08,0.6639
5.40725e-08,0.6561
5.40958e-08,0.6440
5.41190e-08,0.6385
5.41423e-08,0.6380
5.41656e-08,0.6414
5.41888e-08,0.6534
5.42121e-08,0.6734
5.42354e-08,0.6918
5.42586e-08,0.6986
5.42819e-08,0.6921
5.43052e-08,0.6505
5.43284e-08,0.5485
5.43517e-08,0.2422
5.43750e-08,-0.1173
5.43982e-08,-0.3652
5.44215e-08,-0.5347
5.44448e-08,-0.6306
5.44680e-08,-0.6638
5.44913e-08,-0.6576
5.45146e-08,-0.6456
5.45378e-08,-0.6390
5.45611e-08,-0.6393
5.45844e-08,-0.6458
5.46076e-08,-0.6589
5.46309e-08,-0.6764
5.46542e-08,-0.6921
5.46775e-08,-0.6984
5.47007e-08,-0.6920
5.47240e-08,-0.6439
5.47473e-08,-0.5306
5.47705e-08,-0.2014
5.47938e-08,0.1497
5.48171e-08,0.3825
5.48403e-08,0.5493
5.48636e-08,0.6393
5.48869e-08,0.6635
5.49101e-08,0.6529
5.49334e-08,0.6423
5.49567e-08,0.6384
5.49799e-08,0.6384
5.50032e-08,0.6429
5.50265e-08,0.6569
5.50497e-08,0.6776
5.50730e-08,0.6943
5.50963e-08,0.6983
5.51195e-08,0.6887
5.51428e-08,0.6366
5.51661e-08,0.5125
5.51893e-08,0.1661
5.52126e-08,-0.1759
5.52359e-08,-0.4022
5.52591e-08,-0.5582
5.52824e-08,-0.6407
5.53057e-08,-0.6638
5.53289e-08,-0.6549
5.53522e-08,-0.6438
5.53755e-08,-0.6387
