.HEADER
..NAMES
Time,V U1.V6
.DATA
4.94656e-08,0.6340
4.94889e-08,0.5976
4.95122e-08,0.5686
4.95354e-08,0.5477
4.95587e-08,0.5342
4.95820e-08,0.5258
4.96052e-08,0.5225
4.96285e-08,0.5316
4.96518e-08,0.5563
4.96750e-08,0.6007
4.96983e-08,0.6665
4.97216e-08,0.7482
4.97448e-08,0.8395
4.97681e-08,0.9326
4.97914e-08,1.0204
4.98146e-08,1.0983
4.98379e-08,1.1632
4.98612e-08,1.2149
4.98844e-08,1.2535
4.99077e-08,1.2800
4.99310e-08,1.2968
4.99542e-08,1.3069
4.99775e-08,1.3128
5.00008e-08,1.3151
5.00240e-08,1.3136
5.00473e-08,1.3088
5.00706e-08,1.3021
5.00939e-08,1.2948
5.01171e-08,1.2876
5.01404e-08,1.2798
5.01637e-08,1.2693
5.01869e-08,1.2543
5.02102e-08,1.2337
5.02335e-08,1.2081
5.02567e-08,1.1804
5.02800e-08,1.1539
5.03033e-08,1.1322
5.03265e-08,1.1168
5.03498e-08,1.0789
5.03731e-08,1.0206
5.03963e-08,0.8649
5.04196e-08,0.7172
5.04429e-08,0.6163
5.04661e-08,0.5538
5.04894e-08,0.5182
5.05127e-08,0.5025
5.05359e-08,0.4973
5.05592e-08,0.4963
5.05825e-08,0.4965
5.06057e-08,0.4967
5.06290e-08,0.4958
5.06523e-08,0.4947
5.06755e-08,0.4944
5.06988e-08,0.4966
5.07221e-08,0.5038
5.07453e-08,0.5153
5.07686e-08,0.5295
5.07919e-08,0.5427
5.08151e-08,0.5527
5.08384e-08,0.5592
5.08617e-08,0.5573
5.08849e-08,0.5394
5.09082e-08,0.5025
5.09315e-08,0.4454
5.09547e-08,0.3724
5.09780e-08,0.2924
5.10013e-08,0.2135
5.10245e-08,0.1438
5.10478e-08,0.0877
5.10711e-08,0.0454
5.10943e-08,0.0147
5.11176e-08,-0.0075
5.11409e-08,-0.0229
5.11641e-08,-0.0333
5.11874e-08,-0.0359
5.12107e-08,-0.0159
5.12339e-08,0.0556
5.12572e-08,0.2000
5.12805e-08,0.3052
5.13037e-08,0.3786
5.13270e-08,0.4367
5.13503e-08,0.4697
5.13735e-08,0.4903
5.13968e-08,0.5070
5.14201e-08,0.5283
5.14433e-08,0.5574
5.14666e-08,0.5939
5.14899e-08,0.6344
5.15131e-08,0.6722
5.15364e-08,0.7025
5.15597e-08,0.7209
5.15829e-08,0.7234
5.16062e-08,0.6916
5.16295e-08,0.6018
5.16527e-08,0.4343
5.16760e-08,0.2779
5.16993e-08,0.1592
5.17225e-08,0.0861
5.17458e-08,0.0597
5.17691e-08,0.0723
5.17923e-08,0.1162
5.18156e-08,0.1758
5.18389e-08,0.2413
5.18621e-08,0.3039
5.18854e-08,0.3577
5.19087e-08,0.4003
5.19319e-08,0.4308
5.19552e-08,0.4508
5.19785e-08,0.4634
5.20017e-08,0.4706
5.20250e-08,0.4884
5.20483e-08,0.5661
5.20715e-08,0.7769
5.20948e-08,0.9628
5.21181e-08,1.0929
5.21413e-08,1.1661
5.21646e-08,1.1803
5.21879e-08,1.1552
5.22111e-08,1.0986
5.22344e-08,1.0267
5.22577e-08,0.9476
5.22809e-08,0.8693
5.23042e-08,0.7967
5.23275e-08,0.7318
5.23507e-08,0.6762
5.23740e-08,0.6306
5.23973e-08,0.5939
5.24205e-08,0.5570
5.24438e-08,0.5118
5.24671e-08,0.4029
5.24904e-08,0.2531
5.25136e-08,0.1130
5.25369e-08,0.0127
5.25602e-08,-0.0361
5.25834e-08,-0.0458
5.26067e-08,-0.0077
5.26300e-08,0.0566
5.26532e-08,0.1353
5.26765e-08,0.2211
5.26998e-08,0.3044
5.27230e-08,0.3811
5.27463e-08,0.4477
5.27696e-08,0.5031
5.27928e-08,0.5480
5.28161e-08,0.5829
5.28394e-08,0.6084
5.28626e-08,0.6454
5.28859e-08,0.7617
5.29092e-08,0.9818
5.29324e-08,1.1336
5.29557e-08,1.2275
5.29790e-08,1.2645
5.30022e-08,1.2434
5.30255e-08,1.1924
5.30488e-08,1.1184
5.30720e-08,1.0343
5.30953e-08,0.9473
5.31186e-08,0.8644
5.31418e-08,0.7880
5.31651e-08,0.7203
5.31884e-08,0.6620
5.32116e-08,0.6131
5.32349e-08,0.5726
5.32582e-08,0.5402
5.32814e-08,0.5164
5.33047e-08,0.5002
5.33280e-08,0.4886
5.33512e-08,0.4814
5.33745e-08,0.4874
5.33978e-08,0.5117
5.34210e-08,0.5589
5.34443e-08,0.6319
5.34676e-08,0.7237
5.34908e-08,0.8260
5.35141e-08,0.9292
5.35374e-08,1.0247
5.35606e-08,1.1077
5.35839e-08,1.1755
5.36072e-08,1.2287
5.36304e-08,1.2685
5.36537e-08,1.2959
5.36770e-08,1.3130
5.37002e-08,1.3228
5.37235e-08,1.3277
5.37468e-08,1.3285
5.37700e-08,1.3249
5.37933e-08,1.3179
5.38166e-08,1.3093
5.38398e-08,1.3006
5.38631e-08,1.2928
5.38864e-08,1.2847
5.39096e-08,1.2736
5.39329e-08,1.2572
5.39562e-08,1.2340
5.39794e-08,1.2049
5.40027e-08,1.1732
5.40260e-08,1.1434
5.40492e-08,1.1198
5.40725e-08,1.1042
5.40958e-08,1.0967
5.41190e-08,1.0964
5.41423e-08,1.1020
5.41656e-08,1.1117
5.41888e-08,1.1232
5.42121e-08,1.1344
5.42354e-08,1.1444
5.42586e-08,1.1530
5.42819e-08,1.1608
5.43052e-08,1.1683
5.43284e-08,1.1753
5.43517e-08,1.1814
5.43750e-08,1.1861
5.43982e-08,1.1893
5.44215e-08,1.1920
5.44448e-08,1.1958
5.44680e-08,1.2024
5.44913e-08,1.2120
5.45146e-08,1.2232
5.45378e-08,1.2337
5.45611e-08,1.2412
5.45844e-08,1.2445
5.46076e-08,1.2434
5.46309e-08,1.2383
5.46542e-08,1.2306
5.46775e-08,1.2217
5.47007e-08,1.2133
5.47240e-08,1.2065
5.47473e-08,1.2019
5.47705e-08,1.1993
5.47938e-08,1.1981
5.48171e-08,1.1976
5.48403e-08,1.1969
5.48636e-08,1.1961
5.48869e-08,1.1955
5.49101e-08,1.1957
5.49334e-08,1.1965
5.49567e-08,1.1970
5.49799e-08,1.1964
5.50032e-08,1.1941
5.50265e-08,1.1905
5.50497e-08,1.1867
5.50730e-08,1.1839
5.50963e-08,1.1830
5.51195e-08,1.1846
5.51428e-08,1.1882
5.51661e-08,1.1931
5.51893e-08,1.1984
5.52126e-08,1.2030
5.52359e-08,1.2063
5.52591e-08,1.2079
5.52824e-08,1.2077
5.53057e-08,1.2064
5.53289e-08,1.2048
5.53522e-08,1.2035
5.53755e-08,1.2029
