.HEADER
..NAMES
Time,V U1.W2
.DATA
4.95122e-08,0.5152
4.95354e-08,0.5499
4.95587e-08,0.6856
4.95820e-08,0.8931
4.96052e-08,1.0575
4.96285e-08,1.1631
4.96518e-08,1.2127
4.96750e-08,1.2142
4.96983e-08,1.1824
4.97216e-08,1.1240
4.97448e-08,1.0506
4.97681e-08,0.9714
4.97914e-08,0.8908
4.98146e-08,0.8123
4.98379e-08,0.7401
4.98612e-08,0.6769
4.98844e-08,0.6242
4.99077e-08,0.5823
4.99310e-08,0.5514
4.99542e-08,0.5312
4.99775e-08,0.5201
5.00008e-08,0.5151
5.00240e-08,0.5146
5.00473e-08,0.5246
5.00706e-08,0.5501
5.00939e-08,0.5914
5.01171e-08,0.6497
5.01404e-08,0.7241
5.01637e-08,0.8078
5.01869e-08,0.8951
5.02102e-08,0.9815
5.02335e-08,1.0612
5.02567e-08,1.1308
5.02800e-08,1.1898
5.03033e-08,1.2375
5.03265e-08,1.2738
5.03498e-08,1.2997
5.03731e-08,1.3174
5.03963e-08,1.3283
5.04196e-08,1.3323
5.04429e-08,1.3295
5.04661e-08,1.3213
5.04894e-08,1.3105
5.05127e-08,1.2998
5.05359e-08,1.2900
5.05592e-08,1.2809
5.05825e-08,1.2720
5.06057e-08,1.2608
5.06290e-08,1.2455
5.06523e-08,1.2261
5.06755e-08,1.2033
5.06988e-08,1.1792
5.07221e-08,1.1567
5.07453e-08,1.1375
5.07686e-08,1.1228
5.07919e-08,1.1136
5.08151e-08,1.1105
5.08384e-08,1.1127
5.08617e-08,1.1180
5.08849e-08,1.1251
5.09082e-08,1.1330
5.09315e-08,1.1415
5.09547e-08,1.1506
5.09780e-08,1.1603
5.10013e-08,1.1699
5.10245e-08,1.1789
5.10478e-08,1.1861
5.10711e-08,1.1907
5.10943e-08,1.1934
5.11176e-08,1.1952
5.11409e-08,1.1976
5.11641e-08,1.1989
5.11874e-08,1.1697
5.12107e-08,1.1066
5.12339e-08,0.9498
5.12572e-08,0.8102
5.12805e-08,0.7124
5.13037e-08,0.6456
5.13270e-08,0.6030
5.13503e-08,0.5765
5.13735e-08,0.5570
5.13968e-08,0.5431
5.14201e-08,0.5321
5.14433e-08,0.5226
5.14666e-08,0.5144
5.14899e-08,0.5076
5.15131e-08,0.5018
5.15364e-08,0.4973
5.15597e-08,0.4960
5.15829e-08,0.4975
5.16062e-08,0.5102
5.16295e-08,0.5776
5.16527e-08,0.7716
5.16760e-08,0.9440
5.16993e-08,1.0713
5.17225e-08,1.1412
5.17458e-08,1.1479
5.17691e-08,1.1190
5.17923e-08,1.0612
5.18156e-08,0.9870
5.18389e-08,0.9112
5.18621e-08,0.8417
5.18854e-08,0.7829
5.19087e-08,0.7367
5.19319e-08,0.7012
5.19552e-08,0.6744
5.19785e-08,0.6524
5.20017e-08,0.6275
5.20250e-08,0.5858
5.20483e-08,0.4841
5.20715e-08,0.3237
5.20948e-08,0.1716
5.21181e-08,0.0501
5.21413e-08,-0.0190
5.21646e-08,-0.0421
5.21879e-08,-0.0214
5.22111e-08,0.0334
5.22344e-08,0.1085
5.22577e-08,0.1929
5.22809e-08,0.2788
5.23042e-08,0.3609
5.23275e-08,0.4341
5.23507e-08,0.4956
5.23740e-08,0.5443
5.23973e-08,0.5795
5.24205e-08,0.6012
5.24438e-08,0.6124
5.24671e-08,0.6158
5.24904e-08,0.6152
5.25136e-08,0.6126
5.25369e-08,0.6044
5.25602e-08,0.5852
5.25834e-08,0.5537
5.26067e-08,0.5090
5.26300e-08,0.4501
5.26532e-08,0.3809
5.26765e-08,0.3064
5.26998e-08,0.2293
5.27230e-08,0.1539
5.27463e-08,0.0845
5.27696e-08,0.0233
5.27928e-08,-0.0273
5.28161e-08,-0.0658
5.28394e-08,-0.0933
5.28626e-08,-0.1121
5.28859e-08,-0.1238
5.29092e-08,-0.1290
5.29324e-08,-0.1283
5.29557e-08,-0.1233
5.29790e-08,-0.1163
5.30022e-08,-0.1095
5.30255e-08,-0.1038
5.30488e-08,-0.0992
5.30720e-08,-0.0949
5.30953e-08,-0.0884
5.31186e-08,-0.0776
5.31418e-08,-0.0622
5.31651e-08,-0.0429
5.31884e-08,-0.0209
5.32116e-08,0.0019
5.32349e-08,0.0239
5.32582e-08,0.0439
5.32814e-08,0.0768
5.33047e-08,0.1526
5.33280e-08,0.3054
5.33512e-08,0.4585
5.33745e-08,0.5672
5.33978e-08,0.6402
5.34210e-08,0.6815
5.34443e-08,0.6965
5.34676e-08,0.6988
5.34908e-08,0.6941
5.35141e-08,0.6882
5.35374e-08,0.6840
5.35606e-08,0.6833
5.35839e-08,0.6845
5.36072e-08,0.6861
5.36304e-08,0.6862
5.36537e-08,0.6824
5.36770e-08,0.6741
5.37002e-08,0.6635
5.37235e-08,0.6524
5.37468e-08,0.6411
5.37700e-08,0.6295
5.37933e-08,0.6228
5.38166e-08,0.6284
5.38398e-08,0.6521
5.38631e-08,0.6952
5.38864e-08,0.7575
5.39096e-08,0.8337
5.39329e-08,0.9142
5.39562e-08,0.9912
5.39794e-08,1.0592
5.40027e-08,1.1148
5.40260e-08,1.1573
5.40492e-08,1.1879
5.40725e-08,1.2077
5.40958e-08,1.2184
5.41190e-08,1.2240
5.41423e-08,1.2285
5.41656e-08,1.2338
5.41888e-08,1.2397
5.42121e-08,1.2454
5.42354e-08,1.2511
5.42586e-08,1.2573
5.42819e-08,1.2639
5.43052e-08,1.2697
5.43284e-08,1.2733
5.43517e-08,1.2721
5.43750e-08,1.2630
5.43982e-08,1.2453
5.44215e-08,1.2212
5.44448e-08,1.1941
5.44680e-08,1.1686
5.44913e-08,1.1482
5.45146e-08,1.1344
5.45378e-08,1.1277
5.45611e-08,1.1282
5.45844e-08,1.1349
5.46076e-08,1.1455
5.46309e-08,1.1571
5.46542e-08,1.1674
5.46775e-08,1.1751
5.47007e-08,1.1798
5.47240e-08,1.1821
5.47473e-08,1.1829
5.47705e-08,1.1830
5.47938e-08,1.1826
5.48171e-08,1.1812
5.48403e-08,1.1792
5.48636e-08,1.1782
5.48869e-08,1.1797
5.49101e-08,1.1851
5.49334e-08,1.1943
5.49567e-08,1.2056
5.49799e-08,1.2171
5.50032e-08,1.2268
5.50265e-08,1.2333
5.50497e-08,1.2355
5.50730e-08,1.2334
5.50963e-08,1.2277
5.51195e-08,1.2196
5.51428e-08,1.2107
5.51661e-08,1.2028
5.51893e-08,1.1974
5.52126e-08,1.1949
5.52359e-08,1.1949
5.52591e-08,1.1962
5.52824e-08,1.1978
5.53057e-08,1.1994
5.53289e-08,1.2012
5.53522e-08,1.2032
5.53755e-08,1.2051
