.HEADER
..NAMES
Time,V U1.E1&E2
.DATA
2.48492e-08,0.6136
2.48724e-08,0.5607
2.48957e-08,0.5246
2.49190e-08,0.5097
2.49422e-08,0.5188
2.49655e-08,0.5363
2.49888e-08,0.5469
2.50120e-08,0.5468
2.50353e-08,0.5395
2.50586e-08,0.5335
2.50818e-08,0.5324
2.51051e-08,0.5309
2.51284e-08,0.5250
2.51516e-08,0.5250
2.51749e-08,0.5695
2.51982e-08,0.7293
2.52214e-08,0.9178
2.52447e-08,1.0519
2.52680e-08,1.1442
2.52912e-08,1.2068
2.53145e-08,1.2450
2.53378e-08,1.2585
2.53610e-08,1.2432
2.53843e-08,1.2180
2.54076e-08,1.2005
2.54308e-08,1.1951
2.54541e-08,1.1964
2.54774e-08,1.1952
2.55006e-08,1.1895
2.55239e-08,1.1862
2.55472e-08,1.1877
2.55704e-08,1.1575
2.55937e-08,1.0935
2.56170e-08,0.9241
2.56402e-08,0.7715
2.56635e-08,0.6711
2.56868e-08,0.6011
2.57100e-08,0.5514
2.57333e-08,0.5200
2.57566e-08,0.5098
2.57798e-08,0.5221
2.58031e-08,0.5389
2.58264e-08,0.5477
2.58496e-08,0.5457
2.58729e-08,0.5380
2.58962e-08,0.5331
2.59194e-08,0.5325
2.59427e-08,0.5299
2.59660e-08,0.5239
2.59892e-08,0.5281
2.60125e-08,0.5839
2.60358e-08,0.7717
2.60590e-08,0.9458
2.60823e-08,1.0747
2.61056e-08,1.1616
2.61288e-08,1.2151
2.61521e-08,1.2506
2.61754e-08,1.2576
2.61986e-08,1.2384
2.62219e-08,1.2137
2.62452e-08,1.1986
2.62684e-08,1.1950
2.62917e-08,1.1965
2.63150e-08,1.1944
2.63382e-08,1.1885
2.63615e-08,1.1863
2.63848e-08,1.1842
2.64080e-08,1.1491
2.64313e-08,1.0638
2.64546e-08,0.8914
2.64778e-08,0.7494
2.65011e-08,0.6548
2.65244e-08,0.5900
2.65476e-08,0.5439
2.65709e-08,0.5157
2.65942e-08,0.5106
2.66174e-08,0.5256
2.66407e-08,0.5415
2.66640e-08,0.5481
2.66872e-08,0.5444
2.67105e-08,0.5367
2.67338e-08,0.5328
2.67570e-08,0.5324
2.67803e-08,0.5288
2.68036e-08,0.5229
2.68269e-08,0.5331
2.68501e-08,0.6083
2.68734e-08,0.8108
2.68967e-08,0.9755
2.69199e-08,1.0913
2.69432e-08,1.1729
2.69665e-08,1.2236
2.69897e-08,1.2543
2.70130e-08,1.2552
2.70363e-08,1.2332
2.70595e-08,1.2098
2.70828e-08,1.1971
2.71061e-08,1.1953
2.71293e-08,1.1965
2.71526e-08,1.1934
2.71759e-08,1.1876
2.71991e-08,1.1867
2.72224e-08,1.1808
2.72457e-08,1.1388
2.72689e-08,1.0330
2.72922e-08,0.8598
2.73155e-08,0.7242
2.73387e-08,0.6402
2.73620e-08,0.5787
2.73853e-08,0.5361
2.74085e-08,0.5125
2.74318e-08,0.5126
2.74551e-08,0.5292
2.74783e-08,0.5438
2.75016e-08,0.5482
2.75249e-08,0.5429
2.75481e-08,0.5354
2.75714e-08,0.5326
2.75947e-08,0.5321
2.76179e-08,0.5277
2.76412e-08,0.5221
2.76645e-08,0.5398
2.76877e-08,0.6416
2.77110e-08,0.8478
2.77343e-08,0.9996
2.77575e-08,1.1082
2.77808e-08,1.1865
2.78041e-08,1.2306
2.78273e-08,1.2565
2.78506e-08,1.2521
2.78739e-08,1.2281
2.78971e-08,1.2063
2.79204e-08,1.1961
2.79437e-08,1.1957
2.79669e-08,1.1964
2.79902e-08,1.1922
2.80135e-08,1.1869
2.80367e-08,1.1872
2.80600e-08,1.1739
2.80833e-08,1.1271
2.81065e-08,0.9982
2.81298e-08,0.8287
2.81531e-08,0.7054
2.81763e-08,0.6255
2.81996e-08,0.5690
2.82229e-08,0.5297
2.82461e-08,0.5103
2.82694e-08,0.5151
2.82927e-08,0.5327
2.83159e-08,0.5456
2.83392e-08,0.5479
2.83625e-08,0.5413
2.83857e-08,0.5345
2.84090e-08,0.5325
2.84323e-08,0.5317
2.84555e-08,0.5264
2.84788e-08,0.5223
2.85021e-08,0.5495
2.85253e-08,0.6808
2.85486e-08,0.8795
2.85719e-08,1.0306
2.85951e-08,1.1282
2.86184e-08,1.1960
2.86417e-08,1.2385
2.86649e-08,1.2582
2.86882e-08,1.2482
2.87115e-08,1.2231
2.87347e-08,1.2032
2.87580e-08,1.1954
2.87813e-08,1.1961
2.88045e-08,1.1959
2.88278e-08,1.1909
2.88511e-08,1.1864
2.88743e-08,1.1878
2.88976e-08,1.1664
2.89209e-08,1.1092
2.89441e-08,0.9613
2.89674e-08,0.8016
2.89907e-08,0.6874
2.90139e-08,0.6136
2.90372e-08,0.5601
2.90605e-08,0.5241
2.90838e-08,0.5091
2.91070e-08,0.5181
2.91303e-08,0.5357
2.91536e-08,0.5469
2.91768e-08,0.5472
2.92001e-08,0.5398
2.92234e-08,0.5337
2.92466e-08,0.5325
2.92699e-08,0.5310
2.92932e-08,0.5252
2.93164e-08,0.5245
2.93397e-08,0.5677
2.93630e-08,0.7257
2.93862e-08,0.9132
2.94095e-08,1.0502
2.94328e-08,1.1421
2.94560e-08,1.2055
2.94793e-08,1.2442
2.95026e-08,1.2582
2.95258e-08,1.2436
2.95491e-08,1.2184
2.95724e-08,1.2007
2.95956e-08,1.1951
2.96189e-08,1.1963
2.96422e-08,1.1953
2.96654e-08,1.1897
2.96887e-08,1.1862
2.97120e-08,1.1876
2.97352e-08,1.1581
2.97585e-08,1.0955
2.97818e-08,0.9276
2.98050e-08,0.7733
2.98283e-08,0.6709
2.98516e-08,0.6010
2.98748e-08,0.5507
2.98981e-08,0.5195
2.99214e-08,0.5091
2.99446e-08,0.5214
2.99679e-08,0.5385
2.99912e-08,0.5477
3.00144e-08,0.5461
3.00377e-08,0.5384
3.00610e-08,0.5332
3.00842e-08,0.5325
3.01075e-08,0.5301
3.01308e-08,0.5240
3.01540e-08,0.5275
3.01773e-08,0.5812
3.02006e-08,0.7691
3.02238e-08,0.9433
3.02471e-08,1.0719
3.02704e-08,1.1612
3.02936e-08,1.2140
3.03169e-08,1.2500
3.03402e-08,1.2575
3.03634e-08,1.2387
3.03867e-08,1.2139
3.04100e-08,1.1987
3.04332e-08,1.1950
3.04565e-08,1.1965
3.04798e-08,1.1945
3.05030e-08,1.1886
3.05263e-08,1.1863
3.05496e-08,1.1844
3.05728e-08,1.1497
3.05961e-08,1.0658
3.06194e-08,0.8947
3.06426e-08,0.7511
3.06659e-08,0.6543
3.06892e-08,0.5899
3.07124e-08,0.5433
3.07357e-08,0.5151
3.07590e-08,0.5099
3.07822e-08,0.5248
3.08055e-08,0.5412
3.08288e-08,0.5482
3.08520e-08,0.5447
3.08753e-08,0.5369
3.08986e-08,0.5328
3.09218e-08,0.5324
3.09451e-08,0.5290
3.09684e-08,0.5230
3.09916e-08,0.5322
3.10149e-08,0.6058
3.10382e-08,0.8089
3.10614e-08,0.9769
3.10847e-08,1.0897
3.11080e-08,1.1733
3.11312e-08,1.2231
3.11545e-08,1.2542
3.11778e-08,1.2554
3.12010e-08,1.2335
3.12243e-08,1.2098
3.12476e-08,1.1971
3.12708e-08,1.1952
3.12941e-08,1.1965
3.13174e-08,1.1934
3.13406e-08,1.1876
3.13639e-08,1.1866
3.13872e-08,1.1813
3.14105e-08,1.1394
3.14337e-08,1.0353
3.14570e-08,0.8630
3.14803e-08,0.7251
3.15035e-08,0.6399
3.15268e-08,0.5781
3.15501e-08,0.5357
3.15733e-08,0.5119
3.15966e-08,0.5118
3.16199e-08,0.5285
3.16431e-08,0.5436
3.16664e-08,0.5483
3.16897e-08,0.5431
3.17129e-08,0.5355
3.17362e-08,0.5326
3.17595e-08,0.5322
3.17827e-08,0.5278
3.18060e-08,0.5222
3.18293e-08,0.5387
3.18525e-08,0.6403
3.18758e-08,0.8466
3.18991e-08,1.0022
3.19223e-08,1.1074
3.19456e-08,1.1858
3.19689e-08,1.2305
3.19921e-08,1.2565
3.20154e-08,1.2523
3.20387e-08,1.2282
3.20619e-08,1.2061
3.20852e-08,1.1960
3.21085e-08,1.1957
3.21317e-08,1.1964
3.21550e-08,1.1922
3.21783e-08,1.1869
3.22015e-08,1.1872
3.22248e-08,1.1745
3.22481e-08,1.1276
3.22713e-08,1.0009
3.22946e-08,0.8327
3.23179e-08,0.7064
3.23411e-08,0.6255
3.23644e-08,0.5683
3.23877e-08,0.5293
3.24109e-08,0.5096
3.24342e-08,0.5143
3.24575e-08,0.5320
3.24807e-08,0.5454
3.25040e-08,0.5480
3.25273e-08,0.5415
3.25505e-08,0.5344
3.25738e-08,0.5325
3.25971e-08,0.5318
3.26203e-08,0.5266
3.26436e-08,0.5225
3.26669e-08,0.5480
3.26901e-08,0.6806
3.27134e-08,0.8814
3.27367e-08,1.0322
3.27599e-08,1.1289
3.27832e-08,1.1955
3.28065e-08,1.2386
3.28297e-08,1.2583
3.28530e-08,1.2483
3.28763e-08,1.2230
3.28995e-08,1.2029
3.29228e-08,1.1953
3.29461e-08,1.1960
3.29693e-08,1.1960
3.29926e-08,1.1910
3.30159e-08,1.1865
3.30391e-08,1.1878
3.30624e-08,1.1671
3.30857e-08,1.1101
3.31089e-08,0.9649
3.31322e-08,0.8055
3.31555e-08,0.6873
3.31787e-08,0.6138
3.32020e-08,0.5597
3.32253e-08,0.5235
3.32485e-08,0.5083
3.32718e-08,0.5173
3.32951e-08,0.5353
3.33183e-08,0.5468
3.33416e-08,0.5472
3.33649e-08,0.5399
3.33881e-08,0.5336
3.34114e-08,0.5324
3.34347e-08,0.5311
3.34579e-08,0.5254
3.34812e-08,0.5246
3.35045e-08,0.5663
3.35277e-08,0.7262
3.35510e-08,0.9159
3.35743e-08,1.0527
3.35975e-08,1.1433
3.36208e-08,1.2059
3.36441e-08,1.2446
3.36673e-08,1.2584
3.36906e-08,1.2436
3.37139e-08,1.2181
3.37372e-08,1.2003
3.37604e-08,1.1949
3.37837e-08,1.1963
3.38070e-08,1.1954
3.38302e-08,1.1898
3.38535e-08,1.1863
3.38768e-08,1.1885
3.39000e-08,1.1595
3.39233e-08,1.0979
3.39466e-08,0.9314
3.39698e-08,0.7754
3.39931e-08,0.6710
3.40164e-08,0.6013
3.40396e-08,0.5504
3.40629e-08,0.5188
3.40862e-08,0.5083
3.41094e-08,0.5206
3.41327e-08,0.5381
3.41560e-08,0.5477
3.41792e-08,0.5461
3.42025e-08,0.5383
3.42258e-08,0.5331
3.42490e-08,0.5325
3.42723e-08,0.5302
3.42956e-08,0.5242
3.43188e-08,0.5274
3.43421e-08,0.5815
3.43654e-08,0.7700
3.43886e-08,0.9462
3.44119e-08,1.0735
3.44352e-08,1.1618
3.44584e-08,1.2141
3.44817e-08,1.2501
3.45050e-08,1.2575
3.45282e-08,1.2386
3.45515e-08,1.2135
3.45748e-08,1.1983
3.45980e-08,1.1949
3.46213e-08,1.1965
3.46446e-08,1.1946
3.46678e-08,1.1887
3.46911e-08,1.1864
3.47144e-08,1.1855
3.47376e-08,1.1510
3.47609e-08,1.0681
3.47842e-08,0.8984
3.48074e-08,0.7531
3.48307e-08,0.6543
3.48540e-08,0.5902
3.48772e-08,0.5429
3.49005e-08,0.5143
3.49238e-08,0.5090
3.49470e-08,0.5241
3.49703e-08,0.5409
3.49936e-08,0.5482
3.50168e-08,0.5447
3.50401e-08,0.5368
3.50634e-08,0.5327
3.50866e-08,0.5325
3.51099e-08,0.5292
3.51332e-08,0.5232
3.51564e-08,0.5318
3.51797e-08,0.6068
3.52030e-08,0.8096
3.52262e-08,0.9818
3.52495e-08,1.0913
3.52728e-08,1.1735
3.52960e-08,1.2230
3.53193e-08,1.2543
3.53426e-08,1.2554
3.53658e-08,1.2332
3.53891e-08,1.2093
3.54124e-08,1.1968
3.54356e-08,1.1952
3.54589e-08,1.1966
3.54822e-08,1.1936
3.55054e-08,1.1878
3.55287e-08,1.1867
3.55520e-08,1.1827
3.55752e-08,1.1407
3.55985e-08,1.0381
3.56218e-08,0.8665
3.56450e-08,0.7260
3.56683e-08,0.6399
3.56916e-08,0.5777
3.57148e-08,0.5353
3.57381e-08,0.5111
3.57614e-08,0.5110
3.57846e-08,0.5279
3.58079e-08,0.5434
3.58312e-08,0.5484
3.58544e-08,0.5431
3.58777e-08,0.5354
3.59010e-08,0.5325
3.59242e-08,0.5323
3.59475e-08,0.5281
3.59708e-08,0.5224
3.59940e-08,0.5381
3.60173e-08,0.6415
3.60406e-08,0.8471
3.60638e-08,1.0064
3.60871e-08,1.1088
3.61104e-08,1.1851
3.61337e-08,1.2307
3.61569e-08,1.2566
3.61802e-08,1.2523
3.62035e-08,1.2279
3.62267e-08,1.2057
3.62500e-08,1.1957
3.62733e-08,1.1956
3.62965e-08,1.1964
3.63198e-08,1.1924
3.63431e-08,1.1870
3.63663e-08,1.1872
3.63896e-08,1.1758
3.64129e-08,1.1285
3.64361e-08,1.0040
3.64594e-08,0.8363
3.64827e-08,0.7070
3.65059e-08,0.6257
3.65292e-08,0.5678
3.65525e-08,0.5288
3.65757e-08,0.5089
3.65990e-08,0.5134
3.66223e-08,0.5315
3.66455e-08,0.5454
3.66688e-08,0.5481
3.66921e-08,0.5415
3.67153e-08,0.5343
3.67386e-08,0.5324
3.67619e-08,0.5319
3.67851e-08,0.5268
3.68084e-08,0.5226
3.68317e-08,0.5465
3.68549e-08,0.6812
3.68782e-08,0.8842
3.69015e-08,1.0342
3.69247e-08,1.1310
3.69480e-08,1.1946
3.69713e-08,1.2386
3.69945e-08,1.2583
3.70178e-08,1.2484
3.70411e-08,1.2227
3.70643e-08,1.2025
3.70876e-08,1.1951
3.71109e-08,1.1960
3.71341e-08,1.1961
3.71574e-08,1.1911
3.71807e-08,1.1865
3.72039e-08,1.1879
3.72272e-08,1.1684
3.72505e-08,1.1115
3.72737e-08,0.9686
3.72970e-08,0.8085
3.73203e-08,0.6867
3.73435e-08,0.6137
3.73668e-08,0.5591
3.73901e-08,0.5227
3.74133e-08,0.5075
3.74366e-08,0.5164
3.74599e-08,0.5349
3.74831e-08,0.5468
3.75064e-08,0.5474
3.75297e-08,0.5399
3.75529e-08,0.5336
3.75762e-08,0.5324
3.75995e-08,0.5313
3.76227e-08,0.5256
3.76460e-08,0.5246
3.76693e-08,0.5648
3.76925e-08,0.7261
3.77158e-08,0.9176
3.77391e-08,1.0544
3.77623e-08,1.1448
3.77856e-08,1.2060
3.78089e-08,1.2447
3.78321e-08,1.2584
3.78554e-08,1.2437
3.78787e-08,1.2178
3.79019e-08,1.1999
3.79252e-08,1.1948
3.79485e-08,1.1963
3.79717e-08,1.1955
3.79950e-08,1.1899
3.80183e-08,1.1863
3.80415e-08,1.1886
3.80648e-08,1.1603
3.80881e-08,1.1000
3.81113e-08,0.9345
3.81346e-08,0.7763
3.81579e-08,0.6704
3.81811e-08,0.6012
3.82044e-08,0.5500
3.82277e-08,0.5182
3.82509e-08,0.5076
3.82742e-08,0.5199
3.82975e-08,0.5379
3.83207e-08,0.5478
3.83440e-08,0.5463
3.83673e-08,0.5383
3.83905e-08,0.5330
3.84138e-08,0.5325
3.84371e-08,0.5304
3.84603e-08,0.5244
3.84836e-08,0.5273
3.85069e-08,0.5811
3.85302e-08,0.7694
3.85534e-08,0.9478
3.85767e-08,1.0748
3.86000e-08,1.1619
3.86232e-08,1.2142
3.86465e-08,1.2501
3.86698e-08,1.2577
3.86930e-08,1.2387
3.87163e-08,1.2132
3.87396e-08,1.1980
3.87628e-08,1.1948
3.87861e-08,1.1965
3.88094e-08,1.1947
3.88326e-08,1.1888
3.88559e-08,1.1864
3.88792e-08,1.1858
3.89024e-08,1.1517
3.89257e-08,1.0704
3.89490e-08,0.9012
3.89722e-08,0.7538
3.89955e-08,0.6536
3.90188e-08,0.5900
3.90420e-08,0.5427
3.90653e-08,0.5138
3.90886e-08,0.5084
3.91118e-08,0.5235
3.91351e-08,0.5408
3.91584e-08,0.5484
3.91816e-08,0.5449
3.92049e-08,0.5368
3.92282e-08,0.5326
3.92514e-08,0.5325
3.92747e-08,0.5294
3.92980e-08,0.5234
3.93212e-08,0.5314
3.93445e-08,0.6069
3.93678e-08,0.8086
3.93910e-08,0.9853
3.94143e-08,1.0925
3.94376e-08,1.1737
3.94608e-08,1.2232
3.94841e-08,1.2546
3.95074e-08,1.2558
3.95306e-08,1.2334
3.95539e-08,1.2091
3.95772e-08,1.1965
3.96004e-08,1.1950
3.96237e-08,1.1966
3.96470e-08,1.1937
3.96702e-08,1.1878
3.96935e-08,1.1867
3.97168e-08,1.1831
3.97400e-08,1.1412
3.97633e-08,1.0409
3.97866e-08,0.8691
3.98098e-08,0.7258
3.98331e-08,0.6392
3.98564e-08,0.5776
3.98796e-08,0.5353
3.99029e-08,0.5107
3.99262e-08,0.5104
3.99494e-08,0.5274
3.99727e-08,0.5434
3.99960e-08,0.5486
4.00192e-08,0.5433
4.00425e-08,0.5354
4.00658e-08,0.5324
4.00890e-08,0.5323
4.01123e-08,0.5282
4.01356e-08,0.5225
4.01588e-08,0.5377
4.01821e-08,0.6406
4.02054e-08,0.8459
4.02286e-08,1.0093
4.02519e-08,1.1098
4.02752e-08,1.1850
4.02984e-08,1.2313
4.03217e-08,1.2570
4.03450e-08,1.2529
4.03682e-08,1.2281
4.03915e-08,1.2055
4.04148e-08,1.1955
4.04380e-08,1.1955
4.04613e-08,1.1964
4.04846e-08,1.1925
4.05078e-08,1.1871
4.05311e-08,1.1872
4.05544e-08,1.1761
4.05776e-08,1.1288
4.06009e-08,1.0072
4.06242e-08,0.8388
4.06474e-08,0.7074
4.06707e-08,0.6257
4.06940e-08,0.5681
4.07173e-08,0.5291
4.07405e-08,0.5087
4.07638e-08,0.5130
4.07871e-08,0.5312
4.08103e-08,0.5454
4.08336e-08,0.5483
4.08569e-08,0.5415
4.08801e-08,0.5342
4.09034e-08,0.5323
4.09267e-08,0.5319
4.09499e-08,0.5270
4.09732e-08,0.5227
4.09965e-08,0.5453
4.10197e-08,0.6802
4.10430e-08,0.8852
4.10663e-08,1.0344
4.10895e-08,1.1327
4.11128e-08,1.1945
4.11361e-08,1.2392
4.11593e-08,1.2587
4.11826e-08,1.2489
4.12059e-08,1.2229
4.12291e-08,1.2024
4.12524e-08,1.1949
4.12757e-08,1.1958
4.12989e-08,1.1960
4.13222e-08,1.1912
4.13455e-08,1.1865
4.13687e-08,1.1878
4.13920e-08,1.1685
4.14153e-08,1.1122
4.14385e-08,0.9716
4.14618e-08,0.8107
4.14851e-08,0.6867
4.15083e-08,0.6141
4.15316e-08,0.5598
4.15549e-08,0.5231
4.15781e-08,0.5076
4.16014e-08,0.5161
4.16247e-08,0.5347
4.16479e-08,0.5470
4.16712e-08,0.5476
4.16945e-08,0.5400
4.17177e-08,0.5336
4.17410e-08,0.5324
4.17643e-08,0.5314
4.17875e-08,0.5258
4.18108e-08,0.5245
4.18341e-08,0.5633
4.18573e-08,0.7188
4.18806e-08,0.9142
4.19039e-08,1.0517
4.19271e-08,1.1448
4.19504e-08,1.2058
4.19737e-08,1.2447
4.19969e-08,1.2588
4.20202e-08,1.2445
4.20435e-08,1.2185
4.20667e-08,1.2002
4.20900e-08,1.1946
4.21133e-08,1.1961
4.21365e-08,1.1955
4.21598e-08,1.1900
4.21831e-08,1.1863
4.22063e-08,1.1884
4.22296e-08,1.1604
4.22529e-08,1.1018
4.22761e-08,0.9373
4.22994e-08,0.7779
4.23227e-08,0.6709
4.23459e-08,0.6020
4.23692e-08,0.5511
4.23925e-08,0.5188
4.24157e-08,0.5078
4.24390e-08,0.5196
4.24623e-08,0.5377
4.24855e-08,0.5478
4.25088e-08,0.5464
4.25321e-08,0.5385
4.25553e-08,0.5331
4.25786e-08,0.5324
4.26019e-08,0.5305
4.26251e-08,0.5246
4.26484e-08,0.5271
4.26717e-08,0.5801
4.26949e-08,0.7618
4.27182e-08,0.9445
4.27415e-08,1.0716
4.27647e-08,1.1605
4.27880e-08,1.2138
4.28113e-08,1.2501
4.28345e-08,1.2581
4.28578e-08,1.2396
4.28811e-08,1.2140
4.29043e-08,1.1983
4.29276e-08,1.1947
4.29509e-08,1.1964
4.29742e-08,1.1947
4.29974e-08,1.1889
4.30207e-08,1.1863
4.30440e-08,1.1858
4.30672e-08,1.1516
4.30905e-08,1.0724
4.31138e-08,0.9037
4.31370e-08,0.7556
4.31603e-08,0.6548
4.31836e-08,0.5910
4.32068e-08,0.5440
4.32301e-08,0.5148
4.32534e-08,0.5086
4.32766e-08,0.5234
4.32999e-08,0.5406
4.33232e-08,0.5484
4.33464e-08,0.5450
4.33697e-08,0.5370
4.33930e-08,0.5326
4.34162e-08,0.5324
4.34395e-08,0.5295
4.34628e-08,0.5234
4.34860e-08,0.5312
4.35093e-08,0.6067
4.35326e-08,0.8017
4.35558e-08,0.9825
4.35791e-08,1.0909
4.36024e-08,1.1723
4.36256e-08,1.2228
4.36489e-08,1.2547
4.36722e-08,1.2563
4.36954e-08,1.2343
4.37187e-08,1.2098
4.37420e-08,1.1968
4.37652e-08,1.1950
4.37885e-08,1.1965
4.38118e-08,1.1937
4.38350e-08,1.1879
4.38583e-08,1.1866
4.38816e-08,1.1826
4.39048e-08,1.1412
4.39281e-08,1.0432
4.39514e-08,0.8710
4.39746e-08,0.7288
4.39979e-08,0.6407
4.40212e-08,0.5794
4.40444e-08,0.5367
4.40677e-08,0.5117
4.40910e-08,0.5107
4.41142e-08,0.5274
4.41375e-08,0.5432
4.41608e-08,0.5485
4.41840e-08,0.5433
4.42073e-08,0.5355
4.42306e-08,0.5324
4.42538e-08,0.5322
4.42771e-08,0.5283
4.43004e-08,0.5225
4.43236e-08,0.5374
4.43469e-08,0.6399
4.43702e-08,0.8396
4.43934e-08,1.0065
4.44167e-08,1.1079
4.44400e-08,1.1838
4.44632e-08,1.2315
4.44865e-08,1.2571
4.45098e-08,1.2535
4.45330e-08,1.2289
4.45563e-08,1.2061
4.45796e-08,1.1957
4.46028e-08,1.1954
4.46261e-08,1.1964
4.46494e-08,1.1925
4.46726e-08,1.1871
4.46959e-08,1.1871
4.47192e-08,1.1758
4.47424e-08,1.1287
4.47657e-08,1.0093
4.47890e-08,0.8401
4.48122e-08,0.7102
4.48355e-08,0.6274
4.48588e-08,0.5698
4.48820e-08,0.5304
4.49053e-08,0.5097
4.49286e-08,0.5133
4.49518e-08,0.5313
4.49751e-08,0.5453
4.49984e-08,0.5482
4.50216e-08,0.5416
4.50449e-08,0.5343
4.50682e-08,0.5322
4.50914e-08,0.5319
4.51147e-08,0.5270
4.51380e-08,0.5227
4.51612e-08,0.5441
4.51845e-08,0.6793
4.52078e-08,0.8828
4.52310e-08,1.0306
4.52543e-08,1.1323
4.52776e-08,1.1937
4.53008e-08,1.2395
4.53241e-08,1.2591
4.53474e-08,1.2496
4.53707e-08,1.2237
4.53939e-08,1.2029
4.54172e-08,1.1951
4.54405e-08,1.1958
4.54637e-08,1.1960
4.54870e-08,1.1912
4.55103e-08,1.1866
4.55335e-08,1.1878
4.55568e-08,1.1684
4.55801e-08,1.1127
4.56033e-08,0.9723
4.56266e-08,0.8106
4.56499e-08,0.6881
4.56731e-08,0.6154
4.56964e-08,0.5613
4.57197e-08,0.5242
4.57429e-08,0.5083
4.57662e-08,0.5164
4.57895e-08,0.5348
4.58127e-08,0.5468
4.58360e-08,0.5474
4.58593e-08,0.5399
4.58825e-08,0.5335
4.59058e-08,0.5322
4.59291e-08,0.5313
4.59523e-08,0.5257
4.59756e-08,0.5243
4.59989e-08,0.5620
4.60221e-08,0.7183
4.60454e-08,0.9152
4.60687e-08,1.0508
4.60919e-08,1.1459
4.61152e-08,1.2071
4.61385e-08,1.2458
4.61617e-08,1.2595
4.61850e-08,1.2449
4.62083e-08,1.2187
4.62315e-08,1.2003
4.62548e-08,1.1948
4.62781e-08,1.1962
4.63013e-08,1.1954
4.63246e-08,1.1900
4.63479e-08,1.1863
4.63711e-08,1.1885
4.63944e-08,1.1605
4.64177e-08,1.1018
4.64409e-08,0.9373
4.64642e-08,0.7789
4.64875e-08,0.6722
4.65107e-08,0.6033
4.65340e-08,0.5526
4.65573e-08,0.5197
4.65805e-08,0.5084
4.66038e-08,0.5200
4.66271e-08,0.5378
4.66503e-08,0.5477
4.66736e-08,0.5462
4.66969e-08,0.5383
4.67201e-08,0.5329
4.67434e-08,0.5323
4.67667e-08,0.5304
4.67899e-08,0.5245
4.68132e-08,0.5268
4.68365e-08,0.5793
4.68597e-08,0.7620
4.68830e-08,0.9465
4.69063e-08,1.0713
4.69295e-08,1.1604
4.69528e-08,1.2154
4.69761e-08,1.2512
4.69993e-08,1.2589
4.70226e-08,1.2398
4.70459e-08,1.2140
4.70691e-08,1.1983
4.70924e-08,1.1948
4.71157e-08,1.1964
4.71389e-08,1.1946
4.71622e-08,1.1888
4.71855e-08,1.1863
4.72087e-08,1.1861
4.72320e-08,1.1518
4.72553e-08,1.0725
4.72785e-08,0.9036
4.73018e-08,0.7564
4.73251e-08,0.6565
4.73483e-08,0.5922
4.73716e-08,0.5454
4.73949e-08,0.5156
4.74181e-08,0.5091
4.74414e-08,0.5238
4.74647e-08,0.5407
4.74879e-08,0.5482
4.75112e-08,0.5447
4.75345e-08,0.5367
4.75577e-08,0.5325
4.75810e-08,0.5323
4.76043e-08,0.5294
4.76275e-08,0.5234
4.76508e-08,0.5310
4.76741e-08,0.6068
4.76973e-08,0.8019
4.77206e-08,0.9842
4.77439e-08,1.0925
4.77672e-08,1.1719
4.77904e-08,1.2243
4.78137e-08,1.2558
4.78370e-08,1.2570
4.78602e-08,1.2345
4.78835e-08,1.2098
4.79068e-08,1.1968
4.79300e-08,1.1951
4.79533e-08,1.1965
4.79766e-08,1.1936
4.79998e-08,1.1878
4.80231e-08,1.1866
4.80464e-08,1.1827
4.80696e-08,1.1414
4.80929e-08,1.0440
4.81162e-08,0.8710
4.81394e-08,0.7307
4.81627e-08,0.6424
4.81860e-08,0.5811
4.82092e-08,0.5380
4.82325e-08,0.5125
4.82558e-08,0.5112
4.82790e-08,0.5277
4.83023e-08,0.5433
4.83256e-08,0.5483
4.83488e-08,0.5431
4.83721e-08,0.5353
4.83954e-08,0.5322
4.84186e-08,0.5322
4.84419e-08,0.5282
4.84652e-08,0.5224
4.84884e-08,0.5372
4.85117e-08,0.6393
4.85350e-08,0.8396
4.85582e-08,1.0080
4.85815e-08,1.1094
4.86048e-08,1.1846
4.86280e-08,1.2331
4.86513e-08,1.2581
4.86746e-08,1.2540
4.86978e-08,1.2291
4.87211e-08,1.2061
4.87444e-08,1.1958
4.87676e-08,1.1955
4.87909e-08,1.1963
4.88142e-08,1.1924
4.88374e-08,1.1870
4.88607e-08,1.1872
4.88840e-08,1.1760
4.89072e-08,1.1289
4.89305e-08,1.0101
4.89538e-08,0.8403
4.89770e-08,0.7118
4.90003e-08,0.6289
4.90236e-08,0.5716
4.90468e-08,0.5315
4.90701e-08,0.5104
4.90934e-08,0.5137
4.91166e-08,0.5316
4.91399e-08,0.5453
4.91632e-08,0.5480
4.91864e-08,0.5413
4.92097e-08,0.5341
4.92330e-08,0.5321
4.92562e-08,0.5318
4.92795e-08,0.5270
4.93028e-08,0.5226
4.93260e-08,0.5431
4.93493e-08,0.6786
4.93726e-08,0.8855
4.93958e-08,1.0313
4.94191e-08,1.1328
4.94424e-08,1.1941
4.94656e-08,1.2407
4.94889e-08,1.2599
4.95122e-08,1.2500
4.95354e-08,1.2237
4.95587e-08,1.2029
4.95820e-08,1.1951
4.96052e-08,1.1959
4.96285e-08,1.1960
4.96518e-08,1.1911
4.96750e-08,1.1865
4.96983e-08,1.1879
4.97216e-08,1.1686
4.97448e-08,1.1135
4.97681e-08,0.9719
4.97914e-08,0.8095
4.98146e-08,0.6902
