.HEADER
..NAMES
Time,V U1.W1
2.48492e-08,0.6428
2.48724e-08,0.6416
2.48957e-08,0.6413
2.49190e-08,0.6426
2.49422e-08,0.6455
2.49655e-08,0.6494
2.49888e-08,0.6537
2.50120e-08,0.6566
2.50353e-08,0.6569
2.50586e-08,0.6568
2.50818e-08,0.6629
2.51051e-08,0.6825
2.51284e-08,0.7166
2.51516e-08,0.7657
2.51749e-08,0.8282
2.51982e-08,0.8980
2.52214e-08,0.9690
2.52447e-08,1.0359
2.52680e-08,1.0930
2.52912e-08,1.1368
2.53145e-08,1.1679
2.53378e-08,1.1899
2.53610e-08,1.1738
2.53843e-08,1.1276
2.54076e-08,0.9776
2.54308e-08,0.8273
2.54541e-08,0.7201
2.54774e-08,0.6463
2.55006e-08,0.5996
2.55239e-08,0.5739
2.55472e-08,0.5624
2.55704e-08,0.5597
2.55937e-08,0.5609
2.56170e-08,0.5629
2.56402e-08,0.5627
2.56635e-08,0.5602
2.56868e-08,0.5535
2.57100e-08,0.5399
2.57333e-08,0.5202
2.57566e-08,0.4968
2.57798e-08,0.4815
2.58031e-08,0.5141
2.58264e-08,0.6768
2.58496e-08,0.8629
2.58729e-08,0.9983
2.58962e-08,1.0926
2.59194e-08,1.1291
2.59427e-08,1.1229
2.59660e-08,1.0876
2.59892e-08,1.0314
2.60125e-08,0.9629
2.60358e-08,0.8918
2.60590e-08,0.8224
2.60823e-08,0.7575
2.61056e-08,0.7009
2.61288e-08,0.6563
2.61521e-08,0.6220
2.61754e-08,0.5967
2.61986e-08,0.5812
2.62219e-08,0.5755
2.62452e-08,0.5775
2.62684e-08,0.5831
2.62917e-08,0.5908
2.63150e-08,0.6051
2.63382e-08,0.6311
2.63615e-08,0.6676
2.63848e-08,0.7142
2.64080e-08,0.7732
2.64313e-08,0.8421
2.64546e-08,0.9160
2.64778e-08,0.9923
2.65011e-08,1.0663
2.65244e-08,1.1321
2.65476e-08,1.1879
2.65709e-08,1.2343
2.65942e-08,1.2694
2.66174e-08,1.2928
2.66407e-08,1.3069
2.66640e-08,1.3140
2.66872e-08,1.3141
2.67105e-08,1.3076
2.67338e-08,1.2966
2.67570e-08,1.2841
2.67803e-08,1.2731
2.68036e-08,1.2645
2.68269e-08,1.2572
2.68501e-08,1.2512
2.68734e-08,1.2458
2.68967e-08,1.2394
2.69199e-08,1.2306
2.69432e-08,1.2187
2.69665e-08,1.2028
2.69897e-08,1.1841
2.70130e-08,1.1655
2.70363e-08,1.1488
2.70595e-08,1.1349
2.70828e-08,1.1256
2.71061e-08,1.1220
2.71293e-08,1.1230
2.71526e-08,1.1272
2.71759e-08,1.1340
2.71991e-08,1.1433
2.72224e-08,1.1542
2.72457e-08,1.1659
2.72689e-08,1.1769
2.72922e-08,1.1863
2.73155e-08,1.1937
2.73387e-08,1.1992
2.73620e-08,1.2023
2.73853e-08,1.2029
2.74085e-08,1.2018
2.74318e-08,1.2002
2.74551e-08,1.1997
2.74783e-08,1.2013
2.75016e-08,1.2049
2.75249e-08,1.2103
2.75481e-08,1.2167
2.75714e-08,1.2228
2.75947e-08,1.2271
2.76179e-08,1.2291
2.76412e-08,1.2289
2.76645e-08,1.2265
2.76877e-08,1.2224
2.77110e-08,1.2171
2.77343e-08,1.2112
2.77575e-08,1.2054
2.77808e-08,1.2004
2.78041e-08,1.1964
2.78273e-08,1.1932
2.78506e-08,1.1909
2.78739e-08,1.1900
2.78971e-08,1.1907
2.79204e-08,1.1928
2.79437e-08,1.1957
2.79669e-08,1.1987
2.79902e-08,1.2012
2.80135e-08,1.2024
2.80367e-08,1.2021
2.80600e-08,1.2003
2.80833e-08,1.1977
2.81065e-08,1.1948
2.81298e-08,1.1925
2.81531e-08,1.1911
2.81763e-08,1.1910
2.81996e-08,1.1923
2.82229e-08,1.1948
2.82461e-08,1.1979
2.82694e-08,1.2010
2.82927e-08,1.2035
2.83159e-08,1.2054
2.83392e-08,1.2069
2.83625e-08,1.2079
2.83857e-08,1.2082
2.84090e-08,1.2077
2.84323e-08,1.2066
2.84555e-08,1.2049
2.84788e-08,1.2029
2.85021e-08,1.2008
2.85253e-08,1.1990
2.85486e-08,1.1980
2.85719e-08,1.1978
2.85951e-08,1.1986
2.86184e-08,1.2001
2.86417e-08,1.2020
2.86649e-08,1.2039
2.86882e-08,1.2051
2.87115e-08,1.2055
2.87347e-08,1.2048
2.87580e-08,1.2035
2.87813e-08,1.2019
2.88045e-08,1.2004
2.88278e-08,1.1990
2.88511e-08,1.1980
2.88743e-08,1.1975
2.88976e-08,1.1973
2.89209e-08,1.1976
2.89441e-08,1.1982
2.89674e-08,1.1989
2.89907e-08,1.1999
2.90139e-08,1.2010
2.90372e-08,1.2021
2.90605e-08,1.2031
2.90838e-08,1.2037
2.91070e-08,1.2039
2.91303e-08,1.2034
2.91536e-08,1.2024
2.91768e-08,1.2011
2.92001e-08,1.1999
2.92234e-08,1.1990
2.92466e-08,1.1986
2.92699e-08,1.1988
2.92932e-08,1.1994
2.93164e-08,1.2004
2.93397e-08,1.2014
2.93630e-08,1.2023
2.93862e-08,1.2029
2.94095e-08,1.2031
2.94328e-08,1.2030
2.94560e-08,1.2027
2.94793e-08,1.2023
2.95026e-08,1.2018
2.95258e-08,1.2013
2.95491e-08,1.2007
2.95724e-08,1.2002
2.95956e-08,1.1997
2.96189e-08,1.1994
2.96422e-08,1.1993
2.96654e-08,1.1996
2.96887e-08,1.2002
2.97120e-08,1.2009
2.97352e-08,1.2016
2.97585e-08,1.2022
2.97818e-08,1.2026
2.98050e-08,1.2026
2.98283e-08,1.2022
2.98516e-08,1.2016
2.98748e-08,1.2009
2.98981e-08,1.2003
2.99214e-08,1.2000
2.99446e-08,1.1998
2.99679e-08,1.1999
2.99912e-08,1.2001
3.00144e-08,1.2004
3.00377e-08,1.2007
3.00610e-08,1.2010
3.00842e-08,1.2013
3.01075e-08,1.2016
3.01308e-08,1.2018
3.01540e-08,1.2019
3.01773e-08,1.2019
3.02006e-08,1.2018
3.02238e-08,1.2015
3.02471e-08,1.2011
3.02704e-08,1.2007
3.02936e-08,1.2003
3.03169e-08,1.2000
3.03402e-08,1.1968
3.03634e-08,1.1600
3.03867e-08,1.0846
3.04100e-08,0.9202
3.04332e-08,0.7735
3.04565e-08,0.6703
3.04798e-08,0.6003
3.05030e-08,0.5590
3.05263e-08,0.5362
3.05496e-08,0.5234
3.05728e-08,0.5171
3.05961e-08,0.5137
3.06194e-08,0.5116
3.06426e-08,0.5108
3.06659e-08,0.5130
3.06892e-08,0.5169
3.07124e-08,0.5198
3.07357e-08,0.5215
3.07590e-08,0.5213
3.07822e-08,0.5303
3.08055e-08,0.5999
3.08288e-08,0.7934
3.08520e-08,0.9749
3.08753e-08,1.0903
3.08986e-08,1.1578
3.09218e-08,1.1740
3.09451e-08,1.1520
3.09684e-08,1.1033
3.09916e-08,1.0365
3.10149e-08,0.9610
3.10382e-08,0.8858
3.10614e-08,0.8145
3.10847e-08,0.7497
3.11080e-08,0.6959
3.11312e-08,0.6558
3.11545e-08,0.6268
3.11778e-08,0.5989
3.12010e-08,0.5606
3.12243e-08,0.4601
3.12476e-08,0.3111
3.12708e-08,0.1666
3.12941e-08,0.0554
3.13174e-08,-0.0166
3.13406e-08,-0.0404
3.13639e-08,-0.0218
3.13872e-08,0.0226
3.14105e-08,0.0886
3.14337e-08,0.1660
3.14570e-08,0.2459
3.14803e-08,0.3270
3.15035e-08,0.4041
3.15268e-08,0.4713
3.15501e-08,0.5273
3.15733e-08,0.5726
3.15966e-08,0.6053
3.16199e-08,0.6424
3.16431e-08,0.7565
3.16664e-08,0.9691
3.16897e-08,1.1292
3.17129e-08,1.2227
3.17362e-08,1.2686
3.17595e-08,1.2614
3.17827e-08,1.2270
3.18060e-08,1.1727
3.18293e-08,1.1029
3.18525e-08,1.0263
3.18758e-08,0.9487
3.18991e-08,0.8701
3.19223e-08,0.7928
3.19456e-08,0.7219
3.19689e-08,0.6595
3.19921e-08,0.6064
3.20154e-08,0.5648
3.20387e-08,0.5352
3.20619e-08,0.5151
3.20852e-08,0.5022
3.21085e-08,0.4934
3.21317e-08,0.4913
3.21550e-08,0.5051
3.21783e-08,0.5404
3.22015e-08,0.5947
3.22248e-08,0.6680
3.22481e-08,0.7568
3.22713e-08,0.8514
3.22946e-08,0.9448
3.23179e-08,1.0331
3.23411e-08,1.1091
3.23644e-08,1.1692
3.23877e-08,1.2161
3.24109e-08,1.2527
3.24342e-08,1.2799
3.24575e-08,1.3002
3.24807e-08,1.3160
3.25040e-08,1.3259
3.25273e-08,1.3284
3.25505e-08,1.3238
3.25738e-08,1.3145
3.25971e-08,1.3039
3.26203e-08,1.2951
3.26436e-08,1.2875
3.26669e-08,1.2798
3.26901e-08,1.2713
3.27134e-08,1.2607
3.27367e-08,1.2458
3.27599e-08,1.2266
3.27832e-08,1.2031
3.28065e-08,1.1762
3.28297e-08,1.1499
3.28530e-08,1.1061
3.28763e-08,1.0386
3.28995e-08,0.8918
3.29228e-08,0.7296
3.29461e-08,0.6167
3.29693e-08,0.5405
3.29926e-08,0.4952
3.30159e-08,0.4737
3.30391e-08,0.4677
3.30624e-08,0.4696
3.30857e-08,0.4760
3.31089e-08,0.4834
3.31322e-08,0.4900
3.31555e-08,0.4981
3.31787e-08,0.5069
3.32020e-08,0.5132
3.32253e-08,0.5166
3.32485e-08,0.5171
3.32718e-08,0.5199
3.32951e-08,0.5584
3.33183e-08,0.7147
3.33416e-08,0.9252
3.33649e-08,1.0700
3.33881e-08,1.1736
3.34114e-08,1.2131
3.34347e-08,1.2021
3.34579e-08,1.1588
3.34812e-08,1.0915
3.35045e-08,1.0100
3.35277e-08,0.9262
3.35510e-08,0.8459
3.35743e-08,0.7726
3.35975e-08,0.7102
3.36208e-08,0.6626
3.36441e-08,0.6279
3.36673e-08,0.6027
3.36906e-08,0.5864
3.37139e-08,0.5777
3.37372e-08,0.5745
3.37604e-08,0.5734
3.37837e-08,0.5725
3.38070e-08,0.5769
3.38302e-08,0.5942
3.38535e-08,0.6253
3.38768e-08,0.6691
3.39000e-08,0.7284
3.39233e-08,0.8010
3.39466e-08,0.8807
3.39698e-08,0.9642
3.39931e-08,1.0468
3.40164e-08,1.1213
3.40396e-08,1.1847
3.40629e-08,1.2375
3.40862e-08,1.2769
3.41094e-08,1.2685
3.41327e-08,1.2196
3.41560e-08,1.0672
3.41792e-08,0.9188
3.42025e-08,0.8062
3.42258e-08,0.7226
3.42490e-08,0.6642
3.42723e-08,0.6257
3.42956e-08,0.6015
3.43188e-08,0.5868
3.43421e-08,0.5771
3.43654e-08,0.5703
3.43886e-08,0.5633
3.44119e-08,0.5559
3.44352e-08,0.5462
3.44584e-08,0.5308
3.44817e-08,0.5103
3.45050e-08,0.4875
3.45282e-08,0.4733
3.45515e-08,0.5107
3.45748e-08,0.6736
3.45980e-08,0.8512
3.46213e-08,0.9790
3.46446e-08,1.0578
3.46678e-08,1.0904
3.46911e-08,1.0863
3.47144e-08,1.0568
3.47376e-08,1.0094
3.47609e-08,0.9512
3.47842e-08,0.8895
3.48074e-08,0.8279
3.48307e-08,0.7686
3.48540e-08,0.7158
3.48772e-08,0.6729
3.49005e-08,0.6386
3.49238e-08,0.6128
3.49470e-08,0.5965
3.49703e-08,0.5895
3.49936e-08,0.5887
3.50168e-08,0.5909
3.50401e-08,0.5958
3.50634e-08,0.6088
3.50866e-08,0.6351
3.51099e-08,0.6733
3.51332e-08,0.7233
3.51564e-08,0.7867
3.51797e-08,0.8587
3.52030e-08,0.9337
3.52262e-08,1.0088
3.52495e-08,1.0787
3.52728e-08,1.1389
3.52960e-08,1.1888
3.53193e-08,1.2297
3.53426e-08,1.2532
3.53658e-08,1.2321
3.53891e-08,1.1581
3.54124e-08,0.9965
3.54356e-08,0.8647
3.54589e-08,0.7709
3.54822e-08,0.6993
3.55054e-08,0.6516
3.55287e-08,0.6198
3.55520e-08,0.5985
3.55752e-08,0.5842
3.55985e-08,0.5736
3.56218e-08,0.5642
3.56450e-08,0.5552
3.56683e-08,0.5462
3.56916e-08,0.5347
3.57148e-08,0.5184
3.57381e-08,0.4989
3.57614e-08,0.4792
3.57846e-08,0.4614
3.58079e-08,0.4463
3.58312e-08,0.4374
3.58544e-08,0.4360
3.58777e-08,0.4372
3.59010e-08,0.4314
3.59242e-08,0.4131
3.59475e-08,0.3828
3.59708e-08,0.3411
3.59940e-08,0.2891
3.60173e-08,0.2315
3.60406e-08,0.1730
3.60638e-08,0.1179
3.60871e-08,0.0708
3.61104e-08,0.0340
3.61337e-08,0.0060
3.61569e-08,-0.0155
3.61802e-08,-0.0311
3.62035e-08,-0.0412
3.62267e-08,-0.0471
3.62500e-08,-0.0494
3.62733e-08,-0.0475
3.62965e-08,-0.0423
3.63198e-08,-0.0371
3.63431e-08,-0.0352
3.63663e-08,-0.0380
3.63896e-08,-0.0441
3.64129e-08,-0.0512
3.64361e-08,-0.0573
3.64594e-08,-0.0603
3.64827e-08,-0.0579
3.65059e-08,-0.0492
3.65292e-08,-0.0340
3.65525e-08,-0.0141
3.65757e-08,0.0067
3.65990e-08,0.0251
3.66223e-08,0.0548
3.66455e-08,0.1228
3.66688e-08,0.2792
3.66921e-08,0.4250
3.67153e-08,0.5383
3.67386e-08,0.6127
3.67619e-08,0.6538
3.67851e-08,0.6722
3.68084e-08,0.6760
3.68317e-08,0.6724
3.68549e-08,0.6680
3.68782e-08,0.6644
3.69015e-08,0.6631
3.69247e-08,0.6617
3.69480e-08,0.6610
3.69713e-08,0.6626
3.69945e-08,0.6654
3.70178e-08,0.6489
3.70411e-08,0.6053
3.70643e-08,0.4742
3.70876e-08,0.3096
3.71109e-08,0.1797
3.71341e-08,0.0725
3.71574e-08,0.0079
3.71807e-08,-0.0086
3.72039e-08,0.0115
3.72272e-08,0.0582
3.72505e-08,0.1232
3.72737e-08,0.1972
3.72970e-08,0.2722
3.73203e-08,0.3449
3.73435e-08,0.4100
3.73668e-08,0.4611
3.73901e-08,0.4984
3.74133e-08,0.5237
3.74366e-08,0.5419
3.74599e-08,0.5862
3.74831e-08,0.7402
3.75064e-08,0.9409
3.75297e-08,1.0765
3.75529e-08,1.1712
3.75762e-08,1.2089
3.75995e-08,1.2029
3.76227e-08,1.1719
3.76460e-08,1.1217
3.76693e-08,1.0578
3.76925e-08,0.9883
3.77158e-08,0.9161
3.77391e-08,0.8420
3.77623e-08,0.7697
3.77856e-08,0.7038
3.78089e-08,0.6451
3.78321e-08,0.5949
3.78554e-08,0.5344
3.78787e-08,0.4594
3.79019e-08,0.3102
3.79252e-08,0.1526
3.79485e-08,0.0349
3.79717e-08,-0.0456
3.79950e-08,-0.0840
3.80183e-08,-0.0689
3.80415e-08,-0.0239
3.80648e-08,0.0432
3.80881e-08,0.1245
3.81113e-08,0.2080
3.81346e-08,0.2902
3.81579e-08,0.3682
3.81811e-08,0.4365
3.82044e-08,0.4921
3.82277e-08,0.5375
3.82509e-08,0.5725
3.82742e-08,0.5979
3.82975e-08,0.6159
3.83207e-08,0.6288
3.83440e-08,0.6374
3.83673e-08,0.6395
3.83905e-08,0.6306
3.84138e-08,0.6061
3.84371e-08,0.5667
3.84603e-08,0.5135
3.84836e-08,0.4462
3.85069e-08,0.3695
3.85302e-08,0.2898
3.85534e-08,0.2101
3.85767e-08,0.1351
3.86000e-08,0.0694
3.86232e-08,0.0136
3.86465e-08,-0.0329
3.86698e-08,-0.0688
3.86930e-08,-0.0891
3.87163e-08,-0.0834
3.87396e-08,-0.0233
3.87628e-08,0.1101
3.87861e-08,0.2246
3.88094e-08,0.3142
3.88326e-08,0.3943
3.88559e-08,0.4456
3.88792e-08,0.4777
3.89024e-08,0.4991
3.89257e-08,0.5146
3.89490e-08,0.5285
3.89722e-08,0.5446
3.89955e-08,0.5639
3.90188e-08,0.5852
3.90420e-08,0.6097
3.90653e-08,0.6363
3.90886e-08,0.6577
3.91118e-08,0.6535
3.91351e-08,0.5876
3.91584e-08,0.4426
3.91816e-08,0.3087
3.92049e-08,0.2021
3.92282e-08,0.1222
3.92514e-08,0.0842
3.92747e-08,0.0739
3.92980e-08,0.0891
3.93212e-08,0.1224
3.93445e-08,0.1692
3.93678e-08,0.2229
3.93910e-08,0.2805
3.94143e-08,0.3394
3.94376e-08,0.3940
3.94608e-08,0.4390
3.94841e-08,0.4734
3.95074e-08,0.4972
3.95306e-08,0.5107
3.95539e-08,0.5153
3.95772e-08,0.5154
3.96004e-08,0.5151
3.96237e-08,0.5125
3.96470e-08,0.5014
3.96702e-08,0.4782
3.96935e-08,0.4441
3.97168e-08,0.3995
3.97400e-08,0.3450
3.97633e-08,0.2847
3.97866e-08,0.2229
3.98098e-08,0.1627
3.98331e-08,0.1081
3.98564e-08,0.0616
3.98796e-08,0.0220
3.99029e-08,-0.0127
3.99262e-08,-0.0425
3.99494e-08,-0.0568
3.99727e-08,-0.0414
3.99960e-08,0.0485
4.00192e-08,0.1745
4.00425e-08,0.2868
4.00658e-08,0.3706
4.00890e-08,0.4392
4.01123e-08,0.4869
4.01356e-08,0.5149
4.01588e-08,0.5336
4.01821e-08,0.5469
4.02054e-08,0.5579
4.02286e-08,0.5704
4.02519e-08,0.5842
4.02752e-08,0.5998
4.02984e-08,0.6192
4.03217e-08,0.6401
4.03450e-08,0.6471
4.03682e-08,0.6306
4.03915e-08,0.5356
4.04148e-08,0.3819
4.04380e-08,0.2527
4.04613e-08,0.1547
4.04846e-08,0.0860
4.05078e-08,0.0630
4.05311e-08,0.0709
4.05544e-08,0.0972
4.05776e-08,0.1404
4.06009e-08,0.1931
4.06242e-08,0.2492
4.06474e-08,0.3069
4.06707e-08,0.3632
4.06940e-08,0.4129
4.07173e-08,0.4533
4.07405e-08,0.4842
4.07638e-08,0.5058
4.07871e-08,0.5174
4.08103e-08,0.5213
4.08336e-08,0.5221
4.08569e-08,0.5224
4.08801e-08,0.5186
4.09034e-08,0.5046
4.09267e-08,0.4788
4.09499e-08,0.4422
4.09732e-08,0.3943
4.09965e-08,0.3364
4.10197e-08,0.2732
4.10430e-08,0.2085
4.10663e-08,0.1460
4.10895e-08,0.0903
4.11128e-08,0.0433
4.11361e-08,0.0036
4.11593e-08,-0.0297
4.11826e-08,-0.0564
4.12059e-08,-0.0771
4.12291e-08,-0.0933
4.12524e-08,-0.1043
4.12757e-08,-0.1085
4.12989e-08,-0.1065
4.13222e-08,-0.1013
4.13455e-08,-0.0955
4.13687e-08,-0.0906
4.13920e-08,-0.0865
4.14153e-08,-0.0827
4.14385e-08,-0.0787
4.14618e-08,-0.0731
4.14851e-08,-0.0646
4.15083e-08,-0.0520
4.15316e-08,-0.0350
4.15549e-08,-0.0148
4.15781e-08,0.0055
4.16014e-08,0.0233
4.16247e-08,0.0375
4.16479e-08,0.0474
4.16712e-08,0.0525
4.16945e-08,0.0542
4.17177e-08,0.0542
4.17410e-08,0.0533
4.17643e-08,0.0511
4.17875e-08,0.0475
4.18108e-08,0.0425
4.18341e-08,0.0367
4.18573e-08,0.0306
4.18806e-08,0.0249
4.19039e-08,0.0198
4.19271e-08,0.0161
4.19504e-08,0.0144
4.19737e-08,0.0144
4.19969e-08,0.0151
4.20202e-08,0.0146
4.20435e-08,0.0119
4.20667e-08,0.0069
4.20900e-08,0.0001
4.21133e-08,-0.0075
4.21365e-08,-0.0145
4.21598e-08,-0.0194
4.21831e-08,-0.0217
4.22063e-08,-0.0217
4.22296e-08,-0.0200
4.22529e-08,-0.0172
4.22761e-08,-0.0139
4.22994e-08,-0.0107
4.23227e-08,-0.0078
4.23459e-08,-0.0053
4.23692e-08,-0.0031
4.23925e-08,-0.0008
4.24157e-08,0.0018
4.24390e-08,0.0040
4.24623e-08,0.0051
4.24855e-08,0.0048
4.25088e-08,0.0034
4.25321e-08,0.0015
4.25553e-08,-0.0001
4.25786e-08,-0.0006
4.26019e-08,0.0002
4.26251e-08,0.0025
4.26484e-08,0.0055
4.26717e-08,0.0087
4.26949e-08,0.0111
4.27182e-08,0.0124
4.27415e-08,0.0122
4.27647e-08,0.0108
4.27880e-08,0.0084
4.28113e-08,0.0058
4.28345e-08,0.0037
4.28578e-08,0.0080
4.28811e-08,0.0379
4.29043e-08,0.1382
4.29276e-08,0.2960
4.29509e-08,0.4237
4.29742e-08,0.5117
4.29974e-08,0.5803
4.30207e-08,0.6182
4.30440e-08,0.6382
4.30672e-08,0.6492
4.30905e-08,0.6550
4.31138e-08,0.6585
4.31370e-08,0.6604
4.31603e-08,0.6594
4.31836e-08,0.6548
4.32068e-08,0.6490
4.32301e-08,0.6438
4.32534e-08,0.6405
4.32766e-08,0.6400
4.32999e-08,0.6428
4.33232e-08,0.6477
4.33464e-08,0.6524
4.33697e-08,0.6554
4.33930e-08,0.6593
4.34162e-08,0.6713
4.34395e-08,0.6960
4.34628e-08,0.7342
4.34860e-08,0.7863
4.35093e-08,0.8502
4.35326e-08,0.9197
4.35558e-08,0.9893
4.35791e-08,1.0536
4.36024e-08,1.1071
4.36256e-08,1.1473
4.36489e-08,1.1759
4.36722e-08,1.1960
4.36954e-08,1.2099
4.37187e-08,1.2202
4.37420e-08,1.2290
4.37652e-08,1.2362
4.37885e-08,1.2404
4.38118e-08,1.2412
4.38350e-08,1.2400
4.38583e-08,1.2392
4.38816e-08,1.2403
4.39048e-08,1.2429
4.39281e-08,1.2457
4.39514e-08,1.2475
4.39746e-08,1.2465
4.39979e-08,1.2410
4.40212e-08,1.2299
4.40444e-08,1.2132
4.40677e-08,1.1921
4.40910e-08,1.1605
4.41142e-08,1.0997
4.41375e-08,0.9828
4.41608e-08,0.8064
4.41840e-08,0.6730
4.42073e-08,0.5881
4.42306e-08,0.5334
4.42538e-08,0.5060
4.42771e-08,0.4960
4.43004e-08,0.4928
4.43236e-08,0.4942
4.43469e-08,0.4968
4.43702e-08,0.4987
4.43934e-08,0.5017
4.44167e-08,0.5066
4.44400e-08,0.5111
4.44632e-08,0.5131
4.44865e-08,0.5122
4.45098e-08,0.5094
4.45330e-08,0.5065
4.45563e-08,0.5054
4.45796e-08,0.5087
4.46028e-08,0.5166
4.46261e-08,0.5239
4.46494e-08,0.5199
4.46726e-08,0.4980
4.46959e-08,0.4581
4.47192e-08,0.4007
4.47424e-08,0.3297
4.47657e-08,0.2530
4.47890e-08,0.1775
4.48122e-08,0.1094
4.48355e-08,0.0544
4.48588e-08,0.0149
4.48820e-08,-0.0118
4.49053e-08,-0.0298
4.49286e-08,-0.0413
4.49518e-08,-0.0352
4.49751e-08,0.0074
4.49984e-08,0.1311
4.50216e-08,0.2650
4.50449e-08,0.3769
4.50682e-08,0.4608
4.50914e-08,0.5157
4.51147e-08,0.5418
4.51380e-08,0.5517
4.51612e-08,0.5517
4.51845e-08,0.5502
4.52078e-08,0.5515
4.52310e-08,0.5602
4.52543e-08,0.5757
4.52776e-08,0.5982
4.53008e-08,0.6274
4.53241e-08,0.6584
4.53474e-08,0.6675
4.53707e-08,0.6444
4.53939e-08,0.5290
4.54172e-08,0.3690
4.54405e-08,0.2420
4.54637e-08,0.1345
4.54870e-08,0.0702
4.55103e-08,0.0479
4.55335e-08,0.0552
4.55568e-08,0.0879
4.55801e-08,0.1371
4.56033e-08,0.1968
4.56266e-08,0.2605
4.56499e-08,0.3259
4.56731e-08,0.3885
4.56964e-08,0.4420
4.57197e-08,0.4843
4.57429e-08,0.5147
4.57662e-08,0.5328
4.57895e-08,0.5382
4.58127e-08,0.5343
4.58360e-08,0.5271
4.58593e-08,0.5193
4.58825e-08,0.5082
4.59058e-08,0.4890
4.59291e-08,0.4611
4.59523e-08,0.4253
4.59756e-08,0.3801
4.59989e-08,0.3262
4.60221e-08,0.2675
4.60454e-08,0.2064
4.60687e-08,0.1463
4.60919e-08,0.0916
4.61152e-08,0.0438
4.61385e-08,0.0018
4.61617e-08,-0.0340
4.61850e-08,-0.0629
4.62083e-08,-0.0856
4.62315e-08,-0.1030
4.62548e-08,-0.1141
4.62781e-08,-0.1172
4.63013e-08,-0.1134
4.63246e-08,-0.1055
4.63479e-08,-0.0964
4.63711e-08,-0.0879
4.63944e-08,-0.0803
4.64177e-08,-0.0738
4.64409e-08,-0.0683
4.64642e-08,-0.0626
4.64875e-08,-0.0553
4.65107e-08,-0.0450
4.65340e-08,-0.0309
4.65573e-08,-0.0139
4.65805e-08,0.0036
4.66038e-08,0.0197
4.66271e-08,0.0335
4.66503e-08,0.0439
4.66736e-08,0.0504
4.66969e-08,0.0538
4.67201e-08,0.0557
4.67434e-08,0.0563
4.67667e-08,0.0551
4.67899e-08,0.0518
4.68132e-08,0.0466
4.68365e-08,0.0399
4.68597e-08,0.0326
4.68830e-08,0.0252
4.69063e-08,0.0184
4.69295e-08,0.0131
4.69528e-08,0.0101
4.69761e-08,0.0094
4.69993e-08,0.0099
4.70226e-08,0.0101
4.70459e-08,0.0088
4.70691e-08,0.0056
4.70924e-08,0.0007
4.71157e-08,-0.0053
4.71389e-08,-0.0113
4.71622e-08,-0.0158
4.71855e-08,-0.0185
4.72087e-08,-0.0194
4.72320e-08,-0.0189
4.72553e-08,-0.0174
4.72785e-08,-0.0152
4.73018e-08,-0.0127
4.73251e-08,-0.0101
4.73483e-08,-0.0076
4.73716e-08,-0.0049
4.73949e-08,-0.0018
4.74181e-08,0.0017
4.74414e-08,0.0048
4.74647e-08,0.0067
4.74879e-08,0.0070
4.75112e-08,0.0061
4.75345e-08,0.0043
4.75577e-08,0.0023
4.75810e-08,0.0010
4.76043e-08,0.0008
4.76275e-08,0.0020
4.76508e-08,0.0041
4.76741e-08,0.0066
4.76973e-08,0.0088
4.77206e-08,0.0103
4.77439e-08,0.0108
4.77672e-08,0.0101
4.77904e-08,0.0086
4.78137e-08,0.0067
4.78370e-08,0.0051
4.78602e-08,0.0129
4.78835e-08,0.0512
4.79068e-08,0.1717
4.79300e-08,0.3241
4.79533e-08,0.4430
4.79766e-08,0.5298
4.79998e-08,0.5871
4.80231e-08,0.6208
4.80464e-08,0.6390
4.80696e-08,0.6483
4.80929e-08,0.6540
4.81162e-08,0.6576
4.81394e-08,0.6600
4.81627e-08,0.6592
4.81860e-08,0.6548
4.82092e-08,0.6497
4.82325e-08,0.6450
4.82558e-08,0.6325
4.82790e-08,0.6023
4.83023e-08,0.5016
4.83256e-08,0.3545
4.83488e-08,0.2167
4.83721e-08,0.1110
4.83954e-08,0.0418
4.84186e-08,0.0129
4.84419e-08,0.0253
4.84652e-08,0.0611
4.84884e-08,0.1154
4.85117e-08,0.1813
4.85350e-08,0.2500
4.85582e-08,0.3183
4.85815e-08,0.3820
4.86048e-08,0.4347
4.86280e-08,0.4741
4.86513e-08,0.5016
4.86746e-08,0.5196
4.86978e-08,0.5303
4.87211e-08,0.5362
4.87444e-08,0.5415
4.87676e-08,0.5472
4.87909e-08,0.5489
4.88142e-08,0.5392
4.88374e-08,0.5149
4.88607e-08,0.4775
4.88840e-08,0.4273
4.89072e-08,0.3660
4.89305e-08,0.2986
4.89538e-08,0.2297
4.89770e-08,0.1626
4.90003e-08,0.1017
4.90236e-08,0.0491
4.90468e-08,0.0036
4.90701e-08,-0.0356
4.90934e-08,-0.0665
4.91166e-08,-0.0761
4.91399e-08,-0.0489
4.91632e-08,0.0559
4.91864e-08,0.1854
4.92097e-08,0.2918
4.92330e-08,0.3826
4.92562e-08,0.4510
4.92795e-08,0.4909
4.93028e-08,0.5154
4.93260e-08,0.5294
4.93493e-08,0.5391
4.93726e-08,0.5483
4.93958e-08,0.5609
4.94191e-08,0.5764
4.94424e-08,0.5953
4.94656e-08,0.6183
4.94889e-08,0.6424
4.95122e-08,0.6472
4.95354e-08,0.6254
4.95587e-08,0.5146
4.95820e-08,0.3636
4.96052e-08,0.2468
4.96285e-08,0.1479
4.96518e-08,0.0909
